t,H,Q2_re,Q2_im,generator_norm,antisym_residual
15,np.float64(216.77160029276405),np.float64(-30.399619570182388),np.float64(-2.97983859809392e-13),np.float64(98.63962630621926),np.float64(7.105427357601002e-15)
16,np.float64(216.77160029276405),np.float64(-30.399619570182395),np.float64(-2.4225066397320916e-13),np.float64(98.72994380355608),np.float64(7.105427357601002e-15)
17,np.float64(216.771600292764),np.float64(-30.399619570182423),np.float64(-6.123990203832363e-13),np.float64(98.84720116873056),np.float64(7.105427357601002e-15)
18,np.float64(216.77160029276388),np.float64(-30.399619570182494),np.float64(-8.379963389870682e-13),np.float64(99.01670576824212),np.float64(7.105427357601002e-15)
19,np.float64(216.7716002927637),np.float64(-30.39961957018241),np.float64(-1.2574385976904523e-12),np.float64(99.28622252674342),np.float64(1.0547118733938987e-15)
20,np.float64(216.77160029276382),np.float64(-30.3996195701824),np.float64(-7.855938122247608e-13),np.float64(99.74158935836384),np.float64(7.105427357601002e-15)
21,np.float64(216.77160029276348),np.float64(-30.399619570182473),np.float64(-7.285283487590277e-13),np.float64(100.60008854660308),np.float64(3.552713678800501e-15)
22,np.float64(216.77160029276317),np.float64(-30.39961957018223),np.float64(-8.641976023682219e-13),np.float64(102.18697896748023),np.float64(7.105427357601002e-15)
23,np.float64(216.77160029276257),np.float64(-30.399619570182125),np.float64(-1.1395329124752607e-12),np.float64(104.22549469445512),np.float64(7.105427357601002e-15)
24,np.float64(216.7716002927624),np.float64(-30.39961957018212),np.float64(-1.0700329511337259e-12),np.float64(104.65490698126317),np.float64(7.105427357601002e-15)
25,np.float64(216.7716002927627),np.float64(-30.3996195701822),np.float64(-1.0363931934875836e-12),np.float64(104.66630937468278),np.float64(7.105427357601002e-15)
26,np.float64(216.77160029276226),np.float64(-30.399619570182125),np.float64(-7.23421322845752e-13),np.float64(104.66712941106924),np.float64(3.552713678800501e-15)
27,np.float64(216.77160029276223),np.float64(-30.3996195701822),np.float64(-9.310330284506563e-13),np.float64(104.66719355337577),np.float64(4.440892098500626e-16)
28,np.float64(216.7716002927623),np.float64(-30.399619570182246),np.float64(-7.853717676198357e-13),np.float64(104.66720064397788),np.float64(7.105427357601002e-15)
29,np.float64(216.7716002927625),np.float64(-30.399619570182324),np.float64(-8.255618411112664e-13),np.float64(104.66720302359903),np.float64(3.552713678800501e-15)
30,np.float64(216.77160029276234),np.float64(-30.399619570182317),np.float64(-7.354117315117037e-13),np.float64(104.66720469902057),np.float64(7.105427357601002e-15)
31,np.float64(216.77160029276257),np.float64(-30.399619570182637),np.float64(-7.425171588693047e-13),np.float64(104.66720615134462),np.float64(7.105427357601002e-15)
32,np.float64(216.77160029276263),np.float64(-30.399619570182615),np.float64(-6.632472349110685e-13),np.float64(104.66720765187974),np.float64(1.5543122344752192e-15)
33,np.float64(216.77160029276294),np.float64(-30.39961957018274),np.float64(-9.14601727686204e-13),np.float64(104.66720927501854),np.float64(7.105427357601002e-15)
34,np.float64(216.7716002927632),np.float64(-30.399619570182693),np.float64(-6.45261621912141e-13),np.float64(104.66721087714274),np.float64(7.105427357601002e-15)
35,np.float64(216.771600292763),np.float64(-30.3996195701826),np.float64(-6.048495038157853e-13),np.float64(104.66721225184628),np.float64(3.552713678800501e-15)
36,np.float64(216.771600292763),np.float64(-30.39961957018246),np.float64(-4.340972026284362e-13),np.float64(104.66721341636895),np.float64(7.105427357601002e-15)
37,np.float64(216.77160029276308),np.float64(-30.39961957018224),np.float64(-4.598543767997398e-13),np.float64(104.66721474360843),np.float64(7.105427357601002e-15)
38,np.float64(216.77160029276254),np.float64(-30.39961957018186),np.float64(-2.6662005936373134e-13),np.float64(104.66721670267283),np.float64(7.105427357601002e-15)
39,np.float64(216.7716002927627),np.float64(-30.39961957018197),np.float64(-2.9531932455029164e-13),np.float64(104.66721946066924),np.float64(7.105427357601002e-15)
40,np.float64(216.7716002927628),np.float64(-30.399619570181937),np.float64(-1.496580637194711e-13),np.float64(104.66722268631862),np.float64(7.105427357601002e-15)
41,np.float64(216.77160029276266),np.float64(-30.39961957018191),np.float64(-1.1601830607332886e-13),np.float64(104.66722564248296),np.float64(7.105427357601002e-15)
42,np.float64(216.77160029276294),np.float64(-30.39961957018158),np.float64(-3.581579477440755e-13),np.float64(104.66722766737527),np.float64(7.105427357601002e-15)
43,np.float64(216.77160029276297),np.float64(-30.39961957018162),np.float64(-6.085132397970483e-13),np.float64(104.66722884082378),np.float64(7.105427357601002e-15)
44,np.float64(216.77160029276325),np.float64(-30.399619570181816),np.float64(-6.055156376305604e-13),np.float64(104.66723002134596),np.float64(7.105427357601002e-15)
45,np.float64(216.7716002927632),np.float64(-30.3996195701817),np.float64(-7.416289804496046e-13),np.float64(104.66723212005469),np.float64(3.552713678800501e-15)
46,np.float64(216.7716002927629),np.float64(-30.399619570181496),np.float64(-8.999467837611519e-13),np.float64(104.66723543756758),np.float64(7.105427357601002e-15)
47,np.float64(216.77160029276297),np.float64(-30.39961957018152),np.float64(-1.0509371151101732e-12),np.float64(104.66723948981014),np.float64(7.105427357601002e-15)
48,np.float64(216.7716002927628),np.float64(-30.399619570181528),np.float64(-1.2840284391302248e-12),np.float64(104.6672433204432),np.float64(7.105427357601002e-15)
49,np.float64(216.77160029276297),np.float64(-30.39961957018162),np.float64(-1.369349078572668e-12),np.float64(104.66724620679146),np.float64(7.105427357601002e-15)
50,np.float64(216.77160029276308),np.float64(-30.399619570181706),np.float64(-1.4765966227514582e-12),np.float64(104.66724822866864),np.float64(7.105427357601002e-15)
51,np.float64(216.7716002927629),np.float64(-30.399619570181297),np.float64(-1.5026868638301494e-12),np.float64(104.66725017004201),np.float64(3.552713678800501e-15)
52,np.float64(216.77160029276308),np.float64(-30.399619570181326),np.float64(-1.899369550528718e-12),np.float64(104.66725279448434),np.float64(7.105427357601002e-15)
53,np.float64(216.77160029276254),np.float64(-30.39961957018148),np.float64(-1.9175772081325704e-12),np.float64(104.66725614243181),np.float64(7.105427357601002e-15)
54,np.float64(216.77160029276286),np.float64(-30.39961957018157),np.float64(-2.417177569213891e-12),np.float64(104.66725959912274),np.float64(3.552713678800501e-15)
55,np.float64(216.77160029276303),np.float64(-30.399619570181603),np.float64(-2.3347990207867042e-12),np.float64(104.66726254711654),np.float64(7.105427357601002e-15)
56,np.float64(216.77160029276382),np.float64(-30.399619570181603),np.float64(-2.3934187964869125e-12),np.float64(104.66726482082424),np.float64(3.552713678800501e-15)
57,np.float64(216.7716002927641),np.float64(-30.39961957018164),np.float64(-2.3574475704890574e-12),np.float64(104.66726678010627),np.float64(3.885780586188048e-16)
58,np.float64(216.77160029276487),np.float64(-30.399619570181734),np.float64(-1.9255708139098715e-12),np.float64(104.6672689720022),np.float64(7.105427357601002e-15)
59,np.float64(216.77160029276524),np.float64(-30.39961957018172),np.float64(-1.8476331575811855e-12),np.float64(104.66727152026509),np.float64(7.105427357601002e-15)
60,np.float64(216.77160029276516),np.float64(-30.39961957018171),np.float64(-2.2244428521389636e-12),np.float64(104.66727404624575),np.float64(7.105427357601002e-15)
61,np.float64(216.77160029276547),np.float64(-30.399619570181525),np.float64(-2.0050627824730327e-12),np.float64(104.66727614177687),np.float64(7.105427357601002e-15)
62,np.float64(216.77160029276567),np.float64(-30.399619570181542),np.float64(-1.985744901844555e-12),np.float64(104.66727772452887),np.float64(7.105427357601002e-15)
63,np.float64(216.77160029276575),np.float64(-30.399619570181393),np.float64(-2.177813485104707e-12),np.float64(104.66727911722442),np.float64(1.582067810090848e-15)
64,np.float64(216.7716002927657),np.float64(-30.39961957018159),np.float64(-2.8039792709932954e-12),np.float64(104.66728076794936),np.float64(7.105427357601002e-15)
65,np.float64(216.77160029276598),np.float64(-30.399619570181525),np.float64(-2.8270719099054986e-12),np.float64(104.66728279384952),np.float64(1.3322676295501878e-15)
66,np.float64(216.77160029276592),np.float64(-30.399619570181628),np.float64(-3.0359048608374906e-12),np.float64(104.66728492081653),np.float64(3.552713678800501e-15)
67,np.float64(216.7716002927658),np.float64(-30.399619570181834),np.float64(-3.0602187450767815e-12),np.float64(104.66728676877328),np.float64(5.828670879282072e-16)
68,np.float64(216.77160029276604),np.float64(-30.3996195701819),np.float64(-3.12194714524594e-12),np.float64(104.6672881881225),np.float64(7.105427357601002e-15)
69,np.float64(216.7716002927659),np.float64(-30.39961957018187),np.float64(-3.2210345501937354e-12),np.float64(104.6672894350118),np.float64(7.105427357601002e-15)
70,np.float64(216.77160029276595),np.float64(-30.39961957018187),np.float64(-3.320010932839068e-12),np.float64(104.66729089688876),np.float64(3.552713678800501e-15)
71,np.float64(216.77160029276615),np.float64(-30.39961957018211),np.float64(-3.014477556462225e-12),np.float64(104.6672926837965),np.float64(7.105427357601002e-15)
72,np.float64(216.77160029276678),np.float64(-30.399619570182196),np.float64(-3.19122506198255e-12),np.float64(104.66729455211929),np.float64(1.942890293094024e-16)
73,np.float64(216.77160029276718),np.float64(-30.399619570182377),np.float64(-3.140598892059643e-12),np.float64(104.66729615437795),np.float64(7.105427357601002e-15)
74,np.float64(216.77160029276706),np.float64(-30.39961957018246),np.float64(-3.166161777201637e-12),np.float64(104.667297434789),np.float64(7.105427357601002e-15)
75,np.float64(216.77160029276712),np.float64(-30.399619570182498),np.float64(-2.992495140574647e-12),np.float64(104.6672987051495),np.float64(7.105427357601002e-15)
76,np.float64(216.77160029276652),np.float64(-30.399619570182423),np.float64(-2.9376501231581642e-12),np.float64(104.66730025244964),np.float64(6.661338147750939e-16)
77,np.float64(216.7716002927669),np.float64(-30.399619570182654),np.float64(-2.792099884629806e-12),np.float64(104.66730199814502),np.float64(1.3877787807814457e-16)
78,np.float64(216.77160029276735),np.float64(-30.3996195701829),np.float64(-3.1386004906153175e-12),np.float64(104.66730358092923),np.float64(7.105427357601002e-15)
79,np.float64(216.77160029276763),np.float64(-30.399619570182605),np.float64(-2.6120217100356058e-12),np.float64(104.66730480073942),np.float64(3.552713678800501e-15)
80,np.float64(216.77160029276774),np.float64(-30.39961957018272),np.float64(-2.3665513992909837e-12),np.float64(104.66730589622715),np.float64(7.105427357601002e-15)
81,np.float64(216.7716002927678),np.float64(-30.39961957018273),np.float64(-2.1389556792428266e-12),np.float64(104.66730724757912),np.float64(7.105427357601002e-15)
82,np.float64(216.77160029276774),np.float64(-30.399619570182743),np.float64(-2.3910318169839684e-12),np.float64(104.6673088971837),np.float64(7.105427357601002e-15)
83,np.float64(216.7716002927678),np.float64(-30.39961957018268),np.float64(-2.4138469001400154e-12),np.float64(104.66731046725111),np.float64(7.105427357601002e-15)
84,np.float64(216.7716002927678),np.float64(-30.399619570182704),np.float64(-2.4062973835725643e-12),np.float64(104.66731161527356),np.float64(7.105427357601002e-15)
85,np.float64(216.77160029276752),np.float64(-30.39961957018275),np.float64(-2.6436630662374228e-12),np.float64(104.66731248222226),np.float64(7.105427357601002e-15)
86,np.float64(216.77160029276737),np.float64(-30.39961957018254),np.float64(-2.62323496258432e-12),np.float64(104.66731350840469),np.float64(1.2490009027033011e-15)
87,np.float64(216.77160029276723),np.float64(-30.399619570182345),np.float64(-2.4463764347615324e-12),np.float64(104.66731489273104),np.float64(7.105427357601002e-15)
88,np.float64(216.7716002927669),np.float64(-30.399619570182217),np.float64(-2.4521495944895833e-12),np.float64(104.66731635781842),np.float64(7.105427357601002e-15)
89,np.float64(216.77160029276683),np.float64(-30.399619570182075),np.float64(-2.2435386881625163e-12),np.float64(104.66731748893129),np.float64(3.552713678800501e-15)
90,np.float64(216.77160029276712),np.float64(-30.39961957018237),np.float64(-2.42486586365942e-12),np.float64(104.66731824845213),np.float64(7.105427357601002e-15)
91,np.float64(216.77160029276735),np.float64(-30.39961957018241),np.float64(-2.2744028882470957e-12),np.float64(104.66731897390487),np.float64(7.105427357601002e-15)
92,np.float64(216.77160029276666),np.float64(-30.39961957018233),np.float64(-2.2577495428777183e-12),np.float64(104.66731992973212),np.float64(7.105427357601002e-15)
93,np.float64(216.7716002927666),np.float64(-30.399619570182335),np.float64(-2.4514418273113847e-12),np.float64(104.66732102991014),np.float64(3.552713678800501e-15)
94,np.float64(216.77160029276698),np.float64(-30.399619570182345),np.float64(-2.4862334413455756e-12),np.float64(104.66732200293899),np.float64(3.552713678800501e-15)
95,np.float64(216.77160029276644),np.float64(-30.399619570182242),np.float64(-2.3634427748220332e-12),np.float64(104.66732275071593),np.float64(7.105427357601002e-15)
96,np.float64(216.77160029276672),np.float64(-30.399619570182068),np.float64(-2.225553075163589e-12),np.float64(104.66732340955312),np.float64(3.552713678800501e-15)
97,np.float64(216.77160029276627),np.float64(-30.39961957018197),np.float64(-2.227107387398064e-12),np.float64(104.66732409570459),np.float64(1.0824674490095276e-15)
98,np.float64(216.77160029276612),np.float64(-30.399619570182296),np.float64(-1.945665850655587e-12),np.float64(104.6673247779828),np.float64(1.1102230246251565e-16)
99,np.float64(216.77160029276632),np.float64(-30.39961957018246),np.float64(-1.901812041182893e-12),np.float64(104.66732539968123),np.float64(1.5543122344752192e-15)
100,np.float64(216.77160029276666),np.float64(-30.39961957018241),np.float64(-1.3999912340523224e-12),np.float64(104.66732600988628),np.float64(1.5265566588595902e-15)
101,np.float64(216.77160029276678),np.float64(-30.39961957018233),np.float64(-1.343480882098902e-12),np.float64(104.66732669039219),np.float64(7.105427357601002e-15)
102,np.float64(216.7716002927669),np.float64(-30.399619570182338),np.float64(-1.3564704914870163e-12),np.float64(104.66732737263614),np.float64(7.105427357601002e-15)
103,np.float64(216.77160029276683),np.float64(-30.39961957018219),np.float64(-1.4501733147653795e-12),np.float64(104.66732788557303),np.float64(7.105427357601002e-15)
104,np.float64(216.77160029276655),np.float64(-30.399619570182153),np.float64(-1.3991030556326223e-12),np.float64(104.66732821151116),np.float64(7.105427357601002e-15)
105,np.float64(216.7716002927665),np.float64(-30.39961957018192),np.float64(-1.2072565169773952e-12),np.float64(104.66732855097874),np.float64(1.27675647831893e-15)
106,np.float64(216.77160029276672),np.float64(-30.39961957018204),np.float64(-1.1043388425946432e-12),np.float64(104.66732909356143),np.float64(7.105427357601002e-15)
107,np.float64(216.77160029276644),np.float64(-30.399619570182285),np.float64(-1.1337597527472099e-12),np.float64(104.66732976509533),np.float64(7.105427357601002e-15)
108,np.float64(216.7716002927667),np.float64(-30.39961957018234),np.float64(-1.0191847366058937e-12),np.float64(104.66733028597065),np.float64(4.440892098500626e-16)
109,np.float64(216.77160029276644),np.float64(-30.399619570182207),np.float64(-1.0800804695065835e-12),np.float64(104.66733052423663),np.float64(7.105427357601002e-15)
110,np.float64(216.7716002927665),np.float64(-30.399619570182214),np.float64(-1.056044141023449e-12),np.float64(104.66733065916915),np.float64(7.105427357601002e-15)
111,np.float64(216.77160029276638),np.float64(-30.39961957018241),np.float64(-9.082734564458406e-13),np.float64(104.66733095364208),np.float64(7.105427357601002e-15)
112,np.float64(216.77160029276698),np.float64(-30.3996195701824),np.float64(-9.64339719189411e-13),np.float64(104.66733144800399),np.float64(7.105427357601002e-15)
113,np.float64(216.77160029276672),np.float64(-30.39961957018236),np.float64(-1.0236256287043943e-12),np.float64(104.66733191937443),np.float64(7.105427357601002e-15)
114,np.float64(216.77160029276706),np.float64(-30.39961957018242),np.float64(-7.624734177369419e-13),np.float64(104.66733216915395),np.float64(7.105427357601002e-15)
115,np.float64(216.77160029276703),np.float64(-30.399619570182388),np.float64(-8.411049634560186e-13),np.float64(104.66733225618984),np.float64(7.105427357601002e-15)
116,np.float64(216.7716002927674),np.float64(-30.39961957018231),np.float64(-8.735234757750732e-13),np.float64(104.6673323876623),np.float64(7.105427357601002e-15)
117,np.float64(216.77160029276757),np.float64(-30.399619570182356),np.float64(-8.784084570834239e-13),np.float64(104.6673326693407),np.float64(7.105427357601002e-15)
118,np.float64(216.77160029276774),np.float64(-30.399619570182477),np.float64(-8.575362642204709e-13),np.float64(104.66733300191468),np.float64(8.604228440844963e-16)
119,np.float64(216.77160029276783),np.float64(-30.399619570182452),np.float64(-9.287570712501747e-13),np.float64(104.66733323076778),np.float64(1.6653345369377348e-16)
120,np.float64(216.77160029276752),np.float64(-30.399619570182146),np.float64(-1.170619157164765e-12),np.float64(104.66733333929587),np.float64(7.105427357601002e-15)
121,np.float64(216.7716002927675),np.float64(-30.39961957018197),np.float64(-1.2028156248788946e-12),np.float64(104.66733343371807),np.float64(7.105427357601002e-15)
122,np.float64(216.77160029276757),np.float64(-30.399619570181954),np.float64(-1.241229341530925e-12),np.float64(104.66733359824161),np.float64(7.105427357601002e-15)
123,np.float64(216.77160029276752),np.float64(-30.399619570181862),np.float64(-1.1977085989656189e-12),np.float64(104.66733380574246),np.float64(7.105427357601002e-15)
124,np.float64(216.77160029276743),np.float64(-30.39961957018189),np.float64(-9.15267861500979e-13),np.float64(104.66733397464952),np.float64(7.105427357601002e-15)
125,np.float64(216.77160029276732),np.float64(-30.399619570181734),np.float64(-9.85878045867139e-13),np.float64(104.66733408221411),np.float64(7.105427357601002e-15)
126,np.float64(216.77160029276786),np.float64(-30.399619570181905),np.float64(-1.2043699371133698e-12),np.float64(104.66733417581959),np.float64(7.105427357601002e-15)
127,np.float64(216.77160029276786),np.float64(-30.39961957018194),np.float64(-1.2325696019388488e-12),np.float64(104.66733429990884),np.float64(7.105427357601002e-15)
128,np.float64(216.77160029276783),np.float64(-30.399619570181912),np.float64(-1.432631790976302e-12),np.float64(104.66733444235261),np.float64(9.992007221626409e-16)
129,np.float64(216.7716002927677),np.float64(-30.399619570181958),np.float64(-1.318944953254686e-12),np.float64(104.66733455970623),np.float64(7.105427357601002e-15)
130,np.float64(216.7716002927678),np.float64(-30.399619570182082),np.float64(-1.1599610161283636e-12),np.float64(104.66733463973067),np.float64(7.105427357601002e-15)
131,np.float64(216.77160029276797),np.float64(-30.39961957018224),np.float64(-1.13509202037676e-12),np.float64(104.6673347130641),np.float64(7.105427357601002e-15)
132,np.float64(216.77160029276803),np.float64(-30.399619570182214),np.float64(-1.2315704012166862e-12),np.float64(104.66733481041244),np.float64(7.105427357601002e-15)
133,np.float64(216.77160029276808),np.float64(-30.399619570182335),np.float64(-1.3282708266615373e-12),np.float64(104.66733492314606),np.float64(3.552713678800501e-15)
134,np.float64(216.77160029276814),np.float64(-30.399619570182217),np.float64(-1.482591827084434e-12),np.float64(104.66733501677585),np.float64(7.105427357601002e-15)
135,np.float64(216.77160029276826),np.float64(-30.399619570181986),np.float64(-1.6009416015094757e-12),np.float64(104.6673350754889),np.float64(1.942890293094024e-16)
136,np.float64(216.77160029276837),np.float64(-30.3996195701819),np.float64(-1.503686064552312e-12),np.float64(104.66733512072467),np.float64(1.609823385706477e-15)
137,np.float64(216.77160029276877),np.float64(-30.39961957018182),np.float64(-1.57773794029481e-12),np.float64(104.66733518598437),np.float64(3.552713678800501e-15)
138,np.float64(216.7716002927685),np.float64(-30.3996195701813),np.float64(-1.5494272531668685e-12),np.float64(104.6673352755849),np.float64(7.105427357601002e-15)
139,np.float64(216.77160029276862),np.float64(-30.399619570181265),np.float64(-1.6835421945415874e-12),np.float64(104.66733536143504),np.float64(7.105427357601002e-15)
140,np.float64(216.77160029276874),np.float64(-30.39961957018124),np.float64(-1.5398793351550921e-12),np.float64(104.66733541713761),np.float64(7.105427357601002e-15)
141,np.float64(216.7716002927687),np.float64(-30.39961957018128),np.float64(-1.482369782479509e-12),np.float64(104.66733544793267),np.float64(7.105427357601002e-15)
142,np.float64(216.77160029276905),np.float64(-30.399619570181365),np.float64(-1.3945511412316591e-12),np.float64(104.66733548611379),np.float64(7.105427357601002e-15)
143,np.float64(216.77160029276888),np.float64(-30.39961957018136),np.float64(-1.4486190025309043e-12),np.float64(104.6673355515826),np.float64(7.105427357601002e-15)
144,np.float64(216.77160029276894),np.float64(-30.399619570181482),np.float64(-1.887823231072616e-12),np.float64(104.66733563052689),np.float64(3.552713678800501e-15)
145,np.float64(216.77160029276848),np.float64(-30.399619570181414),np.float64(-1.891486967053879e-12),np.float64(104.6673356926527),np.float64(7.105427357601002e-15)
146,np.float64(216.77160029276826),np.float64(-30.39961957018133),np.float64(-1.837419105754634e-12),np.float64(104.66733572476582),np.float64(8.326672684688674e-16)
147,np.float64(216.77160029276797),np.float64(-30.399619570181194),np.float64(-2.0644042031392473e-12),np.float64(104.66733574773787),np.float64(7.105427357601002e-15)
148,np.float64(216.77160029276777),np.float64(-30.39961957018111),np.float64(-2.0549117962787022e-12),np.float64(104.66733579070869),np.float64(7.105427357601002e-15)
149,np.float64(216.77160029276808),np.float64(-30.399619570181233),np.float64(-2.0752288776293426e-12),np.float64(104.6673358592918),np.float64(7.105427357601002e-15)
150,np.float64(216.7716002927679),np.float64(-30.39961957018114),np.float64(-1.977529251462329e-12),np.float64(104.66733592911677),np.float64(7.105427357601002e-15)
151,np.float64(216.77160029276808),np.float64(-30.399619570181233),np.float64(-1.969424623382565e-12),np.float64(104.66733597131409),np.float64(7.105427357601002e-15)
152,np.float64(216.77160029276814),np.float64(-30.399619570181216),np.float64(-1.9164669851079452e-12),np.float64(104.66733598836582),np.float64(3.552713678800501e-15)
153,np.float64(216.77160029276803),np.float64(-30.399619570181173),np.float64(-1.990296816245518e-12),np.float64(104.66733601225721),np.float64(3.552713678800501e-15)
154,np.float64(216.77160029276882),np.float64(-30.399619570181294),np.float64(-1.949551631241775e-12),np.float64(104.66733607046487),np.float64(7.105427357601002e-15)
155,np.float64(216.7716002927691),np.float64(-30.39961957018151),np.float64(-2.0397017408413376e-12),np.float64(104.66733615003909),np.float64(3.552713678800501e-15)
156,np.float64(216.7716002927693),np.float64(-30.399619570181454),np.float64(-1.9328427747211663e-12),np.float64(104.66733620715428),np.float64(4.163336342344337e-16)
157,np.float64(216.77160029276882),np.float64(-30.399619570181393),np.float64(-1.915134717478395e-12),np.float64(104.66733622223414),np.float64(6.661338147750939e-16)
158,np.float64(216.77160029276865),np.float64(-30.39961957018142),np.float64(-1.80899739632423e-12),np.float64(104.6673362299996),np.float64(3.885780586188048e-16)
159,np.float64(216.77160029276823),np.float64(-30.399619570181283),np.float64(-1.8252066524837574e-12),np.float64(104.66733628382433),np.float64(3.552713678800501e-15)
160,np.float64(216.77160029276797),np.float64(-30.39961957018116),np.float64(-1.8918200339612667e-12),np.float64(104.66733638146242),np.float64(7.105427357601002e-15)
161,np.float64(216.77160029276828),np.float64(-30.3996195701812),np.float64(-1.8575141425003494e-12),np.float64(104.66733645818685),np.float64(7.105427357601002e-15)
162,np.float64(216.77160029276908),np.float64(-30.39961957018133),np.float64(-1.979083563696804e-12),np.float64(104.66733647057663),np.float64(7.105427357601002e-15)
163,np.float64(216.77160029276894),np.float64(-30.399619570181123),np.float64(-1.9380053117856733e-12),np.float64(104.66733646539438),np.float64(7.105427357601002e-15)
164,np.float64(216.77160029276882),np.float64(-30.399619570181134),np.float64(-2.038258450909325e-12),np.float64(104.66733652926067),np.float64(7.105427357601002e-15)
165,np.float64(216.7716002927686),np.float64(-30.399619570181223),np.float64(-2.0659030042224913e-12),np.float64(104.66733666182529),np.float64(1.27675647831893e-15)
166,np.float64(216.77160029276877),np.float64(-30.39961957018116),np.float64(-2.1153079288183108e-12),np.float64(104.66733676292446),np.float64(3.552713678800501e-15)
167,np.float64(216.77160029276865),np.float64(-30.399619570181336),np.float64(-2.3276935934291032e-12),np.float64(104.66733676749976),np.float64(7.105427357601002e-15)
168,np.float64(216.77160029276882),np.float64(-30.399619570181407),np.float64(-2.26840768391412e-12),np.float64(104.66733675642219),np.float64(7.105427357601002e-15)
169,np.float64(216.77160029276865),np.float64(-30.399619570181457),np.float64(-2.234656903965515e-12),np.float64(104.66733685825231),np.float64(7.105427357601002e-15)
170,np.float64(216.77160029276862),np.float64(-30.399619570181354),np.float64(-2.211564265053312e-12),np.float64(104.66733705289762),np.float64(3.552713678800501e-15)
171,np.float64(216.77160029276854),np.float64(-30.399619570181297),np.float64(-2.1664892102535305e-12),np.float64(104.66733718097261),np.float64(7.105427357601002e-15)
172,np.float64(216.77160029276865),np.float64(-30.399619570181123),np.float64(-2.3936408410918375e-12),np.float64(104.66733716827595),np.float64(7.105427357601002e-15)
173,np.float64(216.77160029276894),np.float64(-30.399619570181105),np.float64(-2.5348612098241574e-12),np.float64(104.66733716827994),np.float64(7.105427357601002e-15)
174,np.float64(216.77160029276894),np.float64(-30.399619570181187),np.float64(-2.6166291355878e-12),np.float64(104.66733735609235),np.float64(3.552713678800501e-15)
175,np.float64(216.77160029276894),np.float64(-30.399619570181265),np.float64(-2.453148795211746e-12),np.float64(104.6673376509635),np.float64(7.105427357601002e-15)
176,np.float64(216.77160029276945),np.float64(-30.399619570181198),np.float64(-2.305267088331675e-12),np.float64(104.66733780335349),np.float64(7.105427357601002e-15)
177,np.float64(216.77160029276902),np.float64(-30.39961957018103),np.float64(-2.353672812205332e-12),np.float64(104.66733776166642),np.float64(7.105427357601002e-15)
178,np.float64(216.77160029276865),np.float64(-30.399619570180988),np.float64(-2.008171406941983e-12),np.float64(104.66733780704958),np.float64(7.105427357601002e-15)
179,np.float64(216.77160029276888),np.float64(-30.399619570181066),np.float64(-2.060851489460447e-12),np.float64(104.66733815334062),np.float64(3.552713678800501e-15)
180,np.float64(216.771600292769),np.float64(-30.39961957018095),np.float64(-2.2661872378648695e-12),np.float64(104.66733859535898),np.float64(7.105427357601002e-15)
181,np.float64(216.77160029276916),np.float64(-30.39961957018091),np.float64(-2.297717571764224e-12),np.float64(104.66733876304802),np.float64(3.552713678800501e-15)
