abs_delta_theta_over_pi,count
0.00021169687300424494,1
0.0006587185158339963,1
0.0020460855356397426,1
0.002155305572216751,1
0.0022568850814858525,2
0.002370295495034783,1
0.0035045093059724794,1
0.005048068214199869,1
0.005452659116093265,1
0.005940686028901089,1
0.00659034027703803,1
0.007169279793441992,1
0.007489093583015191,1
0.007581513357068803,1
0.007648415010058384,1
0.008202190287915098,1
0.009017475486034886,1
0.009324585365658744,1
0.01138777098106974,1
0.012632464221319648,1
0.012941752699108598,1
0.013166837943199726,1
0.013197161015200874,1
0.013549604254024463,1
0.015306437384549638,1
0.016418559004302894,1
0.016649765969926435,1
0.018622413663006668,1
0.018711949183520506,1
0.0194415721440377,1
0.019852046331372213,1
0.020336117736641717,1
0.02066849919864627,1
0.020880196071650516,1
0.021015352709949368,1
0.021131117611093406,1
0.02139935130311597,1
0.02169845722552341,1
0.02196149064701606,1
0.022126922968978936,1
0.022243673288193495,1
0.02249142330885847,1
0.023108810167303914,1
0.023356555637344692,1
0.02417300850461875,1
0.024384705377622995,1
0.024652635212421593,1
0.024984704060218507,1
0.025163104511332284,1
0.02566724145596132,1
0.026442386608410244,1
0.027140009632435114,1
0.02803753695099596,1
0.029699150444342015,1
0.02989208829825188,1
0.02994689591438265,1
0.03044586357610859,1
0.031103790540233375,1
0.03172499638885246,1
0.03256621741728731,1
0.03406250360642152,1
0.0342125137251501,1
0.03430928942587711,1
0.034593954868335636,1
0.03472152298950406,1
0.03508196877451713,1
0.037665118679875806,1
0.03779556873265222,1
0.03809427858616705,1
0.039110571820621456,1
0.03951516272251492,1
0.041699969135352864,1
0.04189080278294605,1
0.04197896930035129,1
0.04241470401306534,1
0.04364302459130961,1
0.0437362547615533,1
0.04378024950923997,1
0.04402505483599096,1
0.04423675170899521,1
0.044438968025073966,1
0.04456323093671472,1
0.04611582167131177,1
0.04668259416591069,1
0.047004256305530116,1
0.04702590453414529,1
0.04747612736907683,1
0.04827112724352852,1
0.04856930957738932,1
0.049052889660945474,1
0.04955119677571423,1
0.04981573972375409,1
0.05061539511302906,1
0.05082709198603316,1
0.050862279695076604,1
0.05129143960136785,1
0.052052324519729985,1
0.05305570608168671,1
0.05379391795803785,1
0.05413019438787156,1
0.05434189126087581,1
0.05451499811716048,1
0.05452354091855483,1
0.054924798441518076,1
0.05505764072614578,1
0.055440407036970514,1
0.05558351695735221,1
0.05638797679651555,1
0.056780426000040685,1
0.05906446998299177,1
0.05973460398693894,1
0.05975705937966828,1
0.05987975518111156,1
0.05996765723325389,1
0.06225005067614635,1
0.06244820394507381,1
0.06465837730125883,1
0.06480877930265679,1
0.06569774540856936,1
0.06729703233107129,1
0.06750872920407554,1
0.06808194546902666,1
0.0685489615205273,1
