class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.7970038567829547,0.20299614321704526,0.4022296720233977,0.14877242629895943,1-2
1,1,0.5141265879388407,0.48587341206115925,0.4998003996729155,0.24550276895256914,1-3
2,1,0.9994326866331867,0.0005673133668131609,0.02381158378514533,0.0075823304464249066,1-4
3,1,0.05799247688488463,0.9420075231151155,-0.23372922262661286,0.5774151244192599,1-5
4,1,0.5201408414065232,0.4798591585934768,-0.49959418181904125,0.7564127639737911,1-6
5,1,0.9238132861727839,0.07618671382721608,0.2652966235432067,0.08901540808386305,1-7
6,1,0.2384365676698414,0.7615634323301586,-0.42612741154221295,0.662382694197472,1-8
7,1,0.16235837356438834,0.8376416264356117,0.36877924575267906,0.36798930633209714,1-9
8,1,0.42910530294438215,0.5708946970556179,0.49494842350430024,0.2726427889558043,1-10
9,1,0.08441140904498505,0.9155885909550149,-0.2780038184414474,0.5938337399568048,2-3
10,1,0.848213939397573,0.15178606060242703,-0.358813394969061,0.8726141949487897,2-4
11,1,0.413572294146667,0.5864277058533329,-0.4924736050398334,0.7223503321819307,2-5
12,1,0.09933662085688919,0.9006633791431109,0.2991134510743772,0.3979360718523288,2-6
13,1,0.00042018465800897846,0.999579815341991,-0.02049409922055986,0.5065253023807291,2-7
14,1,0.9334184245657049,0.06658157543429509,0.24929594711302944,0.08307467810021738,2-8
15,1,0.013635959787270108,0.9863640402127298,0.1159742229460929,0.4627449664193727,2-9
16,1,0.5359744729239788,0.4640255270760212,-0.4987041580915903,0.7614609331320088,2-10
17,1,0.060274537676570705,0.9397254623234292,0.23799478520431144,0.4210449988050605,3-4
18,1,0.3738562630912251,0.6261437369087748,-0.4838261646900566,0.7094085708655886,3-5
19,1,0.5801664168108124,0.4198335831891877,0.4935315041775095,0.22437162334480487,3-6
20,1,0.15432052547099237,0.8456794745290077,0.3612557278291227,0.3714938276578782,3-7
21,1,0.5379101419470042,0.4620898580529959,0.49856074969612085,0.2379212352288269,3-8
22,1,0.7532213580640384,0.24677864193596163,-0.4311368040659531,0.8345199166293602,3-9
23,1,0.9433100189562653,0.0566899810437347,-0.23124927479452925,0.9234765215834029,3-10
24,1,0.9596687061357811,0.04033129386421875,0.19673505178146772,0.06436275679383505,4-5
25,1,0.9167386687463103,0.08326133125368973,-0.2762768212709005,0.9068267207904589,4-6
26,1,0.43581393555898457,0.5641860644410154,0.49586303464926057,0.2704875944080023,4-7
27,1,0.21350295876743194,0.7864970412325681,0.4097797522633155,0.3471091034787355,4-8
28,1,0.849507661053277,0.15049233894672295,0.3575533454815765,0.1268109543189873,4-9
29,1,0.20771880388460348,0.7922811961153965,0.40567437976455095,0.3493668917871343,4-10
30,1,0.8767361887017309,0.12326381129826917,-0.3287397817765502,0.8858112997661081,5-6
31,1,0.39675425668036096,0.603245743319639,-0.48922419859035515,0.7168977133168181,5-7
32,1,0.21295833540743941,0.7870416645925605,0.409398440138616,0.34732072895387367,5-8
33,1,0.8767573399443696,0.12324266005563049,0.32871554085263877,0.11417845976674096,5-9
34,1,0.11206206694926736,0.8879379330507325,0.31544280004515124,0.3913458589780735,5-10
35,1,0.7736399670132589,0.22636003298674118,-0.4184748122085517,0.8421683457294786,6-7
36,1,0.36661306157330803,0.633386938426692,0.4818795748495197,0.29297884315017775,6-8
37,1,0.0005092746996286957,0.9994907253003712,-0.02256136828539027,0.5071839458046286,6-9
38,1,0.03759118411886407,0.9624088158811359,-0.19020538108951002,0.562108690358909,6-10
39,1,0.9990448275735596,0.0009551724264403174,0.03089110020824907,0.009839208816991426,7-8
40,1,0.9915619829425519,0.008438017057447967,0.09147030625064172,0.02928080344826012,7-9
41,1,0.9587079493284582,0.041292050671541826,-0.1989648642923686,0.9348643904037758,7-10
42,1,0.8292680987448788,0.1707319012551212,-0.3762745263088278,0.864412028379311,8-9
43,1,0.9556939005981159,0.04430609940188411,-0.2057743155927738,0.932494015056739,8-10
44,1,0.40688936329076664,0.5931106367092333,0.49125391533462726,0.2798120656283657,9-10
