abs_delta_theta_over_pi,count
2.3445848056271715e-05,1
9.361027184520582e-05,1
0.00012489160585289416,1
0.00018373875554285646,1
0.00029038097462874774,1
0.0002979703151461916,1
0.0003159156092939037,1
0.0003355510191555769,1
0.00041492372116195165,1
0.0004792878857890793,1
0.0004914140298452927,1
0.0007401889329316888,1
0.0007510693996707279,1
0.000781027158704658,1
0.0008073296391391963,1
0.0008122606713547871,1
0.0008148389049447975,1
0.0008249765307265203,1
0.000829029133618935,1
0.0008746374305497226,1
0.0009959994268973608,1
0.0009985562410228562,1
0.0010854462727762065,1
0.0011088921208326195,1
0.0012399002518886132,1
0.001305360214691845,1
0.0013187573981207346,1
0.0013885773389710227,1
0.0013903866615839543,1
0.0014123676699659405,1
0.0016072493158562264,1
0.0016363871088124918,1
0.0016402855008999068,1
0.001641289804973722,1
0.00166373134895632,1
0.001668979228653656,1
0.0017818813556019601,1
0.001786132316686266,1
0.0018250285605165078,1
0.0018409842083822634,2
0.0019023788841520965,1
0.00191102392253916,1
0.002157920465276812,1
0.0021933948286703866,1
0.002237929903307744,1
0.0022562544581373905,1
0.0022676333630548737,1
0.0023637904465869403,1
0.0023908064874680517,1
0.0024142523355244645,1
0.0026040585167488644,1
0.0026349433498354187,1
0.0026482509624746755,1
0.0027172177890968235,1
0.0027491776217325264,1
0.0028395543469871554,1
0.002851905924630407,1
0.0030634401776999925,1
0.003081230988863911,1
0.00309183780108343,1
0.003137524662133347,1
0.003139664992319968,1
0.0031678215339243105,1
0.0031777498667660874,1
0.0032471789332425664,1
0.003455580601614013,1
0.0034853398981892,1
0.003521142805018332,1
0.0035519950080442225,1
0.003595109868201282,1
0.0036228655639840824,1
0.003659113630120179,2
0.0037081561197959776,1
0.0038444673364046505,1
0.0039033734344723204,1
0.003938077608249998,1
0.003998537094424796,1
0.004028206091947366,1
0.004054537836424371,1
0.004059439604597636,1
0.004121816363792572,1
0.0041838484908445885,1
0.004213909915132883,1
0.004346179267871798,1
0.004446803662843382,1
0.004484090160846699,1
0.004492191425530314,1
0.004511880230278933,1
0.0045156372735867265,1
0.004744773977989574,1
0.0048081070348243585,1
0.004831552882880631,1
0.004840466763302153,1
0.00484807574638299,1
0.0048884687382165,1
0.004899013882008651,1
0.004934077035147358,1
0.004967848963335876,1
0.0050128776244635935,1
0.005067453671094525,1
0.005080128750918396,1
0.005241416070102903,1
0.0052568350063706614,1
0.005266362945976406,1
0.00527373877587964,1
0.005299521064669651,1
0.005322966912725923,1
0.005333876363646182,1
0.005415679770073973,1
0.005440573761913235,1
0.005532667313253547,1
0.005572352663125977,1
0.005601083546362863,1
0.005626277585098611,1
0.005669495896921017,1
0.005744357642854584,1
0.005763106168766223,1
0.00581852307076497,1
0.005825138295818381,1
0.005830637628399668,1
0.005894967655862911,1
0.005916999155656837,1
0.005924247900244873,1
0.006008877051361096,1
0.006013927708811187,1
0.006071946566382989,1
0.006089398414938206,1
0.006091339476702784,1
0.006097708088507368,1
0.006243360830676028,1
0.006252834433268023,1
0.006307486526244278,1
0.006362327541011666,1
0.00640730474380327,1
0.006408413185502129,1
0.006436205589983535,1
0.006506263197864736,1
0.00657717769927263,1
0.006631802731686787,1
0.0066894064833585695,1
0.006705275058949461,1
0.006734774860521321,1
0.00674034461898409,1
0.006906443761054778,1
0.0069944302303466144,1
0.007027548386789098,1
0.007050690469815225,1
0.0070818635668870285,1
0.007104330204520521,1
0.007152439992641992,1
0.007174860572028446,1
0.007222359370348682,1
0.007351434577266089,1
0.007386506780441598,1
0.00741333687150824,1
0.007485844260191907,1
0.007526238998456544,1
0.0077137734001939745,1
0.007801759869485811,1
0.007882058703020507,1
0.007929306735247041,1
0.007940362715397917,1
0.007947772027144256,1
0.007971217875200599,1
0.00810591729296356,1
0.008159291472177813,1
0.008180548167995662,1
0.008347593934840246,1
0.008361346588809587,1
0.008403887608109752,1
0.008417935048373052,1
0.008453188861525076,1
0.008542826654225946,1
0.008594126055260347,1
0.008670191975386893,1
0.008676005083131853,1
0.008691866995133513,1
0.008696897607965305,1
0.0087638022472321,1
0.008776893442025552,1
0.00879488158089776,1
0.0089103608718484,1
0.008930893823690082,1
0.008958683893122456,1
0.008966386057760671,1
0.009056664147976805,1
0.009072317229061088,1
0.009181236216021637,1
0.009195218227110271,1
0.009228864138836272,1
0.009345817544852033,1
0.009413632938966182,1
0.009470744921503262,1
0.009535070513829519,1
0.009544829405936617,1
0.009643787859998225,1
0.009654483677045836,1
0.009768715236649454,1
0.009776263352204898,1
0.00977731326790979,1
0.009800759115966062,1
0.009849527396649318,1
0.009853344387765675,1
0.009902596394445632,1
0.009946954659610882,1
0.009952453992192169,1
0.010082253656717397,1
0.01027744129124312,1
0.010362024362668792,1
0.010371051563088185,1
0.010466744348400905,1
0.01059927649211733,1
0.010653665794116219,1
0.010764714663546955,1
0.011078234006500766,1
0.011152078721792844,1
0.011167699929493463,1
0.011187148281827472,1
0.011191145777550017,1
0.01122437803837283,1
0.011265712057731617,1
0.01129577348201977,1
0.011441044616865969,1
0.011485118596973664,1
0.011514759013001578,1
0.011542881895345539,1
0.011545026662608577,1
0.01156632774340195,1
0.011588420365367221,1
0.011593743797165962,1
0.011644631370367014,1
0.012061883901440999,1
0.012065907193865097,1
0.012161344981321195,1
0.012222934279395687,1
0.012293951295016125,1
0.012317397143072537,1
0.0123957007700376,1
0.012451725955949872,1
0.012505470740049611,1
0.012513315254024434,1
0.012545195079654316,1
0.01255329793128629,1
0.01260826958363661,1
0.012617797523242495,1
0.012651774016178157,1
0.012747213235154422,1
0.012792008339179395,1
0.012831431278449924,1
0.012869213540580194,1
0.012880746098809893,1
0.012894936327484102,1
0.013195669681223448,1
0.013374224213273181,1
0.013402843415848886,1
0.013442774053969014,1
0.013475509732584792,1
0.013604269010534182,1
0.013707196998838888,1
0.013709775232428828,1
0.013752900831121639,1
0.013777026358883419,1
0.013857697775130967,1
0.01385932138820825,1
0.013890935754381604,1
0.013936554921363229,1
0.013957134230870003,1
0.014018309512128384,1
0.014030165193208434,1
0.014149702362837068,1
0.014186484884627967,1
0.014215518899492836,1
0.01424868988711602,1
0.014292950541496376,1
0.014370223640170684,1
0.01439925765503541,1
0.014433298144153117,1
0.014522035903783615,1
0.01460886615079028,1
0.01462433909858817,1
0.014705774659326402,1
0.01470820363054059,1
0.014761531452089678,1
0.01478312498296199,1
0.014811192351913022,1
0.014855141723934885,1
0.014864087071555815,1
0.014999759286786606,1
0.015100280180635573,1
0.01515372170252443,1
0.01517645517325163,1
0.01521151832639048,1
0.015222915132797625,1
0.015253182782404624,2
0.015270065445096835,1
0.015323669726820371,1
0.015479621972864357,1
0.015543563757033302,1
0.015593885039503902,1
0.015602409261958923,1
0.015612154116580925,1
0.015636168882639544,1
0.01564513573236972,1
0.015683337203080332,1
0.015699028512106406,1
0.0157211194652106,1
0.01577759228801055,1
0.01580444182881465,1
0.015929333434667545,1
0.015961051341663625,1
0.015990810638238952,1
0.015999252812374236,1
0.016035224028210462,1
0.016040547460009342,1
0.016051092603801494,1
0.016176055156380324,1
0.016221471373820413,1
0.016333194343356793,1
0.016342598194890753,1
0.016409115999596578,1
0.01642441478793571,1
0.01643256184765292,1
0.01646566983556361,1
0.016490666842219528,1
0.016608153543478426,1
0.016612480333703033,1
0.01688059355672556,1
0.016954375932081597,1
0.017017785910227068,1
0.017109802043506636,1
0.017111396182072275,1
0.01723469364935953,1
0.017361404966110508,1
0.017363549733373475,1
0.017375766395105862,1
0.01738485081416692,1
0.017433663817870676,1
0.017521498892416457,1
0.017586705579384496,1
0.01770557008745208,1
0.017735403090786184,1
0.01774853114311039,1
0.017769214837026395,1
0.017812442265192817,1
0.01782901336263139,1
0.017857858482633045,1
0.017874632529613015,1
0.017892423340776932,1
0.0179568115202007,1
0.01796087484972829,1
0.01805837128515573,1
0.018072847348552898,1
0.018195248316282702,1
0.018214690976575333,1
0.018218694164339116,1
0.01830830124842054,1
0.018320139922135596,1
0.018333975621657138,1
0.01834358577019201,1
0.018470297086943057,1
0.01855024199573091,1
0.01858526182040742,1
0.018594869154987818,1
0.018617146634997705,1
0.01863906160071363,1
0.018643852267576116,1
0.018699609060339534,1
0.018789903983347154,1
0.018810998506215742,1
0.018812957266294034,1
0.018870631956510515,1
0.01888334781588225,1
0.019114532781501485,1
0.019130475630558922,1
0.01913891780469427,1
0.019147770760752126,1
0.019298271537044203,1
0.019446391239852825,1
0.01957321782109216,1
0.01960216465470194,1
0.019625790748854358,1
0.019627058646541202,1
0.01967159372117842,1
0.019695608487237035,1
0.019699661090129522,1
0.019775657301635115,1
0.019785903410244655,1
0.019858979665239022,1
0.01996260966569692,1
0.019970362730469628,1
0.019983871271091917,1
0.02011053220839899,1
0.0201907640961335,1
0.020221648929219772,1
0.020224395950853933,1
0.02032063645349901,1
0.020452620879883077,2
0.02047668861525035,1
0.0205246376208559,1
0.020546231151728284,2
0.020611017428127685,1
0.020924753273183164,1
0.020927761403150082,1
0.020939561342017854,1
0.020955863518476926,1
0.02095865960157483,1
0.020961795160063183,1
0.020968918971492556,1
0.021071705853169524,1
0.02113960227401964,1
0.02118932033715643,1
0.021240668882477207,1
0.021243120117462492,1
0.0213436410113116,1
0.021362086827798273,1
0.02136468371757226,1
0.02156213488802656,1
0.021616336970770252,1
0.021732082912322502,1
0.021734534147307787,1
0.021864988549848946,2
0.021951862945374427,1
0.021959471928455404,1
0.02205044975660183,1
0.022094710410982186,1
0.02229829716448323,1
0.02271088558986929,1
0.022734027672895556,1
0.022740499087160065,1
0.02278089207899336,1
0.02280488726658383,1
0.02282570744596892,1
0.022835777195722322,1
0.02284934358794465,1
0.022867495102718405,1
0.022971933033428416,1
0.02302680119916333,1
0.023151692805016225,1
0.023361680675884865,1
0.023420821733965935,1
0.02348509707256614,1
0.023518215229008627,1
0.02352916418332668,1
0.02354277197735698,1
0.02354571333981883,1
0.023606910564049503,1
0.02363037074664945,1
0.02364310683486152,1
0.023659650991031057,1
0.023676103994322562,1
0.023723981018494513,1
0.023840968561673944,1
0.02388350958097411,1
0.02393858266538328,1
0.02396202851343955,1
0.0240983245938948,1
0.024138938876820136,1
0.024176519580829663,1
0.02428296091028867,1
0.024380333874797176,1
0.02441424020318877,1
0.024473866495237345,2
0.024646218003559272,1
0.02466681572137081,1
0.024674660235345487,1
0.02470848611170063,1
0.02476876210969331,1
0.024770181211640672,1
0.02490235568123224,1
0.024957196695999554,1
0.025042738416615175,1
0.02504747478621576,1
0.025061141724721223,1
0.025123409832862723,1
0.02513747977578844,1
0.025331845656504953,1
0.02537014839170894,1
0.025803939264860055,1
0.02581148738041564,1
0.025886118255447673,1
0.02598767802040263,1
0.026078898464981688,1
0.026109457695561833,1
0.026166466191483443,1
0.026291357797336337,1
0.02631104734415812,1
0.026315197232212928,1
0.026352835000907605,1
0.02637686878012788,1
0.02640656832045323,1
0.026499205338018212,1
0.026542641182132145,1
0.026566087030188416,1
0.02673012095337488,1
0.026767941795406133,1
0.0267999386917577,1
0.026941964538984123,1
0.02696474056983802,1
0.026978493223807434,1
0.027037903937691694,1
0.027066856144837018,1
0.027152029747310902,1
0.02716216408207657,1
0.027266146127819108,1
0.02731404424296301,1
0.027315066683845483,1
0.02740512456147609,1
0.0275550974841014,1
0.0276054476584743,1
0.027628967825376563,1
0.027651533302964694,1
0.027766498036429058,1
0.027806480713690775,1
0.027975443742998457,1
0.028096861688319593,1
0.02810645465387444,1
0.02812239632298482,1
0.028377239929709808,1
0.028412777297613497,1
0.028552550743660525,1
0.02858574253966352,1
0.028726513142668973,1
