step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,2.9624728278199672,2.9624728278199672,0.0,0.0,1.3610966889706636e-13,1.481236413909956,1.481236413910011,6.220544912505233e-14,0.03798042086091869,0.03798042087739331,12
1,2.9624728278199717,2.962472827819971,8.881784197001252e-16,2.9802322387695312e-08,1.356984373562917e-13,1.4812364139099587,1.4812364139100134,6.219330606072049e-14,0.03798042086091635,0.03798042087739368,12
2,2.962472827819971,2.96247282781997,8.881784197001252e-16,2.9802322387695312e-08,1.3650323482670837e-13,1.4812364139099579,1.4812364139100127,6.258361884281527e-14,0.03798042086091295,0.03798042087739475,12
3,2.9624728278199655,2.962472827819964,1.3322676295501878e-15,3.650024149988857e-08,1.3660846973541383e-13,1.4812364139099554,1.4812364139100094,6.285250098159167e-14,0.03798042086090826,0.03798042087739679,12
4,2.9624728278199672,2.9624728278199663,8.881784197001252e-16,2.9802322387695312e-08,1.3350603858323862e-13,1.4812364139099554,1.4812364139100118,6.04499089673638e-14,0.03798042086090251,0.03798042087739982,12
5,2.962472827819962,2.962472827819961,8.881784197001252e-16,2.9802322387695312e-08,1.315605019545067e-13,1.4812364139099514,1.48123641391001,5.896672039540363e-14,0.037980420860895515,0.037980420877403685,12
6,2.962472827819961,2.9624728278199592,1.7763568394002505e-15,4.2146848510894035e-08,1.299110405106693e-13,1.48123641390995,1.4812364139100103,5.756332910333839e-14,0.03798042086088749,0.03798042087740854,12
7,2.9624728278199566,2.9624728278199544,2.220446049250313e-15,4.712160915387242e-08,1.287735002745868e-13,1.4812364139099483,1.4812364139100085,5.686597026599571e-14,0.03798042086087847,0.037980420877414114,12
8,2.9624728278199512,2.9624728278199504,8.881784197001252e-16,2.9802322387695312e-08,1.3040012447895828e-13,1.4812364139099459,1.4812364139100054,5.791894741591364e-14,0.037980420860868204,0.03798042087742063,12
9,2.962472827819958,2.9624728278199566,1.3322676295501878e-15,3.650024149988857e-08,1.286922052486769e-13,1.4812364139099485,1.4812364139100096,5.6708110429681824e-14,0.03798042086085693,0.037980420877428145,12
10,2.9624728278199735,2.9624728278199726,8.881784197001252e-16,2.9802322387695312e-08,1.2765163949354574e-13,1.481236413909956,1.4812364139100171,5.602462938014696e-14,0.037980420860844646,0.03798042087743659,12
11,2.9624728278199672,2.962472827819967,4.440892098500626e-16,2.1073424255447017e-08,1.2613128133577952e-13,1.481236413909952,1.4812364139100145,5.470623953840459e-14,0.03798042086083092,0.03798042087744579,12
12,2.9624728278199655,2.9624728278199637,1.7763568394002505e-15,4.2146848510894035e-08,1.2736970235873323e-13,1.481236413909952,1.481236413910014,5.556319293553713e-14,0.03798042086081625,0.037980420877455845,12
13,2.9624728278199615,2.9624728278199597,1.7763568394002505e-15,4.2146848510894035e-08,1.2543745296439414e-13,1.481236413909949,1.4812364139100125,5.419970028341936e-14,0.03798042086080044,0.03798042087746683,12
14,2.962472827819968,2.9624728278199672,8.881784197001252e-16,2.9802322387695312e-08,1.2403196368150404e-13,1.4812364139099523,1.481236413910016,5.317274398564109e-14,0.03798042086078358,0.03798042087747867,12
15,2.962472827819959,2.9624728278199575,1.3322676295501878e-15,3.650024149988857e-08,1.2574856131998485e-13,1.4812364139099474,1.4812364139100112,5.4067861299245124e-14,0.037980420860765626,0.03798042087749127,12
16,2.9624728278199512,2.9624728278199512,0.0,0.0,1.2604703883522767e-13,1.4812364139099439,1.4812364139100072,5.450848106214323e-14,0.03798042086074657,0.03798042087750479,12
17,2.9624728278199473,2.962472827819947,4.440892098500626e-16,2.1073424255447017e-08,1.2396315631282767e-13,1.4812364139099417,1.4812364139100054,5.315192730392937e-14,0.03798042086072654,0.03798042087751921,12
18,2.962472827819939,2.9624728278199384,4.440892098500626e-16,2.1073424255447017e-08,1.1967345137540578e-13,1.4812364139099374,1.4812364139100014,5.067474218023449e-14,0.037980420860705195,0.03798042087753446,12
19,2.9624728278199415,2.9624728278199406,8.881784197001252e-16,2.9802322387695312e-08,1.1963889540189703e-13,1.481236413909939,1.4812364139100032,5.0317389144183267e-14,0.037980420860683026,0.03798042087755064,12
20,2.96247282781994,2.96247282781994,0.0,0.0,1.2141408986612399e-13,1.4812364139099374,1.4812364139100025,5.148312332003968e-14,0.03798042086065981,0.03798042087756766,12
21,2.9624728278199317,2.96247282781993,1.7763568394002505e-15,4.2146848510894035e-08,1.2132127799178718e-13,1.4812364139099334,1.4812364139099985,5.115352585960409e-14,0.037980420860635425,0.037980420877585436,12
22,2.9624728278199326,2.9624728278199317,8.881784197001252e-16,2.9802322387695312e-08,1.208349258696464e-13,1.4812364139099339,1.4812364139099983,5.111883139008455e-14,0.03798042086061,0.03798042087760417,12
23,2.9624728278199095,2.9624728278199086,8.881784197001252e-16,2.9802322387695312e-08,1.1811330749260196e-13,1.4812364139099228,1.4812364139099863,4.971370537454334e-14,0.03798042086058338,0.03798042087762351,12
24,2.962472827819907,2.962472827819906,8.881784197001252e-16,2.9802322387695312e-08,1.1518253612109267e-13,1.4812364139099214,1.481236413909985,4.7888776277815737e-14,0.03798042086055585,0.03798042087764393,12
25,2.9624728278199077,2.962472827819907,8.881784197001252e-16,2.9802322387695312e-08,1.1875223897293993e-13,1.4812364139099212,1.4812364139099863,4.965819422331208e-14,0.037980420860527456,0.03798042087766507,12
26,2.962472827819906,2.9624728278199055,4.440892098500626e-16,2.1073424255447017e-08,1.190308377244745e-13,1.4812364139099203,1.4812364139099854,4.975533873796678e-14,0.03798042086049799,0.03798042087768708,12
27,2.96247282781991,2.9624728278199095,4.440892098500626e-16,2.1073424255447017e-08,1.2013985180656917e-13,1.4812364139099221,1.4812364139099874,5.0248000205144194e-14,0.03798042086046759,0.03798042087770992,12
28,2.9624728278199086,2.9624728278199077,8.881784197001252e-16,2.9802322387695312e-08,1.1555604732232925e-13,1.4812364139099228,1.4812364139099863,4.8204495950443516e-14,0.0379804208604361,0.03798042087773359,12
29,2.962472827819908,2.962472827819907,1.3322676295501878e-15,3.650024149988857e-08,1.166926016640571e-13,1.4812364139099217,1.4812364139099858,4.8672871288957253e-14,0.03798042086040367,0.037980420877758,12
30,2.9624728278199095,2.9624728278199086,8.881784197001252e-16,2.9802322387695312e-08,1.1449504083152818e-13,1.4812364139099228,1.4812364139099863,4.7715303930218056e-14,0.03798042086037024,0.03798042087778319,12
31,2.9624728278199037,2.9624728278199024,1.3322676295501878e-15,3.650024149988857e-08,1.1886288667918517e-13,1.4812364139099192,1.4812364139099843,4.9682480351975755e-14,0.0379804208603357,0.037980420877809035,12
32,2.962472827819915,2.962472827819914,8.881784197001252e-16,2.9802322387695312e-08,1.1637568202231564e-13,1.4812364139099254,1.4812364139099894,4.867634073590921e-14,0.03798042086030026,0.037980420877835847,12
33,2.962472827819916,2.9624728278199153,8.881784197001252e-16,2.9802322387695312e-08,1.222838146441852e-13,1.4812364139099243,1.4812364139099918,5.103903411018962e-14,0.037980420860264034,0.03798042087786338,12
34,2.962472827819922,2.9624728278199215,4.440892098500626e-16,2.1073424255447017e-08,1.2146225947804986e-13,1.4812364139099277,1.4812364139099945,5.081698950526459e-14,0.03798042086022685,0.03798042087789179,12
35,2.9624728278199144,2.9624728278199135,8.881784197001252e-16,2.9802322387695312e-08,1.1997689938700082e-13,1.4812364139099248,1.4812364139099898,5.035902250760671e-14,0.037980420860188525,0.037980420877920765,12
36,2.962472827819913,2.9624728278199117,1.3322676295501878e-15,3.650024149988857e-08,1.2489419987667621e-13,1.4812364139099221,1.4812364139099907,5.199313202197686e-14,0.03798042086014945,0.03798042087795048,12
37,2.962472827819916,2.962472827819915,1.3322676295501878e-15,3.650024149988857e-08,1.2575656244174351e-13,1.4812364139099232,1.4812364139099927,5.2506610170866e-14,0.03798042086010943,0.03798042087798109,12
38,2.962472827819919,2.9624728278199184,4.440892098500626e-16,2.1073424255447017e-08,1.2554086778169352e-13,1.4812364139099252,1.4812364139099943,5.231579058850855e-14,0.03798042086006835,0.037980420878012136,12
39,2.9624728278199224,2.9624728278199206,1.7763568394002505e-15,4.2146848510894035e-08,1.2571832196272924e-13,1.4812364139099263,1.4812364139099963,5.230538224765269e-14,0.037980420860026565,0.037980420878043986,12
40,2.9624728278199317,2.9624728278199304,1.3322676295501878e-15,3.650024149988857e-08,1.2888825464152788e-13,1.4812364139099297,1.4812364139100018,5.324386764815614e-14,0.037980420859984154,0.03798042087807666,12
