class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.6287347381605151,0.3712652618394849,-0.48314321602475546,0.7914443406703775,1-2
1,1,0.5735207036700968,0.4264792963299032,-0.49456516874104045,0.7734875291501768,1-3
2,1,0.2375735415520401,0.7624264584479599,0.42559646839049453,0.33793983949893724,1-4
3,1,0.46403689878294535,0.5359631012170546,0.4987049782695696,0.26145730400269296,1-5
4,1,0.17477792947769608,0.825222070522304,0.3797770462326358,0.36270860160863044,1-6
5,1,0.6037421405997061,0.39625785940029384,-0.48911917593137844,0.7832637925023818,1-7
6,1,0.5968726138982154,0.40312738610178445,0.49052593884169593,0.2189682427420762,1-8
7,1,0.25974453636119943,0.7402554636388007,-0.43849436962372157,0.6702256200122007,1-9
8,1,0.7907090375961474,0.20929096240385264,-0.4068024772047508,0.84875095673564,1-10
9,1,0.5231002405011757,0.47689975949882435,0.4994660938329927,0.24264434673639895,1-11
10,1,0.5133935690549213,0.4866064309450788,0.49982058011647645,0.2457361845374824,1-12
11,1,0.6337940512159256,0.3662059487840745,-0.4817666985785031,0.7931133198990311,1-13
12,1,0.45134522722506076,0.5486547727749393,0.49762708234803604,0.26551184183911736,2-3
13,1,0.5234035527597921,0.476596447240208,-0.49945197338504904,0.7574523051219662,2-4
14,1,0.4951158196782413,0.5048841803217587,0.499976144213486,0.25155470760824733,2-5
15,1,0.45542826577304146,0.5445717342269586,0.4980093980117257,0.26420648162442545,2-6
16,1,0.558423799477753,0.4415762005222469,-0.4965749285400777,0.7686394534037937,2-7
17,1,0.4307865074565284,0.5692134925434716,-0.4951863209438795,0.727897686475072,2-8
18,1,0.30530558238586497,0.694694417614135,0.46053673441962567,0.3136568785886485,2-9
19,1,0.6455682560893089,0.35443174391069115,-0.47834076014815774,0.7970166933335034,2-10
20,1,0.5048004595897854,0.4951995404102146,-0.49997695505665735,0.7515280572217213,2-11
21,1,0.5421886539487893,0.45781134605121077,0.4982169381684943,0.23655494832146073,2-12
22,1,0.45889913761799156,0.5411008623820085,0.4983078557593239,0.26309758950359285,2-13
23,1,0.47396959562658003,0.5260304043734201,0.49932195830761966,0.25828948246876865,3-4
24,1,0.4466251250667987,0.5533748749332015,-0.49714296004858116,0.7329778152259905,3-5
25,1,0.5526749326095334,0.44732506739046674,-0.49721760977924057,0.7667981226668182,3-6
26,1,0.4018658549311098,0.5981341450688903,0.4902751162068069,0.28144117527378487,3-7
27,1,0.654038602467832,0.34596139753216804,0.47568067960529703,0.2001572442358605,3-8
28,1,0.7442543121063253,0.25574568789367463,-0.43627953311777734,0.8312294578432236,3-9
29,1,0.30316585710767713,0.6968341428923228,0.4596262831821572,0.3143970675215802,3-10
30,1,0.47385726504968395,0.5261427349503162,-0.49931608967598634,0.7416747128339556,3-11
31,1,0.4491710779725561,0.5508289220274438,-0.49740971108888493,0.7337926541309351,3-12
32,1,0.4755114464116375,0.5244885535883625,0.49939995068396825,0.2577980684389234,3-13
33,1,0.549583313315738,0.45041668668426194,0.4975354208904461,0.2341911578748738,4-5
34,1,0.9230585322931374,0.07694146770686253,0.2664985520673168,0.08946717122733895,4-6
35,1,0.42831064178136,0.5716893582186399,0.4948339478231051,0.272898348619559,4-7
36,1,0.6604738169531849,0.33952618304681514,0.47354847066850053,0.19799932377058369,4-8
37,1,0.035184771394411896,0.9648152286055881,-0.18424658275347977,0.5600631024340339,4-9
38,1,0.6564181391838386,0.34358186081616143,-0.47490353308252536,0.8006395588974877,4-10
39,1,0.4927230399223135,0.5072769600776865,-0.4999470430475889,0.7476835898853167,4-11
40,1,0.48699075492374355,0.5130092450762564,-0.4998307308905145,0.7458585613248003,4-12
41,1,0.5323103007268406,0.46768969927315934,-0.49895495234233433,0.7602918594689535,4-13
42,1,0.5224684369535271,0.477531563046473,-0.49949491422922954,0.7571543348068199,5-6
43,1,0.5023468555406659,0.49765314445933395,-0.49999449223873577,0.7507470300630167,5-7
44,1,0.6794876372271121,0.32051236277288797,0.4666735347998949,0.19156311818060012,5-8
45,1,0.6669771285352876,0.33302287146471243,-0.47129464090535766,0.8041915539055319,5-9
46,1,0.3310390215891625,0.6689609784108375,0.47058706715596477,0.30486199700775074,5-10
47,1,0.5999483026539532,0.4000516973460468,0.4899084983918872,0.21796968650105336,5-11
48,1,0.3016847306797897,0.6983152693202104,-0.4589891653998518,0.6850897070837565,5-12
49,1,0.4406867301367314,0.5593132698632687,-0.49646947138583164,0.7310754363418382,5-13
50,1,0.48382419425032425,0.5161758057496758,0.4997382748082728,0.2551498174764486,6-7
51,1,0.5373473366295359,0.462652663370464,-0.49860322546758573,0.7618991087848096,6-8
52,1,0.48959450976251956,0.5104054902374804,-0.49989171404707006,0.7466875904584193,6-9
53,1,0.002950580318707429,0.9970494196812926,-0.05423904861343242,0.5172988665934728,6-10
54,1,0.5092370917278742,0.4907629082721257,-0.4999146688550065,0.7529404248916872,6-11
55,1,0.7874772904869166,0.21252270951308339,0.40909266365250424,0.15250985684587928,6-12
