step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13
13,0.32482404297468054,0.3225780224974545,0.3103732409064115,0.3035320854358115,0.2969566490728348,0.23869063578900088,0.2143058792631715,0.20695164753564718,0.1769467946644394,0.13482759645116976,0.11641008556130782,0.09127953931486738,1.8532627831998744e-09
14,0.3248240429746678,0.32257802249746054,0.31037324090640867,0.3035320854358131,0.2969566490728367,0.2386906357890143,0.21430587926318073,0.2069516475356537,0.17694679466443392,0.1348275964511527,0.11641008556133461,0.09127953931484452,1.543018295513265e-09
15,0.3248240429746545,0.32257802249746537,0.31037324090640533,0.303532085435814,0.2969566490728378,0.23869063578902708,0.2143058792631894,0.2069516475356593,0.17694679466442764,0.13482759645113518,0.11641008556136073,0.09127953931482082,3.3561889259704597e-09
16,0.32482404297464124,0.3225780224974702,0.31037324090640234,0.30353208543581506,0.296956649072839,0.23869063578903993,0.21430587926319808,0.20695164753566472,0.17694679466442065,0.13482759645111786,0.11641008556138668,0.09127953931479638,3.0563936302465584e-09
17,0.3248240429746283,0.3225780224974753,0.3103732409063997,0.30353208543581617,0.29695664907284,0.2386906357890528,0.21430587926320718,0.2069516475356698,0.17694679466441324,0.13482759645110054,0.11641008556141251,0.09127953931477142,2.2753735027300315e-09
18,0.32482404297461526,0.32257802249748013,0.31037324090639723,0.30353208543581733,0.2969566490728408,0.23869063578906546,0.21430587926321626,0.20695164753567424,0.17694679466440513,0.13482759645108303,0.11641008556143799,0.0912795393147457,2.639772605912134e-09
19,0.324824042974603,0.3225780224974854,0.31037324090639556,0.30353208543581917,0.2969566490728419,0.23869063578907856,0.21430587926322575,0.20695164753567882,0.1769467946643968,0.13482759645106593,0.11641008556146347,0.09127953931471951,3.459766724577266e-09
20,0.3248240429745906,0.32257802249749024,0.3103732409063939,0.3035320854358207,0.2969566490728426,0.23869063578909136,0.21430587926323497,0.20695164753568288,0.1769467946643878,0.13482759645104864,0.11641008556148849,0.09127953931469261,2.599489193048407e-09
21,0.32482404297457784,0.3225780224974946,0.31037324090639234,0.30353208543582216,0.2969566490728428,0.23869063578910377,0.21430587926324424,0.20695164753568623,0.17694679466437813,0.13482759645103115,0.11641008556151314,0.09127953931466501,3.3980605729685742e-09
22,0.3248240429745658,0.3225780224974995,0.3103732409063915,0.30353208543582416,0.29695664907284314,0.23869063578911642,0.21430587926325392,0.20695164753568968,0.17694679466436797,0.13482759645101394,0.11641008556153767,0.09127953931463689,3.1528447914057993e-09
23,0.32482404297455253,0.32257802249750295,0.3103732409063898,0.3035320854358248,0.29695664907284225,0.23869063578912803,0.2143058792632627,0.2069516475356919,0.1769467946643566,0.1348275964509961,0.11641008556156149,0.09127953931460768,2.7735487801561847e-09
24,0.32482404297454054,0.32257802249750744,0.31037324090638935,0.3035320854358267,0.29695664907284225,0.23869063578914046,0.2143058792632724,0.2069516475356944,0.1769467946643453,0.13482759645097891,0.11641008556158536,0.09127953931457816,2.968628070517856e-09
25,0.32482404297452877,0.322578022497512,0.31037324090638946,0.3035320854358289,0.29695664907284225,0.238690635789153,0.2143058792632823,0.20695164753569664,0.17694679466433363,0.1348275964509619,0.11641008556160894,0.09127953931454821,2.493263285792363e-09
26,0.3248240429745171,0.32257802249751627,0.3103732409063897,0.3035320854358308,0.29695664907284197,0.23869063578916527,0.21430587926329214,0.20695164753569847,0.1769467946643214,0.13482759645094486,0.11641008556163224,0.09127953931451774,3.544134919890345e-09
27,0.3248240429745059,0.3225780224975208,0.3103732409063904,0.3035320854358333,0.29695664907284164,0.23869063578917754,0.21430587926330225,0.20695164753570006,0.1769467946643087,0.13482759645092796,0.11641008556165543,0.09127953931448667,2.895916812828506e-09
28,0.32482404297449446,0.322578022497525,0.3103732409063914,0.3035320854358355,0.29695664907284103,0.23869063578918961,0.21430587926331227,0.2069516475357012,0.1769467946642953,0.13482759645091116,0.11641008556167817,0.09127953931445498,2.199487903238464e-09
29,0.3248240429744833,0.32257802249752904,0.3103732409063927,0.3035320854358378,0.2969566490728401,0.23869063578920152,0.21430587926332229,0.2069516475357018,0.17694679466428156,0.13482759645089418,0.1164100855617005,0.0912795393144227,3.0030681204242357e-09
30,0.32482404297447237,0.32257802249753315,0.3103732409063943,0.3035320854358403,0.29695664907283925,0.23869063578921343,0.21430587926333255,0.2069516475357023,0.17694679466426716,0.1348275964508775,0.11641008556172251,0.09127953931438984,1.344541239854571e-09
31,0.3248240429744611,0.3225780224975367,0.3103732409063959,0.3035320854358426,0.2969566490728379,0.23869063578922506,0.21430587926334246,0.20695164753570214,0.17694679466425212,0.13482759645086084,0.11641008556174393,0.09127953931435637,1.5253870951650288e-09
32,0.3248240429744509,0.3225780224975412,0.31037324090639873,0.3035320854358458,0.2969566490728371,0.23869063578923702,0.21430587926335318,0.20695164753570233,0.17694679466423688,0.13482759645084477,0.11641008556176548,0.0912795393143227,2.351583637345417e-09
33,0.3248240429744405,0.32257802249754486,0.3103732409064011,0.30353208543584853,0.2969566490728357,0.2386906357892486,0.21430587926336336,0.2069516475357017,0.17694679466422117,0.13482759645082856,0.11641008556178627,0.09127953931428827,3.011944636796472e-09
34,0.3248240429744304,0.3225780224975487,0.3103732409064042,0.30353208543585153,0.2969566490728343,0.23869063578926017,0.2143058792633738,0.20695164753570097,0.17694679466420504,0.13482759645081263,0.11641008556180682,0.09127953931425332,2.4462081662081295e-09
35,0.32482404297441975,0.3225780224975519,0.3103732409064069,0.3035320854358539,0.29695664907283215,0.23869063578927097,0.21430587926338387,0.20695164753569945,0.17694679466418797,0.1348275964507966,0.1164100855618268,0.0912795393142179,2.635111609766825e-09
36,0.3248240429744096,0.32257802249755496,0.3103732409064102,0.3035320854358566,0.29695664907283015,0.23869063578928196,0.2143058792633941,0.20695164753569767,0.1769467946641707,0.1348275964507806,0.11641008556184648,0.09127953931418187,3.1248275959227373e-09
37,0.3248240429744,0.32257802249755835,0.310373240906414,0.30353208543585963,0.29695664907282815,0.2386906357892929,0.21430587926340453,0.20695164753569575,0.1769467946641529,0.13482759645076495,0.11641008556186593,0.09127953931414548,3.1372264275431023e-09
38,0.32482404297439044,0.32257802249756173,0.31037324090641827,0.3035320854358628,0.2969566490728256,0.23869063578930358,0.2143058792634152,0.2069516475356936,0.17694679466413443,0.13482759645074952,0.11641008556188508,0.09127953931410869,2.746977499802656e-09
39,0.3248240429743811,0.322578022497565,0.31037324090642276,0.30353208543586596,0.29695664907282304,0.23869063578931418,0.21430587926342587,0.2069516475356909,0.1769467946641158,0.13482759645073406,0.1164100855619038,0.09127953931407146,2.603851832025268e-09
40,0.32482404297437234,0.3225780224975683,0.3103732409064279,0.3035320854358694,0.2969566490728207,0.23869063578932478,0.21430587926343656,0.2069516475356881,0.176946794664097,0.13482759645071896,0.11641008556192214,0.0912795393140337,2.6117840228732168e-09
41,0.32482404297436307,0.322578022497571,0.31037324090643276,0.30353208543587246,0.29695664907281766,0.23869063578933483,0.21430587926344702,0.2069516475356847,0.17694679466407712,0.13482759645070408,0.11641008556193996,0.09127953931399553,3.209678180631501e-09
42,0.32482404297435435,0.3225780224975739,0.31037324090643803,0.30353208543587556,0.2969566490728146,0.23869063578934477,0.21430587926345754,0.20695164753568096,0.17694679466405713,0.1348275964506894,0.11641008556195738,0.091279539313957,2.4401080663515574e-09
43,0.32482404297434586,0.3225780224975769,0.310373240906444,0.30353208543587906,0.2969566490728112,0.23869063578935454,0.2143058792634685,0.2069516475356773,0.17694679466403657,0.13482759645067477,0.11641008556197463,0.09127953931391809,2.102029161308455e-09
44,0.3248240429743378,0.3225780224975798,0.31037324090645035,0.3035320854358828,0.296956649072808,0.2386906357893643,0.21430587926347933,0.2069516475356734,0.1769467946640157,0.1348275964506605,0.11641008556199141,0.09127953931387878,2.4527544060144397e-09
45,0.32482404297432915,0.32257802249758166,0.31037324090645607,0.3035320854358855,0.2969566490728037,0.23869063578937322,0.21430587926348954,0.20695164753566853,0.1769467946639941,0.1348275964506462,0.11641008556200762,0.09127953931383874,3.220212043986972e-09
46,0.3248240429743208,0.32257802249758366,0.31037324090646234,0.30353208543588855,0.29695664907279956,0.23869063578938204,0.2143058792634999,0.20695164753566359,0.17694679466397206,0.1348275964506322,0.11641008556202326,0.09127953931379865,2.8920842835003953e-09
47,0.324824042974313,0.3225780224975859,0.3103732409064692,0.3035320854358921,0.2969566490727953,0.23869063578939081,0.21430587926351044,0.20695164753565842,0.17694679466394994,0.13482759645061854,0.11641008556203854,0.09127953931375804,3.86869858441352e-09
48,0.32482404297430567,0.32257802249758827,0.31037324090647667,0.3035320854358957,0.2969566490727911,0.2386906357893996,0.21430587926352127,0.20695164753565318,0.17694679466392735,0.13482759645060516,0.11641008556205357,0.09127953931371728,3.1111856456509426e-09
49,0.32482404297429834,0.32257802249759027,0.310373240906484,0.30353208543589916,0.29695664907278624,0.23869063578940786,0.21430587926353176,0.2069516475356474,0.1769467946639042,0.1348275964505918,0.11641008556206804,0.09127953931367609,3.3194687910926743e-09
50,0.32482404297429174,0.32257802249759276,0.3103732409064924,0.3035320854359033,0.296956649072782,0.23869063578941646,0.2143058792635427,0.2069516475356416,0.17694679466388116,0.1348275964505789,0.11641008556208217,0.09127953931363476,3.6594668979351337e-09
51,0.32482404297428497,0.3225780224975946,0.31037324090650054,0.30353208543590693,0.2969566490727771,0.23869063578942434,0.2143058792635532,0.2069516475356352,0.17694679466385768,0.13482759645056613,0.11641008556209574,0.09127953931359284,2.3059981231420253e-09
52,0.32482404297427825,0.3225780224975964,0.31037324090650886,0.30353208543591054,0.29695664907277186,0.2386906357894319,0.2143058792635639,0.2069516475356285,0.17694679466383345,0.1348275964505537,0.11641008556210897,0.09127953931355083,1.6581868902703303e-09
53,0.3248240429742725,0.3225780224975984,0.310373240906518,0.3035320854359146,0.296956649072767,0.23869063578943966,0.21430587926357472,0.20695164753562187,0.17694679466380936,0.1348275964505418,0.11641008556212187,0.0912795393135085,3.0847857244590387e-09
54,0.3248240429742659,0.32257802249759965,0.3103732409065267,0.303532085435918,0.2969566490727611,0.2386906357894465,0.21430587926358496,0.20695164753561443,0.17694679466378435,0.13482759645052964,0.11641008556213406,0.0912795393134658,2.260021563077055e-09
55,0.32482404297425976,0.32257802249760076,0.31037324090653573,0.3035320854359216,0.29695664907275526,0.2386906357894533,0.2143058792635952,0.20695164753560685,0.17694679466375915,0.134827596450518,0.11641008556214565,0.09127953931342264,8.109102468854612e-10
56,0.3248240429742538,0.32257802249760176,0.310373240906545,0.30353208543592497,0.296956649072749,0.23869063578945957,0.21430587926360542,0.20695164753559878,0.17694679466373356,0.13482759645050635,0.11641008556215687,0.09127953931337937,2.20487042588271e-09
57,0.3248240429742481,0.3225780224976025,0.3103732409065544,0.30353208543592847,0.2969566490727426,0.23869063578946562,0.2143058792636155,0.20695164753559053,0.17694679466370758,0.13482759645049514,0.11641008556216761,0.09127953931333578,2.5894396880899946e-09
58,0.32482404297424317,0.32257802249760376,0.3103732409065646,0.30353208543593246,0.2969566490727364,0.23869063578947183,0.21430587926362585,0.2069516475355823,0.17694679466368154,0.13482759645048456,0.11641008556217804,0.09127953931329215,1.6883448757438516e-09
59,0.32482404297423767,0.3225780224976041,0.3103732409065746,0.30353208543593585,0.29695664907272945,0.23869063578947733,0.21430587926363576,0.20695164753557355,0.1769467946636551,0.1348275964504739,0.1164100855621877,0.09127953931324796,1.910522098085965e-09
60,0.3248240429742331,0.32257802249760514,0.31037324090658547,0.30353208543593985,0.2969566490727228,0.23869063578948296,0.21430587926364617,0.20695164753556494,0.17694679466362828,0.13482759645046385,0.11641008556219712,0.0912795393132039,2.772528653912941e-09
61,0.32482404297422857,0.3225780224976056,0.31037324090659624,0.30353208543594346,0.2969566490727154,0.23869063578948788,0.21430587926365627,0.20695164753555573,0.17694679466360114,0.13482759645045378,0.11641008556220604,0.09127953931315957,2.6128709630846074e-09
62,0.3248240429742245,0.32257802249760625,0.31037324090660756,0.3035320854359474,0.29695664907270825,0.2386906357894928,0.21430587926366648,0.20695164753554657,0.17694679466357383,0.1348275964504443,0.11641008556221462,0.09127953931311511,2.8306832111027075e-09
63,0.32482404297422074,0.3225780224976071,0.31037324090661916,0.3035320854359514,0.29695664907270086,0.2386906357894974,0.21430587926367672,0.20695164753553713,0.17694679466354638,0.13482759645043507,0.11641008556222275,0.09127953931307048,2.3838200252657088e-09
64,0.32482404297421674,0.3225780224976069,0.31037324090663043,0.3035320854359548,0.296956649072693,0.23869063578950137,0.21430587926368644,0.20695164753552714,0.17694679466351848,0.13482759645042594,0.11641008556223,0.0912795393130255,2.421525182961114e-09
65,0.3248240429742133,0.3225780224976073,0.3103732409066424,0.30353208543595867,0.29695664907268504,0.23869063578950528,0.21430587926369646,0.20695164753551737,0.17694679466349028,0.13482759645041748,0.11641008556223709,0.09127953931298058,7.446644635943881e-10
66,0.32482404297420975,0.3225780224976068,0.3103732409066543,0.3035320854359621,0.2969566490726767,0.23869063578950855,0.2143058792637059,0.20695164753550702,0.1769467946634619,0.13482759645040915,0.11641008556224337,0.09127953931293538,2.865732457122439e-09
67,0.3248240429742069,0.3225780224976071,0.310373240906667,0.3035320854359662,0.2969566490726685,0.23869063578951208,0.21430587926371591,0.20695164753549686,0.17694679466343338,0.1348275964504015,0.1164100855622494,0.0912795393128903,2.922344389490612e-09
68,0.3248240429742046,0.3225780224976074,0.3103732409066802,0.30353208543597054,0.29695664907266034,0.23869063578951535,0.21430587926372602,0.20695164753548648,0.17694679466340482,0.13482759645039416,0.11641008556225513,0.09127953931284499,1.8884938015583503e-09
69,0.32482404297420236,0.3225780224976073,0.31037324090669366,0.3035320854359746,0.2969566490726518,0.2386906357895181,0.21430587926373587,0.20695164753547596,0.17694679466337593,0.13482759645038708,0.11641008556226025,0.09127953931279965,3.5853240905225937e-09
70,0.3248240429742003,0.32257802249760714,0.3103732409067071,0.30353208543597865,0.2969566490726431,0.23869063578952066,0.21430587926374556,0.2069516475354651,0.17694679466334687,0.1348275964503804,0.11641008556226484,0.09127953931275429,2.3572851034728404e-09
71,0.32482404297419787,0.32257802249760625,0.3103732409067201,0.3035320854359821,0.2969566490726335,0.23869063578952224,0.21430587926375455,0.20695164753545356,0.17694679466331714,0.13482759645037384,0.11641008556226862,0.09127953931270864,2.8266129337948896e-09
72,0.3248240429741958,0.322578022497605,0.3103732409067333,0.30353208543598525,0.2969566490726238,0.2386906357895234,0.21430587926376346,0.20695164753544182,0.17694679466328764,0.1348275964503675,0.11641008556227189,0.09127953931266283,2.179163565631276e-09
73,0.3248240429741946,0.3225780224976044,0.3103732409067474,0.30353208543598925,0.29695664907261443,0.23869063578952493,0.21430587926377287,0.20695164753543027,0.17694679466325808,0.13482759645036185,0.11641008556227501,0.09127953931261731,3.2853453227036376e-09
74,0.32482404297419365,0.3225780224976039,0.31037324090676177,0.30353208543599325,0.29695664907260483,0.23869063578952604,0.21430587926378214,0.2069516475354186,0.17694679466322846,0.13482759645035675,0.11641008556227764,0.09127953931257177,2.1482582531737825e-09
75,0.3248240429741925,0.32257802249760265,0.31037324090677587,0.30353208543599663,0.29695664907259456,0.23869063578952637,0.21430587926379102,0.2069516475354064,0.1769467946631983,0.13482759645035164,0.11641008556227948,0.09127953931252603,1.5118103035916226e-09
76,0.32482404297419165,0.32257802249760126,0.31037324090679036,0.30353208543600024,0.29695664907258434,0.23869063578952648,0.21430587926379965,0.20695164753539433,0.17694679466316826,0.13482759645034714,0.11641008556228086,0.09127953931248038,1.966551873249612e-09
77,0.3248240429741912,0.3225780224975999,0.31037324090680507,0.3035320854360038,0.2969566490725737,0.2386906357895263,0.21430587926380842,0.20695164753538214,0.17694679466313787,0.13482759645034276,0.11641008556228194,0.09127953931243465,1.678521528936318e-09
78,0.3248240429741913,0.3225780224975988,0.3103732409068203,0.30353208543600774,0.2969566490725632,0.23869063578952587,0.21430587926381722,0.20695164753536982,0.1769467946631075,0.13482759645033918,0.11641008556228252,0.09127953931238902,2.858182819282983e-09
79,0.32482404297419065,0.32257802249759654,0.31037324090683455,0.3035320854360104,0.2969566490725516,0.23869063578952437,0.21430587926382513,0.20695164753535675,0.17694679466307667,0.13482759645033535,0.11641008556228218,0.0912795393123432,3.1044142658038987e-09
80,0.3248240429741912,0.32257802249759515,0.3103732409068501,0.3035320854360142,0.29695664907254066,0.23869063578952332,0.21430587926383368,0.2069516475353443,0.17694679466304608,0.13482759645033243,0.11641008556228179,0.09127953931229774,3.177320944671749e-09
81,0.3248240429741919,0.3225780224975935,0.31037324090686563,0.30353208543601773,0.29695664907252933,0.23869063578952174,0.21430587926384198,0.20695164753533143,0.17694679466301544,0.13482759645032982,0.11641008556228076,0.09127953931225234,2.2849387183677037e-09
82,0.3248240429741925,0.32257802249759127,0.310373240906881,0.3035320854360209,0.29695664907251756,0.23869063578951943,0.21430587926384986,0.20695164753531828,0.1769467946629845,0.1348275964503274,0.11641008556227912,0.09127953931220684,3.56840734572585e-09
83,0.3248240429741936,0.3225780224975893,0.310373240906897,0.30353208543602445,0.296956649072506,0.2386906357895172,0.21430587926385783,0.2069516475353053,0.17694679466295368,0.13482759645032583,0.116410085562277,0.09127953931216164,1.7447932142265508e-09
84,0.32482404297419554,0.3225780224975877,0.31037324090691354,0.30353208543602817,0.2969566490724946,0.23869063578951474,0.21430587926386593,0.20695164753529227,0.17694679466292307,0.1348275964503247,0.11641008556227463,0.09127953931211655,9.720235887750065e-10
85,0.3248240429741978,0.322578022497586,0.31037324090693036,0.30353208543603216,0.2969566490724831,0.23869063578951205,0.21430587926387393,0.20695164753527942,0.1769467946628926,0.13482759645032397,0.11641008556227168,0.09127953931207151,3.262796698492412e-09
86,0.3248240429741999,0.32257802249758394,0.3103732409069472,0.30353208543603577,0.29695664907247094,0.2386906357895087,0.2143058792638817,0.20695164753526624,0.17694679466286156,0.13482759645032363,0.11641008556226821,0.0912795393120266,2.3699276391082573e-09
87,0.32482404297420264,0.3225780224975821,0.31037324090696433,0.30353208543603954,0.2969566490724589,0.23869063578950522,0.2143058792638895,0.20695164753525305,0.17694679466283092,0.13482759645032355,0.11641008556226429,0.09127953931198195,3.5062292963393763e-09
88,0.3248240429742049,0.3225780224975793,0.31037324090698093,0.30353208543604265,0.296956649072446,0.23869063578950075,0.21430587926389655,0.2069516475352394,0.17694679466279994,0.13482759645032388,0.11641008556225962,0.09127953931193741,2.0930138424827087e-09
89,0.3248240429742083,0.32257802249757733,0.31037324090699864,0.30353208543604665,0.29695664907243385,0.23869063578949667,0.21430587926390418,0.20695164753522627,0.17694679466276927,0.13482759645032502,0.1164100855622548,0.09127953931189307,2.1906680724014572e-09
90,0.3248240429742117,0.3225780224975751,0.3103732409070163,0.3035320854360503,0.29695664907242114,0.238690635789492,0.2143058792639115,0.20695164753521292,0.1769467946627384,0.13482759645032633,0.11641008556224955,0.09127953931184891,3.4105430630580488e-09
91,0.3248240429742156,0.3225780224975729,0.3103732409070342,0.3035320854360541,0.2969566490724083,0.238690635789487,0.21430587926391875,0.20695164753519946,0.17694679466270766,0.1348275964503282,0.11641008556224376,0.091279539311805,2.29607881413411e-09
92,0.32482404297421946,0.3225780224975704,0.310373240907052,0.3035320854360575,0.2969566490723953,0.23869063578948152,0.2143058792639257,0.20695164753518597,0.1769467946626771,0.1348275964503305,0.1164100855622374,0.09127953931176122,1.538029383162694e-09
93,0.3248240429742229,0.32257802249756706,0.31037324090706947,0.30353208543606025,0.29695664907238134,0.23869063578947508,0.21430587926393208,0.20695164753517195,0.17694679466264598,0.1348275964503328,0.11641008556223026,0.09127953931171748,1.7427577241374983e-09
94,0.32482404297422746,0.32257802249756445,0.3103732409070877,0.30353208543606375,0.29695664907236796,0.2386906357894689,0.21430587926393863,0.20695164753515827,0.17694679466261554,0.13482759645033582,0.11641008556222297,0.09127953931167415,2.210570476664873e-09
95,0.32482404297423184,0.32257802249756123,0.3103732409071056,0.30353208543606675,0.2969566490723538,0.2386906357894619,0.21430587926394495,0.20695164753514428,0.17694679466258495,0.13482759645033904,0.1164100855622152,0.09127953931163091,3.9635248676125e-09
96,0.3248240429742365,0.3225780224975581,0.3103732409071238,0.30353208543606985,0.29695664907233954,0.23869063578945462,0.21430587926395114,0.20695164753513037,0.17694679466255417,0.1348275964503428,0.11641008556220693,0.09127953931158805,2.4089459042399495e-09
97,0.32482404297424156,0.322578022497555,0.31037324090714236,0.3035320854360731,0.2969566490723254,0.23869063578944708,0.21430587926395714,0.20695164753511658,0.1769467946625237,0.13482759645034711,0.11641008556219817,0.09127953931154549,2.7427810784803817e-09
98,0.3248240429742474,0.3225780224975523,0.3103732409071614,0.3035320854360766,0.29695664907231145,0.23869063578943944,0.21430587926396338,0.20695164753510303,0.1769467946624937,0.13482759645035228,0.11641008556218917,0.09127953931150344,1.7373488246305332e-09
99,0.32482404297425366,0.3225780224975496,0.3103732409071807,0.3035320854360803,0.2969566490722976,0.23869063578943167,0.2143058792639694,0.20695164753508952,0.17694679466246385,0.13482759645035783,0.11641008556217966,0.09127953931146164,4.162208985662384e-09
100,0.32482404297426026,0.32257802249754697,0.31037324090720037,0.3035320854360841,0.29695664907228353,0.23869063578942354,0.21430587926397546,0.2069516475350761,0.17694679466243418,0.1348275964503637,0.11641008556216983,0.09127953931142005,2.1768331013884454e-09
101,0.32482404297426615,0.32257802249754336,0.31037324090721896,0.3035320854360868,0.2969566490722683,0.23869063578941424,0.21430587926398068,0.20695164753506218,0.17694679466240415,0.13482759645036965,0.11641008556215919,0.0912795393113785,1.2591344416479474e-09
102,0.3248240429742726,0.3225780224975398,0.310373240907238,0.30353208543608967,0.29695664907225344,0.23869063578940486,0.21430587926398578,0.20695164753504847,0.1769467946623743,0.13482759645037634,0.11641008556214817,0.09127953931133745,2.8561142076642863e-09
103,0.3248240429742796,0.32257802249753637,0.3103732409072575,0.30353208543609284,0.29695664907223845,0.23869063578939517,0.21430587926399103,0.2069516475350349,0.1769467946623447,0.1348275964503835,0.11641008556213675,0.09127953931129679,4.23217282216811e-09
104,0.3248240429742875,0.32257802249753387,0.31037324090727786,0.30353208543609667,0.2969566490722241,0.2386906357893858,0.21430587926399675,0.20695164753502188,0.17694679466231578,0.13482759645039144,0.11641008556212534,0.0912795393112568,1.740001948718787e-09
105,0.32482404297429496,0.3225780224975302,0.31037324090729745,0.30353208543609955,0.2969566490722089,0.23869063578937535,0.2143058792640014,0.20695164753500836,0.1769467946622868,0.13482759645039946,0.11641008556211288,0.09127953931121696,1.6921596439215156e-09
106,0.3248240429743025,0.3225780224975266,0.31037324090731716,0.30353208543610244,0.2969566490721934,0.23869063578936442,0.21430587926400615,0.20695164753499481,0.17694679466225754,0.13482759645040798,0.1164100855621003,0.09127953931117744,1.9328385042047477e-09
107,0.3248240429743108,0.32257802249752326,0.3103732409073371,0.3035320854361055,0.2969566490721781,0.23869063578935337,0.2143058792640108,0.20695164753498158,0.176946794662229,0.13482759645041725,0.11641008556208732,0.09127953931113841,2.41419831070045e-09
108,0.32482404297431855,0.3225780224975193,0.3103732409073567,0.30353208543610793,0.29695664907216196,0.23869063578934155,0.21430587926401504,0.20695164753496811,0.1769467946622,0.13482759645042666,0.11641008556207377,0.0912795393110995,2.0604339974351083e-09
109,0.3248240429743267,0.3225780224975153,0.3103732409073764,0.3035320854361105,0.296956649072146,0.23869063578932945,0.21430587926401903,0.20695164753495454,0.1769467946621715,0.13482759645043652,0.11641008556205969,0.09127953931106102,1.9017727720612008e-09
110,0.32482404297433554,0.3225780224975118,0.3103732409073966,0.3035320854361133,0.29695664907213004,0.23869063578931726,0.21430587926402314,0.20695164753494139,0.17694679466214353,0.13482759645044703,0.11641008556204549,0.09127953931102324,3.169733992443274e-09
111,0.32482404297434486,0.3225780224975084,0.31037324090741714,0.3035320854361163,0.29695664907211433,0.23869063578930474,0.21430587926402725,0.20695164753492834,0.17694679466211596,0.13482759645045808,0.11641008556203092,0.09127953931098573,1.6077267442198263e-09
112,0.32482404297435397,0.3225780224975044,0.3103732409074372,0.3035320854361188,0.2969566490720979,0.23869063578929162,0.21430587926403072,0.20695164753491524,0.17694679466208837,0.13482759645046943,0.11641008556201571,0.09127953931094873,2.2673384720335236e-09
113,0.3248240429743635,0.3225780224975006,0.3103732409074576,0.3035320854361215,0.2969566490720816,0.2386906357892782,0.21430587926403433,0.2069516475349025,0.17694679466206095,0.13482759645048117,0.11641008556200023,0.09127953931091211,2.1605279107396055e-09
