edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,0.0,0.29319773580420216,0.0,0.29319773580420216
1,0,2,90.0,1.7953183433493373e-17,0.29319773580420216,0.29319773580420216
2,0,3,90.0,1.7953183433493373e-17,0.29319773580420216,0.29319773580420216
3,0,4,0.0,0.29319773580420216,0.0,0.29319773580420216
4,1,2,0.0,0.29319773580420216,0.0,0.29319773580420216
5,1,3,90.0,1.7953183433493373e-17,0.29319773580420216,0.29319773580420216
6,1,4,90.0,1.7953183433493373e-17,0.29319773580420216,0.29319773580420216
7,2,3,0.0,0.29319773580420216,0.0,0.29319773580420216
8,2,4,90.0,1.7953183433493373e-17,0.29319773580420216,0.29319773580420216
9,3,4,0.0,0.29319773580420216,0.0,0.29319773580420216
