step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,1.6943916493439997,7.193649268840136e-32,1.6943916493439997,28.00000000000001,1.0000000000000004,2.2336880404788363e-16,nan,0.2459959094712174,0.24599590947121747,2.5696669785706156e-17,nan,nan,0.021464065959205685,0.021464065959205664
1.0,1.694391649343998,8.95496486512918e-31,1.694391649343998,27.999999999999996,0.9999999999999999,1.1515689733012017e-15,0.42359791233600014,0.24599590947121708,0.24599590947121774,1.68177456567676e-16,0.4235979123359999,1.962615573354719e-17,0.02146406595920568,0.021464065959205633
2.0,1.6943916493439986,1.3692760051485626e-30,1.6943916493439986,28.000000000000004,1.0000000000000002,9.333844049509926e-16,0.4235979123359995,0.2459959094712169,0.2459959094712177,1.6931876117681112e-16,0.42359791233599947,5.887846720064156e-17,0.021464065959205678,0.021464065959205646
3.0,1.6943916493439992,2.3959952770324742e-30,1.6943916493439992,28.000000000000007,1.0000000000000002,7.911023780085513e-16,0.42359791233599975,0.24599590947121677,0.24599590947121788,2.227868173733604e-16,0.42359791233599975,6.009258394948638e-17,0.021464065959205646,0.02146406595920566
4.0,1.6943916493440043,3.0936092326070645e-30,1.6943916493440043,27.999999999999996,0.9999999999999999,6.15892798796364e-16,0.423597912336,0.24599590947121697,0.24599590947121822,2.4991029744287464e-16,0.4235979123359999,5.419449386414209e-17,0.021464065959205688,0.021464065959205723
5.0,1.6943916493440057,3.976335148492649e-30,1.6943916493440057,27.999999999999996,0.9999999999999999,1.4849729449859729e-15,0.4235979123360013,0.24599590947121705,0.2459959094712184,2.8920647668447137e-16,0.4235979123360011,6.509259464525837e-17,0.02146406595920573,0.02146406595920573
6.0,1.6943916493440019,4.334702562894504e-30,1.6943916493440019,27.999999999999996,0.9999999999999999,1.7362250965865727e-15,0.4235979123360014,0.24599590947121672,0.24599590947121816,3.076454129743734e-16,0.42359791233600147,5.679729445007588e-17,0.021464065959205688,0.021464065959205688
7.0,1.694391649343998,4.6591134249643816e-30,1.694391649343998,28.000000000000004,1.0000000000000002,2.0556101721920704e-15,0.4235979123360006,0.24599590947121658,0.245995909471218,3.235978405441328e-16,0.4235979123360005,5.374844106186573e-17,0.021464065959205515,0.021464065959205646
8.0,1.6943916493439977,5.636811761232562e-30,1.6943916493439977,28.000000000000004,1.0000000000000002,3.0665480714641977e-15,0.42359791233599975,0.2459959094712164,0.2459959094712182,3.947248820392849e-16,0.42359791233599964,5.374844106186573e-17,0.02146406595920567,0.021464065959205646
9.0,1.6943916493439968,7.673867863410941e-30,1.6943916493439968,28.000000000000004,1.0000000000000002,3.6843435754932964e-15,0.42359791233599975,0.24599590947121616,0.24599590947121827,4.447392553941794e-16,0.4235979123359994,5.989194037114866e-17,0.021464065959205532,0.021464065959205633
10.0,1.6943916493439948,8.275383933291685e-30,1.6943916493439948,27.999999999999996,0.9999999999999999,5.476071417595531e-15,0.42359791233599947,0.24599590947121594,0.2459959094712181,4.750410118214473e-16,0.42359791233599925,5.78472408881601e-17,0.021464065959205525,0.021464065959205587
11.0,1.6943916493439928,9.743086995660587e-30,1.6943916493439928,28.000000000000004,1.0000000000000002,6.172910567654068e-15,0.42359791233599864,0.24599590947121566,0.245995909471218,5.153768064396375e-16,0.42359791233599875,6.049187461416408e-17,0.021464065959205525,0.02146406595920556
12.0,1.6943916493439894,1.404768486611189e-29,1.6943916493439894,27.999999999999996,0.9999999999999999,4.880101192995303e-15,0.4235979123359981,0.24599590947121525,0.2459959094712179,5.752171454726703e-16,0.4235979123359982,5.5293885617803503e-17,0.02146406595920551,0.021464065959205525
13.0,1.694391649343988,1.7645370150475855e-29,1.694391649343988,27.999999999999996,0.9999999999999999,4.528241365811153e-15,0.42359791233599736,0.2459959094712152,0.24599590947121808,6.214752559067821e-16,0.4235979123359974,5.5075762930801937e-17,0.02146406595920543,0.0214640659592055
14.0,1.6943916493439886,1.8600823995886363e-29,1.6943916493439886,28.000000000000007,1.0000000000000002,5.349158442669098e-15,0.42359791233599686,0.24599590947121516,0.24599590947121816,6.303545516707296e-16,0.4235979123359969,5.637184056103667e-17,0.02146406595920548,0.02146406595920553
15.0,1.6943916493439928,1.9089239829782966e-29,1.6943916493439928,28.000000000000004,1.0000000000000002,5.052505935361574e-15,0.4235979123359974,0.24599590947121558,0.24599590947121847,6.274233663426562e-16,0.42359791233599725,5.352402070356835e-17,0.021464065959205483,0.02146406595920557
16.0,1.6943916493439912,2.3203796562971856e-29,1.6943916493439912,27.999999999999993,0.9999999999999998,6.158486275768499e-15,0.42359791233599825,0.24599590947121533,0.24599590947121858,7.018139544313548e-16,0.42359791233599814,6.009258394948638e-17,0.02146406595920559,0.02146406595920553
17.0,1.6943916493439863,2.3408715509054658e-29,1.6943916493439863,28.000000000000007,1.0000000000000002,5.978733960281817e-15,0.4235979123359975,0.2459959094712149,0.2459959094712182,6.907697882539433e-16,0.42359791233599775,5.721958498152797e-17,0.021464065959205577,0.0214640659592055
18.0,1.6943916493439848,2.527628977612696e-29,1.6943916493439848,27.999999999999996,0.9999999999999999,5.49431701559655e-15,0.42359791233599686,0.24599590947121475,0.24599590947121808,7.000082888237485e-16,0.42359791233599675,5.928593550334434e-17,0.02146406595920532,0.021464065959205456
19.0,1.6943916493439843,3.040215232311359e-29,1.6943916493439843,27.999999999999993,0.9999999999999998,6.50655164111812e-15,0.423597912335996,0.2459959094712145,0.24599590947121827,8.018980578265408e-16,0.4235979123359962,5.2845041577819695e-17,0.021464065959205397,0.021464065959205473
20.0,1.6943916493439852,3.3442810519312157e-29,1.6943916493439852,27.999999999999993,0.9999999999999998,7.825571982335914e-15,0.42359791233599636,0.24599590947121444,0.24599590947121855,8.697256707149369e-16,0.42359791233599614,6.069053483567753e-17,0.02146406595920541,0.021464065959205473
21.0,1.6943916493439848,3.7675619351086424e-29,1.6943916493439848,28.000000000000004,1.0000000000000002,7.546559943163303e-15,0.42359791233599636,0.2459959094712143,0.24599590947121847,8.86550624783735e-16,0.42359791233599636,5.948862305358518e-17,0.0214640659592053,0.021464065959205476
22.0,1.6943916493439835,3.672151365663699e-29,1.6943916493439835,27.999999999999996,0.9999999999999999,8.331308888086579e-15,0.4235979123359964,0.2459959094712142,0.24599590947121844,9.05769641257667e-16,0.4235979123359962,5.742956581555481e-17,0.021464065959205456,0.02146406595920546
23.0,1.6943916493439826,3.838243564067654e-29,1.6943916493439826,28.0,1.0,8.270131841125628e-15,0.4235979123359961,0.24599590947121433,0.24599590947121816,9.178844212724477e-16,0.4235979123359958,5.846815929450271e-17,0.0214640659592054,0.02146406595920544
24.0,1.6943916493439795,3.670013583425429e-29,1.6943916493439795,27.999999999999996,0.9999999999999999,8.697538150257812e-15,0.42359791233599575,0.24599590947121408,0.24599590947121788,9.003771099724977e-16,0.4235979123359958,4.9310106010724466e-17,0.0214640659592054,0.021464065959205393
