step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,7.193649268840136e-32,4.245564637682928e-32,1.0000000000000004,2.5696669785706156e-17
25,4.626642246102013e-29,2.730562469363748e-29,0.9999999999999999,9.991043439881064e-16
50,1.855645056996768e-28,1.0951689107504953e-28,1.0000000000000002,2.040951695551728e-15
75,2.271688807018329e-28,1.3407105776860145e-28,0.9999999999999999,2.212085048736673e-15
100,2.627950668415827e-28,1.5509700307088366e-28,1.0,2.3439086499603665e-15
125,3.984123127705265e-28,2.3513590433757206e-28,1.0000000000000002,2.8385080451434342e-15
150,5.228234510586181e-28,3.0856115896288975e-28,1.0000000000000002,3.2918326646778422e-15
200,7.359889282367323e-28,4.343676555073286e-28,0.9999999999999999,4.234229795202445e-15
300,1.664748903135547e-27,9.825053751770461e-28,1.0,5.317901857926016e-15
500,2.0176807317515836e-26,1.19079950171668e-26,1.0000000000000004,1.8186910700495307e-14
750,1.3214614637684966e-24,7.799031966902724e-25,1.0000000000000002,1.5371082712394256e-13
1000,1.237530446166207e-22,7.303685937342353e-23,1.0000000000000002,1.5009381288895547e-12
1500,1.1356105370311947e-18,6.70217264981854e-19,1.0000000000000002,1.43789581768077e-10
2000,1.0429567364202601e-14,6.155346296850737e-15,0.9999999999999876,1.3779889464267819e-08
3000,8.797117536956767e-07,5.191903265318378e-07,0.9999989413087932,0.0001265559928960546
4000,1.399672202272976,0.8260617920390221,0.507743334164883,0.11220478614832807
5000,1.579418900786989,0.9321451161533122,0.40898890610749167,0.1271125815652233
7500,1.59397891908721,0.9407381815791928,0.32475520402813196,0.13521970171893385
10000,1.5879076997577188,0.9371550552506182,0.24543058075004423,0.15821293338791267
15000,1.607879613903367,0.9489421259394898,0.15359986693899266,0.19583434818382414
20000,1.6139916842899686,0.952549361839739,0.1728476762340676,0.20874764608589322
25000,1.6241716822437309,0.9585574166820902,0.1706277708340099,0.21412085427258498
30000,1.6377310874495818,0.9665599379473773,0.17048256927301333,0.21615633805332396
35000,1.6368682545146944,0.9660507092013375,0.17049426558634487,0.21697792808813934
40000,1.6361809661502642,0.9656450837575269,0.17050574168611785,0.21740192285679225
