step,rank_full,d_eff_full,rank_perp,d_eff_perp
2800,7,4.377447937532265,7,4.846616112318667
2840,7,4.377447928162582,7,4.839870690353702
2880,7,4.377447908719376,7,4.830879351715705
2920,7,4.3774478683724345,7,4.833880063114026
2960,7,4.377447784647772,7,4.843285212704778
3000,7,4.377447610909221,7,4.846913175426227
3040,7,4.3774472503811355,7,4.841062240348236
3080,7,4.377446502242622,7,4.831630691623225
3120,7,4.377444949766614,7,4.8328900306643305
3160,7,4.37744172819593,7,4.842008095316502
3200,7,4.377435043060625,7,4.8473635131045825
3240,7,4.377421170639425,7,4.841744761914743
3280,7,4.377392383841897,7,4.832790826071754
3320,7,4.377332648356055,7,4.832692705180374
3360,7,4.377208692451491,7,4.839551028781104
3400,7,4.376951479206193,7,4.849712869532623
3440,7,4.376417776873772,7,4.840122626850922
3480,7,4.375310447977331,7,4.837097520643661
3520,7,4.373013687172104,7,4.83688364805527
3560,7,4.368251293448897,7,4.831130073154769
3600,7,4.358358880949771,7,4.866076216436152
3640,7,4.338463580258278,7,4.848566195032866
3680,7,4.293603642347875,7,4.857290434710499
3720,7,4.201201076684715,7,4.913129209357198
3760,7,4.135459447389239,7,4.919265875803911
3800,7,4.033903551885671,7,4.548939473551638
3840,7,4.221909903407077,7,5.025406680120157
3880,7,4.414564168936686,7,5.019880811701502
3920,7,4.633953824518522,7,5.257018211118055
3960,7,4.773479776803302,7,5.209733473544735
4000,7,4.976456999879801,7,4.950318890024396
4040,7,5.115367402539126,7,4.758366307581601
4080,7,5.117768124956918,7,4.812411169435156
4120,7,4.882658214853504,7,4.698012419061279
4160,7,4.4081028367883945,7,4.3712689297852325
4200,7,3.934866728644572,7,4.256720467170755
4240,7,3.7716418842895085,7,4.091620189807963
4280,7,4.25174712269466,7,4.430044438590604
4320,7,4.5193379721188105,7,4.375863422184623
4360,7,4.278669698266627,7,4.187455119467757
4400,7,3.7596596083819147,7,3.4694707265319793
4440,7,3.9500260972687555,7,3.7730376949057653
4480,7,4.116207242315126,7,4.07416489134403
4520,7,3.9862252872895114,7,3.8336960117494803
4560,7,4.04140711764311,7,3.864348764776246
4600,7,4.205975582999374,7,4.299836144948446
4640,7,4.412810941550267,7,4.671652635108251
4680,7,4.567207917860292,7,4.980426377805793
4720,7,4.54444476731277,7,5.001512260061977
4760,7,4.463101861345906,7,4.823094531856048
4800,7,4.5208629822448385,7,4.777633529143099
4840,7,4.5921923079770774,7,4.79305938337494
4880,7,4.381018943385004,7,4.601555777486442
4920,7,3.8743361516680883,7,4.146656840261836
4960,7,3.722480028956364,7,3.9556266828345845
5000,7,3.7130988083704572,7,4.171113201978704
5040,7,3.783741156699448,7,4.035648380312759
5080,7,3.8153034375417443,7,3.962196505439905
5120,7,3.9444991943001466,7,4.069715269053951
5160,7,4.086880931091756,7,4.034088234773009
5200,7,4.217187163205803,7,4.109148497795611
5240,7,4.16911909259347,7,4.117552426404413
5280,7,3.789061115970681,7,3.8642960981720833
5320,7,3.510040323059898,7,3.702458173187813
5360,7,3.6077572081828335,7,4.005594861759499
5400,7,3.7749415713681302,7,4.240480949210852
5440,7,3.9154545314331526,7,4.253113793201147
5480,7,4.092824162962334,7,4.105939570326144
5520,7,4.06287584933465,7,4.039447363770523
5560,7,4.16527734794845,7,4.128020192814914
5600,7,4.438029496836684,7,4.309837049499913
5640,7,4.576148116017286,7,4.678946787841217
5680,7,4.463610041397666,7,4.856743250145026
5720,7,4.145436587006229,7,4.566173615867067
5760,7,3.8682058383218814,7,4.364917809209408
5800,7,3.847579098444466,7,4.2902924163510106
5840,7,3.8186466980349825,7,3.990026267558283
5880,7,3.8473758759430723,7,3.9780070568281563
5920,7,3.6590349961737956,7,3.8320909738679703
5960,7,3.4177531870080413,7,3.7919817541093814
6000,7,3.671057459909074,7,4.228049803093665
6040,7,3.7935758299001847,7,4.537096315004196
6080,7,3.569193627770879,7,4.424805347274524
6120,7,3.5668063318811574,7,4.2595689338663805
6160,7,3.459155237030133,7,4.072364486514083
6200,7,3.462614657892353,7,3.8961733521255537
6240,7,3.687646417659369,7,3.9063247851131906
6280,7,3.6702047972443324,7,3.713841775726785
6320,7,3.4889935068363926,7,3.3502380562087875
6360,7,3.6184921286720786,7,3.543728903218975
6400,7,4.059060865594672,7,4.130070408441017
6440,7,4.111680054367221,7,4.165832881228404
6480,7,3.721391818503713,7,3.724806465361642
6520,7,3.4694971458800317,7,3.513430643802046
6560,7,3.602279023438287,7,3.53483230066261
6600,7,3.436980215093847,7,3.362591014333654
6640,7,3.243767055423916,7,3.341764119787397
6680,7,3.3312840243581427,7,3.5515380998083423
6720,7,3.39553687193776,7,3.6638820346296956
6760,7,3.407364071022131,7,3.72838732039334
6800,7,3.5552056724930865,7,4.069036388095055
6840,7,3.569924528448033,7,4.082202065999712
6880,7,3.578726719409369,7,3.8986858434008402
6920,7,3.764570295126163,7,4.165935132974585
6960,7,3.8832421766353145,7,4.244123850729715
7000,7,3.744398883059126,7,3.7248309165033118
7040,7,3.5211511899117567,7,3.4930471031759343
7080,7,3.406581564436045,7,3.4060153262315813
7120,7,3.5865143976561997,7,3.405997336879927
7160,7,3.599363533663058,7,3.577565969724802
7200,7,3.5339734558898863,7,3.7934854395594626
7240,7,3.695118036510711,7,4.070856442617817
7280,7,3.7418709661708824,7,4.087986620355722
7320,7,3.531054807304156,7,4.042605929450728
7360,7,3.5459929689074667,7,3.9826864127182806
7400,7,3.9078536879980597,7,4.146966453099178
7440,7,3.8598372779625403,7,4.196856253047985
7480,7,3.4363170490986787,7,3.961449519496198
7520,7,3.272615306112401,7,3.8421423940705153
7560,7,3.4819164650527488,7,3.935126178028112
7600,7,3.492559773341995,7,3.946791212011659
7640,7,3.3032922649686727,7,3.7043899196217325
7680,7,3.3200385916897512,7,3.574127152953978
7720,7,3.4515347314915354,7,3.6825728196952374
7760,7,3.3349039552213218,7,3.5893392078520394
7800,7,3.2527369034247275,7,3.787422429403643
7840,7,3.498386024813016,7,4.139189525540156
7880,7,3.6429121916551823,7,4.240688800242049
7920,7,3.61044887840819,7,4.194807345879288
7960,7,3.49306438973115,7,4.172954007244701
8000,7,3.2578793039824383,7,3.746800127629634
8040,7,3.1389403254142487,7,3.500919192846458
8080,7,3.1037151883395673,7,3.495270940265746
8120,7,3.0004529322190012,7,3.3704801759244982
8160,7,3.07781398741319,7,3.4590117446576616
8200,7,3.1927854039703276,7,3.661695967790839
8240,7,3.0923504384680065,7,3.658748439996565
8280,7,3.067097058747704,7,3.6899137746289092
8320,7,3.019445506028541,7,3.5415646471446096
8360,7,3.0255897341815587,7,3.1263584192858085
8400,7,3.1080166990301703,7,3.275392850634624
8440,7,3.0862847204097443,7,3.2332889658088098
8480,7,3.0025467238941683,7,3.0568628912469755
8520,7,2.8694246567748953,7,2.796282692320008
8560,7,2.853968699661476,7,2.849007529634829
8600,7,2.851441565434713,7,2.929287686642433
8640,7,2.7768566633646388,7,2.9222941313426816
8680,7,2.9766883518818252,7,3.2989878513221056
8720,7,3.124318094600843,7,3.4418153045434545
8760,7,3.0222643936930185,7,3.2617436818668955
8800,7,3.088236279307669,7,3.291463793849975
8840,7,3.0849953695619172,7,3.3023224104908566
8880,7,3.131968040161961,7,3.1956363514537656
8920,7,3.284219955084166,7,3.2628079399808048
8960,7,3.217606968202975,7,3.2543374366332
9000,7,2.95058867728949,7,3.1312929679727257
9040,7,2.954088781022958,7,3.1718602741016446
9080,7,3.0948282488178025,7,3.3400936225646447
9120,7,2.97818898797012,7,3.23907673655338
9160,7,2.77649303449799,7,3.0567015330459837
9200,7,2.71327451100301,7,2.956910195494547
9240,7,2.5507883710071146,7,2.780616558079152
9280,7,2.6132810091397616,7,2.668103826240181
9320,7,2.7582372021112533,7,2.761497675187982
9360,7,2.848542131296878,7,2.893634398364138
9400,7,2.784180348541762,7,2.904364198006755
9440,7,2.7417621842038375,7,2.9568181266070654
9480,7,2.739059989840865,7,3.04030259479529
9520,7,2.6882883796386468,7,2.8333811650710037
9560,7,2.574058552379739,7,2.82820418200826
9600,7,2.5793463794785145,7,3.001921746594022
9640,7,2.6590472341503535,7,3.0457224594921923
9680,7,2.6964471647829997,7,3.0803129124037385
9720,7,2.5805067016521965,7,2.951848185660257
9760,7,2.597596267549199,7,2.766076798522512
9800,7,2.5770490534664074,7,2.7660363210273995
9840,7,2.4635083063918537,7,2.7819304319136666
9880,7,2.626471846253367,7,3.0052774044416797
9920,7,2.753147967330368,7,3.1034001718551756
9960,7,2.6865243629188065,7,3.050334227041535
10000,7,2.8048444254413085,7,3.115121208683811
10040,7,2.9516457907100864,7,3.12731050478198
10080,7,2.922146744254007,7,2.9714795386974115
10120,7,2.7588075025044985,7,2.8407677420867516
10160,7,2.60833363582662,7,2.6547667433045423
10200,7,2.5776729131860097,7,2.5658368611319573
10240,7,2.5700705350228468,7,2.59168567572255
10280,7,2.5181816887387973,7,2.526024776372493
10320,7,2.506105742792378,7,2.5052675406726888
10360,7,2.5887516099582024,7,2.7982313167292263
10400,7,2.666880365471976,7,2.8976284942093837
10440,7,2.6347568726959523,7,2.764210562225619
10480,7,2.5678140873059996,7,2.7158946416448666
10520,7,2.6071929012171737,7,2.769166886240858
10560,7,2.6319044292475913,7,2.740150269992283
10600,7,2.712979386895924,7,2.905664316755187
10640,7,2.6925908394260047,7,2.911373920329891
10680,7,2.651175354015019,7,2.9672581729015937
10720,7,2.7025887593946183,7,2.9907996578557268
10760,7,2.830249667937972,7,3.1251266115070084
10800,7,2.789117506076575,7,3.032432282167568
10840,7,2.7241599273519332,7,2.8388797705534383
10880,7,2.6582732305598515,7,2.775175952090743
10920,7,2.5825630789306744,7,2.78364567262462
10960,7,2.5652444728408885,7,2.7636506490564927
11000,7,2.446497404783819,7,2.6346780885137515
11040,7,2.3974729496402243,7,2.5255700211936607
11080,7,2.5231062532349853,7,2.6200925616230566
11120,7,2.695200199366098,7,2.819918676516278
11160,7,2.6373041733796434,7,2.8462033799731365
11200,7,2.6075122165304525,7,2.637180606783181
11240,7,2.710056361075917,7,2.606830066454583
11280,7,2.6462667600542304,7,2.7496612089218546
11320,7,2.6359101829873377,7,2.8302125663921864
11360,7,2.614099005612325,7,2.7645370418053252
11400,7,2.666151253784961,7,2.6701680520155002
11440,7,2.638997344703456,7,2.7696594876006277
11480,7,2.5679043856361483,7,2.8002708411507835
11520,7,2.5724635716144473,7,2.677412256215187
11560,7,2.6067128490475353,7,2.669644914159277
11600,7,2.6141783606635487,7,2.6886198803475723
11640,7,2.691826767333079,7,2.856044722287131
11680,7,2.7153102325812744,7,2.8644157833451636
11720,7,2.6820259199701826,7,2.789711169956295
11760,7,2.673482036994327,7,2.6999956845956996
11800,7,2.6643191780345967,7,2.7792412261992716
11840,7,2.6532416948801045,7,2.822131853332283
11880,7,2.6401315947437674,7,2.7510651836502826
11920,7,2.641657630975609,7,2.743698681502487
11960,7,2.6215320536871936,7,2.6615234287025595
12000,7,2.565522427219965,7,2.793563172201982
12040,7,2.4823255759474008,7,2.6715131535049217
12080,7,2.4092842314900484,7,2.595798586145768
12120,7,2.3536506027199766,7,2.4319091139310416
12160,7,2.329057724624993,7,2.514185199548361
12200,7,2.3497999868417114,7,2.594963425153449
12240,7,2.3850433804230033,7,2.616119381947195
12280,7,2.4264943616912156,7,2.5340199662412326
12320,7,2.4517274659757775,7,2.6334319045038552
12360,7,2.44919043054898,7,2.746217886398515
12400,7,2.4041900541260763,7,2.5902373298489247
12440,7,2.2826505341799455,7,2.449885303269137
12480,7,2.261935596566264,7,2.387659166193216
12520,7,2.2776749185695495,7,2.530239672121188
12560,7,2.2822829623101057,7,2.507193690839856
12600,7,2.3197836410086357,7,2.4974477354133997
12640,7,2.2913740629972565,7,2.490073914866648
12680,7,2.2950421030348203,7,2.499672526389962
12720,7,2.2390479888177293,7,2.5146474909871346
12760,7,2.215683813319617,7,2.3956875433331324
12800,7,2.238587505642479,7,2.410244474985875
12840,7,2.248379022390617,7,2.4127740523939387
12880,7,2.2649847141950192,7,2.4472667517520814
12920,7,2.270419397316036,7,2.3826651333427566
12960,7,2.327599290369744,7,2.473800316790506
13000,7,2.271550021412926,7,2.543316885131172
13040,7,2.3481962775779213,7,2.663191375859567
13080,7,2.301360622280361,7,2.4993656472090264
13120,7,2.2990360202926388,7,2.410351489865885
13160,7,2.3058718735789347,7,2.365060139033903
13200,7,2.2970177443844326,7,2.4881194000895177
13240,7,2.3394207074534603,7,2.5640072354969394
13280,7,2.2225893146867493,7,2.406583194622803
13320,7,2.291350964306681,7,2.421860942541771
13360,7,2.243745285941459,7,2.3664033653982237
13400,7,2.243125026085598,7,2.3314853691942865
13440,7,2.2721201894287986,7,2.3741141540858584
13480,7,2.2078830883645,7,2.3408234867115216
13520,7,2.2370439148615966,7,2.3183768195578716
13560,7,2.188606699330618,7,2.326575054370336
13600,7,2.1715238587000956,7,2.271574906987471
13640,7,2.1854731683628805,7,2.314228069137848
13680,7,2.1684542973928638,7,2.286131190765961
13720,7,2.1792814379899275,7,2.365274164296949
13760,7,2.1903687689498765,7,2.3813751782262913
13800,7,2.2158676504630903,7,2.3923865497683017
13840,7,2.18757628863703,7,2.4747901510601102
13880,7,2.180721335220837,7,2.3552671188915606
13920,7,2.201836645447779,7,2.3880278698532593
13960,7,2.206869526976116,7,2.304711318499421
14000,7,2.167296866266087,7,2.3074097802477818
14040,7,2.1822958081439383,7,2.3343990993261072
14080,7,2.144861456236025,7,2.280853622600412
14120,7,2.1967501075787754,7,2.3316037459511674
14160,7,2.175853124399163,7,2.2127840177146796
14200,7,2.1540634546909474,7,2.2310341162730394
14240,7,2.1549678742457696,7,2.2653882096438975
14280,7,2.1330268084371107,7,2.2565482147354117
14320,7,2.1677759811630284,7,2.2530218291137625
14360,7,2.1511294917594594,7,2.2085218103752364
14400,7,2.1386793007188203,7,2.2253434034915234
14440,7,2.1424924283377904,7,2.317873065476176
14480,7,2.136161238432943,7,2.271111817610614
14520,7,2.156055961225916,7,2.26181712614501
14560,7,2.1646461247278173,7,2.227886166736162
14600,7,2.1502213309217635,7,2.2409327714949603
14640,7,2.1360496153925057,7,2.245389517537032
14680,7,2.124797182329593,7,2.191775957086705
14720,7,2.1242704284763554,7,2.2303695412999627
14760,7,2.1329729643388236,7,2.277727201640346
14800,7,2.1583695917368644,7,2.248930787135907
14840,7,2.145640391111431,7,2.2262665121584555
14880,7,2.128545907065862,7,2.2019556824517506
14920,7,2.12927120971464,7,2.2591167941072983
14960,7,2.146987857008515,7,2.30650185910958
15000,7,2.118199809922999,7,2.2643421928272445
15040,7,2.125475165283818,7,2.251840774615121
15080,7,2.126157410621874,7,2.2330304325463994
15120,7,2.129147243838528,7,2.252913065157586
15160,7,2.109879140971567,7,2.254069858762023
15200,7,2.1042675832823754,7,2.233501775313647
15240,7,2.127928877275535,7,2.255272524933568
15280,7,2.127700780966282,7,2.267990332915986
15320,7,2.126131379698206,7,2.235804803573201
15360,7,2.1270385248830896,7,2.227844933572366
15400,7,2.121455344806006,7,2.1870912835097753
15440,7,2.1188674542638477,7,2.21349490514308
15480,7,2.1163977535315457,7,2.2167888305216854
15520,7,2.085193236544948,7,2.1851806433667345
15560,7,2.0890166052393164,7,2.2042180931782434
15600,7,2.100367440028954,7,2.2394245551064853
15640,7,2.1081031899963083,7,2.2313619870152896
15680,7,2.1038270820507488,7,2.2002266724781383
15720,7,2.093631897907397,7,2.171817962056372
15760,7,2.1024756046806305,7,2.1874064304880085
15800,7,2.102261930022994,7,2.177901495920788
15840,7,2.104828777431329,7,2.1998815439528667
15880,7,2.1013249108032257,7,2.2315708086327257
15920,7,2.088303621965486,7,2.233527329823201
15960,7,2.098661553017747,7,2.1827397248098177
16000,7,2.093520458023923,7,2.1873387259209385
16040,7,2.094039429670833,7,2.2552049874043925
16080,7,2.0935603987833824,7,2.242568556008715
16120,7,2.1004113223766434,7,2.23693839116335
16160,7,2.094377313449712,7,2.1927284548913453
16200,7,2.091359018655972,7,2.21196671374158
16240,7,2.0830602709961052,7,2.1987754435135756
16280,7,2.0871894318001827,7,2.2254694459999502
16320,7,2.071002339371242,7,2.209405971693685
16360,7,2.077446617439435,7,2.184808667496304
16400,7,2.089385960211143,7,2.2003064793225215
16440,7,2.0847884886505086,7,2.183311483224401
16480,7,2.0919034621197166,7,2.1992242734920677
16520,7,2.083783167118442,7,2.1787194405374075
16560,7,2.0847880738752833,7,2.2129421234613575
16600,7,2.074165260193549,7,2.2049988172337933
16640,7,2.075157065434287,7,2.1613157525798314
16680,7,2.0685890919066208,7,2.1278634525943767
16720,7,2.0687432610192187,7,2.160285789007453
16760,7,2.0668280643829013,7,2.19202092626303
16800,7,2.0773971061064267,7,2.158564995344449
16840,7,2.070537069272902,7,2.1781268123515427
16880,7,2.0708304235654587,7,2.1607720710782576
16920,7,2.0709733293578583,7,2.1901792040298966
16960,7,2.0655586549652956,7,2.1878704511975515
17000,7,2.072845252851965,7,2.1649499098281693
17040,7,2.073640090023549,7,2.1717552146365873
17080,7,2.0722947043031397,7,2.192124519947459
17120,7,2.065337701872859,7,2.165820534564253
17160,7,2.0673976538952235,7,2.1687825113331898
17200,7,2.0668230457889027,7,2.1514225270399887
17240,7,2.06123651542323,7,2.191326266446117
17280,7,2.064156328637807,7,2.2206582863510844
17320,7,2.0613077490737868,7,2.1642377396781463
17360,7,2.0575477990770112,7,2.136643109085867
17400,7,2.060896958862823,7,2.141802448343801
17440,7,2.0582729881027446,7,2.190038964653706
17480,7,2.0568655190186123,7,2.1969509529886206
17520,7,2.062873030475526,7,2.1594182124263366
17560,7,2.061865232557484,7,2.1478471423525893
17600,7,2.057283087004049,7,2.159820225031557
17640,7,2.0557794888764716,7,2.1539086066814646
17680,7,2.052388726184795,7,2.1400517969798742
17720,7,2.05471059804636,7,2.1169897304124006
17760,7,2.0504226744619727,7,2.139805517855082
17800,7,2.054447993016632,7,2.1670125939528675
17840,7,2.0501164315352747,7,2.136527150266511
17880,7,2.051512910259842,7,2.121925842171398
17920,7,2.0487873067710085,7,2.116275095064296
17960,7,2.0488612988114827,7,2.171891833628837
18000,7,2.0520254380731937,7,2.1605164297319863
18040,7,2.056244552877554,7,2.136565035203188
18080,7,2.0517728531738513,7,2.1087663081634656
18120,7,2.048129043826823,7,2.1384040037864764
18160,7,2.0488855187946324,7,2.146721359002277
18200,7,2.044126877832142,7,2.147684567662668
18240,7,2.0461888982302985,7,2.1339057284399052
18280,7,2.0419785862884283,7,2.1334977978231486
18320,7,2.0452038572153928,7,2.1437228703504867
18360,7,2.0426903315517193,7,2.131477065481028
18400,7,2.0457876236775854,7,2.1214547092764704
18440,7,2.039361898645208,7,2.140726344111769
18480,7,2.0409429203398854,7,2.167737513891751
18520,7,2.0401936337512256,7,2.144905380636983
18560,7,2.040889047806184,7,2.13639057753294
18600,7,2.0392063535211933,7,2.1257601982912
18640,7,2.0396389464101503,7,2.1453315029671285
18680,7,2.03857574674889,7,2.1353786923382025
18720,7,2.037158936852093,7,2.1413161342149345
18760,7,2.0384322460603466,7,2.142881473146702
18800,7,2.032873608558526,7,2.1454894189907323
18840,7,2.0359275857993686,7,2.132480136515126
18880,7,2.034146746141246,7,2.1244334091306025
18920,7,2.0396990764506135,7,2.1378496346149
18960,7,2.0359475883647615,7,2.1437275725130323
19000,7,2.0394376021288663,7,2.139228923897929
19040,7,2.036206607806923,7,2.125852601756022
19080,7,2.0387929673813576,7,2.113008549241629
19120,7,2.0355115620675903,7,2.1245649818737466
19160,7,2.0348277040712546,7,2.1478561948225923
19200,7,2.0319699005594423,7,2.116472516221931
19240,7,2.031583047152433,7,2.107878461012658
19280,7,2.030184557508909,7,2.1089263476195015
19320,7,2.029833971464962,7,2.1140476592581834
19360,7,2.0322202012004276,7,2.106641388775588
19400,7,2.031288424144531,7,2.1049705740628504
19440,7,2.0333926828136413,7,2.1291279124036038
19480,7,2.030791602632027,7,2.128737988239897
19520,7,2.0342850881085512,7,2.127863901959488
19560,7,2.030365716613632,7,2.1175674855554996
19600,7,2.032788625970688,7,2.1098924093157403
19640,7,2.0307827667382248,7,2.126963301086191
19680,7,2.032776864449507,7,2.1240941012032524
19720,7,2.029007528523432,7,2.1169837229254496
19760,7,2.0311574228811886,7,2.112074357761185
19800,7,2.02867365922037,7,2.1049654870314294
19840,7,2.0291169532332645,7,2.1090461202135278
19880,7,2.0281058315052913,7,2.11173904545052
19920,7,2.0279659073246004,7,2.1137267885625612
19960,7,2.0286896977831725,7,2.1044253181473365
20000,7,2.027748712977312,7,2.1015034194474898
20040,7,2.029938547501753,7,2.097393829568375
20080,7,2.026995942281505,7,2.1109765751062053
20120,7,2.0310339893372142,7,2.103980669904417
20160,7,2.0280084445314412,7,2.1161264060179694
20200,7,2.027464680035626,7,2.1121097117893015
20240,7,2.0248881896374367,7,2.0982137864859514
20280,7,2.025397172350026,7,2.10322301527526
20320,7,2.0229002264625473,7,2.0920436016836534
20360,7,2.0255165841298735,7,2.1016945741721376
20400,7,2.023914654313915,7,2.099137980374311
20440,7,2.0247369485487794,7,2.0981072241290444
20480,7,2.024253916809159,7,2.103787270032668
20520,7,2.0255947166503465,7,2.104132522076261
20560,7,2.0251956079972118,7,2.0919290858661364
20600,7,2.026196150664492,7,2.0991525826198294
20640,7,2.0272314365175808,7,2.104112091645117
20680,7,2.0256721857609703,7,2.109095966827617
20720,7,2.025753110847355,7,2.109362728862323
20760,7,2.023629047669077,7,2.1095637103079388
20800,7,2.024584336579703,7,2.1019465852991632
20840,7,2.0213194114262056,7,2.105717038286615
20880,7,2.0228713101826994,7,2.088359600551897
20920,7,2.0202757124738193,7,2.102074572485187
20960,7,2.020607316697728,7,2.101868159641042
21000,7,2.0193787209301903,7,2.102166971421348
21040,7,2.0220593004790226,7,2.100161280874958
21080,7,2.0209409733579515,7,2.102273735062076
21120,7,2.0225031101031528,7,2.0969521358037437
21160,7,2.021518225298852,7,2.09840593739309
21200,7,2.0212280227606327,7,2.1059885393046156
21240,7,2.021415840039435,7,2.091592168252835
21280,7,2.0202455194566338,7,2.0958986358073335
21320,7,2.021059936533804,7,2.088686917200747
21360,7,2.019781648356079,7,2.1038892585597515
21400,7,2.0200553149458518,7,2.0902790924750687
21440,7,2.01918227752645,7,2.077345553876504
21480,7,2.0189807968541214,7,2.08327573063345
21520,7,2.017296056566214,7,2.0883734343869595
21560,7,2.0195111320988866,7,2.088698569352718
21600,7,2.017488921891836,7,2.0778794166929275
21640,7,2.0188453998099996,7,2.072131501119677
21680,7,2.0183376897085537,7,2.0869529722286626
21720,7,2.0193856076681063,7,2.0903861935980514
21760,7,2.0184506237454847,7,2.0883676517003766
21800,7,2.019379554492074,7,2.0817047481855577
21840,7,2.0186681510417737,7,2.075884280090694
21880,7,2.018573398605382,7,2.0746287625723396
21920,7,2.017499669560762,7,2.0825956921864854
21960,7,2.0170674766837577,7,2.0856165866697522
22000,7,2.0166782817651625,7,2.070548405998729
22040,7,2.0157858512473266,7,2.078886387761904
22080,7,2.016058854992575,7,2.0831050897194565
22120,7,2.015590982627728,7,2.094517855120367
22160,7,2.016182406426403,7,2.0780773466876936
22200,7,2.0159482558029818,7,2.0681608245405187
22240,7,2.016831540942089,7,2.0675849669067943
22280,7,2.0155831113978295,7,2.0898004025705856
22320,7,2.0165034056024016,7,2.0947731971068264
22360,7,2.0154087055728693,7,2.0784500927490908
22400,7,2.015741045616283,7,2.081008954612884
22440,7,2.015466499888983,7,2.0740842792836944
22480,7,2.0154838901588175,7,2.087146874527633
22520,7,2.015079806361885,7,2.0860150888450684
22560,7,2.0153218285496064,7,2.0923155461992082
22600,7,2.0146397124871607,7,2.0812447339444553
22640,7,2.015013269484583,7,2.0802598794835636
22680,7,2.0140531010131806,7,2.082802954883278
22720,7,2.014311552088659,7,2.079610629549929
22760,7,2.0140478237396526,7,2.08282807954511
22800,7,2.0143399821963213,7,2.079847536164459
22840,7,2.0136406717237176,7,2.0713979839881174
22880,7,2.014450783696191,7,2.077579818571945
22920,7,2.0139430702102255,7,2.0814915357214017
22960,7,2.01397417453946,7,2.083345816747122
23000,7,2.0136229077334744,7,2.076721377863822
23040,7,2.0131586911081234,7,2.073215218193594
23080,7,2.0134603991084017,7,2.0755283139292766
23120,7,2.012258977316761,7,2.082713367171573
23160,7,2.0130553794751047,7,2.079790422423957
23200,7,2.011906219777793,7,2.073677946157661
23240,7,2.013128995784925,7,2.0747810605573322
23280,7,2.011855443536022,7,2.0700613857398595
23320,7,2.01311072238547,7,2.0767287584370524
23360,7,2.0120227624295035,7,2.073061434161485
