class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.31790362757701046,0.6820963724229895,0.4656617991100278,0.30932753135933855,1-2
1,1,0.16959481865776188,0.8304051813422382,-0.37527645295462214,0.6351063750744044,1-3
2,1,0.9918593356469441,0.008140664353055868,0.08985763148974465,0.02875881978800186,1-4
3,1,0.008534220611894669,0.9914657793881053,0.09198580156981935,0.47055227630022445,1-5
4,1,0.9962847669449532,0.0037152330550468664,-0.06083937950368621,0.9805861154358788,1-6
5,1,0.020637899038753675,0.9793621009612463,-0.14216882978353548,0.5458868371954715,1-7
6,1,0.995185331598049,0.004814668401951015,-0.06922057042621269,0.9778954116118488,1-8
7,1,0.9990323637542646,0.0009676362457353605,0.031091798369205018,0.009903216098657824,2-3
8,1,0.9755112856368908,0.024488714363109208,0.15456072344535415,0.05001747996105275,2-4
9,1,0.05675981048274746,0.9432401895172525,-0.2313830901269798,0.5765715239108189,2-5
10,1,0.06955705759108978,0.9304429424089101,-0.2543990434934054,0.5849550112135226,2-6
11,1,0.09945354431144217,0.9005464556885578,-0.29927000657488917,0.6021261255405996,2-7
12,1,0.9817823114689671,0.018217688531032884,0.1337378194663692,0.04309474365475675,2-8
13,1,0.34059329144526646,0.6594067085547335,0.4739087478278347,0.30164216821174633,3-4
14,1,0.9671734589823262,0.03282654101767388,-0.17818237629599865,0.9420080274544167,3-5
15,1,0.999354239408312,0.000645760591687922,0.025403613619840483,0.00808970433478247,3-6
16,1,0.014696816088650979,0.985303183911349,0.12033627751225874,0.4613160041876686,3-7
17,1,0.009555009582014776,0.9904449904179853,-0.09728160861078718,0.5311644697053387,3-8
18,1,0.03902250878023833,0.9609774912197616,-0.19364852849617667,0.5632956072225791,4-5
19,1,0.04990817068088955,0.9500918293191104,-0.21775524145282185,0.5717160587355103,4-6
20,1,0.9999920674057572,7.932594242842074e-06,-0.002816474980678979,0.9991034834283208,4-7
21,1,0.10311334237470504,0.896886657625295,-0.30410685786253144,0.6040568187566383,4-8
22,1,0.9985662809212034,0.001433719078796668,0.03783732982650549,0.012055521175286254,5-6
23,1,0.9995269907435099,0.000473009256490069,-0.02174363168224995,0.9930766037159261,5-7
24,1,0.43041672823214505,0.569583271767855,0.4951344951526614,0.27222116831970083,5-8
25,1,0.3860374447835492,0.6139625552164508,0.4868393328486693,0.2865970695498829,6-7
26,1,0.0002920375609526577,0.9997079624390474,-0.017086610986841437,0.50543989634244,6-8
27,1,0.9796552398047461,0.020344760195253938,-0.1411766656634571,0.9544424744050998,7-8
