step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9
33,0.36267029121300925,0.32627933053012104,0.3202801056435574,0.26942957737000817,0.2452882885458995,0.20636975817378037,0.17215051118603084,0.1212101224509428,1.9423850846143083e-09
34,0.3626702912130101,0.32627933053012437,0.3202801056435561,0.269429577369993,0.24528828854589124,0.20636975817379208,0.17215051118607,0.1212101224509217,3.387323249665958e-09
35,0.3626702912130109,0.3262793305301279,0.32028010564355475,0.2694295773699779,0.2452882885458829,0.20636975817380368,0.17215051118610922,0.12121012245090086,2.6223401437126183e-09
36,0.36267029121301253,0.32627933053013203,0.3202801056435538,0.2694295773699631,0.24528828854587503,0.20636975817381564,0.1721505111861488,0.1212101224508809,2.94092162424484e-09
37,0.362670291213014,0.32627933053013614,0.3202801056435528,0.2694295773699479,0.24528828854586707,0.2063697581738278,0.1721505111861885,0.12121012245086145,2.1268464021562117e-09
38,0.36267029121301525,0.3262793305301404,0.3202801056435517,0.26942957736993245,0.24528828854585905,0.20636975817383998,0.1721505111862283,0.12121012245084224,2.1961355884653846e-09
39,0.36267029121301597,0.32627933053014424,0.32028010564354986,0.2694295773699163,0.24528828854585064,0.20636975817385186,0.17215051118626787,0.12121012245082373,1.6131954494887866e-09
40,0.3626702912130174,0.32627933053014857,0.3202801056435486,0.2694295773699004,0.2452882885458427,0.20636975817386422,0.17215051118630778,0.12121012245080597,2.3856264045787907e-09
41,0.3626702912130185,0.3262793305301525,0.3202801056435468,0.26942957736988415,0.24528828854583437,0.2063697581738765,0.17215051118634755,0.12121012245078837,3.0866312396025445e-09
42,0.3626702912130198,0.32627933053015684,0.32028010564354514,0.2694295773698677,0.24528828854582616,0.2063697581738888,0.17215051118638758,0.12121012245077177,1.9562448084790493e-09
43,0.362670291213022,0.32627933053016206,0.3202801056435442,0.2694295773698517,0.24528828854581872,0.2063697581739016,0.172150511186428,0.12121012245075609,3.1844590484697643e-09
44,0.36267029121302297,0.32627933053016617,0.32028010564354215,0.26942957736983464,0.2452882885458103,0.2063697581739139,0.17215051118646812,0.12121012245074038,2.2978090929957655e-09
45,0.36267029121302435,0.3262793305301709,0.3202801056435404,0.2694295773698176,0.24528828854580217,0.20636975817392644,0.1721505111865085,0.12121012245072546,3.6655757497519785e-09
46,0.36267029121302535,0.3262793305301754,0.3202801056435383,0.26942957736980033,0.24528828854579363,0.20636975817393882,0.17215051118654862,0.1212101224507106,2.3502912800820787e-09
47,0.3626702912130267,0.32627933053018005,0.32028010564353615,0.2694295773697828,0.24528828854578533,0.20636975817395148,0.172150511186589,0.12121012245069639,2.5301512322791253e-09
48,0.3626702912130283,0.32627933053018515,0.3202801056435344,0.2694295773697654,0.2452882885457773,0.2063697581739642,0.1721505111866297,0.12121012245068297,4.148644453205377e-09
49,0.36267029121302974,0.32627933053019,0.3202801056435321,0.2694295773697474,0.24528828854576915,0.20636975817397699,0.17215051118667007,0.1212101224506703,2.515955863556175e-09
50,0.3626702912130316,0.3262793305301954,0.3202801056435304,0.26942957736972983,0.24528828854576126,0.20636975817399006,0.17215051118671088,0.12121012245065829,1.2087157645810198e-09
51,0.36267029121303346,0.3262793305302008,0.3202801056435284,0.2694295773697119,0.24528828854575344,0.20636975817400313,0.17215051118675154,0.12121012245064695,2.6209160893496944e-09
52,0.36267029121303584,0.3262793305302065,0.3202801056435267,0.2694295773696941,0.24528828854574591,0.20636975817401662,0.1721505111867925,0.12121012245063648,1.137473036634411e-09
53,0.3626702912130373,0.3262793305302118,0.32028010564352427,0.26942957736967554,0.24528828854573778,0.20636975817402967,0.1721505111868332,0.12121012245062586,2.1523418733673285e-09
54,0.36267029121303884,0.32627933053021707,0.32028010564352183,0.26942957736965695,0.24528828854572965,0.20636975817404274,0.17215051118687397,0.12121012245061595,2.962672536040225e-09
55,0.36267029121304045,0.3262793305302224,0.3202801056435193,0.2694295773696381,0.2452882885457215,0.20636975817405573,0.17215051118691457,0.12121012245060656,3.4789557353002354e-09
56,0.36267029121304256,0.3262793305302283,0.32028010564351705,0.26942957736961937,0.24528828854571386,0.20636975817406908,0.1721505111869556,0.12121012245059794,3.6896198277695945e-09
57,0.3626702912130446,0.3262793305302343,0.32028010564351483,0.2694295773696006,0.2452882885457062,0.20636975817408273,0.1721505111869966,0.12121012245059014,3.4034110378848595e-09
58,0.3626702912130469,0.32627933053024044,0.3202801056435126,0.2694295773695817,0.24528828854569903,0.20636975817409636,0.1721505111870376,0.1212101224505831,3.4801337776994845e-09
59,0.3626702912130484,0.3262793305302458,0.32028010564350956,0.2694295773695621,0.24528828854569074,0.20636975817410955,0.1721505111870782,0.12121012245057594,3.04354021829938e-09
60,0.3626702912130508,0.3262793305302524,0.32028010564350745,0.2694295773695429,0.24528828854568335,0.20636975817412342,0.17215051118711924,0.12121012245056986,2.765489892967963e-09
61,0.3626702912130524,0.3262793305302581,0.32028010564350456,0.2694295773695231,0.24528828854567528,0.2063697581741367,0.17215051118715993,0.12121012245056384,3.763987517895702e-09
62,0.36267029121305416,0.32627933053026426,0.3202801056435018,0.2694295773695031,0.24528828854566745,0.2063697581741502,0.17215051118720065,0.12121012245055841,3.0047673542906377e-09
63,0.36267029121305644,0.32627933053027075,0.32028010564349935,0.2694295773694835,0.24528828854566004,0.20636975817416403,0.17215051118724156,0.12121012245055414,2.881339831042168e-09
64,0.3626702912130586,0.32627933053027725,0.32028010564349674,0.26942957736946355,0.24528828854565235,0.2063697581741778,0.17215051118728222,0.12121012245055013,2.3643565413083187e-09
65,0.3626702912130604,0.32627933053028346,0.3202801056434937,0.2694295773694433,0.2452882885456446,0.20636975817419137,0.17215051118732275,0.12121012245054652,2.752146490369123e-09
66,0.362670291213062,0.3262793305302894,0.32028010564349035,0.26942957736942263,0.2452882885456366,0.2063697581742047,0.17215051118736324,0.12121012245054358,2.535333055773581e-09
67,0.3626702912130637,0.32627933053029534,0.3202801056434868,0.2694295773694019,0.24528828854562887,0.20636975817421824,0.1721505111874035,0.12121012245054133,3.326913083509243e-09
68,0.3626702912130653,0.3262793305303016,0.3202801056434834,0.26942957736938095,0.24528828854562099,0.20636975817423175,0.17215051118744384,0.1212101224505396,2.159626989243288e-09
69,0.3626702912130678,0.32627933053030844,0.3202801056434805,0.2694295773693606,0.24528828854561385,0.2063697581742458,0.17215051118748437,0.12121012245053889,1.5876538061414851e-09
70,0.36267029121306965,0.3262793305303149,0.3202801056434769,0.2694295773693393,0.24528828854560622,0.20636975817425957,0.17215051118752464,0.12121012245053828,2.970061507236743e-09
71,0.36267029121307176,0.32627933053032154,0.32028010564347364,0.2694295773693183,0.24528828854559875,0.20636975817427353,0.17215051118756486,0.12121012245053812,3.4088264274793934e-09
72,0.3626702912130744,0.32627933053032887,0.3202801056434708,0.26942957736929773,0.24528828854559176,0.20636975817428765,0.17215051118760527,0.12121012245053907,3.3880225794897565e-09
73,0.3626702912130767,0.32627933053033575,0.3202801056434675,0.26942957736927653,0.24528828854558454,0.20636975817430167,0.17215051118764535,0.12121012245054046,2.6368421061053726e-09
74,0.36267029121307903,0.32627933053034275,0.3202801056434642,0.2694295773692553,0.24528828854557747,0.2063697581743158,0.17215051118768532,0.1212101224505424,3.669900560321034e-09
75,0.3626702912130809,0.32627933053034963,0.32028010564346054,0.26942957736923384,0.24528828854556994,0.2063697581743295,0.17215051118772512,0.12121012245054455,3.5728961292771114e-09
76,0.3626702912130835,0.3262793305303568,0.32028010564345716,0.26942957736921264,0.24528828854556292,0.20636975817434386,0.1721505111877652,0.12121012245054759,2.5631284766228427e-09
77,0.3626702912130858,0.3262793305303637,0.32028010564345355,0.26942957736919104,0.24528828854555568,0.206369758174358,0.17215051118780494,0.12121012245055103,3.0919732814680547e-09
78,0.36267029121308786,0.32627933053037056,0.32028010564344966,0.2694295773691691,0.24528828854554838,0.20636975817437192,0.17215051118784438,0.12121012245055508,3.1354164804675506e-09
79,0.36267029121309063,0.32627933053037816,0.3202801056434463,0.2694295773691477,0.24528828854554152,0.20636975817438624,0.17215051118788405,0.12121012245055984,5.010595839803838e-09
80,0.36267029121309324,0.3262793305303856,0.3202801056434428,0.26942957736912587,0.2452882885455348,0.2063697581744006,0.1721505111879236,0.12121012245056534,2.0403925489997862e-09
81,0.3626702912130961,0.3262793305303934,0.3202801056434395,0.2694295773691043,0.24528828854552828,0.20636975817441505,0.17215051118796304,0.12121012245057163,2.412968481114667e-09
82,0.3626702912130984,0.32627933053040076,0.3202801056434357,0.2694295773690822,0.24528828854552126,0.2063697581744292,0.17215051118800218,0.12121012245057781,2.3441729871233165e-09
83,0.3626702912131006,0.32627933053040814,0.3202801056434316,0.2694295773690599,0.24528828854551427,0.20636975817444336,0.17215051118804103,0.12121012245058449,5.3871582601952175e-09
84,0.36267029121310285,0.3262793305304152,0.32028010564342746,0.2694295773690374,0.2452882885455071,0.20636975817445724,0.17215051118807967,0.12121012245059198,3.211565039785536e-09
85,0.3626702912131048,0.3262793305304223,0.320280105643423,0.2694295773690149,0.24528828854550017,0.20636975817447123,0.17215051118811814,0.12121012245059996,2.2230812560524604e-09
86,0.36267029121310806,0.32627933053043046,0.32028010564341963,0.269429577368993,0.245288288545494,0.2063697581744859,0.17215051118815713,0.12121012245060908,3.896071806128899e-09
87,0.36267029121310984,0.32627933053043734,0.32028010564341497,0.26942957736897,0.24528828854548698,0.20636975817449968,0.1721505111881953,0.12121012245061825,1.0471417281106678e-09
88,0.3626702912131124,0.326279330530445,0.32028010564341086,0.2694295773689476,0.2452882885454803,0.20636975817451392,0.17215051118823355,0.12121012245062789,3.341636471138805e-09
89,0.36267029121311445,0.3262793305304523,0.32028010564340637,0.26942957736892476,0.24528828854547344,0.20636975817452788,0.17215051118827146,0.12121012245063806,3.6695558675330963e-09
90,0.3626702912131169,0.32627933053046,0.32028010564340215,0.2694295773689021,0.24528828854546691,0.20636975817454212,0.17215051118830949,0.12121012245064904,2.941896406330532e-09
91,0.3626702912131187,0.326279330530467,0.32028010564339704,0.26942957736887896,0.24528828854545995,0.20636975817455586,0.17215051118834673,0.12121012245066037,3.729325899569647e-09
92,0.36267029121312067,0.3262793305304742,0.3202801056433923,0.26942957736885587,0.24528828854545315,0.20636975817456973,0.17215051118838406,0.12121012245067207,2.871662199562182e-09
93,0.36267029121312305,0.326279330530482,0.32028010564338794,0.2694295773688331,0.2452882885454467,0.2063697581745839,0.1721505111884214,0.12121012245068466,2.8644171007421124e-09
94,0.3626702912131253,0.3262793305304897,0.32028010564338333,0.26942957736881007,0.24528828854544033,0.2063697581745979,0.17215051118845834,0.12121012245069779,3.4653088361258025e-09
95,0.3626702912131277,0.32627933053049735,0.32028010564337867,0.269429577368787,0.24528828854543414,0.20636975817461198,0.17215051118849523,0.12121012245071151,4.091292162889102e-09
96,0.3626702912131301,0.326279330530505,0.32028010564337395,0.26942957736876383,0.24528828854542778,0.20636975817462608,0.17215051118853178,0.12121012245072557,2.592371521860533e-09
97,0.36267029121313177,0.32627933053051206,0.3202801056433686,0.2694295773687403,0.24528828854542079,0.2063697581746395,0.17215051118856783,0.12121012245073973,2.4170859842394783e-09
98,0.3626702912131337,0.3262793305305195,0.3202801056433635,0.26942957736871687,0.24528828854541423,0.20636975817465322,0.1721505111886038,0.1212101224507546,2.742315483143288e-09
99,0.3626702912131363,0.3262793305305273,0.32028010564335885,0.26942957736869383,0.24528828854540827,0.2063697581746672,0.1721505111886399,0.12121012245077059,3.3327609392054414e-09
100,0.36267029121313843,0.32627933053053526,0.320280105643354,0.2694295773686705,0.24528828854540205,0.20636975817468117,0.17215051118867566,0.1212101224507868,8.733068267565987e-10
101,0.3626702912131416,0.3262793305305434,0.32028010564334947,0.26942957736864764,0.24528828854539653,0.2063697581746957,0.1721505111887114,0.12121012245080408,4.411554746522981e-09
102,0.3626702912131445,0.3262793305305516,0.3202801056433449,0.2694295773686247,0.24528828854539103,0.20636975817470993,0.17215051118874702,0.12121012245082176,2.3198474931261846e-09
103,0.3626702912131472,0.32627933053055974,0.3202801056433401,0.26942957736860157,0.2452882885453854,0.20636975817472422,0.1721505111887823,0.12121012245083986,4.454204938804124e-09
104,0.3626702912131498,0.32627933053056785,0.3202801056433353,0.26942957736857837,0.24528828854537973,0.20636975817473835,0.17215051118881708,0.12121012245085837,3.949254633189418e-09
105,0.3626702912131515,0.32627933053057506,0.3202801056433295,0.2694295773685545,0.24528828854537324,0.20636975817475184,0.1721505111888513,0.12121012245087698,1.9701426312177144e-09
106,0.36267029121315414,0.32627933053058306,0.3202801056433245,0.2694295773685313,0.24528828854536777,0.20636975817476583,0.1721505111888857,0.12121012245089678,3.1538874287986853e-09
107,0.36267029121315614,0.32627933053059055,0.3202801056433189,0.26942957736850753,0.2452882885453618,0.20636975817477934,0.1721505111889195,0.1212101224509167,1.956138677960216e-09
108,0.362670291213158,0.326279330530598,0.32028010564331316,0.26942957736848383,0.24528828854535578,0.20636975817479286,0.17215051118895305,0.12121012245093692,2.0638443878758454e-09
109,0.3626702912131601,0.3262793305306056,0.3202801056433075,0.26942957736846024,0.2452882885453502,0.20636975817480657,0.17215051118898625,0.12121012245095796,3.1323387268337084e-09
110,0.3626702912131626,0.3262793305306136,0.32028010564330217,0.269429577368437,0.24528828854534482,0.2063697581748203,0.1721505111890195,0.12121012245097956,3.264821724513045e-09
111,0.3626702912131649,0.3262793305306213,0.3202801056432967,0.26942957736841355,0.24528828854533952,0.206369758174834,0.17215051118905245,0.12121012245100192,3.198484461808731e-09
112,0.36267029121316746,0.3262793305306293,0.3202801056432913,0.2694295773683902,0.24528828854533422,0.2063697581748477,0.17215051118908528,0.12121012245102475,1.6115358731633738e-09
113,0.3626702912131696,0.32627933053063696,0.32028010564328574,0.2694295773683666,0.2452882885453288,0.20636975817486122,0.17215051118911762,0.12121012245104767,2.3247482325624277e-09
114,0.3626702912131718,0.32627933053064495,0.32028010564328013,0.2694295773683433,0.24528828854532345,0.20636975817487466,0.17215051118914956,0.12121012245107114,3.2235592576006266e-09
115,0.36267029121317446,0.3262793305306532,0.3202801056432749,0.26942957736832013,0.2452882885453185,0.20636975817488848,0.1721505111891814,0.12121012245109516,1.7781308320339053e-09
116,0.3626702912131766,0.32627933053066094,0.32028010564326914,0.2694295773682967,0.24528828854531332,0.20636975817490189,0.1721505111892127,0.12121012245111977,1.8541718340128392e-09
117,0.3626702912131795,0.32627933053066915,0.320280105643264,0.2694295773682737,0.24528828854530876,0.20636975817491582,0.17215051118924415,0.12121012245114507,1.134298887750873e-09
118,0.3626702912131828,0.326279330530678,0.32028010564325915,0.2694295773682513,0.24528828854530454,0.20636975817492995,0.1721505111892752,0.12121012245117078,2.6959987307742168e-09
119,0.36267029121318534,0.326279330530686,0.32028010564325354,0.26942957736822815,0.24528828854529985,0.20636975817494355,0.1721505111893058,0.12121012245119704,3.12154706036265e-09
120,0.36267029121318733,0.3262793305306937,0.3202801056432476,0.26942957736820483,0.24528828854529486,0.2063697581749567,0.17215051118933566,0.12121012245122334,2.4708975767033376e-09
121,0.36267029121318983,0.3262793305307018,0.32028010564324194,0.2694295773681818,0.24528828854529028,0.20636975817497008,0.17215051118936553,0.12121012245125036,2.9208873361022844e-09
122,0.3626702912131929,0.3262793305307105,0.320280105643237,0.2694295773681593,0.24528828854528612,0.20636975817498396,0.1721505111893955,0.12121012245127803,2.8517716859225346e-09
123,0.36267029121319516,0.32627933053071845,0.32028010564323117,0.26942957736813644,0.2452882885452816,0.20636975817499714,0.17215051118942468,0.121210122451306,3.0413974652417217e-09
124,0.362670291213198,0.3262793305307268,0.3202801056432258,0.2694295773681139,0.24528828854527737,0.2063697581750107,0.1721505111894538,0.12121012245133433,3.583090736334153e-09
125,0.36267029121320055,0.326279330530735,0.32028010564322024,0.2694295773680912,0.24528828854527307,0.20636975817502382,0.1721505111894824,0.1212101224513633,3.093337001387963e-09
126,0.36267029121320316,0.32627933053074315,0.3202801056432147,0.2694295773680688,0.24528828854526888,0.20636975817503722,0.1721505111895107,0.12121012245139261,2.94842211555459e-09
127,0.3626702912132057,0.32627933053075114,0.32028010564320886,0.26942957736804596,0.24528828854526477,0.20636975817505038,0.17215051118953853,0.1212101224514226,3.0806385451019275e-09
128,0.36267029121320826,0.32627933053075936,0.32028010564320325,0.26942957736802353,0.24528828854526077,0.20636975817506348,0.17215051118956615,0.12121012245145278,3.935083811786566e-09
129,0.3626702912132109,0.3262793305307675,0.32028010564319764,0.26942957736800127,0.24528828854525686,0.20636975817507652,0.17215051118959349,0.12121012245148353,3.4901724706113318e-09
130,0.3626702912132131,0.32627933053077507,0.3202801056431915,0.2694295773679786,0.24528828854525267,0.20636975817508943,0.1721505111896203,0.12121012245151452,4.500464436809458e-09
131,0.3626702912132154,0.326279330530783,0.3202801056431856,0.2694295773679563,0.24528828854524876,0.20636975817510222,0.1721505111896468,0.12121012245154608,3.045441522208067e-09
132,0.362670291213218,0.3262793305307911,0.3202801056431798,0.2694295773679341,0.245288288545245,0.2063697581751153,0.1721505111896728,0.12121012245157803,1.1801362433039618e-09
133,0.3626702912132197,0.32627933053079855,0.32028010564317344,0.26942957736791157,0.24528828854524096,0.2063697581751279,0.17215051118969818,0.12121012245161016,3.9730044467878914e-09
134,0.3626702912132229,0.3262793305308072,0.32028010564316817,0.26942957736788997,0.24528828854523765,0.20636975817514117,0.17215051118972388,0.12121012245164309,3.8676410231391336e-09
135,0.36267029121322575,0.32627933053081537,0.3202801056431625,0.26942957736786816,0.24528828854523452,0.206369758175154,0.17215051118974903,0.12121012245167648,2.6459035617671943e-09
136,0.36267029121322797,0.3262793305308231,0.32028010564315645,0.269429577367846,0.24528828854523094,0.20636975817516665,0.17215051118977356,0.12121012245171008,2.3725230789611625e-09
137,0.36267029121323036,0.3262793305308311,0.32028010564315046,0.26942957736782414,0.24528828854522752,0.20636975817517933,0.1721505111897976,0.121210122451744,3.587210612374921e-09
138,0.362670291213233,0.32627933053083924,0.3202801056431448,0.2694295773678027,0.24528828854522444,0.20636975817519193,0.1721505111898215,0.1212101224517785,2.4800428172969464e-09
139,0.36267029121323563,0.3262793305308473,0.3202801056431391,0.2694295773677812,0.2452882885452214,0.20636975817520456,0.17215051118984503,0.12121012245181347,1.5584533525718563e-09
140,0.362670291213238,0.3262793305308552,0.32028010564313314,0.2694295773677596,0.24528828854521842,0.2063697581752171,0.17215051118986816,0.12121012245184903,3.2646814058401e-09
141,0.3626702912132402,0.32627933053086294,0.3202801056431271,0.2694295773677381,0.2452882885452152,0.20636975817522946,0.17215051118989066,0.12121012245188452,4.642091615581739e-09
142,0.3626702912132427,0.3262793305308709,0.32028010564312126,0.26942957736771705,0.2452882885452124,0.20636975817524197,0.17215051118991295,0.12121012245192048,3.7035129954698745e-09
143,0.36267029121324473,0.32627933053087826,0.32028010564311477,0.2694295773676956,0.2452882885452094,0.20636975817525408,0.17215051118993446,0.12121012245195696,1.938662989911661e-09
144,0.36267029121324706,0.32627933053088615,0.3202801056431089,0.26942957736767464,0.24528828854520657,0.20636975817526626,0.17215051118995592,0.12121012245199363,4.261933137108297e-09
145,0.3626702912132492,0.3262793305308935,0.3202801056431026,0.2694295773676535,0.2452882885452037,0.20636975817527828,0.17215051118997687,0.12121012245203076,1.988764145598882e-09
146,0.362670291213251,0.32627933053090086,0.3202801056430962,0.2694295773676323,0.24528828854520082,0.20636975817528994,0.1721505111899973,0.12121012245206822,5.755821345148446e-10
147,0.3626702912132532,0.3262793305309084,0.32028010564309,0.2694295773676116,0.24528828854519832,0.2063697581753019,0.17215051119001734,0.12121012245210601,3.035406557543613e-09
148,0.3626702912132549,0.3262793305309154,0.32028010564308323,0.2694295773675906,0.2452882885451953,0.2063697581753134,0.17215051119003671,0.12121012245214405,2.92370922283328e-09
149,0.36267029121325683,0.3262793305309227,0.32028010564307696,0.26942957736756995,0.24528828854519255,0.20636975817532488,0.17215051119005598,0.12121012245218253,2.448570467433778e-09
150,0.36267029121325906,0.3262793305309301,0.32028010564307086,0.2694295773675496,0.24528828854519025,0.2063697581753367,0.17215051119007485,0.12121012245222158,3.978387554252073e-09
151,0.3626702912132616,0.3262793305309382,0.3202801056430652,0.2694295773675297,0.2452882885451884,0.20636975817534875,0.17215051119009353,0.12121012245226097,2.024643062142164e-09
152,0.3626702912132645,0.32627933053094615,0.3202801056430597,0.2694295773675102,0.24528828854518683,0.20636975817536077,0.1721505111901118,0.12121012245230121,3.786667285522018e-09
153,0.3626702912132662,0.32627933053095315,0.3202801056430532,0.2694295773674901,0.24528828854518436,0.2063697581753721,0.17215051119012928,0.12121012245234082,3.2349670339418215e-09
154,0.36267029121326805,0.32627933053096025,0.3202801056430468,0.26942957736747025,0.2452882885451822,0.20636975817538328,0.17215051119014618,0.12121012245238096,2.5414308841742245e-09
155,0.36267029121327116,0.32627933053096825,0.3202801056430415,0.26942957736745143,0.24528828854518095,0.20636975817539513,0.17215051119016322,0.12121012245242196,3.0228200427888666e-09
156,0.36267029121327304,0.32627933053097524,0.32028010564303505,0.26942957736743184,0.2452882885451789,0.20636975817540634,0.1721505111901795,0.12121012245246278,1.4532580080434164e-09
157,0.36267029121327493,0.32627933053098207,0.32028010564302867,0.2694295773674123,0.24528828854517684,0.20636975817541725,0.1721505111901952,0.1212101224525038,3.821424647420907e-09
158,0.3626702912132775,0.3262793305309897,0.32028010564302295,0.2694295773673936,0.24528828854517548,0.20636975817542877,0.17215051119021085,0.12121012245254546,3.9517043486176774e-09
159,0.36267029121328015,0.3262793305309972,0.32028010564301723,0.26942957736737505,0.24528828854517437,0.20636975817544023,0.17215051119022604,0.12121012245258755,2.3414587134414665e-09
160,0.3626702912132818,0.3262793305310039,0.32028010564301074,0.26942957736735595,0.24528828854517254,0.2063697581754509,0.1721505111902404,0.12121012245262942,2.0845230372629827e-09
161,0.36267029121328365,0.32627933053101077,0.3202801056430044,0.2694295773673372,0.24528828854517096,0.20636975817546163,0.17215051119025443,0.12121012245267182,3.4418414556340978e-09
