step,time,seed,epsilon,baseline_norm,perturbed_norm,total_difference,transverse_difference,normalized_transverse_amplification,local_transverse_growth_rate,renormalization_factor,active_subspace_dimension,projection_closure_error,norm_error,conservation_error
12044,12044,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.7521402931e-08,2.6942347507e-08,2.6942347507e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
12144,12144,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.4107719773e-08,3.9097300995e-08,3.9097300995e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
12244,12244,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.9630928845e-08,5.0695263449e-08,5.0695263449e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
12344,12344,0,1e-08,1.0000000000e+00,1.0000000000e+00,8.4115808170e-08,6.1536225675e-08,6.1536225675e+00,3.6340818875e-03,6.1536225675e+00,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
12344,12344,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999787e-09,9.9999999576e-09,9.9999999576e-01,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
12444,12444,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.6282647513e-08,2.2284401446e-08,2.2284401446e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
12544,12544,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.5066875066e-08,3.6619571484e-08,3.6619571484e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
12644,12644,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.2618722934e-08,5.0347184320e-08,5.0347184320e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
12744,12744,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.9027680016e-08,6.3206480456e-08,6.3206480456e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
12844,12844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.4256983013e-08,7.4869515559e-08,7.4869515559e+00,4.0263234256e-03,7.4869515559e+00,4,0.0000000000e+00,1.5543122345e-15,0.0000000000e+00
12844,12844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999795e-09,9.9999999591e-09,9.9999999591e-01,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
12944,12944,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.8668288763e-08,1.3164047365e-08,1.3164047365e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
13044,13044,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.4108410640e-08,2.2763936721e-08,2.2763936721e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
13144,13144,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.9085775978e-08,3.2809591951e-08,3.2809591951e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
13244,13244,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.3201422540e-08,4.2495005076e-08,4.2495005076e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,0.0000000000e+00
13344,13344,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.6434224056e-08,5.1541452396e-08,5.1541452396e+00,3.2796025836e-03,5.1541452396e+00,4,0.0000000000e+00,3.3306690739e-16,0.0000000000e+00
13344,13344,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999929e-09,9.9999999860e-09,9.9999999860e-01,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
13444,13444,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.8546307282e-08,2.4532910451e-08,2.4532910451e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
13544,13544,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.9867202531e-08,4.1679935252e-08,4.1679935252e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-15,0.0000000000e+00
13644,13644,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.9667738274e-08,5.7999866701e-08,5.7999866701e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-15,0.0000000000e+00
13744,13744,0,1e-08,1.0000000000e+00,1.0000000000e+00,8.8070609311e-08,7.3224400185e-08,7.3224400185e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
13844,13844,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.0507007802e-07,8.7045595975e-08,8.7045595975e+00,4.3276939601e-03,8.7045595975e+00,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
13844,13844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999854e-09,9.9999999709e-09,9.9999999709e-01,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
13944,13944,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.8314271643e-08,1.2980209789e-08,1.2980209789e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
14044,14044,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.2431047710e-08,2.0886048195e-08,2.0886048195e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
14144,14144,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.6237259763e-08,2.9370930699e-08,2.9370930699e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
14244,14244,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.9353899121e-08,3.7660226635e-08,3.7660226635e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
14344,14344,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.1732653415e-08,4.5416122646e-08,4.5416122646e+00,3.0265641467e-03,4.5416122646e+00,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
14344,14344,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999994e-09,9.9999999984e-09,9.9999999984e-01,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
14444,14444,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.9416181609e-08,2.5243220814e-08,2.5243220814e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
14544,14544,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.2619936411e-08,4.4361553804e-08,4.4361553804e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
14644,14644,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.4166863586e-08,6.2566438157e-08,6.2566438157e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
14744,14744,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.4129975631e-08,7.9534580619e-08,7.9534580619e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
14844,14844,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.1249368246e-07,9.4960701192e-08,9.4960701192e+00,4.5017560827e-03,9.4960701192e+00,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
14844,14844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999903e-09,9.9999999810e-09,9.9999999810e-01,nan,nan,4,0.0000000000e+00,5.5511151231e-16,0.0000000000e+00
14944,14944,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.8969766968e-08,1.4012579692e-08,1.4012579692e+00,nan,nan,4,0.0000000000e+00,7.7715611724e-16,0.0000000000e+00
15044,15044,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.2634676538e-08,2.1539097942e-08,2.1539097942e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
15144,15144,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.5968104482e-08,2.9482842016e-08,2.9482842016e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
15244,15244,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.8676776523e-08,3.7237601953e-08,3.7237601953e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,0.0000000000e+00
15344,15344,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.0696575098e-08,4.4439023161e-08,4.4439023161e+00,2.9830657809e-03,4.4439023161e+00,4,0.0000000000e+00,1.2212453271e-15,0.0000000000e+00
15344,15344,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.0000000000e-08,1.0000000000e-08,1.0000000000e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
15444,15444,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.7787681810e-08,2.3351392150e-08,2.3351392150e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
15544,15544,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.0964846293e-08,4.2353477809e-08,4.2353477809e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
15644,15644,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.2578576576e-08,6.0547092802e-08,6.0547092802e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
15744,15744,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.2593770203e-08,7.7529767943e-08,7.7529767943e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
15844,15844,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.1099518012e-07,9.3020963585e-08,9.3020963585e+00,4.4604795793e-03,9.3020963585e+00,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
15844,15844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999945e-09,9.9999999889e-09,9.9999999889e-01,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
15944,15944,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.0420591589e-08,1.5876425890e-08,1.5876425890e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,0.0000000000e+00
16044,16044,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.4527098786e-08,2.4292471311e-08,2.4292471311e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-15,0.0000000000e+00
16144,16144,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.8131964189e-08,3.2826183496e-08,3.2826183496e+00,nan,nan,4,0.0000000000e+00,1.2212453271e-15,0.0000000000e+00
16244,16244,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.1072035143e-08,4.1038389424e-08,4.1038389424e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
16344,16344,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.3289198274e-08,4.8572516509e-08,4.8572516509e+00,3.1609455481e-03,4.8572516509e+00,4,0.0000000000e+00,7.7715611724e-16,0.0000000000e+00
16344,16344,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999991e-09,9.9999999981e-09,9.9999999981e-01,nan,nan,4,0.0000000000e+00,7.7715611724e-16,0.0000000000e+00
16444,16444,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.4318007155e-08,1.9545142514e-08,1.9545142514e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
16544,16544,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.5485041323e-08,3.6275129250e-08,3.6275129250e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
16644,16644,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.5405136611e-08,5.2504367935e-08,5.2504367935e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
16744,16744,0,1e-08,1.0000000000e+00,1.0000000000e+00,8.3899898042e-08,6.7718005229e-08,6.7718005229e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
16844,16844,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.0095991605e-07,8.1670277655e-08,8.1670277655e+00,4.2002100882e-03,8.1670277655e+00,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
16844,16844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999968e-09,9.9999999937e-09,9.9999999937e-01,nan,nan,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
16944,16944,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.2507301318e-08,1.8303398529e-08,1.8303398529e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,0.0000000000e+00
17044,17044,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.7916475968e-08,2.8604103040e-08,2.8604103040e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
17144,17144,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.2562604528e-08,3.8716596111e-08,3.8716596111e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
17244,17244,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.6408978134e-08,4.8301431502e-08,4.8301431502e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
17344,17344,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.9403947383e-08,5.7008900098e-08,5.7008900098e+00,3.4812446095e-03,5.7008900098e+00,4,0.0000000000e+00,1.3322676296e-15,0.0000000000e+00
17344,17344,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999986e-09,9.9999999973e-09,9.9999999973e-01,nan,nan,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
17444,17444,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.0911016068e-08,1.5766815854e-08,1.5766815854e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
17544,17544,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.9313361548e-08,2.9272811950e-08,2.9272811950e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-15,0.0000000000e+00
17644,17644,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.6868809961e-08,4.2710567813e-08,4.2710567813e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,0.0000000000e+00
17744,17744,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.3262207971e-08,5.5414115667e-08,5.5414115667e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
17844,17844,0,1e-08,1.0000000000e+00,1.0000000000e+00,8.8479292232e-08,6.7140047790e-08,6.7140047790e+00,3.8083912207e-03,6.7140047790e+00,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
17844,17844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999985e-09,9.9999999970e-09,9.9999999970e-01,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
17944,17944,0,1e-08,1.0000000000e+00,1.0000000000e+00,2.5065976760e-08,2.1075135804e-08,2.1075135804e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
18044,18044,0,1e-08,1.0000000000e+00,1.0000000000e+00,4.2575631892e-08,3.4003432601e-08,3.4003432601e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
18144,18144,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.9016487178e-08,4.6462440996e-08,4.6462440996e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-15,0.0000000000e+00
18244,18244,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.4446928192e-08,5.8157221674e-08,5.8157221674e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
18344,18344,0,1e-08,1.0000000000e+00,1.0000000000e+00,8.8813100129e-08,6.8733636074e-08,6.8733636074e+00,3.8553071890e-03,6.8733636074e+00,4,0.0000000000e+00,1.1102230246e-15,0.0000000000e+00
18344,18344,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999986e-09,9.9999999974e-09,9.9999999974e-01,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
18444,18444,0,1e-08,1.0000000000e+00,1.0000000000e+00,1.8742269154e-08,1.3346389406e-08,1.3346389406e+00,nan,nan,4,0.0000000000e+00,7.7715611724e-16,0.0000000000e+00
18544,18544,0,1e-08,1.0000000000e+00,1.0000000000e+00,3.4688269653e-08,2.3778887252e-08,2.3778887252e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,0.0000000000e+00
18644,18644,0,1e-08,1.0000000000e+00,1.0000000000e+00,5.0139307428e-08,3.4582659636e-08,3.4582659636e+00,nan,nan,4,0.0000000000e+00,7.7715611724e-16,0.0000000000e+00
18744,18744,0,1e-08,1.0000000000e+00,1.0000000000e+00,6.4685793059e-08,4.4936768854e-08,4.4936768854e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,0.0000000000e+00
18844,18844,0,1e-08,1.0000000000e+00,1.0000000000e+00,7.8296715350e-08,5.4563869427e-08,5.4563869427e+00,3.3935736772e-03,5.4563869427e+00,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
18844,18844,0,1e-08,1.0000000000e+00,1.0000000000e+00,9.9999999988e-09,9.9999999982e-09,9.9999999982e-01,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
