step,screw_deviation,optimal_phase
17040,1.077220561483372,-2.547874909311765
17080,1.0881669914140024,-2.473814625779082
17120,1.1106930147226566,-2.3560746431182316
17160,1.1435828247008761,-2.2496739600961737
17200,1.176145978031803,-2.138487727517427
17240,1.203779390171833,-1.9854441307658293
17280,1.2254307392576878,-1.8003930858647272
17320,1.239013210927531,-1.6425595347058357
17360,1.2479898919204915,-1.552082646169944
17400,1.2563548576894459,-1.5128502347146382
17440,1.2634338275433468,-1.4955508126272725
17480,1.2671799457016462,-1.4908595704589997
17520,1.2682538058662525,-1.5042318541685205
17560,1.269013492476936,-1.5311396187005102
17600,1.271364654412026,-1.551145973985959
17640,1.2758170034371876,-1.535442496330817
17680,1.2800098580311874,-1.481514205466049
17720,1.2815323515068378,-1.4319370275226526
17760,1.2805485562583683,-1.413935067661464
17800,1.2831659761808791,-1.4202687160865695
17840,1.2965484063399388,-1.4544447209047247
17880,1.3159303250583436,-1.5236953829071482
17920,1.3337420603890644,-1.6601202457893771
17960,1.3464069886890648,-1.9205945925719385
18000,1.3508164487707865,-2.1923703847995366
18040,1.3542176669853707,-2.304027268809
18080,1.3627676216963611,-2.3073066305244176
18120,1.3726021413700242,-2.321920115672992
18160,1.378049256435179,-2.402103790975517
18200,1.378037252930899,-2.516294761756943
18240,1.3746466089919143,-2.643544535502969
18280,1.368314947099503,-2.768408489461913
18320,1.358657288327037,-2.8488210378586754
18360,1.3466462276485036,-2.891087616368904
18400,1.3331960263343179,-2.9032616841717553
18440,1.321035908351951,-2.8741644921291467
18480,1.3145729779157913,-2.8205496094291824
18520,1.3154254238365983,-2.776561763788231
18560,1.321205303000469,-2.753298042702754
18600,1.3283042947861743,-2.734650826906561
18640,1.334143627420818,-2.7224415396090573
18680,1.3371225206889663,-2.734057204948124
18720,1.3369389871946857,-2.751553446220348
18760,1.3357433662559937,-2.7518042315603664
18800,1.3367397145108069,-2.7508257280708426
18840,1.341040034010833,-2.7570250843724526
18880,1.3483043800318026,-2.7447296443256186
18920,1.3582671409724225,-2.7103861648323493
18960,1.3696597579933472,-2.679960873141999
19000,1.3805628623931874,-2.637397797471237
19040,1.3910936018034183,-2.5666884692729135
19080,1.4029169013581775,-2.5532677945852287
19120,1.4132841205033246,1.9695944946041326
19160,1.404230319549398,0.6139199107553668
19200,1.3931292901779797,0.48962610286497293
19240,1.379851465686831,0.4323028778600096
19280,1.3661054461450142,0.3595850125432308
19320,1.3506393455984251,0.2831242212524114
19360,1.33309277299719,0.26079474811407816
19400,1.3180228545674175,0.2892291351164901
19440,1.309265414406048,0.3329361741334529
19480,1.3070096341259578,0.3803619696562889
19520,1.3132469792533967,0.4435720057177213
19560,1.3283590231748545,0.5167152783300928
19600,1.3453530893757106,0.5553619660087608
19640,1.3559895411576286,0.5660485947060492
19680,1.3585659185246308,0.6267368382569664
19720,1.356903061501663,0.7080829674718935
19760,1.3520632892119693,0.7675101878713806
19800,1.3427312180334667,0.8188432383757417
19840,1.330486170394403,0.8471298988098471
19880,1.316257304675888,0.8437738553274988
19920,1.3003492548547633,0.8417815408414521
19960,1.2865590627856123,0.850518921838466
20000,1.2769652485156289,0.8404171116439263
20040,1.2692622035070649,0.8139615941911472
20080,1.2628506502484549,0.812899005894975
20120,1.2591142645819038,0.8453311450489396
20160,1.2574512619785996,0.8758369734108672
20200,1.25706892249574,0.876081712729747
20240,1.2585358535915392,0.8469200281382547
20280,1.2627120636645397,0.8097826291695647
20320,1.2685994799087073,0.7826606894874722
20360,1.2743282225457189,0.7616723548910882
20400,1.2799820207313801,0.7397827265193905
20440,1.2866232777126765,0.7333847613111685
20480,1.2943861401994097,0.7720690323375209
20520,1.3011178438782656,0.8722119672275069
20560,1.3028134129511924,1.0155188987962889
20600,1.2986214392871556,1.1545189338742954
20640,1.2915971554321652,1.2606667434610337
20680,1.2843389552043967,1.3363586001887535
20720,1.278394969402783,1.40021666415279
20760,1.2739382128306658,1.4717913236162374
20800,1.2693131932553376,1.555971598679962
20840,1.2630610192420093,1.6435820560004208
20880,1.2546280242113996,1.7164190545914282
20920,1.2442705686718634,1.7613024256315348
20960,1.2341088538956702,1.7855638143920427
21000,1.2274489462914144,1.801855198245692
21040,1.2247232989659733,1.8145480622219905
21080,1.2233428162015565,1.8316653729996604
21120,1.2225239319536931,1.8716127148090924
21160,1.2211553702479225,1.9432707626842605
21200,1.2140994041604667,2.0239590566779033
21240,1.1998554286090841,2.0883156988509604
21280,1.1849100225577982,2.140573049823603
21320,1.1766317795492134,2.1802299120752413
21360,1.1750550158159365,2.187111777771326
21400,1.1738247186715198,2.1599307308332785
21440,1.1696554659582408,2.1292879002156226
21480,1.1649609056383385,2.1155491731100997
21520,1.1613519351610728,2.1133453754055473
21560,1.1571949832859043,2.1163803889143677
21600,1.1507460084884185,2.128020470275641
21640,1.1441849784322284,2.1560411941460793
21680,1.1425241511007325,2.2019551566212394
21720,1.145642490587438,2.2485907544573056
21760,1.1476851516097295,2.2827108596008086
21800,1.1461732427895066,2.3170513345433683
21840,1.14393619004686,2.353625924724668
21880,1.1441084180954704,2.3770802047664588
21920,1.1477362021391222,2.385284654057469
21960,1.153030559417196,2.3795798341789722
22000,1.1582053189445305,2.362186277262219
22040,1.1660609069863848,2.344221503181331
22080,1.1772257195244968,2.3229204740554903
22120,1.184498388770385,2.2900472634415423
22160,1.1855479802324134,2.2641103361270747
22200,1.1864066861364786,2.2580916462761413
22240,1.1883235550591864,2.2552620921411495
22280,1.1874736316449044,2.2481481734670234
22320,1.1844524019850553,2.249513082032123
22360,1.1836735996682117,2.2642499311749447
22400,1.1867269047257,2.288786788848291
22440,1.1901768779668818,2.3167053112322202
22480,1.1907470579143675,2.342660470579229
22520,1.1902243496822704,2.3737756092015365
22560,1.1906017634074626,2.408942226251068
22600,1.1897718988405026,2.430489248259466
22640,1.1867889145782942,2.4382350116144926
22680,1.184573230460381,2.4454249009418625
22720,1.1843955054428232,2.4523664034273076
22760,1.1836917293705482,2.4605288299318087
22800,1.1806186177457914,2.4771339353236352
22840,1.175800133713428,2.49598213649119
22880,1.1710073918340935,2.510435609895222
22920,1.1675258300679894,2.5226118265723994
22960,1.16474926010692,2.526203064146994
23000,1.1613685071968576,2.5162301874596187
23040,1.1583533106861938,2.5050141374542623
23080,1.1580445704664688,2.5005245320264993
23120,1.159670937096733,2.495058735466244
23160,1.1606508713147723,2.483930876070808
23200,1.1608156627899275,2.469006063046789
23240,1.1615388989766322,2.449412781546601
23280,1.1626856102854262,2.42366128508822
23320,1.1621321741810429,2.3926640177113234
23360,1.1588422064840391,2.360211089718099
23400,1.15569190499181,2.334073296392452
23440,1.1556108825439044,2.3173061843131872
23480,1.1561850045016147,2.302832282587604
23520,1.1557170047544842,2.2889439234409337
23560,1.1576839473878655,2.2834238694833213
23600,1.1610889758303033,2.2829767225947806
23640,1.1595141502391724,2.278661348849474
23680,1.1537522951700103,2.2776536308411997
23720,1.1498089876520616,2.284798906173414
23760,1.1469070660150933,2.291071791461343
23800,1.1408514462848944,2.295788508539031
23840,1.1329470233535492,2.305928476129109
23880,1.127531339749465,2.3218654732579886
23920,1.1254246334429998,2.340960549251024
23960,1.122238515978679,2.3583811066995035
24000,1.114890837605102,2.3746409185686685
24040,1.1069365613944022,2.3996060259764187
24080,1.10095066488054,2.4286519664316475
24120,1.0929333151015364,2.4472944488513972
24160,1.08133887111473,2.4626446122404255
24200,1.0710715261031518,2.486404911780963
24240,1.0657451040275119,2.5138738149095383
24280,1.0638804638283963,2.539498262379239
24320,1.0615180008516298,2.5603847341839336
24360,1.056941895041127,2.5793805520381987
24400,1.0529408633299264,2.606610384983397
24440,1.0516777327752402,2.6339049112494903
24480,1.0516334660024933,2.6460608285357097
24520,1.0510399800427357,2.652525307127487
24560,1.049794636624871,2.660173235712664
24600,1.0479130832452341,2.659496620146374
24640,1.0460640562982864,2.65724686051496
24680,1.0457089223921525,2.6615770891018844
24720,1.046226491355757,2.6599545893364884
24760,1.045316202504559,2.6481704049261596
24800,1.042447814265674,2.6362781796937074
24840,1.0397620437410149,2.628918888944718
24880,1.0402408142314936,2.6276978690694794
24920,1.0438410271741845,2.6286690900236502
24960,1.0464107143416967,2.625459800478053
25000,1.045772986970042,2.625068605530838
25040,1.043259075389796,2.6304655323100734
25080,1.039466486381813,2.634125580073722
25120,1.0357913687396487,2.6419016385555403
25160,1.034261839081029,2.654763103927233
25200,1.0333202057375115,2.658517624901929
25240,1.0310340836590033,2.6587294562512747
25280,1.0285678529930442,2.6678154363496684
25320,1.0268029349384273,2.6778048932948133
25360,1.0257960389927678,2.686517057531354
25400,1.0257987923271406,2.6991103842864455
25440,1.026272008447523,2.7079303292855457
25480,1.0263533884372023,2.709316766853627
25520,1.0257682583518752,2.7092786966720475
25560,1.024732838822849,2.709074414799134
25600,1.0239825505306765,2.709637078944089
25640,1.0243336050463494,2.7116323396110285
25680,1.025574030200538,2.7116582440622103
25720,1.0268213299604965,2.7098625745351494
25760,1.0271286380566824,2.705221386347116
25800,1.0256818979745737,2.695514803816957
25840,1.0235618371378137,2.690006073754606
25880,1.0232381560216486,2.6931943142456927
25920,1.02486466277044,2.6950630821058437
25960,1.0268532482360844,2.6964833177063556
26000,1.0280450354495754,2.7028973425880682
26040,1.0272980165492214,2.7046665100181744
26080,1.0247708418773527,2.703215091272843
26120,1.0224995866101938,2.7104086731132377
26160,1.0215975016918213,2.7189324538865054
26200,1.0218814762166006,2.7231130785627857
26240,1.0226403904034118,2.730555633294359
26280,1.0226519185273282,2.7363712395158752
