step,rank_full,d_eff_full,rank_perp,d_eff_perp
7160,5,3.1429566134612554,5,3.711625079608569
7200,5,2.952592478499057,5,3.288336537357673
7240,5,2.8385609277243207,5,3.0001315244940376
7280,5,2.7433968796918524,5,2.862806368164238
7320,5,2.962726015349048,5,3.0916614219743073
7360,5,3.178494409968581,5,3.333857861345921
7400,5,3.29005788858314,5,3.3787138008670334
7440,5,3.306950612231171,5,3.29255645100252
7480,5,3.3212144262839702,5,3.2448828903093694
7520,5,3.3032741999314146,5,3.24591721916583
7560,5,3.205992091681965,5,3.1658146437885497
7600,5,3.080602674134165,5,2.9691067119395598
7640,5,2.976134346431982,5,2.944962843453768
7680,5,3.078495406046553,5,3.108914662574338
7720,5,3.2732273037213426,5,3.246241819407221
7760,5,3.2743057145579075,5,3.4890099190158357
7800,5,3.2064958238320784,5,3.6970639103518836
7840,5,3.1697588140936075,5,3.8533041807307695
7880,5,3.195947126765491,5,3.947295055838833
7920,5,3.212467796261297,5,4.021439595852736
7960,5,3.0568509213218746,5,4.031110868462174
8000,5,2.8944404251700813,5,3.879420533074067
8040,5,2.8882005923340546,5,3.617987661672726
8080,5,3.030348050690895,5,3.537500678949417
8120,5,3.2426071844981728,5,3.562443351862062
8160,5,3.4022261420220095,5,3.482893277102879
8200,5,3.4676829069109543,5,3.515647469582328
8240,5,3.495987602889941,5,3.7561648727615036
8280,5,3.4095275340656777,5,3.8615158956154243
8320,5,3.1988582844518763,5,3.698559364804692
8360,5,3.029746609168368,5,3.424019823847442
8400,5,3.030086785736895,5,3.2945701722471474
8440,5,3.110869858470149,5,3.267068599263428
8480,5,3.1455015971692344,5,3.219604056892728
8520,5,3.0688323359661447,5,3.0895636519546965
8560,5,2.8987004984448523,5,2.977795688809032
8600,5,2.8193402801306293,5,3.1497856900627776
8640,5,2.841688461693501,5,3.2655990553436816
8680,5,2.8609401459574597,5,3.260784922707364
8720,5,2.9351118241302876,5,3.151047793262607
8760,5,3.0075492069385232,5,3.084429272222465
8800,5,3.0813708301493676,5,3.2402074809458443
8840,5,3.070294471641408,5,3.26699545700644
8880,5,2.9014519256528053,5,3.0814769782302642
8920,5,2.682892544972847,5,2.8981561540831895
8960,5,2.596930444339438,5,2.8876134467964354
9000,5,2.566376910682675,5,2.97506410301901
9040,5,2.5364552995536322,5,3.163721760701331
9080,5,2.6699556537568765,5,3.471678155641362
9120,5,2.9290792702500115,5,3.707073554429112
9160,5,3.0959592522194637,5,3.6201735307475436
9200,5,3.100347679014785,5,3.3229688743784243
9240,5,3.023981611708797,5,3.0093137413889397
9280,5,2.9557990349965473,5,2.9946295042835875
9320,5,2.927302769737803,5,2.995300013169449
9360,5,2.919861783677403,5,2.9524190924615743
9400,5,2.9085002670814384,5,2.9650577573188337
9440,5,2.834371420112791,5,2.889063749332856
9480,5,2.795938558733844,5,2.790515417336709
9520,5,2.921227248456774,5,2.8951892588654444
9560,5,3.062554734191281,5,3.114970476472974
9600,5,3.0529508535112955,5,3.27541664474418
9640,5,2.917990071308938,5,3.2896583684568292
9680,5,2.8196361970688604,5,3.263796508753359
9720,5,2.835197247145524,5,3.3766195880921708
9760,5,2.946229013645846,5,3.6332261310468055
9800,5,3.079030917384928,5,3.8720125674818298
9840,5,3.1285225519435214,5,3.7767312115357385
9880,5,3.014313273451539,5,3.5216906679650712
9920,5,2.845924564058468,5,3.479869723980573
9960,5,2.772345703520252,5,3.3580573739334234
10000,5,2.7235107031403065,5,3.0058882787891616
10040,5,2.7683122372818803,5,3.0796946926040785
10080,5,2.821205678581951,5,3.1082272226917933
10120,5,2.759518724836576,5,2.9334487071011908
10160,5,2.685515178854559,5,2.664254838191354
10200,5,2.636430016794688,5,2.4702628877249104
10240,5,2.667341041575879,5,2.8081437841084
10280,5,2.7487983134012888,5,3.116452890707148
10320,5,2.7657279463553457,5,3.2351122408178785
10360,5,2.6699799388016485,5,3.107536369632789
10400,5,2.5290944435478595,5,2.93295038734728
10440,5,2.4746796335387002,5,2.9914766332706693
10480,5,2.6651328744014444,5,3.2235373286674323
10520,5,2.956304258073173,5,3.397584726849445
10560,5,3.011684149394685,5,3.362352722992306
10600,5,2.7633444360933583,5,3.0279990032276185
10640,5,2.449301787975403,5,2.6919830803443414
10680,5,2.41530672518625,5,2.8134228753587904
10720,5,2.7109319770777045,5,3.0372361099327385
10760,5,2.9701862212319816,5,3.2523869730980026
10800,5,2.952406258521938,5,3.2758282046355562
10840,5,2.7399443443534848,5,3.1366451933181474
10880,5,2.5658501850409867,5,3.0336158447243404
10920,5,2.518415893819092,5,3.014516175460862
10960,5,2.6305392185596674,5,3.1813685424303286
11000,5,2.7421870277088125,5,3.2763938670777257
11040,5,2.704679629942897,5,3.247182315070361
11080,5,2.623362646109252,5,3.1336920283617657
11120,5,2.645840190124883,5,3.0430222964622042
11160,5,2.6983312510922763,5,3.0869226976992894
11200,5,2.6500107204354,5,3.1279884424547295
11240,5,2.5473099546708946,5,2.9807811395957793
11280,5,2.548226311366102,5,2.7419696696900924
11320,5,2.605707570290457,5,2.77114861560089
11360,5,2.680025836117576,5,3.0210960416068833
11400,5,2.7156500916921607,5,3.109738351724761
11440,5,2.6221404735258953,5,2.9039242652506845
11480,5,2.4616332986043257,5,2.6956170115291074
11520,5,2.3674561981094904,5,2.7240743850453897
11560,5,2.401344257237924,5,2.7270429794738265
11600,5,2.5854818610217394,5,2.7479469890031245
11640,5,2.817658959862968,5,2.9424519554748563
11680,5,2.9066109254578842,5,3.031901422739022
11720,5,2.8283330301840985,5,2.9448865553610473
11760,5,2.671809540404701,5,2.759305006421586
11800,5,2.4758122893972403,5,2.5771449948356118
11840,5,2.3296935455097003,5,2.4273336594501522
11880,5,2.375907406439206,5,2.4842681586345305
11920,5,2.5393498594603052,5,2.704619402054939
11960,5,2.5651779044835177,5,2.8463731714509066
12000,5,2.4398314432382957,5,2.8705631140572505
12040,5,2.3717165876220183,5,2.778442850846349
12080,5,2.402238187401859,5,2.7287121302912576
12120,5,2.5045593748002135,5,2.8743284827448368
12160,5,2.572826909186882,5,2.95243234980839
12200,5,2.574907542245888,5,2.9121653611250933
12240,5,2.538837427005464,5,2.7859774477011428
12280,5,2.4776241506953887,5,2.584660543100398
12320,5,2.379143837841924,5,2.3616497915751764
12360,5,2.3492967620177514,5,2.31679433398847
12400,5,2.4223297361223226,5,2.4216643282072416
12440,5,2.5068234244227354,5,2.6145970108191556
12480,5,2.5677686536215565,5,2.8094186339679124
12520,5,2.5931194991480244,5,2.9553187251979502
12560,5,2.6217527766016966,5,3.007249089684453
12600,5,2.668884511877002,5,2.9537211315363283
12640,5,2.679085883537272,5,2.851159410604688
12680,5,2.6393325547285498,5,2.708649246832839
12720,5,2.5895084724528132,5,2.5779595299067015
12760,5,2.621237221984156,5,2.6263113217147462
12800,5,2.8036553078849895,5,2.811037763686478
12840,5,2.955810977435407,5,2.943320662843637
12880,5,2.939785821079862,5,2.9102795690920207
12920,5,2.8259888209062436,5,2.7863325951054545
12960,5,2.736431314885452,5,2.7110787556033635
13000,5,2.711830305086289,5,2.711498754405899
13040,5,2.728348664472923,5,2.748274930273427
13080,5,2.736892222488963,5,2.790486788126021
13120,5,2.7275132498496344,5,2.7957947642577405
13160,5,2.6712737731496126,5,2.7045919359151998
13200,5,2.5188788202394723,5,2.4806434079835884
13240,5,2.332629071142942,5,2.313652652956133
13280,5,2.2352587694256396,5,2.345126357834117
13320,5,2.2317032011202866,5,2.4677703224021874
13360,5,2.3054761732062876,5,2.5848486309778935
13400,5,2.35709324563762,5,2.675161237958431
13440,5,2.3233397159200933,5,2.690546674562528
13480,5,2.284235644372441,5,2.632807386243303
13520,5,2.3078054740613614,5,2.653670750741828
13560,5,2.375885775411032,5,2.792669668821954
13600,5,2.4275806295241957,5,2.9020923268408327
13640,5,2.4228743400163197,5,2.8958679192544756
13680,5,2.380769388274654,5,2.8162854153012327
13720,5,2.3787411853808504,5,2.7454453461306008
13760,5,2.4305563268445143,5,2.818782709127639
13800,5,2.49619470744151,5,2.9261304072933285
13840,5,2.5343619378195505,5,2.964080824242339
13880,5,2.5279993085426593,5,2.9397796177525186
13920,5,2.52473106065953,5,2.9134396843387558
13960,5,2.5040837359009647,5,2.8421635308033273
14000,5,2.4118321095181914,5,2.676932305509369
14040,5,2.317019170429458,5,2.6404777593599547
14080,5,2.2628403138816684,5,2.6368378751595647
14120,5,2.2489964530037123,5,2.5810939439648783
14160,5,2.321097785075087,5,2.4943921073521547
14200,5,2.352147313362168,5,2.3753166753229937
14240,5,2.3038869299229363,5,2.2647218889958403
14280,5,2.2507380262767183,5,2.29842629921861
14320,5,2.2706291133398357,5,2.3875799617846036
14360,5,2.331758497346138,5,2.493315430234909
14400,5,2.4110696881401936,5,2.5710865873199906
14440,5,2.4809380580844493,5,2.6017152566180815
14480,5,2.52909054242136,5,2.718619805745861
14520,5,2.525785946581349,5,2.818457843913338
14560,5,2.472657154230661,5,2.814981882535131
14600,5,2.4370286524265503,5,2.7374232690316966
14640,5,2.4205235583883837,5,2.6676580309002698
14680,5,2.409206429535856,5,2.6203869623245915
14720,5,2.461191374494712,5,2.6005174416465566
14760,5,2.518811869838658,5,2.5912978117402705
14800,5,2.4951462251013,5,2.715683977818798
14840,5,2.4920852429669513,5,2.781862890049514
14880,5,2.5986163540288,5,2.7565166824622116
14920,5,2.725603766258806,5,2.7851201243993513
14960,5,2.7521462211705883,5,2.8112201460160033
15000,5,2.617305657178006,5,2.8876043419118194
15040,5,2.4154313541240526,5,2.891524221006659
15080,5,2.2839002906263524,5,2.7504543556295986
15120,5,2.208496806047276,5,2.5782701145588227
15160,5,2.1598977259573737,5,2.5110997167453903
15200,5,2.252125625706453,5,2.5353104312413466
15240,5,2.394952873302573,5,2.5973106462522666
15280,5,2.4364936765170144,5,2.6031377741094324
15320,5,2.3353911075142704,5,2.5308170358124
15360,5,2.2143309402037206,5,2.462560324355768
15400,5,2.1725671952330057,5,2.5066365424621435
15440,5,2.1670690583854095,5,2.597511845783452
15480,5,2.2276951324895817,5,2.643824616779828
15520,5,2.2639930541085107,5,2.711783613091474
15560,5,2.2278977597807303,5,2.7482155281993674
15600,5,2.1753694754653052,5,2.6654092844765285
15640,5,2.1475559252642005,5,2.514835227111142
15680,5,2.1680825346671,5,2.447962419472955
15720,5,2.2195234423869423,5,2.3877277054872925
15760,5,2.2625826350875524,5,2.412889768730428
15800,5,2.299376805841863,5,2.3988068287984645
15840,5,2.364592740243791,5,2.343946037363342
15880,5,2.449876507394007,5,2.3427392345099487
15920,5,2.4755864528859406,5,2.3403351906846654
15960,5,2.435702795448628,5,2.3172303009696633
16000,5,2.3807949943780384,5,2.3453867897214136
16040,5,2.366511456939847,5,2.3839597470333955
16080,5,2.369305665852028,5,2.391644720438217
16120,5,2.361986312006467,5,2.354452747666258
16160,5,2.3360879570866757,5,2.329147337519974
16200,5,2.3027741210342496,5,2.3643566001476284
16240,5,2.282151745652765,5,2.3756534411401127
16280,5,2.259783832633828,5,2.387490554951559
16320,5,2.2357234461819644,5,2.4167575796626495
16360,5,2.234783438925391,5,2.431011844148247
16400,5,2.2086522672409172,5,2.435853523947594
16440,5,2.1665481670698763,5,2.391474697400777
16480,5,2.1408107150479534,5,2.346691059221328
16520,5,2.1862184205299657,5,2.455047303466812
16560,5,2.228256276122406,5,2.521385099996213
16600,5,2.2040598706522627,5,2.5097776553252915
16640,5,2.148968864878312,5,2.4849711284929006
16680,5,2.1457927299230355,5,2.5120342584652406
16720,5,2.1806708484530692,5,2.5929371484310826
16760,5,2.216539415573945,5,2.662523961263543
16800,5,2.2430645025383087,5,2.6358648069676343
16840,5,2.2620550685639405,5,2.5330947588967083
16880,5,2.25990721226511,5,2.4975579263555368
16920,5,2.2188429579997817,5,2.4909746354836875
16960,5,2.1533492292634437,5,2.446161896378872
17000,5,2.1129216836151836,5,2.5046048726573575
17040,5,2.1261093996672162,5,2.51143828531071
17080,5,2.158648918241903,5,2.484254797333902
17120,5,2.1841096509869202,5,2.4859949879438443
17160,5,2.2033886482016873,5,2.447299445006575
17200,5,2.235807184965367,5,2.4516458589091403
17240,5,2.2721109693299453,5,2.495305738395667
17280,5,2.2992023250717084,5,2.573730207737129
17320,5,2.3293680028595563,5,2.6320514510750725
17360,5,2.3311596473147658,5,2.6136656681460706
17400,5,2.329991999051845,5,2.556310619405292
17440,5,2.344892431548345,5,2.563570111764466
17480,5,2.366562175414557,5,2.567955300141337
17520,5,2.3820244808257294,5,2.5688711221808713
17560,5,2.389255459087939,5,2.582238022037335
17600,5,2.414082097894824,5,2.6759381575634293
17640,5,2.427033726872227,5,2.723229386684753
17680,5,2.400310928778186,5,2.673133339519511
17720,5,2.3581880214263298,5,2.521842099778627
17760,5,2.3218971960419847,5,2.3842536929241014
17800,5,2.2851663898488788,5,2.3328302486055774
17840,5,2.2678129513641156,5,2.3153464626046056
17880,5,2.2639444819442107,5,2.2935536668508374
17920,5,2.249978725038409,5,2.2459855104995237
17960,5,2.2367691443001947,5,2.225524304170992
18000,5,2.2379610070332556,5,2.191620003899329
18040,5,2.2523637024095318,5,2.186609127389061
18080,5,2.2676764708584947,5,2.2241936590591043
18120,5,2.309712015609894,5,2.2469645994250467
18160,5,2.3658796842932586,5,2.3150985468831347
18200,5,2.3656758375863878,5,2.3435197257550517
18240,5,2.2856336835845914,5,2.264904811281172
18280,5,2.169695074294133,5,2.197745680585988
18320,5,2.129003869890271,5,2.1961606425155265
18360,5,2.180747653808541,5,2.244801980493189
18400,5,2.2065732676795267,5,2.3254698706821078
18440,5,2.1899114513774176,5,2.447342258388723
18480,5,2.2046333608110853,5,2.5932413800792755
18520,5,2.2209795203244163,5,2.6963905416116094
18560,5,2.2044287714813966,5,2.709418366223768
18600,5,2.1404143184152074,5,2.602518736836643
18640,5,2.10568462236053,5,2.442076763125015
18680,5,2.1490522796164764,5,2.357909321432475
18720,5,2.1667435274911666,5,2.3323790564476203
18760,5,2.1672727278236916,5,2.345982302598646
18800,5,2.188486532328014,5,2.3845526981668352
18840,5,2.24388446210076,5,2.436127968860317
18880,5,2.2660644031654944,5,2.4955739974822047
18920,5,2.248736108637113,5,2.517755041093775
18960,5,2.2284865288184124,5,2.488449927654467
19000,5,2.1964590741029357,5,2.4516777204468148
19040,5,2.151855681249174,5,2.4682051162084964
19080,5,2.132672682701718,5,2.4670130566994675
19120,5,2.1417654616069646,5,2.4560396658817374
19160,5,2.1354193000127992,5,2.4434466138388666
19200,5,2.1300143087204706,5,2.418706682836343
19240,5,2.1614929385260035,5,2.440817239367558
19280,5,2.196043792376014,5,2.485738467408709
19320,5,2.2323434886483224,5,2.5331039810727303
19360,5,2.2658920932613693,5,2.6012049476526142
19400,5,2.2760982407448735,5,2.652703709433689
19440,5,2.2645772904467685,5,2.7074973371483124
19480,5,2.2662514798883695,5,2.7569269413764204
19520,5,2.2570661496821436,5,2.7775428656054992
19560,5,2.1997590400865703,5,2.742975864800168
19600,5,2.1418185683271567,5,2.6820828447422
19640,5,2.102219971035339,5,2.640799715248938
19680,5,2.0748774923624076,5,2.5986923470696635
19720,5,2.076378286419023,5,2.539943180807825
19760,5,2.091807248468117,5,2.497555894126768
19800,5,2.094952471386739,5,2.4852811682089486
19840,5,2.0964255981425284,5,2.4901017471248283
19880,5,2.141361918438187,5,2.543585850581473
19920,5,2.2010032061921896,5,2.666464531406929
19960,5,2.250304384659938,5,2.772518763036655
20000,5,2.293346923837799,5,2.788164927464012
20040,5,2.3414033386238575,5,2.796819038363472
20080,5,2.3681054423495063,5,2.8661259405634243
20120,5,2.3766476387170004,5,2.8634171921528098
20160,5,2.3958513239543717,5,2.8343753607335427
20200,5,2.419688500857611,5,2.8070373337347108
20240,5,2.428295864253467,5,2.7646016873195323
20280,5,2.425078107338848,5,2.687411613456774
20320,5,2.419636469688871,5,2.606978967849212
20360,5,2.4075696841468393,5,2.57098236839336
20400,5,2.3898962138778326,5,2.554725072917546
20440,5,2.3796577422483307,5,2.529288059319289
20480,5,2.3577114581494616,5,2.543520184764497
20520,5,2.3221359559409285,5,2.5424985104090863
20560,5,2.297203715722587,5,2.5008322481529626
20600,5,2.2966622310171054,5,2.528716293180889
20640,5,2.3143443009731453,5,2.5964643698779417
20680,5,2.338572693147462,5,2.6495812771430383
20720,5,2.3553778782576216,5,2.666221674056691
20760,5,2.354638087637972,5,2.651998340881349
20800,5,2.3393375572492188,5,2.6318534989105347
20840,5,2.309372556914649,5,2.617004164770222
20880,5,2.266341490609214,5,2.608147085177278
20920,5,2.2302879704798193,5,2.611083864360892
20960,5,2.208173138543571,5,2.6132621723626133
21000,5,2.1759985205810195,5,2.563120960633645
21040,5,2.1333907903586597,5,2.46205557923237
21080,5,2.1135681875153347,5,2.432805414917308
21120,5,2.1065274662196076,5,2.459203474270364
21160,5,2.0921775714259674,5,2.44830165539469
21200,5,2.0688610262309504,5,2.4038146869891515
21240,5,2.045657530368975,5,2.405201628602163
21280,5,2.043233803060012,5,2.4141609210318156
21320,5,2.0567240823245525,5,2.380443855937185
21360,5,2.073934918879389,5,2.3180934593092486
21400,5,2.0984145249778265,5,2.2923342849400674
21440,5,2.139601077848446,5,2.365348452259162
21480,5,2.189557963654548,5,2.48463457177273
21520,5,2.2238147769522336,5,2.5444887129353813
21560,5,2.236089027357775,5,2.5299256080800445
21600,5,2.2464227789351723,5,2.4935041322325824
21640,5,2.2605907607352758,5,2.4698049965730267
21680,5,2.266687284559187,5,2.4479255472034316
21720,5,2.2636411955017772,5,2.435343966112623
21760,5,2.2567027791939744,5,2.4148782385868186
21800,5,2.240575363941874,5,2.468403321131556
21840,5,2.217720987997044,5,2.4920015601605288
21880,5,2.2008846147576406,5,2.4689488117007694
21920,5,2.1900364239393846,5,2.4319630188249746
21960,5,2.1745611263636366,5,2.390405125752036
22000,5,2.155776128094886,5,2.3329061738560215
22040,5,2.1456931315527115,5,2.3085292603347134
22080,5,2.150109387440149,5,2.2789524689725456
22120,5,2.1556475089937646,5,2.3044300543848206
22160,5,2.160224681247841,5,2.350481801652777
22200,5,2.169568877654964,5,2.363160046021036
22240,5,2.175553572921409,5,2.340773680065136
22280,5,2.17514042453179,5,2.310573488414346
22320,5,2.1902160758039746,5,2.3020832341359143
22360,5,2.2080164122759305,5,2.29984534692548
22400,5,2.211135532106952,5,2.3071519505267712
22440,5,2.1997253346466166,5,2.303934736430692
22480,5,2.1801774482264498,5,2.2903880131607925
22520,5,2.1542993977654215,5,2.2653780853583343
22560,5,2.1259463729685195,5,2.234178733459834
22600,5,2.098782121895458,5,2.2186215846715323
22640,5,2.0715661070807116,5,2.1968680090855037
22680,5,2.049865398308155,5,2.1686914680157394
22720,5,2.0343088717710094,5,2.167147739039498
22760,5,2.022433508933605,5,2.1898256880426543
22800,5,2.035021628182193,5,2.2154821947447334
22840,5,2.051015927256137,5,2.2318051114198294
22880,5,2.0663995489828704,5,2.218576143947437
22920,5,2.0844368605104555,5,2.226362330141056
22960,5,2.0944669240074756,5,2.227730184744495
23000,5,2.0986267707141253,5,2.257100613426575
23040,5,2.1015804296685934,5,2.252983605347126
23080,5,2.1127068129462905,5,2.2281387023023633
23120,5,2.122110340394669,5,2.2316851849580845
