step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.6183461103274423e-32,3.365644103523789e-32,0.9999999999999999,4.965068306494546e-17
25,1.5704151945090993e-29,1.4607388232977578e-29,0.9999999999999999,9.639353305259141e-16
50,3.635536985402085e-29,3.381634383492941e-29,1.0000000000000002,1.1498537934688914e-15
75,5.133968047303986e-29,4.775416380641519e-29,1.0000000000000002,1.233713741317762e-15
100,8.987075906338433e-29,8.359426685511677e-29,1.0000000000000002,1.7769349864747614e-15
125,1.2782722867675672e-28,1.188998910960401e-28,1.0000000000000002,2.4997693130552868e-15
150,1.4197064374622113e-28,1.3205554289959947e-28,0.9999999999999997,2.4806301469140245e-15
200,1.830988512156402e-28,1.7031139370471571e-28,1.0000000000000002,2.0012777304052142e-15
300,6.81385496457352e-28,6.337981520984833e-28,1.0000000000000004,4.908370366118276e-15
500,1.739409607786935e-27,1.6179308202030443e-27,1.0000000000000002,6.299182767043428e-15
750,2.9275879518183793e-27,2.723127867580765e-27,1.0000000000000002,6.938183324787955e-15
1000,1.3587313915829082e-26,1.2638388249541874e-26,1.0000000000000002,1.5260748133077755e-14
1500,4.0975347491127505e-24,3.811366642890515e-24,0.9999999999999996,3.7382905942568056e-13
2000,5.173269598023416e-21,4.811973146745239e-21,0.9999999999999998,1.334377745068551e-11
3000,8.483344425837315e-15,7.890875354207835e-15,0.9999999999999841,1.7087763583582567e-08
4000,1.3911846800827207e-08,1.2940256052533158e-08,0.9999999732762477,2.1882354794233714e-05
5000,0.0223385014216761,0.02077840076625611,0.9591807081039666,0.027531608225665322
7500,1.0031079827213596,0.9330518320532019,0.5256049238310542,0.12331678466645755
10000,0.8793613876060449,0.8179475867761,0.31314430664139203,0.15529752362012417
15000,0.8917614303660236,0.8294816218093715,0.2751582273704191,0.1790735225400486
20000,0.6651437859327001,0.6186907478893698,0.2599037686435495,0.19417969982756772
25000,0.9061895105525066,0.8429020579768824,0.22456768463158439,0.208080872969713
30000,0.9224073694007187,0.8579872762893477,0.1779723545973807,0.22102189857032592
35000,0.8857775572070025,0.8239156569185581,0.17016661100732994,0.23180175096406525
40000,0.8555229750339984,0.7957740272925733,0.1724658152390169,0.22825920922417206
