t,H,Q2_re,Q2_im,generator_norm,antisym_residual
18,np.float64(516.5141941810175),np.float64(-45.98605269982099),np.float64(51.47572596484221),np.float64(253.03638471713685),np.float64(1.4210854715202004e-14)
19,np.float64(516.514194181018),np.float64(-45.98605269982093),np.float64(51.47572596484221),np.float64(253.1629007619077),np.float64(7.105427357601002e-15)
20,np.float64(516.5141941810166),np.float64(-45.98605269981984),np.float64(51.47572596484322),np.float64(253.23560485460308),np.float64(7.105427357601002e-15)
21,np.float64(516.5141941810182),np.float64(-45.98605269981961),np.float64(51.47572596484297),np.float64(253.28434178686905),np.float64(1.4210854715202004e-14)
22,np.float64(516.5141941810198),np.float64(-45.98605269981985),np.float64(51.475725964843136),np.float64(253.3342521401415),np.float64(1.4210854715202004e-14)
23,np.float64(516.5141941810209),np.float64(-45.9860526998198),np.float64(51.47572596484321),np.float64(253.38861311954076),np.float64(1.4210854715202004e-14)
24,np.float64(516.5141941810209),np.float64(-45.98605269982025),np.float64(51.475725964843434),np.float64(253.44211972986545),np.float64(1.4210854715202004e-14)
25,np.float64(516.5141941810211),np.float64(-45.98605269982118),np.float64(51.47572596484265),np.float64(253.48494211965917),np.float64(7.105427357601002e-15)
26,np.float64(516.5141941810211),np.float64(-45.98605269982302),np.float64(51.475725964840976),np.float64(253.5164347962397),np.float64(1.4210854715202004e-14)
27,np.float64(516.5141941810231),np.float64(-45.98605269982315),np.float64(51.47572596484119),np.float64(253.54871672705622),np.float64(1.4210854715202004e-14)
28,np.float64(516.514194181024),np.float64(-45.98605269982337),np.float64(51.47572596484116),np.float64(253.58442904119363),np.float64(1.4210854715202004e-14)
29,np.float64(516.5141941810235),np.float64(-45.98605269982403),np.float64(51.47572596484114),np.float64(253.6181411095843),np.float64(1.4210854715202004e-14)
30,np.float64(516.5141941810238),np.float64(-45.986052699823276),np.float64(51.475725964841914),np.float64(253.64600257617874),np.float64(1.4210854715202004e-14)
31,np.float64(516.5141941810231),np.float64(-45.98605269982285),np.float64(51.475725964841686),np.float64(253.6685802006967),np.float64(1.4210854715202004e-14)
32,np.float64(516.5141941810236),np.float64(-45.98605269982308),np.float64(51.475725964841835),np.float64(253.6920102847798),np.float64(1.4210854715202004e-14)
33,np.float64(516.5141941810232),np.float64(-45.986052699823404),np.float64(51.47572596484167),np.float64(253.71824657854933),np.float64(1.4210854715202004e-14)
34,np.float64(516.5141941810233),np.float64(-45.98605269982383),np.float64(51.475725964842134),np.float64(253.74255444595053),np.float64(1.4210854715202004e-14)
35,np.float64(516.5141941810244),np.float64(-45.98605269982435),np.float64(51.475725964842084),np.float64(253.7616043944864),np.float64(7.105427357601002e-15)
36,np.float64(516.5141941810241),np.float64(-45.986052699824114),np.float64(51.475725964841715),np.float64(253.77793420011778),np.float64(1.4210854715202004e-14)
37,np.float64(516.5141941810244),np.float64(-45.986052699824185),np.float64(51.47572596484177),np.float64(253.79612620043127),np.float64(1.4210854715202004e-14)
38,np.float64(516.5141941810257),np.float64(-45.98605269982431),np.float64(51.47572596484221),np.float64(253.81602144503765),np.float64(1.4210854715202004e-14)
39,np.float64(516.5141941810236),np.float64(-45.986052699824),np.float64(51.475725964842056),np.float64(253.83357178126042),np.float64(8.881784197001252e-16)
40,np.float64(516.5141941810236),np.float64(-45.986052699824754),np.float64(51.475725964841374),np.float64(253.84703452084756),np.float64(1.4210854715202004e-14)
41,np.float64(516.5141941810245),np.float64(-45.98605269982461),np.float64(51.47572596484137),np.float64(253.85969749335794),np.float64(7.105427357601002e-15)
42,np.float64(516.5141941810256),np.float64(-45.98605269982579),np.float64(51.47572596484075),np.float64(253.8747328176529),np.float64(1.4210854715202004e-14)
43,np.float64(516.5141941810259),np.float64(-45.98605269982607),np.float64(51.47572596484116),np.float64(253.89031261228251),np.float64(7.105427357601002e-15)
44,np.float64(516.5141941810255),np.float64(-45.98605269982549),np.float64(51.475725964840976),np.float64(253.9028624019903),np.float64(1.4210854715202004e-14)
45,np.float64(516.5141941810257),np.float64(-45.986052699826615),np.float64(51.47572596484062),np.float64(253.91273953350398),np.float64(7.105427357601002e-15)
46,np.float64(516.5141941810264),np.float64(-45.98605269982647),np.float64(51.475725964840585),np.float64(253.92349291418023),np.float64(1.4210854715202004e-14)
47,np.float64(516.5141941810266),np.float64(-45.986052699825336),np.float64(51.47572596484143),np.float64(253.93653057266243),np.float64(1.4210854715202004e-14)
48,np.float64(516.5141941810267),np.float64(-45.986052699826175),np.float64(51.47572596484097),np.float64(253.94884432583356),np.float64(1.4210854715202004e-14)
49,np.float64(516.5141941810255),np.float64(-45.986052699826296),np.float64(51.47572596484093),np.float64(253.9578477650738),np.float64(1.4210854715202004e-14)
50,np.float64(516.5141941810253),np.float64(-45.98605269982629),np.float64(51.475725964841715),np.float64(253.96573096663406),np.float64(7.105427357601002e-15)
51,np.float64(516.5141941810251),np.float64(-45.98605269982677),np.float64(51.475725964841025),np.float64(253.97551116392293),np.float64(7.105427357601002e-15)
52,np.float64(516.5141941810256),np.float64(-45.98605269982726),np.float64(51.47572596484045),np.float64(253.98691767615873),np.float64(1.4210854715202004e-14)
53,np.float64(516.5141941810252),np.float64(-45.986052699828235),np.float64(51.475725964839754),np.float64(253.99638612073613),np.float64(1.4210854715202004e-14)
54,np.float64(516.5141941810248),np.float64(-45.9860526998287),np.float64(51.47572596483931),np.float64(254.00308606513698),np.float64(1.4210854715202004e-14)
55,np.float64(516.5141941810243),np.float64(-45.986052699828065),np.float64(51.475725964838816),np.float64(254.0100846473336),np.float64(1.4210854715202004e-14)
56,np.float64(516.5141941810238),np.float64(-45.98605269982817),np.float64(51.4757259648388),np.float64(254.0191689738956),np.float64(7.105427357601002e-15)
57,np.float64(516.5141941810243),np.float64(-45.98605269982818),np.float64(51.47572596483922),np.float64(254.02876528071448),np.float64(1.4210854715202004e-14)
58,np.float64(516.5141941810227),np.float64(-45.98605269982794),np.float64(51.475725964839114),np.float64(254.03572317323506),np.float64(1.974686507862812e-15)
59,np.float64(516.5141941810219),np.float64(-45.98605269982683),np.float64(51.475725964840734),np.float64(254.0412388618155),np.float64(7.105427357601002e-15)
60,np.float64(516.514194181022),np.float64(-45.98605269982551),np.float64(51.475725964841125),np.float64(254.04785642013056),np.float64(1.4210854715202004e-14)
61,np.float64(516.5141941810223),np.float64(-45.98605269982566),np.float64(51.475725964840905),np.float64(254.05606688157042),np.float64(7.105427357601002e-15)
62,np.float64(516.5141941810223),np.float64(-45.986052699825194),np.float64(51.47572596484078),np.float64(254.06351535524755),np.float64(1.4210854715202004e-14)
63,np.float64(516.5141941810223),np.float64(-45.98605269982507),np.float64(51.475725964840976),np.float64(254.06867669978294),np.float64(1.4210854715202004e-14)
64,np.float64(516.5141941810226),np.float64(-45.98605269982549),np.float64(51.47572596484157),np.float64(254.0737910993739),np.float64(1.4210854715202004e-14)
65,np.float64(516.5141941810224),np.float64(-45.986052699826075),np.float64(51.47572596484102),np.float64(254.0800225688021),np.float64(1.4210854715202004e-14)
66,np.float64(516.5141941810232),np.float64(-45.98605269982632),np.float64(51.47572596484144),np.float64(254.0869272097536),np.float64(1.4210854715202004e-14)
67,np.float64(516.5141941810241),np.float64(-45.98605269982695),np.float64(51.47572596484079),np.float64(254.0922743875997),np.float64(1.4210854715202004e-14)
68,np.float64(516.5141941810252),np.float64(-45.98605269982687),np.float64(51.47572596484086),np.float64(254.09662684761904),np.float64(1.4210854715202004e-14)
69,np.float64(516.5141941810257),np.float64(-45.986052699827056),np.float64(51.47572596484092),np.float64(254.1015629095436),np.float64(1.4210854715202004e-14)
70,np.float64(516.5141941810248),np.float64(-45.986052699827034),np.float64(51.47572596484051),np.float64(254.10713882828324),np.float64(1.4210854715202004e-14)
71,np.float64(516.5141941810252),np.float64(-45.98605269982693),np.float64(51.475725964840244),np.float64(254.1123631824121),np.float64(7.105427357601002e-15)
72,np.float64(516.5141941810255),np.float64(-45.986052699827006),np.float64(51.47572596483985),np.float64(254.116347354172),np.float64(1.4210854715202004e-14)
73,np.float64(516.5141941810253),np.float64(-45.986052699826885),np.float64(51.475725964839896),np.float64(254.1205422637863),np.float64(1.4210854715202004e-14)
74,np.float64(516.5141941810245),np.float64(-45.98605269982747),np.float64(51.475725964839214),np.float64(254.12513630051913),np.float64(1.4210854715202004e-14)
75,np.float64(516.5141941810248),np.float64(-45.986052699828065),np.float64(51.47572596483954),np.float64(254.12968382668586),np.float64(1.4210854715202004e-14)
76,np.float64(516.5141941810252),np.float64(-45.9860526998285),np.float64(51.47572596483954),np.float64(254.13340748328872),np.float64(1.4210854715202004e-14)
77,np.float64(516.5141941810248),np.float64(-45.98605269982835),np.float64(51.47572596483979),np.float64(254.13698308908786),np.float64(1.4210854715202004e-14)
78,np.float64(516.5141941810252),np.float64(-45.98605269982899),np.float64(51.47572596483988),np.float64(254.1410606901413),np.float64(1.4210854715202004e-14)
79,np.float64(516.5141941810248),np.float64(-45.986052699828775),np.float64(51.47572596483886),np.float64(254.14502983996175),np.float64(7.105427357601002e-15)
80,np.float64(516.5141941810261),np.float64(-45.98605269982768),np.float64(51.47572596483961),np.float64(254.14835964613698),np.float64(1.4210854715202004e-14)
81,np.float64(516.5141941810261),np.float64(-45.98605269982768),np.float64(51.475725964839484),np.float64(254.15137797444157),np.float64(7.105427357601002e-15)
82,np.float64(516.5141941810257),np.float64(-45.98605269982755),np.float64(51.47572596483934),np.float64(254.15496722056565),np.float64(1.4210854715202004e-14)
83,np.float64(516.5141941810264),np.float64(-45.986052699827425),np.float64(51.475725964839356),np.float64(254.15867055973882),np.float64(1.4210854715202004e-14)
84,np.float64(516.5141941810265),np.float64(-45.9860526998269),np.float64(51.47572596483904),np.float64(254.16172582440095),np.float64(1.4210854715202004e-14)
85,np.float64(516.5141941810259),np.float64(-45.98605269982668),np.float64(51.47572596483893),np.float64(254.16422525849768),np.float64(2.1472998750414562e-15)
86,np.float64(516.5141941810263),np.float64(-45.986052699826274),np.float64(51.47572596483877),np.float64(254.16723708535866),np.float64(1.4210854715202004e-14)
87,np.float64(516.5141941810255),np.float64(-45.986052699826246),np.float64(51.4757259648388),np.float64(254.1706917176449),np.float64(1.4210854715202004e-14)
88,np.float64(516.5141941810242),np.float64(-45.986052699826445),np.float64(51.47572596483693),np.float64(254.1737154182893),np.float64(1.4210854715202004e-14)
89,np.float64(516.5141941810232),np.float64(-45.98605269982576),np.float64(51.47572596483694),np.float64(254.1758893353541),np.float64(7.105427357601002e-15)
90,np.float64(516.5141941810243),np.float64(-45.98605269982575),np.float64(51.475725964836755),np.float64(254.17827847195758),np.float64(1.7763568394002505e-15)
91,np.float64(516.5141941810245),np.float64(-45.98605269982559),np.float64(51.475725964837096),np.float64(254.18135737878845),np.float64(7.105427357601002e-15)
92,np.float64(516.514194181024),np.float64(-45.986052699825755),np.float64(51.47572596483674),np.float64(254.18436982888153),np.float64(1.4210854715202004e-14)
93,np.float64(516.5141941810236),np.float64(-45.986052699826516),np.float64(51.47572596483684),np.float64(254.18652085694643),np.float64(1.4210854715202004e-14)
94,np.float64(516.5141941810233),np.float64(-45.9860526998265),np.float64(51.4757259648369),np.float64(254.18837687006805),np.float64(1.4210854715202004e-14)
95,np.float64(516.514194181022),np.float64(-45.98605269982659),np.float64(51.47572596483709),np.float64(254.19097769452355),np.float64(1.4210854715202004e-14)
96,np.float64(516.5141941810208),np.float64(-45.98605269982652),np.float64(51.47572596483667),np.float64(254.19384044611647),np.float64(1.4210854715202004e-14)
97,np.float64(516.5141941810211),np.float64(-45.98605269982632),np.float64(51.4757259648366),np.float64(254.19612016030396),np.float64(1.4210854715202004e-14)
98,np.float64(516.5141941810225),np.float64(-45.986052699826885),np.float64(51.475725964836386),np.float64(254.19768272223197),np.float64(7.105427357601002e-15)
99,np.float64(516.5141941810226),np.float64(-45.98605269982659),np.float64(51.475725964836094),np.float64(254.1997715476658),np.float64(1.4210854715202004e-14)
100,np.float64(516.5141941810227),np.float64(-45.98605269982684),np.float64(51.47572596483599),np.float64(254.20237321442085),np.float64(1.4210854715202004e-14)
101,np.float64(516.514194181024),np.float64(-45.98605269982649),np.float64(51.47572596483666),np.float64(254.2047194585855),np.float64(6.3122505785980765e-16)
102,np.float64(516.5141941810241),np.float64(-45.98605269982685),np.float64(51.47572596483623),np.float64(254.20624585467684),np.float64(1.4210854715202004e-14)
103,np.float64(516.5141941810232),np.float64(-45.986052699826615),np.float64(51.4757259648361),np.float64(254.2078670579959),np.float64(1.4210854715202004e-14)
104,np.float64(516.5141941810232),np.float64(-45.986052699828036),np.float64(51.47572596483499),np.float64(254.21016947245624),np.float64(1.4210854715202004e-14)
105,np.float64(516.5141941810225),np.float64(-45.98605269982819),np.float64(51.47572596483522),np.float64(254.21245705584894),np.float64(1.4210854715202004e-14)
106,np.float64(516.5141941810217),np.float64(-45.98605269982764),np.float64(51.47572596483508),np.float64(254.2140838610281),np.float64(1.4210854715202004e-14)
107,np.float64(516.5141941810215),np.float64(-45.986052699828264),np.float64(51.47572596483404),np.float64(254.21536364910372),np.float64(1.4210854715202004e-14)
108,np.float64(516.5141941810223),np.float64(-45.986052699827894),np.float64(51.475725964834126),np.float64(254.21733206592165),np.float64(1.4210854715202004e-14)
109,np.float64(516.5141941810225),np.float64(-45.98605269982798),np.float64(51.47572596483381),np.float64(254.21950878319177),np.float64(3.552713678800501e-15)
110,np.float64(516.5141941810234),np.float64(-45.98605269982818),np.float64(51.475725964832975),np.float64(254.22123305276256),np.float64(7.105427357601002e-15)
111,np.float64(516.5141941810248),np.float64(-45.98605269982859),np.float64(51.4757259648333),np.float64(254.22235436264629),np.float64(7.105427357601002e-15)
112,np.float64(516.5141941810249),np.float64(-45.986052699828335),np.float64(51.47572596483329),np.float64(254.22393569689427),np.float64(1.4210854715202004e-14)
113,np.float64(516.5141941810251),np.float64(-45.98605269982858),np.float64(51.47572596483319),np.float64(254.2259901053939),np.float64(1.4210854715202004e-14)
114,np.float64(516.5141941810256),np.float64(-45.98605269982852),np.float64(51.475725964833345),np.float64(254.227762556494),np.float64(1.4210854715202004e-14)
115,np.float64(516.5141941810249),np.float64(-45.98605269982802),np.float64(51.47572596483349),np.float64(254.2288898707573),np.float64(1.4210854715202004e-14)
116,np.float64(516.514194181024),np.float64(-45.98605269982775),np.float64(51.47572596483304),np.float64(254.23009090616975),np.float64(1.4210854715202004e-14)
117,np.float64(516.5141941810232),np.float64(-45.986052699828),np.float64(51.475725964832264),np.float64(254.23195513520727),np.float64(1.4210854715202004e-14)
118,np.float64(516.5141941810233),np.float64(-45.986052699828036),np.float64(51.475725964831895),np.float64(254.23374645589033),np.float64(1.4210854715202004e-14)
119,np.float64(516.5141941810239),np.float64(-45.98605269982868),np.float64(51.47572596483228),np.float64(254.2349657183344),np.float64(1.4210854715202004e-14)
120,np.float64(516.5141941810248),np.float64(-45.98605269982882),np.float64(51.47572596483303),np.float64(254.23590419329196),np.float64(7.105427357601002e-15)
121,np.float64(516.5141941810255),np.float64(-45.98605269982785),np.float64(51.47572596483346),np.float64(254.2374650027936),np.float64(1.4210854715202004e-14)
122,np.float64(516.5141941810258),np.float64(-45.98605269982778),np.float64(51.47572596483367),np.float64(254.2392384202118),np.float64(1.4210854715202004e-14)
123,np.float64(516.5141941810266),np.float64(-45.98605269982842),np.float64(51.47572596483395),np.float64(254.24055771263556),np.float64(7.105427357601002e-15)
124,np.float64(516.5141941810263),np.float64(-45.98605269982935),np.float64(51.47572596483292),np.float64(254.24140598465638),np.float64(1.4210854715202004e-14)
125,np.float64(516.514194181026),np.float64(-45.98605269983021),np.float64(51.4757259648334),np.float64(254.24261127707285),np.float64(1.4210854715202004e-14)
126,np.float64(516.514194181027),np.float64(-45.986052699829536),np.float64(51.47572596483367),np.float64(254.24427991336478),np.float64(7.105427357601002e-15)
127,np.float64(516.5141941810275),np.float64(-45.986052699830864),np.float64(51.47572596483343),np.float64(254.24566894331363),np.float64(1.4210854715202004e-14)
128,np.float64(516.5141941810276),np.float64(-45.986052699832285),np.float64(51.47572596483205),np.float64(254.2465454313459),np.float64(1.4210854715202004e-14)
129,np.float64(516.5141941810273),np.float64(-45.986052699832086),np.float64(51.4757259648316),np.float64(254.24747011623168),np.float64(1.4210854715202004e-14)
130,np.float64(516.514194181028),np.float64(-45.98605269983216),np.float64(51.47572596483148),np.float64(254.2489243421142),np.float64(1.4210854715202004e-14)
131,np.float64(516.5141941810282),np.float64(-45.986052699832044),np.float64(51.47572596483151),np.float64(254.25033817697386),np.float64(1.4210854715202004e-14)
132,np.float64(516.5141941810275),np.float64(-45.986052699831944),np.float64(51.47572596483141),np.float64(254.25127045061222),np.float64(2.446450837308416e-15)
133,np.float64(516.5141941810275),np.float64(-45.986052699832),np.float64(51.47572596483111),np.float64(254.25204986395602),np.float64(1.4210854715202004e-14)
134,np.float64(516.5141941810276),np.float64(-45.98605269983142),np.float64(51.47572596483103),np.float64(254.25324361255105),np.float64(1.4210854715202004e-14)
135,np.float64(516.514194181028),np.float64(-45.98605269983163),np.float64(51.475725964831874),np.float64(254.25461703733777),np.float64(1.4210854715202004e-14)
136,np.float64(516.5141941810284),np.float64(-45.98605269983216),np.float64(51.47572596483192),np.float64(254.25559596880464),np.float64(1.4210854715202004e-14)
137,np.float64(516.5141941810278),np.float64(-45.98605269983284),np.float64(51.47572596483111),np.float64(254.25631375329246),np.float64(1.4210854715202004e-14)
138,np.float64(516.5141941810273),np.float64(-45.98605269983295),np.float64(51.47572596483119),np.float64(254.25729629307148),np.float64(7.105427357601002e-15)
139,np.float64(516.5141941810284),np.float64(-45.98605269983304),np.float64(51.47572596483181),np.float64(254.2585620112742),np.float64(1.4210854715202004e-14)
140,np.float64(516.5141941810284),np.float64(-45.986052699833095),np.float64(51.47572596483153),np.float64(254.25958188570746),np.float64(1.4210854715202004e-14)
141,np.float64(516.5141941810283),np.float64(-45.986052699834644),np.float64(51.47572596483067),np.float64(254.26025842455678),np.float64(1.4210854715202004e-14)
142,np.float64(516.5141941810274),np.float64(-45.986052699834445),np.float64(51.475725964830794),np.float64(254.26109896621733),np.float64(1.4210854715202004e-14)
143,np.float64(516.5141941810274),np.float64(-45.98605269983443),np.float64(51.475725964831156),np.float64(254.26223168860258),np.float64(1.4210854715202004e-14)
144,np.float64(516.514194181028),np.float64(-45.98605269983386),np.float64(51.475725964830715),np.float64(254.26327844798527),np.float64(1.4210854715202004e-14)
145,np.float64(516.5141941810291),np.float64(-45.98605269983399),np.float64(51.475725964830986),np.float64(254.26393530159692),np.float64(1.4210854715202004e-14)
146,np.float64(516.5141941810294),np.float64(-45.98605269983402),np.float64(51.475725964830545),np.float64(254.26465190175816),np.float64(1.4210854715202004e-14)
147,np.float64(516.5141941810286),np.float64(-45.98605269983491),np.float64(51.475725964829905),np.float64(254.26566635425124),np.float64(1.4210854715202004e-14)
148,np.float64(516.514194181028),np.float64(-45.9860526998344),np.float64(51.47572596483106),np.float64(254.26670856509267),np.float64(7.105427357601002e-15)
149,np.float64(516.514194181028),np.float64(-45.986052699834794),np.float64(51.475725964830886),np.float64(254.26739209667625),np.float64(1.4210854715202004e-14)
150,np.float64(516.514194181028),np.float64(-45.98605269983521),np.float64(51.475725964831014),np.float64(254.26797876395145),np.float64(1.4210854715202004e-14)
151,np.float64(516.5141941810303),np.float64(-45.986052699835824),np.float64(51.47572596483066),np.float64(254.2688762081126),np.float64(1.4210854715202004e-14)
152,np.float64(516.5141941810297),np.float64(-45.986052699836065),np.float64(51.47572596483098),np.float64(254.26987892644397),np.float64(1.4210854715202004e-14)
153,np.float64(516.5141941810305),np.float64(-45.98605269983685),np.float64(51.475725964831085),np.float64(254.27062142229263),np.float64(1.4210854715202004e-14)
154,np.float64(516.5141941810298),np.float64(-45.98605269983665),np.float64(51.47572596483094),np.float64(254.27111207052096),np.float64(1.4210854715202004e-14)
155,np.float64(516.51419418103),np.float64(-45.98605269983577),np.float64(51.4757259648309),np.float64(254.2718595657903),np.float64(1.4210854715202004e-14)
156,np.float64(516.5141941810296),np.float64(-45.98605269983584),np.float64(51.4757259648308),np.float64(254.27279089071297),np.float64(1.4210854715202004e-14)
157,np.float64(516.5141941810282),np.float64(-45.98605269983558),np.float64(51.475725964830815),np.float64(254.27357558607184),np.float64(8.160496636419448e-16)
158,np.float64(516.5141941810276),np.float64(-45.986052699835234),np.float64(51.47572596483093),np.float64(254.27404451284394),np.float64(1.4210854715202004e-14)
159,np.float64(516.5141941810278),np.float64(-45.986052699835696),np.float64(51.475725964831),np.float64(254.27462242502162),np.float64(1.4210854715202004e-14)
160,np.float64(516.5141941810289),np.float64(-45.98605269983625),np.float64(51.4757259648307),np.float64(254.27544543121087),np.float64(7.105427357601002e-15)
161,np.float64(516.5141941810289),np.float64(-45.986052699835994),np.float64(51.475725964830744),np.float64(254.27622138385257),np.float64(1.4210854715202004e-14)
162,np.float64(516.514194181029),np.float64(-45.986052699835824),np.float64(51.47572596483097),np.float64(254.27672192593354),np.float64(1.4210854715202004e-14)
163,np.float64(516.5141941810298),np.float64(-45.986052699836605),np.float64(51.47572596483054),np.float64(254.2771693972354),np.float64(7.105427357601002e-15)
164,np.float64(516.5141941810292),np.float64(-45.986052699838055),np.float64(51.475725964829294),np.float64(254.27785166124332),np.float64(1.4210854715202004e-14)
165,np.float64(516.5141941810291),np.float64(-45.98605269983884),np.float64(51.47572596482899),np.float64(254.27856932626224),np.float64(7.105427357601002e-15)
166,np.float64(516.51419418103),np.float64(-45.986052699837494),np.float64(51.47572596482995),np.float64(254.2790982907029),np.float64(1.4210854715202004e-14)
167,np.float64(516.5141941810296),np.float64(-45.986052699836975),np.float64(51.47572596483117),np.float64(254.27948747897742),np.float64(1.4210854715202004e-14)
168,np.float64(516.5141941810299),np.float64(-45.98605269983656),np.float64(51.47572596483127),np.float64(254.28003231790214),np.float64(1.4210854715202004e-14)
169,np.float64(516.5141941810314),np.float64(-45.98605269983635),np.float64(51.47572596483119),np.float64(254.280662193835),np.float64(7.105427357601002e-15)
170,np.float64(516.5141941810319),np.float64(-45.98605269983727),np.float64(51.4757259648305),np.float64(254.2811834642564),np.float64(7.105427357601002e-15)
171,np.float64(516.5141941810316),np.float64(-45.9860526998375),np.float64(51.47572596483032),np.float64(254.28156279143158),np.float64(1.4210854715202004e-14)
172,np.float64(516.5141941810301),np.float64(-45.98605269983754),np.float64(51.47572596483019),np.float64(254.28201244748928),np.float64(1.4210854715202004e-14)
173,np.float64(516.5141941810305),np.float64(-45.98605269983639),np.float64(51.47572596483134),np.float64(254.2825547982769),np.float64(3.033976488624892e-15)
174,np.float64(516.514194181032),np.float64(-45.98605269983629),np.float64(51.47572596483145),np.float64(254.28303532912392),np.float64(3.552713678800501e-15)
175,np.float64(516.5141941810315),np.float64(-45.98605269983613),np.float64(51.4757259648313),np.float64(254.28341124094464),np.float64(1.4210854715202004e-14)
176,np.float64(516.5141941810316),np.float64(-45.98605269983652),np.float64(51.47572596483145),np.float64(254.28381202271237),np.float64(1.4210854715202004e-14)
177,np.float64(516.5141941810323),np.float64(-45.98605269983704),np.float64(51.47572596483157),np.float64(254.28429418098796),np.float64(7.105427357601002e-15)
178,np.float64(516.514194181032),np.float64(-45.98605269983646),np.float64(51.47572596483134),np.float64(254.28472654646663),np.float64(1.4210854715202004e-14)
179,np.float64(516.5141941810319),np.float64(-45.9860526998364),np.float64(51.47572596483131),np.float64(254.2850809822827),np.float64(3.552713678800501e-15)
180,np.float64(516.5141941810316),np.float64(-45.986052699836634),np.float64(51.475725964831355),np.float64(254.28545562308727),np.float64(1.4210854715202004e-14)
181,np.float64(516.514194181032),np.float64(-45.98605269983632),np.float64(51.475725964831625),np.float64(254.28590823974733),np.float64(1.4210854715202004e-14)
182,np.float64(516.5141941810331),np.float64(-45.98605269983646),np.float64(51.475725964831426),np.float64(254.28631448310267),np.float64(1.4210854715202004e-14)
183,np.float64(516.5141941810333),np.float64(-45.98605269983658),np.float64(51.475725964831696),np.float64(254.28663214260544),np.float64(1.4210854715202004e-14)
184,np.float64(516.5141941810332),np.float64(-45.98605269983591),np.float64(51.47572596483242),np.float64(254.28697753715193),np.float64(1.4210854715202004e-14)
185,np.float64(516.5141941810341),np.float64(-45.986052699835525),np.float64(51.47572596483249),np.float64(254.28741391231864),np.float64(1.4210854715202004e-14)
186,np.float64(516.5141941810332),np.float64(-45.986052699835554),np.float64(51.475725964832286),np.float64(254.28782467879654),np.float64(1.4210854715202004e-14)
187,np.float64(516.5141941810334),np.float64(-45.98605269983378),np.float64(51.47572596483364),np.float64(254.28811421683127),np.float64(1.4210854715202004e-14)
188,np.float64(516.5141941810342),np.float64(-45.986052699834715),np.float64(51.47572596483347),np.float64(254.28841448490502),np.float64(1.4210854715202004e-14)
189,np.float64(516.5141941810332),np.float64(-45.98605269983631),np.float64(51.47572596483221),np.float64(254.28882893619846),np.float64(1.4210854715202004e-14)
190,np.float64(516.5141941810328),np.float64(-45.986052699837174),np.float64(51.475725964831156),np.float64(254.28925772823683),np.float64(7.105427357601002e-15)
191,np.float64(516.5141941810339),np.float64(-45.98605269983672),np.float64(51.47572596483191),np.float64(254.28954975338414),np.float64(1.4210854715202004e-14)
