step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.537791285158055e-33,3.290715154198596e-33,0.7272534698041403,0.10059412637841582
25,1.7056763829753582e-29,1.58655349318176e-29,0.7272534698041375,0.10059412637841772
50,1.0339732870194462e-28,9.617615315255285e-29,0.7272534698041354,0.10059412637841897
75,2.7803489482010646e-28,2.586171902279445e-28,0.7272534698041346,0.10059412637841968
100,5.353331334101254e-28,4.9794595346755e-28,0.7272534698041333,0.10059412637842007
125,8.073103872344558e-28,7.509285628463838e-28,0.7272534698041359,0.10059412637842055
150,1.1623478747809962e-27,1.0811705546448501e-27,0.7272534698041376,0.10059412637842187
200,2.338688716952825e-27,2.1753568205438417e-27,0.7272534698041347,0.10059412637842416
300,6.074628167331014e-27,5.650381652025996e-27,0.7272534698041269,0.10059412637842959
500,3.302972356527478e-26,3.072295766321599e-26,0.7272534698041202,0.10059412637843781
750,1.7043226884054982e-25,1.585294339410748e-25,0.727253469804242,0.10059412637843144
1000,1.6092339800358228e-24,1.4968465400906091e-24,0.7272534698043587,0.10059412637843816
1500,3.885967490055882e-22,3.6145750490952613e-22,0.7272534697991488,0.10059412637911608
2000,5.033972304466632e-20,4.682404249680933e-20,0.7272534698699313,0.10059412636963201
3000,1.2338491566297457e-15,1.1476782518931767e-15,0.7272534792493703,0.10059412487294218
4000,3.521258402444539e-11,3.275336912998791e-11,0.7272540303765331,0.10059399573784732
5000,1.0326609287928908e-06,9.605408272052087e-07,0.7271420236182813,0.10060173307990072
7500,0.8680740538441172,0.8074485501543073,0.5977482034711399,0.12010500527549306
10000,0.9853267794189643,0.916512451843164,0.6072080119605427,0.11867912920187071
15000,1.0297609260244833,0.9578433579970779,0.3104349732851651,0.15829279621149617
20000,0.886187909896818,0.8242973509481718,0.26090758915872936,0.18715785994766496
25000,0.7631069448114518,0.7098122487039346,0.2707304865744782,0.20014902816554125
30000,0.8572507209956312,0.7973811090439143,0.24732942320907003,0.20315974976768483
35000,0.9444861073309601,0.8785240552093103,0.2362204809498677,0.2128135349990132
40000,0.9420697478728198,0.8762764521016352,0.23237818561065254,0.21870185924578703
