step,H_total,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
14,1.0000000000000004,6.062306340310545e-16,0.4999999999999999,0.5000000000000004,-2.5673907444456745e-16,0.005954467098910513,0.011579333975401153,15
15,1.0000000000000004,6.355057114912527e-16,0.49999999999999994,0.5000000000000003,-2.706168622523819e-16,0.0059544670989108844,0.011579333975402048,15
16,1.0000000000000004,6.488538318516643e-16,0.5,0.5000000000000003,-2.723515857283587e-16,0.005954467098911369,0.011579333975403179,15
17,1.0000000000000004,7.522301873250782e-16,0.5,0.5000000000000003,-2.7755575615628914e-16,0.005954467098911996,0.011579333975404622,15
18,1.0000000000000004,6.6830770694759495e-16,0.5,0.5000000000000004,-2.8102520310824275e-16,0.005954467098912807,0.011579333975406461,15
19,1.0000000000000002,6.23728986632994e-16,0.5,0.5000000000000004,-2.949029909160572e-16,0.005954467098913856,0.011579333975408786,15
20,1.0000000000000004,7.027921252406426e-16,0.5,0.5000000000000004,-2.7755575615628914e-16,0.0059544670989152,0.01157933397541171,15
21,1.0000000000000004,7.334583383071932e-16,0.5,0.5000000000000004,-2.949029909160572e-16,0.005954467098916939,0.011579333975415395,15
22,1.0000000000000004,6.955527313080394e-16,0.5,0.5000000000000004,-2.914335439641036e-16,0.00595446709891919,0.011579333975420061,15
23,1.0000000000000004,7.027921252406426e-16,0.5,0.5000000000000004,-2.7755575615628914e-16,0.0059544670989221,0.011579333975425958,15
24,1.0000000000000004,7.550332863779066e-16,0.5000000000000001,0.5000000000000004,-3.0184188481996443e-16,0.005954467098925847,0.011579333975433417,15
25,1.0000000000000004,6.803743816426546e-16,0.5000000000000001,0.5000000000000004,-2.914335439641036e-16,0.005954467098930672,0.011579333975442838,15
26,1.0000000000000004,7.501315196387716e-16,0.5000000000000001,0.5000000000000004,-3.0010716134398763e-16,0.005954467098936883,0.011579333975454756,15
27,1.0000000000000004,7.200419022730857e-16,0.5000000000000001,0.5000000000000004,-2.983724378680108e-16,0.005954467098944881,0.011579333975469846,15
28,1.0000000000000004,7.047077927924461e-16,0.5000000000000002,0.5000000000000004,-3.1051550219984847e-16,0.005954467098955179,0.011579333975488949,15
29,1.0000000000000004,6.834017936133214e-16,0.5000000000000001,0.5000000000000004,-3.157196726277789e-16,0.005954467098968434,0.01157933397551311,15
30,1.0000000000000007,6.660705666457212e-16,0.5000000000000001,0.5000000000000004,-3.191891195797325e-16,0.0059544670989854775,0.011579333975543666,15
31,1.0000000000000007,6.693425530422227e-16,0.5000000000000002,0.5000000000000004,-3.148523108897905e-16,0.005954467099007393,0.01157933397558232,15
32,1.0000000000000007,7.120485200617246e-16,0.5000000000000002,0.5000000000000004,-3.191891195797325e-16,0.0059544670990355686,0.011579333975631243,15
33,1.0000000000000009,7.696856831808123e-16,0.5000000000000002,0.5000000000000004,-3.469446951953614e-16,0.005954467099071788,0.011579333975693157,15
34,1.0000000000000007,6.955873419482872e-16,0.5000000000000002,0.5000000000000006,-3.434752482434078e-16,0.005954467099118328,0.011579333975771508,15
35,1.0000000000000007,7.749536146819046e-16,0.5000000000000002,0.5000000000000004,-3.5388358909926865e-16,0.0059544670991781064,0.011579333975870652,15
36,1.0000000000000009,7.782980467299809e-16,0.5000000000000002,0.5000000000000006,-3.5041414214731503e-16,0.005954467099254872,0.011579333975996121,15
37,1.0000000000000007,7.450915001070494e-16,0.5000000000000002,0.5000000000000004,-3.608224830031759e-16,0.005954467099353445,0.011579333976154927,15
38,1.0000000000000007,7.716302737512742e-16,0.5000000000000002,0.5000000000000006,-3.677613769070831e-16,0.005954467099479988,0.011579333976355934,15
39,1.0000000000000009,8.074201422896752e-16,0.5000000000000002,0.5000000000000004,-3.608224830031759e-16,0.005954467099642391,0.011579333976610352,15
40,1.0000000000000009,7.885038581369209e-16,0.5000000000000002,0.5000000000000006,-3.469446951953614e-16,0.005954467099850778,0.011579333976932366,15
41,1.0000000000000009,8.329835469729696e-16,0.5000000000000002,0.5000000000000006,-3.469446951953614e-16,0.00595446710011812,0.011579333977339958,15
42,1.0000000000000009,7.853604915910685e-16,0.5000000000000002,0.5000000000000006,-3.400058012914542e-16,0.0059544671004610455,0.011579333977855894,15
43,1.0000000000000009,8.355534721610419e-16,0.5000000000000002,0.5000000000000006,-3.5735303605122226e-16,0.0059544671009008465,0.011579333978508993,15
44,1.0000000000000009,7.416587012765015e-16,0.5000000000000002,0.5000000000000006,-3.5388358909926865e-16,0.005954467101464784,0.011579333979335719,15
45,1.0000000000000009,8.860684955981728e-16,0.5000000000000002,0.5000000000000006,-3.8163916471489756e-16,0.0059544671021877745,0.01157933398038224,15
46,1.0000000000000009,8.783188649931438e-16,0.5000000000000003,0.5000000000000006,-4.0635897424756706e-16,0.00595446710311453,0.011579333981707029,15
47,1.0000000000000009,8.115910780944965e-16,0.5000000000000003,0.5000000000000007,-4.0245584642661925e-16,0.005954467104302313,0.011579333983384128,15
48,1.0000000000000009,8.95090418262362e-16,0.5000000000000002,0.5000000000000007,-3.9898639947466563e-16,0.0059544671058244306,0.01157933398550726,15
49,1.0000000000000009,8.327829086705872e-16,0.5000000000000003,0.5000000000000007,-3.7816971776294395e-16,0.005954467107774702,0.011579333988195072,15
50,1.0000000000000009,8.249481092234724e-16,0.5000000000000003,0.5000000000000006,-3.8163916471489756e-16,0.00595446711027323,0.011579333991597787,15
51,1.0000000000000009,8.935846709789095e-16,0.5000000000000003,0.5000000000000007,-3.872770160118222e-16,0.005954467113473728,0.011579333995905612,15
52,1.0000000000000009,8.443881231248502e-16,0.5000000000000003,0.5000000000000007,-3.608224830031759e-16,0.005954467117572918,0.01157933400135938,15
53,1.0000000000000009,7.916499485036041e-16,0.5000000000000003,0.5000000000000007,-3.642919299551295e-16,0.005954467122822517,0.011579334008264022,15
54,1.000000000000001,7.318559657447923e-16,0.5000000000000002,0.5000000000000007,-3.469446951953614e-16,0.005954467129544588,0.011579334017005592,15
55,1.0000000000000009,8.209110333058305e-16,0.5000000000000003,0.5000000000000007,-3.400058012914542e-16,0.00595446713815118,0.011579334028072878,15
56,1.0000000000000009,7.873247747315753e-16,0.5000000000000003,0.5000000000000006,-3.568109349649795e-16,0.005954467149169429,0.011579334042084779,15
57,1.000000000000001,8.08254562088053e-16,0.5000000000000004,0.5000000000000007,-3.677613769070831e-16,0.005954467163273632,0.01157933405982492,15
58,1.000000000000001,7.915891260423804e-16,0.5000000000000004,0.5000000000000007,-3.8163916471489756e-16,0.005954467181326285,0.011579334082285479,15
59,1.0000000000000009,7.301351988545593e-16,0.5000000000000004,0.5000000000000007,-3.608224830031759e-16,0.005954467204430472,0.011579334110722702,15
60,1.000000000000001,7.351626287044711e-16,0.5000000000000003,0.5000000000000007,-3.5388358909926865e-16,0.005954467233996922,0.011579334146727186,15
61,1.000000000000001,6.921976073934264e-16,0.5000000000000003,0.5000000000000007,-3.279711571768651e-16,0.005954467271829678,0.011579334192312902,15
62,1.0000000000000009,7.200419022730857e-16,0.5000000000000003,0.5000000000000007,-3.191891195797325e-16,0.005954467320235577,0.011579334250029907,15
63,1.000000000000001,6.758924343478424e-16,0.5000000000000002,0.5000000000000007,-3.157196726277789e-16,0.005954467382164186,0.011579334323106988,15
64,1.0000000000000009,7.13897199555701e-16,0.5000000000000003,0.5000000000000007,-3.0531133177191805e-16,0.0059544674613866136,0.011579334415632341,15
65,1.0000000000000009,7.385604298221472e-16,0.5000000000000004,0.5000000000000007,-3.0531133177191805e-16,0.005954467562724049,0.011579334532782364,15
66,1.0000000000000009,6.775400324646229e-16,0.5000000000000003,0.5000000000000007,-2.955535122195485e-16,0.005954467692339782,0.01157933468111131,15
67,1.000000000000001,6.367167763562643e-16,0.5000000000000004,0.5000000000000007,-2.983724378680108e-16,0.00595446785811232,0.011579334868918094,15
68,1.0000000000000009,6.773512094930142e-16,0.5000000000000004,0.5000000000000008,-3.0184188481996443e-16,0.005954468070112146,0.011579335106710638,15
69,1.000000000000001,6.464818906931443e-16,0.5000000000000004,0.5000000000000008,-2.983724378680108e-16,0.005954468341210813,0.011579335407793902,15
70,1.000000000000001,6.464818906931443e-16,0.5000000000000004,0.5000000000000008,-3.122502256758253e-16,0.0059544686878591655,0.01157933578901442,15
71,1.0000000000000013,7.016522229951154e-16,0.5000000000000004,0.5000000000000008,-3.0964814046186007e-16,0.005954469131081521,0.011579336271703017,15
72,1.0000000000000013,6.986005188731812e-16,0.5000000000000004,0.5000000000000007,-2.914335439641036e-16,0.005954469697745733,0.011579336882868423,15
73,1.000000000000001,6.562667779292166e-16,0.5000000000000004,0.5000000000000007,-3.157196726277789e-16,0.005954470422185572,0.011579337656708506,15
74,1.0000000000000013,7.016522229951154e-16,0.5000000000000004,0.5000000000000007,-3.157196726277789e-16,0.005954471348273143,0.011579338636523719,15
75,1.0000000000000013,6.925089120109388e-16,0.5000000000000004,0.5000000000000008,-3.122502256758253e-16,0.005954472532066039,0.011579339877139742,15
76,1.000000000000001,6.726165185294769e-16,0.5000000000000004,0.5000000000000007,-3.183217578417441e-16,0.0059544740451885035,0.011579341447974663,15
77,1.0000000000000013,6.925089120109388e-16,0.5000000000000004,0.5000000000000008,-3.0531133177191805e-16,0.005954475979149911,0.011579343436922119,15
78,1.0000000000000013,7.355309364265564e-16,0.5000000000000004,0.5000000000000008,-3.0184188481996443e-16,0.005954478450860308,0.0115793459552672,15
79,1.0000000000000013,7.03179527832442e-16,0.5000000000000004,0.5000000000000008,-3.122502256758253e-16,0.005954481609674452,0.011579349143909574,15
80,1.0000000000000013,7.354654729783769e-16,0.5000000000000004,0.5000000000000008,-3.191891195797325e-16,0.005954485646387796,0.011579353181240856,15
81,1.0000000000000013,6.87950738770151e-16,0.5000000000000006,0.5000000000000008,-3.0444397003392965e-16,0.005954490804724815,0.011579358293115188,15
82,1.000000000000001,5.85010898289606e-16,0.5000000000000004,0.5000000000000008,-2.914335439641036e-16,0.005954497396009698,0.01157936476546777,15
83,1.0000000000000013,6.974278776455303e-16,0.5000000000000004,0.5000000000000007,-2.7755575615628914e-16,0.005954505817900485,0.011579372960282615,15
84,1.0000000000000013,6.6830770694759495e-16,0.5000000000000004,0.5000000000000008,-2.8796409701215e-16,0.005954516578311333,0.011579383335794856,15
85,1.0000000000000013,7.19046542744561e-16,0.5000000000000004,0.5000000000000008,-2.914335439641036e-16,0.005954530325958924,0.01157939647204529,15
86,1.0000000000000013,6.123966996043843e-16,0.5000000000000004,0.5000000000000009,-2.8622937353617317e-16,0.005954547889366233,0.01157941310319605,15
87,1.0000000000000013,5.818025651268728e-16,0.5000000000000004,0.5000000000000009,-2.5673907444456745e-16,0.0059545703266640475,0.01157943415838211,15
88,1.0000000000000013,6.78877776696119e-16,0.5000000000000006,0.5000000000000009,-2.5673907444456745e-16,0.005954598989178141,0.011579460813330358,15
89,1.0000000000000013,6.684427777288335e-16,0.5000000000000004,0.5000000000000009,-2.5153490401663703e-16,0.005954635602616698,0.011579494555547602,15
90,1.0000000000000013,5.832386959276583e-16,0.5000000000000006,0.5000000000000009,-2.5673907444456745e-16,0.00595468237072806,0.011579537266585362,15
91,1.0000000000000013,5.946838538569096e-16,0.5000000000000006,0.5000000000000009,-2.463307335887066e-16,0.005954742107646559,0.011579591325759907,15
92,1.0000000000000013,6.4796043696850615e-16,0.5000000000000006,0.5000000000000009,-2.3592239273284576e-16,0.005954818406865307,0.011579659740770559,15
93,1.0000000000000013,5.440730028703117e-16,0.5000000000000004,0.5000000000000009,-2.185751579730777e-16,0.005954915856973033,0.011579746311945846,15
94,1.0000000000000013,5.747251712989117e-16,0.5000000000000004,0.5000000000000009,-2.3071822230491534e-16,0.005955040317100159,0.011579855838378682,15
95,1.0000000000000013,6.762574231436588e-16,0.5000000000000006,0.5000000000000009,-2.636779683484747e-16,0.005955199268607481,0.01157999437599356,15
96,1.0000000000000013,5.340694943204953e-16,0.5000000000000004,0.5000000000000008,-2.42861286636753e-16,0.005955402264137434,0.011580169559593314,15
97,1.0000000000000013,6.684427777288335e-16,0.5000000000000006,0.5000000000000009,-2.498001805406602e-16,0.005955661501013145,0.011580391003067686,15
98,1.0000000000000013,6.473657049138938e-16,0.5000000000000006,0.5000000000000009,-2.671474153004283e-16,0.0059558817078311215,0.011580670794001637,15
99,1.0000000000000016,5.834063581135985e-16,0.5000000000000004,0.5000000000000009,-2.688821387764051e-16,0.005955397987781761,0.01158102410048751,15
100,1.0000000000000013,6.834017936133214e-16,0.5000000000000006,0.5000000000000009,-3.0531133177191805e-16,0.005954783871280485,0.011581469908266476,15
101,1.0000000000000016,6.448529742375755e-16,0.5000000000000006,0.5000000000000009,-3.0184188481996443e-16,0.005954004221637038,0.011582031904070495,15
102,1.0000000000000013,7.077671781985373e-16,0.5000000000000007,0.5000000000000008,-3.122502256758253e-16,0.005953014447340928,0.011582739513923062,15
103,1.0000000000000013,6.616372694756687e-16,0.5000000000000007,0.5000000000000009,-3.191891195797325e-16,0.005951757967437218,0.011583629089341872,15
104,1.0000000000000016,6.611663621153385e-16,0.5000000000000007,0.5000000000000008,-3.139849491518021e-16,0.00595016300409302,0.011584745203496548,15
105,1.0000000000000013,6.279698983036042e-16,0.5000000000000007,0.5000000000000009,-3.122502256758253e-16,0.005948138528512388,0.011586141962971511,15
106,1.0000000000000016,6.367167763562643e-16,0.5000000000000007,0.5000000000000009,-3.0357660829594124e-16,0.005945569145003767,0.011587884141973459,15
107,1.0000000000000016,6.314393452555578e-16,0.5000000000000007,0.5000000000000008,-3.157196726277789e-16,0.0059423086496898266,0.011590047777619296,15
108,1.0000000000000016,6.497413668604471e-16,0.5000000000000007,0.5000000000000009,-3.0531133177191805e-16,0.005938171946515232,0.011592719584949321,15
109,1.0000000000000016,6.221082153372941e-16,0.5000000000000007,0.5000000000000009,-2.8622937353617317e-16,0.005932924948384076,0.011595994093504225,15
110,1.0000000000000016,6.628005886499562e-16,0.5000000000000008,0.5000000000000009,-2.983724378680108e-16,0.005926272046083401,0.011599966677596371,15
111,1.0000000000000018,6.3258446349922e-16,0.5000000000000007,0.5000000000000009,-3.122502256758253e-16,0.0059178407143327455,0.011604719516662766,15
112,1.0000000000000018,6.563126306299138e-16,0.5000000000000008,0.5000000000000009,-2.8102520310824275e-16,0.005907162886112866,0.011610295817796507,15
113,1.0000000000000016,6.043214920093688e-16,0.5000000000000008,0.5000000000000009,-2.914335439641036e-16,0.005893652943137637,0.011616655217923221,15
114,1.0000000000000018,5.865315305387853e-16,0.5000000000000008,0.5000000000000009,-2.8796409701215e-16,0.005876582680554975,0.011623600194369255,15
115,1.0000000000000018,5.831251741639345e-16,0.5000000000000007,0.500000000000001,-2.914335439641036e-16,0.005855054630029971,0.011630660154721225,15
116,1.0000000000000018,6.302181390449324e-16,0.5000000000000007,0.5000000000000009,-2.96637714392034e-16,0.005827976979804523,0.011636918641382353,15
117,1.0000000000000016,6.497413668604471e-16,0.5000000000000008,0.500000000000001,-2.983724378680108e-16,0.005794046344647008,0.01164077454306327,15
118,1.0000000000000016,6.302181390449324e-16,0.5000000000000008,0.5000000000000009,-2.706168622523819e-16,0.00575174889263468,0.011639649478206763,15
119,1.0000000000000018,5.720597530452856e-16,0.5000000000000008,0.5000000000000009,-2.8102520310824275e-16,0.0056993950363569655,0.01162970368879308,15
120,1.0000000000000016,5.882221957486127e-16,0.5000000000000007,0.5000000000000009,-2.7755575615628914e-16,0.00563520549447634,0.011605711032911803,15
121,1.0000000000000018,5.695073657969341e-16,0.5000000000000008,0.5000000000000009,-2.8449465006019636e-16,0.005557462674905206,0.011561352511312352,15
122,1.0000000000000018,5.818025651268728e-16,0.5000000000000008,0.500000000000001,-2.636779683484747e-16,0.005464728767417197,0.011490238926412835,15
123,1.0000000000000016,6.23728986632994e-16,0.5000000000000009,0.500000000000001,-2.914335439641036e-16,0.0053561222547077805,0.011705021236205546,15
124,1.0000000000000018,5.772292366312826e-16,0.5000000000000009,0.500000000000001,-2.931682674400804e-16,0.005231679253873583,0.012392732936652233,15
125,1.0000000000000018,6.355057114912527e-16,0.5000000000000008,0.500000000000001,-2.636779683484747e-16,0.00509297142903439,0.0129450270373847,15
126,1.0000000000000018,6.043214920093688e-16,0.5000000000000007,0.5000000000000009,-2.7582103268031233e-16,0.004944426119827936,0.013297927220533839,15
127,1.0000000000000018,6.059352102648103e-16,0.5000000000000009,0.500000000000001,-2.7755575615628914e-16,0.004795999923855238,0.013419946873810141,15
128,1.000000000000002,6.530030066925316e-16,0.5000000000000009,0.5000000000000011,-3.122502256758253e-16,0.004667374523910402,0.013320973097381563,15
129,1.000000000000002,6.558586910508308e-16,0.5000000000000009,0.500000000000001,-3.0531133177191805e-16,0.00459159471328309,0.013045534861668866,15
130,1.0000000000000018,6.487865800153259e-16,0.5000000000000009,0.500000000000001,-3.3306690738754696e-16,0.004611566668329792,0.012654487244578898,15
131,1.0000000000000018,7.369941604692741e-16,0.5000000000000009,0.500000000000001,-3.677613769070831e-16,0.004760594449791511,0.012205032124333125,15
132,1.0000000000000018,7.147060721024445e-16,0.5000000000000009,0.500000000000001,-3.608224830031759e-16,0.005031515890762593,0.01173832224021597,15
133,1.0000000000000018,7.4593109467002705e-16,0.5000000000000009,0.500000000000001,-3.677613769070831e-16,0.005366024821173439,0.011278150673338648,15
134,1.0000000000000018,7.284206950274145e-16,0.5000000000000009,0.500000000000001,-3.625572064791527e-16,0.005686100294024935,0.01083772066133377,15
135,1.0000000000000018,7.301351988545593e-16,0.5000000000000009,0.500000000000001,-3.5388358909926865e-16,0.005931965892313164,0.010427999423731849,15
136,1.0000000000000018,7.164218939837045e-16,0.5000000000000009,0.5000000000000011,-3.5388358909926865e-16,0.006102782414536143,0.010149545871898258,15
137,1.0000000000000018,6.924393812582837e-16,0.5000000000000009,0.500000000000001,-3.3306690738754696e-16,0.006198099017854714,0.01004167919177813,15
138,1.0000000000000018,7.301351988545593e-16,0.500000000000001,0.500000000000001,-3.469446951953614e-16,0.006240415557243905,0.009922167926139041,15
139,1.0000000000000018,6.886852199627924e-16,0.5000000000000009,0.5000000000000011,-3.46077333457373e-16,0.0061756257124498054,0.009792633059307092,15
140,1.0000000000000018,7.027150473277823e-16,0.5000000000000009,0.5000000000000011,-3.2612801348363973e-16,0.006140470824343659,0.009651004711015338,15
141,1.000000000000002,7.219451441763396e-16,0.5000000000000009,0.500000000000001,-3.5388358909926865e-16,0.006133035269335092,0.009575161060865199,15
142,1.000000000000002,7.28583859910259e-16,0.5000000000000009,0.5000000000000011,-3.677613769070831e-16,0.006151090371352409,0.009619462254950065,15
143,1.0000000000000018,7.09567639983274e-16,0.5000000000000009,0.500000000000001,-3.608224830031759e-16,0.0061946109100211415,0.009711432167814352,15
144,1.0000000000000018,7.472853701479987e-16,0.500000000000001,0.500000000000001,-3.621235256101585e-16,0.006261522380487708,0.009741252928916467,15
145,1.000000000000002,7.351626287044711e-16,0.5000000000000011,0.500000000000001,-3.608224830031759e-16,0.006292485790373012,0.009702922203250645,15
146,1.0000000000000022,6.82167738032638e-16,0.500000000000001,0.5000000000000011,-3.2612801348363973e-16,0.006366956643483759,0.009597490420989946,15
147,1.0000000000000018,6.924393812582837e-16,0.5000000000000011,0.5000000000000011,-3.434752482434078e-16,0.006489625746663977,0.009438185074841713,15
148,1.0000000000000022,6.696032617270475e-16,0.5000000000000009,0.5000000000000011,-3.3306690738754696e-16,0.006654570773574469,0.009408118095998397,15
149,1.0000000000000022,6.761778768296951e-16,0.5000000000000011,0.5000000000000011,-3.2829641782861074e-16,0.0068488545526591334,0.00934445295428765,15
150,1.0000000000000022,6.522560269672795e-16,0.500000000000001,0.5000000000000011,-3.400058012914542e-16,0.007058515413443354,0.009263373408284349,15
151,1.0000000000000022,6.956241138666996e-16,0.5000000000000011,0.5000000000000011,-3.400058012914542e-16,0.007272965243412569,0.009232453262554981,15
152,1.0000000000000022,6.973588373426765e-16,0.5000000000000011,0.5000000000000011,-3.5041414214731503e-16,0.007427911344584294,0.009189182317478043,15
153,1.0000000000000022,6.616372694756687e-16,0.5000000000000011,0.5000000000000012,-3.2612801348363973e-16,0.0074088759101084666,0.009138126381429662,15
154,1.0000000000000022,6.531233887052679e-16,0.5000000000000011,0.5000000000000012,-3.2482697087665713e-16,0.007417477299891769,0.009083285343615813,15
155,1.0000000000000022,6.753223014464259e-16,0.5000000000000011,0.5000000000000012,-3.0531133177191805e-16,0.0074494367367333204,0.009031507080637213,15
156,1.0000000000000022,6.557254739192331e-16,0.5000000000000011,0.5000000000000012,-3.2612801348363973e-16,0.007499929841267632,0.009023305143820331,15
157,1.0000000000000022,6.4796043696850615e-16,0.5000000000000011,0.5000000000000011,-3.365363543395006e-16,0.007564272400684111,0.009012998977110814,15
158,1.0000000000000022,6.001641840771763e-16,0.5000000000000011,0.5000000000000012,-3.0531133177191805e-16,0.007637300257485622,0.008999468519584431,15
159,1.0000000000000024,6.059352102648103e-16,0.500000000000001,0.5000000000000012,-2.8275992658421956e-16,0.007697881171995773,0.00898232072950001,15
160,1.0000000000000022,6.075495954273743e-16,0.5000000000000011,0.5000000000000012,-2.8449465006019636e-16,0.007761423961106125,0.008961674215440066,15
161,1.0000000000000024,5.578397081867745e-16,0.5000000000000011,0.5000000000000013,-2.42861286636753e-16,0.007779713993191153,0.00893780047119072,15
162,1.0000000000000024,5.785972455716595e-16,0.5000000000000011,0.5000000000000013,-2.498001805406602e-16,0.007797793829837717,0.008910838541541097,15
163,1.0000000000000024,5.818025651268728e-16,0.5000000000000011,0.5000000000000013,-2.706168622523819e-16,0.007809599811607328,0.008880723483188297,15
164,1.0000000000000024,5.898289409606716e-16,0.5000000000000011,0.5000000000000013,-2.710505431213761e-16,0.007815538045902433,0.0088473315787774,15
165,1.0000000000000024,6.075495954273743e-16,0.5000000000000011,0.5000000000000013,-2.914335439641036e-16,0.007832874257267966,0.008810727696844484,15
166,1.0000000000000024,6.554506370417339e-16,0.5000000000000012,0.5000000000000013,-2.914335439641036e-16,0.007860349826093713,0.008771360258085052,15
167,1.0000000000000027,6.12040337055751e-16,0.5000000000000011,0.5000000000000013,-2.6020852139652106e-16,0.007896604651226132,0.008762396492710545,15
168,1.0000000000000024,5.75394989987155e-16,0.5000000000000011,0.5000000000000013,-2.5673907444456745e-16,0.007926597069114395,0.008752064036710994,15
169,1.0000000000000024,5.403879419618045e-16,0.5000000000000011,0.5000000000000013,-2.5088438271314573e-16,0.007899075853223981,0.008736495860956603,15
170,1.0000000000000024,5.372268042722549e-16,0.5000000000000011,0.5000000000000013,-2.5673907444456745e-16,0.007886937562102153,0.008728750027182302,15
171,1.0000000000000027,5.846635787099857e-16,0.500000000000001,0.5000000000000013,-2.3592239273284576e-16,0.007889845694071045,0.008721260695487393,15
172,1.0000000000000024,6.530306561991892e-16,0.500000000000001,0.5000000000000013,-2.393918396847994e-16,0.007906460864539566,0.008709894770058492,15
173,1.0000000000000024,5.530694562324905e-16,0.5000000000000011,0.5000000000000014,-2.498001805406602e-16,0.007934738912430144,0.00869474768373299,15
174,1.0000000000000027,4.67861064036923e-16,0.5000000000000011,0.5000000000000014,-2.242130092700023e-16,0.007972246040301235,0.008676086870155366,15
175,1.0000000000000027,5.468205015617747e-16,0.5000000000000011,0.5000000000000016,-2.220446049250313e-16,0.008016417300334786,0.00865427867674609,15
176,1.0000000000000027,5.000368629367349e-16,0.5000000000000011,0.5000000000000013,-1.8388068845354155e-16,0.008064724436727736,0.008629766252831777,15
177,1.0000000000000027,5.224024053540252e-16,0.5000000000000011,0.5000000000000014,-1.8388068845354155e-16,0.008087193065166878,0.008603089281640209,15
178,1.0000000000000024,4.385386436897185e-16,0.5000000000000011,0.5000000000000014,-1.942890293094024e-16,0.008101712988879725,0.008574911117478212,15
179,1.0000000000000027,5.224024053540252e-16,0.5000000000000011,0.5000000000000014,-1.9905951886833861e-16,0.008113176277137238,0.008546016767546221,15
180,1.0000000000000027,4.859703277263796e-16,0.5000000000000011,0.5000000000000014,-1.8735013540549517e-16,0.00812832685515488,0.008523772727305166,15
181,1.0000000000000027,5.481973211927083e-16,0.5000000000000011,0.5000000000000014,-2.220446049250313e-16,0.008146294016425701,0.008510110188526564,15
182,1.0000000000000027,6.30495025819933e-16,0.5000000000000011,0.5000000000000014,-2.220446049250313e-16,0.008166136935684857,0.00849250965134114,15
183,1.0000000000000027,5.80393990609379e-16,0.5000000000000012,0.5000000000000014,-2.42861286636753e-16,0.008178576212872699,0.008472255174378465,15
184,1.0000000000000027,6.71039833437545e-16,0.5000000000000011,0.5000000000000014,-2.5413698923060224e-16,0.00819334918539304,0.00845977193529103,15
185,1.0000000000000027,6.404208137774835e-16,0.5000000000000011,0.5000000000000014,-2.42861286636753e-16,0.008206143688107145,0.008461153695466017,15
186,1.0000000000000027,6.606996737985569e-16,0.5000000000000011,0.5000000000000016,-2.42861286636753e-16,0.008217543804354402,0.008460804803322031,15
187,1.0000000000000027,6.947562107041944e-16,0.5000000000000011,0.5000000000000016,-2.7755575615628914e-16,0.008229361472030915,0.008458986129573458,15
188,1.0000000000000027,6.762574231436588e-16,0.5000000000000011,0.5000000000000016,-2.5673907444456745e-16,0.008227916546321377,0.008455928614739195,15
189,1.0000000000000027,6.473657049138938e-16,0.5000000000000011,0.5000000000000016,-2.714842239903703e-16,0.008229012356004137,0.008451827609931021,15
190,1.0000000000000027,7.217783939387125e-16,0.5000000000000011,0.5000000000000016,-2.8449465006019636e-16,0.008232567877081423,0.008446850007462734,15
191,1.0000000000000027,7.081837293955494e-16,0.5000000000000011,0.5000000000000014,-2.7755575615628914e-16,0.008229175514005146,0.008441148134332487,15
192,1.0000000000000027,6.894691135383655e-16,0.5000000000000013,0.5000000000000016,-3.157196726277789e-16,0.008227797625853022,0.008434872203343699,15
