step,H_total,H_parallel,H_perp,A_perp,f,abs_ztz,full_simplex_rank,perp_simplex_rank,R_full_takagi,R_parallel_takagi,R_perp_takagi,R_cross_takagi,r1_full,r1_parallel,r1_perp,r1_cross,Bcross_fro
14,1.0000000000000004,1.0000000000000007,5.428224624940509e-25,7.367648624181605e-13,5.428224624940507e-25,6.062306340310545e-16,15,0,0.4554797917466422,0.45547979174664166,6.667538614666604e-13,3.783326977040187e-07,0.17486863433572372,0.1748686343357252,4.862607834713167e-13,2.5067865768478566e-07,8.496057684958297e-14
15,1.0000000000000004,1.0000000000000002,8.825845049127523e-25,9.394596877528872e-13,8.82584504912752e-25,6.355057114912527e-16,15,0,0.4554797917466421,0.4554797917466416,8.501656767226059e-13,4.2722058767988984e-07,0.17486863433572328,0.1748686343357252,6.199587111925653e-13,2.8303996199869874e-07,1.0832850702624694e-13
16,1.0000000000000004,1.0000000000000004,1.4308377693631955e-24,1.1961763119888286e-12,1.4308377693631949e-24,6.488538318516643e-16,15,0,0.45547979174664205,0.45547979174664166,1.082460838154814e-12,4.821138678260542e-07,0.17486863433572278,0.17486863433572516,7.892788267645142e-13,3.1932459501706424e-07,1.379187399890331e-13
17,1.0000000000000004,1.0000000000000004,2.3142487407568552e-24,1.521265506332427e-12,2.314248740756854e-24,7.522301873250782e-16,15,0,0.455479791746642,0.45547979174664166,1.3765154118524297e-12,5.437454936759477e-07,0.1748686343357221,0.17486863433572522,1.0036086052335435e-12,3.600630169755133e-07,1.7539071067365915e-13
18,1.0000000000000004,1.0000000000000004,3.736247960822823e-24,1.9329376505264785e-12,3.7362479608228216e-24,6.6830770694759495e-16,15,0,0.4554797917466419,0.45547979174664166,1.7487284981914561e-12,6.129536273153517e-07,0.17486863433572122,0.1748686343357252,1.274899538857337e-12,4.0583093799448543e-07,2.228448417766354e-13
19,1.0000000000000002,1.0000000000000007,6.0231328493561764e-24,2.4542071732753485e-12,6.023132849356175e-24,6.23728986632994e-16,15,0,0.4554797917466418,0.45547979174664166,2.219807706209548e-12,6.907153176574329e-07,0.1748686343357201,0.1748686343357252,1.6182451991755531e-12,4.572644504095076e-07,2.8293406758883846e-13
20,1.0000000000000004,1.0000000000000007,9.698871756623815e-24,3.1143011666542166e-12,9.69887175662381e-24,7.027921252406426e-16,15,0,0.4554797917466417,0.45547979174664177,2.8161838504817455e-12,7.781143156371874e-07,0.17486863433571873,0.17486863433572522,2.052904924052674e-12,5.150823791987225e-07,3.5902977023327494e-13
21,1.0000000000000004,1.0000000000000004,1.5603854325954282e-23,3.95017142994507e-12,1.5603854325954276e-23,7.334583383071932e-16,15,0,0.4554797917466415,0.4554797917466416,3.571145526932989e-12,8.763814064265614e-07,0.1748686343357169,0.1748686343357252,2.60314817777927e-12,5.800852517980255e-07,4.553886267540516e-13
22,1.0000000000000004,1.0000000000000004,2.5086345270618025e-23,5.008627084403273e-12,2.5086345270618013e-23,6.955527313080394e-16,15,0,0.4554797917466412,0.45547979174664166,4.526935777152703e-12,9.868921076039723e-07,0.17486863433571462,0.17486863433572525,3.2997636726756986e-12,6.531735363922097e-07,5.77405305102132e-13
23,1.0000000000000004,1.0000000000000007,4.030894498205695e-23,6.348932586038141e-12,4.030894498205693e-23,7.027921252406426e-16,15,0,0.45547979174664077,0.45547979174664166,5.73705040904538e-12,1.1112163040191805e-06,0.17486863433571168,0.17486863433572522,4.181741694795424e-12,7.35364942647499e-07,7.319123568154425e-13
24,1.0000000000000004,1.0000000000000004,6.474100446427609e-23,8.046179494907885e-12,6.474100446427607e-23,7.550332863779066e-16,15,0,0.4554797917466402,0.45547979174664166,7.269144466886692e-12,1.251078091974784e-06,0.17486863433570793,0.1748686343357252,5.29839452453977e-12,8.278110680708651e-07,9.275653030518378e-13
25,1.0000000000000004,1.0000000000000009,1.0394582292807283e-22,1.0195382431673312e-11,1.0394582292807278e-22,6.803743816426546e-16,15,0,0.45547979174663944,0.45547979174664166,9.208853614280986e-12,1.4084787567332126e-06,0.17486863433570315,0.1748686343357252,6.712129271357482e-12,9.317971069937841e-07,1.1753159135204595e-12
26,1.0000000000000004,1.0000000000000009,1.668471178640554e-22,1.2916931441486224e-11,1.6684711786405533e-22,7.501315196387716e-16,15,0,0.45547979174663844,0.45547979174664166,1.1664636959502662e-11,1.5856180252803774e-06,0.17486863433569713,0.17486863433572525,8.501989359945321e-12,1.0487815385881578e-06,1.4890460304667722e-12
27,1.0000000000000004,1.0000000000000007,2.677557769352595e-22,1.636324469459708e-11,2.6775577693525937e-22,7.200419022730857e-16,15,0,0.45547979174663716,0.45547979174664166,1.477384070949778e-11,1.7849980795004923e-06,0.17486863433568942,0.17486863433572522,1.0768063282188236e-11,1.180393244065282e-06,1.8863229890942114e-12
28,1.0000000000000004,1.0000000000000007,4.296235203861183e-22,2.072736163591783e-11,4.296235203861181e-22,7.047077927924461e-16,15,0,0.45547979174663544,0.4554797917466417,1.8710371184818622e-11,2.0094306242407754e-06,0.17486863433567965,0.17486863433572522,1.3637084134346114e-11,1.3284706797548405e-06,2.389401258610704e-12
29,1.0000000000000004,1.0000000000000004,6.892560760902602e-22,2.6253686904704647e-11,6.892560760902599e-22,6.834017936133214e-16,15,0,0.4554797917466331,0.45547979174664166,2.3694415403898748e-11,2.2620822782870436e-06,0.17486863433566718,0.1748686343357252,1.7269508661331212e-11,1.4950770043070339e-06,3.026455718486623e-12
30,1.0000000000000007,1.0000000000000009,1.1056794856108268e-21,3.325175913558299e-11,1.105679485610826e-21,6.660705666457212e-16,15,0,0.45547979174663006,0.45547979174664177,3.000483642552324e-11,2.5465271199581225e-06,0.17486863433565136,0.1748686343357252,2.186854721429981e-11,1.6825354419235962e-06,3.83316679816837e-12
31,1.0000000000000007,1.0000000000000007,1.7735503562735904e-21,4.21135412459412e-11,1.7735503562735892e-21,6.693425530422227e-16,15,0,0.45547979174662606,0.45547979174664177,3.799472366429974e-11,2.866742990125376e-06,0.1748686343356312,0.17486863433572525,2.7691490407395742e-11,1.8934592681593983e-06,4.854714670124988e-12
32,1.0000000000000007,1.0000000000000009,2.8446642176287612e-21,5.3335393667139656e-11,2.8446642176287593e-21,7.120485200617246e-16,15,0,0.45547979174662084,0.4554797917466417,4.8111097420695034e-11,3.2272185341869837e-06,0.1748686343356056,0.17486863433572525,3.506406943223077e-11,2.130791578383976e-06,6.1483195128189936e-12
33,1.0000000000000009,1.0000000000000009,4.562447851779756e-21,6.754589441098368e-11,4.562447851779752e-21,7.696856831808123e-16,15,0,0.45547979174661396,0.45547979174664177,6.092004653798732e-11,3.633006067506504e-06,0.1748686343355731,0.17486863433572525,4.43987614666024e-11,2.397843202266986e-06,7.786437960814055e-12
34,1.0000000000000007,1.0000000000000009,7.317266318947357e-21,8.554102126434636e-11,7.317266318947352e-21,6.955873419482872e-16,15,0,0.4554797917466051,0.45547979174664177,7.713834425234496e-11,4.089792383354755e-06,0.17486863433553174,0.17486863433572522,5.6217817997800114e-11,2.6983386449778932e-06,9.86082248143318e-12
35,1.0000000000000007,1.000000000000001,1.1735108955793016e-20,1.083287079023516e-10,1.1735108955793009e-20,7.749536146819046e-16,15,0,0.45547979174659337,0.4554797917466418,9.767355167209841e-11,4.603990483510668e-06,0.17486863433547922,0.17486863433572525,7.118248578869951e-11,3.036469723245285e-06,1.2487664691433995e-11
36,1.0000000000000009,1.0000000000000009,1.881984697334535e-20,1.3718544738180267e-10,1.8819846973345333e-20,7.782980467299809e-16,15,0,0.45547979174657827,0.45547979174664177,1.2367494122373403e-10,5.182801076822485e-06,0.17486863433541253,0.17486863433572522,9.013009379205123e-11,3.416953711118511e-06,1.581410411147892e-11
37,1.0000000000000007,1.0000000000000009,3.018128556255729e-20,1.737276188824255e-10,3.018128556255727e-20,7.450915001070494e-16,15,0,0.45547979174655856,0.45547979174664177,1.5659771832368226e-10,5.8343510671647674e-06,0.17486863433532784,0.17486863433572522,1.1412083022766428e-10,3.845097131757955e-06,2.002646503859299e-11
38,1.0000000000000007,1.0000000000000009,4.8400954146788107e-20,2.200021685047402e-10,4.8400954146788077e-20,7.716302737512742e-16,15,0,0.45547979174653297,0.45547979174664177,1.982846218631804e-10,6.567770040550501e-06,0.17486863433522026,0.17486863433572525,1.4449716922131378e-10,4.326871647230652e-06,2.5360698657103754e-11
39,1.0000000000000009,1.000000000000001,7.761864019688176e-20,2.786012207383194e-10,7.761864019688169e-20,8.074201422896752e-16,15,0,0.4554797917464999,0.45547979174664177,2.5106896468544775e-10,7.393341728129228e-06,0.1748686343350837,0.17486863433572525,1.8295892659135392e-10,4.868997385245283e-06,3.21155994071904e-11
40,1.0000000000000009,1.0000000000000009,1.2447298561038118e-19,3.52807292456351e-10,1.2447298561038106e-19,7.885038581369209e-16,15,0,0.4554797917464571,0.45547979174664177,3.179053561954239e-10,8.322640736447697e-06,0.17486863433491032,0.17486863433572522,2.316584474665838e-10,5.479035505768677e-06,4.0669538539662214e-11
41,1.0000000000000009,1.0000000000000007,1.99609887229574e-19,4.4677722326633214e-10,1.9960988722957382e-19,8.329835469729696e-16,15,0,0.45547979174640174,0.45547979174664166,4.025351136879192e-10,9.368697127083862e-06,0.17486863433469005,0.1748686343357252,2.9332107344265104e-10,6.165495964105906e-06,5.150167504576626e-11
42,1.0000000000000009,1.0000000000000009,3.2010136249792667e-19,5.657750104926221e-10,3.201013624979264e-19,7.853604915910685e-16,15,0,0.4554797917463302,0.45547979174664166,5.096957259286056e-10,1.0546177213759408e-05,0.17486863433441055,0.17486863433572525,3.713976671218365e-10,6.9379531724538626e-06,6.521877685463466e-11
43,1.0000000000000009,1.0000000000000009,5.133245726375472e-19,7.164667282139117e-10,5.133245726375468e-19,8.355534721610419e-16,15,0,0.455479791746238,0.4554797917466417,6.453861842962921e-10,1.1871589132854824e-05,0.17486863433405567,0.1748686343357252,4.702578206861741e-10,7.807182279784631e-06,8.258923052769817e-11
44,1.0000000000000009,1.0000000000000009,8.231822954131735e-19,9.072939410208653e-10,8.231822954131727e-19,7.416587012765015e-16,15,0,0.45547979174611913,0.45547979174664177,8.172027654768183e-10,1.3363514371837752e-05,0.17486863433360514,0.17486863433572525,5.95434362415877e-10,8.785307497469632e-06,1.0458606731379772e-10
45,1.0000000000000009,1.0000000000000009,1.320078499359733e-18,1.148946691261058e-09,1.3200784993597318e-18,8.860684955981728e-16,15,0,0.45547979174596603,0.45547979174664177,1.0347645980574526e-09,1.5042868125563543e-05,0.17486863433303326,0.17486863433572525,7.539331958878844e-10,9.885972235718613e-06,1.3244149371203677e-10
46,1.0000000000000009,1.0000000000000009,2.1169154722135417e-18,1.4549623610985755e-09,2.11691547221354e-18,8.783188649931438e-16,15,0,0.4554797917457691,0.45547979174664177,1.3102521626932132e-09,1.6933193781365657e-05,0.17486863433230726,0.17486863433572525,9.546253842540486e-10,1.1124529226651528e-05,1.6771590705712348e-10
47,1.0000000000000009,1.0000000000000009,3.3947475665737915e-18,1.842484074985125e-09,3.3947475665737884e-18,8.115910780944965e-16,15,0,0.4554797917455159,0.4554797917466418,1.659089311885759e-09,1.9060992197402262e-05,0.1748686343313858,0.17486863433572528,1.2087436836670407e-09,1.2518254470506711e-05,2.1238531171713094e-10
48,1.0000000000000009,1.0000000000000013,5.443920927013916e-18,2.333221148329904e-09,5.443920927013912e-18,8.95090418262362e-16,15,0,0.4554797917451906,0.45547979174664177,2.1008071930070683e-09,2.145609297733818e-05,0.17486863433021615,0.17486863433572525,1.5305114675132327e-09,1.4086588330323514e-05,2.689520229928559e-10
49,1.0000000000000009,1.0000000000000013,8.730047377181661e-18,2.95466535790124e-09,8.730047377181654e-18,8.327829086705872e-16,15,0,0.4554797917447728,0.4554797917466418,2.660137841038041e-09,2.4152071757315315e-05,0.1748686343287315,0.17486863433572525,1.9379388456523177e-09,1.5851406691463144e-05,3.405848474490023e-10
50,1.0000000000000009,1.000000000000001,1.3999804086803058e-17,3.74163120668019e-09,1.3999804086803046e-17,8.249481092234724e-16,15,0,0.4554797917442367,0.45547979174664177,3.3683992754092127e-09,2.718672384144301e-05,0.17486863432684702,0.17486863433572525,2.4538309057485718e-09,1.7837326330688185e-05,4.3129661591129957e-10
51,1.0000000000000009,1.0000000000000009,2.2450599708286358e-17,4.738206380930062e-09,2.245059970828634e-17,8.935846709789095e-16,15,0,0.45547979174354913,0.4554797917466418,4.2652492788633405e-09,3.06025908259102e-05,0.17486863432445524,0.17486863433572525,3.1070642877265997e-09,2.0072047765643654e-05,5.461689798046017e-10
52,1.0000000000000009,1.000000000000001,3.6002663075757386e-17,6.000221918875783e-09,3.6002663075757356e-17,8.443881231248502e-16,15,0,0.4554797917426678,0.45547979174664177,5.4009064724952105e-09,3.444755913878685e-05,0.17486863432141928,0.17486863433572525,3.934203800337167e-09,2.2586742250662074e-05,6.916371204401696e-10
53,1.0000000000000009,1.0000000000000009,5.773538111345933e-17,7.598380163788814e-09,5.773538111345928e-17,7.916499485036041e-16,15,0,0.4554797917415389,0.45547979174664177,6.8389626136707186e-09,3.877553073259786e-05,0.17486863431756586,0.17486863433572525,4.9815492717397654e-09,2.541648617830109e-05,8.758502590453794e-10
54,1.000000000000001,1.000000000000001,9.258704224543518e-17,9.622216077673333e-09,9.258704224543509e-17,7.318559657447923e-16,15,0,0.45547979174009334,0.45547979174664177,8.659944068852726e-09,4.364717861682469e-05,0.17486863431267488,0.17486863433572525,6.3077275211131425e-09,2.860075042210562e-05,1.1091282156389334e-09
55,1.0000000000000009,1.0000000000000007,1.4847699723717994e-16,1.2185113755610981e-08,1.4847699723717982e-16,8.209110333058305e-16,15,0,0.45547979173824327,0.45547979174664166,1.0965821801719993e-08,4.9130798078204975e-05,0.17486863430646685,0.1748686343357252,7.986974460312337e-09,3.21839509068508e-05,1.4045395770277922e-09
56,1.0000000000000009,1.0000000000000009,2.3810524087462676e-16,1.543065911990239e-08,2.3810524087462656e-16,7.873247747315753e-16,15,0,0.45547979173587655,0.45547979174664177,1.3885722211379537e-08,5.530326496797454e-05,0.17486863429858723,0.17486863433572525,1.01132908937584e-08,3.6216068249643154e-05,1.7786338664585579e-09
57,1.000000000000001,1.0000000000000009,3.818383668648226e-16,1.954068491288938e-08,3.8183836686482217e-16,8.08254562088053e-16,15,0,0.4554797917328502,0.45547979174664166,1.7583159203836663e-08,6.225111127364882e-05,0.17486863428858576,0.17486863433572522,1.2805705010763975e-08,4.075334475918101e-05,2.252368738891242e-09
58,1.000000000000001,1.0000000000000002,6.12337727333108e-16,2.4745458721412056e-08,6.123377273331073e-16,7.915891260423804e-16,15,0,0.45547979172898184,0.4554797917466416,2.226519214107972e-08,7.007174152822617e-05,0.1748686342758909,0.1748686343357252,1.621493589892203e-08,4.5859069073236554e-05,2.852284162984456e-09
59,1.0000000000000009,1.0000000000000004,9.819815498319663e-16,3.133658484634161e-08,9.819815498319655e-16,7.301351988545593e-16,15,0,0.45547979172403924,0.45547979174664155,2.8194022846935017e-08,7.887479714121043e-05,0.1748686342597772,0.17486863433572516,2.0531831291833615e-08,5.160445879516363e-05,3.611989352849971e-09
60,1.000000000000001,0.9999999999999993,1.5747677217884033e-15,3.968334312767012e-08,1.5747677217884015e-15,7.351626287044711e-16,15,0,0.45547979171772635,0.45547979174664144,3.570168136994098e-08,8.878369388525263e-05,0.1748686342393238,0.17486863433572508,2.5998051997436953e-08,5.806965411837754e-05,4.574045812558332e-09
61,1.000000000000001,0.9999999999999986,2.5254022065994214e-15,5.025338005148929e-08,2.5254022065994186e-15,6.921976073934264e-16,15,0,0.45547979170966596,0.45547979174664127,4.5208622649533216e-08,9.993735388275005e-05,0.17486863421336155,0.17486863433572505,3.291960087011877e-08,6.534483542239854e-05,5.792351934208874e-09
62,1.0000000000000009,0.9999999999999969,4.049911092250563e-15,6.363891177770534e-08,4.049911092250559e-15,7.200419022730857e-16,15,0,0.4554797916993779,0.4554797917466408,5.724727648797723e-08,0.00011249215238740065,0.17486863418040624,0.17486863433572494,4.168395423712563e-08,7.353148135948975e-05,7.33516282826997e-09
63,1.000000000000001,0.9999999999999948,6.494733149241597e-15,8.058990724179795e-08,6.49473314924159e-15,6.758924343478424e-16,15,0,0.4554797916862506,0.45547979174664033,7.249186929222768e-08,0.00012662411247381958,0.1748686341385738,0.17486863433572475,5.2781754434106076e-08,8.274378414938018e-05,9.288914540036945e-09
64,1.0000000000000009,0.9999999999999907,1.0415449777364334e-14,1.0205611092611914e-07,1.0415449777364324e-14,7.13897199555701e-16,15,0,0.4554797916695056,0.4554797917466395,9.179618854272363e-08,0.00014253137253646486,0.17486863408547204,0.17486863433572444,6.683427821909725e-08,9.311024252194287e-05,1.1763066974895443e-08
65,1.0000000000000009,0.9999999999999845,1.6703044815989587e-14,1.2924026004302835e-07,1.6703044815989572e-14,7.385604298221472e-16,15,0,0.45547979164815205,0.455479791746638,1.16241405248189e-07,0.00016043696640653143,0.17486863401806418,0.17486863433572392,8.462821879807316e-08,0.00010477545397559815,1.4896236855344184e-08
66,1.0000000000000009,0.9999999999999745,2.67863887595228e-14,1.6366547821554428e-07,2.6786388759522776e-14,6.775400324646229e-16,15,0,0.4554797916209291,0.4554797917466356,1.4719663308006842e-07,0.0001805919511180526,0.17486863393249444,0.17486863433572314,1.0715972864439902e-07,0.00011790213173114225,1.886396439051624e-08
67,1.000000000000001,0.9999999999999583,4.2956965626789254e-14,2.0726062247033143e-07,4.29569656267892e-14,6.367167763562643e-16,15,0,0.45547979158623264,0.45547979174663195,1.86395616847386e-07,0.00020327892862405142,0.17486863382386783,0.1748686343357219,1.35690189096972e-07,0.00013267337431946847,2.3888548835355997e-08
68,1.0000000000000009,0.9999999999999322,6.888964304965694e-14,2.6246836580749487e-07,6.888964304965688e-14,6.773512094930142e-16,15,0,0.4554797915420223,0.455479791746626,2.3603384584679972e-07,0.0002288160099376202,0.17486863368596908,0.1748686343357199,1.7181682875925105e-07,0.00014929521938803318,3.0251504040063976e-08
69,1.000000000000001,0.9999999999998905,1.1047784211664519e-13,3.323820724958631e-07,1.1047784211664506e-13,6.464818906931443e-16,15,0,0.45547979148570317,0.4554797917466164,2.988915322021439e-07,0.00025756127721857444,0.17486863351090706,0.17486863433571662,2.1756214432881093e-07,0.00016799951758464634,3.830933196395794e-08
70,1.000000000000001,0.9999999999998239,1.7717291907126481e-13,4.2091913602408816e-07,1.771729190712646e-13,6.464818906931443e-16,15,0,0.45547979141397565,0.4554797917466012,3.784893431376992e-07,0.0002899178070766964,0.1748686332886625,0.17486863433571145,2.75487130043837e-07,0.00018904716634287916,4.8513497955178284e-08
71,1.0000000000000013,0.9999999999997169,2.8413216731594913e-13,5.330404931296956e-07,2.841321673159488e-13,7.016522229951154e-16,15,0,0.455479791322645,0.45547979174657655,4.792856104357664e-07,0.00032633932482532536,0.17486863300651365,0.1748686343357031,3.4883465443123504e-07,0.00021273174875981857,6.143572709632889e-08
72,1.0000000000000013,0.9999999999995458,4.556636314177217e-13,6.750286152584361e-07,4.556636314177211e-13,6.986005188731812e-16,15,0,0.45547979120637955,0.45547979174653735,6.069260642569581e-07,0.000367336569627721,0.17486863264830746,0.17486863433568975,4.417110111167576e-07,0.00023938362830180766,7.780003904914233e-08
73,1.000000000000001,0.9999999999992706,7.307506646586314e-13,8.548395549216422e-07,7.307506646586306e-13,6.562667779292166e-16,15,0,0.45547979105840364,0.4554797917464741,7.685600800542014e-07,0.0004134844589650957,0.17486863219353344,0.17486863433566827,5.593158069016177e-07,0.0002693745563711615,9.852331639078767e-08
74,1.0000000000000013,0.9999999999988294,1.1719118486508735e-12,1.082548774259559e-06,1.171911848650872e-12,7.016522229951154e-16,15,0,0.4554797908701085,0.4554797917463728,9.732411524600162e-07,0.0004654301543447274,0.17486863161614802,0.17486863433563385,7.082330557823024e-07,0.00030312285688612436,1.2476667951117009e-07
75,1.0000000000000013,0.999999999998122,1.8794099602389845e-12,1.3709157378332865e-06,1.879409960238982e-12,6.925089120109388e-16,15,0,0.455479790630558,0.4554797917462105,1.2324340277684566e-06,0.0005239021395812103,0.1748686308830815,0.1748686343355787,8.967997735122295e-07,0.00034109926020106917,1.580005466750245e-07
76,1.000000000000001,0.9999999999969872,3.0140394086531586e-12,1.7360989052047579e-06,3.0140394086531554e-12,6.726165185294769e-16,15,0,0.45547979032586333,0.45547979174595016,1.5606568989708574e-06,0.0005897204402826955,0.17486862995234198,0.1748686343354902,1.1355727040489228e-06,0.0003838334675014908,2.0008702440746344e-07
77,1.0000000000000013,0.9999999999951679,4.83367128252717e-12,2.198561184622154e-06,4.833671282527163e-12,6.925089120109388e-16,15,0,0.45547978993838967,0.45547979174553266,1.9762946303307048e-06,0.0006638081268475865,0.17486862877060796,0.1748686343353483,1.4379193004372303e-06,0.0004319215370074328,2.5338424420669674e-07
78,1.0000000000000013,0.9999999999922493,7.7518619516874e-12,2.78421657772656e-06,7.75186195168739e-12,7.355309364265564e-16,15,0,0.45547978944575157,0.45547979174486286,2.50262855358924e-06,0.0007472042625238696,0.1748686272701713,0.17486863433512065,1.820766034210096e-06,0.0004860341948162227,3.2087849082389045e-07
79,1.0000000000000013,0.9999999999875695,1.243184566307244e-11,3.525882253149194e-06,1.2431845663072423e-11,7.03179527832442e-16,15,0,0.4554797888195421,0.455479791743789,3.169140500801318e-06,0.000841078477581361,0.17486862536505568,0.17486863433475558,2.3055459078116617e-06,0.0005469261857518327,4.0635152368254916e-07
80,1.0000000000000013,0.9999999999800637,1.9937273302764584e-11,4.465117389583905e-06,1.9937273302764558e-11,7.354654729783769e-16,15,0,0.45547978802372563,0.4554797917420665,4.013164085529044e-06,0.0009467473729540421,0.17486862294608888,0.17486863433417002,2.9193981841473746e-06,0.000615446794133746,5.145924635885801e-07
81,1.0000000000000013,0.9999999999680276,3.1973955840940435e-11,5.654551780728552e-06,3.197395584094039e-11,6.87950738770151e-16,15,0,0.45547978701260744,0.4554797917393044,5.081975671294791e-06,0.001065692983101491,0.1748686198746461,0.1748686343332311,3.6966874475291195e-06,0.0006925516802620132,6.516661115133048e-07
82,1.000000000000001,0.9999999999487237,5.127755221172338e-11,7.160834603014049e-06,5.127755221172332e-11,5.85010898289606e-16,15,0,0.4554797857282727,0.4554797917348746,6.435442055082347e-06,0.0011995835546112438,0.17486861597470907,0.17486863433172506,4.680926954918659e-06,0.0007793161965061408,8.252527242432305e-07
83,1.0000000000000013,0.9999999999177662,8.223530615720543e-11,9.068368439648084e-06,8.223530615720532e-11,6.974278776455303e-16,15,0,0.45547978409736106,0.4554797917277704,8.149373011846096e-06,0.0013502969305986096,0.17486861102278778,0.17486863432930974,5.927213817278511e-06,0.0008769503669393081,1.0450782689002392e-06
84,1.0000000000000013,0.9999999998681182,1.318831186562082e-10,1.1484037558986307e-05,1.31883118656208e-10,6.6830770694759495e-16,15,0,0.45547978202701284,0.4554797917163772,1.0319766220755983e-05,0.0015199468645636283,0.1748686047351312,0.17486863432543595,7.505312119944202e-06,0.0009868157368897086,1.3234592370187459e-06
