step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14,takagi_r15,takagi_r16
10,0.17486863433572467,0.16151299070213418,0.16120225266244206,0.1570171766023993,0.14062125760862956,0.13944060181292428,0.12264434075737594,0.10713236776259061,0.09193728552462897,0.08602106206734093,0.08091144327811962,0.06770589646084814,0.06192867405169902,0.04638350742089045,0.03807058027028054,1.1836364576364178e-09
11,0.1748686343357245,0.16151299070213546,0.16120225266244298,0.15701717660239914,0.14062125760862842,0.1394406018129229,0.12264434075737621,0.10713236776259066,0.09193728552462986,0.08602106206734164,0.08091144327811925,0.06770589646084785,0.06192867405169352,0.046383507420895656,0.038070580270282046,1.6744925733335037e-09
12,0.1748686343357243,0.161512990702137,0.16120225266244415,0.1570171766023989,0.140621257608627,0.13944060181292112,0.12264434075737655,0.10713236776259075,0.09193728552463096,0.0860210620673425,0.0809114432781187,0.06770589646084742,0.06192867405168649,0.04638350742090229,0.038070580270283816,6.543353587648342e-10
13,0.17486863433572408,0.16151299070213898,0.16120225266244564,0.1570171766023986,0.14062125760862518,0.13944060181291887,0.12264434075737697,0.10713236776259084,0.0919372855246324,0.08602106206734363,0.08091144327811797,0.06770589646084679,0.06192867405167758,0.04638350742091067,0.03807058027028595,7.720013038199064e-10
14,0.17486863433572372,0.16151299070214148,0.1612022526624475,0.1570171766023982,0.14062125760862293,0.13944060181291598,0.12264434075737748,0.10713236776259091,0.0919372855246342,0.086021062067345,0.08091144327811708,0.06770589646084597,0.06192867405166624,0.04638350742092125,0.03807058027028864,1.1345060765309252e-09
15,0.17486863433572328,0.16151299070214456,0.16120225266244986,0.15701717660239767,0.14062125760862,0.13944060181291237,0.12264434075737815,0.10713236776259098,0.09193728552463652,0.08602106206734672,0.08091144327811595,0.067705896460845,0.061928674051651755,0.04638350742093455,0.038070580270292094,1.2542201400878268e-09
16,0.17486863433572278,0.16151299070214856,0.16120225266245278,0.15701717660239703,0.14062125760861638,0.13944060181290785,0.12264434075737907,0.10713236776259108,0.09193728552463945,0.08602106206734891,0.08091144327811459,0.06770589646084381,0.06192867405163335,0.04638350742095141,0.038070580270296445,8.796706338474649e-10
17,0.1748686343357221,0.16151299070215358,0.16120225266245664,0.15701717660239622,0.14062125760861172,0.13944060181290208,0.1226443407573802,0.10713236776259127,0.09193728552464318,0.08602106206735168,0.08091144327811275,0.06770589646084223,0.06192867405161009,0.04638350742097286,0.03807058027030207,1.358141836835831e-09
18,0.17486863433572122,0.1615129907021599,0.1612022526624614,0.1570171766023952,0.14062125760860586,0.13944060181289483,0.1226443407573816,0.10713236776259143,0.09193728552464796,0.08602106206735519,0.08091144327811042,0.06770589646084017,0.06192867405158069,0.04638350742100003,0.03807058027030917,1.2173869448000413e-09
19,0.1748686343357201,0.16151299070216793,0.16120225266246757,0.15701717660239384,0.14062125760859853,0.13944060181288565,0.12264434075738341,0.10713236776259165,0.09193728552465401,0.08602106206735964,0.08091144327810747,0.0677058964608376,0.061928674051543314,0.046383507421034385,0.03807058027031816,1.2302424294107448e-09
20,0.17486863433571873,0.1615129907021781,0.16120225266247531,0.15701717660239217,0.14062125760858918,0.13944060181287404,0.12264434075738581,0.10713236776259193,0.09193728552466167,0.08602106206736516,0.08091144327810372,0.0677058964608343,0.06192867405149592,0.04638350742107787,0.038070580270329626,1.3409299154355252e-09
21,0.1748686343357169,0.16151299070219088,0.16120225266248508,0.15701717660239,0.1406212576085774,0.1394406018128594,0.12264434075738877,0.10713236776259225,0.09193728552467144,0.08602106206737216,0.08091144327809896,0.06770589646083011,0.061928674051435796,0.04638350742113287,0.03807058027034425,1.7933704227460097e-09
22,0.17486863433571462,0.16151299070220707,0.16120225266249746,0.15701717660238731,0.14062125760856253,0.13944060181284082,0.12264434075739261,0.10713236776259268,0.09193728552468386,0.08602106206738092,0.08091144327809284,0.06770589646082469,0.06192867405135956,0.04638350742120255,0.03807058027036258,1.2204210569250898e-09
23,0.17486863433571168,0.16151299070222758,0.1612022526625132,0.15701717660238382,0.14062125760854377,0.13944060181281728,0.1226443407573975,0.10713236776259318,0.09193728552469967,0.08602106206739196,0.08091144327808505,0.06770589646081772,0.06192867405126297,0.04638350742129083,0.038070580270385776,9.305715792051584e-10
24,0.17486863433570793,0.16151299070225353,0.1612022526625331,0.15701717660237943,0.14062125760851998,0.13944060181278756,0.12264434075740367,0.10713236776259379,0.09193728552471966,0.08602106206740585,0.08091144327807515,0.06770589646080882,0.06192867405114044,0.046383507421402584,0.03807058027041518,1.7142846278843157e-09
25,0.17486863433570315,0.16151299070228634,0.16120225266255833,0.15701717660237383,0.14062125760848995,0.13944060181274998,0.12264434075741155,0.10713236776259455,0.09193728552474507,0.08602106206742334,0.08091144327806256,0.0677058964607975,0.061928674050985136,0.046383507421544026,0.038070580270452556,1.947885543358566e-09
26,0.17486863433569713,0.16151299070232783,0.16120225266259028,0.15701717660236666,0.14062125760845193,0.13944060181270246,0.12264434075742167,0.1071323677625955,0.09193728552477734,0.0860210620674454,0.08091144327804656,0.067705896460783,0.06192867405078828,0.046383507421723064,0.03807058027049987,4.468449170464815e-10
27,0.17486863433568942,0.16151299070238043,0.1612022526626308,0.15701717660235764,0.1406212576084039,0.1394406018126423,0.12264434075743448,0.10713236776259677,0.09193728552481827,0.08602106206747313,0.08091144327802617,0.0677058964607645,0.061928674050538805,0.04638350742194979,0.038070580270559796,4.691062481477919e-10
28,0.17486863433567965,0.16151299070244687,0.16120225266268207,0.15701717660234615,0.14062125760834318,0.1394406018125662,0.1226443407574508,0.10713236776259834,0.09193728552487027,0.08602106206750805,0.08091144327800023,0.06770589646074077,0.06192867405022272,0.04638350742223685,0.038070580270635736,8.447850155229537e-10
29,0.17486863433566718,0.16151299070253097,0.16120225266274701,0.15701717660233153,0.14062125760826638,0.13944060181246995,0.12264434075747156,0.10713236776260027,0.09193728552493627,0.086021062067552,0.08091144327796718,0.06770589646071051,0.061928674049822115,0.04638350742260031,0.03807058027073184,1.929549606715545e-09
30,0.17486863433565136,0.1615129907026375,0.1612022526628293,0.15701717660231293,0.1406212576081693,0.13944060181234808,0.122644340757498,0.10713236776260282,0.09193728552501995,0.08602106206760726,0.0809114432779252,0.06770589646067186,0.0619286740493144,0.046383507423060404,0.03807058027085369,1.2146584102664892e-09
31,0.1748686343356312,0.16151299070277228,0.16120225266293353,0.15701717660228928,0.14062125760804647,0.139440601812194,0.12264434075753164,0.10713236776260598,0.0919372855251261,0.08602106206767675,0.08091144327787181,0.06770589646062254,0.061928674048671015,0.04638350742364284,0.03807058027100811,8.374948449884462e-10
32,0.1748686343356056,0.16151299070294292,0.16120225266306562,0.15701717660225928,0.14062125760789115,0.1394406018119989,0.12264434075757438,0.10713236776261008,0.09193728552526077,0.08602106206776429,0.08091144327780389,0.06770589646055955,0.06192867404785587,0.04638350742438033,0.03807058027120363,1.2893862459333027e-09
33,0.1748686343355731,0.16151299070315883,0.16120225266323288,0.15701717660222117,0.14062125760769467,0.13944060181175202,0.1226443407576287,0.10713236776261534,0.09193728552543155,0.0860210620678744,0.08091144327771752,0.06770589646047911,0.061928674046822986,0.04638350742531408,0.03807058027145136,9.5817664662343e-10
34,0.17486863433553174,0.16151299070343225,0.16120225266344476,0.15701717660217282,0.1406212576074462,0.13944060181143964,0.1226443407576978,0.1071323677626221,0.09193728552564817,0.08602106206801297,0.08091144327760769,0.06770589646037645,0.061928674045514415,0.046383507426496225,0.038070580271765325,1.1738744640544152e-09
35,0.17486863433547922,0.16151299070377834,0.1612022526637132,0.15701717660211137,0.14062125760713187,0.13944060181104426,0.12264434075778567,0.10713236776263077,0.0919372855259228,0.0860210620681873,0.0809114432774681,0.06770589646024551,0.06192867404385639,0.04638350742799292,0.038070580272163215,8.212770854323837e-10
36,0.17486863433541253,0.1615129907042165,0.16120225266405325,0.15701717660203332,0.1406212576067343,0.13944060181054388,0.12264434075789735,0.10713236776264197,0.09193728552627105,0.08602106206840661,0.08091144327729066,0.06770589646007848,0.06192867404175585,0.046383507429887776,0.03807058027266753,9.802971114771561e-10
37,0.17486863433532784,0.16151299070477118,0.16120225266448393,0.1570171766019343,0.1406212576062314,0.13944060180991058,0.12264434075803923,0.10713236776265639,0.09193728552671253,0.08602106206868254,0.08091144327706513,0.06770589645986538,0.061928674039094724,0.04638350743228698,0.03807058027330652,9.548878692743757e-10
38,0.17486863433522026,0.16151299070547345,0.16120225266502955,0.15701717660180864,0.14062125760559516,0.13944060180910886,0.12264434075821945,0.10713236776267505,0.09193728552727226,0.08602106206902967,0.08091144327677845,0.06770589645959366,0.06192867403572355,0.046383507435324635,0.03807058027411645,7.00514493174459e-10
39,0.1748686343350837,0.1615129907063625,0.16120225266572066,0.15701717660164907,0.1406212576047902,0.13944060180809412,0.12264434075844856,0.1071323677626992,0.09193728552798176,0.08602106206946637,0.08091144327641407,0.06770589645924709,0.061928674031452864,0.04638350743917067,0.03807058027514301,1.1614463190695187e-09
40,0.17486863433491032,0.16151299070748826,0.16120225266659613,0.15701717660144665,0.1406212576037718,0.1394406018068097,0.12264434075873956,0.10713236776273045,0.0919372855288811,0.08602106207001564,0.08091144327595108,0.06770589645880533,0.06192867402604287,0.0463835074440402,0.038070580276444395,1.176246551281222e-09
41,0.17486863433469005,0.1615129907089136,0.16120225266770513,0.1570171766011897,0.1406212576024834,0.1394406018051838,0.12264434075910922,0.10713236776277088,0.09193728553002097,0.08602106207070657,0.08091144327536268,0.06770589645824213,0.061928674019189736,0.0463835074502057,0.03807058027809424,7.415971678801214e-10
42,0.17486863433441055,0.16151299071071826,0.1612022526691098,0.15701717660086367,0.14062125760085317,0.13944060180312556,0.12264434075957883,0.10713236776282337,0.0919372855314657,0.08602106207157569,0.08091144327461507,0.06770589645752423,0.061928674010508854,0.046383507458012146,0.03807058028018598,1.3756308771151447e-09
43,0.17486863433405567,0.16151299071300337,0.16120225267088922,0.15701717660045011,0.14062125759879052,0.13944060180052004,0.12264434076017519,0.10713236776289141,0.0919372855332967,0.08602106207266884,0.08091144327366509,0.06770589645660918,0.061928673999512816,0.04638350746789635,0.03807058028283803,4.0984725523414677e-10
44,0.17486863433360514,0.16151299071589678,0.16120225267314323,0.15701717659992537,0.1406212575961806,0.13944060179722156,0.12264434076093272,0.10713236776297969,0.09193728553561717,0.08602106207404378,0.08091144327245808,0.06770589645544316,0.06192867398558456,0.04638350748041146,0.038070580286200896,1.1293222744817048e-09
45,0.17486863433303326,0.16151299071956057,0.16120225267599833,0.15701717659925973,0.14062125759287808,0.1394406017930458,0.12264434076189473,0.10713236776309414,0.09193728553855775,0.08602106207577301,0.08091144327092457,0.0677058964539573,0.06192867396794238,0.046383507496257616,0.03807058029046544,1.6696561110163076e-09
46,0.17486863433230726,0.16151299072419992,0.16120225267961497,0.15701717659841527,0.14062125758869912,0.13944060178775936,0.12264434076311655,0.1071323677632427,0.09193728554228402,0.08602106207794774,0.0809114432689764,0.06770589645206418,0.06192867394559642,0.04638350751632184,0.038070580295873784,1.4772439492295073e-09
47,0.1748686343313858,0.1615129907300746,0.16120225268419616,0.15701717659734413,0.14062125758341099,0.13944060178106665,0.1226443407646681,0.10713236776343558,0.09193728554700586,0.0860210620806827,0.08091144326650143,0.06770589644965229,0.06192867391729303,0.046383507541726925,0.038070580302733054,8.336100138959553e-10
48,0.17486863433021615,0.16151299073751377,0.16120225268999924,0.15701717659598563,0.14062125757671917,0.13944060177259343,0.12264434076663833,0.10713236776368598,0.09193728555298895,0.0860210620841221,0.0809114432633573,0.06770589644657968,0.06192867388144464,0.04638350757389488,0.038070580311433254,1.3268160153285763e-09
49,0.1748686343287315,0.1615129907469341,0.16120225269735014,0.15701717659426254,0.1406212575682508,0.13944060176186576,0.12264434076914016,0.10713236776401104,0.09193728556056997,0.08602106208844718,0.0809114432593633,0.0677058964426658,0.061928673836040365,0.04638350761462604,0.038070580322469155,1.3125053059673293e-09
50,0.17486863432684702,0.1615129907588634,0.16120225270666155,0.15701717659207715,0.14062125755753405,0.13944060174828374,0.12264434077231702,0.10713236776443298,0.09193728557017539,0.08602106209388573,0.0809114432542899,0.06770589643768067,0.06192867377853385,0.04638350766620027,0.038070580336468936,1.061775765948007e-09
51,0.17486863432445524,0.16151299077397008,0.16120225271845653,0.15701717658930556,0.1406212575439717,0.13944060173108766,0.12264434077635086,0.10713236776498068,0.0919372855823456,0.08602106210072427,0.08091144324784554,0.06770589643133158,0.061928673705700044,0.04638350773150449,0.03807058035422979,1.7400817291503297e-09
52,0.17486863432141928,0.16151299079310066,0.16120225273339744,0.1570171765857907,0.14062125752680793,0.1394406017093155,0.12264434078147277,0.10713236776569167,0.09193728559776486,0.0860210621093228,0.08091144323965997,0.06770589642324575,0.061928673613455096,0.04638350781419432,0.03807058037676364,1.5099272020057561e-09
53,0.17486863431756586,0.16151299081732717,0.1612022527523235,0.1570171765813334,0.14062125750508594,0.13944060168174918,0.12264434078797619,0.10713236776661438,0.0919372856173004,0.0860210621201339,0.08091144322926298,0.06770589641294879,0.06192867349662697,0.04638350791889882,0.03807058040535493,7.045706340888591e-10
54,0.17486863431267488,0.1615129908480074,0.16120225277629752,0.15701717657568104,0.14062125747759477,0.13944060164684638,0.12264434079623357,0.10713236776781178,0.09193728564205039,0.0860210621337263,0.08091144321605746,0.067705896399837,0.06192867334866576,0.046383508051479644,0.038070580441634375,9.127747114402445e-10
55,0.17486863430646685,0.16151299088686102,0.16120225280666614,0.15701717656851344,0.14062125744280166,0.139440601602654,0.1226443408067179,0.10713236776936533,0.09193728567340614,0.08602106215081481,0.08091144319928519,0.06770589638314184,0.06192867316127678,0.0463835082193591,0.03807058048767238,1.274863677067453e-09
56,0.17486863429858723,0.16151299093606566,0.16120225284513492,0.15701717655942465,0.1406212573987665,0.13944060154669918,0.12264434082002974,0.10713236777138056,0.09193728571313002,0.08602106217229791,0.08091144317798314,0.06770589636188501,0.06192867292395571,0.04638350843193622,0.038070580546097535,5.179232796704903e-10
57,0.17486863428858576,0.1615129909983797,0.1612022528938647,0.1570171765478999,0.14062125734303352,0.13944060147585033,0.12264434083693139,0.10713236777399432,0.09193728576345449,0.0860210621993045,0.08091144315092857,0.06770589633482166,0.06192867262340041,0.04638350870111285,0.03807058062024717,1.2520746703447463e-09
58,0.1748686342758909,0.16151299107729633,0.1612022529555924,0.15701717653328667,0.14062125727249455,0.1394406013861422,0.1226443408583909,0.10713236777738361,0.09193728582720753,0.08602106223325338,0.08091144311656856,0.06770589630036726,0.061928672242765076,0.04638350904196029,0.03807058071435876,1.1266512357573265e-09
59,0.1748686342597772,0.16151299117723975,0.16120225303378538,0.1570171765147575,0.140621257183215,0.13944060127255375,0.12264434088563746,0.10713236778177751,0.09193728590797125,0.08602106227592722,0.08091144307293131,0.06770589625650529,0.06192867176071706,0.04638350947356311,0.03807058083381348,1.6284010435123836e-09
60,0.1748686342393238,0.16151299130381336,0.1612022531328356,0.1570171764912635,0.14062125707021478,0.1394406011287269,0.12264434092023163,0.10713236778747252,0.09193728601028328,0.08602106232956601,0.08091144301751278,0.06770589620066958,0.061928671150241324,0.0463835100200883,0.03807058098544473,9.728084487431218e-10
61,0.17486863421336155,0.16151299146411396,0.161202253258307,0.15701717646147462,0.1406212569271899,0.1394406009466105,0.12264434096415511,0.10713236779485216,0.09193728613989127,0.08602106239698402,0.08091144294713337,0.06770589612959438,0.06192867037712753,0.04638351071213846,0.038070581177930066,1.3085479353040391e-09
62,0.17486863418040624,0.16151299166712976,0.16120225341724762,0.15701717642370483,0.14062125674616116,0.1394406007160096,0.12264434101992382,0.10713236780441253,0.09193728630407602,0.0860210624817172,0.08091144285775541,0.06770589603912362,0.061928669398053394,0.046383511588466105,0.03807058142229009,1.8091258220119125e-09
63,0.1748686341385738,0.1615129919242446,0.16120225361858556,0.1570171763758163,0.14062125651702817,0.13944060042401438,0.12264434109073266,0.10713236781679507,0.09193728651205986,0.08602106258820759,0.08091144274425181,0.06770589592396868,0.061928668158158194,0.0463835126981438,0.038070581732521286,1.4981837740979813e-09
64,0.17486863408547204,0.16151299224987672,0.16120225387363088,0.15701717631509862,0.1406212562270059,0.1394406000542772,0.12264434118063844,0.10713236783282888,0.09193728677552476,0.08602106272203532,0.08091144260011227,0.0677058957773998,0.06192866658796965,0.046383514103312685,0.03807058212640059,1.2287151877019468e-09
65,0.17486863401806418,0.16151299266228744,0.1612022541967106,0.1570171762381155,0.14062125585991075,0.1394405995860971,0.12264434129479239,0.10713236785358549,0.09193728710926799,0.08602106289020975,0.08091144241706985,0.06770589559085333,0.06192866459951286,0.04638351588266297,0.03807058262650728,1.1789108801569948e-09
66,0.17486863393249444,0.16151299318460555,0.16120225460597365,0.15701717614051025,0.1406212553952576,0.13944059899326056,0.12264434143973564,0.10713236788044936,0.09193728753203304,0.08602106310153514,0.0809114421846273,0.06770589535343222,0.06192866208138295,0.046383518135841344,0.03807058326152114,6.798951888882945e-10
67,0.17486863382386783,0.1615129938461253,0.16120225512441025,0.157017176016759,0.14062125480711574,0.13944059824257296,0.12264434162377444,0.10713236791520891,0.09193728806756209,0.08602106336706941,0.08091144188945518,0.06770589505127068,0.061928658892505775,0.04638352098903246,0.03807058406787241,1.6253249105689531e-09
68,0.17486863368596908,0.1615129946839501,0.16120225578114328,0.1570171758598585,0.14062125406266157,0.13944059729200006,0.12264434185745646,0.1071323679601737,0.09193728874592864,0.08602106370070003,0.08091144151462813,0.06770589466672543,0.061928654854237083,0.0463835246020261,0.03807058509183796,1.0345121751910217e-09
69,0.17486863351090706,0.1615129957450746,0.16120225661306367,0.15701717566092918,0.14062125312034654,0.13944059608831338,0.12264434215417606,0.10713236801832576,0.09193728960522618,0.08602106411986692,0.08091144103865461,0.06770589417734711,0.0619286497403583,0.04638352917716747,0.03807058639220477,8.893543386917726e-10
70,0.1748686332886625,0.1615129970890223,0.16120225766690188,0.1570171754087128,0.1406212519275774,0.13944059456410915,0.12264434253094256,0.10713236809351459,0.09193729069370667,0.08602106464646957,0.08091144043424515,0.06770589355457138,0.06192864326440878,0.046383534970690685,0.03807058804365393,1.1743790590534613e-09
71,0.17486863300651365,0.16151299879118677,0.16120225900185134,0.15701717508893498,0.14062125041778079,0.13944059263403313,0.1226443430093564,0.10713236819070822,0.09193729207248959,0.08602106530800514,0.08091143966674831,0.06770589276205372,0.06192863506364586,0.04638354230707039,0.038070590141061365,1.1062626145355739e-09
72,0.17486863264830746,0.16151300094706458,0.16120226069289087,0.15701717468349669,0.1406212485066874,0.1394405901900003,0.12264434361684882,0.10713236831631735,0.09193729381899314,0.08602106613899677,0.08091143869216454,0.0677058917535508,0.06192862467873502,0.04638355159719592,0.03807059280496206,1.338195252739429e-09
73,0.17486863219353344,0.16151300367761817,0.16120226283499123,0.1570171741694492,0.1406212460876285,0.1394405870951411,0.12264434438825599,0.10713236847861239,0.09193729603128035,0.08602106718278502,0.0809114374546244,0.06770589047022525,0.06192861152803426,0.046383563361384675,0.03807059618849431,1.2585765323428613e-09
74,0.17486863161614802,0.16151300713607047,0.16120226554844155,0.15701717351769395,0.14062124302558324,0.1394405831761364,0.12264434536781907,0.10713236868826105,0.09193729883356437,0.08602106849377504,0.0809114358831862,0.06770588883721682,0.06192859487503539,0.04638357825852409,0.038070600486223405,1.1564989198915596e-09
75,0.1748686308830815,0.16151301151651484,0.16120226898559148,0.15701717269133333,0.1406212391496447,0.13944057821351044,0.12264434661172359,0.107132368959021,0.09193730238318114,0.08602107014025463,0.08091143388776945,0.0677058867592795,0.06192857378714159,0.04638359712297365,0.03807060594535483,1.335970723433904e-09
76,0.17486862995234198,0.16151301706482685,0.16120227333938464,0.15701717164357848,0.14062123424348483,0.13944057192934037,0.12264434819132548,0.10713236930863236,0.09193730687942155,0.08602107220792847,0.08091143135399097,0.0677058841152314,0.06192854708347966,0.0463836210112923,0.03807061287998239,5.341408306113586e-10
77,0.17486862877060796,0.16151302409249418,0.16120227885415597,0.15701717031509588,0.14062122803328886,0.13944056397169274,0.12264435019724806,0.10713236975996719,0.0919373125747181,0.08602107480434806,0.0809114281366071,0.06770588075089408,0.061928513268833245,0.046383651261406436,0.03807062168919456,1.1475415994673489e-09
78,0.1748686272701713,0.16151303299415024,0.16120228583928847,0.15701716863063914,0.14062122017248704,0.13944055389491739,0.1226443527445856,0.10713237034251072,0.09193731978881368,0.08602107806446489,0.08091142405118515,0.06770587647010967,0.061928470450011576,0.046383689567529654,0.03807063288008176,1.050237386519411e-09
79,0.17486862536505568,0.16151304426980742,0.16120229468648095,0.1570171664947758,0.14062121022243756,0.13944054113469648,0.12264435597951268,0.10713237109426996,0.09193732892670713,0.0860210821575886,0.08091141886352646,0.06770587102331321,0.06192841622999563,0.04638373807502345,0.03807064709697106,1.5324415609523095e-09
80,0.17486862294608888,0.1615130585530585,0.16120230589156764,0.15701716378646122,0.1406211976279891,0.13944052497645357,0.12264436008767786,0.10713237206423346,0.09193734050138143,0.08602108729610362,0.08091141227623094,0.067705864092995,0.061928347573971455,0.04638379950050366,0.03807066515857125,1.1016596609205871e-09
81,0.1748686198746461,0.16151307664686382,0.16120232008207255,0.15701716035215027,0.14062118168657164,0.13944050451535778,0.12264436530486433,0.10713237331554262,0.09193735516258882,0.08602109374638496,0.08091140391163162,0.06770585527520644,0.06192826063981002,0.04638387728390407,0.038070688105166436,1.2574076391877278e-09
82,0.17486861597470907,0.16151309956898505,0.1612023380519736,0.15701715599704533,0.14062116150911108,0.13944047860569142,0.12264437193052818,0.10713237492958132,0.09193737373330396,0.08602110184246156,0.08091139329011399,0.06770584405603372,0.06192815056359876,0.046383975780987616,0.03807071725857122,1.188895309301405e-09
83,0.17486861102278778,0.16151312860970357,0.16120236080551467,0.15701715047397447,0.14062113597061757,0.13944044579675516,0.12264438034499105,0.10713237701125278,0.09193739725588645,0.08602111200311048,0.08091137980256853,0.06770582978167079,0.061928011188372475,0.046384100507047096,0.038070754298288344,1.6789864771925555e-09
84,0.1748686047351312,0.16151316540520227,0.16120238961234062,0.1570171434692471,0.14062110364774325,0.13944040425174234,0.1226443910312711,0.10713237969579306,0.09193742705053286,0.08602112475322975,0.08091136267538308,0.067705811620351,0.061927834721105385,0.04638425844537784,0.03807080135823337,1.0178752146580126e-09
85,0.17486859675150507,0.16151321203095353,0.16120242607675275,0.1570171345846537,0.14062106273990915,0.13944035164506902,0.12264440460280157,0.10713238315757674,0.09193746478928455,0.0860211407505409,0.080911340925943,0.06770578851392496,0.0619276112991601,0.046384458437690186,0.03807086114955504,8.275389912814424e-10
86,0.174868586614619,0.161513271120717,0.161202472224493,0.15701712331453527,0.14062101096973534,0.13944028503246006,0.12264442183861976,0.1071323876215084,0.09193751258971798,0.08602116081891709,0.08091131330604934,0.06770575911627211,0.06192732844256441,0.04638471167815365,0.03807093711655064,1.3646096815971182e-09
87,0.1748685737440494,0.16151334601840603,0.16120253061115736,0.15701710901653865,0.1406209454574389,0.13944020068659865,0.12264444372803257,0.10713239337778178,0.0919375731335335,0.08602118598993176,0.08091127822994833,0.06770572171497032,0.06192697036248281,0.046385032338461314,0.03807103363452773,1.647527380681361e-09
88,0.17486855740320453,0.16151344097227896,0.16120260445708146,0.15701709087426197,0.14062086256254275,0.13944009388926545,0.12264447152729896,0.10713240080103437,0.09193764981662948,0.08602121755457744,0.080911233682743,0.06770567413168194,0.0619265170888252,0.04638543835846827,0.03807115626078805,7.105579419993678e-10
89,0.1748685366575024,0.1615135613838551,0.16120269781427227,0.1570170678494547,0.14062075768463217,0.13943995866854036,0.12264450683154222,0.10713241037526043,0.09193774693897216,0.08602125712752036,0.08091117710377076,0.06770561359548567,0.06192594337081186,0.046385952445958306,0.038071312052818676,1.1769553449841077e-09
90,0.17486851032147618,0.16151371412793167,0.16120281577154347,0.15701703862070998,0.1406206250129535,0.1394397874666915,0.1226445516659528,0.10713242272630011,0.09193786994473421,0.0860213067267348,0.08091110523799444,0.06770553658182794,0.061925217293214506,0.04638660334036078,0.03807150997140004,9.718901438437526e-10
91,0.17486847689195056,0.16151390796553264,0.16120296470420828,0.15701700150460887,0.14062045721235092,0.13943957072070556,0.12264460860140462,0.10713243866434494,0.09193802572588443,0.0860213688718889,0.0809110139464566,0.06770543860779807,0.061924298537656686,0.04638742740931906,0.038071761390829864,8.886794537625601e-10
