step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi
5000,0,1,2,0.08139402544723673,-0.04133214190951784,0.00662498737850542,0.001708345954828521,-0.0033641894103720944,0.008333333333333942,-0.4698706188707665,0.004916641423676899,-0.006728378820744189,-0.2991289264277219
5000,1,1,3,0.08150593805390408,-0.04111101306568708,0.006643217938046848,0.001690115395287094,-0.0033507916842651325,0.008333333333333942,-0.4671557169977961,0.004953102542759755,-0.006701583368530265,-0.2974005662153512
5000,2,1,4,-0.018244334541822803,-0.08944538887198095,0.0003328557428739487,0.008000477590459893,0.0016318715978038548,0.008333333333333841,-1.7720079657355472,-0.0076676218475859445,0.0032637431956077097,0.871904692219895
5000,3,1,5,-0.08362513042429134,0.036608344606854366,0.006993162438479738,0.0013401708948542032,-0.003061377592365599,0.00833333333333394,2.72895790690936,0.005652991543625535,-0.006122755184731198,-0.262691438502652
5000,4,1,6,-0.008458752190605046,-0.09089434990532574,7.155048862206565e-05,0.00826178284471179,0.0007688527813752956,0.008333333333333857,-1.66359042819574,-0.008190232356089724,0.0015377055627505912,0.9409254402891407
5000,5,1,7,-0.06827059733775756,-0.06060081577404415,0.0046608744608542295,0.0036724588724796384,0.004137253892049395,0.008333333333333868,-2.4156393665315234,0.0009884155883745913,0.00827450778409879,0.46215621635653326
5000,6,1,8,0.08082377103682262,-0.04243643916165928,0.006532481964612726,0.0018008513687212096,-0.003429873042420003,0.008333333333333935,-0.4834854036612637,0.004731630595891517,-0.006859746084840006,-0.3077963676218819
5000,7,1,9,0.04257630787484786,0.08075017858234129,0.001812741992253832,0.006520591341080011,0.0034380444642707086,0.008333333333333843,1.085579596040614,-0.004707849348826179,0.006876088928541417,0.6911014353182668
5000,8,1,10,-0.08357730058523155,0.036717409497672805,0.006985165173114146,0.0013481681602197932,-0.0030687419702980358,0.008333333333333939,2.7276533221052826,0.005636997012894353,-0.0061374839405960715,-0.26352196298365815
5000,9,1,11,-0.031188112198617675,-0.08579414310324611,0.0009726983425135646,0.007360634990820272,0.0026757573610883003,0.008333333333333836,-1.9194668723245012,-0.006387936648306707,0.0053515147221766006,0.7780294366736626
5000,10,1,12,-0.08101089871171868,0.042078113351879234,0.006562765710080343,0.0017705676232535974,-0.003408785778729306,0.00833333333333394,2.662535537449128,0.004792198086826746,-0.006817571557458612,-0.30497723222854023
5000,11,1,13,-0.06947668303874571,-0.05921421997516754,0.004827009486066336,0.003506323847267531,0.00411400759260128,0.008333333333333866,-2.4357711464667617,0.0013206856387988053,0.00822801518520256,0.44933992719680765
5000,12,1,14,0.03849648125678784,0.0827729077910135,0.0014819790691542175,0.006851354264179623,0.0031864656933465792,0.008333333333333841,1.1354683363769396,-0.0053693751950254056,0.0063729313866931585,0.7228615938348836
5000,13,1,15,0.08125545840955083,-0.04160389178896248,0.006602449521346244,0.0017308838119876999,-0.003380543298933494,0.008333333333333944,-0.47321215577749987,0.004871565709358545,-0.006761086597866988,-0.30125621489264437
5000,14,1,16,0.03736389023483673,0.08329029379137112,0.0013960602934809275,0.006937273039852915,0.003112049394848094,0.008333333333333843,1.149108606473709,-0.005541212746371988,0.006224098789696188,0.7315452594789215
5000,15,2,3,-0.05309509647233464,-0.0742579562331696,0.002819089269406522,0.005514244063927331,0.003942733350038543,0.008333333333333854,-2.19152448732548,-0.002695154794520809,0.007885466700077086,0.6048321797408723
5000,16,2,4,0.09050951976739556,-0.011889498089043424,0.008191973168524568,0.00014136016480936723,-0.0010761127623146874,0.008333333333333935,-0.13061398877162003,0.0080506130037152,-0.002152225524629375,-0.08315144779981057
5000,17,2,5,0.08260887926891772,-0.03884721868123008,0.006824226934066624,0.0015091063992673116,-0.003209125197970981,0.008333333333333935,-0.4395695324262202,0.005315120534799312,-0.006418250395941962,-0.2798386556729045
5000,18,2,6,0.0004686558807812692,-0.0912858899009002,2.1963833459086723e-07,0.008333113694999273,-4.278166913440835e-05,0.008333333333333864,-1.565662436290518,-0.008332894056664682,-8.55633382688167e-05,-0.9967316637957425
5000,19,2,7,0.03685814471045179,0.08351533093891951,0.0013585228314966053,0.006974810501837247,0.003078220153287967,0.008333333333333852,1.1551724784263522,-0.005616287670340642,0.006156440306575934,0.7354056402610791
5000,20,2,8,0.050608003073661624,0.07597475474280985,0.0025611699751037446,0.005772163358230107,0.003844930621544809,0.008333333333333852,0.9831750204322937,-0.0032109933831263628,0.007689861243089618,0.625908657705099
5000,21,2,9,-0.06780422781446746,0.06112217293108721,0.0045974133095162024,0.00373592002381773,-0.0041443417379347135,0.008333333333333932,2.407976602969314,0.0008614932856984727,-0.008288683475869427,-0.4670344831512135
5000,22,2,10,-0.04079004462637516,-0.08166704104295792,0.001663827740621677,0.0066695055927121745,0.003331202248646265,0.008333333333333852,-2.0340179607463598,-0.005005677852090498,0.00666240449729253,0.7051039488380804
5000,23,2,11,-0.08659404441139923,0.028892988869456845,0.007498528527523382,0.0008348048058105571,-0.0025019607613398095,0.008333333333333939,2.8195479200692186,0.006663723721712825,-0.005003921522679619,-0.20502004494604661
5000,24,2,12,0.07388062799663941,-0.05361889722995167,0.00545834719317782,0.0028749861401561184,-0.003961397799836099,0.008333333333333939,-0.6277998978152592,0.0025833610530217013,-0.007922795599672197,-0.3996698280395411
5000,25,2,13,0.07872318062526487,-0.04621681691306594,0.006197339167758079,0.002135994165575858,-0.0036383348257720866,0.008333333333333937,-0.5308654442249604,0.004061345002182221,-0.007276669651544173,-0.33795943826030916
5000,26,2,14,0.03523594475928358,0.0842125972183174,0.001241571803079284,0.00709176153025456,0.00296731042362043,0.008333333333333845,1.1745151054004046,-0.005850189727175276,0.00593462084724086,0.7477195390422914
5000,27,2,15,-0.019974537977630866,-0.08907497497004438,0.00039898216741981774,0.007934351165914033,0.0017792314703956702,0.008333333333333852,-1.7913911803688642,-0.007535368998494216,0.0035584629407913403,0.8595649545322808
5000,28,2,16,0.08404642107472657,0.035630498703549604,0.0070638008954702425,0.00126953243786365,0.002994615897141029,0.008333333333333892,0.40097105288286794,0.005794268457606592,0.005989231794282058,0.2552661004122808
5000,29,3,4,-0.08941048539983153,0.018414625543313294,0.007994234899433487,0.0003390984339004464,-0.001646460608283778,0.008333333333333933,2.938476789241659,0.00765513646553304,-0.003292921216567556,-0.12930757532555398
5000,30,3,5,0.00141368437603347,0.09127614600660358,1.998503515041142e-06,0.008331334829818815,0.0001290356615140853,0.008333333333333857,1.5553095713072025,-0.008329336326303774,0.0002580713230281706,0.9901408252467118
5000,31,3,6,-0.082015342945597,0.04008512011769514,0.006726516478483886,0.0016068168548500476,-0.003287594873468216,0.008333333333333933,2.6869842880108483,0.005119699623633839,-0.006575189746936432,-0.2894126742112661
5000,32,3,7,-0.07784847623438942,-0.047675445266065195,0.006060385252016295,0.002272948081317578,0.00371146076775921,0.008333333333333873,-2.592095661523004,0.003787437170698717,0.00742292153551842,0.34982065000622997
5000,33,3,8,0.07991678394695664,-0.044120754491615274,0.006386692356424547,0.0019466409769093895,-0.0035259888042831347,0.008333333333333937,-0.5044415797695672,0.0044400513795151576,-0.0070519776085662695,-0.321137483685645
5000,34,3,9,0.029464921705401645,0.0864011094965128,0.000868181611105449,0.007465151722228396,0.0025458019265745843,0.008333333333333845,1.2421394918450368,-0.0065969701111229465,0.005091603853149169,0.7907705605471707
5000,35,3,10,0.0365192112480189,0.08366409351183107,0.00133365279017743,0.006999680543156414,0.0030553467048325665,0.008333333333333845,1.1592271998633448,-0.005666027752978984,0.006110693409665133,0.7379869560993113
5000,36,3,11,0.02702320621687585,0.0871956401381058,0.0007302536742397977,0.007603079659094046,0.00235630576466453,0.008333333333333843,1.270268526431628,-0.0068728259848542484,0.00471261152932906,0.808678060142606
5000,37,3,12,-0.055218374081581735,-0.07269294668068116,0.0030490688362134976,0.005284264497120354,0.004013986322906327,0.008333333333333852,-2.2204202589939985,-0.0022351956609068563,0.008027972645812655,0.5864365601588747
5000,38,3,13,-0.07999048343779513,0.043986996859546566,0.0063984774406121775,0.0019348558927217594,-0.0035185411437719063,0.008333333333333937,2.638824013431544,0.004463621547890418,-0.007037082287543813,-0.320072457251103
5000,39,3,14,-0.034124059423711633,-0.08466925003672138,0.0011644514315530027,0.007168881901780843,0.0028892585196141785,0.008333333333333845,-1.9539101262477783,-0.00600443047022784,0.005778517039228357,0.7561021802014274
