R,R_input_text,condition_id,window,step_start,step_end,n,phi,phi_over_pi,s0,stability_gain,S_mean,S_amp,S_min,S_max,S_drift,Q_max_error,gray_error_no_phase,gray_depth_no_phase
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,all,0,4096,4097,0.0,0.0,0.01,0.0,6.42934335887876e-06,0.019999956819685027,-0.01999991363936998,0.020000000000000073,5.197948923711876e-06,4.440892098500626e-16,1.1670472597563577e-05,4.9329115567774044
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,first16,0,15,16,0.0,0.0,0.01,0.0,-1.7689398798297218e-05,0.019999548331455008,-0.019999096662909943,0.020000000000000073,0.0050708721154510365,4.440892098500626e-16,0.0050890131827943256,2.2933664241105105
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,first64,0,63,64,0.0,0.0,0.01,0.0,-1.7334781365070614e-05,0.019999548331455008,-0.019999096662909943,0.020000000000000073,4.77014042599456e-07,4.440892098500626e-16,1.8263463952662277e-05,4.738416848222664
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,first256,0,255,256,0.0,0.0,0.01,0.0,-1.573737246934837e-05,0.019999548331455008,-0.019999096662909943,0.020000000000000073,2.191737988144004e-06,4.440892098500626e-16,1.838077900248458e-05,4.735636086567363
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,first_half,0,2047,2048,0.0,0.0,0.01,0.0,3.829734536646484e-06,0.019999806460351044,-0.019999612920702015,0.020000000000000073,2.2354026925566407e-05,4.440892098500626e-16,2.6377301111169383e-05,4.5787696429249385
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,tail,2048,4096,2049,0.0,0.0,0.01,0.0,9.02768346035836e-06,0.019999883475113694,-0.01999991363936998,0.019999853310857407,1.7452017005069907e-05,4.440892098500626e-16,2.659622535173422e-05,4.575179995896612
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,block256_0000_0255,0,255,256,0.0,0.0,0.01,0.0,-1.573737246934837e-05,0.019999548331455008,-0.019999096662909943,0.020000000000000073,2.191737988144004e-06,4.440892098500626e-16,1.838077900248458e-05,4.735636086567363
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,block256_0256_0511,256,511,256,0.0,0.0,0.01,0.0,-1.0707207165455891e-05,0.019999597340002367,-0.019999197673664034,0.019999997006340697,2.809233457760925e-06,4.440892098500626e-16,1.3919100620849792e-05,4.8563888256464995
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,block256_0512_0767,512,767,256,0.0,0.0,0.01,0.0,-4.694210705978555e-06,0.019999640361352627,-0.019999292697339854,0.0199999880253654,3.168865030328066e-06,4.440892098500626e-16,8.222714383679577e-06,5.084984794715443
0.6918903908935755,0.69189039089357551,phi0_s0.01_g0,block256_0768_1023,768,1023,256,0.0,0.0,0.01,0.0,1.7496746362359337e-06,0.0199996773954903,-0.01999938173390825,0.01999997305707235,3.2376215660217796e-06,4.440892098500626e-16,5.309900711957472e-06,5.27491359956865
