R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.6918903908935755,0.69189039089357551,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,9.02768346035836e-06,0.019999883475113694,0.01999991363936998,0.0030655585012562816,1.7452017005069907e-05,4.440892098500626e-16,4.440892098500626e-16,2.659622535173422e-05,4.575179995896612
0.6918903908935755,0.69189039089357551,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,9.027683460350496e-06,0.019999883475105923,0.01999991363935921,0.0030655585012568376,1.7452017005073725e-05,6.661338147750939e-16,6.661338147750939e-16,2.6596225359501735e-05,4.5751799957697745
