class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.7153596962971899,0.2846403037028101,-0.45124295142504117,0.8208700646313215,1-2
1,1,0.15220769979406693,0.847792300205933,0.35922209831449137,0.37242727952618077,1-3
2,1,0.3677204875409994,0.6322795124590005,0.4821847473568705,0.2926131990011649,1-4
3,1,0.17676055079303982,0.8232394492069601,0.3814659335725551,0.36187958044843077,1-5
4,1,0.6975146501047735,0.30248534989522646,-0.4593342606359653,0.8146327818133475,1-6
5,1,0.8911384632792659,0.10886153672073404,-0.3114654114721798,0.8929709000021154,1-7
6,1,0.8520371040562412,0.1479628959437588,-0.3550632019340997,0.874318886597512,2-3
7,1,0.9123413765812709,0.08765862341872906,-0.28279778846211384,0.9043231681661399,2-4
8,1,0.09265935207426863,0.9073406479257314,0.28995447323234275,0.40154405923953,2-5
9,1,0.2888803898155576,0.7111196101844425,0.4532422202261933,0.3193778882156978,2-6
10,1,0.13886109225890417,0.8611389077410958,0.3458015172256597,0.3784523964769665,2-7
11,1,0.46195260251668896,0.538047397483311,0.4985502938969617,0.2621225811486415,3-4
12,1,0.532247315266163,0.4677526847338371,-0.49895902703340755,0.7602717686643278,3-5
13,1,0.9895450812804218,0.010454918719578094,0.10171338847047182,0.03260394319289574,3-6
14,1,0.011375452069205235,0.9886245479307947,-0.10604740053120797,0.5340142812540158,3-7
15,1,0.23632941478487438,0.7636705852151257,-0.4248268147049021,0.6615944893758656,4-5
16,1,0.03119268987547896,0.968807310124521,-0.17383816029229932,0.5565145949990334,4-6
17,1,0.9899969503651506,0.010003049634849307,-0.09951376102254425,0.9681108418424635,4-7
18,1,0.9938244652741132,0.006175534725886899,0.07834154387511306,0.025040063571552817,5-6
19,1,0.9694708923069012,0.030529107693098852,0.1720380227640449,0.0559039009988891,5-7
20,1,6.562271333678299e-07,0.9999993437728667,-0.0008100782077884698,0.5002578560149291,6-7
