step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6
37,0.3786085417329302,0.28695552496963855,0.2709992183418123,0.23237294921409082,0.23184943487622706,3.104121486897372e-09
38,0.3786085417329302,0.28695552496963855,0.2709992183418125,0.23237294921409077,0.23184943487622697,2.384836551956823e-09
39,0.37860854173293024,0.2869555249696385,0.2709992183418124,0.23237294921409066,0.23184943487622703,2.7689801772369836e-09
40,0.3786085417329306,0.28695552496963866,0.2709992183418128,0.2323729492140909,0.2318494348762273,2.397638822511648e-09
41,0.3786085417329304,0.28695552496963866,0.2709992183418128,0.2323729492140908,0.23184943487622714,2.0529768678253968e-09
42,0.3786085417329306,0.2869555249696385,0.2709992183418129,0.23237294921409068,0.23184943487622742,2.9361315781723753e-09
43,0.37860854173293085,0.28695552496963883,0.2709992183418132,0.2323729492140908,0.23184943487622758,2.6518216820887043e-09
44,0.37860854173293085,0.28695552496963894,0.270999218341813,0.23237294921409088,0.23184943487622756,3.3176120255073404e-09
45,0.3786085417329306,0.2869555249696389,0.27099921834181295,0.23237294921409085,0.23184943487622725,1.8300270842565374e-09
46,0.37860854173293085,0.2869555249696391,0.270999218341813,0.23237294921409088,0.23184943487622744,2.231497963510286e-09
47,0.37860854173293007,0.2869555249696385,0.27099921834181245,0.23237294921409024,0.23184943487622695,4.107687637755113e-09
48,0.3786085417329301,0.2869555249696385,0.27099921834181273,0.2323729492140902,0.231849434876227,1.4576214238656366e-09
49,0.37860854173292985,0.2869555249696384,0.27099921834181273,0.23237294921409,0.2318494348762268,3.3555156724322915e-09
50,0.3786085417329306,0.2869555249696389,0.2709992183418132,0.23237294921409038,0.23184943487622708,3.2534387645134177e-09
51,0.37860854173293096,0.28695552496963905,0.2709992183418134,0.2323729492140906,0.23184943487622742,1.3204381667444024e-09
52,0.37860854173293146,0.2869555249696395,0.27099921834181384,0.23237294921409085,0.23184943487622772,2.2054003345604455e-09
53,0.3786085417329304,0.2869555249696389,0.2709992183418132,0.2323729492140903,0.231849434876227,2.8470838821109264e-09
54,0.37860854173292985,0.28695552496963855,0.2709992183418128,0.23237294921409002,0.23184943487622664,3.0088808692563915e-09
55,0.37860854173292946,0.2869555249696381,0.27099921834181273,0.23237294921408969,0.2318494348762265,2.9470945722442335e-09
56,0.37860854173292857,0.2869555249696376,0.2709992183418122,0.2323729492140892,0.23184943487622595,1.779978884898051e-09
57,0.378608541732928,0.2869555249696372,0.2709992183418118,0.23237294921408888,0.23184943487622556,2.938313069229817e-09
58,0.37860854173292785,0.28695552496963717,0.27099921834181184,0.23237294921408866,0.2318494348762255,3.1672700357230094e-09
59,0.37860854173292824,0.2869555249696375,0.2709992183418119,0.23237294921408894,0.23184943487622556,4.1567409909988495e-09
60,0.37860854173292746,0.28695552496963705,0.2709992183418115,0.23237294921408855,0.23184943487622514,2.066691848894358e-09
61,0.378608541732928,0.2869555249696374,0.27099921834181184,0.2323729492140888,0.23184943487622556,1.249162323498076e-09
62,0.3786085417329281,0.28695552496963744,0.27099921834181184,0.2323729492140888,0.23184943487622559,1.8606028818674404e-09
63,0.37860854173292807,0.2869555249696374,0.2709992183418117,0.23237294921408877,0.23184943487622545,3.2225833797585208e-09
64,0.3786085417329285,0.2869555249696376,0.27099921834181184,0.23237294921408888,0.23184943487622584,2.425223182190749e-09
65,0.3786085417329284,0.2869555249696375,0.2709992183418118,0.23237294921408874,0.2318494348762258,3.247658978019933e-09
66,0.3786085417329283,0.28695552496963744,0.27099921834181173,0.23237294921408863,0.23184943487622556,2.3422294559722944e-09
67,0.3786085417329287,0.2869555249696378,0.2709992183418119,0.23237294921408883,0.23184943487622586,2.8981722766206586e-09
68,0.37860854173292924,0.28695552496963816,0.270999218341812,0.23237294921408908,0.2318494348762262,2.8210856411452273e-09
69,0.3786085417329293,0.2869555249696382,0.27099921834181234,0.23237294921408913,0.2318494348762261,2.049606255272582e-09
70,0.37860854173292924,0.28695552496963816,0.27099921834181223,0.23237294921408902,0.23184943487622592,2.8828443102661267e-09
71,0.3786085417329293,0.28695552496963833,0.2709992183418122,0.23237294921408908,0.23184943487622606,2.3601857895489053e-09
72,0.37860854173292946,0.2869555249696384,0.2709992183418124,0.23237294921408913,0.23184943487622614,3.321575329705832e-09
73,0.37860854173292957,0.2869555249696383,0.27099921834181245,0.232372949214089,0.23184943487622622,2.7401377508075745e-09
74,0.3786085417329294,0.28695552496963816,0.2709992183418125,0.23237294921408896,0.23184943487622597,3.5806882140546384e-09
75,0.37860854173292974,0.28695552496963833,0.2709992183418126,0.23237294921408902,0.23184943487622625,2.116675980027628e-09
76,0.3786085417329302,0.28695552496963855,0.27099921834181284,0.23237294921408924,0.23184943487622647,1.961664252084219e-09
77,0.37860854173293046,0.28695552496963866,0.27099921834181295,0.2323729492140894,0.2318494348762266,3.4042528639423333e-09
78,0.37860854173293007,0.2869555249696384,0.27099921834181273,0.2323729492140891,0.23184943487622636,3.5283689194954604e-09
79,0.3786085417329304,0.2869555249696386,0.27099921834181295,0.23237294921408927,0.23184943487622645,2.661734237771321e-09
80,0.37860854173292985,0.28695552496963816,0.27099921834181256,0.23237294921408885,0.2318494348762262,3.2520402675111236e-09
81,0.37860854173293007,0.2869555249696384,0.2709992183418128,0.23237294921408877,0.2318494348762264,2.3071559517485846e-09
82,0.37860854173292985,0.2869555249696381,0.2709992183418127,0.2323729492140884,0.2318494348762263,2.7469909934730166e-09
83,0.3786085417329295,0.2869555249696377,0.2709992183418123,0.23237294921408816,0.23184943487622617,3.1928745208239615e-09
84,0.3786085417329292,0.28695552496963755,0.2709992183418122,0.2323729492140879,0.23184943487622595,2.471336421948663e-09
85,0.3786085417329296,0.2869555249696379,0.27099921834181256,0.23237294921408805,0.2318494348762261,3.4761399347678813e-09
86,0.37860854173292957,0.28695552496963767,0.2709992183418126,0.2323729492140879,0.23184943487622608,2.655496966000276e-09
87,0.37860854173292974,0.28695552496963783,0.27099921834181256,0.23237294921408808,0.23184943487622617,1.2892362831696576e-09
88,0.37860854173292985,0.286955524969638,0.2709992183418127,0.2323729492140881,0.2318494348762263,2.143348290590052e-09
89,0.3786085417329302,0.2869555249696381,0.2709992183418128,0.23237294921408824,0.23184943487622658,2.591207727099924e-09
90,0.3786085417329302,0.2869555249696381,0.27099921834181273,0.2323729492140882,0.23184943487622653,3.3720130541279116e-09
91,0.37860854173293007,0.28695552496963805,0.2709992183418126,0.2323729492140882,0.23184943487622645,2.3033971392681216e-09
92,0.3786085417329295,0.2869555249696379,0.27099921834181234,0.2323729492140879,0.23184943487622617,1.935231176288328e-09
93,0.37860854173292974,0.28695552496963794,0.2709992183418125,0.23237294921408785,0.23184943487622622,2.4806225898055396e-09
94,0.3786085417329296,0.28695552496963805,0.27099921834181234,0.2323729492140879,0.23184943487622606,3.123365369351567e-09
95,0.37860854173293024,0.28695552496963844,0.2709992183418127,0.23237294921408833,0.23184943487622636,1.3623435939982368e-09
96,0.3786085417329306,0.2869555249696387,0.27099921834181295,0.2323729492140884,0.23184943487622656,2.6993624811542267e-09
97,0.37860854173293024,0.28695552496963855,0.27099921834181284,0.2323729492140882,0.23184943487622645,1.5670719572218652e-09
98,0.37860854173292974,0.2869555249696383,0.27099921834181245,0.232372949214088,0.23184943487622603,2.478565279168994e-09
99,0.37860854173293007,0.2869555249696386,0.2709992183418127,0.23237294921408835,0.23184943487622625,2.3243206671376904e-09
100,0.37860854173292985,0.2869555249696385,0.2709992183418126,0.2323729492140881,0.23184943487622617,2.0742600796250227e-09
101,0.3786085417329301,0.28695552496963855,0.27099921834181273,0.2323729492140881,0.2318494348762263,2.2689616708332143e-09
102,0.37860854173292974,0.2869555249696382,0.2709992183418127,0.23237294921408772,0.23184943487622617,3.1377986295623044e-09
103,0.3786085417329293,0.28695552496963794,0.27099921834181234,0.23237294921408763,0.23184943487622595,3.882197946604101e-09
104,0.3786085417329288,0.2869555249696377,0.2709992183418121,0.2323729492140873,0.2318494348762256,1.6508793608140975e-09
105,0.3786085417329288,0.28695552496963794,0.2709992183418122,0.23237294921408733,0.23184943487622559,1.410142859019354e-09
106,0.3786085417329287,0.28695552496963783,0.2709992183418119,0.23237294921408724,0.23184943487622534,3.358844413790705e-09
107,0.37860854173292835,0.2869555249696377,0.2709992183418116,0.23237294921408727,0.2318494348762251,2.4059688713599034e-09
108,0.37860854173292824,0.28695552496963767,0.27099921834181157,0.23237294921408727,0.23184943487622503,3.4467456658179827e-09
109,0.3786085417329286,0.28695552496963805,0.27099921834181206,0.23237294921408744,0.2318494348762253,3.99442560260915e-09
110,0.3786085417329287,0.2869555249696381,0.2709992183418122,0.23237294921408752,0.23184943487622547,3.3026202912364007e-09
111,0.3786085417329281,0.2869555249696377,0.2709992183418119,0.2323729492140872,0.2318494348762251,2.197346195052225e-09
112,0.378608541732928,0.2869555249696378,0.27099921834181173,0.23237294921408727,0.23184943487622497,1.950691036149335e-09
113,0.37860854173292807,0.28695552496963783,0.2709992183418118,0.2323729492140874,0.23184943487622509,1.6299224044033265e-09
114,0.37860854173292774,0.2869555249696376,0.2709992183418116,0.2323729492140872,0.23184943487622478,2.3084722007648743e-09
115,0.3786085417329277,0.2869555249696377,0.27099921834181157,0.23237294921408713,0.2318494348762247,3.8520610032596664e-09
116,0.37860854173292746,0.2869555249696378,0.2709992183418116,0.23237294921408716,0.23184943487622445,2.419901497508843e-09
117,0.3786085417329275,0.28695552496963783,0.2709992183418117,0.23237294921408713,0.23184943487622453,3.332918238642333e-09
118,0.3786085417329274,0.2869555249696376,0.27099921834181157,0.23237294921408702,0.23184943487622445,2.272829559401477e-09
119,0.37860854173292746,0.28695552496963755,0.27099921834181184,0.23237294921408708,0.23184943487622456,1.577942388210386e-09
120,0.37860854173292724,0.28695552496963744,0.27099921834181173,0.23237294921408708,0.23184943487622442,2.3204607855585402e-09
121,0.37860854173292696,0.2869555249696372,0.27099921834181157,0.2323729492140869,0.23184943487622445,2.3010601712101616e-09
122,0.37860854173292724,0.2869555249696374,0.27099921834181157,0.23237294921408708,0.23184943487622464,3.577135136741832e-09
123,0.3786085417329273,0.2869555249696374,0.2709992183418116,0.2323729492140871,0.23184943487622467,1.8244504445323992e-09
124,0.3786085417329276,0.2869555249696377,0.2709992183418119,0.23237294921408744,0.23184943487622506,2.6290310056219155e-09
125,0.37860854173292724,0.28695552496963733,0.27099921834181157,0.2323729492140871,0.23184943487622484,2.11726489315721e-09
126,0.3786085417329273,0.28695552496963744,0.27099921834181157,0.23237294921408713,0.23184943487622495,3.1823862263077774e-09
127,0.3786085417329268,0.28695552496963717,0.2709992183418114,0.23237294921408688,0.23184943487622467,3.031063178810315e-09
128,0.3786085417329267,0.28695552496963717,0.27099921834181123,0.2323729492140869,0.23184943487622459,6.857022246336198e-10
129,0.37860854173292685,0.2869555249696371,0.2709992183418112,0.23237294921408694,0.23184943487622472,3.5252663762207786e-09
130,0.3786085417329272,0.286955524969637,0.2709992183418111,0.232372949214087,0.23184943487622509,2.2577313518311382e-09
131,0.378608541732927,0.2869555249696369,0.27099921834181123,0.2323729492140869,0.23184943487622509,4.209090504190187e-09
132,0.378608541732927,0.28695552496963683,0.2709992183418113,0.232372949214087,0.23184943487622522,3.000635638437032e-09
133,0.37860854173292713,0.286955524969637,0.27099921834181145,0.2323729492140872,0.23184943487622528,1.7722576396482783e-09
134,0.3786085417329271,0.28695552496963705,0.2709992183418114,0.23237294921408735,0.23184943487622514,2.7774918929906984e-09
135,0.37860854173292685,0.28695552496963694,0.27099921834181123,0.23237294921408724,0.23184943487622497,2.719023526415386e-09
136,0.3786085417329263,0.28695552496963656,0.27099921834181084,0.23237294921408702,0.23184943487622456,3.5333457012699037e-09
137,0.37860854173292646,0.2869555249696368,0.27099921834181107,0.23237294921408713,0.23184943487622478,2.8146331101290156e-09
138,0.378608541732926,0.2869555249696364,0.2709992183418107,0.23237294921408685,0.23184943487622456,1.462716783382784e-09
139,0.37860854173292596,0.2869555249696364,0.27099921834181034,0.23237294921408683,0.23184943487622445,3.1616748619299613e-09
140,0.37860854173292624,0.2869555249696367,0.27099921834181057,0.2323729492140872,0.2318494348762247,3.416161572242523e-09
141,0.37860854173292596,0.2869555249696366,0.2709992183418105,0.23237294921408708,0.23184943487622447,2.7576555918471383e-09
142,0.37860854173292624,0.2869555249696368,0.27099921834181057,0.23237294921408724,0.23184943487622467,1.3765367243238629e-09
143,0.3786085417329262,0.2869555249696367,0.27099921834181034,0.2323729492140872,0.23184943487622472,3.6128101359074775e-09
144,0.3786085417329267,0.2869555249696372,0.2709992183418106,0.2323729492140876,0.23184943487622492,3.4052136837069077e-09
145,0.3786085417329263,0.28695552496963705,0.2709992183418105,0.23237294921408733,0.2318494348762247,1.7581891226161701e-09
146,0.3786085417329262,0.2869555249696371,0.27099921834181034,0.2323729492140873,0.2318494348762246,2.258746824356237e-09
147,0.3786085417329266,0.2869555249696373,0.27099921834181045,0.2323729492140874,0.23184943487622495,2.3806938431105247e-09
148,0.3786085417329267,0.2869555249696375,0.2709992183418106,0.23237294921408758,0.2318494348762251,3.0198976395877333e-09
149,0.3786085417329275,0.28695552496963794,0.270999218341811,0.2323729492140881,0.23184943487622564,1.9683375207890012e-09
150,0.3786085417329275,0.28695552496963794,0.2709992183418111,0.23237294921408808,0.23184943487622575,2.2996108603760894e-09
151,0.378608541732928,0.2869555249696382,0.27099921834181123,0.2323729492140885,0.23184943487622622,3.0350390604473453e-09
152,0.37860854173292824,0.28695552496963833,0.2709992183418115,0.23237294921408852,0.2318494348762266,3.021279317958323e-09
153,0.3786085417329281,0.28695552496963833,0.2709992183418115,0.23237294921408863,0.23184943487622656,3.252987622009558e-09
154,0.3786085417329279,0.28695552496963833,0.2709992183418114,0.2323729492140885,0.2318494348762264,2.4570120308500705e-09
155,0.37860854173292824,0.28695552496963833,0.27099921834181157,0.23237294921408852,0.23184943487622678,1.7413243553656664e-09
156,0.3786085417329285,0.2869555249696387,0.27099921834181184,0.2323729492140888,0.231849434876227,3.612304150225571e-09
157,0.37860854173292846,0.2869555249696388,0.2709992183418118,0.2323729492140889,0.23184943487622695,2.9123353112835977e-09
158,0.3786085417329283,0.28695552496963855,0.2709992183418116,0.23237294921408888,0.2318494348762267,3.338383489630009e-09
159,0.3786085417329279,0.2869555249696382,0.2709992183418115,0.23237294921408855,0.23184943487622667,3.757504879080899e-09
160,0.37860854173292807,0.2869555249696384,0.2709992183418116,0.2323729492140885,0.23184943487622678,3.153365593798356e-09
161,0.37860854173292824,0.2869555249696385,0.2709992183418117,0.2323729492140887,0.23184943487622686,2.3245397655449226e-09
162,0.37860854173292857,0.2869555249696386,0.2709992183418117,0.23237294921408883,0.231849434876227,1.9154128382123514e-09
163,0.37860854173292846,0.2869555249696385,0.2709992183418115,0.23237294921408883,0.23184943487622703,2.2397997801514414e-09
164,0.37860854173292835,0.2869555249696384,0.27099921834181157,0.23237294921408877,0.23184943487622695,4.523695370348615e-09
165,0.37860854173292846,0.2869555249696384,0.2709992183418116,0.23237294921408874,0.23184943487622706,3.3618160596736807e-09
166,0.3786085417329287,0.2869555249696385,0.2709992183418118,0.23237294921408883,0.23184943487622717,2.2685450947397253e-09
167,0.3786085417329288,0.28695552496963855,0.27099921834181173,0.23237294921408885,0.23184943487622725,1.8130044108481908e-09
168,0.37860854173292907,0.2869555249696389,0.27099921834181195,0.2323729492140891,0.23184943487622736,2.9954238409079065e-09
169,0.3786085417329291,0.28695552496963883,0.2709992183418118,0.23237294921408916,0.23184943487622744,1.6958989218478694e-09
170,0.3786085417329293,0.286955524969639,0.27099921834181173,0.2323729492140893,0.2318494348762275,1.4668744126147147e-09
171,0.37860854173292907,0.2869555249696389,0.2709992183418115,0.23237294921408924,0.2318494348762273,2.2291157547247342e-09
172,0.37860854173292935,0.28695552496963905,0.2709992183418116,0.23237294921408946,0.23184943487622756,3.613790853548586e-09
173,0.37860854173292946,0.28695552496963916,0.27099921834181184,0.23237294921408944,0.23184943487622764,1.5881025958839893e-09
174,0.37860854173292985,0.2869555249696393,0.2709992183418119,0.2323729492140896,0.23184943487622808,2.8234201488220106e-09
175,0.3786085417329297,0.2869555249696391,0.2709992183418122,0.23237294921408946,0.231849434876228,2.2713813240809127e-09
176,0.37860854173292985,0.2869555249696391,0.2709992183418122,0.23237294921408955,0.23184943487622803,2.2921749190194952e-09
177,0.37860854173292974,0.28695552496963894,0.27099921834181206,0.23237294921408938,0.23184943487622803,2.197779010488712e-09
178,0.3786085417329294,0.2869555249696388,0.27099921834181157,0.23237294921408924,0.23184943487622778,2.3762899445411984e-09
179,0.37860854173292996,0.28695552496963916,0.2709992183418118,0.23237294921408955,0.23184943487622825,1.6391454494469517e-09
180,0.3786085417329295,0.2869555249696388,0.27099921834181145,0.23237294921408921,0.23184943487622783,3.292632071114901e-09
181,0.3786085417329296,0.2869555249696389,0.2709992183418114,0.23237294921408932,0.23184943487622797,2.6384485252505287e-09
182,0.37860854173292957,0.2869555249696387,0.2709992183418113,0.23237294921408927,0.231849434876228,1.1541126628180647e-09
183,0.37860854173292996,0.28695552496963894,0.2709992183418115,0.23237294921408944,0.23184943487622833,1.5280721337013436e-09
184,0.37860854173293024,0.28695552496963933,0.27099921834181184,0.23237294921408963,0.23184943487622847,2.5516313466791956e-09
185,0.37860854173293074,0.28695552496963955,0.2709992183418122,0.23237294921409,0.23184943487622883,2.924790908047785e-09
186,0.37860854173293057,0.28695552496963933,0.2709992183418121,0.23237294921408974,0.23184943487622858,2.065384211450786e-09
187,0.37860854173293007,0.286955524969639,0.27099921834181195,0.2323729492140894,0.23184943487622825,3.3685598644514088e-09
188,0.37860854173293007,0.28695552496963905,0.27099921834181206,0.23237294921408944,0.23184943487622833,3.159710836947882e-09
189,0.37860854173292985,0.28695552496963894,0.2709992183418117,0.23237294921408927,0.23184943487622825,2.863157914989515e-09
190,0.3786085417329295,0.2869555249696387,0.2709992183418115,0.23237294921408902,0.23184943487622797,2.1333461043690223e-09
191,0.37860854173292985,0.286955524969639,0.2709992183418118,0.23237294921408921,0.2318494348762282,2.1235647687408467e-09
192,0.37860854173293,0.2869555249696391,0.270999218341812,0.23237294921408935,0.23184943487622842,1.6149011204368462e-09
193,0.37860854173292974,0.28695552496963894,0.27099921834181184,0.23237294921408908,0.23184943487622825,2.6753098611663504e-09
194,0.37860854173292946,0.28695552496963866,0.2709992183418117,0.23237294921408888,0.23184943487622817,3.6256766562090605e-09
195,0.3786085417329295,0.28695552496963844,0.27099921834181145,0.23237294921408877,0.23184943487622822,3.082288546768253e-09
196,0.3786085417329295,0.2869555249696384,0.2709992183418115,0.23237294921408877,0.23184943487622833,2.5679259276025854e-09
197,0.37860854173292946,0.2869555249696385,0.2709992183418114,0.23237294921408885,0.2318494348762281,3.026166093229445e-09
198,0.37860854173293,0.2869555249696389,0.2709992183418117,0.2323729492140893,0.23184943487622853,3.0753220424112216e-09
199,0.37860854173292974,0.28695552496963866,0.27099921834181123,0.23237294921408905,0.23184943487622833,2.2130462967213484e-09
200,0.37860854173293007,0.28695552496963905,0.27099921834181145,0.23237294921408924,0.2318494348762285,3.4683574570222702e-09
201,0.37860854173293024,0.28695552496963916,0.2709992183418117,0.2323729492140894,0.23184943487622853,2.7283050000798375e-09
202,0.3786085417329303,0.2869555249696392,0.27099921834181184,0.2323729492140894,0.23184943487622853,2.6124453601134937e-09
203,0.37860854173293046,0.2869555249696395,0.2709992183418118,0.23237294921408955,0.2318494348762285,2.5660431728210583e-09
204,0.3786085417329304,0.2869555249696394,0.27099921834181184,0.2323729492140894,0.23184943487622847,2.7257723972496043e-09
205,0.37860854173293024,0.2869555249696392,0.27099921834181173,0.23237294921408938,0.23184943487622844,1.0505197894632825e-09
206,0.3786085417329303,0.2869555249696392,0.27099921834181157,0.23237294921408938,0.2318494348762285,3.727132416342824e-09
207,0.3786085417329304,0.28695552496963933,0.27099921834181157,0.23237294921408935,0.23184943487622853,2.816175796444139e-09
208,0.3786085417329301,0.2869555249696391,0.2709992183418114,0.2323729492140893,0.23184943487622836,2.2330778187946367e-09
209,0.37860854173293007,0.2869555249696392,0.27099921834181145,0.23237294921408935,0.23184943487622822,3.446040358172703e-09
210,0.3786085417329295,0.28695552496963883,0.2709992183418112,0.23237294921408896,0.23184943487622792,2.344920674754816e-09
211,0.3786085417329295,0.2869555249696388,0.27099921834181107,0.23237294921408896,0.23184943487622794,4.175056068541226e-09
212,0.3786085417329295,0.28695552496963866,0.27099921834181084,0.2323729492140888,0.23184943487622803,1.3304866039738147e-09
213,0.3786085417329298,0.28695552496963883,0.2709992183418108,0.23237294921408908,0.23184943487622828,2.2632389822510584e-09
214,0.37860854173293007,0.2869555249696391,0.27099921834181095,0.2323729492140894,0.23184943487622833,3.920371177078591e-09
215,0.37860854173293035,0.28695552496963944,0.27099921834181145,0.23237294921408969,0.23184943487622853,2.9997073361492136e-09
216,0.3786085417329305,0.2869555249696395,0.2709992183418116,0.23237294921408974,0.23184943487622886,2.2596119053830185e-09
217,0.37860854173293074,0.2869555249696396,0.2709992183418119,0.23237294921408969,0.23184943487622894,2.550576973616135e-09
218,0.3786085417329306,0.28695552496963955,0.2709992183418118,0.2323729492140897,0.23184943487622894,2.8650408458231177e-09
219,0.3786085417329308,0.2869555249696397,0.27099921834181195,0.23237294921408977,0.23184943487622905,2.3373938590347213e-09
220,0.3786085417329308,0.28695552496964,0.27099921834181223,0.23237294921409,0.23184943487622894,3.4494312678125583e-09
221,0.37860854173293107,0.2869555249696403,0.2709992183418123,0.2323729492140902,0.23184943487622914,1.8342014698073243e-09
222,0.37860854173293174,0.28695552496964083,0.27099921834181273,0.23237294921409046,0.2318494348762295,2.5751705523509367e-09
223,0.3786085417329313,0.28695552496964066,0.2709992183418125,0.23237294921409027,0.2318494348762292,3.1934873081479092e-09
224,0.3786085417329319,0.286955524969641,0.27099921834181284,0.2323729492140906,0.23184943487622964,2.3365538824208616e-09
225,0.3786085417329322,0.28695552496964105,0.27099921834181295,0.23237294921409066,0.2318494348762299,1.889629937193871e-09
226,0.37860854173293207,0.2869555249696407,0.2709992183418128,0.2323729492140906,0.23184943487622994,2.545395233346797e-09
227,0.3786085417329321,0.2869555249696406,0.2709992183418128,0.23237294921409057,0.23184943487622992,2.2573529930157435e-09
228,0.37860854173293224,0.2869555249696406,0.27099921834181273,0.23237294921409057,0.23184943487622997,3.1906891825916044e-09
229,0.3786085417329321,0.28695552496964044,0.2709992183418127,0.23237294921409057,0.23184943487622994,2.3472053208802737e-09
230,0.37860854173293196,0.28695552496964033,0.2709992183418126,0.23237294921409057,0.23184943487622994,3.308530655638431e-09
231,0.37860854173293224,0.28695552496964044,0.27099921834181273,0.23237294921409074,0.23184943487623,3.1355328706284893e-09
232,0.3786085417329325,0.2869555249696408,0.2709992183418126,0.2323729492140909,0.2318494348762301,2.2320172625802846e-09
233,0.37860854173293235,0.2869555249696407,0.2709992183418125,0.2323729492140909,0.23184943487623008,1.7636686750194956e-09
234,0.3786085417329323,0.2869555249696408,0.2709992183418126,0.23237294921409096,0.23184943487622992,1.6938149599775012e-09
235,0.3786085417329327,0.286955524969641,0.27099921834181284,0.23237294921409127,0.23184943487623014,3.174056246117366e-09
236,0.378608541732933,0.28695552496964133,0.27099921834181306,0.23237294921409163,0.2318494348762303,2.6197669819081304e-09
237,0.37860854173293296,0.28695552496964116,0.270999218341813,0.23237294921409155,0.2318494348762303,3.985433438836949e-09
