step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7
74,0.38388071529361506,0.3342157644028817,0.3003087607464334,0.26874071688861767,0.23384783814663257,0.15533235464267972,2.936858732283222e-09
75,0.3838807152936424,0.334215764402837,0.30030876074641916,0.26874071688862977,0.2338478381466515,0.15533235464271056,2.7261649039820234e-09
76,0.38388071529366935,0.3342157644027915,0.3003087607464027,0.2687407168886412,0.2338478381466705,0.1553323546427415,3.0217707783247224e-09
77,0.3838807152936969,0.3342157644027461,0.30030876074638513,0.26874071688865303,0.23384783814669047,0.15533235464277273,1.1205755053983245e-09
78,0.3838807152937247,0.3342157644027005,0.30030876074636625,0.2687407168886645,0.23384783814671112,0.15533235464280415,3.2366881372356955e-09
79,0.38388071529375367,0.33421576440265544,0.3003087607463462,0.26874071688867635,0.23384783814673277,0.15533235464283648,2.2125775652999907e-09
80,0.38388071529378254,0.33421576440261014,0.30030876074632484,0.26874071688868756,0.23384783814675517,0.15533235464286863,3.0828095606484543e-09
81,0.3838807152938123,0.33421576440256523,0.3003087607463025,0.26874071688869916,0.23384783814677865,0.15533235464290143,2.1584354998906695e-09
82,0.3838807152938425,0.33421576440252027,0.30030876074627905,0.2687407168887105,0.23384783814680304,0.15533235464293452,2.3855931824311036e-09
83,0.38388071529387235,0.33421576440247486,0.3003087607462538,0.26874071688872125,0.23384783814682789,0.15533235464296688,2.7403717953653218e-09
84,0.3838807152939029,0.3342157644024299,0.30030876074622725,0.268740716888732,0.23384783814685353,0.15533235464300058,2.878562562413058e-09
85,0.3838807152939348,0.3342157644023853,0.3003087607462,0.26874071688874346,0.23384783814688054,0.1553323546430338,2.570322989383839e-09
86,0.38388071529396656,0.33421576440234063,0.30030876074617097,0.26874071688875384,0.23384783814690793,0.15533235464306783,2.3470975901580996e-09
87,0.38388071529399886,0.3342157644022965,0.30030876074614093,0.2687407168887646,0.23384783814693627,0.1553323546431019,2.82493518485443e-09
88,0.383880715294031,0.33421576440225187,0.3003087607461088,0.2687407168887744,0.23384783814696497,0.155332354643136,2.82566103932498e-09
89,0.3838807152940637,0.3342157644022071,0.3003087607460756,0.26874071688878437,0.23384783814699472,0.15533235464316944,2.837387738888221e-09
90,0.3838807152940972,0.334215764402163,0.30030876074604085,0.26874071688879453,0.23384783814702534,0.15533235464320422,1.894393061615474e-09
91,0.38388071529413054,0.33421576440211864,0.3003087607460046,0.26874071688880397,0.23384783814705662,0.15533235464323866,3.1970701234495563e-09
92,0.38388071529416545,0.3342157644020753,0.30030876074596746,0.2687407168888139,0.23384783814708918,0.15533235464327383,3.5026959770197805e-09
93,0.38388071529419987,0.33421576440203177,0.30030876074592877,0.26874071688882295,0.23384783814712226,0.15533235464330902,1.980030018762552e-09
94,0.38388071529423484,0.3342157644019885,0.3003087607458885,0.2687407168888321,0.2338478381471562,0.15533235464334424,4.108694123861684e-09
95,0.3838807152942699,0.334215764401945,0.30030876074584684,0.2687407168888406,0.23384783814719087,0.1553323546433793,2.89653525723945e-09
96,0.3838807152943053,0.33421576440190187,0.30030876074580337,0.2687407168888489,0.23384783814722607,0.1553323546434148,2.255422141860644e-09
97,0.38388071529434087,0.3342157644018587,0.30030876074575863,0.2687407168888564,0.23384783814726223,0.15533235464345024,2.2011199708158987e-09
98,0.38388071529437723,0.3342157644018162,0.30030876074571305,0.2687407168888645,0.23384783814729987,0.15533235464348547,3.5932962009288953e-09
99,0.38388071529441425,0.33421576440177436,0.3003087607456659,0.2687407168888722,0.2338478381473381,0.15533235464352105,3.548507913193463e-09
100,0.3838807152944521,0.3342157644017332,0.30030876074561774,0.26874071688887985,0.23384783814737747,0.15533235464355688,3.80849425730908e-09
101,0.38388071529448936,0.3342157644016913,0.3003087607455675,0.26874071688888657,0.23384783814741728,0.15533235464359216,3.827597897319741e-09
102,0.38388071529452794,0.33421576440165063,0.30030876074551643,0.2687407168888936,0.23384783814745858,0.1553323546436282,4.123975576521979e-09
103,0.38388071529456663,0.3342157644016101,0.3003087607454638,0.2687407168889001,0.23384783814750057,0.15533235464366402,3.229850666420723e-09
104,0.3838807152946058,0.33421576440156997,0.30030876074540963,0.2687407168889064,0.2338478381475432,0.15533235464370018,4.454684688618708e-09
105,0.38388071529464574,0.3342157644015305,0.3003087607453546,0.26874071688891277,0.2338478381475873,0.1553323546437365,3.1300780248097383e-09
106,0.38388071529468515,0.33421576440149087,0.30030876074529733,0.2687407168889184,0.23384783814763158,0.1553323546437719,3.3847653975309646e-09
107,0.3838807152947252,0.3342157644014517,0.30030876074523877,0.2687407168889236,0.2338478381476768,0.15533235464380737,2.166577172464983e-09
108,0.38388071529476586,0.3342157644014132,0.300308760745179,0.2687407168889287,0.2338478381477232,0.1553323546438432,2.358536271190182e-09
109,0.3838807152948064,0.3342157644013748,0.30030876074511725,0.26874071688893303,0.23384783814776994,0.15533235464387862,1.5967543420228187e-09
110,0.3838807152948472,0.3342157644013368,0.30030876074505414,0.26874071688893697,0.23384783814781762,0.15533235464391365,3.0007479478112695e-09
111,0.3838807152948882,0.3342157644012993,0.3003087607449898,0.26874071688894047,0.23384783814786644,0.1553323546439486,3.6553816148025802e-09
112,0.3838807152949299,0.3342157644012624,0.3003087607449237,0.2687407168889435,0.23384783814791574,0.1553323546439838,3.626239134859133e-09
113,0.3838807152949723,0.33421576440122597,0.30030876074485646,0.26874071688894663,0.23384783814796634,0.15533235464401882,2.0013545288139186e-09
114,0.383880715295014,0.33421576440118966,0.30030876074478735,0.2687407168889487,0.2338478381480175,0.1553323546440532,4.490165536528642e-09
115,0.383880715295057,0.33421576440115436,0.30030876074471724,0.26874071688895074,0.23384783814807,0.15533235464408832,3.907618714724882e-09
116,0.38388071529510065,0.33421576440112005,0.30030876074464585,0.2687407168889525,0.23384783814812324,0.15533235464412362,3.725635943797586e-09
117,0.3838807152951433,0.3342157644010851,0.30030876074457197,0.26874071688895323,0.23384783814817667,0.15533235464415746,3.0812771530039956e-09
118,0.3838807152951867,0.3342157644010511,0.3003087607444969,0.2687407168889536,0.2338478381482314,0.15533235464419146,2.332120703871462e-09
119,0.3838807152952301,0.33421576440101725,0.30030876074442003,0.2687407168889536,0.23384783814828652,0.15533235464422476,2.526484846700077e-09
120,0.3838807152952741,0.3342157644009844,0.30030876074434193,0.2687407168889532,0.2338478381483427,0.15533235464425826,2.953601706351751e-09
121,0.38388071529531914,0.33421576440095285,0.3003087607442629,0.2687407168889527,0.23384783814840018,0.15533235464429207,2.5716320154625273e-09
122,0.38388071529536366,0.33421576440092104,0.3003087607441817,0.2687407168889512,0.23384783814845808,0.15533235464432504,2.7369892889965203e-09
123,0.38388071529540846,0.3342157644008899,0.3003087607440991,0.2687407168889489,0.23384783814851698,0.15533235464435804,3.7115988054498752e-09
124,0.38388071529545365,0.33421576440085965,0.30030876074401525,0.26874071688894646,0.2338478381485768,0.1553323546443904,3.508830197670801e-09
125,0.3838807152954999,0.33421576440083073,0.30030876074393015,0.26874071688894435,0.23384783814863766,0.15533235464442285,2.844418953679767e-09
126,0.3838807152955455,0.3342157644008016,0.300308760743843,0.26874071688894063,0.23384783814869903,0.1553323546444547,2.9069606704211867e-09
127,0.3838807152955916,0.3342157644007732,0.3003087607437546,0.2687407168889366,0.23384783814876148,0.15533235464448597,3.3689407543923005e-09
128,0.3838807152956375,0.33421576440074563,0.30030876074366436,0.26874071688893175,0.23384783814882443,0.15533235464451695,2.7836289661615002e-09
129,0.38388071529568446,0.33421576440071904,0.3003087607435732,0.268740716888927,0.23384783814888865,0.15533235464454762,2.0828697356500076e-09
130,0.3838807152957317,0.3342157644006932,0.30030876074348045,0.26874071688892165,0.2338478381489539,0.15533235464457798,3.83997000610199e-09
131,0.3838807152957786,0.3342157644006679,0.3003087607433863,0.2687407168889151,0.23384783814902,0.1553323546446073,3.096555616726151e-09
132,0.38388071529582646,0.3342157644006437,0.3003087607432905,0.2687407168889086,0.2338478381490869,0.15533235464463704,3.894956164722672e-09
133,0.38388071529587375,0.33421576440061984,0.30030876074319307,0.2687407168889008,0.23384783814915439,0.1553323546446656,4.788131277080247e-09
134,0.38388071529592216,0.3342157644005974,0.3003087607430943,0.2687407168888932,0.23384783814922291,0.15533235464469444,2.1463674873832907e-09
135,0.38388071529597034,0.3342157644005754,0.30030876074299434,0.2687407168888845,0.23384783814929255,0.15533235464472192,2.7187329553519838e-09
136,0.3838807152960189,0.3342157644005544,0.3003087607428927,0.26874071688887546,0.2338478381493629,0.15533235464474882,4.684238730997694e-09
137,0.38388071529606776,0.3342157644005342,0.3003087607427895,0.2687407168888657,0.233847838149434,0.15533235464477593,3.182420484307031e-09
138,0.38388071529611695,0.3342157644005149,0.30030876074268475,0.2687407168888554,0.23384783814950594,0.15533235464480236,2.9143734412655518e-09
139,0.38388071529616724,0.33421576440049744,0.3003087607425796,0.2687407168888451,0.23384783814957963,0.15533235464482822,2.5272858776523433e-09
140,0.38388071529621637,0.33421576440047973,0.30030876074247187,0.2687407168888335,0.23384783814965324,0.1553323546448526,1.6639135982596538e-09
141,0.38388071529626583,0.3342157644004629,0.3003087607423628,0.26874071688882095,0.23384783814972782,0.15533235464487646,2.6444927265775363e-09
142,0.38388071529631523,0.33421576440044687,0.3003087607422519,0.2687407168888073,0.23384783814980298,0.15533235464489975,2.543867923485363e-09
143,0.3838807152963647,0.3342157644004316,0.3003087607421395,0.26874071688879303,0.23384783814987903,0.15533235464492254,3.5511862095221534e-09
144,0.3838807152964159,0.33421576440041856,0.3003087607420266,0.2687407168887787,0.2338478381499566,0.15533235464494527,2.5449084651884062e-09
145,0.3838807152964657,0.3342157644004053,0.3003087607419114,0.2687407168887631,0.23384783815003432,0.15533235464496664,1.6563490788584926e-09
146,0.3838807152965162,0.33421576440039336,0.300308760741795,0.2687407168887469,0.23384783815011326,0.15533235464498704,4.613008542297612e-09
147,0.3838807152965669,0.33421576440038236,0.3003087607416772,0.2687407168887301,0.23384783815019278,0.155332354645007,2.604317903995214e-09
148,0.3838807152966176,0.33421576440037226,0.3003087607415578,0.2687407168887125,0.2338478381502733,0.15533235464502573,3.6695759942384695e-09
149,0.3838807152966679,0.3342157644003628,0.30030876074143653,0.2687407168886939,0.23384783815035404,0.15533235464504325,2.4878659830591582e-09
150,0.3838807152967196,0.33421576440035555,0.3003087607413147,0.2687407168886751,0.23384783815043647,0.15533235464506095,2.6378221934942474e-09
151,0.38388071529677026,0.33421576440034806,0.3003087607411903,0.2687407168886549,0.23384783815051877,0.1553323546450769,3.1725397180440275e-09
152,0.38388071529682155,0.3342157644003423,0.3003087607410649,0.26874071688863443,0.23384783815060248,0.15533235464509235,2.8302748836273845e-09
153,0.38388071529687307,0.33421576440033746,0.30030876074093826,0.26874071688861273,0.2338478381506871,0.15533235464510683,2.3180072491236504e-09
154,0.3838807152969248,0.33421576440033374,0.3003087607408102,0.26874071688859047,0.23384783815077229,0.15533235464512013,3.4252235976826124e-09
155,0.38388071529697626,0.334215764400331,0.30030876074068036,0.26874071688856704,0.23384783815085816,0.1553323546451325,2.3874478698909733e-09
156,0.38388071529702816,0.33421576440032963,0.30030876074054924,0.2687407168885432,0.2338478381509449,0.1553323546451439,2.6030374842861845e-09
157,0.38388071529708034,0.3342157644003295,0.3003087607404169,0.26874071688851825,0.23384783815103263,0.1553323546451548,2.687459748297654e-09
158,0.38388071529713225,0.33421576440033,0.30030876074028273,0.2687407168884921,0.23384783815112073,0.15533235464516443,3.7860510950362386e-09
159,0.3838807152971837,0.33421576440033135,0.30030876074014656,0.2687407168884654,0.2338478381512092,0.15533235464517223,2.043608290577474e-09
160,0.38388071529723666,0.33421576440033496,0.30030876074001034,0.2687407168884384,0.23384783815129936,0.1553323546451798,2.57947872236785e-09
161,0.38388071529728884,0.33421576440033923,0.3003087607398719,0.26874071688840995,0.2338478381513899,0.15533235464518605,1.985487418514168e-09
162,0.3838807152973415,0.334215764400345,0.3003087607397324,0.2687407168883809,0.23384783815148144,0.15533235464519118,3.2955273333655274e-09
163,0.3838807152973933,0.3342157644003511,0.3003087607395909,0.2687407168883502,0.2338478381515733,0.1553323546451945,3.6110718097569156e-09
164,0.3838807152974455,0.3342157644003588,0.3003087607394481,0.2687407168883185,0.23384783815166613,0.15533235464519698,3.070120161189163e-09
165,0.383880715297498,0.334215764400368,0.3003087607393042,0.2687407168882863,0.2338478381517596,0.1553323546451985,1.835934338513612e-09
166,0.3838807152975503,0.33421576440037815,0.3003087607391584,0.268740716888253,0.23384783815185356,0.15533235464519854,2.910395299269351e-09
167,0.38388071529760376,0.33421576440039047,0.300308760739012,0.26874071688821943,0.2338478381519489,0.15533235464519782,2.8291541422405876e-09
168,0.38388071529765655,0.33421576440040346,0.3003087607388637,0.2687407168881844,0.23384783815204443,0.15533235464519624,2.207346153476053e-09
169,0.38388071529770906,0.3342157644004175,0.300308760738714,0.2687407168881481,0.23384783815214089,0.155332354645192,4.594938416887147e-09
170,0.3838807152977618,0.33421576440043305,0.3003087607385631,0.2687407168881108,0.23384783815223806,0.15533235464518638,2.731188356306396e-09
171,0.38388071529781426,0.3342157644004497,0.30030876073841056,0.2687407168880726,0.2338478381523357,0.1553323546451798,1.5822800224640026e-09
172,0.38388071529786727,0.33421576440046796,0.3003087607382568,0.26874071688803336,0.23384783815243412,0.1553323546451722,2.9126135477512e-09
173,0.3838807152979207,0.33421576440048817,0.30030876073810236,0.26874071688799345,0.23384783815253368,0.15533235464516318,1.65896343979857e-09
174,0.38388071529797374,0.3342157644005095,0.3003087607379461,0.2687407168879522,0.23384783815263374,0.15533235464515285,2.8245897106956273e-09
175,0.3838807152980266,0.3342157644005318,0.30030876073778867,0.26874071688790985,0.23384783815273436,0.1553323546451407,1.6603002884396359e-09
176,0.38388071529807993,0.3342157644005562,0.3003087607376298,0.268740716887867,0.23384783815283594,0.1553323546451272,1.9713519788499844e-09
177,0.3838807152981333,0.33421576440058187,0.3003087607374697,0.2687407168878224,0.23384783815293803,0.1553323546451127,2.8058100112469753e-09
178,0.38388071529818574,0.3342157644006081,0.3003087607373078,0.2687407168877766,0.2338478381530403,0.15533235464509587,4.201452567891161e-09
179,0.38388071529823925,0.3342157644006366,0.30030876073714524,0.2687407168877299,0.23384783815314386,0.15533235464507786,4.6243325332854665e-09
180,0.3838807152982924,0.3342157644006666,0.30030876073698093,0.268740716887682,0.23384783815324764,0.1553323546450582,3.0528855625801755e-09
181,0.38388071529834566,0.3342157644006981,0.3003087607368155,0.2687407168876332,0.23384783815335228,0.15533235464503725,2.9193122761618453e-09
182,0.38388071529839884,0.33421576440073075,0.30030876073664864,0.2687407168875835,0.2338478381534575,0.15533235464501388,2.465910589083799e-09
183,0.3838807152984518,0.33421576440076484,0.3003087607364805,0.2687407168875326,0.23384783815356336,0.15533235464498904,3.2975744990866842e-09
184,0.3838807152985052,0.3342157644008009,0.3003087607363114,0.2687407168874805,0.23384783815366988,0.1553323546449627,8.773230535857957e-10
185,0.38388071529855816,0.3342157644008381,0.3003087607361406,0.26874071688742734,0.23384783815377663,0.15533235464493436,2.901726247952951e-09
186,0.38388071529861156,0.33421576440087736,0.30030876073596924,0.2687407168873731,0.23384783815388474,0.15533235464490414,3.990756322125446e-09
187,0.38388071529866413,0.33421576440091744,0.30030876073579565,0.2687407168873172,0.2338478381539926,0.15533235464487222,3.4670778510329986e-09
188,0.38388071529871665,0.334215764400959,0.300308760735621,0.26874071688725987,0.23384783815410118,0.15533235464483802,4.008700579375949e-09
189,0.38388071529876955,0.3342157644010027,0.3003087607354453,0.26874071688720175,0.23384783815421037,0.1553323546448024,1.8127236420283132e-09
190,0.38388071529882245,0.33421576440104794,0.3003087607352686,0.2687407168871424,0.2338478381543202,0.15533235464476502,3.832465275082192e-09
191,0.38388071529887524,0.3342157644010948,0.30030876073509044,0.26874071688708173,0.23384783815443053,0.15533235464472556,4.167046826052015e-09
192,0.3838807152989284,0.33421576440114376,0.3003087607349116,0.26874071688701995,0.23384783815454172,0.15533235464468467,3.1514237201891955e-09
193,0.3838807152989818,0.3342157644011947,0.3003087607347318,0.26874071688695744,0.2338478381546536,0.15533235464464168,3.975428847811781e-09
194,0.3838807152990347,0.3342157644012467,0.30030876073455015,0.26874071688689327,0.23384783815476562,0.15533235464459647,3.338272460160975e-09
195,0.38388071529908674,0.33421576440129974,0.3003087607343672,0.2687407168868273,0.23384783815487808,0.1553323546445485,2.7109472130189005e-09
196,0.38388071529913914,0.33421576440135486,0.30030876073418294,0.26874071688676054,0.23384783815499086,0.15533235464449907,3.600756234150402e-09
197,0.38388071529919116,0.33421576440141126,0.30030876073399737,0.26874071688669227,0.23384783815510407,0.15533235464444745,2.5776356591470886e-09
198,0.38388071529924417,0.33421576440147055,0.30030876073381135,0.26874071688662304,0.23384783815521845,0.15533235464439413,3.9810323118756705e-09
199,0.38388071529929646,0.3342157644015309,0.3003087607336238,0.26874071688655243,0.23384783815533283,0.15533235464433845,3.50066747118539e-09
200,0.38388071529934886,0.334215764401593,0.3003087607334352,0.2687407168864805,0.23384783815544785,0.15533235464428047,3.013622533183272e-09
201,0.3838807152994012,0.3342157644016571,0.3003087607332458,0.2687407168864069,0.23384783815556354,0.15533235464422016,2.4529983836848228e-09
202,0.38388071529945367,0.33421576440172324,0.3003087607330552,0.2687407168863322,0.23384783815567953,0.15533235464415832,2.225976231156826e-09
203,0.3838807152995053,0.3342157644017902,0.3003087607328627,0.2687407168862558,0.23384783815579557,0.1553323546440933,2.0482760589661836e-09
204,0.38388071529955725,0.33421576440185946,0.30030876073266977,0.2687407168861784,0.23384783815591242,0.15533235464402625,3.640851034860953e-09
205,0.3838807152996089,0.3342157644019302,0.30030876073247537,0.26874071688609935,0.23384783815602914,0.15533235464395706,1.7332651756614182e-09
