step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,6.971492887255506e-32,2.223345288220495e-32,1.0,3.3296847746890464e-14
5,3.302915643942856e-29,1.0533643300095321e-29,1.0000000000000002,3.3400541764022716e-14
10,6.39483386868422e-29,2.0394374606454102e-29,1.0000000000000002,3.338358836157119e-14
25,1.5843844017612892e-28,5.052911408438338e-29,1.0,3.3258951121409475e-14
50,3.3508540814710397e-28,1.0686528343409026e-28,1.0,3.3271746387332536e-14
75,5.648189032840743e-28,1.801317834821574e-28,1.0000000000000004,3.3550438810888965e-14
100,7.628473635870778e-28,2.4328692848031474e-28,1.0000000000000002,3.353784932505248e-14
125,9.749240622982851e-28,3.1092233117618438e-28,1.0,3.352952587641732e-14
150,1.0774959556337003e-27,3.4363451197293235e-28,1.0,3.3379289413829256e-14
200,1.4745157129693115e-27,4.702518694138677e-28,0.9999999999999997,3.3277375117156394e-14
250,2.0479075684776358e-27,6.531177348555401e-28,1.0,3.344342766991134e-14
300,2.2678976331365284e-27,7.232768645605701e-28,1.0000000000000004,3.34855701195221e-14
350,2.3647129613988267e-27,7.5415316428584625e-28,1.0000000000000002,3.3241937477075046e-14
400,2.696228878015542e-27,8.59880067131473e-28,0.9999999999999999,3.336454023215919e-14
450,3.0565274978347363e-27,9.74786336374277e-28,1.0,3.352332495845251e-14
500,3.313423301965319e-27,1.0567154274476514e-27,0.9999999999999997,3.3935944620871565e-14
