t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(108.81778016906239),np.float64(-22.69453444330077),np.float64(6.561455524124716),np.float64(17.71953643325416),np.float64(4.440892098500626e-16)
1,np.float64(108.81778016906262),np.float64(-22.69453444330088),np.float64(6.561455524124733),np.float64(26.380890873549937),np.float64(8.881784197001252e-16)
2,np.float64(108.81778016906244),np.float64(-22.694534443300775),np.float64(6.561455524124792),np.float64(34.86581975947757),np.float64(1.7763568394002505e-15)
3,np.float64(108.8177801690625),np.float64(-22.694534443300867),np.float64(6.561455524124785),np.float64(44.343844719238184),np.float64(1.7763568394002505e-15)
4,np.float64(108.81778016906233),np.float64(-22.694534443300785),np.float64(6.561455524125222),np.float64(49.09663296231584),np.float64(3.552713678800501e-15)
5,np.float64(108.81778016906216),np.float64(-22.694534443300917),np.float64(6.561455524125039),np.float64(49.274997378854856),np.float64(1.7763568394002505e-15)
6,np.float64(108.81778016906233),np.float64(-22.694534443300967),np.float64(6.561455524125002),np.float64(49.462653189493395),np.float64(3.552713678800501e-15)
7,np.float64(108.81778016906286),np.float64(-22.69453444330116),np.float64(6.561455524125166),np.float64(49.65483646879729),np.float64(3.552713678800501e-15)
8,np.float64(108.81778016906293),np.float64(-22.694534443301123),np.float64(6.561455524124776),np.float64(49.85642833283347),np.float64(3.552713678800501e-15)
9,np.float64(108.81778016906269),np.float64(-22.694534443300974),np.float64(6.561455524124913),np.float64(50.05916566002232),np.float64(3.552713678800501e-15)
10,np.float64(108.81778016906276),np.float64(-22.694534443301116),np.float64(6.561455524124645),np.float64(50.25777540735297),np.float64(3.552713678800501e-15)
11,np.float64(108.81778016906249),np.float64(-22.69453444330097),np.float64(6.561455524124662),np.float64(50.44114735899425),np.float64(3.552713678800501e-15)
12,np.float64(108.81778016906237),np.float64(-22.69453444330107),np.float64(6.561455524124387),np.float64(50.59832723103684),np.float64(1.7763568394002505e-15)
13,np.float64(108.81778016906236),np.float64(-22.694534443300856),np.float64(6.5614555241243515),np.float64(50.69726646445735),np.float64(3.552713678800501e-15)
14,np.float64(108.8177801690625),np.float64(-22.69453444330082),np.float64(6.561455524123978),np.float64(50.76469108251484),np.float64(1.7763568394002505e-15)
15,np.float64(108.81778016906279),np.float64(-22.69453444330115),np.float64(6.561455524123628),np.float64(50.80888990517931),np.float64(3.552713678800501e-15)
16,np.float64(108.81778016906273),np.float64(-22.69453444330117),np.float64(6.5614555241232875),np.float64(50.83149199074112),np.float64(3.552713678800501e-15)
17,np.float64(108.81778016906277),np.float64(-22.694534443301038),np.float64(6.561455524123936),np.float64(50.84343100169321),np.float64(1.7763568394002505e-15)
18,np.float64(108.8177801690629),np.float64(-22.694534443301023),np.float64(6.5614555241238595),np.float64(50.851673799745534),np.float64(3.552713678800501e-15)
19,np.float64(108.81778016906287),np.float64(-22.694534443301045),np.float64(6.561455524123356),np.float64(50.85710798623526),np.float64(3.552713678800501e-15)
20,np.float64(108.81778016906283),np.float64(-22.694534443300924),np.float64(6.56145552412313),np.float64(50.860843009366704),np.float64(3.552713678800501e-15)
21,np.float64(108.81778016906314),np.float64(-22.694534443300952),np.float64(6.5614555241228345),np.float64(50.86284720552353),np.float64(3.552713678800501e-15)
22,np.float64(108.8177801690631),np.float64(-22.694534443300945),np.float64(6.561455524122878),np.float64(50.86388407834941),np.float64(3.552713678800501e-15)
23,np.float64(108.81778016906298),np.float64(-22.69453444330097),np.float64(6.561455524122856),np.float64(50.86519662195779),np.float64(1.7763568394002505e-15)
24,np.float64(108.81778016906293),np.float64(-22.69453444330079),np.float64(6.561455524123435),np.float64(50.86606898208108),np.float64(1.7763568394002505e-15)
25,np.float64(108.8177801690629),np.float64(-22.694534443300835),np.float64(6.5614555241233985),np.float64(50.86648061407237),np.float64(3.552713678800501e-15)
26,np.float64(108.81778016906271),np.float64(-22.694534443300793),np.float64(6.561455524123398),np.float64(50.86683039389323),np.float64(1.7763568394002505e-15)
27,np.float64(108.81778016906269),np.float64(-22.69453444330083),np.float64(6.561455524123208),np.float64(50.86722380850577),np.float64(1.7763568394002505e-15)
28,np.float64(108.81778016906262),np.float64(-22.6945344433007),np.float64(6.561455524123417),np.float64(50.867586510047985),np.float64(3.552713678800501e-15)
29,np.float64(108.81778016906246),np.float64(-22.694534443300615),np.float64(6.561455524123414),np.float64(50.867762567857405),np.float64(1.7763568394002505e-15)
30,np.float64(108.81778016906262),np.float64(-22.694534443300967),np.float64(6.561455524122602),np.float64(50.86786326153119),np.float64(1.7763568394002505e-15)
31,np.float64(108.81778016906246),np.float64(-22.694534443300817),np.float64(6.561455524122755),np.float64(50.86800096868393),np.float64(1.7763568394002505e-15)
32,np.float64(108.81778016906226),np.float64(-22.69453444330055),np.float64(6.56145552412353),np.float64(50.8682121677838),np.float64(1.7763568394002505e-15)
33,np.float64(108.81778016906246),np.float64(-22.694534443300512),np.float64(6.561455524123232),np.float64(50.86833192307145),np.float64(3.552713678800501e-15)
34,np.float64(108.81778016906244),np.float64(-22.69453444330039),np.float64(6.561455524123375),np.float64(50.8684110338922),np.float64(3.552713678800501e-15)
35,np.float64(108.8177801690625),np.float64(-22.69453444330031),np.float64(6.561455524123508),np.float64(50.86849730844345),np.float64(1.7763568394002505e-15)
36,np.float64(108.81778016906266),np.float64(-22.694534443300466),np.float64(6.561455524123643),np.float64(50.86860257530297),np.float64(3.552713678800501e-15)
37,np.float64(108.81778016906253),np.float64(-22.694534443300473),np.float64(6.561455524123567),np.float64(50.868691186195555),np.float64(3.552713678800501e-15)
38,np.float64(108.81778016906244),np.float64(-22.694534443300356),np.float64(6.5614555241236925),np.float64(50.86873126402813),np.float64(3.552713678800501e-15)
39,np.float64(108.81778016906233),np.float64(-22.69453444330034),np.float64(6.561455524123704),np.float64(50.868792703039226),np.float64(1.7763568394002505e-15)
40,np.float64(108.81778016906222),np.float64(-22.694534443300284),np.float64(6.561455524123693),np.float64(50.86887954408477),np.float64(1.7763568394002505e-15)
41,np.float64(108.81778016906217),np.float64(-22.69453444330029),np.float64(6.561455524123177),np.float64(50.86896159528721),np.float64(3.552713678800501e-15)
42,np.float64(108.81778016906239),np.float64(-22.694534443300544),np.float64(6.5614555241224055),np.float64(50.86899360750482),np.float64(3.552713678800501e-15)
43,np.float64(108.81778016906264),np.float64(-22.694534443300782),np.float64(6.561455524121776),np.float64(50.869027060486616),np.float64(3.552713678800501e-15)
44,np.float64(108.81778016906267),np.float64(-22.694534443300856),np.float64(6.561455524122121),np.float64(50.86907577316392),np.float64(1.7763568394002505e-15)
45,np.float64(108.81778016906259),np.float64(-22.694534443300967),np.float64(6.5614555241218895),np.float64(50.86915195982768),np.float64(1.1102230246251565e-16)
46,np.float64(108.81778016906222),np.float64(-22.69453444330079),np.float64(6.561455524122168),np.float64(50.86919681795659),np.float64(3.552713678800501e-15)
47,np.float64(108.81778016906213),np.float64(-22.694534443300732),np.float64(6.561455524122266),np.float64(50.86922160302959),np.float64(3.552713678800501e-15)
48,np.float64(108.81778016906208),np.float64(-22.69453444330089),np.float64(6.561455524121799),np.float64(50.869270687068436),np.float64(1.7763568394002505e-15)
49,np.float64(108.81778016906247),np.float64(-22.694534443301116),np.float64(6.561455524121288),np.float64(50.86934135808085),np.float64(3.552713678800501e-15)
50,np.float64(108.81778016906247),np.float64(-22.694534443301286),np.float64(6.561455524120951),np.float64(50.86939173204345),np.float64(3.552713678800501e-15)
51,np.float64(108.81778016906239),np.float64(-22.694534443301205),np.float64(6.561455524121028),np.float64(50.86940908792059),np.float64(3.552713678800501e-15)
52,np.float64(108.81778016906233),np.float64(-22.69453444330118),np.float64(6.561455524121193),np.float64(50.86943379315767),np.float64(3.552713678800501e-15)
53,np.float64(108.81778016906213),np.float64(-22.69453444330119),np.float64(6.5614555241207775),np.float64(50.869493710296595),np.float64(3.552713678800501e-15)
54,np.float64(108.81778016906239),np.float64(-22.69453444330132),np.float64(6.561455524120387),np.float64(50.8695794564121),np.float64(1.7763568394002505e-15)
55,np.float64(108.81778016906242),np.float64(-22.694534443301343),np.float64(6.5614555241206),np.float64(50.86960867899966),np.float64(1.7763568394002505e-15)
56,np.float64(108.81778016906246),np.float64(-22.694534443301308),np.float64(6.56145552412071),np.float64(50.86963350594077),np.float64(3.552713678800501e-15)
57,np.float64(108.8177801690625),np.float64(-22.694534443301325),np.float64(6.5614555241205785),np.float64(50.869679738484955),np.float64(3.552713678800501e-15)
58,np.float64(108.81778016906242),np.float64(-22.694534443301393),np.float64(6.5614555241202215),np.float64(50.86975539444254),np.float64(3.552713678800501e-15)
59,np.float64(108.81778016906235),np.float64(-22.694534443301283),np.float64(6.561455524120555),np.float64(50.869806374507995),np.float64(1.7763568394002505e-15)
60,np.float64(108.81778016906216),np.float64(-22.694534443301173),np.float64(6.5614555241208565),np.float64(50.869826144096606),np.float64(3.552713678800501e-15)
61,np.float64(108.8177801690623),np.float64(-22.694534443301094),np.float64(6.56145552412125),np.float64(50.8698578255279),np.float64(1.7763568394002505e-15)
62,np.float64(108.81778016906267),np.float64(-22.694534443301315),np.float64(6.561455524120747),np.float64(50.86995723897941),np.float64(3.552713678800501e-15)
63,np.float64(108.81778016906263),np.float64(-22.694534443301233),np.float64(6.561455524121213),np.float64(50.87003746010059),np.float64(1.7763568394002505e-15)
64,np.float64(108.81778016906266),np.float64(-22.694534443301045),np.float64(6.5614555241214125),np.float64(50.87006560128638),np.float64(1.7763568394002505e-15)
65,np.float64(108.81778016906254),np.float64(-22.69453444330126),np.float64(6.561455524121285),np.float64(50.87008696751804),np.float64(1.7763568394002505e-15)
66,np.float64(108.81778016906237),np.float64(-22.69453444330141),np.float64(6.561455524120738),np.float64(50.87015148493942),np.float64(5.551115123125783e-17)
67,np.float64(108.81778016906236),np.float64(-22.69453444330138),np.float64(6.561455524120635),np.float64(50.87025527070978),np.float64(3.552713678800501e-15)
68,np.float64(108.81778016906202),np.float64(-22.694534443301386),np.float64(6.561455524119998),np.float64(50.87031424417359),np.float64(3.552713678800501e-15)
69,np.float64(108.81778016906205),np.float64(-22.694534443301404),np.float64(6.561455524119828),np.float64(50.87033885914482),np.float64(3.552713678800501e-15)
70,np.float64(108.81778016906213),np.float64(-22.69453444330156),np.float64(6.561455524119225),np.float64(50.870397291427906),np.float64(3.552713678800501e-15)
71,np.float64(108.81778016906219),np.float64(-22.694534443301492),np.float64(6.561455524119323),np.float64(50.8705308360209),np.float64(3.552713678800501e-15)
72,np.float64(108.81778016906208),np.float64(-22.694534443301567),np.float64(6.561455524119204),np.float64(50.870605493641314),np.float64(3.552713678800501e-15)
73,np.float64(108.81778016906205),np.float64(-22.694534443301666),np.float64(6.561455524119237),np.float64(50.870640986261925),np.float64(3.552713678800501e-15)
74,np.float64(108.81778016906259),np.float64(-22.69453444330169),np.float64(6.561455524119277),np.float64(50.87066466716383),np.float64(1.7763568394002505e-15)
75,np.float64(108.8177801690628),np.float64(-22.69453444330191),np.float64(6.561455524119058),np.float64(50.870772732657095),np.float64(1.7763568394002505e-15)
76,np.float64(108.81778016906311),np.float64(-22.694534443301947),np.float64(6.5614555241195305),np.float64(50.87091283607136),np.float64(1.7763568394002505e-15)
77,np.float64(108.81778016906313),np.float64(-22.6945344433019),np.float64(6.561455524119705),np.float64(50.87099127390248),np.float64(1.7763568394002505e-15)
78,np.float64(108.81778016906273),np.float64(-22.694534443301613),np.float64(6.561455524120151),np.float64(50.87101856232652),np.float64(3.552713678800501e-15)
79,np.float64(108.81778016906267),np.float64(-22.694534443301492),np.float64(6.561455524120158),np.float64(50.871121144312724),np.float64(1.7763568394002505e-15)
80,np.float64(108.81778016906233),np.float64(-22.694534443301375),np.float64(6.561455524120552),np.float64(50.87125968346319),np.float64(1.7763568394002505e-15)
81,np.float64(108.8177801690625),np.float64(-22.694534443301436),np.float64(6.561455524120618),np.float64(50.87136080458022),np.float64(3.552713678800501e-15)
82,np.float64(108.81778016906267),np.float64(-22.694534443301293),np.float64(6.561455524121211),np.float64(50.871409859678955),np.float64(3.552713678800501e-15)
83,np.float64(108.81778016906259),np.float64(-22.694534443301183),np.float64(6.561455524121216),np.float64(50.87145806023873),np.float64(3.552713678800501e-15)
84,np.float64(108.81778016906242),np.float64(-22.694534443301038),np.float64(6.561455524121472),np.float64(50.87162625480342),np.float64(3.552713678800501e-15)
85,np.float64(108.81778016906266),np.float64(-22.69453444330138),np.float64(6.561455524120566),np.float64(50.871811594266276),np.float64(1.7763568394002505e-15)
86,np.float64(108.81778016906262),np.float64(-22.69453444330128),np.float64(6.561455524120868),np.float64(50.8719130488443),np.float64(3.552713678800501e-15)
87,np.float64(108.81778016906277),np.float64(-22.69453444330135),np.float64(6.561455524121012),np.float64(50.871951496202435),np.float64(3.552713678800501e-15)
88,np.float64(108.8177801690627),np.float64(-22.694534443301226),np.float64(6.561455524120696),np.float64(50.87207843611015),np.float64(3.552713678800501e-15)
89,np.float64(108.8177801690631),np.float64(-22.694534443301436),np.float64(6.561455524120358),np.float64(50.872238336672496),np.float64(1.7763568394002505e-15)
90,np.float64(108.81778016906323),np.float64(-22.69453444330143),np.float64(6.561455524120394),np.float64(50.87242823609817),np.float64(1.7763568394002505e-15)
91,np.float64(108.81778016906324),np.float64(-22.694534443301293),np.float64(6.561455524120989),np.float64(50.87248668885616),np.float64(3.552713678800501e-15)
92,np.float64(108.81778016906307),np.float64(-22.69453444330114),np.float64(6.561455524121444),np.float64(50.87258505481532),np.float64(1.7763568394002505e-15)
93,np.float64(108.81778016906304),np.float64(-22.694534443300995),np.float64(6.5614555241219),np.float64(50.872808961215426),np.float64(1.1102230246251565e-16)
94,np.float64(108.8177801690629),np.float64(-22.69453444330088),np.float64(6.56145552412171),np.float64(50.873080971468966),np.float64(3.552713678800501e-15)
95,np.float64(108.81778016906306),np.float64(-22.694534443300768),np.float64(6.561455524121893),np.float64(50.873197321779735),np.float64(1.7763568394002505e-15)
96,np.float64(108.81778016906327),np.float64(-22.694534443300807),np.float64(6.561455524122078),np.float64(50.873256720172584),np.float64(5.551115123125783e-17)
97,np.float64(108.81778016906335),np.float64(-22.694534443300817),np.float64(6.5614555241220955),np.float64(50.8733870751937),np.float64(3.552713678800501e-15)
98,np.float64(108.81778016906318),np.float64(-22.694534443300547),np.float64(6.561455524122673),np.float64(50.873682359877705),np.float64(3.552713678800501e-15)
99,np.float64(108.81778016906313),np.float64(-22.694534443300483),np.float64(6.561455524122651),np.float64(50.87398216078868),np.float64(3.552713678800501e-15)
100,np.float64(108.81778016906338),np.float64(-22.694534443300434),np.float64(6.561455524122662),np.float64(50.87406414846884),np.float64(1.7763568394002505e-15)
101,np.float64(108.8177801690631),np.float64(-22.6945344433004),np.float64(6.561455524122554),np.float64(50.874205506619774),np.float64(3.552713678800501e-15)
102,np.float64(108.81778016906321),np.float64(-22.694534443300455),np.float64(6.561455524122614),np.float64(50.874544286016594),np.float64(3.552713678800501e-15)
103,np.float64(108.81778016906298),np.float64(-22.694534443300483),np.float64(6.56145552412292),np.float64(50.874912570233626),np.float64(3.552713678800501e-15)
