t,H,Q2_re,Q2_im,generator_norm
21,np.float64(115.02943725152164),np.float64(-21.79795897113263),np.float64(1.8196555373606316e-13),np.float64(10.928765382109582)
22,np.float64(115.02943725152159),np.float64(-21.797958971132633),np.float64(1.2945200467129325e-13),np.float64(10.894620164080326)
23,np.float64(115.02943725152153),np.float64(-21.797958971132637),np.float64(2.8910207561239076e-13),np.float64(10.86381919607836)
24,np.float64(115.0294372515215),np.float64(-21.79795897113263),np.float64(3.2440716779547074e-13),np.float64(10.900208794317981)
25,np.float64(115.0294372515215),np.float64(-21.79795897113263),np.float64(3.5349501104064984e-13),np.float64(10.906911986433661)
26,np.float64(115.02943725152147),np.float64(-21.797958971132672),np.float64(2.6501023597802487e-13),np.float64(10.895568938702121)
27,np.float64(115.02943725152159),np.float64(-21.79795897113265),np.float64(2.544631172440859e-13),np.float64(10.891212406896436)
28,np.float64(115.02943725152166),np.float64(-21.7979589711326),np.float64(3.597122599785507e-13),np.float64(10.868644308453314)
29,np.float64(115.02943725152127),np.float64(-21.797958971132555),np.float64(4.991562718714704e-13),np.float64(10.908254268381139)
30,np.float64(115.02943725152146),np.float64(-21.797958971132587),np.float64(5.098144129078719e-13),np.float64(10.908034139363235)
31,np.float64(115.02943725152159),np.float64(-21.79795897113263),np.float64(5.615508058554042e-13),np.float64(10.889942215351358)
32,np.float64(115.02943725152127),np.float64(-21.797958971132594),np.float64(5.493383525845275e-13),np.float64(10.878713483621135)
33,np.float64(115.02943725152139),np.float64(-21.79795897113266),np.float64(5.426770144367765e-13),np.float64(10.887950281049676)
34,np.float64(115.02943725152126),np.float64(-21.797958971132665),np.float64(5.46451772720502e-13),np.float64(10.905797686272939)
35,np.float64(115.02943725152093),np.float64(-21.797958971132648),np.float64(6.410427744185654e-13),np.float64(10.902423829242622)
36,np.float64(115.02943725152082),np.float64(-21.797958971132566),np.float64(6.856737400084967e-13),np.float64(10.883485483328014)
37,np.float64(115.02943725152082),np.float64(-21.797958971132577),np.float64(6.538103392017547e-13),np.float64(10.878263198272862)
38,np.float64(115.02943725152082),np.float64(-21.797958971132577),np.float64(6.044054146059352e-13),np.float64(10.9083000569666)
39,np.float64(115.02943725152096),np.float64(-21.797958971132637),np.float64(5.777600620149315e-13),np.float64(10.901293519783366)
40,np.float64(115.02943725152107),np.float64(-21.79795897113265),np.float64(5.800915303666443e-13),np.float64(10.890797040400805)
41,np.float64(115.02943725152079),np.float64(-21.797958971132523),np.float64(6.044054146059352e-13),np.float64(10.883995315721917)
42,np.float64(115.02943725152083),np.float64(-21.797958971132513),np.float64(6.306066779870889e-13),np.float64(10.891958909504202)
43,np.float64(115.02943725152076),np.float64(-21.79795897113251),np.float64(5.662137425588298e-13),np.float64(10.901342655845639)
44,np.float64(115.02943725152075),np.float64(-21.797958971132502),np.float64(5.830891325331322e-13),np.float64(10.901632246644878)
45,np.float64(115.02943725152048),np.float64(-21.79795897113243),np.float64(5.848654893725325e-13),np.float64(10.887213229202839)
46,np.float64(115.02943725152039),np.float64(-21.797958971132452),np.float64(5.984102102729594e-13),np.float64(10.88336570798857)
47,np.float64(115.02943725152045),np.float64(-21.797958971132445),np.float64(5.937472735695337e-13),np.float64(10.897444622140858)
48,np.float64(115.02943725152028),np.float64(-21.79795897113241),np.float64(6.323830348264892e-13),np.float64(10.889197435537236)
49,np.float64(115.02943725152053),np.float64(-21.797958971132427),np.float64(6.039613253960852e-13),np.float64(10.902745713601602)
50,np.float64(115.02943725152072),np.float64(-21.797958971132488),np.float64(5.306866057708248e-13),np.float64(10.883847539211116)
51,np.float64(115.02943725152087),np.float64(-21.797958971132477),np.float64(4.3809400551708677e-13),np.float64(10.884713876204918)
52,np.float64(115.02943725152076),np.float64(-21.797958971132424),np.float64(4.898303984646191e-13),np.float64(10.895637436635853)
53,np.float64(115.02943725152076),np.float64(-21.79795897113243),np.float64(4.1167069753100805e-13),np.float64(10.893394220918436)
54,np.float64(115.02943725152065),np.float64(-21.797958971132392),np.float64(4.694022948115162e-13),np.float64(10.88896825955569)
55,np.float64(115.0294372515206),np.float64(-21.797958971132374),np.float64(3.446132268436486e-13),np.float64(10.882783613590705)
56,np.float64(115.02943725152039),np.float64(-21.79795897113233),np.float64(2.602362769721367e-13),np.float64(10.890010943383993)
57,np.float64(115.02943725152042),np.float64(-21.797958971132392),np.float64(2.41140440948584e-13),np.float64(10.886676977928243)
58,np.float64(115.0294372515207),np.float64(-21.79795897113241),np.float64(2.353672812205332e-13),np.float64(10.88754316202356)
59,np.float64(115.02943725152085),np.float64(-21.79795897113243),np.float64(2.405853294362714e-13),np.float64(10.880422683344012)
60,np.float64(115.02943725152119),np.float64(-21.797958971132452),np.float64(1.247890679678676e-13),np.float64(10.89339318270819)
61,np.float64(115.02943725152096),np.float64(-21.797958971132438),np.float64(9.414691248821327e-14),np.float64(10.887235633980263)
62,np.float64(115.02943725152122),np.float64(-21.79795897113248),np.float64(1.3355982986240633e-13),np.float64(10.88342370304438)
63,np.float64(115.02943725152156),np.float64(-21.797958971132566),np.float64(1.0258460747536446e-13),np.float64(10.882599821579825)
64,np.float64(115.02943725152141),np.float64(-21.797958971132537),np.float64(2.0872192862952943e-14),np.float64(10.884559287428964)
65,np.float64(115.02943725152136),np.float64(-21.797958971132516),np.float64(-9.103828801926284e-15),np.float64(10.891691469526327)
66,np.float64(115.02943725152146),np.float64(-21.79795897113251),np.float64(3.197442310920451e-14),np.float64(10.881217056993629)
67,np.float64(115.02943725152154),np.float64(-21.797958971132534),np.float64(8.881784197001252e-15),np.float64(10.889025935507817)
68,np.float64(115.02943725152156),np.float64(-21.79795897113252),np.float64(6.905587213168474e-14),np.float64(10.878313567182635)
69,np.float64(115.02943725152141),np.float64(-21.797958971132502),np.float64(1.5365486660812167e-13),np.float64(10.88231927166926)
70,np.float64(115.0294372515215),np.float64(-21.79795897113256),np.float64(1.3788969965844444e-13),np.float64(10.883575767178863)
71,np.float64(115.02943725152133),np.float64(-21.79795897113255),np.float64(1.7674750552032492e-13),np.float64(10.886430161408418)
72,np.float64(115.02943725152093),np.float64(-21.797958971132452),np.float64(1.2301271112846734e-13),np.float64(10.884556433447168)
73,np.float64(115.02943725152066),np.float64(-21.797958971132473),np.float64(4.807265696626928e-14),np.float64(10.876720856259341)
74,np.float64(115.0294372515209),np.float64(-21.797958971132537),np.float64(1.0036416142611415e-13),np.float64(10.881551399833464)
75,np.float64(115.02943725152062),np.float64(-21.797958971132438),np.float64(1.6830981053317373e-13),np.float64(10.885946190197425)
76,np.float64(115.0294372515207),np.float64(-21.797958971132452),np.float64(1.4710455076283324e-13),np.float64(10.887234683908373)
77,np.float64(115.02943725152062),np.float64(-21.797958971132427),np.float64(1.9539925233402755e-13),np.float64(10.872542071931873)
78,np.float64(115.02943725152059),np.float64(-21.797958971132438),np.float64(1.9051427102567686e-13),np.float64(10.88382500121372)
79,np.float64(115.02943725152076),np.float64(-21.79795897113243),np.float64(2.440270208126094e-13),np.float64(10.87800906228036)
80,np.float64(115.02943725152093),np.float64(-21.79795897113244),np.float64(2.682298827494378e-13),np.float64(10.87981444249764)
81,np.float64(115.02943725152102),np.float64(-21.797958971132473),np.float64(2.6612045900265e-13),np.float64(10.880043631973967)
82,np.float64(115.02943725152133),np.float64(-21.797958971132562),np.float64(3.708144902248023e-13),np.float64(10.8733345471329)
83,np.float64(115.0294372515215),np.float64(-21.797958971132616),np.float64(4.707345624410664e-13),np.float64(10.884447153188436)
84,np.float64(115.0294372515217),np.float64(-21.79795897113266),np.float64(5.073719222536965e-13),np.float64(10.87301213501076)
85,np.float64(115.02943725152181),np.float64(-21.797958971132626),np.float64(5.329070518200751e-13),np.float64(10.874068289308308)
86,np.float64(115.02943725152184),np.float64(-21.797958971132648),np.float64(4.813927034774679e-13),np.float64(10.881146076724962)
87,np.float64(115.0294372515219),np.float64(-21.79795897113266),np.float64(4.707345624410664e-13),np.float64(10.878341779358966)
88,np.float64(115.02943725152221),np.float64(-21.797958971132722),np.float64(5.453415496958769e-13),np.float64(10.871563539056714)
89,np.float64(115.0294372515223),np.float64(-21.797958971132637),np.float64(5.917488721252084e-13),np.float64(10.877357595767286)
90,np.float64(115.02943725152241),np.float64(-21.797958971132612),np.float64(5.431211036466266e-13),np.float64(10.873202587658506)
91,np.float64(115.02943725152247),np.float64(-21.797958971132633),np.float64(5.426770144367765e-13),np.float64(10.875300256471697)
92,np.float64(115.02943725152238),np.float64(-21.7979589711326),np.float64(5.432321259490891e-13),np.float64(10.873923834910432)
93,np.float64(115.0294372515224),np.float64(-21.79795897113267),np.float64(5.502265310042276e-13),np.float64(10.864453883954333)
94,np.float64(115.02943725152232),np.float64(-21.797958971132598),np.float64(4.503064587879635e-13),np.float64(10.881375368014135)
95,np.float64(115.0294372515224),np.float64(-21.797958971132502),np.float64(4.887201754399939e-13),np.float64(10.868340242088246)
96,np.float64(115.0294372515225),np.float64(-21.79795897113251),np.float64(5.049294315995212e-13),np.float64(10.865848708222277)
97,np.float64(115.02943725152242),np.float64(-21.797958971132473),np.float64(4.829470157119431e-13),np.float64(10.874860713482867)
98,np.float64(115.02943725152247),np.float64(-21.797958971132424),np.float64(3.419486915845482e-13),np.float64(10.869159250640337)
99,np.float64(115.02943725152232),np.float64(-21.797958971132424),np.float64(5.062616992290714e-13),np.float64(10.872436859425768)
100,np.float64(115.02943725152221),np.float64(-21.797958971132477),np.float64(3.47499806707674e-13),np.float64(10.867877079997736)
101,np.float64(115.02943725152207),np.float64(-21.797958971132445),np.float64(3.126388037344441e-13),np.float64(10.868000270599925)
102,np.float64(115.02943725152211),np.float64(-21.797958971132523),np.float64(2.686739719592879e-13),np.float64(10.874341428349943)
103,np.float64(115.02943725152237),np.float64(-21.79795897113257),np.float64(2.4062002390579096e-13),np.float64(10.86690431579946)
104,np.float64(115.02943725152231),np.float64(-21.7979589711325),np.float64(3.4727776210274897e-13),np.float64(10.860992948136277)
105,np.float64(115.02943725152258),np.float64(-21.797958971132523),np.float64(4.298783551348606e-13),np.float64(10.875075148940283)
106,np.float64(115.02943725152254),np.float64(-21.79795897113254),np.float64(3.6837199957062694e-13),np.float64(10.868310250518428)
107,np.float64(115.02943725152244),np.float64(-21.797958971132505),np.float64(3.8680170177940454e-13),np.float64(10.863967636764635)
108,np.float64(115.02943725152238),np.float64(-21.79795897113251),np.float64(3.5793590313915047e-13),np.float64(10.866936767703015)
109,np.float64(115.02943725152251),np.float64(-21.797958971132587),np.float64(3.1530333899354446e-13),np.float64(10.86206121784067)
110,np.float64(115.02943725152252),np.float64(-21.797958971132672),np.float64(3.659295089164516e-13),np.float64(10.876962867230603)
111,np.float64(115.02943725152272),np.float64(-21.79795897113263),np.float64(4.650724250154781e-13),np.float64(10.86455687792194)
112,np.float64(115.02943725152284),np.float64(-21.797958971132623),np.float64(4.227729277772596e-13),np.float64(10.86211438162712)
113,np.float64(115.02943725152275),np.float64(-21.79795897113265),np.float64(3.956834859764058e-13),np.float64(10.874404945027324)
114,np.float64(115.02943725152275),np.float64(-21.797958971132598),np.float64(3.680389326632394e-13),np.float64(10.866389489850793)
115,np.float64(115.02943725152252),np.float64(-21.797958971132523),np.float64(2.6201263381153694e-13),np.float64(10.867925313863227)
116,np.float64(115.02943725152235),np.float64(-21.797958971132502),np.float64(2.2515322939398175e-13),np.float64(10.86965746187916)
117,np.float64(115.02943725152204),np.float64(-21.797958971132473),np.float64(2.0827783941967937e-13),np.float64(10.869721343854092)
118,np.float64(115.02943725152198),np.float64(-21.797958971132523),np.float64(1.723066134218243e-13),np.float64(10.870971701741722)
119,np.float64(115.02943725152194),np.float64(-21.797958971132555),np.float64(1.7785772854495008e-13),np.float64(10.865420316245617)
120,np.float64(115.02943725152176),np.float64(-21.7979589711325),np.float64(2.913225216616411e-13),np.float64(10.863851380621563)
121,np.float64(115.02943725152204),np.float64(-21.79795897113251),np.float64(3.33510996597397e-13),np.float64(10.877480396102671)
122,np.float64(115.02943725152221),np.float64(-21.797958971132594),np.float64(3.863576125695545e-13),np.float64(10.87028431959932)
123,np.float64(115.02943725152221),np.float64(-21.797958971132623),np.float64(3.836930773104541e-13),np.float64(10.863907023574892)
124,np.float64(115.0294372515221),np.float64(-21.797958971132616),np.float64(5.018208071305708e-13),np.float64(10.871729742260568)
125,np.float64(115.02943725152222),np.float64(-21.797958971132623),np.float64(4.884981308350689e-13),np.float64(10.868804423746981)
126,np.float64(115.02943725152215),np.float64(-21.79795897113261),np.float64(4.920508445138694e-13),np.float64(10.87632099568477)
127,np.float64(115.02943725152194),np.float64(-21.797958971132577),np.float64(5.850875339774575e-13),np.float64(10.867439619211105)
128,np.float64(115.02943725152164),np.float64(-21.797958971132548),np.float64(6.017408793468348e-13),np.float64(10.869032139529848)
129,np.float64(115.02943725152204),np.float64(-21.79795897113261),np.float64(6.217248937900877e-13),np.float64(10.878152163626305)
130,np.float64(115.02943725152242),np.float64(-21.79795897113268),np.float64(5.445643935786393e-13),np.float64(10.867875101160472)
131,np.float64(115.02943725152264),np.float64(-21.797958971132708),np.float64(6.31050767196939e-13),np.float64(10.870409239651725)
132,np.float64(115.02943725152258),np.float64(-21.797958971132708),np.float64(6.217248937900877e-13),np.float64(10.869864565498453)
133,np.float64(115.0294372515229),np.float64(-21.797958971132765),np.float64(6.259437412836633e-13),np.float64(10.874074724648995)
134,np.float64(115.029437251523),np.float64(-21.797958971132807),np.float64(6.092903959142859e-13),np.float64(10.871548780566274)
135,np.float64(115.02943725152272),np.float64(-21.797958971132836),np.float64(5.326850072151501e-13),np.float64(10.862885648116889)
136,np.float64(115.02943725152284),np.float64(-21.79795897113285),np.float64(5.448974604860268e-13),np.float64(10.871790710909684)
137,np.float64(115.02943725152261),np.float64(-21.797958971132793),np.float64(5.080380560684716e-13),np.float64(10.873114646508766)
138,np.float64(115.02943725152286),np.float64(-21.79795897113278),np.float64(5.261902025210929e-13),np.float64(10.866765236722982)
139,np.float64(115.02943725152275),np.float64(-21.797958971132743),np.float64(4.791722574282176e-13),np.float64(10.866162853380958)
140,np.float64(115.02943725152261),np.float64(-21.79795897113275),np.float64(3.290701044988964e-13),np.float64(10.869375394509266)
141,np.float64(115.02943725152284),np.float64(-21.797958971132786),np.float64(2.986499936241671e-13),np.float64(10.867693994996182)
142,np.float64(115.02943725152275),np.float64(-21.797958971132772),np.float64(1.900701818158268e-13),np.float64(10.872363928472344)
143,np.float64(115.02943725152244),np.float64(-21.797958971132694),np.float64(1.3322676295501878e-13),np.float64(10.857944208263698)
144,np.float64(115.02943725152247),np.float64(-21.79795897113271),np.float64(1.0702549957386509e-13),np.float64(10.86922359415021)
145,np.float64(115.02943725152275),np.float64(-21.797958971132747),np.float64(1.0746958878371515e-13),np.float64(10.875424648510785)
146,np.float64(115.02943725152278),np.float64(-21.797958971132765),np.float64(1.1834977442504169e-13),np.float64(10.851524817654626)
147,np.float64(115.029437251523),np.float64(-21.797958971132765),np.float64(7.949196856316121e-14),np.float64(10.872454628564896)
148,np.float64(115.02943725152304),np.float64(-21.797958971132783),np.float64(1.305622276959184e-13),np.float64(10.860555550490599)
149,np.float64(115.02943725152275),np.float64(-21.79795897113271),np.float64(5.684341886080802e-14),np.float64(10.865709520115837)
150,np.float64(115.02943725152275),np.float64(-21.7979589711327),np.float64(1.3322676295501878e-14),np.float64(10.869029365560182)
151,np.float64(115.02943725152282),np.float64(-21.79795897113275),np.float64(-3.064215547965432e-14),np.float64(10.84809851604756)
152,np.float64(115.02943725152286),np.float64(-21.79795897113275),np.float64(-3.019806626980426e-14),np.float64(10.873219414857463)
153,np.float64(115.02943725152302),np.float64(-21.79795897113276),np.float64(-3.108624468950438e-14),np.float64(10.867759418524571)
154,np.float64(115.02943725152298),np.float64(-21.797958971132722),np.float64(-1.4432899320127035e-14),np.float64(10.852859841071334)
155,np.float64(115.02943725152292),np.float64(-21.797958971132687),np.float64(-3.1530333899354446e-14),np.float64(10.865350521636927)
156,np.float64(115.02943725152295),np.float64(-21.797958971132736),np.float64(6.661338147750939e-14),np.float64(10.865424436530835)
157,np.float64(115.02943725152272),np.float64(-21.797958971132683),np.float64(2.964295475749168e-14),np.float64(10.856342282344597)
158,np.float64(115.02943725152267),np.float64(-21.797958971132672),np.float64(-1.3322676295501878e-14),np.float64(10.872868865139706)
159,np.float64(115.02943725152235),np.float64(-21.797958971132616),np.float64(-3.597122599785507e-14),np.float64(10.849256066716277)
160,np.float64(115.0294372515224),np.float64(-21.797958971132655),np.float64(-7.971401316808624e-14),np.float64(10.866473410547034)
161,np.float64(115.02943725152214),np.float64(-21.797958971132612),np.float64(-1.8030021919912542e-13),np.float64(10.877744843975865)
162,np.float64(115.02943725152186),np.float64(-21.797958971132573),np.float64(-8.881784197001252e-14),np.float64(10.837864890366138)
163,np.float64(115.0294372515221),np.float64(-21.79795897113266),np.float64(-5.906386491005833e-14),np.float64(10.879820753844886)
164,np.float64(115.02943725152231),np.float64(-21.797958971132736),np.float64(-8.570921750106208e-14),np.float64(10.860301757763327)
165,np.float64(115.02943725152244),np.float64(-21.797958971132743),np.float64(-8.118505867571457e-15),np.float64(10.859436990783056)
166,np.float64(115.0294372515221),np.float64(-21.797958971132665),np.float64(-1.5987211554602254e-14),np.float64(10.875049121560453)
167,np.float64(115.02943725152228),np.float64(-21.79795897113271),np.float64(1.2789769243681803e-13),np.float64(10.849028934765082)
168,np.float64(115.02943725152208),np.float64(-21.797958971132655),np.float64(1.9584334154387761e-13),np.float64(10.873438654586542)
169,np.float64(115.02943725152218),np.float64(-21.797958971132662),np.float64(2.327027459614328e-13),np.float64(10.873049571641815)
170,np.float64(115.02943725152213),np.float64(-21.79795897113265),np.float64(3.637090628672013e-13),np.float64(10.851750749615114)
171,np.float64(115.0294372515223),np.float64(-21.797958971132694),np.float64(3.921307722976053e-13),np.float64(10.869987948226353)
172,np.float64(115.02943725152218),np.float64(-21.797958971132687),np.float64(3.7925218521195347e-13),np.float64(10.876520965074146)
173,np.float64(115.02943725152195),np.float64(-21.79795897113263),np.float64(2.69562150378988e-13),np.float64(10.851141784189451)
174,np.float64(115.02943725152218),np.float64(-21.797958971132633),np.float64(2.682298827494378e-13),np.float64(10.882617766076994)
175,np.float64(115.02943725152262),np.float64(-21.797958971132736),np.float64(2.62456723021387e-13),np.float64(10.859249641850889)
176,np.float64(115.02943725152232),np.float64(-21.797958971132676),np.float64(2.3514523661560816e-13),np.float64(10.865445608548287)
177,np.float64(115.02943725152227),np.float64(-21.797958971132637),np.float64(2.611244553918368e-13),np.float64(10.887291944362174)
178,np.float64(115.02943725152245),np.float64(-21.797958971132662),np.float64(3.0175861809311755e-13),np.float64(10.848534669373597)
179,np.float64(115.0294372515226),np.float64(-21.797958971132704),np.float64(3.4283687000424834e-13),np.float64(10.881344038506388)
180,np.float64(115.02943725152258),np.float64(-21.797958971132672),np.float64(3.2152058793144533e-13),np.float64(10.875161344231216)
181,np.float64(115.02943725152241),np.float64(-21.797958971132633),np.float64(4.2252312759671895e-13),np.float64(10.860710940752154)
182,np.float64(115.02943725152252),np.float64(-21.797958971132626),np.float64(4.489741911584133e-13),np.float64(10.876732952756434)
183,np.float64(115.02943725152278),np.float64(-21.797958971132637),np.float64(5.484501741648273e-13),np.float64(10.875062852321296)
184,np.float64(115.02943725152294),np.float64(-21.79795897113266),np.float64(5.520028878436278e-13),np.float64(10.865344763335631)
185,np.float64(115.02943725152318),np.float64(-21.797958971132665),np.float64(4.698463840213662e-13),np.float64(10.88331299912178)
186,np.float64(115.02943725152335),np.float64(-21.797958971132694),np.float64(4.707345624410664e-13),np.float64(10.865760142071501)
187,np.float64(115.02943725152323),np.float64(-21.797958971132722),np.float64(4.667377595524158e-13),np.float64(10.866072818411673)
188,np.float64(115.02943725152329),np.float64(-21.79795897113272),np.float64(4.973799150320701e-13),np.float64(10.892882926753263)
189,np.float64(115.02943725152332),np.float64(-21.797958971132736),np.float64(4.489741911584133e-13),np.float64(10.858504433156364)
190,np.float64(115.02943725152346),np.float64(-21.797958971132793),np.float64(4.263256414560601e-13),np.float64(10.878558736042136)
191,np.float64(115.02943725152358),np.float64(-21.797958971132864),np.float64(5.084821452783217e-13),np.float64(10.880989288200201)
192,np.float64(115.02943725152346),np.float64(-21.79795897113285),np.float64(5.616618281578667e-13),np.float64(10.864548457435781)
193,np.float64(115.02943725152355),np.float64(-21.797958971132832),np.float64(6.119549311733863e-13),np.float64(10.879778717733682)
194,np.float64(115.0294372515236),np.float64(-21.797958971132857),np.float64(6.346034808757395e-13),np.float64(10.878430156898755)
195,np.float64(115.02943725152366),np.float64(-21.797958971132886),np.float64(7.349676423018536e-13),np.float64(10.867059105479637)
196,np.float64(115.02943725152389),np.float64(-21.797958971132935),np.float64(7.815970093361102e-13),np.float64(10.88562145601335)
197,np.float64(115.02943725152397),np.float64(-21.79795897113293),np.float64(6.725731083179198e-13),np.float64(10.870103160823303)
198,np.float64(115.02943725152383),np.float64(-21.79795897113293),np.float64(6.514788708500419e-13),np.float64(10.863220826951862)
199,np.float64(115.02943725152372),np.float64(-21.797958971132907),np.float64(6.856737400084967e-13),np.float64(10.89742033558837)
200,np.float64(115.02943725152404),np.float64(-21.797958971133006),np.float64(7.082112674083874e-13),np.float64(10.862769143601605)
201,np.float64(115.02943725152429),np.float64(-21.797958971133063),np.float64(6.785683126508957e-13),np.float64(10.874286375494663)
202,np.float64(115.02943725152448),np.float64(-21.797958971133088),np.float64(6.474820679613913e-13),np.float64(10.885404184876437)
203,np.float64(115.02943725152441),np.float64(-21.7979589711331),np.float64(5.81756864903582e-13),np.float64(10.86229832951457)
204,np.float64(115.02943725152457),np.float64(-21.79795897113307),np.float64(5.426770144367765e-13),np.float64(10.884712731722058)
205,np.float64(115.02943725152451),np.float64(-21.79795897113304),np.float64(5.17585974080248e-13),np.float64(10.879468977441647)
206,np.float64(115.02943725152437),np.float64(-21.797958971133024),np.float64(4.769518113789672e-13),np.float64(10.864271025926607)
207,np.float64(115.02943725152424),np.float64(-21.797958971132992),np.float64(4.04121180963557e-13),np.float64(10.890939852537924)
208,np.float64(115.02943725152468),np.float64(-21.79795897113307),np.float64(4.1389114358025836e-13),np.float64(10.871073560070473)
209,np.float64(115.02943725152497),np.float64(-21.79795897113309),np.float64(4.5075054799781356e-13),np.float64(10.864290128104134)
210,np.float64(115.02943725152488),np.float64(-21.79795897113309),np.float64(2.8910207561239076e-13),np.float64(10.899621328945765)
211,np.float64(115.02943725152454),np.float64(-21.797958971132985),np.float64(2.5845992013273644e-13),np.float64(10.865103544926102)
212,np.float64(115.02943725152484),np.float64(-21.797958971133056),np.float64(3.4283687000424834e-13),np.float64(10.874815887651856)
213,np.float64(115.02943725152474),np.float64(-21.797958971132992),np.float64(4.085620730620576e-13),np.float64(10.88786054060364)
214,np.float64(115.02943725152484),np.float64(-21.79795897113299),np.float64(3.836930773104541e-13),np.float64(10.863407630494944)
215,np.float64(115.02943725152484),np.float64(-21.79795897113302),np.float64(3.863576125695545e-13),np.float64(10.887973694558593)
216,np.float64(115.02943725152524),np.float64(-21.797958971133085),np.float64(4.397593400540245e-13),np.float64(10.88085421451333)
217,np.float64(115.02943725152537),np.float64(-21.797958971133127),np.float64(4.4142467459096224e-13),np.float64(10.86324855773338)
218,np.float64(115.02943725152552),np.float64(-21.7979589711332),np.float64(3.992361996552063e-13),np.float64(10.89493248136088)
219,np.float64(115.02943725152556),np.float64(-21.797958971133184),np.float64(2.942091015256665e-13),np.float64(10.873919818461234)
220,np.float64(115.02943725152572),np.float64(-21.797958971133205),np.float64(2.5224267119483557e-13),np.float64(10.864984296280335)
221,np.float64(115.02943725152605),np.float64(-21.79795897113329),np.float64(3.597122599785507e-13),np.float64(10.898411093930568)
222,np.float64(115.02943725152576),np.float64(-21.79795897113329),np.float64(4.405364961712621e-13),np.float64(10.869105709981657)
223,np.float64(115.02943725152579),np.float64(-21.797958971133298),np.float64(4.050093593832571e-13),np.float64(10.877006271131217)
224,np.float64(115.02943725152583),np.float64(-21.797958971133315),np.float64(3.825273431345977e-13),np.float64(10.888504533782276)
225,np.float64(115.02943725152593),np.float64(-21.797958971133376),np.float64(2.744471316873387e-13),np.float64(10.866399639830824)
226,np.float64(115.02943725152585),np.float64(-21.797958971133347),np.float64(2.673417043297377e-13),np.float64(10.885730626408032)
227,np.float64(115.02943725152588),np.float64(-21.797958971133326),np.float64(1.5232259897857148e-13),np.float64(10.884321385448281)
228,np.float64(115.02943725152565),np.float64(-21.797958971133298),np.float64(1.0036416142611415e-13),np.float64(10.862961267206856)
229,np.float64(115.02943725152586),np.float64(-21.797958971133333),np.float64(7.105427357601002e-14),np.float64(10.89357386347729)
230,np.float64(115.02943725152588),np.float64(-21.797958971133284),np.float64(6.039613253960852e-14),np.float64(10.879198067478614)
231,np.float64(115.0294372515257),np.float64(-21.79795897113324),np.float64(-5.1514348342607263e-14),np.float64(10.862458015023675)
232,np.float64(115.0294372515256),np.float64(-21.79795897113322),np.float64(2.731148640577885e-14),np.float64(10.897041503360839)
233,np.float64(115.02943725152579),np.float64(-21.797958971133216),np.float64(-6.217248937900877e-15),np.float64(10.871493347796893)
234,np.float64(115.0294372515257),np.float64(-21.79795897113321),np.float64(-2.220446049250313e-14),np.float64(10.87790653854311)
