edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,336.95719163696907,0.18108512517723954,-0.07702580079465668,0.19678616960679593
1,0,2,358.75299568632266,0.2255001583486231,-0.004908635175674422,0.22555357703778933
2,0,3,269.8488379269931,-0.0005273602912661971,-0.19988776461073077,0.19988846027210203
3,0,4,225.7201456607159,-0.2271153644114712,-0.2328975309007224,0.3253039327327727
4,0,5,331.08021108416324,0.23730730994980306,-0.1311076318271065,0.27111615680170004
5,0,6,80.69670406477515,0.03199609773742797,0.19531807059820291,0.19792144646962245
6,0,7,116.90843934462367,-0.09516253622685669,0.1875071494527139,0.21027324936142067
7,0,8,249.51429978046994,-0.04217982901539979,-0.11290096894978784,0.12052288896956179
8,1,2,78.73678236275725,0.06609407415955956,0.33187720284086925,0.3383945986632896
9,1,3,60.67765573334186,0.12696745456450545,0.22604673964312888,0.25926407969843845
10,1,4,302.6529057825321,0.05534941816102972,-0.08637165681293718,0.10258470252126448
11,1,5,178.05554155370447,-0.2590832377864503,0.008795937308502784,0.25923250686409965
12,1,6,78.7142977646356,0.009622468624607371,0.04821836957274599,0.04916912717026274
13,1,7,193.26753322498655,-0.1632555630592997,-0.03849431430654568,0.16773249865109655
14,1,8,145.62883553324951,-0.23061597962045668,0.15773563792154233,0.27939982377735817
15,2,3,91.6991796928708,-0.007350576818960335,0.24778636111617042,0.2478953644882547
16,2,4,355.50908863739994,0.16533505510088192,-0.01298576237201638,0.16584423556335667
17,2,5,48.752961665743875,0.10772542391240336,0.12285011291733382,0.16339191289934968
18,2,6,70.48718324472053,0.027311876043029717,0.07707156352374146,0.08176774716832998
19,2,7,345.0140889958407,0.31590324391234437,-0.08456276696674467,0.3270255663880335
20,2,8,327.59995584169593,0.09296957682913458,-0.05900038805010618,0.1101107987703816
21,3,4,296.3707517715409,0.09542797166050969,-0.19248505844307465,0.21484179178891824
22,3,5,115.09388575652194,-0.04939543318845012,0.10547725833192177,0.11647042905859668
23,3,6,2.7273805185186344,0.36641012360453556,0.017454956316942796,0.36682564547740854
24,3,7,163.90357141602854,-0.15339656236210739,0.044265284603335654,0.1596556318002162
25,3,8,170.44393282898633,-0.13374988789796924,0.022516624294591656,0.13563196851164233
26,4,5,5.922101497907153,0.22451170096672385,0.023288559737257714,0.22571632835399272
27,4,6,320.3473260619421,0.12891670376815395,-0.10684895270352335,0.16744018395918506
28,4,7,251.58051066522216,-0.07886619041510726,-0.23681153958088116,0.24959884068091984
29,4,8,315.99702203764195,0.1976495517432148,-0.1908878073729435,0.27477900266931554
30,5,6,92.04181550678348,-0.010998330233847808,0.3084956120601487,0.30869160326821093
31,5,7,0.830415523885534,0.08266960095520427,0.001198254529055805,0.08267828454926429
32,5,8,249.94786119991034,-0.09248284945746893,-0.2533768918920746,0.26972750469438767
33,6,7,286.1236796318813,0.061498382504460235,-0.21273611762303987,0.22144684868380662
34,6,8,17.827407324481285,0.2162317656693735,0.06953853876280067,0.22713825053865405
35,7,8,55.03906454633878,0.16591420899408688,0.23729422579883108,0.28954459819447537
