step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.454009203111785e-32,2.43311857665907e-32,0.7004145667837629,0.07855907000110526
25,7.772183042956442e-29,4.245757491879233e-29,0.7004145667837629,0.07855907000110744
50,2.60168903998982e-28,1.4212404252479735e-28,0.7004145667837626,0.07855907000110883
75,5.1755736712857e-28,2.8272919678013234e-28,0.7004145667837626,0.07855907000111069
100,8.654766106420845e-28,4.727891486047216e-28,0.7004145667837609,0.07855907000111242
125,1.5866474706209e-27,8.667475210151981e-28,0.7004145667837605,0.07855907000111394
150,2.660428983231998e-27,1.4533286497163282e-27,0.7004145667837588,0.07855907000111437
200,6.1165458474655065e-27,3.341322536121849e-27,0.7004145667837588,0.07855907000111549
300,1.8772881997154074e-26,1.0255175919433777e-26,0.7004145667837633,0.07855907000111928
500,1.4104338279171282e-25,7.704862274316221e-26,0.7004145667837895,0.07855907000112844
750,1.1074944058273616e-24,6.049976750113733e-25,0.7004145667838045,0.07855907000113922
1000,8.348381023933447e-24,4.5605206518534694e-24,0.700414566783647,0.07855907000118618
1500,1.1337225736839312e-21,6.193254950789305e-22,0.7004145667859625,0.07855907000073328
2000,1.5925723043710535e-19,8.699841158214653e-20,0.7004145667648632,0.078559070005989
3000,3.178866258895736e-15,1.7365385194548698e-15,0.7004145659760406,0.07855907041215178
4000,5.850236000486173e-11,3.195843843481346e-11,0.7004147486975367,0.078559071345078
5000,1.0269627535707968e-06,5.610051617081068e-07,0.7004704435431607,0.078551646633559
7500,1.4513760338205886,0.7928519741554221,0.47705986129827604,0.10689542310354831
10000,1.7125859850739733,0.9355447158670038,0.3681698329637271,0.12447132535713346
15000,1.7443691287669187,0.9529070862202061,0.1638008248049296,0.1598245917375253
20000,1.7770936569710796,0.9707837123909874,0.17091259154522376,0.18479468434458715
25000,1.7596383577489167,0.9612483003919604,0.16105791646562115,0.197163668042607
30000,1.7684635625230622,0.9660692984405089,0.16010091209333782,0.20057003399170553
35000,1.7633925430240824,0.9632991219130819,0.1598953684153446,0.20179169941210137
40000,1.7697511137461117,0.966772656841963,0.15976996811696748,0.20229451946062904
