t,H,Q2_re,Q2_im,generator_norm,antisym_residual
33,np.float64(79.48537775761763),np.float64(30.16888767268634),np.float64(18.746737728292803),np.float64(35.251353577981725),np.float64(8.881784197001252e-16)
34,np.float64(79.48537775761783),np.float64(30.168887672686274),np.float64(18.746737728292942),np.float64(35.25148316783581),np.float64(3.552713678800501e-15)
35,np.float64(79.48537775761774),np.float64(30.168887672686346),np.float64(18.746737728293017),np.float64(35.251574787846074),np.float64(8.881784197001252e-16)
36,np.float64(79.48537775761773),np.float64(30.168887672686342),np.float64(18.74673772829329),np.float64(35.25164017022229),np.float64(3.552713678800501e-15)
37,np.float64(79.48537775761787),np.float64(30.168887672686218),np.float64(18.746737728293745),np.float64(35.25168821526981),np.float64(8.881784197001252e-16)
38,np.float64(79.48537775761781),np.float64(30.168887672686317),np.float64(18.746737728293546),np.float64(35.25172512035771),np.float64(3.552713678800501e-15)
39,np.float64(79.48537775761795),np.float64(30.168887672686353),np.float64(18.746737728293546),np.float64(35.25175484480231),np.float64(3.552713678800501e-15)
40,np.float64(79.48537775761791),np.float64(30.168887672686346),np.float64(18.746737728293464),np.float64(35.25177969956184),np.float64(8.881784197001252e-16)
41,np.float64(79.485377757618),np.float64(30.16888767268613),np.float64(18.746737728293663),np.float64(35.251800896736604),np.float64(1.3877787807814457e-17)
42,np.float64(79.4853777576181),np.float64(30.168887672686253),np.float64(18.746737728293613),np.float64(35.25181898491584),np.float64(3.552713678800501e-15)
43,np.float64(79.48537775761832),np.float64(30.168887672686395),np.float64(18.746737728293812),np.float64(35.25183417241051),np.float64(3.552713678800501e-15)
44,np.float64(79.48537775761838),np.float64(30.168887672686523),np.float64(18.746737728293787),np.float64(35.251846562501974),np.float64(3.552713678800501e-15)
45,np.float64(79.48537775761827),np.float64(30.168887672686598),np.float64(18.746737728293578),np.float64(35.25185631023866),np.float64(3.552713678800501e-15)
46,np.float64(79.48537775761827),np.float64(30.168887672686704),np.float64(18.746737728293482),np.float64(35.25186369409926),np.float64(6.938893903907228e-18)
47,np.float64(79.48537775761815),np.float64(30.168887672686704),np.float64(18.74673772829343),np.float64(35.25186910484361),np.float64(8.881784197001252e-16)
48,np.float64(79.48537775761818),np.float64(30.16888767268665),np.float64(18.746737728293308),np.float64(35.25187298141908),np.float64(3.552713678800501e-15)
49,np.float64(79.48537775761821),np.float64(30.16888767268663),np.float64(18.746737728293287),np.float64(35.25187573930694),np.float64(8.881784197001252e-16)
50,np.float64(79.48537775761822),np.float64(30.168887672686626),np.float64(18.74673772829324),np.float64(35.251877723650146),np.float64(3.552713678800501e-15)
51,np.float64(79.4853777576182),np.float64(30.168887672686473),np.float64(18.746737728293393),np.float64(35.25187919375743),np.float64(8.881784197001252e-16)
52,np.float64(79.48537775761832),np.float64(30.168887672686505),np.float64(18.746737728293436),np.float64(35.25188032929913),np.float64(3.552713678800501e-15)
53,np.float64(79.48537775761848),np.float64(30.16888767268655),np.float64(18.746737728293482),np.float64(35.25188124610692),np.float64(3.552713678800501e-15)
54,np.float64(79.48537775761834),np.float64(30.168887672686264),np.float64(18.746737728293684),np.float64(35.25188201343677),np.float64(8.881784197001252e-16)
55,np.float64(79.48537775761848),np.float64(30.168887672686417),np.float64(18.746737728293727),np.float64(35.25188266889776),np.float64(3.552713678800501e-15)
56,np.float64(79.48537775761832),np.float64(30.16888767268632),np.float64(18.746737728293695),np.float64(35.25188323016092),np.float64(3.552713678800501e-15)
57,np.float64(79.48537775761832),np.float64(30.168887672686324),np.float64(18.7467377282937),np.float64(35.251883703948394),np.float64(8.881784197001252e-16)
58,np.float64(79.48537775761838),np.float64(30.168887672686353),np.float64(18.746737728293624),np.float64(35.25188409296584),np.float64(8.881784197001252e-16)
59,np.float64(79.48537775761832),np.float64(30.168887672686317),np.float64(18.746737728293603),np.float64(35.2518844009102),np.float64(8.881784197001252e-16)
60,np.float64(79.48537775761812),np.float64(30.16888767268644),np.float64(18.74673772829325),np.float64(35.25188463515599),np.float64(3.552713678800501e-15)
61,np.float64(79.48537775761801),np.float64(30.168887672686324),np.float64(18.746737728293258),np.float64(35.25188480690319),np.float64(6.938893903907228e-18)
62,np.float64(79.4853777576181),np.float64(30.16888767268639),np.float64(18.746737728293283),np.float64(35.25188492943696),np.float64(8.881784197001252e-16)
63,np.float64(79.48537775761804),np.float64(30.168887672686346),np.float64(18.746737728293255),np.float64(35.25188501583613),np.float64(6.938893903907228e-18)
64,np.float64(79.48537775761815),np.float64(30.168887672686402),np.float64(18.74673772829326),np.float64(35.2518850772773),np.float64(8.881784197001252e-16)
65,np.float64(79.48537775761804),np.float64(30.168887672686235),np.float64(18.746737728293404),np.float64(35.25188512231979),np.float64(3.552713678800501e-15)
66,np.float64(79.48537775761825),np.float64(30.168887672686463),np.float64(18.746737728293247),np.float64(35.251885156960476),np.float64(3.552713678800501e-15)
67,np.float64(79.4853777576184),np.float64(30.16888767268652),np.float64(18.746737728293244),np.float64(35.2518851850783),np.float64(8.881784197001252e-16)
68,np.float64(79.48537775761848),np.float64(30.168887672686363),np.float64(18.74673772829342),np.float64(35.25188520898134),np.float64(8.881784197001252e-16)
69,np.float64(79.48537775761841),np.float64(30.168887672686324),np.float64(18.746737728293418),np.float64(35.2518852298998),np.float64(8.881784197001252e-16)
70,np.float64(79.48537775761821),np.float64(30.168887672686125),np.float64(18.746737728293446),np.float64(35.2518852483772),np.float64(3.552713678800501e-15)
71,np.float64(79.48537775761838),np.float64(30.168887672686235),np.float64(18.74673772829335),np.float64(35.25188526456838),np.float64(1.734723475976807e-18)
72,np.float64(79.48537775761834),np.float64(30.168887672686242),np.float64(18.74673772829337),np.float64(35.25188527846761),np.float64(3.552713678800501e-15)
73,np.float64(79.48537775761841),np.float64(30.168887672686267),np.float64(18.746737728293407),np.float64(35.251885290078),np.float64(6.938893903907228e-18)
74,np.float64(79.4853777576185),np.float64(30.16888767268633),np.float64(18.746737728293336),np.float64(35.25188529950886),np.float64(3.552713678800501e-15)
75,np.float64(79.48537775761848),np.float64(30.16888767268618),np.float64(18.746737728293553),np.float64(35.251885306993984),np.float64(8.881784197001252e-16)
76,np.float64(79.48537775761862),np.float64(30.16888767268641),np.float64(18.74673772829358),np.float64(35.25188531284647),np.float64(8.881784197001252e-16)
77,np.float64(79.48537775761878),np.float64(30.168887672686513),np.float64(18.746737728293652),np.float64(35.25188531739076),np.float64(3.552713678800501e-15)
78,np.float64(79.4853777576189),np.float64(30.168887672686715),np.float64(18.74673772829347),np.float64(35.25188532090962),np.float64(8.881784197001252e-16)
79,np.float64(79.48537775761903),np.float64(30.16888767268668),np.float64(18.74673772829378),np.float64(35.251885323619206),np.float64(8.881784197001252e-16)
80,np.float64(79.48537775761909),np.float64(30.168887672686534),np.float64(18.746737728294075),np.float64(35.25188532566708),np.float64(3.552713678800501e-15)
81,np.float64(79.48537775761912),np.float64(30.16888767268638),np.float64(18.746737728294338),np.float64(35.25188532714359),np.float64(3.552713678800501e-15)
82,np.float64(79.4853777576192),np.float64(30.16888767268634),np.float64(18.74673772829454),np.float64(35.25188532809841),np.float64(8.881784197001252e-16)
83,np.float64(79.48537775761933),np.float64(30.168887672686346),np.float64(18.746737728294587),np.float64(35.251885328557265),np.float64(3.552713678800501e-15)
84,np.float64(79.4853777576194),np.float64(30.168887672686296),np.float64(18.74673772829482),np.float64(35.251885328535366),np.float64(8.881784197001252e-16)
85,np.float64(79.48537775761949),np.float64(30.168887672686342),np.float64(18.746737728294843),np.float64(35.25188532804784),np.float64(3.552713678800501e-15)
86,np.float64(79.48537775761952),np.float64(30.16888767268627),np.float64(18.74673772829494),np.float64(35.251885327116895),np.float64(8.881784197001252e-16)
87,np.float64(79.48537775761959),np.float64(30.16888767268615),np.float64(18.74673772829526),np.float64(35.25188532577724),np.float64(8.881784197001252e-16)
88,np.float64(79.48537775761987),np.float64(30.168887672686274),np.float64(18.746737728295308),np.float64(35.25188532407885),np.float64(3.552713678800501e-15)
89,np.float64(79.48537775762003),np.float64(30.168887672686342),np.float64(18.74673772829534),np.float64(35.25188532208686),np.float64(3.552713678800501e-15)
90,np.float64(79.48537775762024),np.float64(30.168887672686495),np.float64(18.746737728295372),np.float64(35.251885319879506),np.float64(3.552713678800501e-15)
91,np.float64(79.48537775762038),np.float64(30.16888767268658),np.float64(18.746737728295425),np.float64(35.25188531754359),np.float64(8.881784197001252e-16)
92,np.float64(79.48537775762045),np.float64(30.168887672686793),np.float64(18.746737728295273),np.float64(35.25188531517031),np.float64(3.552713678800501e-15)
93,np.float64(79.48537775762033),np.float64(30.1688876726867),np.float64(18.74673772829532),np.float64(35.25188531285146),np.float64(3.552713678800501e-15)
94,np.float64(79.48537775762036),np.float64(30.168887672686875),np.float64(18.746737728295034),np.float64(35.25188531067648),np.float64(3.552713678800501e-15)
95,np.float64(79.48537775762045),np.float64(30.168887672686935),np.float64(18.746737728295003),np.float64(35.251885308729655),np.float64(3.552713678800501e-15)
96,np.float64(79.48537775762023),np.float64(30.168887672686665),np.float64(18.746737728295027),np.float64(35.251885307087726),np.float64(3.552713678800501e-15)
97,np.float64(79.48537775762028),np.float64(30.168887672686743),np.float64(18.74673772829483),np.float64(35.25188530581806),np.float64(8.881784197001252e-16)
98,np.float64(79.48537775762024),np.float64(30.168887672686758),np.float64(18.746737728294825),np.float64(35.25188530497556),np.float64(8.881784197001252e-16)
99,np.float64(79.48537775762003),np.float64(30.168887672686772),np.float64(18.746737728294516),np.float64(35.25188530460129),np.float64(8.881784197001252e-16)
100,np.float64(79.48537775762006),np.float64(30.168887672686584),np.float64(18.746737728294804),np.float64(35.251885304720716),np.float64(3.552713678800501e-15)
101,np.float64(79.48537775762003),np.float64(30.16888767268655),np.float64(18.746737728294814),np.float64(35.25188530534208),np.float64(8.881784197001252e-16)
102,np.float64(79.48537775761996),np.float64(30.168887672686445),np.float64(18.746737728294903),np.float64(35.251885306456074),np.float64(3.552713678800501e-15)
103,np.float64(79.48537775761997),np.float64(30.168887672686413),np.float64(18.746737728294942),np.float64(35.25188530803582),np.float64(6.938893903907228e-18)
104,np.float64(79.48537775761996),np.float64(30.168887672686346),np.float64(18.746737728294935),np.float64(35.25188531003721),np.float64(8.881784197001252e-16)
105,np.float64(79.48537775761974),np.float64(30.168887672686107),np.float64(18.746737728294946),np.float64(35.2518853124003),np.float64(6.938893903907228e-18)
106,np.float64(79.48537775761964),np.float64(30.168887672685955),np.float64(18.74673772829497),np.float64(35.25188531505127),np.float64(8.881784197001252e-16)
107,np.float64(79.48537775761959),np.float64(30.168887672685987),np.float64(18.74673772829486),np.float64(35.25188531790463),np.float64(3.552713678800501e-15)
108,np.float64(79.4853777576196),np.float64(30.16888767268582),np.float64(18.746737728295066),np.float64(35.25188532086635),np.float64(8.881784197001252e-16)
109,np.float64(79.48537775761957),np.float64(30.168887672685933),np.float64(18.746737728294935),np.float64(35.25188532383695),np.float64(6.938893903907228e-18)
110,np.float64(79.4853777576193),np.float64(30.16888767268549),np.float64(18.7467377282952),np.float64(35.251885326715104),np.float64(8.881784197001252e-16)
111,np.float64(79.48537775761946),np.float64(30.168887672685567),np.float64(18.746737728295244),np.float64(35.251885329401574),np.float64(8.881784197001252e-16)
112,np.float64(79.48537775761952),np.float64(30.16888767268565),np.float64(18.746737728295283),np.float64(35.25188533180184),np.float64(3.552713678800501e-15)
113,np.float64(79.48537775761972),np.float64(30.168887672685756),np.float64(18.746737728295336),np.float64(35.25188533383044),np.float64(8.881784197001252e-16)
114,np.float64(79.48537775761979),np.float64(30.16888767268581),np.float64(18.746737728295425),np.float64(35.251885335413235),np.float64(3.552713678800501e-15)
115,np.float64(79.48537775761996),np.float64(30.168887672685866),np.float64(18.746737728295447),np.float64(35.25188533649081),np.float64(3.552713678800501e-15)
116,np.float64(79.4853777576202),np.float64(30.168887672685923),np.float64(18.7467377282955),np.float64(35.25188533702013),np.float64(8.881784197001252e-16)
117,np.float64(79.48537775762014),np.float64(30.168887672685813),np.float64(18.746737728295617),np.float64(35.2518853369762),np.float64(8.881784197001252e-16)
118,np.float64(79.48537775762),np.float64(30.168887672685766),np.float64(18.74673772829557),np.float64(35.25188533635359),np.float64(3.552713678800501e-15)
119,np.float64(79.48537775762011),np.float64(30.168887672685887),np.float64(18.74673772829537),np.float64(35.25188533516621),np.float64(3.552713678800501e-15)
120,np.float64(79.48537775762017),np.float64(30.168887672685873),np.float64(18.746737728295347),np.float64(35.25188533344655),np.float64(3.552713678800501e-15)
121,np.float64(79.48537775762006),np.float64(30.168887672685745),np.float64(18.746737728295322),np.float64(35.25188533124485),np.float64(3.552713678800501e-15)
122,np.float64(79.48537775762021),np.float64(30.168887672685774),np.float64(18.746737728295404),np.float64(35.251885328627104),np.float64(3.552713678800501e-15)
123,np.float64(79.4853777576202),np.float64(30.16888767268584),np.float64(18.74673772829525),np.float64(35.251885325672085),np.float64(3.552713678800501e-15)
124,np.float64(79.48537775762028),np.float64(30.16888767268584),np.float64(18.746737728295304),np.float64(35.25188532246882),np.float64(8.881784197001252e-16)
125,np.float64(79.4853777576205),np.float64(30.168887672685983),np.float64(18.746737728295265),np.float64(35.25188531911303),np.float64(3.552713678800501e-15)
126,np.float64(79.48537775762048),np.float64(30.168887672686008),np.float64(18.74673772829527),np.float64(35.25188531570353),np.float64(8.881784197001252e-16)
127,np.float64(79.48537775762023),np.float64(30.168887672685866),np.float64(18.746737728295166),np.float64(35.25188531233926),np.float64(3.552713678800501e-15)
128,np.float64(79.48537775762028),np.float64(30.168887672685887),np.float64(18.746737728295148),np.float64(35.25188530911591),np.float64(8.881784197001252e-16)
129,np.float64(79.48537775762043),np.float64(30.168887672685866),np.float64(18.746737728295347),np.float64(35.25188530612246),np.float64(6.938893903907228e-18)
130,np.float64(79.48537775762057),np.float64(30.168887672685912),np.float64(18.746737728295404),np.float64(35.25188530343889),np.float64(8.881784197001252e-16)
131,np.float64(79.48537775762058),np.float64(30.168887672685887),np.float64(18.746737728295532),np.float64(35.25188530113357),np.float64(8.881784197001252e-16)
132,np.float64(79.48537775762063),np.float64(30.1688876726856),np.float64(18.746737728295965),np.float64(35.25188529926171),np.float64(8.881784197001252e-16)
133,np.float64(79.4853777576208),np.float64(30.16888767268558),np.float64(18.74673772829597),np.float64(35.25188529786354),np.float64(8.881784197001252e-16)
134,np.float64(79.4853777576205),np.float64(30.168887672685585),np.float64(18.74673772829566),np.float64(35.25188529696314),np.float64(3.552713678800501e-15)
135,np.float64(79.48537775762057),np.float64(30.168887672685745),np.float64(18.74673772829548),np.float64(35.251885296568986),np.float64(8.881784197001252e-16)
136,np.float64(79.48537775762054),np.float64(30.168887672685475),np.float64(18.746737728295816),np.float64(35.251885296672846),np.float64(8.881784197001252e-16)
137,np.float64(79.48537775762064),np.float64(30.16888767268538),np.float64(18.746737728296047),np.float64(35.251885297251256),np.float64(3.552713678800501e-15)
138,np.float64(79.48537775762048),np.float64(30.16888767268536),np.float64(18.746737728296004),np.float64(35.25188529826636),np.float64(8.881784197001252e-16)
139,np.float64(79.48537775762051),np.float64(30.168887672685248),np.float64(18.74673772829614),np.float64(35.25188529966803),np.float64(3.552713678800501e-15)
140,np.float64(79.48537775762041),np.float64(30.168887672685344),np.float64(18.74673772829614),np.float64(35.25188530139544),np.float64(3.552713678800501e-15)
141,np.float64(79.4853777576206),np.float64(30.168887672685354),np.float64(18.746737728296146),np.float64(35.25188530338023),np.float64(3.552713678800501e-15)
142,np.float64(79.48537775762065),np.float64(30.1688876726852),np.float64(18.74673772829632),np.float64(35.25188530554822),np.float64(8.881784197001252e-16)
143,np.float64(79.4853777576206),np.float64(30.168887672685177),np.float64(18.7467377282962),np.float64(35.251885307822825),np.float64(8.881784197001252e-16)
144,np.float64(79.48537775762047),np.float64(30.168887672685354),np.float64(18.746737728295816),np.float64(35.25188531012745),np.float64(3.552713678800501e-15)
145,np.float64(79.4853777576204),np.float64(30.16888767268525),np.float64(18.746737728295866),np.float64(35.25188531238811),np.float64(8.881784197001252e-16)
146,np.float64(79.48537775762037),np.float64(30.168887672685287),np.float64(18.74673772829585),np.float64(35.25188531453543),np.float64(8.881784197001252e-16)
147,np.float64(79.48537775762031),np.float64(30.168887672685262),np.float64(18.746737728295717),np.float64(35.251885316506694),np.float64(3.552713678800501e-15)
148,np.float64(79.4853777576204),np.float64(30.16888767268512),np.float64(18.746737728295933),np.float64(35.251885318247524),np.float64(8.881784197001252e-16)
149,np.float64(79.48537775762028),np.float64(30.168887672685084),np.float64(18.746737728295887),np.float64(35.251885319712606),np.float64(3.552713678800501e-15)
150,np.float64(79.48537775762038),np.float64(30.16888767268517),np.float64(18.746737728295738),np.float64(35.251885320867146),np.float64(8.881784197001252e-16)
151,np.float64(79.4853777576204),np.float64(30.168887672685063),np.float64(18.74673772829589),np.float64(35.251885321686395),np.float64(3.552713678800501e-15)
152,np.float64(79.48537775762031),np.float64(30.16888767268507),np.float64(18.746737728295887),np.float64(35.251885322156156),np.float64(3.552713678800501e-15)
153,np.float64(79.48537775762041),np.float64(30.168887672685187),np.float64(18.746737728295876),np.float64(35.251885322272344),np.float64(8.881784197001252e-16)
154,np.float64(79.48537775762034),np.float64(30.168887672685152),np.float64(18.746737728295866),np.float64(35.25188532204003),np.float64(3.552713678800501e-15)
155,np.float64(79.48537775762045),np.float64(30.168887672685116),np.float64(18.74673772829598),np.float64(35.251885321472926),np.float64(1.734723475976807e-18)
156,np.float64(79.4853777576204),np.float64(30.168887672685067),np.float64(18.74673772829612),np.float64(35.25188532059191),np.float64(8.881784197001252e-16)
157,np.float64(79.48537775762043),np.float64(30.168887672685067),np.float64(18.746737728296072),np.float64(35.25188531942445),np.float64(3.552713678800501e-15)
158,np.float64(79.4853777576205),np.float64(30.168887672685326),np.float64(18.74673772829571),np.float64(35.25188531800293),np.float64(6.938893903907228e-18)
159,np.float64(79.4853777576207),np.float64(30.16888767268543),np.float64(18.746737728295717),np.float64(35.25188531636382),np.float64(8.881784197001252e-16)
160,np.float64(79.4853777576208),np.float64(30.168887672685724),np.float64(18.746737728295393),np.float64(35.25188531454625),np.float64(8.881784197001252e-16)
161,np.float64(79.48537775762082),np.float64(30.168887672685496),np.float64(18.746737728295702),np.float64(35.251885312591284),np.float64(8.881784197001252e-16)
162,np.float64(79.48537775762098),np.float64(30.168887672685624),np.float64(18.746737728295894),np.float64(35.25188531054074),np.float64(8.881784197001252e-16)
163,np.float64(79.48537775762101),np.float64(30.168887672685695),np.float64(18.746737728295834),np.float64(35.251885308436016),np.float64(3.552713678800501e-15)
164,np.float64(79.48537775762111),np.float64(30.168887672685678),np.float64(18.74673772829579),np.float64(35.25188530631751),np.float64(3.552713678800501e-15)
165,np.float64(79.48537775762111),np.float64(30.168887672685642),np.float64(18.746737728295845),np.float64(35.25188530422325),np.float64(8.881784197001252e-16)
166,np.float64(79.48537775762108),np.float64(30.16888767268562),np.float64(18.74673772829589),np.float64(35.25188530218841),np.float64(8.881784197001252e-16)
167,np.float64(79.485377757621),np.float64(30.168887672685447),np.float64(18.746737728296083),np.float64(35.25188530024435),np.float64(3.552713678800501e-15)
168,np.float64(79.48537775762094),np.float64(30.16888767268547),np.float64(18.74673772829607),np.float64(35.25188529841804),np.float64(6.938893903907228e-18)
169,np.float64(79.48537775762112),np.float64(30.168887672685585),np.float64(18.746737728295997),np.float64(35.25188529673156),np.float64(3.469446951953614e-18)
170,np.float64(79.48537775762111),np.float64(30.168887672685603),np.float64(18.74673772829602),np.float64(35.25188529520143),np.float64(3.552713678800501e-15)
171,np.float64(79.48537775762107),np.float64(30.168887672685567),np.float64(18.746737728295937),np.float64(35.25188529383924),np.float64(3.552713678800501e-15)
172,np.float64(79.48537775762105),np.float64(30.168887672685564),np.float64(18.746737728295994),np.float64(35.25188529265126),np.float64(3.552713678800501e-15)
173,np.float64(79.485377757621),np.float64(30.168887672685564),np.float64(18.746737728296),np.float64(35.25188529163904),np.float64(6.938893903907228e-18)
174,np.float64(79.4853777576212),np.float64(30.1688876726857),np.float64(18.746737728296026),np.float64(35.251885290800054),np.float64(3.552713678800501e-15)
175,np.float64(79.48537775762107),np.float64(30.168887672685756),np.float64(18.74673772829598),np.float64(35.25188529012798),np.float64(8.881784197001252e-16)
176,np.float64(79.48537775762092),np.float64(30.168887672685667),np.float64(18.74673772829592),np.float64(35.251885289614236),np.float64(8.881784197001252e-16)
177,np.float64(79.48537775762085),np.float64(30.168887672685617),np.float64(18.746737728296086),np.float64(35.251885289248214),np.float64(3.552713678800501e-15)
178,np.float64(79.48537775762064),np.float64(30.1688876726854),np.float64(18.7467377282964),np.float64(35.25188528901816),np.float64(8.881784197001252e-16)
179,np.float64(79.48537775762077),np.float64(30.16888767268542),np.float64(18.746737728296512),np.float64(35.251885288912234),np.float64(8.881784197001252e-16)
180,np.float64(79.48537775762074),np.float64(30.168887672685404),np.float64(18.746737728296534),np.float64(35.25188528891826),np.float64(3.552713678800501e-15)
181,np.float64(79.4853777576207),np.float64(30.168887672685322),np.float64(18.746737728296697),np.float64(35.251885289024884),np.float64(3.552713678800501e-15)
182,np.float64(79.4853777576206),np.float64(30.168887672685205),np.float64(18.746737728296676),np.float64(35.25188528922149),np.float64(3.552713678800501e-15)
183,np.float64(79.48537775762064),np.float64(30.168887672685145),np.float64(18.746737728296768),np.float64(35.25188528949844),np.float64(8.881784197001252e-16)
184,np.float64(79.48537775762061),np.float64(30.16888767268519),np.float64(18.74673772829663),np.float64(35.25188528984692),np.float64(8.881784197001252e-16)
185,np.float64(79.4853777576206),np.float64(30.168887672685226),np.float64(18.746737728296512),np.float64(35.25188529025914),np.float64(8.881784197001252e-16)
186,np.float64(79.48537775762074),np.float64(30.168887672685294),np.float64(18.746737728296495),np.float64(35.25188529072815),np.float64(8.881784197001252e-16)
187,np.float64(79.48537775762072),np.float64(30.16888767268515),np.float64(18.746737728296676),np.float64(35.25188529124763),np.float64(3.552713678800501e-15)
188,np.float64(79.4853777576209),np.float64(30.16888767268518),np.float64(18.746737728296807),np.float64(35.25188529181223),np.float64(8.881784197001252e-16)
189,np.float64(79.48537775762085),np.float64(30.168887672684942),np.float64(18.7467377282971),np.float64(35.25188529241695),np.float64(8.881784197001252e-16)
190,np.float64(79.48537775762094),np.float64(30.168887672684942),np.float64(18.746737728297127),np.float64(35.251885293057796),np.float64(8.881784197001252e-16)
191,np.float64(79.48537775762063),np.float64(30.168887672684818),np.float64(18.746737728297024),np.float64(35.25188529373111),np.float64(6.938893903907228e-18)
192,np.float64(79.48537775762071),np.float64(30.16888767268484),np.float64(18.746737728297052),np.float64(35.25188529443456),np.float64(6.938893903907228e-18)
193,np.float64(79.48537775762072),np.float64(30.168887672684765),np.float64(18.746737728297198),np.float64(35.251885295166026),np.float64(8.881784197001252e-16)
194,np.float64(79.48537775762037),np.float64(30.168887672684683),np.float64(18.746737728297063),np.float64(35.25188529592415),np.float64(8.881784197001252e-16)
195,np.float64(79.48537775762051),np.float64(30.168887672684733),np.float64(18.74673772829709),np.float64(35.251885296708735),np.float64(8.881784197001252e-16)
