step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.2235267695984013e-32,3.3352901543980535e-32,1.0000000000000002,6.165529015714358e-11
25,4.10410448037058e-21,6.1561567205567085e-21,1.0,7.390594780380749e-11
50,2.0979922913915635e-20,3.1469884370877624e-20,0.9999999999999997,9.551923125184231e-11
75,5.47948239739399e-20,8.219223596092077e-20,1.0000000000000002,1.0785752994237363e-10
100,9.580411990502264e-20,1.4370617985755315e-19,1.0000000000000002,1.0378654429081874e-10
125,1.2737144908221118e-19,1.910571736233421e-19,0.9999999999999997,8.519890360942063e-11
150,1.464849809349656e-19,2.19727471402477e-19,1.0,6.477894829694057e-11
200,1.945115918424489e-19,2.9176738776371225e-19,1.0000000000000002,8.820859329980596e-11
300,1.3207811829566655e-19,1.981171774435304e-19,1.0000000000000002,7.352707327606575e-11
500,2.970258242761136e-20,4.4553873641425036e-20,0.9999999999999999,6.888692441489488e-11
750,1.4125694525420447e-19,2.118854178813408e-19,1.0,1.1321622442351865e-10
1000,1.1384204701710126e-19,1.7076307052567803e-19,1.0000000000000002,9.172943145264002e-11
1500,2.2416310206216057e-19,3.3624465309329884e-19,1.0000000000000002,1.239772420893999e-10
2000,2.8999758302418416e-19,4.349963745363585e-19,1.0,1.5713779433053632e-10
3000,1.0873525690390628e-19,1.6310288535589307e-19,1.0000000000000002,1.9395111338860232e-10
4000,6.223296832934674e-20,9.334945249404115e-20,1.0000000000000002,1.419490390792486e-10
5000,1.8054448401940975e-19,2.708167260291695e-19,1.0000000000000002,7.05870309370132e-11
7500,7.144654482723546e-19,1.0716981724087252e-18,0.9999999999999997,8.588239629532094e-10
10000,9.34198630687158e-19,1.4012979460307256e-18,1.0000000000000002,1.774237052419673e-09
15000,1.6970923088462886e-16,2.5456384632678998e-16,0.9999999999999871,1.880301890196407e-08
20000,1.726903235666873e-14,2.590354853497792e-14,0.9999999999988144,1.8149254653304e-07
25000,1.591251097264193e-12,2.3868766458932233e-12,0.9999999998928523,1.725204156240545e-06
30000,1.433626232670996e-10,2.1504393490028438e-10,0.9999999903663648,1.635828260770605e-05
35000,1.288429359345059e-08,1.932644039014192e-08,0.999999134342565,0.00015504600779710898
40000,1.1576030003375062e-06,1.7364045005031495e-06,0.999922280712779,0.00146963079979758
