E_A,E_B,E_tau_R_total,K_R_phase_total,P_R_total,R_A,R_B,R_total,case,p_A,p_B,relative_p,stage
0.999999999999998,0.999999999999998,1.0156249999999978,1.0039062499999958,0.992187499999998,0.9999999999999999,0.015624999999999998,1.0156249999999998,c01_A1.000_B0.125_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,initial
0.999999999999998,0.999999999999998,1.0156249999999978,1.0039062499999958,0.992187499999998,0.9999999999999999,0.015624999999999998,1.0156249999999998,c01_A1.000_B0.125_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,collision_cell
0.999999999999998,0.999999999999998,1.0156249999999978,1.0039062500000158,0.9921875000000081,0.9999999999999999,0.015624999999999998,1.0156249999999998,c01_A1.000_B0.125_u1.00_v-0.50,0.953846153846162,2.4538461538461567,-1.4999999999999947,collision_map
0.999999999999998,0.999999999999998,1.0156249999999978,1.0039062500000158,0.9921875000000081,0.9999999999999999,0.015624999999999998,1.0156249999999998,c01_A1.000_B0.125_u1.00_v-0.50,0.953846153846162,2.4538461538461567,-1.4999999999999947,final
0.999999999999998,0.999999999999998,1.0624999999999978,1.0156249999999953,0.9687499999999984,0.9999999999999999,0.06249999999999999,1.0624999999999998,c02_A1.000_B0.250_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,initial
0.999999999999998,0.999999999999998,1.0624999999999978,1.0156249999999953,0.9687499999999984,0.9999999999999999,0.06249999999999999,1.0624999999999998,c02_A1.000_B0.250_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,collision_cell
0.999999999999998,0.9999999999999979,1.0624999999999978,1.015624999999981,0.968749999999988,0.9999999999999999,0.06249999999999999,1.0624999999999998,c02_A1.000_B0.250_u1.00_v-0.50,0.8235294117646939,2.323529411764709,-1.5000000000000153,collision_map
0.999999999999998,0.9999999999999979,1.0624999999999978,1.015624999999981,0.968749999999988,0.9999999999999999,0.06249999999999999,1.0624999999999998,c02_A1.000_B0.250_u1.00_v-0.50,0.8235294117646939,2.323529411764709,-1.5000000000000153,final
0.999999999999998,0.999999999999998,1.2499999999999973,1.0624999999999938,0.8749999999999999,0.9999999999999999,0.24999999999999997,1.2499999999999998,c03_A1.000_B0.500_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,initial
0.999999999999998,0.999999999999998,1.2499999999999973,1.0624999999999938,0.8749999999999999,0.9999999999999999,0.24999999999999997,1.2499999999999998,c03_A1.000_B0.500_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,collision_cell
0.999999999999998,0.999999999999998,1.2499999999999976,1.0625000000000022,0.8749999999999944,1.0,0.24999999999999997,1.25,c03_A1.000_B0.500_u1.00_v-0.50,0.39999999999999225,1.900000000000009,-1.5000000000000169,collision_map
0.999999999999998,0.999999999999998,1.2499999999999976,1.0625000000000022,0.8749999999999944,1.0,0.24999999999999997,1.25,c03_A1.000_B0.500_u1.00_v-0.50,0.39999999999999225,1.900000000000009,-1.5000000000000169,final
0.999999999999998,0.999999999999998,1.9999999999999958,1.2499999999999878,0.500000000000006,0.9999999999999999,0.9999999999999999,1.9999999999999998,c04_A1.000_B1.000_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,initial
0.999999999999998,0.999999999999998,1.9999999999999958,1.2499999999999878,0.500000000000006,0.9999999999999999,0.9999999999999999,1.9999999999999998,c04_A1.000_B1.000_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,collision_cell
0.999999999999998,0.999999999999998,1.9999999999999958,1.2499999999999878,0.500000000000006,0.9999999999999999,0.9999999999999999,1.9999999999999998,c04_A1.000_B1.000_u1.00_v-0.50,-0.499999999999992,0.999999999999998,-1.49999999999999,collision_map
0.999999999999998,0.999999999999998,1.9999999999999958,1.2499999999999878,0.500000000000006,0.9999999999999999,0.9999999999999999,1.9999999999999998,c04_A1.000_B1.000_u1.00_v-0.50,-0.499999999999992,0.999999999999998,-1.49999999999999,final
0.999999999999998,0.999999999999998,4.999999999999989,1.9999999999999638,-0.9999999999999699,0.9999999999999999,3.9999999999999996,4.999999999999999,c05_A1.000_B2.000_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,initial
0.999999999999998,0.999999999999998,4.999999999999989,1.9999999999999638,-0.9999999999999699,0.9999999999999999,3.9999999999999996,4.999999999999999,c05_A1.000_B2.000_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,collision_cell
0.999999999999998,0.9999999999999979,4.999999999999989,1.9999999999999933,-0.9999999999999745,1.0,3.9999999999999996,5.0,c05_A1.000_B2.000_u1.00_v-0.50,-1.3999999999999961,0.10000000000000542,-1.5000000000000016,collision_map
0.999999999999998,0.9999999999999979,4.999999999999989,1.9999999999999933,-0.9999999999999745,1.0,3.9999999999999996,5.0,c05_A1.000_B2.000_u1.00_v-0.50,-1.3999999999999961,0.10000000000000542,-1.5000000000000016,final
0.999999999999998,0.999999999999998,16.999999999999964,4.999999999999868,-6.999999999999873,0.9999999999999999,15.999999999999998,16.999999999999996,c06_A1.000_B4.000_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,initial
0.999999999999998,0.999999999999998,16.999999999999964,4.999999999999868,-6.999999999999873,0.9999999999999999,15.999999999999998,16.999999999999996,c06_A1.000_B4.000_u1.00_v-0.50,0.999999999999998,-0.499999999999992,1.49999999999999,collision_cell
0.999999999999998,0.999999999999998,16.999999999999964,5.000000000000069,-7.00000000000011,1.0,15.999999999999998,17.0,c06_A1.000_B4.000_u1.00_v-0.50,-1.8235294117647052,-0.3235294117647129,-1.4999999999999922,collision_map
0.999999999999998,0.999999999999998,16.999999999999964,5.000000000000069,-7.00000000000011,1.0,15.999999999999998,17.0,c06_A1.000_B4.000_u1.00_v-0.50,-1.8235294117647052,-0.3235294117647129,-1.4999999999999922,final
