step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8
16,0.3760032837605666,0.3474275679927272,0.3054801952557564,0.265696813623189,0.2240621420530889,0.1653424247602152,0.14317288404336073,3.0502849384293213e-09
17,0.3760103605600722,0.3474344547050937,0.3054841714835035,0.2656969516222195,0.22408823281592205,0.16539496460205305,0.14318926888119368,2.153547484944273e-09
18,0.37601784961951595,0.3474417905066049,0.305488407964741,0.26569715073071365,0.2241158579729391,0.1654505413444627,0.1432065561947138,2.5417974166054267e-09
19,0.37602575040010794,0.3474495840872694,0.305492909055643,0.26569742178657524,0.22414501171540843,0.16550913897960218,0.14322473366738783,3.389763149936346e-09
20,0.37603406234014636,0.3474578445330131,0.30549767934884753,0.26569777617456974,0.22417568786993808,0.165570740695418,0.14324378834553317,2.6931407746519368e-09
21,0.37604278485593345,0.3474665813113718,0.30550272367147624,0.26569822581526586,0.22420787989105004,0.1656353288854034,0.1432637066441484,3.2647018322098608e-09
22,0.37605191734274124,0.3474758042564991,0.3055080470830534,0.2656987831534158,0.22424158085352913,0.16570288515878023,0.14328447435307862,1.7820610844164585e-09
23,0.3760614591758329,0.347485523553507,0.3055136548733286,0.2656994611457777,0.2242767834445729,0.16577339035109664,0.1433060766435205,2.7133661769613426e-09
24,0.3760714097115324,0.3474957497221424,0.3055195525599997,0.26570027324837814,0.2243134799557717,0.16584682453522387,0.1433284980748699,2.7312672517115626e-09
25,0.37608176828835077,0.3475064935998184,0.3055257458863392,0.26570123340322227,0.22435166227494668,0.16592316703274565,0.14335172260192325,3.2716823033553625e-09
26,0.3760925342281645,0.3475177663240064,0.30553224081872316,0.2657023560244491,0.22439132187787714,0.16600239642572626,0.14337573358242475,2.3295532813052916e-09
27,0.3761037068374489,0.34752957931400347,0.30553904354405875,0.2657036559839367,0.22443244981994723,0.1660844905688419,0.14340051378497382,3.1510669449537175e-09
28,0.3761152854085628,0.34754194425208756,0.3055461604671154,0.26570514859635813,0.22447503672774483,0.16616942660186665,0.14342604539728973,3.2079442034031977e-09
29,0.37612726922109274,0.347554873064076,0.3055535982077578,0.26570684960369434,0.22451907279064712,0.1662571809624964,0.14345231003483755,4.173432449547609e-09
30,0.37613965754324863,0.3475683778992978,0.3055613635980804,0.2657087751592034,0.2245645477524228,0.1663477293994995,0.14347928874981725,3.2705861879652566e-09
31,0.37615244963331695,0.34758247110999474,0.305569463679441,0.2657109418108528,0.22461145090289067,0.16644104698617593,0.14350696204051724,4.079054164498989e-09
32,0.37616564474117076,0.3475971652301709,0.3055779056994002,0.2657133664842145,0.22465977106966786,0.16653710813411557,0.14353530986103274,2.4464359216949296e-09
33,0.3761792421098365,0.34761247295390085,0.3055866971085602,0.2657160664648348,0.22470949661004447,0.16663588660723644,0.14356431163135291,3.997946840844273e-09
34,0.3761932409771158,0.3476284071131112,0.30559584555730424,0.265719059380071,0.22476061540301898,0.16673735553608923,0.14359394624780572,2.144139018948699e-09
35,0.37620764057727124,0.34764498065486343,0.3056053588924431,0.2657223631804142,0.22481311484153987,0.16684148743241448,0.143624192093872,2.7638125191937924e-09
36,0.37622244014276607,0.3476622066181418,0.3056152451537588,0.2657259961202916,0.22486698182498346,0.1669482542039311,0.14365502705135846,2.053959550321761e-09
37,0.3762376389060632,0.34768009811016987,0.305625512570453,0.26572997673836024,0.2249222027519084,0.16705762716934494,0.14368642851192934,2.5442640060248722e-09
38,0.37625323610149164,0.34769866828228174,0.3056361695575021,0.26573432383730045,0.22497876351313292,0.16716957707356123,0.14371837338899246,1.2845731239719144e-09
39,0.37626923096716447,0.3477179303053533,0.30564722471191147,0.2657390564631076,0.22503664948516333,0.16728407410307772,0.14375083812993536,3.909757188527098e-09
40,0.3762856227469645,0.3477378973448235,0.3056586868088765,0.2657441938838979,0.2250958455240209,0.1674010879015491,0.14378379872870503,2.392049169907296e-09
41,0.3763024106925889,0.3477585825353222,0.3056705647978467,0.26574975556822955,0.2251563359595042,0.16752058758549765,0.1438172307387277,1.5928101144269516e-09
42,0.37631959406566096,0.3477799989549303,0.3056828677984998,0.2657557611629567,0.22521810458992716,0.16764254176016133,0.14385110928616027,3.800495843662139e-09
43,0.3763371721398983,0.3478021595990855,0.3056956050966171,0.26576223047061187,0.22528113467737085,0.1677669185354505,0.14388540908346306,2.356202789416076e-09
44,0.37635514420335286,0.3478250773541678,0.30570878613986896,0.2657691834263413,0.22534540894349184,0.1678936855420048,0.14392010444328981,3.516477795712692e-10
45,0.3763735095607075,0.3478487649707761,0.3057224205335095,0.26577664007439067,0.22541090956591897,0.1680228099473246,0.1439551692926816,1.8128052550547212e-09
46,0.3763922675356429,0.3478732350367292,0.30573651803597707,0.26578462054416385,0.22547761817528625,0.1681542584719625,0.14399057718755606,3.0094363171255635e-09
47,0.3764114174732672,0.34789849994981303,0.3057510885544089,0.26579314502585777,0.22554551585293317,0.1682879974057538,0.1440263013274822,2.4486842731689823e-09
48,0.3764309587426104,0.34792457189029774,0.30576614214006487,0.2658022337456918,0.22561458312931176,0.16842399262406615,0.14406231457072646,2.577672692451898e-09
49,0.37645089073918253,0.3479514627932499,0.30578168898366254,0.2658119069407395,0.22568479998313437,0.1685622096040505,0.1440985894495556,3.242018845235191e-09
50,0.3764712128876008,0.3479791843206765,0.3057977394106318,0.2658221848333878,0.22575614584130324,0.16870261344087625,0.14413509818578968,3.2678786618255242e-09
51,0.3764919246442767,0.3480077478335128,0.30581430387627745,0.26583308760542534,0.22582859957965098,0.16884516886392173,0.1441718127065871,3.1797287325654213e-09
52,0.3765130255001689,0.3480371643634945,0.30583139296086254,0.26584463537178676,0.22590213952452387,0.16898984025291178,0.1442087046604436,1.3494858466002411e-09
53,0.3765345149836018,0.34806744458494343,0.3058490173646126,0.265856848153968,0.22597674345524718,0.16913659165397602,0.14424574543339766,8.799665514120348e-10
54,0.3765563926631434,0.34809859878648486,0.3058671879026325,0.2658697458531265,0.2260523886074938,0.1692853867956073,0.14428290616542042,3.0660150955500725e-09
55,0.3765786581505457,0.3481306368427427,0.30588591549974997,0.26588334822289206,0.22612905167758995,0.1694361891045032,0.14432015776697638,2.880595285774431e-09
56,0.3766013111037477,0.3481635681860342,0.305905211185281,0.2658976748419055,0.22620670882778476,0.16958896172126967,0.14435747093573761,2.077239780663515e-09
57,0.376624351229932,0.3481974017780976,0.3059250860877194,0.26591274508610635,0.22628533569250375,0.16974366751596645,0.14439481617343355,2.3361506134069027e-09
58,0.3766477782886448,0.3482321460818933,0.30594555142935526,0.2659285781007958,0.2263649073856184,0.1699002691034754,0.1444321638028221,4.061734220931114e-09
59,0.37667159209496115,0.34826780903349575,0.3059666185208144,0.26594519277249307,0.22644539850873865,0.17005872885866835,0.14446948398475662,3.480083552487255e-09
60,0.3766957925227114,0.3483043980141334,0.30598829875553796,0.26596260770061947,0.22652678316056182,0.17021900893136124,0.14450674673534175,2.434446276919117e-09
61,0.3767203795077484,0.34834191982239104,0.30601060360418614,0.26598084116902515,0.22660903494728168,0.17038107126102806,0.14454392194314716,2.098553439040534e-09
62,0.3767453530512649,0.348380380646625,0.3060335446089797,0.26599991111739857,0.22669212699407826,0.1705448775912609,0.1445809793864724,2.9307350704735794e-09
63,0.3767707132231521,0.3484197860376224,0.3060571333779766,0.26601983511257765,0.2267760319576963,0.17071038948395503,0.14461788875063564,1.2162481335385076e-09
64,0.37679646016538987,0.348460140881537,0.306081381579283,0.2660406303197967,0.22686072204011962,0.1708775683331956,0.14465461964527104,2.3010515000080473e-09
65,0.37682259409547775,0.3485014493731545,0.30610630093520924,0.266062313473905,0.22694616900334952,0.17104637537883785,0.14469114162161692,4.060817657262935e-09
66,0.37684911530988735,0.34854371498951175,0.30613190321636324,0.2660849008505828,0.2270323441852863,0.17121677171975214,0.1447274241897745,1.7796015571839677e-09
67,0.37687602418753624,0.3485869404639148,0.3061582002356873,0.2661084082375913,0.2271192185167135,0.17138871832672128,0.14476343683592,3.9461600510437125e-09
68,0.3769033211932788,0.3486311277604004,0.3061852038424401,0.266132850906096,0.2272067625393835,0.17156217605497268,0.14479914903944913,1.70700756171371e-09
69,0.3769310068814038,0.34867627804867507,0.3062129259161268,0.26615824358209533,0.22729494642519318,0.17173710565632616,0.14483453029003965,2.532213299274302e-09
70,0.37695908189913363,0.3487223916795809,0.30624137836037785,0.2661846004179954,0.2273837399964433,0.17191346779094616,0.14486955010461128,3.6955057394958845e-09
71,0.376987546990113,0.34876946816112187,0.3062705730967734,0.26621193496436757,0.22747311274716525,0.17209122303867228,0.14490417804416814,2.16015265172387e-09
72,0.37701640299788497,0.34881750613510193,0.30630052205862546,0.26624026014193414,0.22756303386550025,0.17227033190992516,0.14493838373050405,2.490202421310652e-09
73,0.3770456508693366,0.3488665033544135,0.3063312371847096,0.266269588213817,0.22765347225710864,0.17245075485616362,0.14497213686275504,1.6510622579636338e-09
74,0.3770752916581108,0.34891645666102,0.30636273041295137,0.2662999307580988,0.22774439656958884,0.1726324522798826,0.14500540723378477,2.3089236413748164e-09
75,0.3771053265279713,0.3489673619646828,0.30639501367407096,0.2663312986407356,0.227835775217877,0.1728153845441401,0.14503816474638476,1.723033405809679e-09
76,0.37713575675610406,0.3490192142224673,0.30642809888518185,0.2663637019888676,0.2279275764105961,0.17299951198159397,0.14507037942927403,1.952120946420664e-09
77,0.3771665837363531,0.3490720074190847,0.30646199794334955,0.2663971501645743,0.22801976817732852,0.17318479490304503,0.14510202145288958,2.5998282067459966e-09
78,0.377197808982366,0.34912573454810736,0.3064967227191111,0.2664316517391206,0.22811231839676538,0.17337119360546718,0.14513306114494523,3.899633502410235e-09
79,0.37722943413064586,0.3491803875941074,0.3065322850499506,0.2664672144677367,0.2282051948257048,0.17355866837951966,0.145163469005753,2.1384258118524286e-09
80,0.377261460943481,0.3492359575157594,0.3065686967337368,0.2665038452649868,0.22829836512884474,0.17374717951652635,0.1451932157232901,3.7225512306495676e-09
81,0.377293891311757,0.34929243422996725,0.30660596952212543,0.2665415501807719,0.22839179690934008,0.17393668731491946,0.14522227218800632,2.2870835922348207e-09
82,0.37732672725761085,0.3493498065970396,0.30664411511391726,0.2665803343770112,0.22848545774006043,0.17412715208613144,0.1452506095073504,4.190942801387187e-09
83,0.3773599709369276,0.34940806240698263,0.30668314514838046,0.266620202105058,0.2285793151955124,0.1743185341599334,0.14527819902001896,2.662982910617249e-09
84,0.377393624641657,0.34946718836694307,0.30672307119853615,0.2666611566838962,0.2286733368843659,0.1745107938892122,0.14530501230990747,3.0553495654724535e-09
85,0.3774276908019256,0.34952717008985135,0.30676390476440296,0.26670320047916546,0.2287674904825314,0.17470389165417852,0.1453310212197612,4.517756636129873e-09
86,0.37746217198793003,0.34958799208431224,0.30680565726620135,0.2667463348830645,0.22886174376673182,0.17489778786600196,0.14535619786451712,1.3883802868989298e-09
87,0.37749707091159124,0.3496496377457879,0.30684834003752093,0.26679056029518355,0.22895606464851226,0.17509244296986864,0.14538051464433216,2.4779728326673074e-09
88,0.37753239042794545,0.34971208934911774,0.30689196431844534,0.2668358761043111,0.22905042120862387,0.17528781744745914,0.14540394425728811,3.082667675101198e-09
89,0.37756813353625107,0.34977532804242334,0.3069365412486367,0.26688228067126446,0.22914478173172245,0.17548387181884215,0.14542645971177387,3.077483167971822e-09
90,0.37760430338079093,0.3498393338424383,0.30698208186037523,0.26692977131279017,0.229239114741319,0.17568056664378448,0.14544803433853712,2.657068534506376e-09
91,0.3776409032513423,0.3499040856313105,0.3070285970715541,0.2669783442865778,0.22933338903491737,0.17587786252247345,0.1454686418024047,3.849804238173802e-09
92,0.3776779365832964,0.349969561154917,0.3070760976786305,0.26702799477743616,0.2294275737192756,0.17607572009565572,0.1454882561136696,2.5372663011999263e-09
93,0.3777154069573988,0.35003573702273755,0.30712459434952616,0.2670787168846723,0.22952163824572708,0.1762741000441903,0.14550685163914384,3.3789951760362184e-09
94,0.3777533180990861,0.35010258870931893,0.3071740976164762,0.26713050361071194,0.22961555244549134,0.17647296308801733,0.14552440311287543,2.0189811716396614e-09
95,0.37779167387739954,0.3501700905573823,0.30722461786882876,0.2671833468510107,0.22970928656491874,0.17667226998454869,0.14554088564653325,3.1903755014981967e-09
96,0.37783047830344124,0.3502382157825987,0.30727616534578395,0.26723723738527805,0.22980281130059307,0.17687198152647945,0.14555627473945731,2.355979062245819e-09
97,0.37786973552835795,0.3503069364800811,0.30732875012908056,0.2672921648700716,0.22989609783423962,0.17707205853902844,0.14557054628838256,3.525559300335245e-09
98,0.37790944984081143,0.3503762236326135,0.3073823821356119,0.26734811783276974,0.22998911786736162,0.17727246187660645,0.14558367659683225,3.358353537976433e-09
99,0.37794962566393325,0.35044604712067,0.30743707110998797,0.26740508366697985,0.23008184365555864,0.17747315241892875,0.14559564238419356,2.9588828387184034e-09
100,0.3779902675517151,0.35051637573423433,0.3074928266170188,0.2674630486293902,0.23017424804245146,0.17767409106656576,0.14560642079447333,2.8448422076786905e-09
101,0.3780313801848226,0.3505871771864607,0.3075496580341327,0.2675219978381005,0.23026630449316074,0.17787523873595087,0.14561598940473974,3.68926675673042e-09
102,0.3780729683658085,0.35065841812920057,0.30760757454371523,0.2675819152724564,0.2303579871272828,0.17807655635384417,0.14562432623326446,1.4178674919480763e-09
103,0.3781150370136998,0.3507300641704178,0.30766658512537004,0.2676427837744029,0.2304492707513032,0.17827800485127057,0.14563140974736202,3.5761979804550935e-09
104,0.3781575911579289,0.3508020798935089,0.30772669854809437,0.26770458505137446,0.23054013089039097,0.1784795451569333,0.1456372188709395,1.6191466090659298e-09
105,0.3782006359316018,0.35087442887855386,0.30778792336236754,0.26776729968073926,0.2306305438195309,0.1786811381901189,0.14564173299176497,2.4938831075356e-09
106,0.37824417656406745,0.35094707372550443,0.30785026789214587,0.26783090711580443,0.23072048659393332,0.17888274485310443,0.14564493196846098,2.4484858890390653e-09
107,0.3782882183727834,0.35101997607932817,0.3079137402267617,0.2678953856933923,0.23080993707868416,0.1790843260230784,0.1456467961372362,3.1185641519122105e-09
108,0.378332766754449,0.3510930966571069,0.3079783482127212,0.26796071264298904,0.2308988739775824,0.1792858425435902,0.14564730631836112,3.86904644505396e-09
109,0.3783778271753981,0.3511663952771008,0.30804409944539646,0.26802686409747,0.23098727686112874,0.17948725521554015,0.14564644382240102,1.8020820910096902e-09
110,0.3784234051612311,0.3512398308897667,0.30811100126060414,0.26809381510539243,0.23107512619362058,0.17968852478772562,0.14564419045621604,2.3508833827828848e-09
111,0.3784695062856889,0.3513133616107412,0.30817906072607654,0.26816153964485956,0.23116240335932603,0.17988961194696182,0.14564052852874074,1.799262981007934e-09
112,0.3785161361587416,0.35138694475575893,0.3082482846328063,0.2682300106389334,0.23124909068768973,0.18009047730779115,0.14563544085655084,2.201166946921366e-09
113,0.37856330041390507,0.35146053687750595,0.3083186794862733,0.2682991999725959,0.23133517147755378,0.1802910814017995,0.14562891076923584,3.0351960737488306e-09
114,0.37861100469476805,0.3515340938043799,0.3083902514975415,0.2683690785112325,0.231420630020352,0.1804913846665589,0.14562092211458186,1.420322496126503e-09
115,0.37865925464074457,0.3516075706811354,0.3084630065742275,0.26843961612062367,0.2315054516222629,0.18069134743421805,0.14561145926358302,2.442767558975477e-09
116,0.3787080558720404,0.3516809220113758,0.30853695031132783,0.26851078168841686,0.23158962262528754,0.18089092991975556,0.14560050711528874,2.9211549247735104e-09
117,0.3787574139738596,0.35175410170186533,0.30861208798191464,0.2685825431470605,0.231673130427241,0.18109009220892514,0.1455880511015049,3.76982897233768e-09
118,0.37880733447985415,0.3518270631086144,0.3086884245276887,0.26865486749816403,0.23175596350063532,0.18128879424591368,0.1455740771913586,1.820666971966831e-09
119,0.37885782285482983,0.35189975908467946,0.3087659645493824,0.26872772083825314,0.2318381114104318,0.18148699582073208,0.1455585718957358,1.5135146601969165e-09
120,0.37890888447673815,0.3519721420296362,0.30884471229702326,0.2688010683858891,0.2319195648306557,0.18168465655637,0.14554152227161093,3.3102281225210794e-09
121,0.37896052461797936,0.3520441639406596,0.3089246716600437,0.26887487451011405,0.23200031555986078,0.18188173589574103,0.14552291592627797,2.0387529247185426e-09
122,0.3790127484260352,0.3521157764651309,0.3090058461572396,0.2689491027601768,0.23208035653542258,0.18207819308843767,0.14550274102149197,2.440790884846182e-09
123,0.3790655609034887,0.3521869309547198,0.30908823892657894,0.2690237158965076,0.23215968184666477,0.18227398717734172,0.1454809862775395,1.9821274816679787e-09
124,0.3791189668874448,0.3522575785208341,0.3091718527148565,0.2690986759228881,0.23223828674679733,0.18246907698510345,0.1454576409772439,2.5520156158844803e-09
125,0.37917297102842645,0.3523276700913762,0.30925668986719823,0.26917394411977974,0.2323161676636694,0.1826634211005375,0.14543269496992506,1.6578499224818343e-09
126,0.37922757776876787,0.35239715646868214,0.3093427523164086,0.2692494810787524,0.23239332220931885,0.18285697786495614,0.145406138675313,4.4488528304031145e-09
127,0.37928279132058634,0.3524659883885704,0.3094300415721706,0.2693252467379759,0.2324697491883241,0.18304970535848716,0.14537796308743867,1.09770743023126e-09
128,0.3793386156433742,0.35253411658037587,0.3095185587100976,0.269401200418715,0.23254544860494028,0.18324156138640568,0.14534815977850685,3.148799488461048e-09
129,0.37939505442128474,0.35260149182785694,0.3096083043606328,0.26947730086277955,0.23262042166901814,0.1834325034655224,0.14531672090275866,3.2485817918504695e-09
130,0.379452111040185,0.35266806503086445,0.3096992786978106,0.26955350627087765,0.23269467080070244,0.18362248881066875,0.14528363920034035,2.995436724885133e-09
131,0.37950978856454726,0.3527337872676456,0.3097914814278798,0.2696297743418208,0.23276819963389525,0.18381147432132458,0.1452489080011826,1.8365967372544353e-09
132,0.3795680897142542,0.3527986098576413,0.3098849117777865,0.26970606231252,0.23284101301847873,0.18399941656842586,0.14521252122890094,4.13192437222681e-09
133,0.37962701684140954,0.3528624844246598,0.3099795684835343,0.2697823269987258,0.23291311702128722,0.18418627178140745,0.14517447340472392,3.2084741123527e-09
134,0.3796865719072351,0.3529253629602719,0.3100754497784199,0.26985852483645395,0.23298451892581964,0.18437199583552402,0.14513475965146017,2.712624044977308e-09
135,0.37974675645914746,0.3529871978872929,0.31017255338115374,0.2699346119240425,0.23305522723067418,0.1845565442395029,0.14509337569750613,1.997859566733126e-09
136,0.3798075716081134,0.35304794212320595,0.31027087648388174,0.270010544064791,0.23312525164670106,0.18473987212358242,0.14505031788090814,2.983108607397204e-09
137,0.3798690180063609,0.35310754914336395,0.3103704157401001,0.2700862768101151,0.2331946030928404,0.18492193422798578,0.14500558315347428,2.8013297576419013e-09
138,0.37993109582557105,0.3531659730438377,0.31047116725249574,0.2701617655031789,0.2332632936906456,0.1851026848918958,0.14495916908495124,3.750447471769029e-09
139,0.37999380473562355,0.3532231686037355,0.3105731265607016,0.2702369653229378,0.23333133675745546,0.18528207804298014,0.1449110738672627,2.60580654735808e-09
140,0.380057143884016,0.3532790913468608,0.31067628862899843,0.27031183132854925,0.2333987467982014,0.1854600671875387,0.14486129631881786,2.911056298764943e-09
141,0.38012111187604314,0.3533336976025363,0.3107806478339641,0.2703863185040936,0.23346553949581883,0.18563660540132895,0.1448098358888876,3.4325275932325095e-09
142,0.3801857067558416,0.3533869445654484,0.3108861979520863,0.2704603818035571,0.23353173170023597,0.18581164532113692,0.14475669266205446,2.1423834252009805e-09
143,0.380250925988401,0.3534387903543638,0.3109929321473602,0.27053397619602765,0.23359734141590968,0.18598513913716455,0.1447018673627354,2.529274683203459e-09
144,0.38031676644262885,0.35348919406955787,0.3111008429588805,0.2706070567110538,0.233662387787872,0.1861570385862991,0.1446453613597769,3.4530522038199354e-09
145,0.38038322437556654,0.353538115848815,0.3112099222884458,0.27067957848411767,0.23372689108624925,0.18632729494633662,0.14458717667112087,1.8900862451587704e-09
146,0.38045029541785186,0.3535855169218577,0.31132016138819474,0.27075149680218147,0.23379087268922213,0.18649585903123414,0.14452731596854151,3.5169621770465355e-09
147,0.38051797456050496,0.3536313596630639,0.311431550848294,0.27082276714925796,0.23385435506437532,0.18666268118746462,0.14446578258245057,2.233634182888371e-09
148,0.3805862561431244,0.353675607642342,0.3115440805846954,0.27089334525196473,0.2339173617483986,0.18682771129154935,0.14440258050676422,3.1632916209616503e-09
149,0.38065513384356403,0.35371822567403466,0.31165773982698064,0.2709631871250179,0.233979917325089,0.18699089874884697,0.1443377144038285,3.7853532327528605e-09
150,0.3807246006691651,0.35375917986373423,0.31177251710631954,0.27103224911662865,0.234042047401609,0.1871521924936754,0.14427118960939997,2.585615289449502e-09
151,0.38079464894960025,0.35379843765289587,0.31188840024355735,0.2711004879537622,0.2341037785829469,0.1873115409908454,0.1442030121376708,3.3318845946231586e-09
152,0.3808652703313885,0.3538359678611486,0.31200537633746017,0.2711678607872227,0.23416513844452846,0.18746889223868735,0.14413318868633437,3.616919544913189e-09
153,0.3809364557741276,0.35387174072620914,0.31212343175313767,0.27123432523653135,0.23422615550292836,0.1876241937736487,0.14406172664168013,3.2791326338517677e-09
154,0.3810081955484819,0.35390572794130987,0.3122425521106644,0.27129983943456126,0.23428685918462405,0.18777739267654148,0.14398863408371124,4.097022719831871e-09
155,0.38108047923595,0.3539379026900694,0.3123627222739277,0.27136436207189846,0.23434727979273723,0.1879284355805169,0.14391391979126902,2.3168520109980256e-09
156,0.3811532957304462,0.35396823967874225,0.31248392633972494,0.2714278524409017,0.23440744847171222,0.1880772686808482,0.1438375932471586,1.0272575841318255e-09
157,0.3812266332416954,0.3539967151657932,0.31260614762713457,0.27149027047943103,0.23446739716987317,0.18822383774659354,0.14375966464326168,1.9837163942050124e-09
158,0.38130047930044886,0.35402330698874923,0.3127293686671849,0.27155157681422026,0.2345271585998071,0.18836808813421527,0.14368014488561828,2.4121547962297328e-09
159,0.3813748207655135,0.3540479945883061,0.31285357119284923,0.2716117328038672,0.2345867661965225,0.1885099648032264,0.14359904559947062,2.563317436869378e-09
160,0.3814496438325751,0.3540707590296562,0.3129787361293853,0.27167070058142023,0.2346462540733312,0.18864941233393082,0.14351637913424636,2.345655481527923e-09
161,0.3815249340447931,0.35409158302104127,0.3131048435850556,0.2717284430965419,0.23470565697540877,0.18878637494732547,0.14343215856846983,2.1198342822576205e-09
162,0.38160067630512917,0.35411045092952004,0.3132318728422418,0.271784924157229,0.23476501023098903,0.18892079652722205,0.14334639771457977,3.0519186478032783e-09
163,0.3816768548903636,0.3541273487939688,0.313359802348987,0.27184010847107126,0.2348243497001512,0.1890526206446436,0.14325911112364118,3.272965986578119e-09
164,0.3817534534667503,0.3541422643353358,0.31348860971098874,0.27189396168603464,0.23488371172116748,0.18918179058454945,0.14317031408992223,3.0680600240998665e-09
165,0.38183045510724534,0.3541551869641785,0.3136182716840665,0.27194645043075705,0.2349431330543796,0.1893082493749285,0.14308002265532824,3.0530720094059455e-09
166,0.3819078423102401,0.3541661077855314,0.3137487641671296,0.2719975423543383,0.23500265082358052,0.18943193981830045,0.14298825361365933,2.231868148780335e-09
167,0.3819855970197225,0.35417501960114606,0.3138800621956701,0.2720472061656224,0.23506230245488735,0.1895528045256528,0.14289502451467836,1.7514877915034024e-09
168,0.38206370064678363,0.3541819169091723,0.31401213993580523,0.2720954116719561,0.23512212561309387,0.18967078595283685,0.14280035366796331,4.010544480322974e-09
169,0.3821421340923813,0.3541867959013438,0.31414497067889474,0.27214212981742253,0.23518215813550325,0.18978582643943703,0.14270426014651924,2.984299951502604e-09
170,0.3822208777712578,0.35418965445773526,0.31427852683675117,0.27218733272053824,0.23524243796324917,0.189897868250109,0.14260676379012693,3.6060010391654838e-09
171,0.382299911636925,0.35419049213918646,0.31441277993747563,0.2722309937114154,0.23530300307012575,0.19000685361839117,0.14250788520840202,2.387678396762798e-09
172,0.38237921520759965,0.35418931017746424,0.31454770062193305,0.27227308736838296,0.23536389138895078,0.19011272479296198,0.14240764578353923,3.151730264273202e-09
173,0.38245876759299025,0.35418611146326573,0.3146832586408962,0.27231358955406576,0.23542514073550402,0.1902154240863213,0.14230606767271267,1.2583560542544426e-09
174,0.38253854752182204,0.3541809005321487,0.31481942285287395,0.2723524774509228,0.23548678873009404,0.19031489392585088,0.14220317381010872,2.909385881759224e-09
175,0.38261853336999,0.3541736835484953,0.31495616122265396,0.27238972959624536,0.23554887271681124,0.1904110769072046,0.14209898790855888,3.626279391204444e-09
176,0.3826987031892275,0.3541644682876053,0.31509344082057195,0.2724253259166171,0.23561142968054863,0.19050391584996254,0.14199353446074595,3.674523428943146e-09
177,0.38277903473617564,0.35415326411602455,0.31523122782253665,0.27245924776184016,0.23567449616187414,0.1905933538554704,0.1418868387399552,4.0301782474441344e-09
178,0.38285950550174186,0.35414008197020913,0.3153694875108229,0.2724914779383288,0.2357381081698571,0.1906793343667736,0.14177892680033757,2.823830593272231e-09
179,0.3829400927406424,0.35412493433363673,0.3155081842756633,0.2725220007419824,0.2358023010929674,0.19076180123054653,0.14166982547665696,3.5797415223341743e-09
180,0.3830207735010087,0.35410783521246025,0.3156472816176483,0.27255080199053633,0.23586710960816895,0.1908406987608941,0.1415595623834903,1.896008413100142e-09
181,0.38310152465395886,0.3540888001098091,0.3157867421509617,0.27257786905540043,0.2359325675883528,0.19091597180490052,0.14144816591384746,2.474324039588785e-09
