class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.9876906649139896,0.012309335086010386,0.11026248389978661,0.03538852427877389,1-2
1,1,0.366201058544274,0.633798941455726,-0.48176534045666597,0.7068850645743324,1-3
2,1,0.018187179059832588,0.9818128209401675,-0.13362786228058196,0.543058420869425,1-4
3,1,0.00037132545176894966,0.999628674548231,0.019266228722243966,0.4938658503424417,1-5
4,1,0.6193029849368952,0.3806970150631048,-0.48555823315555763,0.7883452171647435,1-6
5,1,0.01102905190331764,0.9889709480966823,-0.10443855570349278,0.5334904339636506,1-7
6,1,0.1004535039838312,0.8995464960161688,0.30060372173544625,0.39734326820067356,1-8
7,1,0.25909426389116635,0.7409057361088336,-0.43813745138924265,0.6699895025076813,2-3
8,1,0.5583332474082257,0.44166675259177435,-0.49658557394150177,0.7686104312882414,2-4
9,1,0.3209867785601231,0.679013221439877,0.46685572348394483,0.30827511803867386,2-5
10,1,0.22324092341694207,0.776759076583058,0.4164185556971412,0.3433575260862134,2-6
11,1,0.0006469975288625109,0.9993530024711375,-0.02542791621545416,0.5080974501046315,2-7
12,1,0.9933273702531841,0.006672629746816028,0.08141317927140504,0.026030517848908283,2-8
13,1,0.40912907080983174,0.5908709291901684,0.4916731375905291,0.2790867627592292,3-4
14,1,0.8687974311152039,0.13120256888479606,0.3376217629283195,0.11798073400200303,3-5
15,1,0.9466538553065467,0.05334614469345334,0.22472279265752834,0.0741892190084714,3-6
16,1,0.2828389683689363,0.7171610316310636,0.4503788253691908,0.321506009876845,3-7
17,1,0.7926934719466439,0.20730652805335614,0.405377023867682,0.15047130408919382,3-8
18,1,0.1542218035187287,0.8457781964812713,-0.36116123662176053,0.6284626736775837,4-5
19,1,0.9987401596628742,0.0012598403371257788,0.0354718640537924,0.011300537853920984,4-6
20,1,0.7540572443519971,0.24594275564800291,0.4306447684487409,0.1651713383310284,4-7
21,1,0.1087567366135623,0.8912432633864378,-0.3113337579748308,0.6069755371296157,4-8
22,1,0.7224113566144651,0.2775886433855349,0.4478093215297256,0.17663334286449478,5-6
23,1,0.7152484914446636,0.28475150855533626,0.4512960081042115,0.17916915539724113,5-7
24,1,0.6602103786321251,0.339789621367875,-0.4736376616977911,0.8019121455626704,5-8
25,1,0.5250579579374596,0.4749420420625404,-0.49937170398812597,0.7579795383605711,6-7
26,1,0.5838720227195766,0.41612797728042344,-0.4929152906990478,0.7768241080954948,6-8
27,1,0.0025146717905301596,0.9974853282094698,0.050083412586564735,0.4840311747501827,7-8
