step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,8.857392066779387e-32,2.4286296611407557e-32,1.0000000000000002,3.7238012298709096e-17
5,2.7100264799244825e-29,7.430686868098188e-30,1.0000000000000002,3.7197476657867573e-16
10,6.802166223743873e-29,1.865102337848856e-29,0.9999999999999999,6.054650488518291e-16
25,1.5422248528102852e-28,4.228663463742753e-29,0.9999999999999998,8.410786692532843e-16
50,3.032989636277175e-28,8.316227324092682e-29,1.0000000000000002,1.1691216023427947e-15
75,4.762370877301712e-28,1.3058059395775784e-28,1.0,1.446797373208561e-15
100,6.809492583570446e-28,1.8671111700930288e-28,0.9999999999999998,1.781596649846905e-15
125,8.19765638056586e-28,2.2477351445639525e-28,1.0,1.9701636706080944e-15
150,9.644382758478237e-28,2.644416534126774e-28,1.0,2.1111288690503466e-15
200,1.218461929381543e-27,3.3409301071424477e-28,0.9999999999999999,2.4478558334474964e-15
250,1.644874262209086e-27,4.510120351373934e-28,1.0,2.776357731985199e-15
300,1.8938221232417497e-27,5.192716486695878e-28,0.9999999999999999,2.894734888799929e-15
350,2.3888481068816544e-27,6.550040152442099e-28,1.0,3.2153469702561643e-15
400,2.7511746058692525e-27,7.543511905554327e-28,1.0000000000000002,3.4437286071525548e-15
450,3.2228590275410026e-27,8.836834780429124e-28,1.0000000000000002,3.836887511855453e-15
500,3.4962717680836e-27,9.586511758042024e-28,1.0,4.050200135900848e-15
