class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.7559377568712401,0.24406224312875982,-0.42952981806589163,0.8355245492035661,1-2
1,1,0.19597410469101129,0.8040258953089887,-0.39694868053889265,0.6459756453828059,1-3
2,1,0.19633023358682333,0.8036697664131767,0.3972211889697813,0.35388161520457384,1-4
3,1,0.8905796365417644,0.10942036345823547,0.3121658974310024,0.10731433267472484,1-5
4,1,0.5662788310328399,0.43372116896716006,-0.49558764770413744,0.7711594859283414,1-6
5,1,0.6366723473125228,0.36332765268747735,0.48095807455544937,0.2059350193577409,1-7
6,1,0.00852593541302004,0.99147406458698,-0.09194152401582785,0.5294333850978271,1-8
7,1,0.8206646457106751,0.17933535428932484,0.3836328778809856,0.13919163061811238,1-9
8,1,0.9818759425647035,0.018124057435296607,0.133400059885214,0.0429831769152177,1-10
9,1,0.020569898153162434,0.9794301018468375,0.14193934423947066,0.45418934981961195,1-11
10,1,0.25480193036255866,0.7451980696374413,0.4357498211658525,0.33157394995642203,1-12
11,1,0.9741597446979259,0.02584025530207409,0.1586585532141199,0.051390978351770936,2-3
12,1,0.579064090622571,0.4209359093774289,-0.49370929662507457,0.7752729606539392,2-4
13,1,0.9492661167401221,0.050733883259877946,0.21945376813636858,0.07231721781225274,2-5
14,1,0.5434003396074858,0.4565996603925141,0.4981128491837516,0.23616783620370801,2-6
15,1,0.20632492368337488,0.7936750763166251,0.4046664670446817,0.3499144211537735,2-7
16,1,0.058800482279215596,0.9411995177207845,0.23525089917564024,0.4220364603310017,2-8
17,1,0.44835947648701724,0.5516405235129829,-0.49732610662552706,0.7335329462622094,2-9
18,1,0.11978912947896254,0.8802108705210374,-0.32471478860322156,0.6124961339859409,2-10
19,1,0.813820766389308,0.186179233610692,-0.3892512383831648,0.8579898129307575,2-11
20,1,0.45171514164806903,0.5482848583519309,0.49766311140563146,0.26539353723488956,2-12
21,1,0.8349425736184972,0.16505742638150267,0.37123236978719604,0.1331716638031698,3-4
22,1,0.6082388371233843,0.3917611628766158,0.48814378428714783,0.21527157319188003,3-5
23,1,0.15380255348645214,0.8461974465135478,0.36075937690862475,0.3717221824029225,3-6
24,1,0.18873713292048971,0.8112628670795102,0.3912996646784189,0.3569467013022764,3-7
25,1,0.9397546968244104,0.06024530317558967,-0.23794076283997864,0.9210645510967655,3-8
26,1,0.20411624078781354,0.7958837592121865,-0.40305434005164226,0.6492151743170359,3-9
27,1,0.6828225847522031,0.31717741524779686,0.4653771615630955,0.19042418631656782,3-10
28,1,0.8535836426919353,0.14641635730806474,0.353523135905844,0.12498638118829437,3-11
29,1,0.9450864927661522,0.054913507233847796,-0.22781135607586803,0.924708311712048,3-12
30,1,0.5696352144867546,0.4303647855132455,-0.49512719265193234,0.7722378647961268,4-5
31,1,0.9995162018787743,0.0004837981212256111,-0.02199009005446566,0.9929980784475525,4-6
32,1,0.9951874990233893,0.004812500976610707,-0.06920506347776027,0.9779003956086265,4-7
