step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12
19,0.3351309216965034,0.3237402172065494,0.30840280563092176,0.30250402776652036,0.25826020871068395,0.2372080487016113,0.23550726014498008,0.20284303836467102,0.14856220354110666,0.11115574757920538,0.1072464321364723,2.27481739751751e-09
20,0.33513718686544647,0.32375008171103165,0.3084231348176734,0.30251060752430187,0.2582789944899525,0.2372533808264145,0.2354739061310597,0.20282481025428162,0.14857036386528746,0.1111663296245912,0.10728149109869975,2.143890590884888e-09
21,0.33514377465638123,0.32376045430806333,0.3084445038688432,0.302517564087055,0.2582986869490238,0.23729900126537695,0.2354409403036021,0.2028057414512069,0.14857895045705086,0.11117745595300066,0.10731822576993447,2.711974887688825e-09
22,0.33515068983654356,0.32377133792508045,0.3084669127070028,0.3025249039339385,0.25831928138602617,0.2373448799227133,0.23540839764191349,0.20278584590549972,0.1485879651819008,0.11118912859271032,0.1073566209626925,2.2411410143235868e-09
23,0.33515793733140453,0.32378273557467663,0.3084903611694781,0.30253263378477246,0.25834077287722496,0.23739099014015014,0.23537630985624663,0.2027651381288469,0.14859741000197002,0.11120134964003692,0.10739666081474714,4.1295925705848854e-09
24,0.3351655222150561,0.32379465034678423,0.3085148489968011,0.3025407605895583,0.2583631562768066,0.23743730805000776,0.2353447060244435,0.20274363318055097,0.14860728697563158,0.11121412125437727,0.10743832879502913,3.9382971087399745e-09
25,0.33517344970028734,0.32380708540055225,0.3085403758208312,0.30254929151761584,0.25838642621665614,0.237483812065393,0.2353136130910487,0.20272134665297567,0.14861759825704113,0.1112274456529507,0.10748160770994265,4.1591508201861735e-09
26,0.33518172512837613,0.3238200439559434,0.30856694115258043,0.30255823394635967,0.2584105771061434,0.2375304824750966,0.23528305626132254,0.20269829465647293,0.14862834609560735,0.11124132510524268,0.10752647971011524,3.7126558916848238e-09
27,0.33519035395860186,0.32383352928504433,0.30859454436975775,0.3025675954497137,0.2584356031319047,0.237577301119107,0.23525305931423596,0.20267449380379998,0.1486395328353803,0.11125576192712763,0.10757292629760955,3.5711003149240384e-09
28,0.3351993417575065,0.3238475447031088,0.3086231847040706,0.3025773837861867,0.2584614982576336,0.23762425112670482,0.2352236448525043,0.2026499611940423,0.14865116091435515,0.11127075847466693,0.10762092833361035,2.6101926679974013e-09
29,0.3352086941879108,0.3238620935593309,0.30865286122829827,0.30258760688660935,0.2584882562238701,0.2376713167035074,0.2351948345032883,0.20262471439605512,0.1486632328636796,0.11128631713756294,0.1076704660466145,1.2417025540818794e-09
30,0.3352184169977169,0.32387717922737036,0.30868357284318,0.30259827284155605,0.2585158705478036,0.23771848295710007,0.23516664907994744,0.20259877143144017,0.1486757513067651,0.11130244033226104,0.10772151904114302,2.4836454870842183e-09
31,0.33522851600850145,0.32389280509562873,0.3087153182641356,0.302609389888455,0.25854433452307896,0.23776573575329898,0.23513910871280494,0.20257215075707188,0.14868871895828942,0.11131913049468506,0.10777406630699571,1.896836379929528e-09
32,0.3352389971039289,0.3239089745572912,0.30874809600785363,0.30262096639840225,0.25857364121961324,0.2378130615969041,0.23511223295507747,0.20254487124718631,0.14870213862308726,0.1113363900725912,0.10782808622907121,1.7164096980833745e-09
33,0.33524986621799957,0.32392569100014534,0.30878190437877573,0.3026330108626943,0.2586037834834257,0.23786044753216617,0.23508604086876345,0.20251695217505408,0.14871601319492214,0.11135422151753148,0.1078835565977712,2.5969845262971686e-09
34,0.3352611293231485,0.3239429577961844,0.308816741455506,0.30264553187908494,0.258634753936477,0.23790788105922486,0.23506055109423893,0.20248841319424937,0.14873034565513177,0.1113726272764125,0.10794045462000877,2.7188912477696215e-09
35,0.3352727924182197,0.3239607782910069,0.30885260507718054,0.30265853813778737,0.25866654497652425,0.23795535006357124,0.23503578190652563,0.20245927431953387,0.14874513907114054,0.11139160978263776,0.10799875693083628,3.051388027792856e-09
36,0.33528486151633546,0.32397915579303044,0.30888949282982353,0.30267203840723067,0.2586991487769936,0.23800284275620032,0.23501175126058407,0.20242955590737494,0.148760396594836,0.11141117144682625,0.10805843960571505,3.7471752523558245e-09
37,0.33529734263267374,0.3239980935625203,0.30892740203272456,0.30268604151958217,0.2587325572868685,0.23805034762258392,0.2349884768275057,0.20239927863611307,0.14877612146079694,0.11143131464709542,0.10811947817343251,1.8086087748177107e-09
38,0.33531024177218377,0.32401759480045816,0.3089663297248659,0.3027005563560531,0.2587667622305988,0.23809785337897707,0.23496597602312086,0.2023684634858003,0.14879231698437365,0.11145204171890392,0.10818184762968674,2.76759324978996e-09
39,0.3353235649172524,0.32403766263725503,0.3090062726514359,0.3027155918319992,0.25880175510803266,0.23814534893484796,0.2349442660302387,0.20233713171772796,0.14880898655961008,0.11147335494444911,0.10824552245134283,2.4258413978625008e-09
40,0.3353373180153364,0.32405830012131964,0.3090472272504502,0.3027311568818252,0.25883752719436626,0.2381928233604548,0.23492336381551138,0.20230530485365922,0.14882613365699907,0.11149525654161747,0.10831047661136471,2.874635573020181e-09
41,0.3353515069666012,0.3240795102075115,0.3090891896395263,0.302747260443719,0.25887406954012704,0.2382402658587858,0.2349032861417437,0.20227300465479744,0.14884376182107556,0.1115177486524917,0.10837668359443055,1.7641325952938024e-09
42,0.3353661376115616,0.32410129574547303,0.3091321556028324,0.3027639114442175,0.258911372971179,0.2382876657411983,0.234884049576304,0.20224025310049654,0.14886187466782952,0.11154083333142292,0.10844411641321526,2.8756954347901934e-09
43,0.33538121571876034,0.3241236594678696,0.30917612057824023,0.30278111878262376,0.2589494280887593,0.23833501240623522,0.23486567049619717,0.2022070723667472,0.14888047588194128,0.1115645125326759,0.10851274762534466,2.079163167175318e-09
44,0.3353967469725005,0.3241466039785462,0.3092210796447221,0.3027988913152921,0.2589882252695493,0.23838229532117627,0.23484816509025672,0.20217348480445269,0.14889956921383168,0.11158878809767454,0.10858254935098666,3.3642078850027776e-09
45,0.335412736960648,0.3241701317406162,0.30926702751001206,0.30281723783978953,0.2590277546657753,0.23842950400595783,0.23483154935883888,0.20213951291751872,0.14891915847652062,0.11161366174186603,0.10865349329106663,2.7749945593957994e-09
46,0.3354291911625355,0.32419424506450567,0.309313958498569,0.30283616707895833,0.25906800620535586,0.2384766280191668,0.23481583911134554,0.2021051793407834,0.14893924754229354,0.11163913504125224,0.10872555074606371,1.970772750528202e-09
47,0.33544611493696963,0.32421894609595353,0.30936186653986275,0.30285568766488297,0.25910896959207996,0.2385236569458473,0.23480104996184317,0.2020705068178016,0.14895984033916573,0.11166520941862529,0.10879869263533708,2.1892819609003205e-09
48,0.33546351351037906,0.32424423680400255,0.30941074515701966,0.30287580812278697,0.25915063430583457,0.2385705803869197,0.23478719732301606,0.20203551817851584,0.14898094084714378,0.11169188612957995,0.10887288951692436,2.5781571165660558e-09
49,0.3354813919651101,0.32427011896898245,0.3094605874558455,0.3028965368548686,0.259192989602876,0.23861738795003073,0.2347742963986472,0.2020002363168317,0.14900255309427998,0.1117191662483723,0.10894811160773056,2.5592429418398133e-09
50,0.33549975522789766,0.32429659417051365,0.30951138611426426,0.3029178821240967,0.2592360245161531,0.23866406924169012,0.23476236217480204,0.20196468416812577,0.1490246811525156,0.11174705065373008,0.10902432880400749,2.7356436103603286e-09
51,0.3355186080585262,0.3243236637755427,0.3095631333721869,0.30293985203797846,0.25927972785568276,0.23871061386056872,0.2347514094098601,0.20192888468670717,0.14904732913331048,0.11177554001472581,0.10910151070200454,3.5820879538219873e-09
52,0.3355379550386984,0.3243513289264288,0.3096158210218455,0.3029624545323196,0.25932408820898434,0.2387570113918533,0.23474145262352333,0.20189286082325922,0.14907050118305348,0.11180463477686604,0.10917962661864114,2.3696770770308454e-09
53,0.3355578005611351,0.32437959052909926,0.3096694403986066,0.3029856973549884,0.25936909394157254,0.2388032514025715,0.23473250608491353,0.20185663550228675,0.14909420147825514,0.11183433514856413,0.10925864561202364,3.6681843985318704e-09
54,0.33557814881891823,0.324408449241292,0.30972398237229176,0.303009588049704,0.259414733197518,0.2388493234378113,0.23472458379985672,0.20182023159959206,0.14911843422051782,0.11186464108821347,0.10933853650159245,1.6377399752919573e-09
55,0.33559900379509916,0.3244379054609037,0.30977943733902824,0.30303413393986717,0.25946099390007676,0.2388952170177735,0.2347176994974432,0.20178367191980806,0.14914320363128217,0.11189555229211248,0.10941926788764056,2.1438812564575408e-09
56,0.33562036925258826,0.3244679593144632,0.30983579521364696,0.3030593421124474,0.259507863752394,0.23894092163560565,0.23471186661594004,0.20174697917401327,0.1491685139463489,0.11192706818354368,0.10950080816989877,2.562779847494025e-09
57,0.335642248724343,0.3244986106457478,0.3098930454226468,0.3030852194019467,0.259555330238288,0.23898642675597095,0.23470709828812464,0.20171017595745444,0.14919436941017516,0.11195918790336791,0.1095831255648214,3.182307020941975e-09
58,0.33566464550386915,0.32452985900455955,0.3099511768977447,0.3031117723744556,0.2596033806231163,0.23903172181431734,0.23470340732610043,0.20167328472740248,0.14922077426994432,0.11199191030255871,0.10966618812114222,2.031336956444187e-09
59,0.3356875626360524,0.3245617036356832,0.3100101780700245,0.30313900731181875,0.25965200195473237,0.23907679621681413,0.23470080620565176,0.20163632778116988,0.14924773276940992,0.1120252339371878,0.10974996373318927,2.0293422961812788e-09
60,0.3357110029083405,0.3245941434680489,0.31007003686470763,0.3031669301959364,0.2597011810645402,0.23912163934093586,0.23469930705018915,0.20159932723431565,0.14927524914251605,0.1120591570664613,0.10983442015134694,4.264696651739705e-09
61,0.33573496884228016,0.32462717710410566,0.3101307406965448,0.30319554669320387,0.25975090456864297,0.23916624053666485,0.2346989216143246,0.20156230499906294,0.14930332760679102,0.1120936776545146,0.10991952498895702,4.846730445279835e-09
62,0.3357594626854302,0.32466080280943904,0.3101922764658553,0.30322486213912314,0.2598011588691033,0.2392105891283022,0.23469966126712277,0.20152528276295611,0.14933197235651996,0.11212879337681284,0.11000524572480537,2.7109823103761155e-09
63,0.3357844864036685,0.3246950185026464,0.31025463055521674,0.303254881523097,0.2598519301553143,0.23925467441687467,0.23470153697506535,0.20148828196778787,0.1493611875556969,0.11216450163214743,0.11009154970019835,2.336205069025013e-09
64,0.3358100416738949,0.3247298217454855,0.3103177888268137,0.30328560947342637,0.2599032044054888,0.23929848568312406,0.23470455928475586,0.20145132378881614,0.14939097733076048,0.11220079956140654,0.110178404109446,2.5211102746633816e-09
65,0.33583612987715467,0.3247652097333246,0.31038173662045687,0.3033170502425278,0.2599549673882756,0.23934201219107681,0.23470873830540254,0.2014144291143043,0.1494213457631161,0.11223768407451093,0.11026577598235528,2.2982969542870766e-09
66,0.3358627520921827,0.32480117928590346,0.31044645875227694,0.30334920769239365,0.26000720466450594,0.2393852431921873,0.23471408369109772,0.2013776185254057,0.14945229688144618,0.11227515188716265,0.11035363215707808,1.8182578462643473e-09
67,0.33588990908938837,0.3248377268384282,0.3105119395140939,0.30338208528030686,0.2600599015890765,0.2394281679300543,0.23472060462292388,0.20134091227642098,0.14948383465381906,0.11231319956935505,0.11044193924136307,2.2213589438340207e-09
68,0.33591760132528614,0.32487484843302245,0.3105781626734727,0.30341568604483765,0.2601130433129806,0.23947077564571412,0.23472830979090245,0.20130433027545502,0.1495159629795942,0.11235182360795866,0.11053066355989069,1.0445752231327118e-09
69,0.33594582893738706,0.3249125397105489,0.3106451114744586,0.3034500125921342,0.26016661478549136,0.2395130555835113,0.2347372073758063,0.20126789206549703,0.14954868568113894,0.11239102048612115,0.1106197710849481,2.1728670637983765e-09
70,0.3359745917395522,0.32495079590282017,0.31071276863899855,0.3034850670825283,0.2602206007565003,0.2395549969975537,0.23474730503084745,0.20123161680595233,0.149582006495356,0.11243078678273383,0.1107092273471826,2.8559692932855138e-09
71,0.3360038892178221,0.32498961182521874,0.3107811163690408,0.3035208512174731,0.26027498577902475,0.23959658915875967,0.23475860986325306,0.20119552325464515,0.14961592906503213,0.11247111929582781,0.11079899732256962,3.4696460740565553e-09
72,0.3360337205267284,0.3250289818697447,0.3108501363493201,0.3035573662268355,0.2603297542118894,0.23963782136250925,0.2347711284157412,0.20115962975032559,0.1496504569300184,0.11251201519448141,0.1108890452910094,1.7074572713474653e-09
73,0.33606408448609076,0.32506889999850597,0.31091980975081035,0.3035946128565548,0.2603848902225847,0.23967868293690742,0.23478486664789586,0.20112395419569618,0.1496855935182477,0.11255347220467748,0.11097933466110142,2.6930787219277465e-09
74,0.3360949795783098,0.3251093597376727,0.31099011723485326,0.3036325913566923,0.26044037779031354,0.23971916325168027,0.23479982991745232,0.2010885140409887,0.14972134213660074,0.1125954888355583,0.11106982775465216,1.802833056883005e-09
75,0.3361264039461499,0.32515035417190447,0.31106103895794224,0.30367130146988,0.26049620070923185,0.23975925172771215,0.23481602296148113,0.20105332626810704,0.14975770596163113,0.11263806465369756,0.11116048554328561,3.875250265156914e-09
76,0.3361583553910342,0.32519187593928256,0.31113255457716804,0.3037107424202006,0.2605523425918907,0.23979893784725506,0.23483344987748148,0.20101840737536825,0.14979468803016419,0.11268120061437238,0.11125126732817257,2.608792452747552e-09
77,0.336190831371837,0.3252339172267481,0.3112046432563072,0.3037509129025034,0.26060878687288686,0.23983821116482185,0.2348521141043637,0.200983773362856,0.1498322912297762,0.11272489946034643,0.11134213035236373,2.893447318813171e-09
78,0.336223829004177,0.3252764697660647,0.31127728367254043,0.30379181107217335,0.26066551681272343,0.23987706131878975,0.23487201840331268,0.20094943971840637,0.14987051828916936,0.11276916620036385,0.11143302933351225,4.397751955209705e-09
79,0.3362573450602249,0.32531952483033133,0.3113504540238001,0.30383343453537864,0.26072251550189585,0.23991547804374772,0.23489316483852363,0.20091542140425517,0.14990937176846014,0.11281400868132899,0.11152391590302246,2.6237837808669954e-09
80,0.3362913759690097,0.32536307323104646,0.31142413203672525,0.3038757803398043,0.26077976586520063,0.2399534511836112,0.2349155547577819,0.20088173284435726,0.14994885404938943,0.11285943826983917,0.1116147379359366,2.362421792784705e-09
81,0.3363259178172334,0.32540710531574757,0.3114982949752137,0.3039188449658908,0.2608372506662804,0.23999097070554196,0.23493918877286918,0.2008483879124005,0.14998896732547698,0.11290547066012308,0.11170543875451301,2.3370499359284057e-09
82,0.3363609663505866,0.32545161096623587,0.31157291964955847,0.30396262431859367,0.26089495251240563,0.24002802671471088,0.2349640667397664,0.20081539992053446,0.15002971359212994,0.11295212682600642,0.11179595618786599,2.8273555936047225e-09
83,0.33639651697555967,0.32549657959739675,0.3116479824261494,0.30400711371967515,0.2609528538594998,0.240064609469943,0.23499018773861682,0.2007827816088239,0.15007109463672835,0.1129994341335477,0.11188622147101661,3.432009527230649e-09
84,0.33643256476175043,0.3255420001566331,0.3117234592377267,0.30405230790054405,0.2610109370174141,0.24010070940029038,0.23501755005341313,0.2007505451354494,0.150113112028701,0.11304742762725051,0.11197615797044722,2.5572818204756424e-09
85,0.33646910444466005,0.32558786112392013,0.3117993255941709,0.3040982009956586,0.2610691841554568,0.24013631712258884,0.2350461511513649,0.2007187020676677,0.15015576710961462,0.11309615149442323,0.11206567973158385,2.0278330030317966e-09
86,0.3365061304289678,0.3256341505124905,0.31187555659380584,0.30414478653649957,0.2611275773081766,0.24017142346004405,0.23507598766189117,0.20068726337354184,0.1501990609832928,0.113145660696664,0.11215468985921731,2.052686129814551e-09
87,0.3365436367922856,0.3256808558701688,0.31195212693520885,0.30419205744613564,0.261186098381414,0.2402060194619198,0.23510705535518672,0.2006562394144627,0.1502429945059882,0.11319602273097722,0.1122430787683638,3.361562351577907e-09
88,0.3365816172893732,0.3257279642813502,0.3120290109294953,0.30424000603438056,0.2612447291586131,0.2402400964243845,0.2351393491202928,0.20062563993846252,0.15028756827662484,0.1132473194410842,0.11233072238498208,3.5915271074412537e-09
89,0.33662006535681044,0.3257754623696444,0.3121061825130706,0.30428862399356055,0.26130345130740323,0.2402736459125953,0.2351728629425995,0.20059547407433773,0.15033278262713617,0.11329964873725969,0.11241748043822174,2.301324680722689e-09
90,0.3366589741181152,0.3258233363011839,0.31218361526082433,0.3043379023948997,0.2613622463864506,0.2403066597840996,0.23520758988070573,0.2005657503265879,0.15037863761291864,0.11335312599700706,0.11250319507187803,2.9956710308260185e-09
91,0.336698336389297,0.3258715717886102,0.31226128239975276,0.30438783168553485,0.2614210958525857,0.2403391302136408,0.23524352204254098,0.2005364765711803,0.15042513300342522,0.11340788481054843,0.1125876901110737,3.3254615660948894e-09
92,0.33673814468482705,0.32592015409573416,0.3123391568229852,0.3044384016861625,0.2614799810682004,0.24037104971946455,0.23528065056065345,0.20050766005214207,0.15047226827292123,0.11346407661683001,0.1126707714384592,3.0102195696743087e-09
93,0.3367783912240188,0.32596906804288267,0.312417211104198,0.3044896015893317,0.26153888330892355,0.24040241119123226,0.23531896556655565,0.20047930737899092,0.1505200425914264,0.11352186867881743,0.1127522290311529,2.9110319987420835e-09
94,0.3368190679377999,0.32601829801293186,0.3124954175123977,0.30454141995838624,0.26159778377157095,0.2404332079196554,0.23535845616400847,0.20045142452500309,0.15056845481586825,0.11358143982817516,0.11283184122831796,1.1184546746470752e-09
95,0.33686016647586187,0.32606782795802763,0.3125737480270539,0.30459384472706397,0.261656663582371,0.24046343362797845,0.2353991104011123,0.2004240168263252,0.15061750348147032,0.11364297354857485,0.11290938166012644,3.4664922250571094e-09
96,0.3369016782141709,0.3261176414069976,0.3126521743535633,0.304646863199758,0.2617155038054651,0.24049308250544602,0.2354409152410622,0.2003970889819297,0.15066718679340066,0.11370664834120027,0.11298462889453632,3.847439090243376e-09
97,0.33694359426281756,0.3261677214734467,0.31273066793902154,0.30470046205243856,0.2617742854516776,0.2405221492429017,0.23548385653140722,0.2003706450544086,0.15071750261870287,0.11377262594534894,0.11305737822896714,3.3735478314929177e-09
98,0.33698590547419904,0.3262180508645462,0.31280919998829493,0.30475462733425096,0.26183298948756206,0.24055062907068758,0.23552791897165015,0.2003446884716141,0.15076844847854023,0.11384103876314573,0.11312745427786541,2.2606450405642516e-09
99,0.3370286024515035,0.32626861189050543,0.3128877414803659,0.3048093444697825,0.26189159684471447,0.24057851779901604,0.2355730860789965,0.20031922202913507,0.1508200215407731,0.11391197849218042,0.11319472235232893,1.8078188048506782e-09
100,0.33707167555748335,0.32631938647472064,0.31296626318493914,0.304864598262002,0.26195008842934964,0.2406058118610072,0.23561934015205147,0.2002942478936072,0.15087221861289468,0.11398548815368356,0.11325909644416891,2.5713197068702516e-09
101,0.33711511492348983,0.3263703561645967,0.3130447356792838,0.3049203728958701,0.2620084451321378,0.24063250835859717,0.23566666223224483,0.20026976760684795,0.15092503613535063,0.11406155918511014,0.11332054214553725,3.092081765573359e-09
102,0.33715891045876356,0.3264215021430415,0.31312312936531017,0.3049766519426315,0.26206664783830447,0.24065860511155066,0.23571503206275485,0.2002457820908177,0.15097847017526944,0.11414013413326597,0.11337907396797495,1.705534729001594e-09
103,0.33720305185994215,0.3264728052406144,0.31320141448685185,0.3050334183647745,0.2621246774379759,0.2406841007098114,0.23576442804466888,0.20022229165338848,0.1510325164206222,0.11422111416225302,0.11343474784659471,2.8377163426565115e-09
104,0.33724752862077106,0.3265242459483192,0.31327956114714217,0.3050906545216605,0.26218251483677263,0.24070899456945302,0.23581482719010735,0.2001992959949147,0.15108717017483703,0.11430436960822313,0.11348765059740053,1.2392595973786485e-09
105,0.3372923300419987,0.32657580443103895,0.31335753932647353,0.3051483421758261,0.26224014096664355,0.2407332869925157,0.23586620507202452,0.20017679421559514,0.1511424263518934,0.11438975149125385,0.11353788841742705,1.6700882381575898e-09
106,0.33733744524142917,0.32662746054159114,0.3134353189000243,0.30520646249994854,0.2622975367969353,0.24075697923102213,0.23591853577036756,0.20015478482361268,0.15119827947191486,0.11447710220343087,0.11358557620860174,2.0910139160045314e-09
107,0.3373828631641063,0.32667919383538696,0.3135128696558364,0.3052649960844685,0.2623546833456818,0.2407800735554901,0.23597179181426128,0.20013326574403506,0.15125472365728146,0.11456626425138323,0.1136308288470741,1.7773117644769109e-09
108,0.33742857259261494,0.32673098358568675,0.31359016131293804,0.3053239229458716,0.262411561691118,0.2408025733282821,0.23602594411987354,0.2001122343284652,0.1513117526292836,0.1146570866232448,0.11367375482803868,1.6445628142273018e-09
109,0.3374745621574688,0.3267828087994238,0.31366716353959395,0.3053832225356164,0.2624681529833998,0.24082448308214052,0.2360809619235863,0.200091687365421,0.1513693597053337,0.1147494288706587,0.11371445219541844,1.936598742889611e-09
110,0.33752082034756375,0.32683464823358205,0.31374384597167654,0.30544287374970414,0.26252443845652346,0.2408458086042779,0.23613681271009415,0.20007162109142804,0.15142753779675486,0.11484316328695562,0.11375300637527587,1.5893406169740547e-09
111,0.3375673355206788,0.3268864804121071,0.31382017823114566,0.3055028549388845,0.2625803994404414,0.24086655702640242,0.23619346213503298,0.20005203120280748,0.1514862794071644,0.11493817566006953,0.11378948943438073,1.7623329847344082e-09
112,0.33761409591398983,0.3269382836433195,0.31389612994462607,0.3055631439194823,0.26263601737335146,0.24088673692105936,0.23625087394173624,0.20003291286813255,0.151545576631461,0.11503436505420538,0.11382396030990959,2.7512455735419075e-09
113,0.33766108965458896,0.326990036037817,0.3139716707620807,0.305623717984846,0.2626912738141649,0.2409063584046836,0.23630900987171943,0.20001426074134082,0.15160542115543815,0.11513164299252526,0.1138564656380104,1.506191981196151e-09
114,0.33770830476997254,0.32704171552682787,0.3140467703755595,0.30568455391739674,0.2627461504551281,0.24092543324772966,0.23636782956849253,0.19999606897547023,0.15166580425602622,0.11522993231763616,0.11388704090443683,2.3058767310712783e-09
115,0.3377557291984894,0.3270932998809977,0.31412139853803256,0.305745628001278,0.26280062913459895,0.2409439749922505,0.23642729047433306,0.19997833123700437,0.15172671680218103,0.11532916592039756,0.11391571172673523,2.494270860596248e-09
116,0.33780335079971063,0.3271447667295648,0.3141955250822821,0.3058069160355815,0.2628546918499518,0.2409619990772341,0.23648734771966945,0.19996104072078988,0.1517881492564193,0.11542928545913542,0.1139424951458847,3.21604173495448e-09
117,0.33785115736472393,0.3271960935799135,0.3142691199398661,0.3058683933481536,0.2629083207706191,0.24097952297198386,0.2365479540047989,0.19994419016551482,0.1518500916770187,0.11553024014146365,0.11396740085519746,1.2153514114694485e-09
118,0.3378991366263078,0.3272472578374526,0.3143421531601334,0.3059300348099548,0.26296149825123666,0.2409965663177228,0.2366090594737197,0.19992777186970737,0.15191253372087346,0.11563198560675914,0.11399043232841552,2.2630807064811667e-09
119,0.33794727626898197,0.3272982368257949,0.31441459492928675,0.3059918148499639,0.2630142068448918,0.24101315107751398,0.2366706115799799,0.19991177770823448,0.15197546464701955,0.11573448292524319,0.11401158783105866,2.743266477869281e-09
120,0.33799556393891095,0.3273490078072006,0.3144864155894992,0.30605370747061805,0.26306642931646035,0.2410293016944396,0.23673255494458437,0.19989619914927112,0.15203887332082475,0.11583769771607028,0.11403086131261818,2.419493376241799e-09
121,0.33804398725364254,0.3273995480032453,0.31455758565806785,0.3061156862637674,0.2631181486560154,0.24104504525778758,0.23679483120619035,0.19988102727170823,0.15210274821884262,0.11594159937910116,0.11404824318491504,1.9792170207626345e-09
122,0.3380925338116636,0.3274498346156737,0.31462807584660396,0.306177724427132,0.26316934809229875,0.24106041167675507,0.2368573788640669,0.19986625278297113,0.1521670774343291,0.11604616043107267,0.1140637209959156,3.079048609909969e-09
