step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13
661,0.34648897144577945,0.3311117461381034,0.32062155682152294,0.30487279135437373,0.290346729782542,0.2827498429923528,0.2530404779817793,0.22628939243027285,0.21187607924330706,0.17628867379920227,0.13014491337280235,0.08207090744645366,3.627365229101427e-09
662,0.34647459402583863,0.33108227643330485,0.32059863657456444,0.304954329941812,0.2903563419977593,0.28271154129324877,0.2530353442059256,0.2262839615694702,0.211878908095293,0.17631311799699112,0.13015815098151962,0.08211092465114248,2.1331913882840402e-09
663,0.34646056475954645,0.3310541730711296,0.3205766271634175,0.3050362788442283,0.2903656363658541,0.2826722558623435,0.25303038467705335,0.22628004103886118,0.21188244148201502,0.17633778039839826,0.13017182337215155,0.08214969123519583,9.90256260224305e-10
664,0.3464469016897537,0.331027466298651,0.3205555144446288,0.3051186165924303,0.2903745820219161,0.28263202862365383,0.25302560814287683,0.2262776280536328,0.2118866663042657,0.1763626337273751,0.13018592578719218,0.08218715537910555,2.1451489637064016e-09
665,0.3464336226503566,0.3310021853927601,0.32053528370030626,0.3052013212350939,0.2903831484030923,0.2825909019886532,0.2530210233495836,0.22627671929217838,0.21189156837105155,0.17638765054247008,0.1302004527303396,0.08222326583411049,3.753573652341928e-09
666,0.3464207452582473,0.3309783586460978,0.32051591967053594,0.3052843703834022,0.2903913053002557,0.2825489187704082,0.2530166390410709,0.22627731089392822,0.2118971324384139,0.17641280325424588,0.13021539797490098,0.0822579719612914,3.4322963910651113e-09
667,0.34640828690623376,0.33095601335323355,0.3204974065854558,0.30536774125587485,0.2903990229068192,0.2825061221005205,0.25301246395813093,0.22627939845696501,0.211903342250261,0.1764380641425211,0.13023075457366384,0.08229122376925217,2.2828511491220576e-09
668,0.3463962647569622,0.3309351757971057,0.3204797281969225,0.3054514107232969,0.29040627186474816,0.2824625553489458,0.2530085068375745,0.22628297703544917,0.21191018058112748,0.17646340537344235,0.13024651487020708,0.08232297195037432,2.6232045082315344e-09
669,0.34638469573784714,0.33091587123572147,0.3204628678096998,0.3055353553536397,0.2904130233078226,0.282418262046702,0.2530047764112698,0.22628804113686352,0.21191762928075691,0.1764887990163787,0.13026267051161544,0.08235316791564024,1.5983194443365414e-09
670,0.3463735965370409,0.3308981238891439,0.32044680831211814,0.3056195514568934,0.29041924890224785,0.2823732858114923,0.25300128140509304,0.2262945847191127,0.21192566932042192,0.17651421706065049,0.13027921246256496,0.08238176382803168,2.1246330373443514e-09
671,0.34636298360042556,0.33088195692675165,0.3204315322061328,0.305703975129704,0.290424920884686,0.28232767027620864,0.25299803053774955,0.22630260118748619,0.2119342808408541,0.1765396314320756,0.13029613102072693,0.08240871263449855,3.5821935420726872e-09
672,0.3463528731296623,0.3308673924548155,0.32041702163675145,0.30578860229975136,0.29043001209784486,0.28228145902030843,0.2529950325194778,0.22631208339153588,0.21194344320169567,0.176565014009353,0.13031341583345624,0.0824339680965175,2.199190164883928e-09
673,0.34634328108126466,0.3308544515043772,0.3204032584207612,0.30587340876976066,0.29043449602370686,0.28223469550399505,0.2529922960505864,0.22632302362187906,0.2119531350323323,0.1765903366402641,0.13033105591569671,0.08245748481924535,3.259717199627293e-09
674,0.3463342231667194,0.3308431540194706,0.3203902240747342,0.3059583702610936,0.29043834681454694,0.28218742300517397,0.2529898298198342,0.2263354136069833,0.21196333428400463,0.1766155711577077,0.13034903966906136,0.08247921827928913,4.270710666472389e-09
675,0.3463257148536211,0.3308335188456897,0.3203778998422597,0.3060434624568253,0.29044153932184225,0.2821396845591044,0.2529876425026139,0.22634924450996016,0.21197401828305704,0.17664068939555677,0.13036735490201717,0.08249912485111428,2.4799574712341252e-09
676,0.3463177713678213,0.33082556371913413,0.3203662667203868,0.3061286610442476,0.2904440491232077,0.28209152290068856,0.2529857427589347,0.2263645069254199,0.2119851637852014,0.17666566320434388,0.1303859888511153,0.08251716183211295,3.136041234421091e-09
677,0.3463104076965599,0.3308193052557468,0.3203553054852378,0.3062139417567228,0.29044585254747135,0.28204298040932474,0.2529841392311786,0.22638119087642938,0.21199674703065335,0.1766904644667691,0.13040492820319705,0.08253328746636221,1.6423426769117198e-09
678,0.34630363859255897,0.33081475894107576,0.3203449967167835,0.3062992804148255,0.29044692669801325,0.2819940990562521,0.2529828405416162,0.22639928581162602,0.2120087438000061,0.17671506511303148,0.1304241591185043,0.0825474609671047,7.012945594076693e-10
679,0.34629747857904736,0.33081193912048423,0.32033532082275906,0.3063846529667101,0.2904472494744805,0.281944920354316,0.25298185528966527,0.2264187806025419,0.21202112947069715,0.17673943713598228,0.1304436672546215,0.08255964253798317,1.5589831827443158e-09
680,0.34629194195567736,0.3308108589898385,0.3203262580617116,0.3064700355276401,0.2904467995929834,0.28189548531007996,0.25298119204887487,0.22643966354119063,0.21203387907392124,0.1767635526060943,0.1304634377911688,0.08256979339306912,2.5803338616300476e-09
681,0.3462870428052991,0.3308115305867085,0.32031778856517834,0.30655540441862433,0.29044555660488086,0.28184583437821625,0.25298085936362125,0.22646192233798038,0.21204696735184347,0.17678738368624863,0.13048345545517198,0.08257787577572305,2.2346314690040426e-09
682,0.34628279500153575,0.33081396478210723,0.32030989235898516,0.3066407362040993,0.29044350091424126,0.2817960074181072,0.25298086574549755,0.22648554412000488,0.21206036881495804,0.1768109026463281,0.13050370454701984,0.08258385297632977,3.6131071735447776e-09
683,0.34627921221712904,0.33081817127282187,0.32030254938368685,0.30672600772860964,0.2904406137940798,0.28174604365259726,0.2529812196693944,0.22651051542978687,0.21207405779944902,0.17683408187762178,0.13052416896693503,0.08258768934895463,2.554546454010769e-09
684,0.3462763079329773,0.3308241585743528,0.3202957395141365,0.30681119615242397,0.2904368774014375,0.28169598162883075,0.2529819295692467,0.22653682222452254,0.21208800852439136,0.17685689390702553,0.1305448322418637,0.08258935032696112,2.3879494019741575e-09
685,0.3462740954478279,0.3308319340145227,0.3202894425782159,0.3068962789860436,0.29043227479138406,0.28164585918112606,0.2529830038334486,0.22656444987590146,0.2121021951486485,0.17687931141103752,0.13056567755270462,0.08258880243764516,2.9776453212366613e-09
686,0.34627258788855064,0.3308415037277845,0.3202836383747306,0.3069812341235469,0.2904267899300075,0.28159571339583284,0.2529844507999204,0.22659338317055813,0.21211659182730971,0.17690130722953964,0.13058668776178728,0.08258601331593143,2.9753173566726902e-09
687,0.34627179822092763,0.33085287265028057,0.32027830669049656,0.30706603987472153,0.2904204077064421,0.28154558057812556,0.2529862787508272,0.22662360631122205,0.21213117276751756,0.17692285437935665,0.13060784544051332,0.0825809517171829,2.6954459343903427e-09
688,0.3462717392608962,0.33086604451570156,0.32027342731664143,0.3071506749959411,0.29041311394399466,0.28149549622069747,0.25298849590694394,0.226655102918629,0.2121459122835412,0.1769439260675843,0.13062913289707498,0.0825735875291752,2.6202298906281757e-09
689,0.34627242368616246,0.33088102185198676,0.3202689800641415,0.30723511871972886,0.2904048954103977,0.2814454949743092,0.2529911104216621,0.2266878560342485,0.21216078485094408,0.17696449570467407,0.13065053220415992,0.08256389178328999,2.3652424310745865e-09
690,0.34627386404811716,0.33089780597892443,0.3202649447786296,0.30731935078296985,0.29039573982723516,0.2813956106201667,0.25299413037464286,0.22672184812389057,0.21217576515970596,0.1769845369172646,0.13067202522656152,0.08255183666497795,3.8612893231284615e-09
691,0.3462760727839768,0.330916397006705,0.3202613013545048,0.30740335145372755,0.2903856358785681,0.2813458760440999,0.2529975637651213,0.2267570610822479,0.21219082816616405,0.1770040235607495,0.1306935936486071,0.08253739552354764,1.6148397788005966e-09
692,0.346279062229058,0.3309367938354711,0.3202580297483676,0.30748710155660824,0.29037457321877397,0.2812963232125086,0.25300141850486046,0.2267934762384175,0.21220594914363175,0.177022929731563,0.13071521900131908,0.08252054288133022,2.4139926424853874e-09
693,0.34628284462912085,0.3309589941559347,0.32025510999183276,0.3075705824966471,0.29036254247962956,0.2812469831500656,0.2530057024107741,0.22683107436246192,0.21222110373157602,0.17704122977917477,0.13073688268923217,0.08250125444227795,2.741247144747562e-09
694,0.34628743215267827,0.33098299445110274,0.3202525222037375,0.30765377628165863,0.2903495352766357,0.28119788591915085,0.25301042319722306,0.22686983567304173,0.21223626798322148,0.17705889831777516,0.13075856601678323,0.08247950710004465,2.5862798685405928e-09
695,0.3462928369032033,0.3310087899991783,0.320250246601798,0.307736665543022,0.29033554421460095,0.28114906060100353,0.2530155884680051,0.22690973984616852,0.21225141841147346,0.17707591023763788,0.13078025021419967,0.08245527894560428,2.151799225729076e-09
696,0.34629907093113244,0.33103637487768545,0.3202482635137396,0.3078192335548523,0.2903205628924765,0.28110053527857753,0.2530212057080508,0.22695076602510222,0.21226653203304263,0.1770922407161388,0.13080191646281036,0.08242854927445593,2.1489431016617215e-09
697,0.3463061462455934,0.3310657419688815,0.3202465533879515,0.30790146425152837,0.2903045859074477,0.2810523370210901,0.25302728227485455,0.22699289283142826,0.21228158641067765,0.17710786522842004,0.1308235459197115,0.08239929859347064,2.8086247852595675e-09
698,0.3463140748257579,0.33109688296650447,0.3202450968036939,0.30798334224353674,0.2902876088582687,0.2810044918702525,0.25303382538965863,0.22703609837733024,0.21229655969340513,0.17712275955767462,0.1308451197417169,0.08236750862742297,2.742247222728546e-09
699,0.34632286863174194,0.3311297883839161,0.3202438744809061,0.30806485283159774,0.2902696283478388,0.28095702482817375,0.25304084212842237,0.2270803602790766,0.21231143065469643,0.17713689980503786,0.13086661910853203,0.08233316232525903,9.714827077417077e-10
700,0.3463325396149648,0.33116444756368985,0.320242867289649,0.30814598201904597,0.2902506419849991,0.28090995984693085,0.2530483394126052,0.22712565567172624,0.21232617872848175,0.17715026239906417,0.13088802524509022,0.08229624386614676,2.0621845254655317e-09
701,0.34634309972788135,0.33120084868869504,0.3202420562592247,0.3082267165224309,0.2902306483855409,0.2808633198197943,0.2530563239998011,0.22717196122505595,0.21234078404294446,0.17716282410477044,0.13090931944299744,0.08225673866535071,8.263854065118186e-10
702,0.34635456093300754,0.3312389787947267,0.3202414225870104,0.3083070437803154,0.2902096471724066,0.280817126574106,0.25306480247425905,0.2272192531607029,0.212355227452038,0.17717456203222723,0.1309304830810342,0.08221463337997481,3.226016327144342e-09
703,0.3463669352111542,0.3312788237847207,0.3202409476470445,0.30838695196024524,0.2901876389750618,0.2807714008657955,0.25307378123733054,0.22726750727050699,0.2123694905646731,0.1771854536446748,0.13095149764466688,0.08216991591460972,3.776063384396362e-09
704,0.34638023456879574,0.33132036844460455,0.320240612998407,0.3084664299638702,0.29016462542801996,0.2807261623755314,0.25308326649789137,0.22731669893603573,0.2123835557715385,0.17719547676615033,0.13097234474452926,0.08212257542692715,3.0349137555447213e-09
705,0.3463944710444951,0.3313635964608148,0.3202404003934301,0.3085454674302017,0.2901406091684997,0.2806814297064959,0.25309326426278067,0.22736680314926072,0.2123974062695219,0.17720460958860118,0.13099300613383583,0.08207260233324809,2.474729492067448e-09
706,0.3464096567143111,0.33140849043951226,0.32024029178577257,0.30862405473698723,0.2901155938331856,0.2806372203837721,0.2531037803273078,0.2274177945343521,0.21241102608370963,0.1772128306784687,0.1310134637246963,0.08201998831412213,1.8760282623025386e-09
707,0.34642580369611997,0.33145503192752773,0.32024026933840144,0.3087021830001912,0.2900895840540716,0.2805935508553275,0.25311482026587756,0.22746964737054612,0.2124244000869522,0.17722011898271964,0.13103369960330186,0.0819647263199419,2.4421554948039e-09
708,0.3464429241527906,0.3315032014350596,0.3202403154315166,0.30877984407158343,0.2900625854533693,0.2805504364945911,0.2531263894227934,0.2275223356160437,0.21243751401699493,0.17722645383431507,0.131053696043966,0.08190681057661989,2.8039994727999002e-09
709,0.3464610302941442,0.3315529784601355,0.32024041267045006,0.30885703053441715,0.2900346046374431,0.28050789160459366,0.2531384929032861,0.22757583293287775,0.21245035449117206,0.17723181495708923,0.1310734355219987,0.08184623659134728,2.778804762176245e-09
710,0.3464801343776503,0.3316043415148514,0.32024054389358236,0.30893373569720756,0.2900056491897621,0.2804659294236657,0.2531511355648342,0.22763011271269393,0.2124629090186848,0.17723618247003223,0.13109290072540528,0.08178300115845116,2.101620025083032e-09
711,0.34650024870780566,0.3316572681533932,0.3202406921803109,0.3090099535856091,0.28997572766283686,0.2804245621326676,0.25316432200883265,0.22768514810337678,0.2124751660104797,0.17723953689095406,0.13111207456540316,0.08171710236536872,3.383178033753545e-09
712,0.34652138563414947,0.3317117350018301,0.32024084085910426,0.3090856789323969,0.28994484956911865,0.2803838008637276,0.2531780565726687,0.22774091203644967,0.21248711478675758,0.17724185913951934,0.13113094018575414,0.08164853959874314,3.2355161112922913e-09
713,0.3465435575478727,0.3317677177896716,0.32024097351567843,0.30916090716556205,0.2899130253708376,0.28034365571046793,0.2531923433222688,0.22779737725517177,0.2124987455821465,0.1772431305396391,0.13114948097091536,0.0815773135506463,3.840080489283027e-09
714,0.34656677687700205,0.3318251913831762,0.32024107400134333,0.3092356343945416,0.2898802664687668,0.28030413573969093,0.25320718604518244,0.2278545163432586,0.21251004954858754,0.17724333282121213,0.13116768055302117,0.08150342622493834,1.9670428563207186e-09
715,0.3465910560801114,0.3318841298203689,0.3202411264415374,0.3093098573945842,0.2898465851898763,0.2802652490044913,0.2532225882442564,0.2279123017541347,0.21252101875597335,0.17724244812119996,0.13118552281770285,0.0814268809437503,2.4897659016191127e-09
716,0.34661640763855595,0.33194450634774614,0.32024111524460624,0.309383573589283,0.28981199477387065,0.28022700255876565,0.2532385531319697,0.22797070584063805,0.21253164619059925,0.17724045898403307,0.1312029919087692,0.08134768235409122,2.460903038927726e-09
717,0.3466428440472122,0.332006293458618,0.3202410251108528,0.3094567810312933,0.2897765093585883,0.28018940247308655,0.2532550836254888,0.22802970088509047,0.21254192575148603,0.1772373483613447,0.131220072231768,0.08126583643456285,3.230056959348844e-09
718,0.3466703778037188,0.33206946293303913,0.32024084104190925,0.3095294783812589,0.2897401439642474,0.2801524538519004,0.25327218234250254,0.22808925912963943,0.2125518522446371,0.17723309961102218,0.1312367484564548,0.08118135050217008,2.4610482578692113e-09
719,0.3466990213962147,0.33213398587926046,0.32024054835045607,0.30960166488496715,0.2897029144765189,0.2801161608520069,0.25328985159789463,0.22814935280678525,0.21256142137529607,0.17722769649557937,0.1312530055181999,0.08109423321920463,2.596745992931712e-09
720,0.34672878728959805,0.3321998327766464,0.32024013267034857,0.3096733403487742,0.2896648376284262,0.2800805267022875,0.2533080934013168,0.22820995417000534,0.21257062973828267,0.17722112317985345,0.13126882861836842,0.08100449460017567,1.7463489925825209e-09
721,0.34675968791030604,0.3322669735199632,0.32023957996717706,0.3097445051133118,0.28962593098104905,0.2800455537246247,0.25332690945570785,0.22827103552437955,0.21257947480647166,0.17721336422802086,0.13128420322370962,0.08091214601876161,1.5867290138579967e-09
722,0.34679173562966314,0.33233537746497177,0.32023887654932015,0.3098151600255229,0.28958621290303593,0.2800112433559805,0.25334630115682394,0.22833256925713863,0.2125879549175052,0.1772044045999502,0.13129911506479977,0.08081720021474269,2.583700665772438e-09
723,0.34682494274580933,0.3324050134752111,0.320238009079523,0.3098853064090393,0.28954570254890827,0.27997759617156665,0.25336626959381137,0.22839452786803566,0.21259606925880123,0.1771942296468883,0.1313135501335798,0.08071967130088255,2.7236486885682707e-09
724,0.34685932146427456,0.33247584996989277,0.32023696458706274,0.3099549460329502,0.28950441983617,0.27994461190907516,0.2533868155508878,0.22845688399947112,0.2126038178509568,0.1771828251065012,0.1313274946800385,0.0806195747697096,4.291495062335806e-09
725,0.34689488387723144,0.33254785497277656,0.3202357304805379,0.3100240810789751,0.2894623854212071,0.2799122894938985,0.25340793951015445,0.22851961046627703,0.21261120152961213,0.17717017709727542,0.1313409352080888,0.0805169275001502,3.158949724008298e-09
726,0.34693164194149806,0.3326209961619254,0.3202342945613398,0.3100927141070828,0.28941962067399357,0.27988062706529454,0.2534296416555859,0.22858268028508918,0.21261822192586685,0.17715627211229953,0.13135385847068903,0.08041174776396645,2.4040807950876098e-09
727,0.3469696074553593,0.33269524092021574,0.32023264503786436,0.31016084801958305,0.28937614765160835,0.27984962200343744,0.25345192187823196,0.22864606670323326,0.2126248814453329,0.1771410970124463,0.13136625146426822,0.0803040552319334,1.223157073012665e-09
728,0.3470087920342755,0.3327705563864623,0.3202307705405054,0.3102284860237139,0.2893319890705706,0.27981927095729175,0.25347477978264765,0.22870974322704893,0.2126311832458999,0.1771246390189713,0.131378101422505,0.08019387097970222,1.921047421614994e-09
729,0.34704920708556736,0.3328469095070314,0.3202286601374973,0.3102956315927531,0.28928716827801115,0.2797895698732522,0.25349821469457956,0.2287736836495897,0.21263713121429903,0.17710688570555566,0.1313893958095216,0.08008121749327558,3.2562249198752448e-09
730,0.3470908637821778,0.3329242670878035,0.3202263033516688,0.31036228842568214,0.28924170922170017,0.2797605140244923,0.2535222256699267,0.22883786207764037,0.21264272994155273,0.17708782498982015,0.13140012231255205,0.07996611867403258,1.46725083195228e-09
731,0.34713377303559545,0.33300259584632796,0.3202236901781581,0.3104284604054138,0.28919563641894847,0.2797320980409465,0.253546811504975,0.2289022529579885,0.21264798469738144,0.17706744512433445,0.13141026883414214,0.07984859984322311,2.9102121546254495e-09
732,0.34717794546806413,0.3330818624640314,0.3202208111031661,0.31049415155561344,0.2891489749244155,0.27970431593987877,0.25357197074791976,0.2289668311029086,0.21265290140365944,0.17704573468715942,0.13141982348394368,0.07972868774585906,3.068143564170277e-09
733,0.3472233913841793,0.3331620336383146,0.3202176571238016,0.3105593659961179,0.28910175029684665,0.27967716115695584,0.2535977017116593,0.22903157171480493,0.21265748660698727,0.17702268257194756,0.13142877457016044,0.07960641055391608,2.8864359124713683e-09
734,0.34727012074200264,0.33324307613438886,0.3202142197690971,0.310624107896972,0.2890539885647833,0.27965062657777306,0.2536240024878605,0.22909645040998092,0.21266174745046776,0.17699827797764478,0.13143711059071053,0.07948179786876565,1.5872341320327146e-09
735,0.34731814312381665,0.3333249568366866,0.3202104911222576,0.3106883814310863,0.28900571619127696,0.2796247045697575,0.25365087096227035,0.2291614432414975,0.212665691644759,0.17697251039782536,0.13144482022416165,0.07935488072274424,3.17930700117973e-09
736,0.34736746770665333,0.3334076427996872,0.320206463844218,0.3107521907255231,0.2889569600376581,0.2795993870143863,0.25367830483125137,0.2292265267210942,0.21266932743847713,0.17694536960970278,0.131451892320502,0.07922569157977347,3.7020963750772685e-09
737,0.34741810323272976,0.33349110129799087,0.3202021311985801,0.3108155398114078,0.28890774732639996,0.27957466533964814,0.2537063016195062,0.22929167784014806,0.2126726635880244,0.17691684566285373,0.1314583158918025,0.07909426433493157,3.3221952934806928e-09
738,0.3474700579799426,0.3335752998754892,0.3201974870780116,0.3108784325724653,0.2888581056031413,0.27955053055268597,0.25373485869895585,0.22935687408965974,0.2126757093269155,0.1768869288677027,0.13146408010283286,0.0789606343128867,2.515516767286111e-09
739,0.34752333973255256,0.3336602063934578,0.3201925260321758,0.3109408726921741,0.2888080626979143,0.2795269732725491,0.25376397330872086,0.2294220934792499,0.21267847433466983,0.17685560978380752,0.13146917426168467,0.07882483826508657,4.181939628630528e-09
740,0.3475779557522106,0.3337457890774187,0.3201872432972747,0.3110028635995217,0.2887576466856463,0.27950398376298297,0.2537936425761498,0.2294873145551625,0.2126809687053378,0.17682287920799125,0.13147358781045637,0.0786869143656063,2.1890657961999237e-09
741,0.3476339127494771,0.33383201656261535,0.3201816348272865,0.31106440841335486,0.28870688584600185,0.2794815519652003,0.25382386353884073,0.22955251641727706,0.21268320291573267,0.176788728162369,0.1314773103160577,0.07854690220555643,2.8061602219137927e-09
742,0.3476912168559764,0.3339188579379457,0.32017569732697493,0.31112550988529886,0.28865580862263623,0.27945966753055196,0.25385463316758045,0.22961767873513161,0.21268518779342616,0.1767531478823149,0.13148033146118082,0.07840484278594109,3.3336103611629555e-09
743,0.3477498735973367,0.33400628278820266,0.3201694282867518,0.31118617034122786,0.28860444358193243,0.2794383198530375,0.2538859483901291,0.2296827817629661,0.21268693448457868,0.1767161298044174,0.13148264103548965,0.07826077850886627,2.616819920002207e-09
744,0.34780988786705713,0.3340942612344786,0.32016282601946827,0.3112463916212581,0.2885528193713059,0.27941749810158445,0.25391780611576803,0.22974780635379974,0.2126884544216587,0.17667766555446976,0.13148422892707345,0.07811475316699362,3.5686963319068625e-09
745,0.3478712639014581,0.3341827639726066,0.32015588969922526,0.31130617501825286,0.28850096467716757,0.27939719125203744,0.25395020326052953,0.22981273397256613,0.21268975929112358,0.17663774693555048,0.13148508511421308,0.07796681193113529,1.7059000125406103e-09
746,0.34793400525583373,0.3342717623094913,0.32014861940226225,0.3113655212147913,0.2884489081826196,0.279377388118778,0.253983136773003,0.22987754670831576,0.21269086100110673,0.17659636591623143,0.1314851996574957,0.07781700133588433,3.1801148392620823e-09
747,0.3479981147819594,0.3343612281972224,0.32014101615001084,0.31142443021858984,0.28839667852498807,0.27935807738591767,0.2540166036606285,0.22994222728552197,0.21269177164918132,0.17655351461897323,0.13148456269232278,0.07766536926317982,2.4429060373966715e-09
748,0.3480635946070747,0.33445113426485573,0.3201330819543772,0.3114829012963503,0.2883443042532879,0.27933924763800155,0.2540506010163725,0.23000675907451376,0.21269250349025318,0.17650918530874882,0.13148316442184657,0.07751196492370413,2.8206877993828147e-09
749,0.3481304461144677,0.33454145384775646,0.32012481986531666,0.31154093290600876,0.2882918137857191,0.2793208873901548,0.25408512604567496,0.23007112610106642,0.21269306890463902,0.17646337038194762,0.13148099511036826,0.07735683883601317,3.816572809986208e-09
750,0.34819866992576676,0.3346321610144127,0.3201162340207534,0.3115985226273655,0.28823923536729007,0.27930298511760704,0.2541201760935518,0.230135313055178,0.2126934803663828,0.1764160623556006,0.13147804507722746,0.07720004280330266,2.7436023665332558e-09
751,0.3482682658850617,0.3347232305906476,0.32010732969889705,0.311655667091096,0.2881865970276898,0.2792855292845422,0.2541557486717482,0.23019930529907684,0.2126937504118701,0.17636725385698215,0.13147430469121385,0.07704162988771508,1.637930633226445e-09
752,0.34833923304493075,0.3348146381811521,0.3200981133729823,0.3117123619061316,0.2881339265395014,0.2792685083722072,0.254191841485811,0.23026308887448155,0.2126938916087874,0.17631693761362374,0.13146976436552263,0.07688165438209987,2.233602771709268e-09
753,0.3484115696544769,0.3349063601882911,0.32008859276845686,0.3117686015854272,0.28808125137687884,0.2792519109062256,0.25422845246196524,0.23032665050916165,0.21269391652548175,0.17626510644378965,0.1314644145532768,0.07672017177913715,1.4606069229426542e-09
754,0.3484852731494338,0.33499837382813613,0.32007877692261294,0.31182437947013475,0.2880285986747876,0.2792357254830572,0.25426557977367076,0.23038997762282504,0.21269383770077172,0.17621175324745383,0.13145824574363266,0.07655723873774442,3.091046466395685e-09
755,0.3485603401444161,0.33509065714370145,0.3200686762466481,0.3118796876522394,0.28797599518893435,0.27921994079555407,0.25430322186773435,0.23045305833237734,0.21269366761426073,0.17615687099782049,0.1314512484584868,0.07639291304669253,3.0895882361674955e-09
756,0.34863676642735886,0.335183189015368,0.32005830259010465,0.31193451689571733,0.28792346725649093,0.2792045456575617,0.25434137748985225,0.23051588145658342,0.21269341865720312,0.17610045273342612,0.1314434132497948,0.07622725358535619,2.605894449643001e-09
757,0.3487145469561798,0.3352759491684887,0.3200476693076079,0.3119888565563125,0.28787104075772285,0.2791895290275102,0.2543800457094554,0.2305784365201641,0.21269310310396902,0.1760424915508583,0.1314347306975074,0.07606032028153896,2.18016004766874e-09
758,0.3487936758577035,0.33536891817820236,0.3200367913278001,0.31204269450007105,0.28781874107864636,0.2791748800309616,0.25441922594374206,0.2306407137573686,0.2126927330841635,0.17598298059813225,0.13142519140813727,0.07589217406631384,3.2342689537690442e-09
759,0.34887414642884435,0.3354620774714732,0.32002568522430463,0.3120960170207934,0.2877665930748108,0.2791605879820592,0.25445891798076337,0.23070270411504593,0.2126923205554414,0.17592191306875055,0.1314147860139512,0.07572287682583348,3.2428916384350723e-09
760,0.3489559511400553,0.3355554093263995,0.3200143692885206,0.3121488087566259,0.2877146210363241,0.2791466424038472,0.254499122001452,0.23076439925524822,0.21269187727706837,0.17585928219648095,0.13140350517279276,0.07555249135006588,2.699798466879242e-09
761,0.3490390816410293,0.33564889686885485,0.32000286360399244,0.31220105260606557,0.287662848654228,0.27913303304742404,0.25453983860047236,0.23082579155739477,0.21269141478427692,0.17579508125088195,0.13139133956853058,0.07538108127842953,2.80474606320642e-09
762,0.3491235287686204,0.3357425240665198,0.3199911901220207,0.3122527296437032,0.2876112989883155,0.27911974990989397,0.25458106880577613,0.2308868741200128,0.21269094436345778,0.17572930353359636,0.13137827991212508,0.0752087110423017,2.9383695052002516e-09
763,0.34920928255695083,0.3358362757203945,0.319979372738125,0.3123038190361194,0.2875599944365043,0.2791067832510963,0.25462281409676,0.23094764076208618,0.21269047702823993,0.17566194237544402,0.1313643169433076,0.07503544580439431,3.9000208460693885e-09
764,0.3492963322496506,0.33593013745388034,0.31996743736887384,0.31235429795841174,0.2875089567058472,0.2790941236090818,0.25466507642091546,0.23100808602401918,0.21269002349649727,0.1755929911343281,0.13134944143285826,0.07486135139499181,1.8750040463483995e-09
765,0.34938466631416454,0.3360240956995361,0.3199554120285062,0.3124041415119354,0.2874582067852739,0.2790817618143234,0.2547078582088733,0.2310682051682351,0.212689594168329,0.17552244319397683,0.13133364418546964,0.07468649424506937,7.630773218180751e-10
766,0.3494742724580563,0.33611813768362664,0.3199433269046715,0.31245332264393644,0.2874077649201498,0.2790696890026472,0.2547511623877532,0.23112799417941735,0.21268919910505812,0.175450291963537,0.13131691604318085,0.07451094131630821,1.7664654949441375e-09
767,0.3495651376472189,0.3362122514085799,0.319931214432485,0.312501812069864,0.2873576505887159,0.2790578966268678,0.2547949923927228,0.23118744976439579,0.21268884800928442,0.17537653087802774,0.13129924788936098,0.07433476002805214,3.3332311178870834e-09
768,0.34965724812591126,0.3363064256334995,0.3199191093659956,0.31254957819929374,0.2873078824804967,0.27904637646713937,0.2548393521767015,0.2312465693516874,0.2126885502060435,0.17530115339967445,0.1312806306532262,0.07415801818125076,1.247766873163052e-09
769,0.34975058943849985,0.33640064985285495,0.31990704884598864,0.31259658706649446,0.28725847847671787,0.2790351206400059,0.25488424621812145,0.23130535109067674,0.21268831462509757,0.17522415302011965,0.13126105531485993,0.07398078387945435,2.6071023316219408e-09
770,0.3498451464528171,0.3364949142735123,0.319895072462944,0.31264280226685376,0.287209455632802,0.2790241216061759,0.25492967952669654,0.23136379385044267,0.2126881497844117,0.17514552326352692,0.13124051291072011,0.07380312544693915,1.7583666091693705e-09
771,0.3499409033850031,0.3365892097902436,0.3198832223137729,0.31268818490049705,0.2871608301629743,0.279013372177018,0.2549756576471333,0.23142189721820686,0.21268806377483962,0.1750652576905725,0.13121899453960034,0.07362511134405576,2.9509732956385376e-09
772,0.35003784382572417,0.3366835279598818,0.31987154305083015,0.3127326935246237,0.2871126174270249,0.27900286551981185,0.2550221866607486,0.23147966149740043,0.21268806424606654,0.174983349903333,0.13119649136902178,0.07344681007990823,1.4793888563249998e-09
773,0.35013595076762927,0.3367778609742649,0.3198600819215052,0.31277628411621655,0.287064831919239,0.27899259516176167,0.2550692731849448,0.23153708770531758,0.21268815839383104,0.17489979355105792,0.1311729946420208,0.07326829012248519,2.8748953681038286e-09
774,0.3502352066339322,0.3368722016321476,0.319848888796559,0.31281891004697954,0.28701748725952925,0.2789825549928188,0.25511692437052996,0.23159417757034598,0.2126883529484708,0.1748145823368353,0.13114849568430834,0.07308961980638617,4.839089529187807e-09
