t,H,Q2_re,Q2_im,generator_norm,antisym_residual
34,np.float64(119.57668583507859),np.float64(-25.384260859804623),np.float64(-1.3842608598034012),np.float64(57.92544282237022),np.float64(3.0531133177191805e-16)
35,np.float64(119.5766858350786),np.float64(-25.38426085980463),np.float64(-1.3842608598033976),np.float64(57.92882875334419),np.float64(1.7763568394002505e-15)
36,np.float64(119.57668583507856),np.float64(-25.384260859804623),np.float64(-1.384260859803243),np.float64(57.93010572249441),np.float64(3.552713678800501e-15)
37,np.float64(119.57668583507868),np.float64(-25.38426085980471),np.float64(-1.3842608598033799),np.float64(57.9323611382482),np.float64(7.105427357601002e-15)
38,np.float64(119.57668583507856),np.float64(-25.38426085980474),np.float64(-1.3842608598032982),np.float64(57.935343106803096),np.float64(3.552713678800501e-15)
39,np.float64(119.57668583507834),np.float64(-25.384260859804712),np.float64(-1.3842608598034154),np.float64(57.93661986742075),np.float64(3.552713678800501e-15)
40,np.float64(119.57668583507842),np.float64(-25.384260859804687),np.float64(-1.384260859803664),np.float64(57.937592402739845),np.float64(8.881784197001252e-16)
41,np.float64(119.57668583507834),np.float64(-25.38426085980459),np.float64(-1.3842608598035762),np.float64(57.93976503970799),np.float64(4.440892098500626e-16)
42,np.float64(119.57668583507821),np.float64(-25.384260859804627),np.float64(-1.3842608598032697),np.float64(57.941204224245325),np.float64(4.440892098500626e-16)
43,np.float64(119.57668583507808),np.float64(-25.384260859804606),np.float64(-1.3842608598035255),np.float64(57.94169947107149),np.float64(3.552713678800501e-15)
44,np.float64(119.57668583507828),np.float64(-25.384260859804677),np.float64(-1.38426085980364),np.float64(57.94297196060097),np.float64(7.105427357601002e-15)
45,np.float64(119.57668583507831),np.float64(-25.384260859804687),np.float64(-1.3842608598035753),np.float64(57.94438231378263),np.float64(3.552713678800501e-15)
46,np.float64(119.5766858350785),np.float64(-25.38426085980468),np.float64(-1.3842608598035415),np.float64(57.944846980518136),np.float64(8.881784197001252e-16)
47,np.float64(119.57668583507873),np.float64(-25.384260859804744),np.float64(-1.3842608598035202),np.float64(57.94545668649975),np.float64(3.552713678800501e-15)
48,np.float64(119.57668583507879),np.float64(-25.38426085980472),np.float64(-1.3842608598034403),np.float64(57.9466091994817),np.float64(3.552713678800501e-15)
49,np.float64(119.57668583507859),np.float64(-25.38426085980479),np.float64(-1.384260859803307),np.float64(57.94717083989552),np.float64(7.105427357601002e-15)
50,np.float64(119.57668583507848),np.float64(-25.384260859804687),np.float64(-1.3842608598033124),np.float64(57.94744245187183),np.float64(3.552713678800501e-15)
51,np.float64(119.5766858350784),np.float64(-25.384260859804535),np.float64(-1.3842608598033195),np.float64(57.948237515003264),np.float64(8.881784197001252e-16)
52,np.float64(119.57668583507851),np.float64(-25.38426085980445),np.float64(-1.3842608598033763),np.float64(57.94885565212269),np.float64(8.881784197001252e-16)
53,np.float64(119.57668583507851),np.float64(-25.3842608598044),np.float64(-1.3842608598034332),np.float64(57.94902167858841),np.float64(7.105427357601002e-15)
54,np.float64(119.57668583507858),np.float64(-25.384260859804506),np.float64(-1.3842608598034651),np.float64(57.949496519948944),np.float64(4.440892098500626e-16)
55,np.float64(119.57668583507854),np.float64(-25.384260859804495),np.float64(-1.3842608598036517),np.float64(57.95008904673475),np.float64(7.105427357601002e-15)
56,np.float64(119.5766858350787),np.float64(-25.384260859804606),np.float64(-1.384260859803554),np.float64(57.95026337447552),np.float64(7.105427357601002e-15)
57,np.float64(119.57668583507856),np.float64(-25.384260859804577),np.float64(-1.3842608598035735),np.float64(57.95051112884501),np.float64(1.249000902703301e-16)
58,np.float64(119.57668583507888),np.float64(-25.38426085980462),np.float64(-1.384260859803625),np.float64(57.95101530575444),np.float64(7.105427357601002e-15)
59,np.float64(119.57668583507896),np.float64(-25.384260859804613),np.float64(-1.3842608598036499),np.float64(57.95123439288503),np.float64(8.881784197001252e-16)
60,np.float64(119.57668583507913),np.float64(-25.384260859804527),np.float64(-1.3842608598038346),np.float64(57.951345743426465),np.float64(3.552713678800501e-15)
61,np.float64(119.57668583507908),np.float64(-25.38426085980449),np.float64(-1.3842608598040478),np.float64(57.951726944913965),np.float64(8.881784197001252e-16)
62,np.float64(119.57668583507899),np.float64(-25.384260859804506),np.float64(-1.3842608598039128),np.float64(57.95198627620949),np.float64(4.40619762898109e-16)
63,np.float64(119.57668583507908),np.float64(-25.384260859804535),np.float64(-1.3842608598039163),np.float64(57.95203478425035),np.float64(7.105427357601002e-15)
64,np.float64(119.57668583507929),np.float64(-25.384260859804524),np.float64(-1.384260859804133),np.float64(57.952282123570335),np.float64(8.881784197001252e-16)
65,np.float64(119.57668583507933),np.float64(-25.384260859804453),np.float64(-1.384260859804666),np.float64(57.952554216321495),np.float64(7.105427357601002e-15)
66,np.float64(119.57668583507922),np.float64(-25.384260859804517),np.float64(-1.3842608598049395),np.float64(57.95259517660079),np.float64(4.440892098500626e-16)
67,np.float64(119.57668583507927),np.float64(-25.384260859804662),np.float64(-1.3842608598050177),np.float64(57.95272321390204),np.float64(8.881784197001252e-16)
68,np.float64(119.57668583507945),np.float64(-25.38426085980462),np.float64(-1.3842608598049733),np.float64(57.95297189616583),np.float64(7.105427357601002e-15)
69,np.float64(119.57668583507947),np.float64(-25.384260859804616),np.float64(-1.3842608598048258),np.float64(57.953038012195925),np.float64(8.881784197001252e-16)
70,np.float64(119.57668583507957),np.float64(-25.384260859804677),np.float64(-1.384260859805071),np.float64(57.95308539223128),np.float64(3.552713678800501e-15)
71,np.float64(119.57668583507993),np.float64(-25.384260859804733),np.float64(-1.3842608598049964),np.float64(57.95328376349252),np.float64(7.105427357601002e-15)
72,np.float64(119.57668583508),np.float64(-25.38426085980479),np.float64(-1.3842608598047654),np.float64(57.953382531771794),np.float64(5.39499001028787e-16)
73,np.float64(119.57668583508001),np.float64(-25.384260859804748),np.float64(-1.3842608598047565),np.float64(57.953397278606865),np.float64(7.105427357601002e-15)
74,np.float64(119.57668583508007),np.float64(-25.38426085980474),np.float64(-1.3842608598046233),np.float64(57.95353990646832),np.float64(8.881784197001252e-16)
75,np.float64(119.57668583508004),np.float64(-25.384260859804666),np.float64(-1.3842608598045096),np.float64(57.9536598286996),np.float64(3.552713678800501e-15)
76,np.float64(119.57668583508017),np.float64(-25.384260859804755),np.float64(-1.3842608598043524),np.float64(57.953678704752974),np.float64(3.552713678800501e-15)
77,np.float64(119.57668583508026),np.float64(-25.384260859804726),np.float64(-1.3842608598045238),np.float64(57.95377812994936),np.float64(7.105427357601002e-15)
78,np.float64(119.57668583508027),np.float64(-25.38426085980479),np.float64(-1.3842608598045203),np.float64(57.95390111321673),np.float64(7.105427357601002e-15)
79,np.float64(119.57668583508033),np.float64(-25.38426085980479),np.float64(-1.3842608598047237),np.float64(57.9539388187224),np.float64(3.552713678800501e-15)
80,np.float64(119.57668583508038),np.float64(-25.384260859804712),np.float64(-1.3842608598047228),np.float64(57.95401205370277),np.float64(1.6653345369377348e-16)
81,np.float64(119.57668583508043),np.float64(-25.384260859804726),np.float64(-1.384260859804705),np.float64(57.954123748724626),np.float64(1.6479873021779667e-16)
82,np.float64(119.57668583508058),np.float64(-25.384260859804762),np.float64(-1.384260859804808),np.float64(57.95417707428967),np.float64(8.881784197001252e-16)
83,np.float64(119.57668583508047),np.float64(-25.384260859804712),np.float64(-1.384260859804865),np.float64(57.954235797925094),np.float64(7.105427357601002e-15)
84,np.float64(119.57668583508047),np.float64(-25.384260859804773),np.float64(-1.3842608598048578),np.float64(57.95432950956187),np.float64(4.440892098500626e-16)
85,np.float64(119.57668583508082),np.float64(-25.384260859804865),np.float64(-1.3842608598047654),np.float64(57.95438845681991),np.float64(7.105427357601002e-15)
86,np.float64(119.57668583508095),np.float64(-25.384260859804904),np.float64(-1.3842608598048258),np.float64(57.95443810251196),np.float64(8.881784197001252e-16)
87,np.float64(119.57668583508095),np.float64(-25.38426085980492),np.float64(-1.3842608598048805),np.float64(57.95451390611422),np.float64(3.552713678800501e-15)
88,np.float64(119.57668583508095),np.float64(-25.384260859804904),np.float64(-1.3842608598048862),np.float64(57.95457013434821),np.float64(7.105427357601002e-15)
89,np.float64(119.57668583508088),np.float64(-25.38426085980483),np.float64(-1.384260859804808),np.float64(57.954612928511786),np.float64(3.552713678800501e-15)
90,np.float64(119.57668583508101),np.float64(-25.384260859804897),np.float64(-1.384260859804833),np.float64(57.954675076389954),np.float64(7.105427357601002e-15)
91,np.float64(119.57668583508105),np.float64(-25.384260859804947),np.float64(-1.3842608598047477),np.float64(57.95472484253742),np.float64(3.552713678800501e-15)
92,np.float64(119.57668583508121),np.float64(-25.38426085980499),np.float64(-1.384260859804785),np.float64(57.95476164397822),np.float64(1.6306400674181987e-16)
93,np.float64(119.57668583508118),np.float64(-25.38426085980499),np.float64(-1.3842608598049075),np.float64(57.954815777247),np.float64(3.552713678800501e-15)
94,np.float64(119.57668583508152),np.float64(-25.384260859805085),np.float64(-1.3842608598048542),np.float64(57.954859633329576),np.float64(8.881784197001252e-16)
95,np.float64(119.57668583508179),np.float64(-25.384260859805067),np.float64(-1.3842608598048303),np.float64(57.95489033637278),np.float64(3.552713678800501e-15)
96,np.float64(119.57668583508163),np.float64(-25.38426085980494),np.float64(-1.3842608598050532),np.float64(57.95494100963054),np.float64(5.837344496661956e-16)
97,np.float64(119.5766858350815),np.float64(-25.384260859804872),np.float64(-1.384260859804936),np.float64(57.95498243581792),np.float64(3.552713678800501e-15)
98,np.float64(119.57668583508149),np.float64(-25.384260859804918),np.float64(-1.3842608598049484),np.float64(57.95500656124205),np.float64(7.105427357601002e-15)
99,np.float64(119.5766858350818),np.float64(-25.384260859804915),np.float64(-1.3842608598048471),np.float64(57.95505553111198),np.float64(7.105427357601002e-15)
100,np.float64(119.57668583508189),np.float64(-25.38426085980501),np.float64(-1.3842608598048685),np.float64(57.95509908394861),np.float64(7.105427357601002e-15)
101,np.float64(119.57668583508186),np.float64(-25.384260859805092),np.float64(-1.384260859804801),np.float64(57.95511693477869),np.float64(3.552713678800501e-15)
102,np.float64(119.57668583508215),np.float64(-25.38426085980508),np.float64(-1.3842608598048933),np.float64(57.955162715916984),np.float64(3.552713678800501e-15)
103,np.float64(119.576685835082),np.float64(-25.38426085980507),np.float64(-1.3842608598048778),np.float64(57.95521188650919),np.float64(7.105427357601002e-15)
104,np.float64(119.57668583508193),np.float64(-25.384260859805046),np.float64(-1.3842608598048933),np.float64(57.955225506401945),np.float64(5.819997261902188e-16)
105,np.float64(119.5766858350818),np.float64(-25.384260859805003),np.float64(-1.384260859804865),np.float64(57.95526447012006),np.float64(3.552713678800501e-15)
106,np.float64(119.57668583508183),np.float64(-25.384260859805057),np.float64(-1.3842608598049972),np.float64(57.955319965722374),np.float64(4.440892098500626e-16)
107,np.float64(119.57668583508188),np.float64(-25.384260859804982),np.float64(-1.3842608598052593),np.float64(57.95533312220205),np.float64(3.552713678800501e-15)
108,np.float64(119.57668583508199),np.float64(-25.384260859805007),np.float64(-1.3842608598050443),np.float64(57.95536170682366),np.float64(3.552713678800501e-15)
109,np.float64(119.57668583508217),np.float64(-25.384260859804947),np.float64(-1.3842608598054866),np.float64(57.95542104874414),np.float64(4.440892098500626e-16)
110,np.float64(119.57668583508206),np.float64(-25.384260859804957),np.float64(-1.3842608598053978),np.float64(57.9554381653794),np.float64(8.881784197001252e-16)
111,np.float64(119.57668583508197),np.float64(-25.38426085980501),np.float64(-1.3842608598053436),np.float64(57.955454975296774),np.float64(7.105427357601002e-15)
112,np.float64(119.57668583508186),np.float64(-25.38426085980501),np.float64(-1.3842608598053516),np.float64(57.95551356000375),np.float64(3.552713678800501e-15)
113,np.float64(119.57668583508172),np.float64(-25.38426085980504),np.float64(-1.3842608598051669),np.float64(57.955538250434515),np.float64(8.881784197001252e-16)
114,np.float64(119.57668583508192),np.float64(-25.384260859805067),np.float64(-1.3842608598052726),np.float64(57.95554486888404),np.float64(7.105427357601002e-15)
115,np.float64(119.57668583508183),np.float64(-25.384260859804957),np.float64(-1.3842608598053943),np.float64(57.955597680482256),np.float64(7.105427357601002e-15)
116,np.float64(119.57668583508182),np.float64(-25.384260859804876),np.float64(-1.3842608598053907),np.float64(57.9556316774698),np.float64(8.881784197001252e-16)
117,np.float64(119.57668583508163),np.float64(-25.3842608598049),np.float64(-1.3842608598053179),np.float64(57.95563204197495),np.float64(7.105427357601002e-15)
118,np.float64(119.57668583508169),np.float64(-25.384260859804822),np.float64(-1.384260859805348),np.float64(57.95567509188072),np.float64(7.105427357601002e-15)
119,np.float64(119.57668583508158),np.float64(-25.384260859804737),np.float64(-1.384260859805119),np.float64(57.955717941307164),np.float64(7.105427357601002e-15)
120,np.float64(119.57668583508149),np.float64(-25.38426085980474),np.float64(-1.3842608598049324),np.float64(57.955717034748076),np.float64(7.105427357601002e-15)
121,np.float64(119.5766858350816),np.float64(-25.384260859804932),np.float64(-1.3842608598049253),np.float64(57.95574816189965),np.float64(8.881784197001252e-16)
122,np.float64(119.576685835082),np.float64(-25.384260859805007),np.float64(-1.384260859804768),np.float64(57.955797566295956),np.float64(4.440892098500626e-16)
123,np.float64(119.57668583508189),np.float64(-25.384260859805018),np.float64(-1.3842608598046873),np.float64(57.95580018888485),np.float64(3.552713678800501e-15)
124,np.float64(119.576685835082),np.float64(-25.384260859805003),np.float64(-1.3842608598047583),np.float64(57.95581923808321),np.float64(3.552713678800501e-15)
125,np.float64(119.57668583508192),np.float64(-25.384260859805053),np.float64(-1.3842608598048223),np.float64(57.95587170864502),np.float64(7.105427357601002e-15)
126,np.float64(119.57668583508188),np.float64(-25.384260859805167),np.float64(-1.3842608598047974),np.float64(57.95588164528559),np.float64(3.552713678800501e-15)
127,np.float64(119.57668583508183),np.float64(-25.38426085980509),np.float64(-1.3842608598048276),np.float64(57.955890194580235),np.float64(7.105427357601002e-15)
128,np.float64(119.57668583508155),np.float64(-25.384260859805067),np.float64(-1.3842608598047654),np.float64(57.955941754330325),np.float64(4.440892098500626e-16)
129,np.float64(119.57668583508172),np.float64(-25.384260859805163),np.float64(-1.3842608598047796),np.float64(57.955961332215146),np.float64(5.596651614370174e-16)
130,np.float64(119.57668583508189),np.float64(-25.38426085980521),np.float64(-1.3842608598049557),np.float64(57.95596223749568),np.float64(8.881784197001252e-16)
131,np.float64(119.57668583508212),np.float64(-25.38426085980529),np.float64(-1.3842608598047867),np.float64(57.95600910490915),np.float64(8.881784197001252e-16)
132,np.float64(119.57668583508236),np.float64(-25.38426085980536),np.float64(-1.3842608598048436),np.float64(57.956039042635865),np.float64(7.105427357601002e-15)
133,np.float64(119.57668583508234),np.float64(-25.38426085980533),np.float64(-1.384260859804792),np.float64(57.956035957497875),np.float64(3.552713678800501e-15)
134,np.float64(119.57668583508229),np.float64(-25.384260859805266),np.float64(-1.3842608598047619),np.float64(57.956075134546246),np.float64(7.105427357601002e-15)
135,np.float64(119.57668583508249),np.float64(-25.384260859805334),np.float64(-1.384260859804904),np.float64(57.95611458267062),np.float64(7.105427357601002e-15)
136,np.float64(119.57668583508291),np.float64(-25.384260859805437),np.float64(-1.3842608598048685),np.float64(57.95611145198463),np.float64(7.105427357601002e-15)
137,np.float64(119.57668583508297),np.float64(-25.384260859805472),np.float64(-1.3842608598048365),np.float64(57.95614107058268),np.float64(4.440892098500626e-16)
138,np.float64(119.57668583508308),np.float64(-25.384260859805543),np.float64(-1.3842608598048016),np.float64(57.956187756386406),np.float64(1.5395670849294163e-17)
139,np.float64(119.57668583508313),np.float64(-25.384260859805543),np.float64(-1.3842608598047583),np.float64(57.956188296292225),np.float64(2.0209528495129803e-16)
140,np.float64(119.57668583508351),np.float64(-25.38426085980569),np.float64(-1.384260859804698),np.float64(57.95620772884918),np.float64(3.552713678800501e-15)
141,np.float64(119.57668583508345),np.float64(-25.384260859805654),np.float64(-1.3842608598046997),np.float64(57.95625822734066),np.float64(3.552713678800501e-15)
142,np.float64(119.57668583508345),np.float64(-25.384260859805607),np.float64(-1.384260859804705),np.float64(57.95626544861941),np.float64(8.881784197001252e-16)
143,np.float64(119.5766858350833),np.float64(-25.384260859805572),np.float64(-1.3842608598047352),np.float64(57.95627536402236),np.float64(2.732189474663471e-16)
144,np.float64(119.57668583508291),np.float64(-25.384260859805565),np.float64(-1.384260859804776),np.float64(57.95632568578925),np.float64(8.881784197001252e-16)
145,np.float64(119.57668583508283),np.float64(-25.384260859805593),np.float64(-1.3842608598047015),np.float64(57.95634152687904),np.float64(7.105427357601002e-15)
146,np.float64(119.57668583508263),np.float64(-25.384260859805472),np.float64(-1.3842608598042965),np.float64(57.95634391194309),np.float64(7.105427357601002e-15)
147,np.float64(119.57668583508271),np.float64(-25.384260859805536),np.float64(-1.3842608598043213),np.float64(57.95639041829461),np.float64(8.881784197001252e-16)
148,np.float64(119.57668583508267),np.float64(-25.38426085980573),np.float64(-1.384260859804126),np.float64(57.95641558350581),np.float64(7.105427357601002e-15)
149,np.float64(119.57668583508257),np.float64(-25.384260859805657),np.float64(-1.3842608598040798),np.float64(57.95641347429663),np.float64(7.105427357601002e-15)
150,np.float64(119.5766858350828),np.float64(-25.384260859805767),np.float64(-1.3842608598041082),np.float64(57.95645356743414),np.float64(7.105427357601002e-15)
151,np.float64(119.57668583508274),np.float64(-25.384260859805682),np.float64(-1.3842608598040087),np.float64(57.95648756767916),np.float64(7.105427357601002e-15)
152,np.float64(119.57668583508311),np.float64(-25.384260859805764),np.float64(-1.3842608598039945),np.float64(57.95648442617025),np.float64(4.440892098500626e-16)
153,np.float64(119.57668583508328),np.float64(-25.38426085980584),np.float64(-1.3842608598040655),np.float64(57.95651650559219),np.float64(7.105427357601002e-15)
154,np.float64(119.57668583508342),np.float64(-25.384260859805824),np.float64(-1.3842608598041073),np.float64(57.956557730592834),np.float64(7.105427357601002e-15)
155,np.float64(119.57668583508308),np.float64(-25.38426085980573),np.float64(-1.384260859804094),np.float64(57.956556833401464),np.float64(3.552713678800501e-15)
156,np.float64(119.57668583508323),np.float64(-25.384260859805593),np.float64(-1.3842608598040478),np.float64(57.95657996204497),np.float64(6.171278765787491e-16)
157,np.float64(119.57668583508337),np.float64(-25.384260859805593),np.float64(-1.384260859804142),np.float64(57.956625757015914),np.float64(6.353424730765056e-17)
158,np.float64(119.5766858350835),np.float64(-25.38426085980553),np.float64(-1.3842608598041473),np.float64(57.95662985487126),np.float64(7.105427357601002e-15)
159,np.float64(119.5766858350836),np.float64(-25.3842608598056),np.float64(-1.384260859803991),np.float64(57.95664388126176),np.float64(1.6089560239684886e-16)
160,np.float64(119.57668583508344),np.float64(-25.38426085980554),np.float64(-1.3842608598038595),np.float64(57.956690847883685),np.float64(8.881784197001252e-16)
161,np.float64(119.57668583508368),np.float64(-25.384260859805604),np.float64(-1.3842608598037103),np.float64(57.956701943858015),np.float64(7.105427357601002e-15)
162,np.float64(119.57668583508394),np.float64(-25.38426085980565),np.float64(-1.384260859803752),np.float64(57.95670791041841),np.float64(7.105427357601002e-15)
163,np.float64(119.5766858350839),np.float64(-25.38426085980568),np.float64(-1.3842608598037138),np.float64(57.956752471810645),np.float64(8.881784197001252e-16)
164,np.float64(119.57668583508375),np.float64(-25.384260859805597),np.float64(-1.3842608598037245),np.float64(57.95677156917161),np.float64(7.105427357601002e-15)
165,np.float64(119.57668583508388),np.float64(-25.384260859805494),np.float64(-1.3842608598036912),np.float64(57.95677174768429),np.float64(8.881784197001252e-16)
166,np.float64(119.57668583508396),np.float64(-25.384260859805494),np.float64(-1.3842608598037813),np.float64(57.956810750077715),np.float64(3.552713678800501e-15)
167,np.float64(119.57668583508372),np.float64(-25.384260859805494),np.float64(-1.3842608598036072),np.float64(57.95683767546856),np.float64(3.552713678800501e-15)
168,np.float64(119.57668583508351),np.float64(-25.384260859805465),np.float64(-1.384260859803625),np.float64(57.956835121245525),np.float64(7.105427357601002e-15)
169,np.float64(119.57668583508371),np.float64(-25.384260859805412),np.float64(-1.384260859803696),np.float64(57.956866335597326),np.float64(7.105427357601002e-15)
170,np.float64(119.57668583508374),np.float64(-25.38426085980548),np.float64(-1.3842608598037405),np.float64(57.95689980295179),np.float64(7.105427357601002e-15)
171,np.float64(119.57668583508399),np.float64(-25.384260859805494),np.float64(-1.384260859803625),np.float64(57.956897761041475),np.float64(2.1326256732789872e-16)
172,np.float64(119.57668583508391),np.float64(-25.38426085980543),np.float64(-1.3842608598036001),np.float64(57.9569202229495),np.float64(7.105427357601002e-15)
173,np.float64(119.57668583508402),np.float64(-25.3842608598055),np.float64(-1.3842608598036015),np.float64(57.95695813782478),np.float64(8.881784197001252e-16)
174,np.float64(119.57668583508378),np.float64(-25.38426085980552),np.float64(-1.3842608598036712),np.float64(57.95695953384076),np.float64(1.8098044764214283e-16)
175,np.float64(119.57668583508398),np.float64(-25.38426085980551),np.float64(-1.3842608598036428),np.float64(57.956973562516275),np.float64(3.552713678800501e-15)
176,np.float64(119.57668583508419),np.float64(-25.384260859805504),np.float64(-1.3842608598035824),np.float64(57.957013367033696),np.float64(7.105427357601002e-15)
177,np.float64(119.57668583508423),np.float64(-25.384260859805494),np.float64(-1.384260859803561),np.float64(57.95702044241608),np.float64(3.552713678800501e-15)
178,np.float64(119.57668583508428),np.float64(-25.3842608598055),np.float64(-1.3842608598035966),np.float64(57.9570273185167),np.float64(8.881784197001252e-16)
179,np.float64(119.57668583508396),np.float64(-25.384260859805376),np.float64(-1.3842608598035042),np.float64(57.957066215521024),np.float64(3.552713678800501e-15)
180,np.float64(119.576685835084),np.float64(-25.384260859805327),np.float64(-1.384260859803483),np.float64(57.95708028805728),np.float64(8.881784197001252e-16)
181,np.float64(119.57668583508433),np.float64(-25.384260859805387),np.float64(-1.384260859803494),np.float64(57.95708187787226),np.float64(7.105427357601002e-15)
182,np.float64(119.57668583508419),np.float64(-25.3842608598054),np.float64(-1.3842608598035255),np.float64(57.95711706987336),np.float64(2.946861504815601e-16)
183,np.float64(119.5766858350841),np.float64(-25.384260859805465),np.float64(-1.384260859803419),np.float64(57.957138370087385),np.float64(7.105427357601002e-15)
184,np.float64(119.57668583508419),np.float64(-25.38426085980555),np.float64(-1.3842608598033372),np.float64(57.95713693372771),np.float64(7.105427357601002e-15)
185,np.float64(119.57668583508405),np.float64(-25.384260859805465),np.float64(-1.3842608598032768),np.float64(57.957166065022655),np.float64(8.881784197001252e-16)
186,np.float64(119.57668583508399),np.float64(-25.38426085980545),np.float64(-1.3842608598031898),np.float64(57.95719363283031),np.float64(3.552713678800501e-15)
187,np.float64(119.57668583508416),np.float64(-25.38426085980545),np.float64(-1.3842608598029713),np.float64(57.957191690554154),np.float64(8.881784197001252e-16)
