step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.0056540310482387e-31,8.241275169820076e-32,0.9999999999999999,4.635580223687185e-13
1,4.1695954414114694e-30,1.143271415290442e-30,1.0,4.635779288418517e-13
2,1.0373185272039166e-29,2.8442486504205365e-30,1.0,4.635704640907675e-13
5,5.078491125586522e-29,1.392483711734832e-29,1.0,4.63555407440645e-13
10,1.9021586476181194e-28,5.215574603643471e-29,1.0,4.635804916289619e-13
25,9.288633626340308e-28,2.546872822871678e-28,1.0,4.636405687405837e-13
50,3.457328288710128e-27,9.479731694111975e-28,1.0,4.637395594520675e-13
75,8.108715405676861e-27,2.2233482044717168e-27,0.9999999999999997,4.636088015543453e-13
100,1.3330270809882757e-26,3.655059055288371e-27,1.0000000000000002,4.637103851989717e-13
125,2.0853090359232976e-26,5.717759063961081e-27,1.0000000000000004,4.638210420409764e-13
150,2.9657618771438653e-26,8.131893912348306e-27,1.0000000000000002,4.63938526527797e-13
200,5.24046286402351e-26,1.436895132756914e-26,0.9999999999999998,4.642497804325576e-13
300,1.1825588626383774e-25,3.242486623822822e-26,1.0,4.650496877936908e-13
400,2.165523427469075e-25,5.937700835861343e-26,0.9999999999999997,4.660775346071897e-13
500,3.3231700212284433e-25,9.111879909708072e-26,1.0000000000000002,4.670718850440194e-13
