case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,harmonic_packet_A_weights,harmonic_packet_B_weights,harmonic_packet_A_phases,harmonic_packet_B_phases,harmonic_packet_A_wavelength_scales,harmonic_packet_B_wavelength_scales,harmonic_packet_A_shift,harmonic_packet_B_shift,N_A,N_B,R_input,R,T,Delta_F,collision,channel,L,N_eff,N_eff_2,p_chi,origin_A,origin_B,sim_to_A0,sim_to_B0
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,0,A_channel,0.00018310546875000033,1.0,1.4142135623730951,1.0000000000000009,1.0,2.973492159871489e-34,0.9999999999999998,0.7071067811865477
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,0,B_channel,0.00027465820312500065,1.5000000000000002,1.8708286933869709,-1.0000000000000009,2.973492159871489e-34,1.0,0.7071067811865477,1.0
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,1,A_channel,0.0002430441521665505,1.1514110600000003,1.5665992403930242,0.39435575999999956,0.6971778800000017,0.3028221200000005,0.9844521949169112,0.8203180479582128
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,1,B_channel,0.0002791485003110821,1.3485889400000002,1.7452125429299434,-0.39435576000000067,0.3028221200000003,0.697177880000002,0.8816946889135917,0.95707968708263
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,2,A_channel,0.00028045978014427334,1.4222417672774115,1.8074084490873208,-0.6889670691096449,0.15551646544517778,0.8444835345548224,0.8073686026246079,0.9881223347397693
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,2,B_channel,0.0002173829610729555,1.077758232722589,1.4944145001196176,0.6889670691096439,0.8444835345548222,0.15551646544517791,0.9964643832511516,0.7640151938551424
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,3,A_channel,0.0002764100482969756,1.4844380060768532,1.8583094516873555,-0.9377520243074129,0.0311239878462934,0.9688760121537078,0.7287618727236972,0.9995160003007318
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,3,B_channel,0.0001905562863059407,1.0155619939231468,1.430624332859413,0.9377520243074129,0.9688760121537073,0.031123987846293517,0.9998750770138791,0.718194993419159
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,4,A_channel,0.0002692494663245354,1.2626621888412333,1.6697264945264836,-0.05064875536493241,0.4746756223175342,0.5253243776824668,0.9420138395012287,0.9033910424803461
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,4,B_channel,0.0002646124342781854,1.2373378111587672,1.646819186637167,0.05064875536493263,0.525324377682467,0.4746756223175342,0.954833643746806,0.8852796877530529
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,5,A_channel,0.00019518207086646592,1.0255488081306428,1.441057398021303,0.8978047674774289,0.9489023837387157,0.05109761626128547,0.9996564679383791,0.7253968933838489
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,5,B_channel,0.00027737855226393565,1.4744511918693572,1.8502306817281111,-0.897804767477429,0.05109761626128552,0.9489023837387144,0.7422698630117552,0.998697067686146
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,6,A_channel,0.00021033391812407952,1.0603105704536746,1.4767977895978257,0.7587577181853025,0.8793788590926523,0.12062114090734914,0.9979467161341073,0.750944799476949
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,6,B_channel,0.00027980026195207974,1.4396894295463258,1.8218310263685207,-0.7587577181853027,0.1206211409073489,0.8793788590926526,0.7866964701905997,0.9928037023411571
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,7,A_channel,0.0002773139146355116,1.324840953563942,1.7246805097442905,-0.2993638142557675,0.35031809287211607,0.6496819071278843,0.9011245556075884,0.9437647134069558
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,7,B_channel,0.000249906338867467,1.1751590464360582,1.5891749870005425,0.2993638142557673,0.6496819071278845,0.35031809287211724,0.9781876927618398,0.838565480819692
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,8,A_channel,0.0002748137722507149,1.4987173517899917,1.8698000041100584,-0.9948694071599669,0.0025652964200167565,0.9974347035799865,0.7089183870789107,0.9999967096433784
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,8,B_channel,0.0001837307576791846,1.0012826482100083,1.4155733625036977,0.9948694071599662,0.997434703579984,0.0025652964200168007,0.9999991752935425,0.7080143313457802
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,9,A_channel,0.0002802598637910926,1.371325287016717,1.7646461007947603,-0.48530114806686847,0.25734942596656607,0.7426505740334345,0.8610250770732675,0.9684446633474935
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,9,B_channel,0.00023582921669024426,1.128674712983283,1.5446760627878742,0.4853011480668691,0.7426505740334348,0.25734942596656607,0.9892709236742759,0.8028232268522916
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,10,A_channel,0.000224716076009534,1.0969732997473998,1.5135785077894701,0.6121068010104013,0.8060534005052016,0.1939465994947993,0.9942834148418119,0.7785645151569682
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,10,B_channel,0.00028075612737156995,1.4030267002526002,1.7913905494776399,-0.6121068010104005,0.19394659949479956,0.8060534005052017,0.828803783778411,0.9817068469071617
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,11,A_channel,0.00018696346451793871,1.00798079162647,1.422653286953434,0.9680768334941198,0.9840384167470619,0.015961583252939986,0.9999676405818236,0.7127723875244542
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,11,B_channel,0.00027559354570941676,1.4920192083735302,1.8644188438010891,-0.9680768334941197,0.015961583252939993,0.9840384167470615,0.7183018291233858,0.9998726382656793
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,12,A_channel,0.00025922234116509794,1.2121433625471165,1.6237087447080372,0.15142654981153356,0.5757132749057677,0.42428672509423426,0.965607108121564,0.8666390579917186
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,12,B_channel,0.00027308585585731574,1.2878566374528835,1.6922085900853507,-0.15142654981153325,0.4242867250942335,0.5757132749057675,0.927124135791186,0.920567118781917
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,0.69717788,0.69717788,0.3028221199999999,1.9761630173051956,13,A_channel,0.00027840330807798926,1.462161242305977,1.8402401275154099,-0.8486449692239096,0.07567751538804539,0.9243224846119568,0.7584501115927492,0.9971486982424418
