class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.30589538918158604,0.6941046108184139,-0.4607856335206557,0.6865468951553769,1-2
1,1,0.8637800502710877,0.1362199497289122,0.3430219745508512,0.12032712009255724,1-3
2,1,0.08422433300365292,0.9157756669963472,0.27772395419506524,0.4062734134987302,1-4
3,1,0.8835136151981807,0.11648638480181937,0.32080727385397895,0.11086754966615946,1-5
4,1,0.3625931551967507,0.6374068448032492,-0.4807487483095673,0.7056919122468642,1-6
5,1,0.8710043844460021,0.12899561555399777,0.33519508755625127,0.11693662735760461,2-3
6,1,0.8991081130539026,0.1008918869460973,0.3011855144168677,0.10288860966911507,2-4
7,1,0.09560990314316525,0.9043900968568348,0.29405552122706324,0.3999358991172458,2-5
8,1,0.32839260229054223,0.6716073977094578,-0.46962847129554225,0.6942420603421775,2-6
9,1,0.3641819587040491,0.6358180412959509,-0.48120002042657,0.7062176485647882,3-4
10,1,0.32178126301510473,0.6782187369848952,-0.4671595892064175,0.6919956400442092,3-5
11,1,0.07924833636312081,0.9207516636368791,0.27012596607286476,0.4091644705420336,3-6
12,1,0.3108972518707363,0.6891027481292636,-0.4628608329184489,0.6882706356098934,4-5
13,1,0.8415822237312572,0.1584177762687427,0.365132283468347,0.13030160616479192,4-6
14,1,0.8881874285504292,0.1118125714495707,0.3151357172955889,0.1085281981333192,5-6
