step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.977714852825779e-32,1.8802526905331036e-32,0.9999999999999998,2.7755575615628914e-17
25,8.868767526567557e-29,3.350036009811775e-29,0.9999999999999998,8.933413008158179e-16
50,1.9209692822029016e-28,7.256156224463157e-29,1.0,1.3239138904503559e-15
75,2.792964376596286e-28,1.0549979134857619e-28,1.0,1.581414733126306e-15
100,3.8676131286019174e-28,1.4609294035528477e-28,0.9999999999999996,1.8308035902304683e-15
125,4.977731243090708e-28,1.8802588816952401e-28,1.0,2.1690904719989138e-15
150,6.866677068486279e-28,2.5937781521803773e-28,1.0,2.475817994614163e-15
200,1.0114575540209986e-27,3.8206201912678815e-28,1.0000000000000002,2.763814399455837e-15
300,1.64603881029911e-27,6.217650052874873e-28,1.0,3.0614839503326077e-15
500,4.92442434579093e-27,1.860123048278648e-27,1.0,3.896038711578095e-15
750,1.258594831409634e-26,4.754141986871e-27,1.0000000000000002,4.688483306931678e-15
1000,3.1412217203914933e-26,1.1865465913488936e-26,1.0,6.3847239638850455e-15
1500,1.2488022667635259e-25,4.717152129943896e-26,1.0,9.154018588703106e-15
2000,3.52947460985597e-25,1.3332029510655911e-25,1.0,1.4014459917964094e-14
3000,1.2998132452259313e-24,4.909837995519997e-25,1.0000000000000002,5.750781640367585e-14
4000,3.1056471237562336e-24,1.1731088527448887e-24,1.0000000000000002,3.149037319335268e-13
5000,6.601203251295124e-24,2.493499636074579e-24,0.9999999999999996,1.75196393632882e-12
7500,4.879781331029123e-21,1.8432598588221094e-21,1.0,1.2717312825655558e-10
10000,2.5668348189918724e-17,9.695810662641438e-18,0.9999999999999913,9.23762358285035e-09
15000,7.145254352907306e-10,2.699006294819262e-10,0.9999997631221473,4.873794730829474e-05
20000,2.570226435468783,0.9708621954959077,0.2968947824078233,0.11233563912954905
25000,2.5623896054628656,0.9679019574870141,0.1770976326635026,0.16771504493889458
30000,2.567710459504889,0.9699118255529159,0.1671913916459467,0.17976971992202898
35000,2.5681669493472703,0.9700842573362994,0.1666937264753825,0.18215284022213699
40000,2.5681922008480575,0.9700937956882197,0.16666807806990316,0.18267498190156342
