step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.977714852825779e-32,1.8802526905331036e-32,0.9999999999999998,2.7755575615628914e-17
5,1.593631069591296e-29,6.019688139860301e-30,1.0,3.558222411735213e-16
10,2.9646738548412246e-29,1.1198584404556412e-29,0.9999999999999998,4.778670629901792e-16
25,8.846904270960442e-29,3.341777512409946e-29,1.0000000000000002,7.604938698951756e-16
50,1.6052785201573654e-28,6.063684533611671e-29,1.0000000000000002,1.074279099764255e-15
75,2.601655594345124e-28,9.827340608574463e-29,1.0,1.5469767950070204e-15
100,3.048801171726112e-28,1.1516361976388e-28,1.0,1.6485121177154352e-15
125,3.538371635990436e-28,1.3365636613154203e-28,1.0,1.7176785566796269e-15
150,3.90881809631818e-28,1.4764939253670647e-28,0.9999999999999993,1.6855518872907109e-15
200,6.305067380603113e-28,2.3816390164738686e-28,0.9999999999999998,2.3506069307339884e-15
250,8.473461145620758e-28,3.2007153057665363e-28,1.0,2.906422568781099e-15
300,9.728212963721634e-28,3.6746778672411156e-28,1.0,2.8623945992324106e-15
350,1.204619912706178e-27,4.550260307999927e-28,0.9999999999999996,3.1494268339929825e-15
400,1.3936470890638035e-27,5.264280430563875e-28,0.9999999999999998,3.3482624674424026e-15
450,1.5236388287562584e-27,5.755303571765038e-28,1.0000000000000002,3.616963078236428e-15
500,1.722198828903853e-27,6.505332421444552e-28,0.9999999999999998,3.7664791189449464e-15
