step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,6.796674923263994e-32,2.5673359541459624e-32,1.0000000000000004,5.065943613886837e-12
5,3.064586884358235e-29,1.1575989997530536e-29,1.0000000000000002,5.065933615276033e-12
10,4.950321955982988e-29,1.86990545901965e-29,1.0000000000000002,5.065902138670074e-12
25,1.3819700169564618e-28,5.220172146147263e-29,1.0,5.065998014294078e-12
50,2.5010534205316955e-28,9.447331882524577e-29,1.0000000000000007,5.066215088879905e-12
75,4.413850807308566e-28,1.667262007051736e-28,1.0,5.0662101794150084e-12
100,6.428707489137796e-28,2.428342102850577e-28,1.0000000000000004,5.066307982064725e-12
125,9.003229588183667e-28,3.400826917005776e-28,1.0,5.0662976145518625e-12
150,1.2723515193798896e-27,4.806105689762036e-28,1.0,5.066175919897035e-12
200,1.9117783045593624e-27,7.221438766846779e-28,0.9999999999999993,5.066251252900633e-12
250,2.6293609209833348e-27,9.931993077616456e-28,1.0,5.065946611559495e-12
300,3.7953814837913444e-27,1.4336450474753208e-27,1.0,5.0661155024033475e-12
350,5.174482847330257e-27,1.9545786738439907e-27,1.0000000000000002,5.066073187873059e-12
400,6.698347334123221e-27,2.5301942697581755e-27,1.0,5.065931470044815e-12
450,7.953814203298942e-27,3.004426930414192e-27,1.0000000000000004,5.0659645459057065e-12
500,1.0300370433091091e-26,3.890801259801267e-27,1.0,5.066089912104697e-12
