edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,30.54188939410341,0.14247988415030075,0.0840674379845732,0.16543231702655073
1,0,2,330.99344223481495,0.053656780194280024,-0.02975046766392101,0.061352590711715595
2,0,3,266.56620114110666,-0.0025466177347632283,-0.04244154120965169,0.04251787485443708
3,0,4,167.87375942481273,-0.23272488156012483,0.05000338544847533,0.2380361507281676
4,0,5,342.3287246551604,0.058445338257956204,-0.0186200065713868,0.061339727818155554
5,0,6,25.27359202467315,0.11972873402167984,0.0565280138623053,0.13240236441110534
6,0,7,23.25028505815479,0.24935216526374207,0.10713161429682548,0.27139212424748127
7,0,8,57.95825019996634,0.049814032496955415,0.07959000679944289,0.09389359411558967
8,0,9,133.44725780614957,-0.07742161606542136,0.08173591520975772,0.11258270946001528
9,0,10,75.05325735206615,0.07560752802472112,0.2832239189373568,0.29314209276772835
10,0,11,146.52901170937358,-0.22347935384422501,0.1477550793107905,0.26790779207923443
11,0,12,281.80183670448173,0.060081231884091896,-0.28754658696810254,0.2937563515938244
12,1,2,279.87239843784283,0.04863681684986113,-0.2794712316355884,0.2836718337537226
13,1,3,22.747766322508305,0.07014429000455444,0.029410726566484052,0.07606058281009637
14,1,4,51.59643382238852,0.10378060605208352,0.13092179690386563,0.16706564906369828
15,1,5,152.86789895557607,-0.17212469123464516,0.08820237864003863,0.19340777887764152
16,1,6,215.04413262031895,-0.23411795523213244,-0.16420004862919063,0.2859595652044242
17,1,7,290.32868945822213,0.04235818524408454,-0.11433307859742345,0.12192730915892792
18,1,8,325.03717709946255,0.17251947296396683,-0.12063268587922706,0.21051178934729795
19,1,9,106.32386207658335,-0.054363507224649506,0.18562168873936885,0.19341872258966983
20,1,10,192.77707211099582,-0.17388718650000143,-0.039433030462833335,0.17830232056922035
21,1,11,283.12451593844,0.03552785404758785,-0.15237647737536747,0.15646347583558465
22,1,12,355.274184654729,0.19029633471950427,-0.01573152983588883,0.19094547923073502
23,2,3,264.120543522283,-0.010409768463622081,-0.10108771732119826,0.10162229023534505
24,2,4,124.90785684539148,-0.11285743728595946,0.16173007557223812,0.1972141437507871
25,2,5,351.75261519429165,0.2502100005124044,-0.03626706295866416,0.25282473022247076
26,2,6,327.2435471517073,0.11572284049195758,-0.07445385891932339,0.13760506138767414
27,2,7,242.47845808611658,-0.055895874026227914,-0.10727647941185481,0.12096525025046675
28,2,8,84.57140832344146,0.01724475383285546,0.1814638742269333,0.18228142852250212
29,2,9,229.3336458211845,-0.17552420896746512,-0.2043082771912813,0.26935222305101514
30,2,10,341.95620382567137,0.21278011926676468,-0.06931631391672548,0.22378590333213716
31,2,11,216.85003578791225,-0.13967323664720865,-0.10467929339623024,0.1745461758430737
32,2,12,189.28993137664148,-0.17865616871582887,-0.02922383326859336,0.18103054728727208
33,3,4,77.2984913590738,0.04627270973637524,0.20530300050335326,0.21045304864037181
34,3,5,28.061804070487486,0.2467515930907472,0.13154176192827147,0.27962400437733476
35,3,6,147.65158935692014,-0.28544086923578493,0.18078596808339759,0.337875799793255
36,3,7,152.66823045019692,-0.19908586876472517,0.10289571673229705,0.22410424285063968
37,3,8,358.75866811238814,0.15911540178720052,-0.003447826928206066,0.1591527523997908
38,3,9,74.62623563295297,0.07805936422901438,0.28390043073352184,0.29443627309575354
39,3,10,302.5118034110926,0.02305398887257489,-0.03617106793291012,0.042893269382783185
40,3,11,73.3454979733389,0.04810856016505263,0.16081804397067617,0.16785969387470245
41,3,12,134.64044166939328,-0.039848725679218246,0.04035203026322544,0.056711615076823985
42,4,5,278.05751710541875,0.024447759802247112,-0.17269675926968858,0.17441864470750007
