step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.830795030007736e-33,1.9544872602080287e-33,0.735294117647059,0.0737864787372622
25,6.335229053683324e-29,3.2322597212670014e-29,0.7352941176470594,0.07378647873726207
50,1.4551297084614237e-28,7.424131165619481e-29,0.7352941176470602,0.07378647873726205
75,2.6350203028712623e-28,1.3443981137098527e-28,0.7352941176470604,0.07378647873726112
100,5.1565989712253045e-28,2.6309178424619573e-28,0.7352941176470617,0.0737864787372606
125,6.722456457536073e-28,3.429824723232706e-28,0.7352941176470629,0.07378647873726116
150,9.888936877293158e-28,5.045375957802627e-28,0.7352941176470636,0.0737864787372612
200,1.3212025878921252e-27,6.740829530061901e-28,0.7352941176470635,0.07378647873726091
300,2.5945029118398866e-27,1.3237259754285583e-27,0.735294117647065,0.07378647873725956
500,2.5194841668268817e-26,1.285451105523905e-26,0.7352941176470691,0.0737864787372604
750,2.0080698926734908e-25,1.0245254554455606e-25,0.735294117647076,0.07378647873726209
1000,5.8418199096074e-25,2.9805203620443024e-25,0.7352941176470772,0.07378647873726185
1500,1.5638265164452751e-24,7.978706716557511e-25,0.7352941176470704,0.07378647873725976
2000,2.4869833272272703e-24,1.268869044503691e-24,0.7352941176470691,0.07378647873726046
3000,4.118965417538489e-24,2.101512968132073e-24,0.7352941176470614,0.07378647873725828
4000,5.8816479470318855e-24,3.0008407893025675e-24,0.7352941176470498,0.073786478737257
5000,9.172689054437102e-24,4.679943395122252e-24,0.7352941176470368,0.07378647873725673
7500,6.339236488455108e-23,3.234304330845709e-23,0.7352941176470531,0.073786478737249
10000,1.9442151052995272e-22,9.919464822960571e-23,0.7352941176470621,0.07378647873724739
15000,9.252329326058446e-22,4.720576186764099e-22,0.7352941176471459,0.07378647873724685
20000,7.940729948666887e-21,4.051392830952253e-21,0.7352941176471768,0.07378647873723918
25000,6.777044878702385e-20,3.4576759585205174e-20,0.7352941176472059,0.07378647873724262
30000,4.271796895083126e-19,2.179488211776348e-19,0.7352941176471731,0.0737864787372507
35000,2.244948523314132e-18,1.1453818996494865e-18,0.7352941176471505,0.07378647873726138
40000,1.1213459971917948e-17,5.72115304689361e-18,0.73529411764715,0.07378647873726406
