R,R_input_text,condition_id,window,step_start,step_end,n,phi,phi_over_pi,s0,stability_gain,S_mean,S_amp,S_min,S_max,S_drift,Q_max_error,gray_error_no_phase,gray_depth_no_phase
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,all,0,4096,4097,0.0,0.0,0.01,0.0,-1.9106062967909703e-06,0.0199999512228895,-0.019999902445778924,0.020000000000000073,3.0859585457758144e-05,4.440892098500626e-16,3.2818968865049085e-05,4.483875068110901
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,first16,0,15,16,0.0,0.0,0.01,0.0,0.00015851809798087685,0.019966765633796152,-0.01993353126759223,0.020000000000000073,0.0043732067416628745,2.220446049250313e-16,0.0045649592058476,2.3405630991273694
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,first64,0,63,64,0.0,0.0,0.01,0.0,0.00017250274320008545,0.01997821138758385,-0.019956422775167626,0.020000000000000073,1.5587315752458046e-05,2.220446049250313e-16,0.0002098786713686943,3.678031693754578
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,first256,0,255,256,0.0,0.0,0.01,0.0,0.00010205535956861281,0.01999992311402002,-0.019999846228039964,0.020000000000000073,0.00013421893420314263,4.440892098500626e-16,0.0002363511797517374,3.6264422255658872
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,first_half,0,2047,2048,0.0,0.0,0.01,0.0,1.3522952551865715e-05,0.01999993512174919,-0.019999870243498304,0.020000000000000073,2.1728482964396133e-05,4.440892098500626e-16,3.531631376707174e-05,4.452024633355128
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,tail,2048,4096,2049,0.0,0.0,0.01,0.0,-1.733663290589243e-05,0.019999950076615754,-0.019999902445778924,0.019999997707452585,2.2206013797878053e-05,4.440892098500626e-16,3.959257008801652e-05,4.402386305804869
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_0000_0255,0,255,256,0.0,0.0,0.01,0.0,0.00010205535956861281,0.01999992311402002,-0.019999846228039964,0.020000000000000073,0.00013421893420314263,4.440892098500626e-16,0.0002363511797517374,3.6264422255658872
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_0256_0511,256,511,256,0.0,0.0,0.01,0.0,-0.0001325065538275819,0.01999602476588691,-0.01999263983780447,0.019999409693969347,3.657360349089523e-05,4.440892098500626e-16,0.00017305539143156696,3.7618148659884305
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_0512_0767,512,767,256,0.0,0.0,0.01,0.0,0.00012633651575660914,0.019995058873078814,-0.019999858490494904,0.01999025925566272,7.117968333297568e-05,4.440892098500626e-16,0.00020245732601077156,3.6936665034671305
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_0768_1023,768,1023,256,0.0,0.0,0.01,0.0,-8.525047721896946e-05,0.01999991660070427,-0.019999833456135537,0.019999999745273,0.00015926082832525923,4.440892098500626e-16,0.00024459470483995853,3.611552949113629
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_1024_1279,1024,1279,256,0.0,0.0,0.01,0.0,2.0603509487305737e-05,0.019999062056608535,-0.01999869014923894,0.01999943396397813,0.0002033265821789276,4.440892098500626e-16,0.00022486803505769845,3.64807227504318
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_1280_1535,1280,1535,256,0.0,0.0,0.01,0.0,4.9737711743164285e-05,0.019992495742866268,-0.019999870243498304,0.019985121242234227,0.00019119836079324053,4.440892098500626e-16,0.0002484403296701377,3.604777903135122
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_1536_1791,1536,1791,256,0.0,0.0,0.01,0.0,-0.00010633277291822001,0.019998045981789836,-0.019996092982487775,0.019999998981091893,0.000126228076962652,4.440892098500626e-16,0.00023451486809103648,3.6298296180866365
0.6866229025561479,0.68662290255614788,phi0_s0.01_g0,block256_1792_2047,1792,2047,256,0.0,0.0,0.01,0.0,0.0001335403278240051,0.01999963894966067,-0.019999820174779914,0.01999945772454142,2.637176221904936e-05,4.440892098500626e-16,0.0001602731403823852,3.7951392534481543
