step,takagi_r1,takagi_r2,takagi_r3
59,0.22360679774997794,0.22360679774997536,1.7392457187482112e-09
60,0.22360679774997785,0.22360679774997522,1.3544244349827692e-09
61,0.22360679774997788,0.2236067977499751,1.6921726518292094e-09
62,0.22360679774997788,0.22360679774997497,1.6397039846170318e-09
63,0.22360679774997783,0.22360679774997483,1.6495223030270484e-09
64,0.22360679774997783,0.22360679774997472,2.19006793682482e-09
65,0.22360679774997783,0.22360679774997458,2.442648648670318e-09
66,0.22360679774997783,0.2236067977499744,1.7826583268010032e-09
67,0.2236067977499778,0.22360679774997427,1.9932554930519637e-09
68,0.2236067977499779,0.22360679774997422,1.3263729051667318e-09
69,0.22360679774997794,0.22360679774997413,2.503122821312846e-09
70,0.22360679774997796,0.22360679774997397,1.9610289488608162e-09
71,0.223606797749978,0.22360679774997388,1.5659260623772298e-09
72,0.22360679774997796,0.22360679774997372,1.9195921583851318e-09
73,0.22360679774997805,0.2236067977499736,9.52329060616199e-10
74,0.22360679774997827,0.22360679774997363,1.192942814889477e-09
75,0.2236067977499784,0.22360679774997358,1.6832744632923624e-09
76,0.22360679774997846,0.22360679774997344,2.1031889453664665e-09
77,0.22360679774997858,0.22360679774997333,1.5257664024860296e-09
78,0.2236067977499787,0.22360679774997325,1.1166753525822865e-09
79,0.22360679774997877,0.22360679774997308,1.1674978758976056e-09
80,0.2236067977499789,0.223606797749973,1.494598821907435e-09
81,0.22360679774997894,0.22360679774997277,1.7565592070494023e-09
82,0.22360679774997896,0.22360679774997255,2.604322607862193e-09
83,0.22360679774997902,0.22360679774997236,1.481577897779954e-09
84,0.22360679774997913,0.22360679774997214,5.110175358023448e-10
85,0.22360679774997927,0.22360679774997202,2.4106479818906332e-09
86,0.22360679774997946,0.22360679774997194,8.449487857957946e-10
87,0.2236067977499796,0.2236067977499718,2.3108682125666285e-09
88,0.22360679774997963,0.22360679774997147,3.0095677120146334e-09
89,0.22360679774997977,0.22360679774997125,1.259236860778611e-09
90,0.22360679774997996,0.2236067977499711,2.4886251996496535e-09
91,0.22360679774998016,0.22360679774997097,1.9466412896961786e-09
92,0.22360679774998027,0.22360679774997064,1.94167053839146e-09
93,0.22360679774998046,0.22360679774997047,1.979566989127142e-09
94,0.2236067977499806,0.2236067977499702,1.5373876719189372e-09
95,0.2236067977499808,0.22360679774996997,2.0345418698998873e-09
96,0.22360679774998102,0.22360679774996975,1.5796652121512965e-09
97,0.22360679774998116,0.22360679774996942,1.5357053408185068e-09
98,0.22360679774998124,0.22360679774996908,2.3937739452030528e-09
99,0.2236067977499814,0.22360679774996872,9.775014160839753e-10
100,0.22360679774998152,0.22360679774996836,2.40567734009377e-09
101,0.2236067977499817,0.22360679774996803,1.0865350794093232e-09
102,0.223606797749982,0.22360679774996775,2.10857545291e-09
103,0.22360679774998218,0.2236067977499674,1.645598559225745e-09
104,0.22360679774998238,0.22360679774996697,2.531999640012362e-09
105,0.22360679774998252,0.22360679774996653,1.441268637122484e-09
106,0.22360679774998274,0.2236067977499661,6.248910046543448e-10
107,0.223606797749983,0.2236067977499657,1.3782464997853086e-09
108,0.2236067977499833,0.2236067977499653,1.700374772860256e-09
109,0.22360679774998365,0.223606797749965,4.145029047581398e-10
110,0.2236067977499841,0.22360679774996464,1.1942627590642516e-09
111,0.22360679774998446,0.22360679774996425,1.5117864067815942e-09
112,0.22360679774998485,0.2236067977499639,1.4645090584946995e-09
113,0.2236067977499852,0.22360679774996337,1.2978511368195792e-09
114,0.22360679774998557,0.2236067977499629,1.8082090661167922e-09
115,0.223606797749986,0.2236067977499624,2.4123570471932633e-09
116,0.2236067977499864,0.22360679774996184,1.931551408217907e-09
117,0.22360679774998696,0.22360679774996142,1.480126754214962e-09
118,0.22360679774998748,0.22360679774996092,2.30876870499606e-09
119,0.223606797749988,0.22360679774996042,1.8280826291850634e-09
120,0.2236067977499886,0.22360679774995992,1.069110571638493e-09
121,0.22360679774998912,0.22360679774995929,1.186648144274416e-09
122,0.2236067977499896,0.22360679774995856,1.0569614927846413e-09
123,0.22360679774999026,0.22360679774995806,1.8605594908976223e-09
124,0.2236067977499909,0.2236067977499574,1.5437712622817187e-09
125,0.22360679774999156,0.2236067977499567,1.6111951802844352e-09
126,0.2236067977499922,0.223606797749956,3.3206939918649604e-09
127,0.22360679774999295,0.22360679774995532,1.4357855007818032e-09
128,0.22360679774999367,0.2236067977499546,2.420322506594753e-09
129,0.22360679774999445,0.2236067977499538,2.4698889204485827e-09
130,0.2236067977499952,0.22360679774995296,1.3139454548972593e-09
131,0.223606797749996,0.22360679774995207,1.1179739039915785e-09
132,0.2236067977499969,0.22360679774995124,2.644977458565089e-09
133,0.22360679774999775,0.2236067977499503,1.5589710015675295e-09
134,0.22360679774999875,0.22360679774994946,1.7009003447251638e-09
135,0.22360679774999973,0.22360679774994846,2.5376838713348374e-09
136,0.22360679775000078,0.22360679774994746,1.4373561885574703e-09
137,0.22360679775000175,0.22360679774994632,5.437801270624744e-10
138,0.2236067977500028,0.2236067977499452,2.9581858112125035e-09
139,0.22360679775000392,0.22360679774994405,1.7117537242072714e-09
140,0.223606797750005,0.22360679774994277,6.763398498560766e-10
141,0.22360679775000614,0.22360679774994144,2.7016701110501113e-09
142,0.22360679775000736,0.2236067977499401,1.1760358674704019e-09
143,0.22360679775000855,0.22360679774993866,2.0623637088685063e-09
144,0.2236067977500099,0.22360679774993725,1.163763659635714e-09
145,0.22360679775001127,0.22360679774993578,1.191249035637784e-09
146,0.22360679775001283,0.22360679774993433,2.4313575039178063e-09
147,0.22360679775001432,0.22360679774993278,2.031261998140264e-09
148,0.22360679775001607,0.2236067977499313,2.273571879207342e-09
149,0.22360679775001766,0.22360679774992953,1.894435262490924e-09
150,0.22360679775001938,0.22360679774992775,1.8539857372596662e-09
151,0.22360679775002107,0.2236067977499259,9.87015258626098e-10
152,0.22360679775002296,0.22360679774992406,7.507142435188366e-10
153,0.2236067977500248,0.22360679774992198,9.206362278110302e-10
154,0.2236067977500268,0.22360679774991996,2.3201530481601814e-09
155,0.22360679775002887,0.22360679774991785,1.6638103352452628e-09
156,0.22360679775003092,0.22360679774991557,1.6955766311238007e-09
157,0.22360679775003314,0.22360679774991327,2.6456792099265235e-09
158,0.22360679775003542,0.2236067977499108,1.3332764359645922e-09
159,0.2236067977500378,0.22360679774990833,2.0934883486028252e-09
160,0.22360679775004041,0.2236067977499058,2.137200275156405e-09
161,0.2236067977500429,0.22360679774990302,1.4450013729895256e-09
162,0.22360679775004563,0.22360679774990025,1.0091259380749614e-09
163,0.2236067977500484,0.2236067977498973,2.1597200365235235e-09
164,0.2236067977500514,0.22360679774989445,2.423625068076662e-09
165,0.2236067977500544,0.22360679774989126,2.9504902036509935e-09
166,0.22360679775005757,0.22360679774988806,1.0165058594983737e-09
167,0.22360679775006087,0.22360679774988473,2.426257118211321e-09
168,0.22360679775006423,0.2236067977498812,2.537029967447469e-09
169,0.22360679775006775,0.22360679774987746,2.1818559204606405e-09
170,0.2236067977500714,0.22360679774987371,2.1750983204149717e-09
171,0.2236067977500753,0.22360679774986986,1.287298644097462e-09
172,0.22360679775007924,0.22360679774986575,1.3646161718073114e-09
173,0.22360679775008346,0.22360679774986156,1.5865559007834996e-09
174,0.22360679775008777,0.22360679774985723,9.76536279526082e-10
175,0.22360679775009226,0.2236067977498527,1.8595534912239178e-09
176,0.2236067977500971,0.2236067977498481,1.9558248975000967e-09
177,0.22360679775010184,0.2236067977498431,1.2341205467340736e-09
178,0.22360679775010694,0.22360679774983813,4.2978484969612314e-10
179,0.2236067977501121,0.22360679774983272,2.196760509718616e-09
180,0.22360679775011758,0.22360679774982725,1.1133511686160275e-09
181,0.2236067977501233,0.22360679774982156,1.5047292490989352e-09
182,0.22360679775012915,0.2236067977498156,1.2463542042802846e-09
183,0.22360679775013534,0.2236067977498095,5.254300532808083e-10
184,0.22360679775014175,0.22360679774980313,2.476662064674003e-09
185,0.2236067977501484,0.22360679774979655,5.937589101169561e-10
186,0.22360679775015538,0.22360679774978975,9.415482473166037e-10
187,0.22360679775016265,0.22360679774978268,1.1705521628055768e-09
188,0.2236067977501702,0.2236067977497753,1.7323194815653734e-09
189,0.22360679775017794,0.22360679774976758,4.623516036132373e-10
190,0.22360679775018596,0.22360679774975953,1.763017495376058e-09
191,0.22360679775019418,0.22360679774975104,9.290235433574245e-10
192,0.22360679775020284,0.22360679774974235,1.7521653089421795e-09
193,0.22360679775021186,0.22360679774973335,1.9642882397891633e-09
194,0.22360679775022124,0.223606797749724,1.7058377316243836e-09
195,0.22360679775023098,0.22360679774971423,1.7504170235661502e-09
196,0.22360679775024106,0.2236067977497041,2.1965810920407104e-09
197,0.22360679775025152,0.22360679774969353,2.326201028098124e-09
198,0.2236067977502625,0.22360679774968265,1.3448714995366504e-09
199,0.22360679775027378,0.22360679774967124,4.879442664864289e-10
200,0.2236067977502855,0.22360679774965936,1.5641055684296394e-09
201,0.22360679775029774,0.22360679774964703,1.3397066477429354e-09
202,0.22360679775031042,0.22360679774963424,2.0944387063259043e-09
203,0.22360679775032358,0.22360679774962094,8.31789836024224e-10
204,0.22360679775033726,0.2236067977496071,2.133996339127742e-09
205,0.22360679775035142,0.22360679774959263,2.0076482725165297e-09
206,0.22360679775036627,0.2236067977495778,1.3946061137800841e-09
207,0.22360679775038156,0.22360679774956221,1.7089858704407976e-09
208,0.22360679775039766,0.22360679774954617,2.243177971748319e-09
209,0.22360679775041428,0.2236067977495295,1.6702097670662799e-09
210,0.22360679775043169,0.22360679774951223,1.4183571025617436e-09
211,0.22360679775044967,0.2236067977494942,1.1721172577793642e-09
212,0.22360679775046827,0.22360679774947537,1.9413871347820472e-09
213,0.22360679775048758,0.22360679774945577,1.5033837287864521e-09
214,0.2236067977505078,0.2236067977494356,1.810864422283749e-09
215,0.2236067977505287,0.2236067977494145,1.9979190712712036e-09
216,0.22360679775055045,0.2236067977493926,2.0309718723024634e-09
217,0.22360679775057307,0.2236067977493699,1.2578448827205671e-09
218,0.22360679775059658,0.22360679774934633,2.576977852112099e-09
219,0.22360679775062117,0.22360679774932193,2.7738486160146744e-09
220,0.22360679775064662,0.22360679774929645,2.084947901200714e-09
221,0.223606797750673,0.22360679774926992,2.6015864936452205e-09
222,0.22360679775070044,0.22360679774924241,1.8399965005373425e-09
223,0.22360679775072898,0.22360679774921388,1.8607832737218888e-09
224,0.2236067977507587,0.22360679774918427,8.588096549763983e-10
225,0.2236067977507895,0.2236067977491534,1.8951488410960398e-09
226,0.22360679775082154,0.2236067977491214,1.4501609263102115e-09
227,0.2236067977508549,0.22360679774908812,1.1440003151169578e-09
228,0.22360679775088946,0.2236067977490535,1.4205450991747743e-09
229,0.22360679775092543,0.2236067977490176,1.47687033594947e-09
230,0.2236067977509627,0.22360679774898012,2.7213456347431273e-09
231,0.22360679775100156,0.22360679774894135,2.0398717446053564e-09
232,0.22360679775104192,0.22360679774890102,1.0791055732833e-09
233,0.22360679775108377,0.223606797748859,1.0385608783552622e-09
234,0.22360679775112724,0.2236067977488154,1.5154381096253748e-09
235,0.2236067977511725,0.2236067977487701,1.416540379298263e-09
236,0.2236067977512195,0.22360679774872302,1.296319395064313e-09
237,0.22360679775126832,0.2236067977486741,2.10308110473168e-09
238,0.22360679775131906,0.22360679774862322,1.5951316969199777e-09
239,0.22360679775137182,0.22360679774857042,1.3204524676833587e-09
240,0.2236067977514266,0.22360679774851547,1.2500699380183153e-09
241,0.22360679775148357,0.22360679774845846,2.4936781123761393e-09
242,0.2236067977515428,0.22360679774839923,2.483454152646834e-09
243,0.22360679775160422,0.22360679774833753,2.077728198848644e-09
244,0.22360679775166822,0.2236067977482736,2.323076801716952e-09
245,0.22360679775173464,0.22360679774820713,2.638747850214364e-09
246,0.22360679775180375,0.2236067977481381,2.571265199387574e-09
247,0.22360679775187545,0.22360679774806622,1.909480106765513e-09
248,0.22360679775194992,0.22360679774799153,2.4643713031651775e-09
249,0.22360679775202735,0.22360679774791395,1.863396437481847e-09
250,0.2236067977521079,0.22360679774783343,1.6085833581746598e-09
251,0.22360679775219164,0.2236067977477498,2.529889313035095e-09
252,0.2236067977522786,0.2236067977476628,1.1263289373844768e-09
253,0.2236067977523689,0.2236067977475724,9.539435950869343e-10
254,0.22360679775246273,0.22360679774747833,1.9251102271226876e-09
255,0.22360679775256034,0.22360679774738076,2.5356610181620054e-09
256,0.22360679775266173,0.22360679774727935,6.212821065526717e-10
257,0.2236067977527671,0.22360679774717396,1.7506927033139787e-09
258,0.22360679775287662,0.22360679774706443,2.1062954044947632e-09
259,0.22360679775299036,0.2236067977469506,2.1403820074241832e-09
260,0.2236067977531086,0.22360679774683234,1.3444507257256242e-09
261,0.22360679775323145,0.22360679774670944,1.2240634493317837e-09
262,0.2236067977533591,0.22360679774658168,2.649004642212559e-09
263,0.22360679775349177,0.22360679774644898,1.4011046703685271e-09
264,0.22360679775362963,0.22360679774631104,1.4342725217357265e-09
265,0.2236067977537728,0.22360679774616762,2.5812180279121047e-09
266,0.22360679775392164,0.2236067977460187,9.286419636225441e-10
267,0.22360679775407638,0.22360679774586395,2.562627586908242e-09
268,0.22360679775423717,0.22360679774570322,1.705084179276866e-09
269,0.22360679775440417,0.22360679774553607,1.8500801326944956e-09
270,0.22360679775457776,0.22360679774536238,2.663585319308087e-09
271,0.2236067977547581,0.2236067977451819,1.0291791579879656e-09
272,0.22360679775494563,0.22360679774499442,2.9316825115647e-09
273,0.22360679775514053,0.22360679774479966,1.6270894389374036e-09
274,0.22360679775534306,0.22360679774459727,1.81674639153452e-09
275,0.2236067977555534,0.2236067977443869,2.1463863621853504e-09
276,0.223606797755772,0.22360679774416822,1.6344934422333629e-09
277,0.22360679775599906,0.22360679774394096,1.7064132333085173e-09
278,0.22360679775623518,0.22360679774370487,2.755156925946003e-09
279,0.22360679775648046,0.22360679774345954,2.1342564340984347e-09
280,0.22360679775673548,0.22360679774320472,2.222375524643347e-09
281,0.2236067977570004,0.22360679774293982,1.5303822352373745e-09
282,0.2236067977572758,0.22360679774266462,1.5704555471373062e-09
283,0.22360679775756193,0.22360679774237863,1.228959542751691e-09
284,0.2236067977578591,0.22360679774208128,1.3948395092839641e-09
285,0.2236067977581679,0.22360679774177228,1.7745796762839286e-09
286,0.22360679775848885,0.2236067977414512,1.9237790886546325e-09
287,0.22360679775882233,0.22360679774111758,1.738383653211253e-09
288,0.22360679775916903,0.223606797740771,1.835293664132442e-09
289,0.22360679775952913,0.22360679774041076,2.05818859712927e-09
290,0.2236067977599034,0.22360679774003642,1.3337676363183674e-09
291,0.2236067977602924,0.22360679773964748,2.312046077568742e-09
292,0.22360679776069647,0.22360679773924322,1.4610415355668994e-09
293,0.2236067977611165,0.22360679773882325,2.6489979536766342e-09
294,0.22360679776155296,0.22360679773838676,2.042413385865984e-09
295,0.2236067977620064,0.22360679773793316,7.482636730834556e-10
296,0.22360679776247772,0.2236067977374619,1.9697251677178453e-09
297,0.22360679776296746,0.22360679773697212,1.3101648836309699e-09
298,0.22360679776347644,0.22360679773646325,1.5664689986045585e-09
299,0.2236067977640054,0.22360679773593448,1.690234266154346e-09
300,0.22360679776455494,0.22360679773538486,1.964188900035926e-09
301,0.22360679776512607,0.22360679773481382,1.8031953982187548e-09
302,0.22360679776571948,0.22360679773422035,1.082809962639027e-09
303,0.22360679776633613,0.22360679773360365,5.648674848474e-10
304,0.22360679776697695,0.22360679773296283,1.6729430841803718e-09
305,0.22360679776764286,0.2236067977322969,2.517950007211911e-09
306,0.2236067977683347,0.22360679773160483,1.6192372735497169e-09
307,0.2236067977690537,0.22360679773088563,1.9973918800282474e-09
308,0.2236067977698009,0.2236067977301384,2.5421437981205146e-09
309,0.22360679777057738,0.22360679772936184,2.297182765193671e-09
310,0.22360679777138426,0.22360679772855496,1.4873983441329967e-09
311,0.22360679777222273,0.22360679772771644,2.22402147150273e-09
312,0.22360679777309395,0.22360679772684505,1.6911013510324355e-09
313,0.2236067977739994,0.22360679772593958,1.3677759042724951e-09
314,0.22360679777494025,0.22360679772499867,1.6181392054652593e-09
315,0.22360679777591788,0.2236067977240208,2.681928141582405e-09
316,0.2236067977769338,0.2236067977230047,1.3542738698635119e-09
317,0.22360679777798945,0.2236067977219488,1.4838084087853575e-09
318,0.22360679777908654,0.22360679772085162,1.7366799403204957e-09
319,0.2236067977802266,0.2236067977197115,1.5617397668016963e-09
320,0.22360679778141124,0.22360679771852673,1.2616055367148937e-09
321,0.22360679778264234,0.22360679771729558,2.1103036040332834e-09
322,0.22360679778392162,0.22360679771601627,2.015466579243889e-09
323,0.2236067977852509,0.22360679771468675,1.9926066516214506e-09
324,0.22360679778663234,0.22360679771330533,2.1166899254059613e-09
325,0.22360679778806775,0.22360679771186964,2.708818443483976e-09
326,0.22360679778955947,0.22360679771037786,1.6967997907427226e-09
327,0.22360679779110956,0.22360679770882766,2.577457923980752e-09
328,0.2236067977927204,0.2236067977072168,1.5390159294436493e-09
329,0.22360679779439432,0.2236067977055429,1.2237387729056726e-09
330,0.22360679779613377,0.2236067977038034,6.73701755351749e-10
331,0.22360679779794126,0.2236067977019957,6.000327925360285e-10
332,0.22360679779981962,0.2236067977001174,2.1444903442529683e-09
333,0.22360679780177148,0.22360679769816552,1.4208919287322681e-09
334,0.22360679780379983,0.22360679769613723,1.7897737800828895e-09
335,0.2236067978059076,0.22360679769402952,1.2740719909798321e-09
336,0.22360679780809783,0.22360679769183928,1.404372140229122e-09
337,0.22360679781037393,0.22360679768956332,1.7285647275578258e-09
338,0.223606797812739,0.22360679768719813,1.8242832721749969e-09
339,0.22360679781519666,0.2236067976847403,2.1525149337237763e-09
340,0.22360679781775059,0.22360679768218628,2.454903950416611e-09
341,0.22360679782040452,0.22360679767953232,1.9795795691603073e-09
342,0.22360679782316248,0.22360679767677447,1.6867468774686356e-09
343,0.22360679782602824,0.22360679767390854,2.352444571793893e-09
344,0.22360679782900625,0.22360679767093036,1.9133468172292615e-09
345,0.22360679783210097,0.22360679766783573,2.020222809836568e-09
346,0.22360679783531673,0.2236067976646198,1.1442744972744149e-09
347,0.2236067978386585,0.223606797661278,7.566297066143261e-10
348,0.22360679784213103,0.22360679765780536,1.8450744303638416e-09
349,0.22360679784573953,0.22360679765419672,1.6119692623368218e-09
350,0.2236067978494893,0.22360679765044675,1.5412826665826458e-09
351,0.22360679785338594,0.22360679764655003,1.7606509470930669e-09
352,0.22360679785743529,0.22360679764250085,1.881064508081757e-09
353,0.22360679786164311,0.22360679763829303,2.4093730417063183e-09
354,0.2236067978660157,0.2236067976339205,1.7068430440572644e-09
355,0.22360679787055943,0.2236067976293767,1.2274953372104404e-09
356,0.22360679787528115,0.22360679762465507,1.8416168261406708e-09
357,0.22360679788018772,0.22360679761974858,2.232430181233622e-09
358,0.22360679788528628,0.22360679761464983,1.7831620425657996e-09
359,0.22360679789058455,0.2236067976093515,1.6013554431182117e-09
360,0.22360679789609025,0.22360679760384575,6.216281329054754e-10
361,0.2236067979018116,0.22360679759812446,1.7608380470704661e-09
362,0.22360679790775692,0.22360679759217914,1.6670042464052836e-09
363,0.22360679791393495,0.22360679758600097,1.1003445604585796e-09
364,0.22360679792035482,0.22360679757958077,2.3032913515526683e-09
365,0.22360679792702615,0.2236067975729093,2.041553154378136e-09
366,0.22360679793395868,0.2236067975659767,1.1966794516891618e-09
367,0.22360679794116264,0.2236067975587726,1.3085953253317135e-09
368,0.22360679794864874,0.22360679755128648,2.3139125142439255e-09
369,0.22360679795642796,0.2236067975435073,2.622549408961454e-09
370,0.22360679796451172,0.2236067975354234,1.898766191525963e-09
371,0.223606797972912,0.223606797527023,2.126103432090438e-09
372,0.2236067979816413,0.22360679751829385,1.5368309403460074e-09
373,0.2236067979907123,0.22360679750922285,7.897068176900975e-10
374,0.2236067980001384,0.22360679749979656,1.9175626166807507e-09
375,0.2236067980099336,0.22360679749000129,1.2501446781717633e-09
376,0.22360679802011235,0.22360679747982246,2.284315855131936e-09
377,0.22360679803068953,0.223606797469245,1.754078817216083e-09
378,0.22360679804168107,0.22360679745825357,1.498303425225349e-09
379,0.22360679805310288,0.2236067974468317,1.7327838125679335e-09
380,0.22360679806497194,0.22360679743496267,1.597442155439279e-09
381,0.22360679807730574,0.22360679742262893,1.7725434995706908e-09
382,0.2236067980901223,0.22360679740981212,1.7607817051258078e-09
383,0.2236067981034408,0.22360679739649358,1.9013904159753147e-09
384,0.2236067981172808,0.22360679738265354,9.70272591926923e-10
385,0.2236067981316626,0.22360679736827158,1.6058430331250428e-09
386,0.22360679814660755,0.2236067973533265,2.106884825536041e-09
387,0.22360679816213777,0.22360679733779643,1.2909116590984989e-09
388,0.2236067981782761,0.22360679732165822,1.176069633439514e-09
389,0.22360679819504614,0.22360679730488803,2.6135955564165206e-09
390,0.2236067982124728,0.22360679728746122,1.8224767336674494e-09
391,0.22360679823058185,0.2236067972693521,2.0072161483818122e-09
392,0.22360679824939994,0.22360679725053395,1.9672204757565347e-09
393,0.22360679826895483,0.223606797230979,2.2308100718630785e-09
394,0.22360679828927535,0.2236067972106584,2.0113986941472727e-09
395,0.2236067983103915,0.2236067971895421,1.824280469168536e-09
396,0.22360679833233452,0.22360679716759904,2.5094183243744133e-09
397,0.22360679835513667,0.22360679714479686,2.400797944711128e-09
398,0.22360679837883154,0.2236067971211018,1.585369295030855e-09
399,0.22360679840345427,0.223606797096479,2.4184095131262508e-09
400,0.22360679842904094,0.22360679707089207,1.785268671848139e-09
401,0.22360679845562964,0.22360679704430345,1.974650117843743e-09
402,0.22360679848325943,0.2236067970166738,2.1437473390790774e-09
403,0.22360679851197096,0.22360679698796232,1.467060550989237e-09
404,0.22360679854180676,0.22360679695812663,1.9752207405198017e-09
405,0.2236067985728105,0.2236067969271226,1.3293074898786547e-09
406,0.22360679860502836,0.22360679689490473,1.356536182325944e-09
407,0.22360679863850771,0.22360679686142548,2.1882217822631142e-09
408,0.22360679867329783,0.22360679682663526,1.8755715467461916e-09
409,0.2236067987094501,0.22360679679048287,8.690179192435995e-10
410,0.22360679874701803,0.22360679675291503,2.5369007036522894e-09
411,0.22360679878605677,0.22360679671387615,2.0276431940698607e-09
412,0.22360679882662401,0.2236067966733087,2.409400729164956e-09
413,0.22360679886877977,0.22360679663115304,1.6274244026178042e-09
414,0.22360679891258606,0.22360679658734675,1.3328096496683433e-09
415,0.2236067989581077,0.22360679654182533,1.5176865788536214e-09
416,0.22360679900541144,0.22360679649452136,2.2515350300577623e-09
417,0.22360679905456737,0.2236067964453652,1.65211149808347e-09
418,0.22360679910564799,0.22360679639428452,2.1582783139213914e-09
419,0.22360679915872858,0.22360679634120376,1.2639397707381014e-09
420,0.22360679921388765,0.2236067962860447,1.5656012056125807e-09
421,0.22360679927120639,0.2236067962287259,2.1927593959967585e-09
422,0.22360679933076932,0.22360679616916287,2.3634597350941156e-09
423,0.2236067993926645,0.2236067961072677,1.1035721703490916e-09
424,0.22360679945698309,0.22360679604294906,8.200170623934398e-10
425,0.22360679952382015,0.22360679597611213,2.1174817307414132e-09
426,0.22360679959327406,0.22360679590665827,8.556035925729384e-10
427,0.2236067996654474,0.22360679583448492,1.901409373940129e-09
428,0.22360679974044656,0.22360679575948564,2.454886933456066e-09
429,0.2236067998183823,0.22360679568154984,1.5909087863041678e-09
430,0.22360679989936955,0.22360679560056257,1.2300906991753953e-09
431,0.22360679998352787,0.2236067955164043,2.0881311665238177e-09
432,0.22360680007098127,0.22360679542895087,8.070140125589321e-10
433,0.22360680016185885,0.22360679533807326,2.499686006868798e-09
434,0.22360680025629465,0.2236067952436374,7.54458603575517e-10
435,0.22360680035442815,0.2236067951455041,1.7558530721873105e-09
436,0.22360680045640388,0.22360679504352832,1.0962522210692999e-09
437,0.22360680056237234,0.22360679493755972,2.923727228052414e-09
438,0.22360680067248995,0.22360679482744203,1.4353985041107143e-09
439,0.22360680078691927,0.22360679471301295,9.349566295286302e-10
440,0.22360680090582893,0.22360679459410338,1.8053458387385916e-09
441,0.2236068010293944,0.22360679447053805,2.3477149008722746e-09
