step,takagi_r1,takagi_r2,takagi_r3,takagi_r4
24,0.40824829046386185,0.28867513459481425,0.2886751345948102,2.9347403883401025e-09
25,0.4082482904638619,0.28867513459481436,0.2886751345948102,3.436172255711866e-09
26,0.40824829046386196,0.2886751345948148,0.28867513459481015,4.084218668703952e-09
27,0.40824829046386224,0.2886751345948151,0.28867513459481003,3.820273284969688e-09
28,0.4082482904638618,0.28867513459481503,0.2886751345948096,1.9747425734114006e-09
29,0.4082482904638619,0.28867513459481525,0.2886751345948094,2.8454120620038914e-09
30,0.4082482904638618,0.2886751345948153,0.288675134594809,1.11240387508716e-09
31,0.40824829046386185,0.2886751345948154,0.28867513459480854,3.462555353656193e-09
32,0.40824829046386163,0.2886751345948155,0.28867513459480826,2.885416506452582e-09
33,0.40824829046386146,0.2886751345948156,0.28867513459480776,4.175435406716039e-09
34,0.40824829046386146,0.2886751345948157,0.28867513459480737,2.4368484671211455e-09
35,0.40824829046386163,0.28867513459481625,0.28867513459480726,3.4215260539403595e-09
36,0.4082482904638616,0.2886751345948164,0.2886751345948068,3.6436410004922584e-09
37,0.40824829046386174,0.2886751345948169,0.28867513459480654,2.4362220392710364e-09
38,0.4082482904638619,0.28867513459481753,0.28867513459480637,2.7187629039877094e-09
39,0.4082482904638615,0.28867513459481786,0.28867513459480565,1.8240752586455248e-09
40,0.40824829046386163,0.2886751345948185,0.2886751345948055,2.394059250812116e-09
41,0.4082482904638615,0.2886751345948188,0.28867513459480487,3.820384463291497e-09
42,0.4082482904638618,0.2886751345948194,0.28867513459480426,2.13159094162902e-09
43,0.4082482904638618,0.2886751345948201,0.2886751345948037,2.123140928190183e-09
44,0.40824829046386174,0.2886751345948207,0.28867513459480315,2.516863000417969e-09
45,0.40824829046386146,0.2886751345948212,0.28867513459480215,3.04917479668293e-09
46,0.4082482904638612,0.2886751345948219,0.28867513459480143,2.0693751070715156e-09
47,0.40824829046386146,0.2886751345948229,0.2886751345948007,3.948145177663123e-09
48,0.40824829046386146,0.2886751345948238,0.28867513459479993,2.5199920908845184e-09
49,0.40824829046386146,0.2886751345948247,0.28867513459479904,3.035720459074346e-09
50,0.4082482904638615,0.2886751345948258,0.28867513459479816,2.0473135642808063e-09
51,0.4082482904638614,0.2886751345948269,0.28867513459479704,1.593980336936396e-09
52,0.4082482904638613,0.28867513459482796,0.288675134594796,2.4427247840856893e-09
53,0.4082482904638612,0.28867513459482896,0.28867513459479455,4.473005070773631e-09
54,0.40824829046386135,0.2886751345948304,0.28867513459479344,3.767982646160438e-09
55,0.40824829046386135,0.28867513459483185,0.288675134594792,3.85614610751806e-09
56,0.40824829046386174,0.28867513459483357,0.2886751345947905,1.4410136509067218e-09
57,0.40824829046386196,0.2886751345948354,0.28867513459478894,2.473466576973993e-09
58,0.40824829046386224,0.2886751345948372,0.2886751345947872,2.843057307610019e-09
59,0.4082482904638621,0.28867513459483896,0.28867513459478505,3.5224824585413756e-09
60,0.40824829046386196,0.28867513459484084,0.2886751345947827,2.708838961480133e-09
61,0.40824829046386174,0.28867513459484284,0.2886751345947803,4.4049169241004775e-09
62,0.40824829046386213,0.28867513459484545,0.28867513459477817,3.3089515813499987e-09
63,0.40824829046386213,0.28867513459484806,0.28867513459477545,2.6196960346980573e-09
64,0.408248290463862,0.28867513459485084,0.2886751345947726,2.827290833526062e-09
65,0.40824829046386196,0.2886751345948539,0.2886751345947698,3.4804622163918458e-09
66,0.4082482904638621,0.28867513459485755,0.28867513459476685,3.1611776214979655e-09
67,0.4082482904638617,0.28867513459486077,0.28867513459476307,3.3163334533319395e-09
68,0.4082482904638618,0.2886751345948646,0.28867513459475946,1.602943459993416e-09
69,0.40824829046386213,0.2886751345948691,0.28867513459475586,4.9873319290543635e-09
70,0.4082482904638621,0.28867513459487354,0.2886751345947516,1.7292488384319925e-09
71,0.4082482904638621,0.28867513459487837,0.288675134594747,2.052294987412154e-09
72,0.4082482904638621,0.2886751345948834,0.28867513459474203,2.9730001416237863e-09
73,0.40824829046386174,0.2886751345948886,0.2886751345947363,3.2507552059560645e-09
74,0.4082482904638618,0.2886751345948946,0.28867513459473043,1.824877415983339e-09
75,0.40824829046386163,0.2886751345949008,0.28867513459472405,3.9769874903924154e-09
76,0.4082482904638615,0.2886751345949076,0.28867513459471716,2.012425198051505e-09
77,0.40824829046386146,0.28867513459491495,0.28867513459470967,2.302153706245376e-09
78,0.4082482904638613,0.2886751345949227,0.28867513459470157,3.318708016922015e-09
79,0.4082482904638609,0.288675134594931,0.2886751345946929,2.7127348444125243e-09
80,0.40824829046386096,0.28867513459494,0.2886751345946835,3.558154013014837e-09
81,0.40824829046386113,0.2886751345949499,0.28867513459467353,3.0167021205605696e-09
82,0.40824829046386113,0.28867513459496036,0.2886751345946627,2.1878096749699353e-09
83,0.408248290463861,0.28867513459497135,0.28867513459465083,3.37824638515804e-09
84,0.40824829046386085,0.28867513459498345,0.28867513459463834,4.203984660033398e-09
85,0.4082482904638605,0.2886751345949964,0.28867513459462457,3.2288002236056174e-09
86,0.4082482904638604,0.28867513459501054,0.2886751345946101,1.6558394476352509e-09
87,0.4082482904638606,0.2886751345950262,0.2886751345945947,1.37611491187357e-09
88,0.4082482904638603,0.28867513459504274,0.2886751345945778,3.397911448554016e-09
89,0.4082482904638598,0.28867513459506033,0.28867513459455957,4.01900604588053e-09
90,0.4082482904638599,0.2886751345950796,0.2886751345945402,3.832245806785229e-09
91,0.4082482904638598,0.28867513459510036,0.28867513459451927,3.5841628823161266e-09
92,0.4082482904638603,0.28867513459512345,0.28867513459449734,1.428075183553575e-09
93,0.4082482904638604,0.2886751345951478,0.2886751345944734,3.309379939561446e-09
94,0.40824829046386024,0.2886751345951739,0.28867513459444755,9.820492440055035e-10
95,0.4082482904638606,0.2886751345952023,0.2886751345944198,2.0037383141001185e-09
96,0.4082482904638605,0.2886751345952326,0.28867513459438965,3.8979532963205885e-09
97,0.40824829046386074,0.28867513459526556,0.28867513459435756,1.8314528285585773e-09
98,0.4082482904638607,0.28867513459530064,0.28867513459432254,1.2036313205658798e-09
99,0.4082482904638609,0.2886751345953388,0.288675134594285,1.99972328847854e-09
100,0.4082482904638609,0.2886751345953796,0.28867513459424454,2.163624590786726e-09
101,0.40824829046386135,0.28867513459542377,0.2886751345942011,4.191034988221045e-09
102,0.40824829046386135,0.2886751345954708,0.28867513459415384,2.951283675007364e-09
103,0.4082482904638612,0.28867513459552147,0.288675134594103,3.165355731222948e-09
104,0.4082482904638609,0.28867513459557614,0.288675134594048,5.034142374564921e-09
105,0.408248290463861,0.2886751345956352,0.2886751345939889,3.925479625903614e-09
106,0.408248290463861,0.28867513459569866,0.28867513459392535,3.2582226326056296e-09
107,0.40824829046386096,0.28867513459576677,0.28867513459385663,3.9192735028481315e-09
108,0.40824829046386085,0.28867513459584027,0.28867513459378286,3.135642237577012e-09
109,0.4082482904638607,0.28867513459591926,0.2886751345937029,1.5661995641836512e-09
110,0.40824829046386074,0.2886751345960048,0.28867513459361727,2.8860636894546245e-09
111,0.4082482904638604,0.2886751345960965,0.28867513459352484,2.9849994429799656e-09
112,0.4082482904638604,0.28867513459619576,0.28867513459342553,2.67315147360138e-09
113,0.4082482904638602,0.28867513459630256,0.28867513459331856,2.2525392014187797e-09
114,0.4082482904638602,0.2886751345964176,0.2886751345932034,2.455995703340992e-09
115,0.4082482904638603,0.28867513459654154,0.2886751345930793,3.4179320602870835e-09
116,0.40824829046385996,0.2886751345966749,0.2886751345929454,2.266827242894342e-09
117,0.40824829046386,0.28867513459681887,0.28867513459280164,2.6658294644248287e-09
118,0.40824829046386013,0.2886751345969737,0.28867513459264665,2.9791872366395064e-09
119,0.40824829046386013,0.2886751345971407,0.28867513459247973,3.0326481330486577e-09
120,0.40824829046385996,0.28867513459732075,0.28867513459229993,1.7985240571841384e-09
121,0.4082482904638601,0.2886751345975147,0.2886751345921063,2.625330076229314e-09
122,0.40824829046385985,0.2886751345977235,0.28867513459189764,1.3032117032605243e-09
123,0.4082482904638598,0.2886751345979485,0.28867513459167293,2.034368752957178e-09
124,0.40824829046385985,0.288675134598191,0.2886751345914309,3.9042857233804865e-09
125,0.40824829046385963,0.2886751345984518,0.2886751345911698,4.12804835900372e-09
126,0.4082482904638594,0.28867513459873284,0.2886751345908888,2.3366141826315633e-09
127,0.40824829046385935,0.28867513459903554,0.2886751345905863,2.579792469378657e-09
128,0.40824829046385935,0.28867513459936145,0.28867513459026,2.3113325067481457e-09
129,0.408248290463859,0.2886751345997126,0.2886751345899089,1.7431414573647049e-09
130,0.40824829046385863,0.2886751346000906,0.28867513458953026,1.821838985705785e-09
131,0.40824829046385847,0.28867513460049793,0.28867513458912264,1.218518265350798e-09
132,0.4082482904638583,0.28867513460093686,0.2886751345886834,2.2547529830241867e-09
133,0.4082482904638582,0.2886751346014095,0.28867513458821004,4.534835180171822e-09
134,0.4082482904638582,0.2886751346019187,0.2886751345877005,3.6196887885747642e-09
135,0.4082482904638577,0.28867513460246685,0.2886751345871514,3.74130654788717e-09
136,0.4082482904638576,0.28867513460305755,0.28867513458656,2.0580302959738136e-09
137,0.40824829046385763,0.2886751346036942,0.2886751345859233,3.418880059923568e-09
138,0.40824829046385774,0.28867513460437993,0.2886751345852375,1.3616941520591873e-09
139,0.40824829046385774,0.2886751346051186,0.28867513458449867,3.3960479243172565e-09
140,0.40824829046385763,0.28867513460591404,0.28867513458370264,3.4782729757862715e-09
141,0.4082482904638573,0.288675134606771,0.2886751345828453,2.9606553852536694e-09
142,0.40824829046385724,0.28867513460769434,0.28867513458192195,1.7501334717352328e-09
143,0.40824829046385736,0.2886751346086891,0.28867513458092753,5.882475659455987e-09
144,0.4082482904638574,0.2886751346097607,0.2886751345798562,2.986488867261649e-09
145,0.4082482904638577,0.28867513461091515,0.28867513457870253,4.101340497031966e-09
146,0.4082482904638576,0.2886751346121584,0.28867513457745947,2.915015925347553e-09
147,0.4082482904638577,0.28867513461349786,0.2886751345761206,3.814400721164083e-09
148,0.40824829046385774,0.2886751346149404,0.28867513457467836,2.266082434818396e-09
149,0.4082482904638575,0.288675134616494,0.28867513457312455,3.2906039324318177e-09
150,0.40824829046385713,0.2886751346181676,0.2886751345714508,2.328433256301115e-09
151,0.4082482904638571,0.28867513461997046,0.2886751345696481,3.158185878222537e-09
152,0.4082482904638573,0.28867513462191274,0.2886751345677062,3.091116968590719e-09
153,0.4082482904638572,0.28867513462400457,0.2886751345656143,2.2167372943727448e-09
154,0.40824829046385724,0.2886751346262578,0.28867513456336114,2.934649613831811e-09
155,0.40824829046385724,0.2886751346286849,0.2886751345609337,2.7560266082853316e-09
156,0.40824829046385713,0.2886751346312993,0.28867513455831884,2.8449695629946176e-09
157,0.40824829046385724,0.2886751346341157,0.2886751345555024,1.9460086554647542e-09
158,0.4082482904638574,0.2886751346371493,0.2886751345524687,1.680324268429231e-09
159,0.40824829046385724,0.288675134640417,0.28867513454920046,2.895589078388856e-09
160,0.40824829046385713,0.288675134643937,0.2886751345456803,2.360656266889279e-09
161,0.4082482904638571,0.2886751346477284,0.28867513454188826,2.5489527954695306e-09
162,0.4082482904638571,0.28867513465181277,0.28867513453780375,1.6657003622989739e-09
163,0.4082482904638572,0.28867513465621236,0.288675134533404,3.423796649953487e-09
164,0.40824829046385724,0.2886751346609515,0.28867513452866456,2.8548515565266957e-09
165,0.4082482904638571,0.2886751346660563,0.2886751345235593,3.0904959607069456e-09
166,0.4082482904638572,0.2886751346715555,0.2886751345180603,2.3297367664430044e-09
167,0.4082482904638572,0.2886751346774792,0.288675134512137,4.040508012147848e-09
168,0.40824829046385713,0.2886751346838599,0.2886751345057564,2.9246802074487436e-09
169,0.40824829046385713,0.28867513469073325,0.2886751344988834,2.918169760437337e-09
170,0.40824829046385724,0.2886751346981372,0.28867513449148,2.5120571493041294e-09
171,0.40824829046385713,0.2886751347061124,0.2886751344835052,3.7147289186452595e-09
172,0.40824829046385747,0.2886751347147035,0.28867513447491494,1.9048170823657587e-09
173,0.4082482904638574,0.2886751347239572,0.28867513446566145,2.165657840785325e-09
174,0.4082482904638576,0.2886751347339253,0.2886751344556938,2.2415918840229164e-09
175,0.40824829046385785,0.2886751347446629,0.28867513444495707,1.961838586033369e-09
176,0.40824829046385785,0.28867513475622864,0.2886751344333912,2.663291424674932e-09
177,0.4082482904638578,0.2886751347686872,0.2886751344209327,2.326306272890758e-09
178,0.40824829046385797,0.28867513478210716,0.2886751344075125,2.6758451077818403e-09
179,0.40824829046385763,0.2886751347965628,0.2886751343930566,2.7405980063452206e-09
180,0.4082482904638574,0.2886751348121342,0.2886751343774849,2.5879892589217547e-09
181,0.40824829046385724,0.2886751348289073,0.2886751343607113,2.6457304595682404e-09
182,0.408248290463857,0.28867513484697493,0.2886751343426431,3.0584802065189637e-09
183,0.40824829046385686,0.2886751348664373,0.2886751343231803,3.1672202214646696e-09
184,0.4082482904638572,0.28867513488740215,0.28867513430221575,3.2856473915902103e-09
185,0.4082482904638571,0.28867513490998453,0.28867513427963265,2.9362762625001666e-09
186,0.40824829046385713,0.28867513493431035,0.28867513425530694,2.750087571452741e-09
187,0.40824829046385674,0.2886751349605129,0.28867513422910335,3.6482611546678934e-09
188,0.40824829046385663,0.2886751349887381,0.28867513420087737,3.2756077579963907e-09
189,0.40824829046385697,0.28867513501914244,0.2886751341704735,2.9352737182761043e-09
190,0.4082482904638569,0.2886751350518931,0.2886751341377228,3.1664102440092707e-09
191,0.40824829046385663,0.28867513508717124,0.28867513410244416,1.6403599856395975e-09
192,0.4082482904638563,0.2886751351251722,0.28867513406444256,2.638511615206402e-09
193,0.40824829046385624,0.28867513516610654,0.2886751340235085,2.229623211704033e-09
194,0.4082482904638561,0.2886751352102002,0.28867513397941486,3.99644509723255e-09
195,0.4082482904638559,0.28867513525769717,0.288675133931918,4.233428929699479e-09
196,0.408248290463856,0.2886751353088599,0.2886751338807554,3.004845230545099e-09
197,0.40824829046385624,0.28867513536397166,0.2886751338256442,2.089250473586969e-09
198,0.408248290463856,0.2886751354233366,0.2886751337662791,2.4396780139375017e-09
199,0.40824829046385613,0.2886751354872838,0.28867513370233233,2.9541002056718853e-09
200,0.4082482904638562,0.2886751355561663,0.28867513363345004,2.159646534715314e-09
201,0.408248290463856,0.2886751356303653,0.2886751335592512,2.6777506594917834e-09
202,0.408248290463856,0.2886751357102911,0.28867513347932555,5.0173367083490145e-09
203,0.40824829046385613,0.28867513579638576,0.2886751333932314,3.0316343911313963e-09
204,0.408248290463856,0.288675135889125,0.288675133300492,3.039996978902377e-09
205,0.4082482904638562,0.2886751359890222,0.288675133200595,1.6987252875413379e-09
206,0.40824829046385647,0.2886751360966297,0.288675133092988,3.88783996120659e-09
207,0.4082482904638567,0.2886751362125423,0.2886751329770755,1.5142248361779043e-09
208,0.4082482904638568,0.28867513633740133,0.28867513285221685,2.7157947453185594e-09
209,0.4082482904638571,0.2886751364718969,0.2886751327177212,3.1691088103914573e-09
210,0.40824829046385674,0.28867513661677274,0.2886751325728447,3.296906901205103e-09
211,0.4082482904638565,0.2886751367728303,0.28867513241678644,3.01988925298057e-09
212,0.40824829046385647,0.2886751369409327,0.2886751322486838,3.94976767048519e-09
213,0.40824829046385647,0.28867513712200954,0.2886751320676064,1.3837969387819848e-09
214,0.4082482904638565,0.28867513731706224,0.2886751318725536,3.969595293142171e-09
215,0.40824829046385674,0.28867513752716956,0.2886751316624465,2.9785457480733674e-09
216,0.4082482904638567,0.28867513775349285,0.28867513143612267,3.0276847069048044e-09
217,0.40824829046385686,0.2886751379972845,0.28867513119233124,2.1105091134970967e-09
218,0.4082482904638568,0.28867513825989227,0.2886751309297235,3.4708118260724534e-09
219,0.4082482904638568,0.28867513854276844,0.28867513064684747,5.189886516807623e-09
220,0.40824829046385674,0.2886751388474774,0.2886751303421387,3.6620193351729847e-09
221,0.40824829046385724,0.28867513917570464,0.2886751300139124,2.7208240747170233e-09
222,0.4082482904638568,0.28867513952926427,0.2886751296603527,2.3545610634225615e-09
223,0.4082482904638569,0.2886751399101124,0.28867512927950506,2.8505348649516093e-09
224,0.408248290463857,0.28867514032035496,0.28867512886926316,3.5842243339242332e-09
225,0.4082482904638569,0.2886751407622602,0.2886751284273578,2.5401507382468893e-09
226,0.40824829046385663,0.2886751412382724,0.28867512795134576,3.712565999979198e-09
227,0.40824829046385647,0.28867514175102377,0.28867512743859436,1.8408842899698044e-09
228,0.40824829046385636,0.2886751423033501,0.2886751268862681,2.1259688538320535e-09
229,0.40824829046385663,0.2886751428983059,0.288675126291313,2.851789692143958e-09
230,0.4082482904638563,0.2886751435391808,0.2886751256504378,3.031756153142414e-09
231,0.40824829046385636,0.2886751442295195,0.28867512496009945,2.914986622728978e-09
232,0.40824829046385636,0.2886751449731394,0.2886751242164796,3.873808884941993e-09
233,0.40824829046385613,0.2886751457741525,0.2886751234154661,2.8906811316447904e-09
234,0.408248290463856,0.2886751466369891,0.2886751225526292,2.4393691624446847e-09
235,0.40824829046385636,0.2886751475664211,0.288675121623198,1.3518419706863114e-09
236,0.408248290463856,0.28867514856758736,0.28867512062203166,2.066226558468856e-09
237,0.40824829046385575,0.28867514964602514,0.288675119543594,1.7265623090584117e-09
238,0.4082482904638556,0.28867515080769834,0.2886751183819211,1.3660078572411164e-09
239,0.4082482904638554,0.288675152059031,0.2886751171305888,4.070637315282424e-09
240,0.4082482904638551,0.2886751534069432,0.28867511578267696,2.7009729423736786e-09
241,0.40824829046385475,0.28867515485888895,0.2886751143307316,2.1910114416644517e-09
242,0.408248290463854,0.28867515642289765,0.28867511276672275,1.0935974896212787e-09
243,0.40824829046385375,0.288675158107619,0.288675111082002,3.3627296831534597e-09
244,0.40824829046385314,0.28867515992236936,0.2886751092672522,4.731431302030157e-09
245,0.4082482904638523,0.28867516187718445,0.28867510731243734,3.880239329437541e-09
246,0.4082482904638512,0.2886751639828747,0.2886751052067473,1.983950915603931e-09
247,0.40824829046385025,0.2886751662510852,0.28867510293853754,2.1778279283857407e-09
248,0.40824829046384953,0.2886751686943596,0.28867510049526485,3.3764167754379264e-09
249,0.4082482904638482,0.28867517132620923,0.2886750978634167,4.634820259897676e-09
250,0.40824829046384664,0.2886751741611884,0.2886750950284391,2.6003973482648148e-09
251,0.40824829046384487,0.28867517721497504,0.2886750919746539,2.515074666612338e-09
252,0.40824829046384287,0.2886751805044572,0.28867508868517383,4.5369063801510306e-09
253,0.4082482904638406,0.288675184047826,0.28867508514180723,3.3523054169949416e-09
254,0.40824829046383787,0.2886751878646767,0.28867508132495895,3.1971514878508335e-09
255,0.4082482904638346,0.2886751919761173,0.2886750772135213,2.8029742033653487e-09
256,0.4082482904638308,0.28867519640488426,0.2886750727847573,2.7226919905592355e-09
257,0.40824829046382666,0.28867520117546963,0.2886750680141753,2.209338874923821e-09
258,0.40824829046382216,0.28867520631425553,0.2886750628753939,1.3662448991956687e-09
259,0.40824829046381655,0.28867521184965955,0.2886750573399944,4.638672725845347e-09
260,0.4082482904638102,0.2886752178122939,0.2886750513773656,2.1761926774951677e-09
261,0.4082482904638025,0.2886752242351326,0.2886750449545332,3.97265255292611e-09
262,0.40824829046379363,0.28867523115369476,0.28867503803597844,4.1880146642280985e-09
263,0.40824829046378364,0.2886752386062413,0.28867503058344074,2.644049929804913e-09
264,0.4082482904637721,0.2886752466339862,0.2886750225557069,3.6528886331397796e-09
265,0.4082482904637586,0.28867525528132326,0.288675013908382,1.6037961333955046e-09
266,0.4082482904637429,0.2886752645960742,0.28867500459364553,3.2145949300124325e-09
267,0.4082482904637246,0.28867527462975057,0.2886749945599859,3.00854244398705e-09
268,0.4082482904637033,0.28867528543784,0.28867498375191547,2.7242402022907127e-09
269,0.40824829046367833,0.2886752970801132,0.2886749721096648,2.787788912403477e-09
270,0.4082482904636499,0.28867530962095383,0.2886749595688506,2.2665777621013955e-09
271,0.4082482904636169,0.2886753231297145,0.2886749460601206,2.5715248382457223e-09
272,0.40824829046357847,0.28867533768110065,0.2886749315087699,2.3955675845163774e-09
273,0.40824829046353384,0.2886753533555835,0.2886749158343278,3.292885108539985e-09
274,0.4082482904634817,0.2886753702398453,0.28867489895011256,3.74215467303974e-09
275,0.4082482904634215,0.2886753884272594,0.2886748807627535,3.555003687050887e-09
276,0.4082482904633514,0.28867540801840463,0.2886748611716713,2.8770445110929544e-09
277,0.40824829046327066,0.28867542912162386,0.2886748400685262,3.5134548206807648e-09
278,0.4082482904631764,0.2886754518536202,0.28867481733661493,4.011118908596398e-09
279,0.4082482904630672,0.2886754763401063,0.28867479285022796,7.027995317572068e-10
280,0.40824829046294026,0.2886755027164961,0.28867476647395246,2.6200799050117586e-09
281,0.40824829046279315,0.2886755311286559,0.28867473806192573,3.5012685323277683e-09
282,0.40824829046262234,0.2886755617337097,0.2886747074570261,3.0841892447861363e-09
283,0.4082482904624241,0.28867559470090876,0.2886746744900056,2.8267048472457095e-09
284,0.40824829046219424,0.2886756302125679,0.2886746389785534,3.1085110433465425e-09
285,0.40824829046192773,0.2886756684650733,0.2886746007262886,2.816362323167735e-09
286,0.4082482904616183,0.28867570966996814,0.2886745595216724,3.5095863238794674e-09
287,0.408248290461259,0.2886757540551236,0.28867451513684045,3.4295945931085806e-09
288,0.4082482904608423,0.2886758018659985,0.2886744673263413,1.1260496289527162e-09
289,0.4082482904603589,0.2886758533669965,0.28867441582577946,3.1707147430527896e-09
290,0.408248290459798,0.28867590884292865,0.2886743603503535,2.932599979404124e-09
291,0.40824829045914734,0.28867596860058903,0.2886743005932806,3.598857316579848e-09
292,0.4082482904583921,0.28867603297045014,0.2886742362241014,2.473979686585442e-09
293,0.4082482904575158,0.2886761023084919,0.2886741668868509,3.826292545376634e-09
294,0.4082482904564992,0.28867617699816966,0.2886740921980917,3.767110992052117e-09
295,0.4082482904553195,0.2886762574525349,0.2886740117447922,3.184894311610896e-09
296,0.4082482904539505,0.28867634411652016,0.288673925082043,3.926994207600769e-09
297,0.40824829045236205,0.2886764374693994,0.2886738317305982,1.6830163817713558e-09
298,0.4082482904505189,0.2886765380274386,0.2886737311742231,2.2142222890548906e-09
299,0.4082482904483803,0.2886766463467513,0.28867362285684156,3.099838777883666e-09
300,0.4082482904458986,0.2886767630263738,0.28867350617945947,1.4424905361723348e-09
301,0.4082482904430193,0.288676888711579,0.28867338049685365,4.676344714839385e-09
302,0.40824829043967814,0.28867702409744483,0.28867324511400366,3.5776687030207417e-09
303,0.4082482904358015,0.2886771699326987,0.28867309928224943,4.143533166843829e-09
304,0.40824829043130384,0.28867732702385873,0.2886729421951505,1.9665533785543035e-09
305,0.4082482904260845,0.2886774962396934,0.2886727729840271,3.8021031734315945e-09
306,0.408248290420029,0.2886776785160293,0.28867259071315854,2.357338659547943e-09
307,0.408248290413002,0.2886778748609237,0.28867239437460684,2.0370510250200803e-09
308,0.4082482904048484,0.288678086360244,0.28867218288264607,3.702484340894382e-09
309,0.40824829039538824,0.288678314183672,0.2886719550677589,4.231724222649341e-09
310,0.40824829038441135,0.28867855959117217,0.28867170967016803,2.940961648458692e-09
311,0.4082482903716745,0.2886788239399641,0.2886714453328742,1.7232573303453198e-09
312,0.40824829035689547,0.2886791086920279,0.28867116059415165,3.4607160666144247e-09
313,0.4082482903397468,0.2886794154221919,0.2886708538794672,3.5786175667818174e-09
314,0.40824829031984916,0.2886797458268447,0.2886705234927763,2.4498096246672456e-09
315,0.4082482902967618,0.2886801017333182,0.2886701676071445,2.242617625234658e-09
316,0.4082482902699731,0.2886804851099968,0.2886697842546493,1.7453904353388195e-09
317,0.40824829023888953,0.2886808980772063,0.28866937131550036,2.4839127136980253e-09
318,0.40824829020282266,0.28868134291894487,0.28866892650632126,2.9698915330630303e-09
319,0.4082482901609735,0.28868182209551796,0.28866844736752695,2.3450390694082588e-09
320,0.40824829011241487,0.2886823382571511,0.2886679312497294,2.1962910673684085e-09
321,0.40824829005607177,0.2886828942586527,0.28866737529909176,3.3454115977990747e-09
322,0.4082482899906956,0.2886834931752089,0.28866677644155375,1.9961003922410937e-09
323,0.4082482899148384,0.2886841383193998,0.28866613136584274,8.315878017330777e-10
324,0.40824828982681954,0.28868483325952915,0.28866543650517174,3.0195186666464816e-09
325,0.4082482897246899,0.2886855818393703,0.28866468801752765,1.8299655565601023e-09
326,0.4082482896061868,0.2886863881994373,0.2886638817644392,3.257313275449706e-09
327,0.408248289468685,0.2886872567998987,0.28866301328810634,3.928094144190145e-09
328,0.40824828930913865,0.2886881924452637,0.2886620777867696,3.114315875853066e-09
329,0.4082482891240144,0.28868920031097467,0.28866107008817804,3.982564363209948e-09
330,0.40824828890921083,0.2886902859720527,0.2886599846210112,2.4029253904862648e-09
331,0.40824828865997054,0.2886914554339615,0.2886588153841023,2.1945192438900405e-09
332,0.40824828837077165,0.28869271516585104,0.288657555913284,3.1809779901234396e-09
333,0.4082482880352086,0.2886940721363767,0.28865619924568425,2.8866031449599986e-09
334,0.4082482876458484,0.28869553385228375,0.28865473788126866,2.058398599507315e-09
335,0.4082482871940662,0.288697108399976,0.288653163741419,2.245657901083846e-09
336,0.4082482866698543,0.28869880449029905,0.2886514681243233,1.1441527494944784e-09
337,0.4082482860616009,0.2887006315067883,0.288649641656929,3.7190026923193506e-09
338,0.4082482853558328,0.28870259955764727,0.28864767424319615,3.631533787140531e-09
339,0.4082482845369159,0.28870471953174687,0.28864555500836586,3.83498907434901e-09
340,0.4082482835867103,0.28870700315896086,0.28864327223894065,2.4660513693699604e-09
341,0.4082482824841685,0.28870946307516826,0.2886408133180429,2.7356256354484416e-09
342,0.40824828120486767,0.2887121128922876,0.2886381646558008,2.5669160766456763e-09
343,0.4082482797204695,0.28871496727373563,0.2886353116143792,2.723187278737007e-09
344,0.40824827799809355,0.28871804201572904,0.2886322384272447,2.757782818408247e-09
