step,max_within_opposite_pair_phase_diff,max_class_gap_error_from_one_third,gap1,gap2,gap3
1208,2.897838709777871e-15,0.021540069763110348,0.35487340309644366,0.315161360594868,0.32996523630868824
1209,2.8271597168564595e-15,0.021811810716239333,0.32836528418565947,0.35514514404957265,0.3164895717647679
1210,2.7564807239350477e-15,0.022008722399453395,0.3267752845433951,0.3553420557327867,0.31788265972381824
1211,2.6858017310136362e-15,0.02213132936043216,0.32520354068631957,0.3554646626937655,0.31933179661991484
1212,2.473764752249402e-15,0.02218013932868057,0.323658505905534,0.3555134726620139,0.32082802143245204
1213,2.332406766406579e-15,0.02215563253024727,0.3221487109946901,0.3554889658635806,0.3223623231417293
1214,2.191048780563756e-15,0.022058256626442285,0.3206826881106447,0.3553915899597756,0.3239257219295796
1215,1.9790118017995217e-15,0.021888427282550638,0.31926889216900844,0.35522176061588395,0.3255093472151076
1216,1.90833280887811e-15,0.021646534266395456,0.3179156210124438,0.35497986759972877,0.32710451138782737
1217,1.90833280887811e-15,0.021332952872219313,0.32870277819083976,0.31663093560360756,0.3546662862055526
1218,1.8376538159566985e-15,0.02094806036472291,0.3302960248262832,0.3154225814756606,0.3542813936980562
1219,1.8376538159566985e-15,0.020492257043096818,0.33187649699989463,0.31429791262367535,0.35382559037643013
1220,1.90833280887811e-15,0.02006951438936483,0.3334368562854884,0.3132638189439685,0.35329932477054315
1221,1.8376538159566985e-15,0.021006675102927808,0.3349702193670727,0.3123266582304055,0.35270312240252166
1222,1.90833280887811e-15,0.02184113971049223,0.33647018889932556,0.3114921936228411,0.35203761747783346
1223,1.766974823035287e-15,0.02256779605423237,0.33793087590946547,0.31076553727910095,0.3513035868114336
1224,1.9790118017995217e-15,0.02318223241925127,0.3393469138389567,0.31015110091408205,0.3505019852469612
1225,1.8376538159566985e-15,0.023680779610565084,0.340713464486619,0.30965255372276823,0.3496339817906128
1226,1.6962958301138756e-15,0.024060545250835397,0.3487009956561924,0.34202621626130975,0.3092727880824979
1227,1.6256168371924641e-15,0.02431944001676506,0.3477047314039762,0.34328137527945557,0.30901389331656826
1228,2.049690794720933e-15,0.02445619563536766,0.34664721235346213,0.34447564994857216,0.30887713769796565
1229,2.2617277734851675e-15,0.024470374554322383,0.3455308114590093,0.34560622976197963,0.30886295877901093
1230,2.5444437451708133e-15,0.02436237128408597,0.344358278858106,0.34667075909264666,0.30897096204924734
1231,2.8271597168564595e-15,0.024133405485123716,0.3431327653351235,0.347667306816667,0.3091999278482096
1232,2.897838709777871e-15,0.023785506943850898,0.34185784098948196,0.34859433262103556,0.3095478263894824
1233,2.9685177026992824e-15,0.02332149264840916,0.31001184068492416,0.3405375084569056,0.3494506508581703
1234,2.9685177026992824e-15,0.022744936242837466,0.31058839709049585,0.3391762101064479,0.35023539280305616
1235,2.9685177026992824e-15,0.022060130207836925,0.3112732031254964,0.3377788287245472,0.35094796814995655
1236,3.2512336743849282e-15,0.021272041189802804,0.3120612921435305,0.3363506813004516,0.35158802655601784
1237,2.9685177026992824e-15,0.02038625897779467,0.31294707435553865,0.33489750564424975,0.3521554200002116
1238,2.9685177026992824e-15,0.019408939710338358,0.31392439362299496,0.3334254396980767,0.35265016667892835
1239,2.9685177026992824e-15,0.01973908377168848,0.31498658935438106,0.33194099354059714,0.3530724171050218
1240,2.6858017310136362e-15,0.02008908968233286,0.31612656275271656,0.33045101423161716,0.3534224230156662
1241,2.8271597168564595e-15,0.02036717629319723,0.31733684657969125,0.32896264379377826,0.35370050962653055
1242,2.5444437451708133e-15,0.020573718362553117,0.35390705169588643,0.3186096775267804,0.3274832707773332
1243,2.5444437451708133e-15,0.020709120449465213,0.3540424537827985,0.31993707022006523,0.32602047599713635
1244,2.1203697876423446e-15,0.02077380166585513,0.35410713499918844,0.321310891837655,0.3245819731631566
1245,1.9790118017995217e-15,0.020768185133773043,0.35410151846710636,0.3227229362906139,0.32317554524227965
1246,1.90833280887811e-15,0.02069269226776177,0.3540260256010951,0.3241649969133684,0.3218089774855364
1247,2.1203697876423446e-15,0.02054774190903247,0.3538810752423658,0.3256289366298847,0.3204899881277494
1248,2.4030857593279904e-15,0.020333754244769076,0.3536670875781024,0.32710675460841154,0.31922615781348607
1249,2.473764752249402e-15,0.020051159353826953,0.31802485882303433,0.35338449268716027,0.32859064848980535
1250,2.5444437451708133e-15,0.019700410131012758,0.31689318516506143,0.3530337434643461,0.3300730713705926
1251,2.4030857593279904e-15,0.019281999257593663,0.31583788457018275,0.352615332590927,0.3315467828388904
1252,2.473764752249402e-15,0.018796479807147826,0.31486529336454755,0.35212981314048114,0.3330048934949712
1253,2.2617277734851675e-15,0.01935205820502578,0.31398127512830754,0.3515778223379051,0.33444090253378733
1254,2.2617277734851675e-15,0.02014216937855756,0.31319116395477575,0.35096010792637045,0.3358487281188539
1255,2.191048780563756e-15,0.020833620306653533,0.3124997130266798,0.35027755654305714,0.33722273043026296
1256,1.90833280887811e-15,0.021422284212640863,0.31191104912069245,0.3495312234601221,0.33855772741918555
1257,1.90833280887811e-15,0.021904699788847237,0.3398490034425347,0.3114286335444861,0.3487223630129792
1258,2.2617277734851675e-15,0.02227810342796699,0.3410923110808718,0.3110552299053663,0.3478524590137618
1259,2.6151227380922248e-15,0.022540454324562198,0.3422838665572279,0.3107928790087711,0.34692325443400085
1260,2.9685177026992824e-15,0.02269045224308691,0.34342033927254145,0.3106428810902464,0.34593677963721214
1261,3.2512336743849282e-15,0.02272754783660008,0.3444988360538346,0.31060578549673323,0.3448953784494322
1262,3.533949646070574e-15,0.02265194548137922,0.3455168807739861,0.3106813878519541,0.3438017313740599
1263,3.81666561775622e-15,0.022464598667776003,0.34647239004749064,0.3108687346655573,0.34265887528695205
1264,3.9580236035990435e-15,0.022167198058292314,0.34736364573596673,0.311166135275041,0.3414702189889923
1265,4.028702596520455e-15,0.021762152391680722,0.3481892650117029,0.3115711809416526,0.3402395540466445
1266,4.170060582363278e-15,0.0212525624785857,0.33897106041657726,0.34894816872867507,0.3120807708547476
1267,4.311418568206101e-15,0.020642188601404154,0.3376693064283146,0.3496395488397563,0.31269114473192916
1268,4.311418568206101e-15,0.01993541169968599,0.3363392427887553,0.3502628355775974,0.3133979216336473
1269,4.311418568206101e-15,0.019137188792994475,0.33498619037351907,0.35081766508614215,0.31419614454033884
1270,4.240739575284689e-15,0.01825300316544115,0.33361582168116644,0.3513038481509415,0.31508033016789216
1271,4.170060582363278e-15,0.018388007296859354,0.332234135945472,0.35172134063019267,0.3160445234243353
1272,4.099381589441866e-15,0.01873688280209357,0.33084742802562994,0.3520702161354269,0.3170823558389432
1273,3.887344610677631e-15,0.01901730811821717,0.3181871072269775,0.32946225132147205,0.3523506414515505
1274,3.745986624834808e-15,0.019229521787780424,0.31935176979194996,0.32808537508693636,0.35256285512111374
1275,3.4632706531491626e-15,0.019373816214436734,0.32056911381590686,0.32672373663632315,0.35270714954777005
1276,3.4632706531491626e-15,0.019450523566268807,0.32183175405000847,0.32538438905038947,0.3527838568996021
1277,3.392591660227751e-15,0.01946000568179901,0.32313221589562086,0.32407444508924677,0.3527933390151323
1278,2.9685177026992824e-15,0.019402648101018938,0.3244630004627021,0.3228010181029456,0.35273598143435225
1279,2.6858017310136362e-15,0.019278858261815357,0.32581664760913653,0.3215711607957149,0.35261219159514867
1280,2.4030857593279904e-15,0.019089067819910766,0.3271857961026601,0.32039180274409595,0.3524224011532441
1281,2.1203697876423446e-15,0.018833738969290026,0.32856324010582044,0.3192696875915563,0.35216707230262334
1282,1.9790118017995217e-15,0.018513374561301588,0.3518467078946349,0.32994198126280333,0.3182113108425617
1283,1.8376538159566985e-15,0.01812853174560536,0.3514618650789387,0.33131527576261893,0.3172228591584425
1284,1.6962958301138756e-15,0.01767983878610163,0.35101317211943495,0.3326766758630427,0.31631015201752244
1285,1.4135798584282298e-15,0.017854746787803688,0.3505013479743381,0.3340200654801323,0.3154785865455296
1286,1.1308638867425838e-15,0.018600247080991006,0.34992722417264666,0.33533968957501104,0.3147330862523423
1287,1.4135798584282298e-15,0.019255279002231507,0.34929176847013244,0.33663017719876587,0.3140780543311018
1288,1.8376538159566985e-15,0.019816001244247927,0.34859610972723976,0.33788655818367475,0.3135173320890854
1289,2.4030857593279904e-15,0.020279170343603548,0.31305416298972977,0.3478415634194072,0.3391042735908629
1290,2.6858017310136362e-15,0.02064217063865098,0.31269116269468233,0.34702965716757905,0.3402791801377387
1291,3.1098756885421053e-15,0.020903037927316515,0.3124302954060168,0.34616215566335434,0.34140754893062886
1292,3.533949646070574e-15,0.021060476609956413,0.3122728567233769,0.345241084359502,0.34248605891712103
1293,3.81666561775622e-15,0.021113870183557426,0.3122194631497759,0.34426875130263906,0.343511785547585
1294,3.9580236035990435e-15,0.021063285030029688,0.3122700483033036,0.343247766500974,0.3444821851957224
1295,4.240739575284689e-15,0.020909467513505975,0.31242386581982734,0.3421810582463203,0.34539507593385244
1296,4.523455546970335e-15,0.020653834470168886,0.31267949886316443,0.3410718858463444,0.3462486152904912
1297,4.664813532813158e-15,0.02029845724013518,0.3470412756364686,0.31303487609319813,0.3399238482703333
1298,4.7354925257345694e-15,0.019846039455391984,0.34777181785233985,0.31348729387794133,0.33874088826971893
1299,4.664813532813158e-15,0.019299888861628478,0.34843926392529756,0.31403344447170484,0.33752729160299755
1300,4.7354925257345694e-15,0.018663883515705915,0.34904286910926696,0.3146694498176274,0.3362876810731056
1301,4.806171518655981e-15,0.017942432764667948,0.3495820942583581,0.31539090056866537,0.33502700517297646
1302,4.664813532813158e-15,0.017140433476352468,0.35005657891229924,0.31619289985698085,0.33375052123072
1303,4.5941345398917465e-15,0.01713278234032073,0.35046611567365404,0.3170701112783657,0.33246377304798036
1304,4.523455546970335e-15,0.017477293037930886,0.3508106263712642,0.31801681049726804,0.3311725631314677
1305,4.170060582363278e-15,0.01775680711972899,0.3298829197259088,0.3510901404530623,0.3190269398210289
1306,4.028702596520455e-15,0.017971442661492754,0.3286010589638935,0.35130477599482607,0.3200941650412804
1307,3.675307631913397e-15,0.018121390316843622,0.3273333425512547,0.35145472365017694,0.32121193379856827
1308,3.2512336743849282e-15,0.01820690046857032,0.3260862315025827,0.35154023380190363,0.32237353469551366
1309,2.8271597168564595e-15,0.018228273772910253,0.32486623652724045,0.35156160710624357,0.32357215636651593
1310,2.473764752249402e-15,0.018185855217674074,0.32367986573907104,0.3515191885510074,0.3248009457099216
1311,1.9790118017995217e-15,0.018080031742974623,0.3225335704206238,0.35141336507630794,0.32605306450306837
1312,1.3429008655068181e-15,0.01791123340095019,0.32143368961345936,0.3512445667342835,0.3273217436522572
1313,9.895059008997609e-16,0.01767993795930628,0.32860033437833613,0.3203863943290243,0.3510132712926396
1314,8.481479150569378e-16,0.017386678783963105,0.3298823557032776,0.31939763217942596,0.3507200121172964
1315,7.774689221355263e-16,0.01703205576964456,0.33116153768217393,0.3184730732148482,0.3503653891029779
1316,9.895059008997609e-16,0.01661674902500493,0.33243185991617347,0.31761805772548823,0.34995008235833824
1317,1.5549378442710527e-15,0.016495786610610297,0.3336875849821298,0.316837546722723,0.34947486829514707
1318,2.1203697876423446e-15,0.017197257574356806,0.3349232865210384,0.3161360757589765,0.34894063771998496
1319,2.6858017310136362e-15,0.017815620652283093,0.33613387183632876,0.3155177126810502,0.3483484154826211
1320,3.392591660227751e-15,0.01834731349313995,0.33731459896153665,0.31498601984019337,0.34769938119827004
1321,3.81666561775622e-15,0.018789312126888225,0.33846108826175386,0.3145440212064451,0.3469948905318011
1322,4.311418568206101e-15,0.019139158576195026,0.3462364965109965,0.33956932873186524,0.3141941747571383
1323,4.876850511577392e-15,0.019394982901525137,0.3454259703234709,0.340635679244721,0.3139383504318082
1324,5.512961447870095e-15,0.01955551946374995,0.34456532104805604,0.3416568650823606,0.31377781386958337
1325,5.795677419555742e-15,0.01962011726191354,0.3436568137765388,0.34262997015204133,0.3137132160714198
1326,6.290430370005622e-15,0.019588744274562753,0.3427029855957736,0.3435524253454558,0.31374458905877056
1327,6.3611093629270335e-15,0.019461985800843296,0.3417066589235118,0.34442199354399805,0.31387134753249
1328,6.785183320455502e-15,0.019241036862595207,0.3406709517238975,0.3452367518053644,0.3140922964707381
1329,6.785183320455502e-15,0.01892768879150425,0.31440564454182907,0.3395992841704785,0.34599507128769236
1330,6.785183320455502e-15,0.018524310186485204,0.3148090231468481,0.3384953813756849,0.346695595477467
1331,6.643825334612679e-15,0.018033822486437034,0.3152995108468963,0.33736327186574616,0.34733721728735756
1332,6.5024673487698564e-15,0.017459670462642796,0.3158736628706905,0.336207281548476,0.34791905558083347
1333,6.219751377084211e-15,0.016805787993421695,0.3165275453399116,0.3350320229974431,0.34844043166264516
1334,5.937035405398565e-15,0.016076559540891433,0.3172567737924419,0.3338423799587178,0.3489008462488403
1335,5.654319433712919e-15,0.015966624064333412,0.31805655552816864,0.3326434870741646,0.3492999573976667
1336,5.3716034620272725e-15,0.016304226510786946,0.3189217352494659,0.33144070490641375,0.34963755984412026
1337,4.947529504498804e-15,0.01658023280340787,0.319846843420153,0.3302395904431059,0.3499135661367412
1338,4.523455546970335e-15,0.01679465659276147,0.3501279899260948,0.32082614672444226,0.32904586334946284
1339,3.9580236035990435e-15,0.016947598367590355,0.35028093170092367,0.32185369997285096,0.32786536832622537
1340,3.533949646070574e-15,0.017039233877477467,0.3503725672108108,0.32292339877714216,0.32670403401204695
1341,2.8271597168564595e-15,0.017069805420848294,0.3504031387541816,0.32402903230273294,0.32556782894308545
1342,2.4030857593279904e-15,0.01703961611498578,0.3503729494483191,0.3251643354060352,0.32446271514564584
1343,1.6962958301138756e-15,0.01694902720136343,0.35028236053469675,0.326323039476875,0.32339459998842823
1344,1.0601848938211723e-15,0.016798458375930136,0.35013179170926345,0.3274989213328763,0.32236928695786027
1345,9.895059008997609e-16,0.01658839107096982,0.32139242604226337,0.34992172440430314,0.3286858495534335
1346,9.895059008997609e-16,0.0163193745538196,0.32046946441800983,0.3496527078871529,0.3298778276948372
1347,1.2722218725854067e-15,0.015992034649007114,0.3196055981236239,0.34932536798234043,0.33106903389403564
1348,2.049690794720933e-15,0.015607084835221219,0.3188057253868938,0.34894041816855453,0.33225385644455163
1349,2.7564807239350477e-15,0.015258931096518769,0.31807440223681455,0.34849867275112617,0.3334269250120594
1350,3.4632706531491626e-15,0.015917532345044505,0.3174158009882888,0.34800106176516377,0.33458313724654754
1351,4.170060582363278e-15,0.016499661198408178,0.31683367213492514,0.34744864722482127,0.33571768064025365
1352,4.806171518655981e-15,0.017002023207257966,0.31633131012607535,0.34684264030094225,0.33682604957298246
1353,5.3716034620272725e-15,0.017421809892917528,0.3379040575765915,0.3159115234404158,0.3461844189829928
1354,5.7249984266343305e-15,0.017756724031490645,0.3389478449360124,0.31557660930184267,0.3454755457621449
1355,6.3611093629270335e-15,0.018005000017564943,0.33995388182334674,0.31532833331576837,0.3447177848608849
1356,6.643825334612679e-15,0.018165419096913105,0.34091896723273096,0.3151679142364202,0.34391311853084894
1357,6.926541306298325e-15,0.018237319323943846,0.3418402240457124,0.31509601400938947,0.34306376194489807
1358,7.067899292141148e-15,0.0182206001643061,0.3427150906090932,0.3151127331690272,0.3421721762218797
1359,7.209257277983971e-15,0.01811572172568582,0.3435413092491958,0.3152176116076475,0.3412410791431567
1360,7.350615263826794e-15,0.01792369866046556,0.3443169121782834,0.31540963467286776,0.3402734531488488
1361,7.279936270905382e-15,0.01764608884268032,0.34504020527061235,0.315687244490653,0.3392725502387346
1362,7.13857828506256e-15,0.0172849769788333,0.3382418934477687,0.3457097501977313,0.3160483563545
1363,6.855862313376914e-15,0.016842953367832758,0.33718527461878267,0.3463243454157167,0.31649037996550056
1364,6.5024673487698564e-15,0.01632308807970001,0.33610674825469633,0.34688300649167036,0.3170102452536333
1365,5.937035405398565e-15,0.01572890087565798,0.33501062129867853,0.34738494624364613,0.31760443245767533
1366,5.3716034620272725e-15,0.015064327243429043,0.33390143876221057,0.34782955514788505,0.31826900608990427
1367,4.806171518655981e-15,0.014883049107137392,0.33278396519664255,0.3482163824404707,0.31899965236288685
1368,4.240739575284689e-15,0.015211784974545395,0.3316631620821187,0.3485451183078787,0.31979171961000263
1369,3.4632706531491626e-15,0.015482244189696515,0.3206402611900189,0.3305441612869513,0.34881557752302983
1370,2.6151227380922248e-15,0.015694351507592963,0.3215400803303179,0.3294322348287559,0.3490276848409263
1371,2.049690794720933e-15,0.015848129088115115,0.3224857763346382,0.3283327612439135,0.34918146242144843
1372,1.3429008655068181e-15,0.015943686163650994,0.32347179156081174,0.327251188942204,0.3492770194969843
1373,9.895059008997609e-16,0.0159812111167012,0.32449245856318654,0.32619299698677895,0.3493145444500345
1374,8.481479150569378e-16,0.01596096607809644,0.32554204679428733,0.3251636537942829,0.34929429941142975
1375,7.774689221355263e-16,0.015883284100866535,0.326614808271444,0.3241685742943562,0.34921661743419985
1376,1.3429008655068181e-15,0.01574856890883608,0.3277050216369976,0.32321307612083305,0.3490819022421694
1377,2.1203697876423446e-15,0.015557297163605155,0.32880703407510325,0.3223023354279584,0.34889063049693847
1378,2.8271597168564595e-15,0.015310023139556761,0.3486433564728901,0.3299153005935471,0.32144134293356286
1379,3.392591660227751e-15,0.015007385644724702,0.348340718978058,0.3310244202343561,0.32063486078758596
1380,3.9580236035990435e-15,0.014650116976627603,0.3479834503099609,0.3321291688408804,0.3198873808491588
1381,4.382097561127512e-15,0.014239053657229384,0.3475723869905627,0.3332245280797601,0.3192030849296771
1382,4.947529504498804e-15,0.01474752580916422,0.3471084819840916,0.3343057104917394,0.3185858075241691
1383,5.512961447870095e-15,0.015294331823068552,0.34659281806613895,0.3353681804235962,0.31803900151026476
1384,5.654319433712919e-15,0.015767626088492637,0.3460266219827806,0.33640767077237865,0.3175657072448407
1385,5.937035405398565e-15,0.01616480789885205,0.31716852543448126,0.34541127901488056,0.33742019555063807
1386,6.219751377084211e-15,0.0164837392344796,0.3168495940988537,0.34474834754561773,0.3384020583555286
1387,6.5024673487698564e-15,0.016722763446115896,0.3166105698872174,0.3440395732188746,0.33934985689390806
1388,6.643825334612679e-15,0.016880719384566756,0.31645261394876656,0.34328690227272796,0.3402604837785054
1389,6.643825334612679e-15,0.016956950835155415,0.3163763824981779,0.3424924936359908,0.34113112386583133
1390,6.643825334612679e-15,0.0169513111740614,0.3163820221592719,0.3416587293867218,0.34195924845400627
1391,6.5024673487698564e-15,0.016864163220883466,0.31646917011244985,0.3407882231898717,0.34274260669767853
1392,6.219751377084211e-15,0.016696374317546947,0.31663695901578637,0.33988382635672687,0.34347921462748676
1393,5.937035405398565e-15,0.0164493067179724,0.34416734218316014,0.3168840266153609,0.338948631201479
1394,5.7249984266343305e-15,0.01612480342569589,0.34480549868257554,0.3172085299076374,0.33798597140978703
1395,5.2302454761844496e-15,0.01572516966791493,0.34539241715424984,0.3176081636654184,0.3369994191803318
1396,4.5941345398917465e-15,0.015253150244149027,0.345927037958318,0.3180801830891843,0.3359927789524977
1397,3.9580236035990435e-15,0.014711903035667329,0.34640849211151614,0.318621430297666,0.334970077590818
1398,3.392591660227751e-15,0.01410496900769559,0.3468360847156231,0.3192283643256377,0.3339355509587393
1399,2.6151227380922248e-15,0.013875945533417033,0.34720927886675035,0.31989709425368584,0.3328936268795639
1400,2.1203697876423446e-15,0.014194347062042922,0.34752768039537624,0.3206234150548334,0.3318489045497903
1401,1.8376538159566985e-15,0.014457690421328717,0.34779102375466203,0.3214028457072501,0.33080613053808794
1402,1.5549378442710527e-15,0.014665826004599036,0.3297701715702179,0.34799915933793235,0.32223066909184983
1403,1.4842588513496412e-15,0.014818709132515373,0.32874598436472424,0.3481520424658487,0.3231019731694271
1404,1.2722218725854067e-15,0.014916390907015575,0.32773858284452234,0.3482497242403489,0.3240116929151289
1405,1.5549378442710527e-15,0.01495901108318587,0.32675300310401967,0.3482923444165192,0.3249546524794611
1406,2.2617277734851675e-15,0.014946793062563024,0.325794266558672,0.34828012639589634,0.3259256070454316
1407,2.897838709777871e-15,0.014880041062592941,0.32486734174271664,0.34821337439592626,0.32691928386135716
1408,3.4632706531491626e-15,0.014759139467904248,0.32397710525022444,0.34809247280123756,0.32793042194853794
1409,3.9580236035990435e-15,0.014584554320361376,0.32895381001231716,0.3231283023339882,0.3479178876536947
1410,4.523455546970335e-15,0.014356836857360611,0.32998432212347617,0.32232550768582996,0.3476901701906939
1411,5.018208497420215e-15,0.014076628962235438,0.3310169507837405,0.3215730869206908,0.34740996229556875
1412,5.3716034620272725e-15,0.013744670347648758,0.3320468370431649,0.32087515927585303,0.3470780036809821
1413,5.7249984266343305e-15,0.013361807253183089,0.3330692973970202,0.3202355620164635,0.3466951405865164
1414,5.937035405398565e-15,0.013675516323139292,0.3340798472539038,0.319657817010194,0.34626233573590204
1415,6.078393391241388e-15,0.014188233434816067,0.33507422083345145,0.31914509989851725,0.34578067926803124
1416,6.290430370005622e-15,0.014633121082430367,0.336048387419536,0.31870021225090295,0.34525140032956103
1417,6.431788355848445e-15,0.015007776290776487,0.33699856396149747,0.31832555704255683,0.34467587899594565
1418,6.3611093629270335e-15,0.015310215585998266,0.34405565817247147,0.33792122408019354,0.31802311774733505
1419,6.219751377084211e-15,0.015538892047030461,0.3433924551175916,0.33881310359610556,0.31779444128630285
1420,5.937035405398565e-15,0.015692708313290893,0.34268817222778786,0.3396712027521698,0.3176406250200424
1421,5.654319433712919e-15,0.015771025413285844,0.3419449067264419,0.3404927853535107,0.31756230792004747
1422,5.3716034620272725e-15,0.015773667331311747,0.341164958908898,0.34127537508908035,0.31755966600202157
1423,4.876850511577392e-15,0.015700921281303015,0.34035083861203375,0.34201674933593584,0.3176324120520303
1424,4.5941345398917465e-15,0.015553533707718115,0.33950526959917443,0.3427149307752104,0.3177797996256152
1425,3.9580236035990435e-15,0.015332702083035665,0.31800063125029765,0.3386311915799528,0.34336817716974943
1426,3.392591660227751e-15,0.015040062619745997,0.3182932707135873,0.33773175961946833,0.3439749696669444
1427,2.8271597168564595e-15,0.014677674061585544,0.31865565927174777,0.33681034073148525,0.34453399999676704
1428,1.9790118017995217e-15,0.014247997763957188,0.3190853355693761,0.3358705074959283,0.3450441569346957
1429,1.6962958301138756e-15,0.013753874316792536,0.3195794590165408,0.33491602859093056,0.34550451239252866
1430,1.5549378442710527e-15,0.013198497004170029,0.3201348363291633,0.33395085618339304,0.3459143074874437
1431,9.895059008997609e-16,0.012939605588211889,0.32074795090001806,0.33297911017843684,0.3462729389215452
1432,9.895059008997609e-16,0.013246612647723255,0.3214149946327251,0.33200505938621827,0.34657994598105657
1433,1.8376538159566985e-15,0.013501665103405058,0.32213190184018003,0.3310330997230817,0.3468349984367384
1434,2.4030857593279904e-15,0.013704552262274516,0.34703788559560783,0.32289438478273336,0.33006772962165876
1435,3.1098756885421053e-15,0.013855173385775299,0.3471885067191086,0.3236979704009561,0.32911352287993534
1436,3.81666561775622e-15,0.013953529651780594,0.3472868629851139,0.32453803778375817,0.32817509923112786
1437,4.382097561127512e-15,0.013999717797808564,0.3473330511311419,0.3254098559056814,0.32725709296317673
1438,4.947529504498804e-15,0.01399392554115858,0.3473272588744919,0.326308621167945,0.326364119957563
1439,5.512961447870095e-15,0.013936428829027792,0.3472697621623611,0.3272294942866224,0.32550074355101644
1440,6.078393391241388e-15,0.013827590928656097,0.3471609242619894,0.32816763608833277,0.3246714396496778
1441,6.3611093629270335e-15,0.013667863324858254,0.32388056154289735,0.34700119665819157,0.329118241798911
1442,6.573146341691268e-15,0.013457788350588085,0.3231323048727992,0.3467911216839214,0.33007657344327945
1443,6.9972202992197366e-15,0.01319800343611005,0.3224306732160507,0.34653133676944337,0.33103799001450607
1444,7.13857828506256e-15,0.012889246824541734,0.32177944472621167,0.34622258015787505,0.33199797511591334
1445,7.279936270905382e-15,0.012532364566588128,0.32118214026912617,0.34586569789992144,0.33295216183095244
1446,7.279936270905382e-15,0.012691339872555385,0.32064199346077793,0.3454616519090863,0.3338963546301358
1447,7.209257277983971e-15,0.013171410345591383,0.32016192298774193,0.3450115288310296,0.33482654818122837
1448,6.926541306298325e-15,0.013588825777554436,0.3197445075557789,0.344516549457465,0.3357389429867561
1449,6.573146341691268e-15,0.013941369560060313,0.33662995783026944,0.319391963773273,0.34397807839645744
1450,6.219751377084211e-15,0.01422720609925543,0.3374962390684415,0.3191061272340779,0.34339763369748055
1451,5.7249984266343305e-15,0.014444896313484779,0.3383346668587507,0.31888843701984854,0.3427768961214007
1452,5.2302454761844496e-15,0.014593409537366764,0.33914235846118496,0.31873992379596655,0.3421177177428485
1453,4.664813532813158e-15,0.014672131704948355,0.3399166687962709,0.31866120162838496,0.341422129575344
1454,4.099381589441866e-15,0.0146808697315704,0.340655188480095,0.3186524636017629,0.34069234791814207
1455,3.533949646070574e-15,0.014619852060745064,0.3413557395893847,0.31871348127258825,0.33993077913802716
1456,2.8271597168564595e-15,0.014489725388382058,0.34201636943586977,0.31884360794495126,0.3391400226191791
1457,2.191048780563756e-15,0.0142915476217918,0.3426353426489239,0.3190417857115415,0.33832287163953456
1458,1.766974823035287e-15,0.014026777174827088,0.33748231196259415,0.34321113187889957,0.3193065561585062
1459,1.5549378442710527e-15,0.013697258743055218,0.3366215179689725,0.3437424074407495,0.3196360745902781
1460,1.2722218725854067e-15,0.013305205743772863,0.33574384619171915,0.3442280262187204,0.32002812758956045
1461,1.1308638867425838e-15,0.012853179644655766,0.33485282616293666,0.34466702014838574,0.32048015368867755
1462,1.0601848938211723e-15,0.01234406644156577,0.33395214852582306,0.34505858458240934,0.32098926689176754
1463,1.8376538159566985e-15,0.012068733498289463,0.3330456504150815,0.3454020668316228,0.3215522827532957
1464,2.4030857593279904e-15,0.012363621820309756,0.33213729815879195,0.34569695515364307,0.3221657466875649
1465,3.039196695620694e-15,0.012609535104495417,0.3228259641569173,0.33123116740525393,0.34594286843782873
1466,3.6046286389919855e-15,0.012806213475007822,0.32352903236375097,0.330331420827908,0.34613954680834114
1467,4.099381589441866e-15,0.012953510003587743,0.32427087305396285,0.32944228360911615,0.34628684333692106
1468,4.664813532813158e-15,0.01305138369091402,0.32504726602756784,0.3285680169481849,0.34638471702424734
1469,5.159566483263038e-15,0.013099893840585686,0.32585388294657686,0.3277128898795041,0.346433227173919
1470,5.5836404407915076e-15,0.013099195913455264,0.3266863210311424,0.32688114972206905,0.3464325292467886
1471,5.937035405398565e-15,0.013049538912753567,0.3275401362427766,0.32607699151113645,0.3463828722460869
1472,6.3611093629270335e-15,0.012951264312851707,0.3284108755681745,0.3253045267856406,0.346284597646185
1473,6.5024673487698564e-15,0.012804806507098643,0.32929410803872733,0.32456775212084077,0.34613813984043196
1474,6.643825334612679e-15,0.012610694713636517,0.34594402804696983,0.33018545414882444,0.32387051780420584
1475,6.785183320455502e-15,0.012369556242920965,0.3457028895762543,0.33108061336998734,0.32321649705375843
1476,6.643825334612679e-15,0.012082120997504053,0.34541545433083737,0.3319753894969854,0.3226091561721772
1477,6.785183320455502e-15,0.011749227043920396,0.3450825603772537,0.33286571360547523,0.32205172601727117
1478,6.3611093629270335e-15,0.011786158182775341,0.34470516040213794,0.3337476644473041,0.321547175150558
1479,6.3611093629270335e-15,0.01223514833209366,0.3442843288404068,0.3346174861583536,0.32109818500123966
1480,6.219751377084211e-15,0.012626205979645533,0.3438212694428624,0.3354716032034497,0.3207071273536878
1481,5.654319433712919e-15,0.012957288899967723,0.3203760444333656,0.3433173230342756,0.3363066325323588
1482,5.654319433712919e-15,0.013226701503516958,0.32010663182981636,0.34277397520113473,0.3371193929690489
1483,5.2302454761844496e-15,0.01343310887668886,0.31990022445664446,0.34219286364108475,0.33790691190227073
1484,4.664813532813158e-15,0.013575547625266193,0.3197577857080671,0.3415757849037302,0.3386664293882026
