t,H,Q2_re,Q2_im,generator_norm,antisym_residual
126,np.float64(944.3855946510372),np.float64(-58.308752478665376),np.float64(181.13532479937),np.float64(456.5659767217166),np.float64(1.4210854715202004e-14)
127,np.float64(944.385594651041),np.float64(-58.30875247866197),np.float64(181.1353247993716),np.float64(456.56597678766525),np.float64(5.684341886080802e-14)
128,np.float64(944.3855946510414),np.float64(-58.308752478661575),np.float64(181.13532479937132),np.float64(456.56597686724143),np.float64(5.551115123125783e-17)
129,np.float64(944.3855946510405),np.float64(-58.30875247866136),np.float64(181.1353247993721),np.float64(456.56597695587664),np.float64(7.105427357601002e-15)
130,np.float64(944.3855946510414),np.float64(-58.30875247866907),np.float64(181.13532479937024),np.float64(456.5659770468926),np.float64(1.4210854715202004e-14)
131,np.float64(944.3855946510412),np.float64(-58.308752478664154),np.float64(181.13532479937143),np.float64(456.56597713262323),np.float64(5.684341886080802e-14)
132,np.float64(944.3855946510414),np.float64(-58.30875247866472),np.float64(181.13532479937203),np.float64(456.5659772062232),np.float64(1.4210854715202004e-14)
133,np.float64(944.3855946510412),np.float64(-58.308752478656984),np.float64(181.13532479937402),np.float64(456.5659772635843),np.float64(1.4210854715202004e-14)
134,np.float64(944.3855946510437),np.float64(-58.30875247865509),np.float64(181.13532479937518),np.float64(456.5659773045331),np.float64(5.684341886080802e-14)
135,np.float64(944.3855946510444),np.float64(-58.3087524786595),np.float64(181.1353247993742),np.float64(456.5659773327671),np.float64(1.4210854715202004e-14)
136,np.float64(944.3855946510446),np.float64(-58.30875247865834),np.float64(181.13532479937442),np.float64(456.56597735467693),np.float64(1.4210854715202004e-14)
137,np.float64(944.3855946510466),np.float64(-58.30875247865945),np.float64(181.13532479937467),np.float64(456.56597737765884),np.float64(5.684341886080802e-14)
138,np.float64(944.3855946510488),np.float64(-58.308752478659095),np.float64(181.13532479937533),np.float64(456.56597740854266),np.float64(5.684341886080802e-14)
139,np.float64(944.3855946510507),np.float64(-58.30875247865876),np.float64(181.1353247993762),np.float64(456.5659774524148),np.float64(7.105427357601002e-15)
140,np.float64(944.3855946510497),np.float64(-58.308752478659386),np.float64(181.13532479937564),np.float64(456.56597751179544),np.float64(7.105427357601002e-15)
141,np.float64(944.3855946510496),np.float64(-58.308752478662896),np.float64(181.13532479937476),np.float64(456.56597758610724),np.float64(5.684341886080802e-14)
142,np.float64(944.3855946510507),np.float64(-58.308752478667124),np.float64(181.1353247993731),np.float64(456.5659776715553),np.float64(1.4210854715202004e-14)
143,np.float64(944.3855946510514),np.float64(-58.30875247866482),np.float64(181.13532479937382),np.float64(456.5659777617449),np.float64(1.4210854715202004e-14)
144,np.float64(944.385594651051),np.float64(-58.30875247866509),np.float64(181.13532479937413),np.float64(456.5659778492176),np.float64(1.4210854715202004e-14)
145,np.float64(944.3855946510505),np.float64(-58.30875247866762),np.float64(181.1353247993727),np.float64(456.5659779276278),np.float64(1.4210854715202004e-14)
146,np.float64(944.3855946510491),np.float64(-58.30875247867514),np.float64(181.13532479936893),np.float64(456.56597799373924),np.float64(5.684341886080802e-14)
147,np.float64(944.3855946510496),np.float64(-58.30875247866989),np.float64(181.1353247993701),np.float64(456.5659780483338),np.float64(1.4210854715202004e-14)
148,np.float64(944.3855946510487),np.float64(-58.308752478677306),np.float64(181.13532479936748),np.float64(456.5659780956288),np.float64(1.4210854715202004e-14)
149,np.float64(944.3855946510475),np.float64(-58.308752478676944),np.float64(181.1353247993678),np.float64(456.5659781416428),np.float64(7.105427357601002e-15)
150,np.float64(944.3855946510498),np.float64(-58.30875247867477),np.float64(181.13532479936953),np.float64(456.56597819238567),np.float64(1.4210854715202004e-14)
151,np.float64(944.3855946510461),np.float64(-58.30875247867834),np.float64(181.13532479936632),np.float64(456.5659782525224),np.float64(1.4210854715202004e-14)
152,np.float64(944.385594651043),np.float64(-58.308752478684255),np.float64(181.13532479936495),np.float64(456.56597832459755),np.float64(1.4210854715202004e-14)
153,np.float64(944.3855946510427),np.float64(-58.30875247868584),np.float64(181.13532479936597),np.float64(456.56597840846786),np.float64(1.4210854715202004e-14)
154,np.float64(944.3855946510406),np.float64(-58.308752478686635),np.float64(181.1353247993656),np.float64(456.56597850091003),np.float64(7.105427357601002e-15)
155,np.float64(944.385594651041),np.float64(-58.308752478685875),np.float64(181.13532479936592),np.float64(456.56597859582644),np.float64(1.4210854715202004e-14)
156,np.float64(944.38559465104),np.float64(-58.308752478686834),np.float64(181.13532479936597),np.float64(456.5659786855999),np.float64(1.4210854715202004e-14)
157,np.float64(944.3855946510396),np.float64(-58.308752478682415),np.float64(181.13532479936748),np.float64(456.56597876359615),np.float64(7.105427357601002e-15)
158,np.float64(944.385594651041),np.float64(-58.30875247868766),np.float64(181.13532479936572),np.float64(456.56597882683883),np.float64(7.105427357601002e-15)
159,np.float64(944.3855946510434),np.float64(-58.30875247868759),np.float64(181.13532479936538),np.float64(456.5659788774835),np.float64(1.4210854715202004e-14)
160,np.float64(944.3855946510425),np.float64(-58.3087524786952),np.float64(181.1353247993622),np.float64(456.5659789223004),np.float64(5.684341886080802e-14)
161,np.float64(944.3855946510419),np.float64(-58.308752478696945),np.float64(181.1353247993598),np.float64(456.56597897052234),np.float64(1.4210854715202004e-14)
162,np.float64(944.3855946510403),np.float64(-58.308752478696604),np.float64(181.13532479935967),np.float64(456.5659790311794),np.float64(1.4210854715202004e-14)
163,np.float64(944.3855946510407),np.float64(-58.3087524787023),np.float64(181.13532479935793),np.float64(456.5659791109914),np.float64(5.684341886080802e-14)
164,np.float64(944.3855946510403),np.float64(-58.30875247870505),np.float64(181.13532479935677),np.float64(456.5659792131363),np.float64(5.684341886080802e-14)
165,np.float64(944.3855946510403),np.float64(-58.30875247870454),np.float64(181.13532479935645),np.float64(456.5659793366698),np.float64(5.684341886080802e-14)
166,np.float64(944.3855946510416),np.float64(-58.30875247870419),np.float64(181.1353247993568),np.float64(456.5659794764251),np.float64(5.684341886080802e-14)
167,np.float64(944.3855946510413),np.float64(-58.308752478704655),np.float64(181.13532479935748),np.float64(456.56597962376003),np.float64(1.4210854715202004e-14)
168,np.float64(944.3855946510432),np.float64(-58.30875247870437),np.float64(181.13532479935782),np.float64(456.5659797686927),np.float64(1.4210854715202004e-14)
169,np.float64(944.385594651041),np.float64(-58.308752478701265),np.float64(181.13532479935714),np.float64(456.5659799032801),np.float64(5.684341886080802e-14)
170,np.float64(944.3855946510444),np.float64(-58.3087524787039),np.float64(181.13532479935668),np.float64(456.5659800249665),np.float64(5.684341886080802e-14)
171,np.float64(944.385594651041),np.float64(-58.30875247870063),np.float64(181.1353247993563),np.float64(456.5659801379208),np.float64(1.4210854715202004e-14)
172,np.float64(944.3855946510391),np.float64(-58.30875247869976),np.float64(181.13532479935552),np.float64(456.5659802511372),np.float64(5.684341886080802e-14)
173,np.float64(944.3855946510386),np.float64(-58.30875247870173),np.float64(181.13532479935438),np.float64(456.5659803738306),np.float64(5.684341886080802e-14)
174,np.float64(944.3855946510371),np.float64(-58.30875247870193),np.float64(181.13532479935463),np.float64(456.5659805107294),np.float64(3.552713678800501e-15)
175,np.float64(944.3855946510369),np.float64(-58.30875247869938),np.float64(181.13532479935532),np.float64(456.56598066007695),np.float64(7.105427357601002e-15)
176,np.float64(944.385594651038),np.float64(-58.308752478699304),np.float64(181.13532479935503),np.float64(456.56598081520235),np.float64(1.4210854715202004e-14)
177,np.float64(944.3855946510412),np.float64(-58.30875247869394),np.float64(181.13532479935674),np.float64(456.5659809681096),np.float64(1.4210854715202004e-14)
178,np.float64(944.3855946510396),np.float64(-58.308752478688156),np.float64(181.1353247993582),np.float64(456.5659811128043),np.float64(1.4210854715202004e-14)
179,np.float64(944.3855946510405),np.float64(-58.3087524786866),np.float64(181.13532479935836),np.float64(456.5659812472603),np.float64(5.684341886080802e-14)
180,np.float64(944.3855946510419),np.float64(-58.308752478691055),np.float64(181.135324799358),np.float64(456.5659813742138),np.float64(5.684341886080802e-14)
181,np.float64(944.3855946510414),np.float64(-58.30875247868545),np.float64(181.1353247993589),np.float64(456.56598150117566),np.float64(1.4210854715202004e-14)
182,np.float64(944.3855946510425),np.float64(-58.308752478685804),np.float64(181.13532479935913),np.float64(456.56598163910104),np.float64(7.105427357601002e-15)
183,np.float64(944.3855946510438),np.float64(-58.3087524786841),np.float64(181.13532479936026),np.float64(456.5659817988425),np.float64(1.4210854715202004e-14)
184,np.float64(944.3855946510423),np.float64(-58.30875247868419),np.float64(181.13532479935972),np.float64(456.56598198589364),np.float64(7.105427357601002e-15)
185,np.float64(944.3855946510446),np.float64(-58.30875247868417),np.float64(181.13532479936083),np.float64(456.5659821961348),np.float64(1.4210854715202004e-14)
186,np.float64(944.3855946510464),np.float64(-58.30875247868788),np.float64(181.13532479936103),np.float64(456.5659824157784),np.float64(5.684341886080802e-14)
187,np.float64(944.3855946510448),np.float64(-58.30875247869874),np.float64(181.13532479935765),np.float64(456.565982626537),np.float64(5.684341886080802e-14)
188,np.float64(944.3855946510457),np.float64(-58.308752478705486),np.float64(181.13532479935526),np.float64(456.5659828137808),np.float64(5.684341886080802e-14)
189,np.float64(944.3855946510452),np.float64(-58.30875247870536),np.float64(181.1353247993548),np.float64(456.56598297369726),np.float64(1.4210854715202004e-14)
190,np.float64(944.385594651045),np.float64(-58.308752478700974),np.float64(181.13532479935745),np.float64(456.5659831160012),np.float64(1.4210854715202004e-14)
191,np.float64(944.3855946510444),np.float64(-58.3087524787054),np.float64(181.1353247993562),np.float64(456.5659832610124),np.float64(5.684341886080802e-14)
192,np.float64(944.3855946510461),np.float64(-58.30875247870766),np.float64(181.13532479935606),np.float64(456.56598343247714),np.float64(5.684341886080802e-14)
