frequency_ratio,amplitude_ratio,phase_shift_deg,amp_freq_product,readout_mode,per_step_leak,max_abs_A_chi_tau,rank_chi_tau,max_epsilon_c_abs,locked_like,c1_like,c1_surface_like,decay_rate_envelope,chi_min,chi_max,tau_min,tau_max,tau_is_step_used,external_c_used,absolute_background_axis_used,f_A_or_f_B_used
0.75,0.5,0.0,0.375,readout_normal,5e-05,0.04827806006714541,2,2.0053571681539877,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08684857686014268,0.08712694441588496,False,False,False,False
0.75,0.5,0.0,0.375,readout_strong,0.0002,0.045577391882631324,2,2.0083622495394335,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08560676463365426,0.08670968514797844,False,False,False,False
0.75,0.5,15.0,0.375,readout_off,0.0,0.047536920225346654,2,2.004144458514496,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08725478092860772,0.08725478092860772,False,False,False,False
0.75,0.5,15.0,0.375,readout_normal,5e-05,0.04662158902189484,2,2.0052713850778616,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08685866362264023,0.08713706350853143,False,False,False,False
0.75,0.5,15.0,0.375,readout_strong,0.0002,0.043981191891579056,2,2.008675295737219,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08568095181947727,0.08678482812940352,False,False,False,False
0.75,0.5,30.0,0.375,readout_off,0.0,0.04753692022534669,2,2.004144458514497,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08725478092860772,0.08725478092860772,False,False,False,False
0.75,0.5,30.0,0.375,readout_normal,5e-05,0.04732101777289289,2,2.004859646897747,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08688472578241495,0.08716320920288985,False,False,False,False
0.75,0.5,30.0,0.375,readout_strong,0.0002,0.04668065559346681,2,2.00703691761645,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08578384097206251,0.08688904286131154,False,False,False,False
0.75,0.5,45.0,0.375,readout_off,0.0,0.04921384119935572,2,2.0043611947982094,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
0.75,0.5,45.0,0.375,readout_normal,5e-05,0.04897831134715336,2,2.0053571681539877,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08691808525900759,0.08719667560346783,False,False,False,False
0.75,0.5,45.0,0.375,readout_strong,0.0002,0.04828000801766927,2,2.0083622495394335,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.0858811725406538,0.08698762840771813,False,False,False,False
0.75,0.5,60.0,0.375,readout_off,0.0,0.047536920225346675,2,2.004144458514497,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08725478092860772,0.08725478092860772,False,False,False,False
0.75,0.5,60.0,0.375,readout_normal,5e-05,0.04729781394359182,2,2.005271385077862,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08692818009434566,0.08720680279482994,False,False,False,False
0.75,0.5,60.0,0.375,readout_strong,0.0002,0.046589157681953285,2,2.0086752957372194,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08595559752953451,0.0870630122559526,False,False,False,False
0.75,0.5,75.0,0.375,readout_off,0.0,0.047536920225346696,2,2.0041444585144976,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08725478092860772,0.08725478092860772,False,False,False,False
0.75,0.5,75.0,0.375,readout_normal,5e-05,0.04709441550301388,2,2.0048596468977475,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08695426311271198,0.08723296941463604,False,False,False,False
0.75,0.5,75.0,0.375,readout_strong,0.0002,0.045792848446999754,2,2.007036917616451,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.0860588164877973,0.08716756104261182,False,False,False,False
0.75,0.5,90.0,0.375,readout_off,0.0,0.04921384119935572,2,2.00436119479821,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
0.75,0.5,90.0,0.375,readout_normal,5e-05,0.048743772931699736,2,2.0053571681539872,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08698764928823151,0.08726646259971647,False,False,False,False
0.75,0.5,90.0,0.375,readout_strong,0.0002,0.0473617832068855,2,2.0083622495394335,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.0861564600475278,0.08726646259971647,False,False,False,False
0.75,0.75,0.0,0.5625,readout_off,0.0,0.0738207617990336,2,1.002907463198806,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
0.75,0.75,0.0,0.5625,readout_normal,5e-05,0.07241709010071812,2,1.0035714454359916,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.130272865290214,0.13069041662382744,False,False,False,False
0.75,0.75,0.0,0.5625,readout_strong,0.0002,0.06836608782394699,2,1.005574833026289,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12841014695048136,0.13006452772196764,False,False,False,False
0.75,0.75,15.0,0.5625,readout_off,0.0,0.07130538033801997,2,1.0027629723429974,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.13088217139291158,0.13088217139291158,False,False,False,False
0.75,0.75,15.0,0.5625,readout_normal,5e-05,0.06993238353284228,2,1.0035142567185744,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13028799543396033,0.13070559526279713,False,False,False,False
0.75,0.75,15.0,0.5625,readout_strong,0.0002,0.06597178783736855,2,1.0057835304914793,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1285214277292159,0.13017724219410529,False,False,False,False
0.75,0.75,30.0,0.5625,readout_off,0.0,0.07130538033802004,2,1.0027629723429983,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.13088217139291158,0.13088217139291158,False,False,False,False
0.75,0.75,30.0,0.5625,readout_normal,5e-05,0.07098152665933932,2,1.0032397645984985,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13032708867362242,0.13074481380433475,False,False,False,False
0.75,0.75,30.0,0.5625,readout_strong,0.0002,0.07002098339020024,2,1.0046912784109665,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12867576145809376,0.1303335642919673,False,False,False,False
0.75,0.75,45.0,0.5625,readout_off,0.0,0.07382076179903359,2,1.002907463198806,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
0.75,0.75,45.0,0.5625,readout_normal,5e-05,0.07346746702073004,2,1.0035714454359916,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13037712788851136,0.13079501340520175,False,False,False,False
0.75,0.75,45.0,0.5625,readout_strong,0.0002,0.0724200120265039,2,1.005574833026289,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1288217588109807,0.13048144261157718,False,False,False,False
0.75,0.75,60.0,0.5625,readout_off,0.0,0.07130538033801997,2,1.0027629723429983,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.13088217139291158,0.13088217139291158,False,False,False,False
0.75,0.75,60.0,0.5625,readout_normal,5e-05,0.07094672091538771,2,1.0035142567185749,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1303922701415185,0.1308102041922449,False,False,False,False
0.75,0.75,60.0,0.5625,readout_strong,0.0002,0.0698837365229299,2,1.0057835304914797,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12893339629430176,0.13059451838392888,False,False,False,False
0.75,0.75,75.0,0.5625,readout_off,0.0,0.07130538033802002,2,1.0027629723429987,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.13088217139291158,0.13088217139291158,False,False,False,False
0.75,0.75,75.0,0.5625,readout_normal,5e-05,0.07064162325452081,2,1.0032397645984985,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13043139466906795,0.13084945412195406,False,False,False,False
0.75,0.75,75.0,0.5625,readout_strong,0.0002,0.06868927267049962,2,1.0046912784109674,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12908822473169593,0.13075134156391774,False,False,False,False
0.75,0.75,90.0,0.5625,readout_off,0.0,0.07382076179903359,2,1.0029074631988064,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
0.75,0.75,90.0,0.5625,readout_normal,5e-05,0.07311565939754958,2,1.003571445435992,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13048147393234727,0.1308996938995747,False,False,False,False
0.75,0.75,90.0,0.5625,readout_strong,0.0002,0.07104267481032825,2,1.005574833026289,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1292346900712917,0.1308996938995747,False,False,False,False
0.75,1.0,0.0,0.75,readout_off,0.0,0.09842768239871144,2,0.5021805973991049,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
0.75,1.0,0.0,0.75,readout_normal,5e-05,0.09655612013429082,2,0.5026785840769938,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17369715372028535,0.17425388883176993,False,False,False,False
0.75,1.0,0.0,0.75,readout_strong,0.0002,0.09115478376526265,2,0.5041811247697168,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1712135292673085,0.1734193702959569,False,False,False,False
0.75,1.0,15.0,0.75,readout_off,0.0,0.09507384045069331,2,0.5020722292572479,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17450956185721545,0.17450956185721545,False,False,False,False
0.75,1.0,15.0,0.75,readout_normal,5e-05,0.09324317804378968,2,0.5026356925389308,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17371732724528047,0.17427412701706285,False,False,False,False
0.75,1.0,15.0,0.75,readout_strong,0.0002,0.08796238378315811,2,0.5043376478686095,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17136190363895454,0.17356965625880705,False,False,False,False
0.75,1.0,30.0,0.75,readout_off,0.0,0.09507384045069338,2,0.5020722292572486,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17450956185721545,0.17450956185721545,False,False,False,False
0.75,1.0,30.0,0.75,readout_normal,5e-05,0.09464203554578578,2,0.5024298234488735,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1737694515648299,0.1743264184057797,False,False,False,False
0.75,1.0,30.0,0.75,readout_strong,0.0002,0.09336131118693362,2,0.5035184588082251,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17156768194412503,0.17377808572262307,False,False,False,False
0.75,1.0,45.0,0.75,readout_off,0.0,0.09842768239871144,2,0.5021805973991047,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
0.75,1.0,45.0,0.75,readout_normal,5e-05,0.09795662269430672,2,0.5026785840769938,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17383617051801517,0.17439335120693567,False,False,False,False
0.75,1.0,45.0,0.75,readout_strong,0.0002,0.09656001603533854,2,0.5041811247697168,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1717623450813076,0.17397525681543627,False,False,False,False
0.75,1.0,60.0,0.75,readout_off,0.0,0.09507384045069335,2,0.5020722292572486,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17450956185721545,0.17450956185721545,False,False,False,False
0.75,1.0,60.0,0.75,readout_normal,5e-05,0.09459562788718363,2,0.502635692538931,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17385636018869133,0.17441360558965988,False,False,False,False
0.75,1.0,60.0,0.75,readout_strong,0.0002,0.09317831536390657,2,0.5043376478686097,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17191119505906902,0.1741260245119052,False,False,False,False
0.75,1.0,75.0,0.75,readout_off,0.0,0.09507384045069339,2,0.5020722292572488,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17450956185721545,0.17450956185721545,False,False,False,False
0.75,1.0,75.0,0.75,readout_normal,5e-05,0.09418883100602776,2,0.5024298234488738,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17390852622542396,0.17446593882927208,False,False,False,False
0.75,1.0,75.0,0.75,readout_strong,0.0002,0.09158569689399951,2,0.5035184588082255,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1721176329755946,0.17433512208522364,False,False,False,False
0.75,1.0,90.0,0.75,readout_off,0.0,0.09842768239871144,2,0.5021805973991049,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
0.75,1.0,90.0,0.75,readout_normal,5e-05,0.09748754586339947,2,0.5026785840769936,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17397529857646302,0.17453292519943295,False,False,False,False
0.75,1.0,90.0,0.75,readout_strong,0.0002,0.094723566413771,2,0.5041811247697168,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1723129200950556,0.17453292519943295,False,False,False,False
0.75,1.25,0.0,0.9375,readout_off,0.0,0.1230346029983893,2,0.20174447791928363,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
0.75,1.25,0.0,0.9375,readout_normal,5e-05,0.12069515016786349,2,0.20214286726159525,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2171214421503567,0.21781736103971241,False,False,False,False
0.75,1.25,0.0,0.9375,readout_strong,0.0002,0.11394347970657834,2,0.20334489981577342,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21401691158413563,0.2167742128699461,False,False,False,False
0.75,1.25,15.0,0.9375,readout_off,0.0,0.11884230056336664,2,0.2016577834057982,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.21813695232151933,0.21813695232151933,False,False,False,False
0.75,1.25,15.0,0.9375,readout_normal,5e-05,0.11655397255473712,2,0.20210855403114447,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21714665905660058,0.21784265877132858,False,False,False,False
0.75,1.25,15.0,0.9375,readout_strong,0.0002,0.10995297972894766,2,0.20347011829488748,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2142023795486932,0.21696207032350884,False,False,False,False
0.75,1.25,30.0,0.9375,readout_off,0.0,0.11884230056336675,2,0.20165778340579887,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.21813695232151933,0.21813695232151933,False,False,False,False
0.75,1.25,30.0,0.9375,readout_normal,5e-05,0.11830254443223223,2,0.20194385875909893,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21721181445603735,0.21790802300722462,False,False,False,False
0.75,1.25,30.0,0.9375,readout_strong,0.0002,0.11670163898366699,2,0.20281476704657964,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21445960243015627,0.21722260715327882,False,False,False,False
0.75,1.25,45.0,0.9375,readout_off,0.0,0.12303460299838931,2,0.20174447791928363,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
0.75,1.25,45.0,0.9375,readout_normal,5e-05,0.12244577836788337,2,0.2021428672615948,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21729521314751896,0.21799168900866958,False,False,False,False
0.75,1.25,45.0,0.9375,readout_strong,0.0002,0.12070002004417318,2,0.20334489981577342,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2147029313516345,0.21746907101929533,False,False,False,False
0.75,1.25,60.0,0.9375,readout_off,0.0,0.11884230056336667,2,0.20165778340579865,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.21813695232151933,0.21813695232151933,False,False,False,False
0.75,1.25,60.0,0.9375,readout_normal,5e-05,0.11824453485897957,2,0.2021085540311447,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21732045023586416,0.21801700698707482,False,False,False,False
0.75,1.25,60.0,0.9375,readout_strong,0.0002,0.11647289420488316,2,0.20347011829488793,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21488899382383625,0.21765753063988152,False,False,False,False
0.75,1.25,75.0,0.9375,readout_off,0.0,0.11884230056336673,2,0.20165778340579887,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.21813695232151933,0.21813695232151933,False,False,False,False
0.75,1.25,75.0,0.9375,readout_normal,5e-05,0.11773603875753466,2,0.20194385875909893,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21738565778177998,0.21808242353659013,False,False,False,False
0.75,1.25,75.0,0.9375,readout_strong,0.0002,0.1144821211174994,2,0.2028147670465803,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21514704121949324,0.21791890260652957,False,False,False,False
0.75,1.25,90.0,0.9375,readout_off,0.0,0.1230346029983893,2,0.20174447791928385,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
0.75,1.25,90.0,0.9375,readout_normal,5e-05,0.12185943232924934,2,0.20214286726159503,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2174691232205788,0.2181661564992912,False,False,False,False
0.75,1.25,90.0,0.9375,readout_strong,0.0002,0.1184044580172138,2,0.2033448998157732,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2153911501188195,0.2181661564992912,False,False,False,False
0.75,1.5,0.0,1.125,readout_off,0.0,0.1476415235980672,2,0.1927464338137984,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
0.75,1.5,0.0,1.125,readout_normal,5e-05,0.14483418020143624,2,0.1930144831547017,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.260545730580428,0.2613808332476549,False,False,False,False
0.75,1.5,0.0,1.125,readout_strong,0.0002,0.13673217564789397,2,0.19382847249860535,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2568202939009627,0.2601290554439353,False,False,False,False
0.75,1.5,15.0,1.125,readout_off,0.0,0.14261076067603995,2,0.1927085873632579,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.26176434278582317,0.26176434278582317,False,False,False,False
0.75,1.5,15.0,1.125,readout_normal,5e-05,0.13986476706568457,2,0.19289457589523906,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26057599086792066,0.26141119052559425,False,False,False,False
0.75,1.5,15.0,1.125,readout_strong,0.0002,0.1319435756747371,2,0.1934951197559297,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2570428554584318,0.26035448438821057,False,False,False,False
0.75,1.5,30.0,1.125,readout_off,0.0,0.1426107606760401,2,0.19270858736325824,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.26176434278582317,0.26176434278582317,False,False,False,False
0.75,1.5,30.0,1.125,readout_normal,5e-05,0.14196305331867864,2,0.19301757329207536,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26065417734724483,0.2614896276086695,False,False,False,False
0.75,1.5,30.0,1.125,readout_strong,0.0002,0.14004196678040048,2,0.19395274621818048,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2573515229161875,0.2606671285839346,False,False,False,False
0.75,1.5,45.0,1.125,readout_off,0.0,0.14764152359806718,2,0.1927464338137984,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
0.75,1.5,45.0,1.125,readout_normal,5e-05,0.14693493404146007,2,0.19301448315470182,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2607542557770227,0.2615900268104035,False,False,False,False
0.75,1.5,45.0,1.125,readout_strong,0.0002,0.1448400240530078,2,0.19382847249860535,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2576435176219614,0.26096288522315436,False,False,False,False
0.75,1.5,60.0,1.125,readout_off,0.0,0.14261076067603995,2,0.1927085873632578,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.26176434278582317,0.26176434278582317,False,False,False,False
0.75,1.5,60.0,1.125,readout_normal,5e-05,0.14189344183077543,2,0.19289457589523884,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.260784540283037,0.2616204083844898,False,False,False,False
0.75,1.5,60.0,1.125,readout_strong,0.0002,0.1397674730458598,2,0.1934951197559298,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2578667925886035,0.26118903676785776,False,False,False,False
0.75,1.5,75.0,1.125,readout_off,0.0,0.14261076067604003,2,0.19270858736325858,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.26176434278582317,0.26176434278582317,False,False,False,False
0.75,1.5,75.0,1.125,readout_normal,5e-05,0.14128324650904162,2,0.19301757329207492,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2608627893381359,0.2616989082439081,False,False,False,False
0.75,1.5,75.0,1.125,readout_strong,0.0002,0.13737854534099925,2,0.19395274621818004,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.25817644946339185,0.2615026831278355,False,False,False,False
0.75,1.5,90.0,1.125,readout_off,0.0,0.14764152359806718,2,0.1927464338137984,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
0.75,1.5,90.0,1.125,readout_normal,5e-05,0.14623131879509915,2,0.1930144831547017,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26096294786469454,0.2617993877991494,False,False,False,False
0.75,1.5,90.0,1.125,readout_strong,0.0002,0.1420853496206565,2,0.19382847249860513,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2584693801425834,0.2617993877991494,False,False,False,False
0.75,2.0,0.0,1.5,readout_off,0.0,0.19685536479742288,2,0.39455982536034895,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
0.75,2.0,0.0,1.5,readout_normal,5e-05,0.19311224026858165,2,0.39476086236602637,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3473943074405707,0.34850777766353985,False,False,False,False
0.75,2.0,0.0,1.5,readout_strong,0.0002,0.1823095675305253,2,0.3953713543739541,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.342427058534617,0.3468387405919138,False,False,False,False
0.75,2.0,15.0,1.5,readout_off,0.0,0.19014768090138662,2,0.3945314405224435,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490191237144309,0.3490191237144309,False,False,False,False
0.75,2.0,15.0,1.5,readout_normal,5e-05,0.18648635608757935,2,0.3946709319214292,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34743465449056093,0.3485482540341257,False,False,False,False
0.75,2.0,15.0,1.5,readout_strong,0.0002,0.17592476756631623,2,0.3951213398169473,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3427238072779091,0.3471393125176141,False,False,False,False
0.75,2.0,30.0,1.5,readout_off,0.0,0.19014768090138676,2,0.3945314405224437,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490191237144309,0.3490191237144309,False,False,False,False
0.75,2.0,30.0,1.5,readout_normal,5e-05,0.18928407109157155,2,0.3947631799690565,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3475389031296598,0.3486528368115594,False,False,False,False
0.75,2.0,30.0,1.5,readout_strong,0.0002,0.18672262237386725,2,0.39546455966363536,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.34313536388825006,0.34755617144524614,False,False,False,False
0.75,2.0,45.0,1.5,readout_off,0.0,0.19685536479742288,2,0.39455982536034884,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
0.75,2.0,45.0,1.5,readout_normal,5e-05,0.19591324538861343,2,0.3947608623660265,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34767234103603034,0.34878670241387133,False,False,False,False
0.75,2.0,45.0,1.5,readout_strong,0.0002,0.19312003207067707,2,0.395371354373954,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3435246901626152,0.34795051363087254,False,False,False,False
0.75,2.0,60.0,1.5,readout_off,0.0,0.1901476809013867,2,0.3945314405224434,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490191237144309,0.3490191237144309,False,False,False,False
0.75,2.0,60.0,1.5,readout_normal,5e-05,0.18919125577436727,2,0.3946709319214291,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34771272037738266,0.34882721117931975,False,False,False,False
0.75,2.0,60.0,1.5,readout_strong,0.0002,0.18635663072781314,2,0.3951213398169474,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.34382239011813803,0.3482520490238104,False,False,False,False
0.75,2.0,75.0,1.5,readout_off,0.0,0.19014768090138678,2,0.39453144052244393,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490191237144309,0.3490191237144309,False,False,False,False
0.75,2.0,75.0,1.5,readout_normal,5e-05,0.18837766201205552,2,0.3947631799690562,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34781705245084793,0.34893187765854417,False,False,False,False
0.75,2.0,75.0,1.5,readout_strong,0.0002,0.18317139378799902,2,0.3954645596636349,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3442352659511892,0.3486702441704473,False,False,False,False
0.75,2.0,90.0,1.5,readout_off,0.0,0.19685536479742288,2,0.39455982536034884,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
0.75,2.0,90.0,1.5,readout_normal,5e-05,0.19497509172679894,2,0.39476086236602637,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34795059715292603,0.3490658503988659,False,False,False,False
0.75,2.0,90.0,1.5,readout_strong,0.0002,0.189447132827542,2,0.3953713543739539,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3446258401901112,0.3490658503988659,False,False,False,False
1.0,0.5,0.0,0.5,readout_off,0.0,0.047815037932950825,2,1.0000000000000044,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.0,0.5,0.0,0.5,readout_normal,5e-05,0.04758625270934799,2,1.0015296010822778,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.0869528603170428,0.08716180303638339,False,False,False,False
1.0,0.5,0.0,0.5,readout_strong,0.0002,0.04690853846662513,2,1.006125851295805,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08601870616809859,0.0868485455894489,False,False,False,False
1.0,0.5,15.0,0.5,readout_off,0.0,0.04618578002442869,2,1.0000000000000049,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
