t,H,Q2_re,Q2_im,generator_norm
48,np.float64(45.547496280989364),np.float64(14.173108780270907),np.float64(-4.245869835683223),np.float64(6.833013401274118)
49,np.float64(45.54749628098933),np.float64(14.173108780270901),np.float64(-4.245869835683168),np.float64(6.860394508172611)
50,np.float64(45.54749628098931),np.float64(14.173108780270898),np.float64(-4.245869835683175),np.float64(6.83171322807982)
51,np.float64(45.54749628098928),np.float64(14.173108780270901),np.float64(-4.245869835683118),np.float64(6.878736274610716)
52,np.float64(45.547496280989314),np.float64(14.173108780270944),np.float64(-4.245869835683131),np.float64(6.83815665122737)
53,np.float64(45.547496280989314),np.float64(14.17310878027094),np.float64(-4.245869835683164),np.float64(6.874261974158443)
54,np.float64(45.54749628098931),np.float64(14.173108780270924),np.float64(-4.24586983568316),np.float64(6.813549725104704)
55,np.float64(45.54749628098928),np.float64(14.173108780270901),np.float64(-4.245869835683205),np.float64(6.844328256822395)
56,np.float64(45.54749628098934),np.float64(14.173108780270915),np.float64(-4.245869835683212),np.float64(6.856668079151903)
57,np.float64(45.54749628098932),np.float64(14.173108780270917),np.float64(-4.24586983568321),np.float64(6.852953692501143)
58,np.float64(45.54749628098937),np.float64(14.173108780270894),np.float64(-4.245869835683224),np.float64(6.87556158073135)
59,np.float64(45.54749628098937),np.float64(14.17310878027091),np.float64(-4.245869835683257),np.float64(6.8231148262165515)
60,np.float64(45.54749628098928),np.float64(14.173108780270823),np.float64(-4.245869835683274),np.float64(6.8659153085498374)
61,np.float64(45.54749628098925),np.float64(14.173108780270807),np.float64(-4.24586983568325),np.float64(6.810796114599228)
62,np.float64(45.5474962809892),np.float64(14.173108780270796),np.float64(-4.245869835683214),np.float64(6.8567596189565725)
63,np.float64(45.547496280989286),np.float64(14.17310878027079),np.float64(-4.245869835683237),np.float64(6.857340484422898)
64,np.float64(45.54749628098932),np.float64(14.173108780270768),np.float64(-4.2458698356832985),np.float64(6.865731550770197)
65,np.float64(45.54749628098937),np.float64(14.1731087802708),np.float64(-4.245869835683264),np.float64(6.856360882394412)
66,np.float64(45.54749628098929),np.float64(14.173108780270773),np.float64(-4.2458698356833064),np.float64(6.816678530372408)
67,np.float64(45.547496280989265),np.float64(14.17310878027081),np.float64(-4.245869835683244),np.float64(6.864258020367341)
68,np.float64(45.5474962809892),np.float64(14.173108780270772),np.float64(-4.245869835683306),np.float64(6.82317519814361)
69,np.float64(45.54749628098933),np.float64(14.173108780270809),np.float64(-4.245869835683319),np.float64(6.868792073828539)
70,np.float64(45.547496280989364),np.float64(14.173108780270832),np.float64(-4.2458698356833215),np.float64(6.86115337449121)
71,np.float64(45.54749628098932),np.float64(14.173108780270827),np.float64(-4.245869835683279),np.float64(6.86442432564053)
72,np.float64(45.54749628098929),np.float64(14.17310878027083),np.float64(-4.245869835683264),np.float64(6.839592134074394)
73,np.float64(45.54749628098935),np.float64(14.173108780270853),np.float64(-4.245869835683255),np.float64(6.831544628526066)
74,np.float64(45.54749628098925),np.float64(14.173108780270844),np.float64(-4.245869835683252),np.float64(6.857273323329374)
75,np.float64(45.547496280989165),np.float64(14.173108780270837),np.float64(-4.245869835683205),np.float64(6.845576000633609)
76,np.float64(45.54749628098912),np.float64(14.173108780270834),np.float64(-4.245869835683187),np.float64(6.872041851879476)
77,np.float64(45.5474962809891),np.float64(14.173108780270832),np.float64(-4.245869835683172),np.float64(6.851910136521319)
78,np.float64(45.547496280989165),np.float64(14.173108780270876),np.float64(-4.245869835683166),np.float64(6.857630496246146)
79,np.float64(45.54749628098918),np.float64(14.17310878027088),np.float64(-4.245869835683172),np.float64(6.8250401843681034)
80,np.float64(45.54749628098915),np.float64(14.173108780270883),np.float64(-4.245869835683146),np.float64(6.846367767257436)
81,np.float64(45.54749628098909),np.float64(14.173108780270853),np.float64(-4.245869835683193),np.float64(6.85667309150522)
82,np.float64(45.54749628098905),np.float64(14.173108780270862),np.float64(-4.245869835683149),np.float64(6.855107100023221)
83,np.float64(45.547496280989044),np.float64(14.173108780270846),np.float64(-4.245869835683145),np.float64(6.868209098853233)
84,np.float64(45.547496280989016),np.float64(14.173108780270859),np.float64(-4.245869835683142),np.float64(6.837447842261592)
85,np.float64(45.54749628098901),np.float64(14.173108780270855),np.float64(-4.245869835683126),np.float64(6.851412549474122)
86,np.float64(45.54749628098896),np.float64(14.173108780270859),np.float64(-4.245869835683155),np.float64(6.83032592829996)
87,np.float64(45.54749628098895),np.float64(14.173108780270885),np.float64(-4.245869835683066),np.float64(6.859891712700905)
88,np.float64(45.547496280989),np.float64(14.173108780270915),np.float64(-4.245869835683045),np.float64(6.858173773464091)
89,np.float64(45.54749628098901),np.float64(14.173108780270892),np.float64(-4.245869835683012),np.float64(6.859118571916298)
90,np.float64(45.54749628098894),np.float64(14.173108780270882),np.float64(-4.245869835683035),np.float64(6.852259577318946)
91,np.float64(45.547496280988966),np.float64(14.173108780270866),np.float64(-4.245869835683081),np.float64(6.836130899289932)
92,np.float64(45.547496280988916),np.float64(14.17310878027082),np.float64(-4.245869835683084),np.float64(6.84733490543469)
93,np.float64(45.547496280988824),np.float64(14.173108780270827),np.float64(-4.2458698356830835),np.float64(6.848098290591545)
94,np.float64(45.54749628098878),np.float64(14.1731087802708),np.float64(-4.245869835683071),np.float64(6.864363044795792)
95,np.float64(45.54749628098869),np.float64(14.173108780270745),np.float64(-4.2458698356830755),np.float64(6.850697978742518)
96,np.float64(45.547496280988724),np.float64(14.173108780270775),np.float64(-4.245869835683047),np.float64(6.858924650139169)
97,np.float64(45.54749628098868),np.float64(14.17310878027077),np.float64(-4.245869835683067),np.float64(6.825075215175452)
98,np.float64(45.5474962809886),np.float64(14.173108780270754),np.float64(-4.24586983568296),np.float64(6.846772894282641)
99,np.float64(45.547496280988554),np.float64(14.173108780270752),np.float64(-4.245869835682949),np.float64(6.8494008774820445)
100,np.float64(45.54749628098854),np.float64(14.173108780270773),np.float64(-4.245869835682942),np.float64(6.8539835112144125)
101,np.float64(45.5474962809886),np.float64(14.173108780270777),np.float64(-4.2458698356829885),np.float64(6.8666629484907675)
102,np.float64(45.54749628098866),np.float64(14.173108780270798),np.float64(-4.2458698356829725),np.float64(6.835553945244999)
103,np.float64(45.547496280988696),np.float64(14.173108780270784),np.float64(-4.24586983568303),np.float64(6.852557269268392)
104,np.float64(45.54749628098871),np.float64(14.173108780270763),np.float64(-4.245869835683081),np.float64(6.822713737940843)
105,np.float64(45.54749628098877),np.float64(14.17310878027076),np.float64(-4.245869835683112),np.float64(6.858262403788384)
106,np.float64(45.54749628098875),np.float64(14.17310878027076),np.float64(-4.245869835683112),np.float64(6.8585536433774825)
107,np.float64(45.54749628098862),np.float64(14.173108780270756),np.float64(-4.245869835683061),np.float64(6.8597001871762355)
108,np.float64(45.54749628098864),np.float64(14.173108780270773),np.float64(-4.24586983568307),np.float64(6.861388637237936)
109,np.float64(45.54749628098868),np.float64(14.173108780270745),np.float64(-4.245869835683107),np.float64(6.828136528651905)
110,np.float64(45.5474962809887),np.float64(14.17310878027077),np.float64(-4.245869835683069),np.float64(6.850169243197172)
111,np.float64(45.54749628098875),np.float64(14.17310878027076),np.float64(-4.245869835683135),np.float64(6.836852668430702)
112,np.float64(45.54749628098868),np.float64(14.173108780270757),np.float64(-4.245869835683086),np.float64(6.8651511667085785)
113,np.float64(45.5474962809887),np.float64(14.173108780270756),np.float64(-4.245869835683074),np.float64(6.866432818010331)
114,np.float64(45.54749628098874),np.float64(14.173108780270748),np.float64(-4.245869835683113),np.float64(6.862117045473193)
115,np.float64(45.547496280988824),np.float64(14.173108780270782),np.float64(-4.245869835683113),np.float64(6.843282035721098)
116,np.float64(45.54749628098888),np.float64(14.173108780270766),np.float64(-4.245869835683147),np.float64(6.834060240879806)
117,np.float64(45.547496280988845),np.float64(14.173108780270802),np.float64(-4.245869835683116),np.float64(6.849408913575323)
118,np.float64(45.547496280988966),np.float64(14.17310878027084),np.float64(-4.24586983568309),np.float64(6.848590256500955)
119,np.float64(45.54749628098901),np.float64(14.17310878027086),np.float64(-4.245869835683065),np.float64(6.868856487633997)
120,np.float64(45.54749628098884),np.float64(14.17310878027082),np.float64(-4.245869835683037),np.float64(6.860888857115456)
121,np.float64(45.54749628098874),np.float64(14.173108780270796),np.float64(-4.245869835683027),np.float64(6.855092154070112)
122,np.float64(45.54749628098878),np.float64(14.173108780270805),np.float64(-4.245869835683026),np.float64(6.8326066324033015)
123,np.float64(45.5474962809887),np.float64(14.173108780270738),np.float64(-4.245869835683045),np.float64(6.844881196227884)
124,np.float64(45.54749628098866),np.float64(14.17310878027073),np.float64(-4.245869835683058),np.float64(6.855708020221986)
125,np.float64(45.54749628098871),np.float64(14.173108780270763),np.float64(-4.245869835683075),np.float64(6.85535912240026)
126,np.float64(45.54749628098871),np.float64(14.173108780270761),np.float64(-4.24586983568304),np.float64(6.867408358172792)
127,np.float64(45.547496280988604),np.float64(14.17310878027072),np.float64(-4.245869835683094),np.float64(6.846131218427647)
128,np.float64(45.54749628098857),np.float64(14.173108780270752),np.float64(-4.245869835683072),np.float64(6.847581254471102)
129,np.float64(45.547496280988554),np.float64(14.173108780270779),np.float64(-4.245869835683046),np.float64(6.838673426821285)
130,np.float64(45.54749628098857),np.float64(14.173108780270805),np.float64(-4.2458698356830435),np.float64(6.853598901649269)
131,np.float64(45.54749628098855),np.float64(14.173108780270782),np.float64(-4.245869835683027),np.float64(6.863976157479896)
132,np.float64(45.54749628098862),np.float64(14.173108780270757),np.float64(-4.245869835683096),np.float64(6.858393932308971)
133,np.float64(45.54749628098867),np.float64(14.173108780270798),np.float64(-4.245869835683099),np.float64(6.85219422584827)
134,np.float64(45.54749628098867),np.float64(14.173108780270805),np.float64(-4.2458698356830755),np.float64(6.838166624936958)
135,np.float64(45.547496280988526),np.float64(14.173108780270793),np.float64(-4.245869835683036),np.float64(6.844796782916344)
136,np.float64(45.547496280988454),np.float64(14.173108780270791),np.float64(-4.245869835683007),np.float64(6.849797462575326)
137,np.float64(45.5474962809886),np.float64(14.17310878027085),np.float64(-4.245869835683049),np.float64(6.860828667190999)
138,np.float64(45.547496280988554),np.float64(14.17310878027082),np.float64(-4.245869835683025),np.float64(6.8625820893739915)
139,np.float64(45.54749628098854),np.float64(14.173108780270798),np.float64(-4.245869835683047),np.float64(6.854722339382412)
140,np.float64(45.5474962809885),np.float64(14.173108780270814),np.float64(-4.245869835683036),np.float64(6.832975476958765)
141,np.float64(45.54749628098848),np.float64(14.173108780270827),np.float64(-4.245869835683031),np.float64(6.841941065567814)
142,np.float64(45.547496280988554),np.float64(14.173108780270839),np.float64(-4.245869835683067),np.float64(6.848717003721048)
143,np.float64(45.54749628098851),np.float64(14.173108780270798),np.float64(-4.245869835683068),np.float64(6.857167542539807)
144,np.float64(45.54749628098854),np.float64(14.173108780270784),np.float64(-4.245869835683069),np.float64(6.8666501720688204)
145,np.float64(45.5474962809887),np.float64(14.17310878027083),np.float64(-4.245869835683142),np.float64(6.850900301510692)
146,np.float64(45.547496280988604),np.float64(14.173108780270756),np.float64(-4.245869835683186),np.float64(6.848031695534238)
147,np.float64(45.54749628098864),np.float64(14.173108780270756),np.float64(-4.245869835683235),np.float64(6.83147416347916)
148,np.float64(45.54749628098865),np.float64(14.173108780270752),np.float64(-4.2458698356832265),np.float64(6.850577896928833)
149,np.float64(45.54749628098867),np.float64(14.173108780270779),np.float64(-4.24586983568321),np.float64(6.858477630935891)
150,np.float64(45.547496280988696),np.float64(14.173108780270775),np.float64(-4.245869835683241),np.float64(6.862991584045528)
151,np.float64(45.54749628098866),np.float64(14.173108780270741),np.float64(-4.245869835683275),np.float64(6.861878926187846)
152,np.float64(45.54749628098865),np.float64(14.173108780270738),np.float64(-4.245869835683302),np.float64(6.840047775988324)
153,np.float64(45.547496280988724),np.float64(14.173108780270727),np.float64(-4.245869835683337),np.float64(6.843583351451944)
154,np.float64(45.54749628098859),np.float64(14.173108780270713),np.float64(-4.245869835683298),np.float64(6.843258000588025)
155,np.float64(45.547496280988476),np.float64(14.173108780270653),np.float64(-4.245869835683277),np.float64(6.858368443549448)
156,np.float64(45.54749628098849),np.float64(14.17310878027066),np.float64(-4.245869835683286),np.float64(6.865825879984278)
157,np.float64(45.54749628098843),np.float64(14.173108780270656),np.float64(-4.245869835683246),np.float64(6.864976731648808)
158,np.float64(45.54749628098858),np.float64(14.173108780270697),np.float64(-4.245869835683265),np.float64(6.843806530191123)
159,np.float64(45.54749628098871),np.float64(14.173108780270713),np.float64(-4.245869835683328),np.float64(6.838911475792947)
160,np.float64(45.547496280988646),np.float64(14.173108780270688),np.float64(-4.245869835683332),np.float64(6.842232996527799)
161,np.float64(45.5474962809887),np.float64(14.173108780270695),np.float64(-4.245869835683353),np.float64(6.855018272174723)
162,np.float64(45.54749628098873),np.float64(14.173108780270695),np.float64(-4.245869835683397),np.float64(6.865718497902994)
163,np.float64(45.54749628098876),np.float64(14.173108780270727),np.float64(-4.245869835683429),np.float64(6.864365320371131)
164,np.float64(45.547496280988746),np.float64(14.173108780270722),np.float64(-4.245869835683403),np.float64(6.8589772480300715)
165,np.float64(45.547496280988845),np.float64(14.173108780270763),np.float64(-4.245869835683393),np.float64(6.833096100794222)
166,np.float64(45.54749628098903),np.float64(14.173108780270827),np.float64(-4.245869835683407),np.float64(6.844698047503971)
167,np.float64(45.54749628098902),np.float64(14.173108780270802),np.float64(-4.245869835683401),np.float64(6.846264793302072)
168,np.float64(45.54749628098901),np.float64(14.173108780270768),np.float64(-4.245869835683423),np.float64(6.864510313231459)
169,np.float64(45.547496280989),np.float64(14.17310878027077),np.float64(-4.245869835683458),np.float64(6.86647586639011)
170,np.float64(45.547496280989066),np.float64(14.173108780270748),np.float64(-4.245869835683534),np.float64(6.856238426536484)
171,np.float64(45.547496280989016),np.float64(14.17310878027072),np.float64(-4.245869835683516),np.float64(6.849343318811363)
172,np.float64(45.547496280989094),np.float64(14.17310878027078),np.float64(-4.245869835683529),np.float64(6.837526900021413)
173,np.float64(45.547496280989066),np.float64(14.173108780270777),np.float64(-4.245869835683501),np.float64(6.8507570463049925)
174,np.float64(45.547496280988845),np.float64(14.173108780270724),np.float64(-4.24586983568351),np.float64(6.855142027413799)
175,np.float64(45.54749628098884),np.float64(14.173108780270717),np.float64(-4.245869835683518),np.float64(6.871360019847972)
176,np.float64(45.54749628098896),np.float64(14.173108780270724),np.float64(-4.245869835683518),np.float64(6.853231200582535)
177,np.float64(45.54749628098898),np.float64(14.173108780270752),np.float64(-4.245869835683486),np.float64(6.8482238379044515)
178,np.float64(45.547496280988945),np.float64(14.17310878027072),np.float64(-4.2458698356835045),np.float64(6.841041820816103)
179,np.float64(45.5474962809889),np.float64(14.173108780270667),np.float64(-4.2458698356835125),np.float64(6.8469437196595635)
180,np.float64(45.54749628098896),np.float64(14.173108780270681),np.float64(-4.245869835683518),np.float64(6.859071174721165)
181,np.float64(45.54749628098898),np.float64(14.173108780270704),np.float64(-4.245869835683525),np.float64(6.86280012155364)
182,np.float64(45.54749628098904),np.float64(14.173108780270692),np.float64(-4.245869835683574),np.float64(6.869889156799586)
183,np.float64(45.54749628098912),np.float64(14.17310878027074),np.float64(-4.2458698356835765),np.float64(6.837197309304477)
184,np.float64(45.54749628098909),np.float64(14.173108780270725),np.float64(-4.245869835683558),np.float64(6.846029441053231)
185,np.float64(45.54749628098909),np.float64(14.173108780270725),np.float64(-4.245869835683546),np.float64(6.836485965428798)
186,np.float64(45.547496280989),np.float64(14.173108780270663),np.float64(-4.2458698356835445),np.float64(6.858513110949179)
187,np.float64(45.54749628098902),np.float64(14.173108780270681),np.float64(-4.245869835683559),np.float64(6.8670962583643345)
188,np.float64(45.547496280989016),np.float64(14.173108780270645),np.float64(-4.245869835683543),np.float64(6.864367920115442)
189,np.float64(45.547496280988916),np.float64(14.17310878027061),np.float64(-4.24586983568353),np.float64(6.86106645386624)
190,np.float64(45.54749628098891),np.float64(14.17310878027062),np.float64(-4.245869835683507),np.float64(6.83196715286433)
191,np.float64(45.54749628098898),np.float64(14.173108780270631),np.float64(-4.245869835683502),np.float64(6.848352745076673)
192,np.float64(45.547496280988994),np.float64(14.173108780270677),np.float64(-4.2458698356834965),np.float64(6.839769535825965)
193,np.float64(45.54749628098892),np.float64(14.173108780270649),np.float64(-4.245869835683473),np.float64(6.870275507363045)
194,np.float64(45.54749628098884),np.float64(14.173108780270624),np.float64(-4.2458698356834805),np.float64(6.864071892497402)
195,np.float64(45.54749628098891),np.float64(14.173108780270606),np.float64(-4.245869835683486),np.float64(6.8581749697467815)
196,np.float64(45.547496280989066),np.float64(14.173108780270654),np.float64(-4.245869835683521),np.float64(6.84920563274865)
197,np.float64(45.54749628098915),np.float64(14.17310878027072),np.float64(-4.245869835683483),np.float64(6.837432309517621)
198,np.float64(45.54749628098914),np.float64(14.17310878027071),np.float64(-4.245869835683523),np.float64(6.853605175709562)
199,np.float64(45.54749628098914),np.float64(14.173108780270722),np.float64(-4.245869835683516),np.float64(6.851080903088279)
200,np.float64(45.54749628098908),np.float64(14.173108780270699),np.float64(-4.24586983568347),np.float64(6.876677109186762)
201,np.float64(45.54749628098905),np.float64(14.173108780270738),np.float64(-4.245869835683416),np.float64(6.847743284210849)
202,np.float64(45.54749628098921),np.float64(14.173108780270786),np.float64(-4.245869835683444),np.float64(6.851282257554178)
203,np.float64(45.54749628098922),np.float64(14.17310878027078),np.float64(-4.245869835683438),np.float64(6.838140763166253)
204,np.float64(45.547496280989094),np.float64(14.173108780270747),np.float64(-4.245869835683437),np.float64(6.847717015460788)
205,np.float64(45.54749628098909),np.float64(14.173108780270692),np.float64(-4.245869835683445),np.float64(6.863412830539031)
206,np.float64(45.54749628098902),np.float64(14.173108780270692),np.float64(-4.245869835683436),np.float64(6.860961625570962)
207,np.float64(45.54749628098903),np.float64(14.173108780270695),np.float64(-4.245869835683454),np.float64(6.872753401602603)
208,np.float64(45.54749628098892),np.float64(14.173108780270663),np.float64(-4.245869835683451),np.float64(6.834243913104556)
209,np.float64(45.54749628098881),np.float64(14.17310878027061),np.float64(-4.245869835683447),np.float64(6.847930962543342)
210,np.float64(45.5474962809886),np.float64(14.173108780270569),np.float64(-4.245869835683454),np.float64(6.833177187984989)
211,np.float64(45.5474962809886),np.float64(14.173108780270578),np.float64(-4.245869835683418),np.float64(6.860725386745703)
212,np.float64(45.54749628098863),np.float64(14.173108780270576),np.float64(-4.245869835683422),np.float64(6.869498568923851)
213,np.float64(45.54749628098867),np.float64(14.1731087802706),np.float64(-4.245869835683371),np.float64(6.863671305554088)
214,np.float64(45.54749628098881),np.float64(14.17310878027062),np.float64(-4.245869835683399),np.float64(6.861878704245024)
215,np.float64(45.54749628098885),np.float64(14.173108780270613),np.float64(-4.2458698356834255),np.float64(6.831549781968252)
216,np.float64(45.54749628098888),np.float64(14.173108780270628),np.float64(-4.245869835683453),np.float64(6.849342352687353)
217,np.float64(45.547496280988796),np.float64(14.173108780270637),np.float64(-4.245869835683442),np.float64(6.838834093333008)
218,np.float64(45.5474962809888),np.float64(14.173108780270603),np.float64(-4.245869835683494),np.float64(6.872341208653958)
219,np.float64(45.54749628098883),np.float64(14.173108780270585),np.float64(-4.245869835683493),np.float64(6.862227266883252)
220,np.float64(45.54749628098888),np.float64(14.173108780270592),np.float64(-4.2458698356834805),np.float64(6.857989484080348)
221,np.float64(45.54749628098888),np.float64(14.173108780270628),np.float64(-4.245869835683431),np.float64(6.847758674863688)
222,np.float64(45.547496280988796),np.float64(14.1731087802706),np.float64(-4.245869835683457),np.float64(6.838362226272517)
223,np.float64(45.5474962809888),np.float64(14.173108780270605),np.float64(-4.245869835683474),np.float64(6.855930520449982)
224,np.float64(45.54749628098886),np.float64(14.173108780270606),np.float64(-4.245869835683486),np.float64(6.851115975242936)
225,np.float64(45.54749628098891),np.float64(14.173108780270605),np.float64(-4.245869835683552),np.float64(6.87740312590393)
226,np.float64(45.54749628098901),np.float64(14.173108780270596),np.float64(-4.245869835683607),np.float64(6.844979724341971)
227,np.float64(45.54749628098905),np.float64(14.173108780270645),np.float64(-4.245869835683568),np.float64(6.8508522319957335)
228,np.float64(45.547496280988994),np.float64(14.173108780270624),np.float64(-4.245869835683502),np.float64(6.836761363145946)
229,np.float64(45.547496280988994),np.float64(14.173108780270613),np.float64(-4.245869835683488),np.float64(6.849056693749027)
230,np.float64(45.54749628098897),np.float64(14.173108780270635),np.float64(-4.245869835683482),np.float64(6.866709037733457)
231,np.float64(45.547496280988994),np.float64(14.173108780270624),np.float64(-4.245869835683521),np.float64(6.861363632964046)
232,np.float64(45.547496280988916),np.float64(14.173108780270617),np.float64(-4.245869835683511),np.float64(6.872102256536214)
233,np.float64(45.547496280988824),np.float64(14.17310878027061),np.float64(-4.2458698356834494),np.float64(6.833325364070703)
234,np.float64(45.54749628098879),np.float64(14.1731087802706),np.float64(-4.245869835683444),np.float64(6.8476240478057155)
235,np.float64(45.54749628098867),np.float64(14.17310878027057),np.float64(-4.245869835683438),np.float64(6.832838011419933)
236,np.float64(45.54749628098881),np.float64(14.17310878027062),np.float64(-4.245869835683491),np.float64(6.862108444294142)
237,np.float64(45.5474962809888),np.float64(14.173108780270615),np.float64(-4.245869835683503),np.float64(6.8707232060709575)
238,np.float64(45.547496280988845),np.float64(14.1731087802706),np.float64(-4.24586983568351),np.float64(6.862895051899768)
239,np.float64(45.54749628098896),np.float64(14.173108780270653),np.float64(-4.245869835683474),np.float64(6.860336757001581)
240,np.float64(45.547496280989016),np.float64(14.173108780270663),np.float64(-4.24586983568351),np.float64(6.832540048138818)
241,np.float64(45.547496280988916),np.float64(14.173108780270644),np.float64(-4.245869835683484),np.float64(6.849287310649558)
242,np.float64(45.54749628098891),np.float64(14.173108780270638),np.float64(-4.245869835683517),np.float64(6.8403061000889)
243,np.float64(45.54749628098877),np.float64(14.173108780270564),np.float64(-4.245869835683514),np.float64(6.873197554189074)
244,np.float64(45.547496280988966),np.float64(14.173108780270606),np.float64(-4.245869835683493),np.float64(6.860140504510316)
245,np.float64(45.547496280988994),np.float64(14.173108780270585),np.float64(-4.24586983568355),np.float64(6.856867664142406)
246,np.float64(45.54749628098901),np.float64(14.17310878027058),np.float64(-4.2458698356835605),np.float64(6.846054430872413)
247,np.float64(45.547496280988994),np.float64(14.173108780270592),np.float64(-4.2458698356835285),np.float64(6.839521974193019)
