t,H,Q2_re,Q2_im,generator_norm
0,np.float64(350.6171176340739),np.float64(-36.075771951866315),np.float64(65.10153570509357),np.float64(17.069923938501205)
1,np.float64(350.6171176340739),np.float64(-36.075771951866344),np.float64(65.10153570509361),np.float64(16.678000678504112)
2,np.float64(350.61711763407294),np.float64(-36.075771951865946),np.float64(65.10153570509365),np.float64(17.04033210169197)
3,np.float64(350.61711763407175),np.float64(-36.075771951865626),np.float64(65.1015357050936),np.float64(17.982439220279517)
4,np.float64(350.6171176340713),np.float64(-36.075771951865654),np.float64(65.10153570509354),np.float64(18.190356956902445)
5,np.float64(350.61711763407175),np.float64(-36.07577195186563),np.float64(65.10153570509367),np.float64(17.93136996100193)
6,np.float64(350.61711763407277),np.float64(-36.07577195186545),np.float64(65.1015357050938),np.float64(17.789024972774573)
7,np.float64(350.61711763407357),np.float64(-36.0757719518657),np.float64(65.10153570509382),np.float64(18.186863155025353)
8,np.float64(350.6171176340729),np.float64(-36.075771951865896),np.float64(65.1015357050937),np.float64(18.62274349590234)
9,np.float64(350.61711763407203),np.float64(-36.075771951865676),np.float64(65.10153570509345),np.float64(18.586749195281907)
10,np.float64(350.61711763407266),np.float64(-36.07577195186594),np.float64(65.10153570509344),np.float64(18.463024961736906)
11,np.float64(350.61711763407175),np.float64(-36.07577195186579),np.float64(65.10153570509358),np.float64(18.370581250909822)
12,np.float64(350.6171176340722),np.float64(-36.075771951865924),np.float64(65.10153570509351),np.float64(18.376787636028308)
13,np.float64(350.6171176340729),np.float64(-36.07577195186628),np.float64(65.10153570509345),np.float64(18.6394054803849)
14,np.float64(350.617117634073),np.float64(-36.075771951866315),np.float64(65.10153570509351),np.float64(18.784167983489642)
15,np.float64(350.61711763407317),np.float64(-36.075771951866294),np.float64(65.10153570509353),np.float64(18.70418475131127)
16,np.float64(350.61711763407516),np.float64(-36.07577195186644),np.float64(65.10153570509378),np.float64(18.52150851539427)
17,np.float64(350.61711763407607),np.float64(-36.075771951866344),np.float64(65.10153570509425),np.float64(18.46808703361878)
18,np.float64(350.6171176340753),np.float64(-36.075771951866116),np.float64(65.10153570509443),np.float64(18.59763916719505)
19,np.float64(350.6171176340756),np.float64(-36.075771951866045),np.float64(65.10153570509468),np.float64(18.723509515567912)
20,np.float64(350.61711763407607),np.float64(-36.075771951866045),np.float64(65.10153570509472),np.float64(18.777392088414036)
21,np.float64(350.61711763407766),np.float64(-36.075771951865775),np.float64(65.10153570509515),np.float64(18.799094398091693)
22,np.float64(350.6171176340783),np.float64(-36.0757719518659),np.float64(65.10153570509536),np.float64(18.772836367902176)
23,np.float64(350.61711763407936),np.float64(-36.075771951865704),np.float64(65.10153570509571),np.float64(18.65565844521586)
24,np.float64(350.61711763407834),np.float64(-36.07577195186563),np.float64(65.1015357050957),np.float64(18.557135508216486)
25,np.float64(350.61711763407857),np.float64(-36.07577195186545),np.float64(65.10153570509596),np.float64(18.67589477658468)
26,np.float64(350.6171176340805),np.float64(-36.07577195186573),np.float64(65.10153570509624),np.float64(18.836267969190892)
27,np.float64(350.6171176340802),np.float64(-36.075771951865406),np.float64(65.10153570509644),np.float64(18.866344707775205)
28,np.float64(350.6171176340819),np.float64(-36.075771951865306),np.float64(65.10153570509682),np.float64(18.78924980585886)
29,np.float64(350.6171176340815),np.float64(-36.07577195186511),np.float64(65.10153570509678),np.float64(18.701391143638094)
30,np.float64(350.61711763408164),np.float64(-36.07577195186515),np.float64(65.10153570509691),np.float64(18.684322576227544)
31,np.float64(350.6171176340813),np.float64(-36.07577195186498),np.float64(65.10153570509698),np.float64(18.697731737057502)
32,np.float64(350.61711763408084),np.float64(-36.07577195186489),np.float64(65.10153570509684),np.float64(18.742306375571424)
33,np.float64(350.61711763408164),np.float64(-36.07577195186495),np.float64(65.10153570509684),np.float64(18.835434199378813)
34,np.float64(350.6171176340807),np.float64(-36.07577195186542),np.float64(65.10153570509658),np.float64(18.884024650041813)
35,np.float64(350.6171176340807),np.float64(-36.07577195186552),np.float64(65.10153570509635),np.float64(18.834178087516)
36,np.float64(350.61711763408084),np.float64(-36.07577195186566),np.float64(65.10153570509618),np.float64(18.724171309438326)
37,np.float64(350.61711763408107),np.float64(-36.07577195186574),np.float64(65.10153570509614),np.float64(18.656162299815378)
38,np.float64(350.6171176340814),np.float64(-36.07577195186551),np.float64(65.10153570509623),np.float64(18.725389738471982)
39,np.float64(350.61711763407976),np.float64(-36.07577195186559),np.float64(65.1015357050961),np.float64(18.81443117210698)
40,np.float64(350.61711763408124),np.float64(-36.07577195186583),np.float64(65.1015357050963),np.float64(18.839351223295427)
41,np.float64(350.6171176340817),np.float64(-36.075771951865775),np.float64(65.10153570509652),np.float64(18.830008165837256)
42,np.float64(350.61711763408084),np.float64(-36.07577195186546),np.float64(65.10153570509664),np.float64(18.800781404819364)
43,np.float64(350.61711763408096),np.float64(-36.0757719518654),np.float64(65.1015357050967),np.float64(18.746911867401153)
44,np.float64(350.6171176340822),np.float64(-36.075771951865484),np.float64(65.10153570509698),np.float64(18.69840623841422)
45,np.float64(350.61711763408255),np.float64(-36.075771951865406),np.float64(65.10153570509706),np.float64(18.720554941962725)
46,np.float64(350.6171176340831),np.float64(-36.07577195186569),np.float64(65.10153570509695),np.float64(18.818370538076916)
47,np.float64(350.617117634083),np.float64(-36.07577195186555),np.float64(65.10153570509698),np.float64(18.88529478694008)
48,np.float64(350.6171176340814),np.float64(-36.075771951865214),np.float64(65.10153570509678),np.float64(18.857548800222705)
49,np.float64(350.6171176340819),np.float64(-36.07577195186525),np.float64(65.10153570509681),np.float64(18.77590420920769)
50,np.float64(350.6171176340803),np.float64(-36.07577195186566),np.float64(65.10153570509615),np.float64(18.71888026664264)
51,np.float64(350.6171176340795),np.float64(-36.07577195186608),np.float64(65.101535705096),np.float64(18.729162654650814)
52,np.float64(350.6171176340796),np.float64(-36.07577195186619),np.float64(65.10153570509607),np.float64(18.770806800263387)
53,np.float64(350.61711763407914),np.float64(-36.07577195186622),np.float64(65.10153570509603),np.float64(18.82303411424016)
54,np.float64(350.6171176340789),np.float64(-36.075771951866216),np.float64(65.10153570509593),np.float64(18.858399740635978)
55,np.float64(350.61711763407664),np.float64(-36.07577195186645),np.float64(65.10153570509544),np.float64(18.855385089246823)
56,np.float64(350.6171176340765),np.float64(-36.0757719518666),np.float64(65.10153570509507),np.float64(18.81084439942765)
57,np.float64(350.6171176340766),np.float64(-36.075771951866685),np.float64(65.10153570509505),np.float64(18.73636780717902)
58,np.float64(350.6171176340779),np.float64(-36.0757719518672),np.float64(65.10153570509506),np.float64(18.706993224156598)
59,np.float64(350.6171176340778),np.float64(-36.07577195186755),np.float64(65.10153570509453),np.float64(18.776264345337957)
60,np.float64(350.61711763407794),np.float64(-36.075771951867495),np.float64(65.10153570509453),np.float64(18.850311909462814)
61,np.float64(350.6171176340792),np.float64(-36.075771951867566),np.float64(65.10153570509453),np.float64(18.864445345026255)
62,np.float64(350.6171176340796),np.float64(-36.075771951867665),np.float64(65.10153570509428),np.float64(18.83198600460437)
63,np.float64(350.6171176340796),np.float64(-36.07577195186752),np.float64(65.10153570509434),np.float64(18.774702858956537)
64,np.float64(350.6171176340785),np.float64(-36.07577195186734),np.float64(65.10153570509405),np.float64(18.742103488028587)
65,np.float64(350.6171176340781),np.float64(-36.07577195186697),np.float64(65.10153570509428),np.float64(18.74495042902358)
66,np.float64(350.6171176340779),np.float64(-36.075771951866656),np.float64(65.10153570509442),np.float64(18.774557549372677)
67,np.float64(350.6171176340785),np.float64(-36.07577195186613),np.float64(65.10153570509495),np.float64(18.83208854410157)
68,np.float64(350.61711763407754),np.float64(-36.075771951865796),np.float64(65.10153570509517),np.float64(18.86161428577412)
69,np.float64(350.6171176340788),np.float64(-36.075771951866216),np.float64(65.10153570509539),np.float64(18.838600329716844)
70,np.float64(350.6171176340768),np.float64(-36.0757719518661),np.float64(65.10153570509516),np.float64(18.788935773718404)
71,np.float64(350.61711763407726),np.float64(-36.07577195186626),np.float64(65.10153570509488),np.float64(18.735560019969522)
72,np.float64(350.6171176340781),np.float64(-36.075771951866656),np.float64(65.10153570509473),np.float64(18.73520335447454)
73,np.float64(350.617117634078),np.float64(-36.07577195186672),np.float64(65.10153570509485),np.float64(18.788655913655557)
74,np.float64(350.617117634077),np.float64(-36.07577195186673),np.float64(65.10153570509476),np.float64(18.837665186931545)
75,np.float64(350.61711763407834),np.float64(-36.075771951867125),np.float64(65.10153570509499),np.float64(18.845143246701827)
76,np.float64(350.61711763407675),np.float64(-36.0757719518672),np.float64(65.10153570509455),np.float64(18.816335093285694)
77,np.float64(350.61711763407715),np.float64(-36.07577195186709),np.float64(65.10153570509499),np.float64(18.777223325526823)
78,np.float64(350.61711763407817),np.float64(-36.07577195186726),np.float64(65.1015357050951),np.float64(18.757908086092204)
79,np.float64(350.6171176340784),np.float64(-36.075771951867466),np.float64(65.1015357050951),np.float64(18.75551771321881)
80,np.float64(350.61711763407936),np.float64(-36.07577195186737),np.float64(65.10153570509539),np.float64(18.780074081366667)
81,np.float64(350.61711763408084),np.float64(-36.07577195186717),np.float64(65.10153570509597),np.float64(18.825148097742293)
82,np.float64(350.6171176340813),np.float64(-36.07577195186671),np.float64(65.10153570509625),np.float64(18.84852312231945)
83,np.float64(350.61711763407993),np.float64(-36.07577195186671),np.float64(65.10153570509615),np.float64(18.82467504688013)
84,np.float64(350.61711763408005),np.float64(-36.07577195186663),np.float64(65.10153570509628),np.float64(18.77552411225146)
85,np.float64(350.61711763407914),np.float64(-36.075771951866756),np.float64(65.1015357050959),np.float64(18.746598503623535)
86,np.float64(350.6171176340782),np.float64(-36.07577195186689),np.float64(65.10153570509615),np.float64(18.762230283874814)
87,np.float64(350.61711763407743),np.float64(-36.07577195186677),np.float64(65.10153570509604),np.float64(18.802020762789866)
88,np.float64(350.61711763407584),np.float64(-36.07577195186674),np.float64(65.10153570509571),np.float64(18.82183624207909)
89,np.float64(350.6171176340762),np.float64(-36.07577195186675),np.float64(65.10153570509569),np.float64(18.824549446340576)
90,np.float64(350.61711763407516),np.float64(-36.07577195186657),np.float64(65.10153570509583),np.float64(18.816360569234867)
91,np.float64(350.6171176340757),np.float64(-36.075771951866685),np.float64(65.10153570509598),np.float64(18.786266794199054)
92,np.float64(350.61711763407544),np.float64(-36.07577195186651),np.float64(65.10153570509605),np.float64(18.75957523480331)
93,np.float64(350.6171176340766),np.float64(-36.07577195186697),np.float64(65.10153570509597),np.float64(18.76259858283613)
94,np.float64(350.6171176340755),np.float64(-36.07577195186683),np.float64(65.1015357050957),np.float64(18.794232304604385)
95,np.float64(350.61711763407584),np.float64(-36.07577195186711),np.float64(65.10153570509584),np.float64(18.826541523032482)
96,np.float64(350.61711763407567),np.float64(-36.07577195186691),np.float64(65.101535705096),np.float64(18.82680393140977)
97,np.float64(350.61711763407476),np.float64(-36.07577195186687),np.float64(65.10153570509581),np.float64(18.795462744986004)
98,np.float64(350.617117634075),np.float64(-36.07577195186668),np.float64(65.10153570509596),np.float64(18.77562911457283)
99,np.float64(350.617117634074),np.float64(-36.07577195186647),np.float64(65.10153570509603),np.float64(18.76784884480243)
100,np.float64(350.6171176340746),np.float64(-36.07577195186667),np.float64(65.10153570509625),np.float64(18.773870987215922)
101,np.float64(350.6171176340739),np.float64(-36.07577195186664),np.float64(65.10153570509621),np.float64(18.7934422410787)
102,np.float64(350.617117634074),np.float64(-36.0757719518668),np.float64(65.10153570509605),np.float64(18.811818049276496)
103,np.float64(350.6171176340738),np.float64(-36.07577195186685),np.float64(65.10153570509621),np.float64(18.8217996618066)
104,np.float64(350.6171176340734),np.float64(-36.075771951866585),np.float64(65.1015357050965),np.float64(18.810024499840104)
105,np.float64(350.61711763407357),np.float64(-36.075771951866415),np.float64(65.10153570509681),np.float64(18.768093224818166)
106,np.float64(350.61711763407254),np.float64(-36.07577195186623),np.float64(65.10153570509681),np.float64(18.751517831064145)
107,np.float64(350.6171176340737),np.float64(-36.07577195186626),np.float64(65.10153570509706),np.float64(18.775910396733785)
108,np.float64(350.61711763407425),np.float64(-36.075771951866166),np.float64(65.10153570509723),np.float64(18.804684244730193)
109,np.float64(350.61711763407584),np.float64(-36.07577195186656),np.float64(65.10153570509715),np.float64(18.81165817629996)
110,np.float64(350.6171176340747),np.float64(-36.075771951866685),np.float64(65.1015357050966),np.float64(18.795868512515757)
111,np.float64(350.6171176340756),np.float64(-36.075771951866685),np.float64(65.10153570509665),np.float64(18.791253881693383)
112,np.float64(350.6171176340754),np.float64(-36.07577195186644),np.float64(65.10153570509675),np.float64(18.792004766317998)
113,np.float64(350.6171176340745),np.float64(-36.075771951866066),np.float64(65.10153570509657),np.float64(18.765350497373895)
114,np.float64(350.6171176340755),np.float64(-36.07577195186595),np.float64(65.10153570509686),np.float64(18.752919037815957)
115,np.float64(350.6171176340758),np.float64(-36.07577195186617),np.float64(65.10153570509658),np.float64(18.78586413941126)
116,np.float64(350.61711763407686),np.float64(-36.075771951866656),np.float64(65.10153570509667),np.float64(18.819645380432352)
117,np.float64(350.617117634076),np.float64(-36.07577195186614),np.float64(65.10153570509655),np.float64(18.816234560856763)
118,np.float64(350.61711763407664),np.float64(-36.075771951866244),np.float64(65.10153570509665),np.float64(18.775859755807343)
119,np.float64(350.61711763407664),np.float64(-36.075771951866734),np.float64(65.10153570509625),np.float64(18.756751370721826)
120,np.float64(350.61711763407664),np.float64(-36.075771951866614),np.float64(65.10153570509625),np.float64(18.778142952878895)
121,np.float64(350.61711763407726),np.float64(-36.07577195186648),np.float64(65.10153570509642),np.float64(18.782827487696817)
122,np.float64(350.61711763407794),np.float64(-36.075771951866386),np.float64(65.10153570509667),np.float64(18.770898061807852)
123,np.float64(350.61711763407885),np.float64(-36.07577195186657),np.float64(65.10153570509684),np.float64(18.784452964896335)
124,np.float64(350.61711763407914),np.float64(-36.07577195186637),np.float64(65.10153570509709),np.float64(18.806475930041465)
125,np.float64(350.6171176340778),np.float64(-36.075771951866244),np.float64(65.10153570509647),np.float64(18.805304150319653)
