t,H,Q2_re,Q2_im,generator_norm,antisym_residual
61,np.float64(115.02943725152285),np.float64(-20.90138349896475),np.float64(16.96639887512919),np.float64(55.1610094692649),np.float64(3.552713678800501e-15)
62,np.float64(115.02943725152285),np.float64(-20.901383498964883),np.float64(16.96639887512918),np.float64(55.16237172757563),np.float64(3.552713678800501e-15)
63,np.float64(115.02943725152278),np.float64(-20.901383498964854),np.float64(16.966398875129137),np.float64(55.165256080114894),np.float64(4.440892098500626e-16)
64,np.float64(115.02943725152255),np.float64(-20.90138349896481),np.float64(16.966398875129098),np.float64(55.16820604659709),np.float64(3.552713678800501e-15)
65,np.float64(115.02943725152232),np.float64(-20.901383498964805),np.float64(16.96639887512909),np.float64(55.16973836216687),np.float64(3.552713678800501e-15)
66,np.float64(115.02943725152205),np.float64(-20.90138349896477),np.float64(16.966398875129073),np.float64(55.170628351730564),np.float64(8.881784197001252e-16)
67,np.float64(115.02943725152207),np.float64(-20.90138349896481),np.float64(16.966398875129013),np.float64(55.17282886220189),np.float64(3.552713678800501e-15)
68,np.float64(115.02943725152215),np.float64(-20.90138349896485),np.float64(16.966398875129087),np.float64(55.17546724402772),np.float64(3.552713678800501e-15)
69,np.float64(115.02943725152215),np.float64(-20.901383498964847),np.float64(16.966398875129062),np.float64(55.17711125278569),np.float64(3.552713678800501e-15)
70,np.float64(115.02943725152207),np.float64(-20.90138349896486),np.float64(16.966398875129098),np.float64(55.17778596113436),np.float64(3.552713678800501e-15)
71,np.float64(115.02943725152238),np.float64(-20.90138349896484),np.float64(16.966398875129308),np.float64(55.179262206005866),np.float64(3.552713678800501e-15)
72,np.float64(115.02943725152228),np.float64(-20.901383498964744),np.float64(16.966398875129318),np.float64(55.18149511444967),np.float64(3.552713678800501e-15)
73,np.float64(115.02943725152224),np.float64(-20.90138349896469),np.float64(16.966398875129336),np.float64(55.183136086256475),np.float64(3.552713678800501e-15)
74,np.float64(115.02943725152215),np.float64(-20.90138349896452),np.float64(16.96639887512946),np.float64(55.183889074658495),np.float64(3.552713678800501e-15)
75,np.float64(115.02943725152221),np.float64(-20.90138349896467),np.float64(16.966398875129244),np.float64(55.18485630119489),np.float64(3.552713678800501e-15)
76,np.float64(115.02943725152214),np.float64(-20.901383498964723),np.float64(16.966398875129244),np.float64(55.18660124735987),np.float64(8.881784197001252e-16)
77,np.float64(115.02943725152187),np.float64(-20.901383498964858),np.float64(16.966398875129006),np.float64(55.188093678763536),np.float64(3.552713678800501e-15)
78,np.float64(115.02943725152186),np.float64(-20.90138349896484),np.float64(16.966398875129023),np.float64(55.188932603287),np.float64(8.881784197001252e-16)
79,np.float64(115.02943725152173),np.float64(-20.90138349896491),np.float64(16.966398875128974),np.float64(55.18971147090485),np.float64(3.552713678800501e-15)
80,np.float64(115.02943725152163),np.float64(-20.901383498964847),np.float64(16.966398875128817),np.float64(55.19098969592564),np.float64(8.881784197001252e-16)
81,np.float64(115.02943725152173),np.float64(-20.901383498964933),np.float64(16.96639887512873),np.float64(55.19216506975971),np.float64(3.552713678800501e-15)
82,np.float64(115.02943725152167),np.float64(-20.90138349896488),np.float64(16.966398875128704),np.float64(55.19293741365526),np.float64(8.881784197001252e-16)
83,np.float64(115.02943725152195),np.float64(-20.901383498964947),np.float64(16.96639887512875),np.float64(55.193726119524534),np.float64(4.440892098500626e-16)
84,np.float64(115.02943725152188),np.float64(-20.901383498964986),np.float64(16.966398875128814),np.float64(55.19477440628022),np.float64(3.552713678800501e-15)
85,np.float64(115.02943725152191),np.float64(-20.901383498964897),np.float64(16.96639887512883),np.float64(55.19561985903772),np.float64(3.552713678800501e-15)
86,np.float64(115.02943725152168),np.float64(-20.901383498964883),np.float64(16.96639887512886),np.float64(55.1961370286658),np.float64(3.552713678800501e-15)
87,np.float64(115.02943725152187),np.float64(-20.901383498965),np.float64(16.96639887512871),np.float64(55.19687031438532),np.float64(4.440892098500626e-16)
88,np.float64(115.02943725152181),np.float64(-20.901383498965103),np.float64(16.96639887512856),np.float64(55.19795858527353),np.float64(3.552713678800501e-15)
89,np.float64(115.02943725152151),np.float64(-20.901383498964943),np.float64(16.966398875128494),np.float64(55.19879363583639),np.float64(3.552713678800501e-15)
90,np.float64(115.02943725152139),np.float64(-20.90138349896495),np.float64(16.966398875128508),np.float64(55.199148146868495),np.float64(3.552713678800501e-15)
91,np.float64(115.02943725152166),np.float64(-20.901383498965128),np.float64(16.96639887512841),np.float64(55.1996605895767),np.float64(3.552713678800501e-15)
92,np.float64(115.02943725152166),np.float64(-20.901383498965117),np.float64(16.966398875128466),np.float64(55.20064295689263),np.float64(5.551115123125783e-16)
93,np.float64(115.02943725152163),np.float64(-20.901383498965195),np.float64(16.966398875128483),np.float64(55.20150426026488),np.float64(3.552713678800501e-15)
94,np.float64(115.02943725152159),np.float64(-20.90138349896521),np.float64(16.96639887512845),np.float64(55.201863097559915),np.float64(3.552713678800501e-15)
95,np.float64(115.02943725152154),np.float64(-20.90138349896517),np.float64(16.966398875128334),np.float64(55.20222496291075),np.float64(3.552713678800501e-15)
96,np.float64(115.02943725152176),np.float64(-20.901383498965235),np.float64(16.966398875128363),np.float64(55.203015581489176),np.float64(3.552713678800501e-15)
97,np.float64(115.02943725152171),np.float64(-20.901383498965256),np.float64(16.966398875128352),np.float64(55.20379447394012),np.float64(3.552713678800501e-15)
98,np.float64(115.02943725152141),np.float64(-20.901383498965195),np.float64(16.966398875128352),np.float64(55.20414670028763),np.float64(3.552713678800501e-15)
99,np.float64(115.02943725152113),np.float64(-20.90138349896516),np.float64(16.966398875128302),np.float64(55.204462171012246),np.float64(3.552713678800501e-15)
100,np.float64(115.02943725152123),np.float64(-20.901383498965103),np.float64(16.966398875128316),np.float64(55.20521575836083),np.float64(3.552713678800501e-15)
101,np.float64(115.02943725152112),np.float64(-20.901383498965178),np.float64(16.966398875128416),np.float64(55.20603693453433),np.float64(3.552713678800501e-15)
102,np.float64(115.02943725152114),np.float64(-20.901383498965092),np.float64(16.96639887512849),np.float64(55.20640844233283),np.float64(3.552713678800501e-15)
103,np.float64(115.02943725152113),np.float64(-20.90138349896518),np.float64(16.966398875128597),np.float64(55.20665107782078),np.float64(3.552713678800501e-15)
104,np.float64(115.02943725152096),np.float64(-20.901383498965117),np.float64(16.966398875128636),np.float64(55.2074287732269),np.float64(3.552713678800501e-15)
105,np.float64(115.02943725152113),np.float64(-20.90138349896511),np.float64(16.966398875128725),np.float64(55.20846982135482),np.float64(3.552713678800501e-15)
106,np.float64(115.0294372515209),np.float64(-20.901383498965167),np.float64(16.966398875128576),np.float64(55.20903996836844),np.float64(3.552713678800501e-15)
107,np.float64(115.02943725152096),np.float64(-20.90138349896509),np.float64(16.96639887512851),np.float64(55.2092156558518),np.float64(4.440892098500626e-16)
108,np.float64(115.02943725152112),np.float64(-20.90138349896508),np.float64(16.966398875128487),np.float64(55.209831308652554),np.float64(2.498001805406602e-16)
109,np.float64(115.0294372515209),np.float64(-20.90138349896502),np.float64(16.966398875128483),np.float64(55.21089933684241),np.float64(3.552713678800501e-15)
110,np.float64(115.02943725152103),np.float64(-20.901383498965114),np.float64(16.96639887512841),np.float64(55.21164002419656),np.float64(6.38378239159465e-16)
111,np.float64(115.0294372515211),np.float64(-20.901383498965163),np.float64(16.9663988751285),np.float64(55.21186396703432),np.float64(3.552713678800501e-15)
112,np.float64(115.0294372515211),np.float64(-20.90138349896516),np.float64(16.966398875128473),np.float64(55.21224799379128),np.float64(8.881784197001252e-16)
113,np.float64(115.02943725152117),np.float64(-20.901383498965107),np.float64(16.96639887512859),np.float64(55.213064250801835),np.float64(3.552713678800501e-15)
114,np.float64(115.0294372515214),np.float64(-20.90138349896495),np.float64(16.966398875128775),np.float64(55.21373853556083),np.float64(5.273559366969494e-16)
115,np.float64(115.02943725152153),np.float64(-20.90138349896499),np.float64(16.966398875128796),np.float64(55.21400199190983),np.float64(3.552713678800501e-15)
116,np.float64(115.02943725152137),np.float64(-20.901383498964933),np.float64(16.96639887512877),np.float64(55.21427148594192),np.float64(3.552713678800501e-15)
117,np.float64(115.02943725152099),np.float64(-20.90138349896493),np.float64(16.966398875128647),np.float64(55.21485359345183),np.float64(3.552713678800501e-15)
118,np.float64(115.02943725152133),np.float64(-20.901383498964954),np.float64(16.966398875128682),np.float64(55.2154000195901),np.float64(6.938893903907228e-16)
119,np.float64(115.02943725152124),np.float64(-20.901383498964943),np.float64(16.96639887512879),np.float64(55.21566441523902),np.float64(3.552713678800501e-15)
120,np.float64(115.02943725152124),np.float64(-20.90138349896513),np.float64(16.966398875128668),np.float64(55.215901362671254),np.float64(3.552713678800501e-15)
121,np.float64(115.02943725152159),np.float64(-20.901383498965192),np.float64(16.96639887512885),np.float64(55.21636444797154),np.float64(3.552713678800501e-15)
122,np.float64(115.02943725152195),np.float64(-20.90138349896538),np.float64(16.96639887512879),np.float64(55.216833620714944),np.float64(3.885780586188048e-16)
123,np.float64(115.02943725152184),np.float64(-20.901383498965334),np.float64(16.966398875128807),np.float64(55.217095477663015),np.float64(3.552713678800501e-15)
124,np.float64(115.02943725152184),np.float64(-20.901383498965313),np.float64(16.96639887512891),np.float64(55.21733249960351),np.float64(3.552713678800501e-15)
125,np.float64(115.02943725152186),np.float64(-20.901383498965295),np.float64(16.96639887512893),np.float64(55.21775309394096),np.float64(3.552713678800501e-15)
126,np.float64(115.02943725152197),np.float64(-20.901383498965206),np.float64(16.96639887512896),np.float64(55.21818810122249),np.float64(3.552713678800501e-15)
127,np.float64(115.02943725152203),np.float64(-20.901383498965263),np.float64(16.966398875128927),np.float64(55.2184488029368),np.float64(3.552713678800501e-15)
128,np.float64(115.0294372515223),np.float64(-20.901383498965437),np.float64(16.96639887512898),np.float64(55.2186907795424),np.float64(8.881784197001252e-16)
129,np.float64(115.0294372515223),np.float64(-20.901383498965423),np.float64(16.9663988751289),np.float64(55.21908266972633),np.float64(4.996003610813204e-16)
130,np.float64(115.02943725152231),np.float64(-20.90138349896542),np.float64(16.96639887512888),np.float64(55.21946939635681),np.float64(3.0531133177191805e-16)
131,np.float64(115.02943725152242),np.float64(-20.901383498965686),np.float64(16.966398875128675),np.float64(55.219697612446886),np.float64(3.552713678800501e-15)
132,np.float64(115.02943725152213),np.float64(-20.90138349896564),np.float64(16.96639887512859),np.float64(55.21993265685471),np.float64(3.552713678800501e-15)
133,np.float64(115.02943725152231),np.float64(-20.901383498965735),np.float64(16.966398875128593),np.float64(55.22031228566944),np.float64(3.552713678800501e-15)
134,np.float64(115.02943725152232),np.float64(-20.901383498965693),np.float64(16.966398875128597),np.float64(55.220660018032824),np.float64(3.552713678800501e-15)
135,np.float64(115.02943725152255),np.float64(-20.901383498965764),np.float64(16.966398875128647),np.float64(55.220837577400246),np.float64(3.552713678800501e-15)
136,np.float64(115.02943725152227),np.float64(-20.90138349896572),np.float64(16.96639887512864),np.float64(55.221033522784516),np.float64(3.552713678800501e-15)
137,np.float64(115.02943725152232),np.float64(-20.90138349896563),np.float64(16.966398875128817),np.float64(55.22139108179128),np.float64(4.440892098500626e-16)
138,np.float64(115.02943725152234),np.float64(-20.90138349896562),np.float64(16.966398875128768),np.float64(55.22171708262643),np.float64(3.552713678800501e-15)
139,np.float64(115.02943725152225),np.float64(-20.901383498965473),np.float64(16.966398875128814),np.float64(55.22186035068437),np.float64(3.552713678800501e-15)
140,np.float64(115.02943725152215),np.float64(-20.901383498965522),np.float64(16.966398875128682),np.float64(55.22201028916994),np.float64(4.163336342344337e-17)
141,np.float64(115.02943725152194),np.float64(-20.9013834989655),np.float64(16.966398875128615),np.float64(55.222331735892865),np.float64(3.552713678800501e-15)
142,np.float64(115.02943725152213),np.float64(-20.901383498965473),np.float64(16.96639887512861),np.float64(55.222640633055605),np.float64(3.552713678800501e-15)
143,np.float64(115.02943725152213),np.float64(-20.90138349896554),np.float64(16.966398875128625),np.float64(55.22276365545729),np.float64(3.552713678800501e-15)
144,np.float64(115.02943725152203),np.float64(-20.90138349896541),np.float64(16.96639887512859),np.float64(55.22287593891439),np.float64(3.552713678800501e-15)
145,np.float64(115.02943725152173),np.float64(-20.901383498965366),np.float64(16.96639887512849),np.float64(55.22317870421688),np.float64(3.552713678800501e-15)
146,np.float64(115.02943725152207),np.float64(-20.901383498965465),np.float64(16.966398875128508),np.float64(55.223510776510615),np.float64(3.552713678800501e-15)
147,np.float64(115.02943725152186),np.float64(-20.901383498965462),np.float64(16.966398875128434),np.float64(55.22364845592851),np.float64(8.881784197001252e-16)
148,np.float64(115.02943725152187),np.float64(-20.901383498965508),np.float64(16.96639887512832),np.float64(55.22372746893027),np.float64(3.552713678800501e-15)
149,np.float64(115.0294372515219),np.float64(-20.901383498965508),np.float64(16.966398875128366),np.float64(55.22401492738968),np.float64(8.881784197001252e-16)
150,np.float64(115.02943725152166),np.float64(-20.901383498965487),np.float64(16.96639887512839),np.float64(55.224405585652484),np.float64(4.440892098500626e-16)
151,np.float64(115.0294372515216),np.float64(-20.901383498965362),np.float64(16.96639887512841),np.float64(55.224609103608685),np.float64(8.881784197001252e-16)
152,np.float64(115.02943725152141),np.float64(-20.901383498965394),np.float64(16.966398875128384),np.float64(55.224670855375315),np.float64(3.552713678800501e-15)
153,np.float64(115.02943725152161),np.float64(-20.901383498965487),np.float64(16.96639887512839),np.float64(55.224905966248926),np.float64(8.881784197001252e-16)
154,np.float64(115.02943725152164),np.float64(-20.90138349896554),np.float64(16.966398875128455),np.float64(55.22531572948808),np.float64(3.552713678800501e-15)
155,np.float64(115.02943725152112),np.float64(-20.90138349896559),np.float64(16.966398875128228),np.float64(55.2255932810285),np.float64(3.552713678800501e-15)
156,np.float64(115.0294372515215),np.float64(-20.901383498965693),np.float64(16.9663988751283),np.float64(55.22567600104631),np.float64(3.552713678800501e-15)
157,np.float64(115.02943725152161),np.float64(-20.901383498965483),np.float64(16.966398875128544),np.float64(55.22583188443506),np.float64(3.552713678800501e-15)
158,np.float64(115.02943725152178),np.float64(-20.90138349896558),np.float64(16.966398875128668),np.float64(55.2261589750338),np.float64(3.552713678800501e-15)
159,np.float64(115.02943725152176),np.float64(-20.901383498965547),np.float64(16.966398875128657),np.float64(55.226431447343685),np.float64(3.552713678800501e-15)
160,np.float64(115.02943725152164),np.float64(-20.90138349896556),np.float64(16.966398875128654),np.float64(55.22654451698166),np.float64(4.440892098500626e-16)
161,np.float64(115.02943725152133),np.float64(-20.901383498965536),np.float64(16.966398875128583),np.float64(55.22665759176556),np.float64(8.881784197001252e-16)
162,np.float64(115.02943725152116),np.float64(-20.901383498965494),np.float64(16.96639887512859),np.float64(55.22687334170147),np.float64(3.552713678800501e-15)
163,np.float64(115.02943725152116),np.float64(-20.90138349896566),np.float64(16.966398875128554),np.float64(55.22707440521533),np.float64(3.552713678800501e-15)
164,np.float64(115.02943725152123),np.float64(-20.901383498965746),np.float64(16.9663988751285),np.float64(55.22718750423538),np.float64(3.552713678800501e-15)
165,np.float64(115.02943725152122),np.float64(-20.901383498965718),np.float64(16.966398875128533),np.float64(55.227296991850466),np.float64(5.412337245047638e-16)
166,np.float64(115.02943725152127),np.float64(-20.90138349896579),np.float64(16.966398875128668),np.float64(55.22745355475761),np.float64(8.881784197001252e-16)
167,np.float64(115.02943725152112),np.float64(-20.90138349896577),np.float64(16.966398875128622),np.float64(55.227591207869246),np.float64(3.552713678800501e-15)
168,np.float64(115.0294372515212),np.float64(-20.90138349896575),np.float64(16.966398875128633),np.float64(55.22768464404011),np.float64(3.552713678800501e-15)
169,np.float64(115.02943725152127),np.float64(-20.90138349896572),np.float64(16.966398875128586),np.float64(55.227799079919),np.float64(3.552713678800501e-15)
170,np.float64(115.02943725152136),np.float64(-20.901383498965757),np.float64(16.966398875128633),np.float64(55.2279432439394),np.float64(3.552713678800501e-15)
171,np.float64(115.02943725152149),np.float64(-20.90138349896577),np.float64(16.96639887512863),np.float64(55.228050443088286),np.float64(3.552713678800501e-15)
172,np.float64(115.02943725152133),np.float64(-20.901383498965767),np.float64(16.966398875128572),np.float64(55.22812276790903),np.float64(4.440892098500626e-16)
173,np.float64(115.02943725152157),np.float64(-20.901383498965977),np.float64(16.966398875128355),np.float64(55.228239389134934),np.float64(3.552713678800501e-15)
174,np.float64(115.02943725152157),np.float64(-20.901383498965906),np.float64(16.96639887512838),np.float64(55.228394893504735),np.float64(3.552713678800501e-15)
175,np.float64(115.02943725152186),np.float64(-20.901383498965856),np.float64(16.966398875128377),np.float64(55.22849860611554),np.float64(3.552713678800501e-15)
176,np.float64(115.02943725152168),np.float64(-20.901383498965686),np.float64(16.966398875128494),np.float64(55.22855278260539),np.float64(6.38378239159465e-16)
177,np.float64(115.02943725152167),np.float64(-20.90138349896565),np.float64(16.96639887512844),np.float64(55.228664346860555),np.float64(3.552713678800501e-15)
178,np.float64(115.02943725152191),np.float64(-20.9013834989657),np.float64(16.966398875128498),np.float64(55.22884223230055),np.float64(6.453171330633722e-16)
179,np.float64(115.02943725152195),np.float64(-20.901383498965675),np.float64(16.966398875128643),np.float64(55.22896721170063),np.float64(8.881784197001252e-16)
180,np.float64(115.02943725152168),np.float64(-20.90138349896594),np.float64(16.96639887512828),np.float64(55.22901194453265),np.float64(3.552713678800501e-15)
181,np.float64(115.02943725152167),np.float64(-20.901383498965938),np.float64(16.966398875128228),np.float64(55.22910521897891),np.float64(3.552713678800501e-15)
182,np.float64(115.02943725152173),np.float64(-20.901383498966),np.float64(16.966398875128135),np.float64(55.22929783294025),np.float64(3.552713678800501e-15)
183,np.float64(115.0294372515217),np.float64(-20.90138349896586),np.float64(16.966398875128238),np.float64(55.229459715862625),np.float64(6.591949208711867e-16)
184,np.float64(115.0294372515219),np.float64(-20.901383498966176),np.float64(16.966398875127936),np.float64(55.22951432119342),np.float64(3.552713678800501e-15)
185,np.float64(115.02943725152177),np.float64(-20.90138349896618),np.float64(16.966398875127943),np.float64(55.22958155278594),np.float64(3.552713678800501e-15)
186,np.float64(115.02943725152176),np.float64(-20.901383498966133),np.float64(16.966398875127908),np.float64(55.22975951188764),np.float64(3.552713678800501e-15)
187,np.float64(115.02943725152164),np.float64(-20.90138349896634),np.float64(16.966398875127553),np.float64(55.22994238025916),np.float64(1.734723475976807e-16)
188,np.float64(115.02943725152151),np.float64(-20.901383498966297),np.float64(16.96639887512766),np.float64(55.23001884679193),np.float64(3.552713678800501e-15)
189,np.float64(115.02943725152159),np.float64(-20.901383498966307),np.float64(16.96639887512776),np.float64(55.230068977852284),np.float64(3.552713678800501e-15)
190,np.float64(115.02943725152168),np.float64(-20.901383498966304),np.float64(16.966398875127783),np.float64(55.230208972965464),np.float64(3.677613769070831e-16)
191,np.float64(115.02943725152163),np.float64(-20.901383498966265),np.float64(16.966398875127744),np.float64(55.2303787687866),np.float64(4.440892098500626e-16)
192,np.float64(115.02943725152153),np.float64(-20.90138349896614),np.float64(16.966398875127854),np.float64(55.23046843670182),np.float64(3.552713678800501e-15)
