step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.6780943304806963e-31,7.972291792930031e-32,0.9999999999999998,7.238610641588891e-12
5,6.257189168513143e-29,1.862672919590333e-29,1.0,7.238472897814501e-12
10,1.6292263454600146e-28,4.849966513466627e-29,1.0000000000000002,7.238408496581109e-12
25,6.298785374118978e-28,1.8750554964396095e-28,1.0000000000000002,7.238020580894349e-12
50,2.1449227869554653e-27,6.3851187526482705e-28,1.0000000000000002,7.237697134362792e-12
75,4.324175036108407e-27,1.2872431250534375e-27,1.0000000000000002,7.237285774014735e-12
100,7.527052732095045e-27,2.2406925715069617e-27,1.0,7.236855139830165e-12
125,1.199562445544537e-26,3.57092046044723e-27,0.9999999999999999,7.2363991595891434e-12
150,1.6577416611981946e-26,4.9348524023033414e-27,1.0,7.2361700433239754e-12
200,2.8587456400096135e-26,8.510064094654255e-27,1.0,7.235620935741933e-12
250,4.3919408291993865e-26,1.307416002085757e-26,1.0,7.234898671303876e-12
300,6.269546382073037e-26,1.866351479793306e-26,1.0,7.2341736616830805e-12
350,8.323238876567794e-26,2.477705442673293e-26,1.0000000000000002,7.2336996699818955e-12
400,9.908621206861685e-26,2.949650377420417e-26,0.9999999999999999,7.233295796030878e-12
450,1.1634555362565854e-25,3.4634355174002854e-26,0.9999999999999996,7.2328436686231174e-12
500,1.4104168916131355e-25,4.198603044574659e-26,1.0000000000000002,7.232472087656056e-12
