step,edge_index,theta,relative_theta_over_pi_mod_pi,amplitude
17,6,-1.0584933395051652,-2.0214191975523685e-13,0.2886751345948975
17,7,2.0830993140846528,-1.9422587254803877e-13,0.2886751345948942
17,8,2.0830993140858545,1.882888371426402e-13,0.2886751345947283
17,9,0.5123029872903461,0.4999999999999935,0.3086066999241831
18,0,2.2460244654264083,0.0,0.28867513459480965
18,1,-0.8955681881634361,-1.6397526357767466e-14,0.28867513459481703
18,2,0.6752281386314861,0.4999999999999918,0.3086066999241836
18,3,0.6752281386314866,0.49999999999999195,0.3086066999241837
18,4,0.675228138631488,0.49999999999999234,0.46291004988627593
18,5,-0.8955681881627715,1.952153784489385e-13,0.28867513459472344
18,6,-0.8955681881640719,-2.1868080409884714e-13,0.288675134594906
18,7,2.246024465425748,-2.1019932494827775e-13,0.28867513459490235
18,8,2.2460244654270483,2.036968575995079e-13,0.28867513459471983
18,9,0.6752281386314901,0.49999999999999306,0.3086066999241831
19,0,2.408949616767554,0.0,0.2886751345948093
19,1,-0.7326430368222948,-1.7811106216195695e-14,0.28867513459481736
19,2,0.8381532899726301,0.49999999999999123,0.3086066999241836
19,3,0.8381532899726305,0.4999999999999914,0.3086066999241837
19,4,0.8381532899726317,0.4999999999999918,0.462910049886276
19,5,-0.7326430368215748,2.1147154682086316e-13,0.28867513459471456
19,6,-0.7326430368229836,-2.370573422584141e-13,0.2886751345949152
19,7,2.4089496167668387,-2.277277151927878e-13,0.2886751345949112
19,8,2.4089496167682474,2.2065981590064664e-13,0.28867513459471056
19,9,0.8381532899726342,0.4999999999999925,0.3086066999241831
20,0,2.5718747681087,0.0,0.28867513459480887
20,1,-0.5697178854811539,-1.9366044060466746e-14,0.28867513459481775
20,2,1.001078441313774,0.4999999999999907,0.30860669992418366
20,3,1.0010784413137743,0.4999999999999907,0.3086066999241837
20,4,1.0010784413137754,0.4999999999999911,0.46291004988627604
20,5,-0.5697178854803729,2.2928265303705887e-13,0.28867513459470495
20,6,-0.5697178854819006,-2.5698881826225215e-13,0.28867513459492505
20,7,2.5718747681079237,-2.4709375925325456e-13,0.2886751345949207
20,8,2.571874768109452,2.393190700318993e-13,0.28867513459470057
20,9,1.0010784413137783,0.49999999999999206,0.30860669992418316
21,0,2.734799919449846,0.0,0.2886751345948084
21,1,-0.406792734140013,-2.0920981904737798e-14,0.28867513459481814
21,2,1.164003592654918,0.4999999999999901,0.3086066999241837
21,3,1.1640035926549182,0.4999999999999901,0.30860669992418377
21,4,1.164003592654919,0.4999999999999904,0.4629100498862761
21,5,-0.4067927341391652,2.4893141306921127e-13,0.28867513459469457
21,6,-0.40679273414082334,-2.788993060678897e-13,0.2886751345949358
21,7,2.734799919449004,-2.6801474115799234e-13,0.2886751345949311
21,8,2.734799919450662,2.598159779791086e-13,0.2886751345946898
21,9,1.1640035926549224,0.4999999999999915,0.30860669992418316
22,0,2.8977250707909925,0.0,0.2886751345948079
22,1,-0.24386758279887236,-2.2899993706537322e-14,0.2886751345948186
22,2,1.3269287439960618,0.4999999999999891,0.30860669992418377
22,3,1.326928743996062,0.49999999999998923,0.3086066999241839
22,4,1.3269287439960626,0.4999999999999894,0.46291004988627615
22,5,-0.24386758279795148,2.702764689314775e-13,0.2886751345946832
22,6,-0.24386758279975257,-3.0307152164701244e-13,0.2886751345949474
22,7,2.8977250707900772,-2.9133880882205815e-13,0.28867513459494226
22,8,2.8977250707918785,2.820091817564318e-13,0.28867513459467803
22,9,1.3269287439960662,0.4999999999999905,0.3086066999241832
23,0,3.060650222132139,0.0,0.28867513459480737
23,1,-0.0809424314577319,-2.4879005508336843e-14,0.2886751345948191
23,2,1.4898538953372056,0.4999999999999881,0.3086066999241839
23,3,1.4898538953372056,0.4999999999999881,0.308606699924184
23,4,1.4898538953372062,0.4999999999999884,0.46291004988627615
23,5,-0.08094243145673098,2.9374189458138614e-13,0.288675134594671
23,6,-0.08094243145868854,-3.293641070137775e-13,0.28867513459495997
23,7,3.0606502221311445,-3.1664188828792344e-13,0.28867513459495436
23,8,3.060650222133102,3.064641133072402e-13,0.2886751345946653
23,9,1.4898538953372102,0.4999999999999897,0.3086066999241832
24,0,-3.0596099337063003,0.0,0.2886751345948068
24,1,0.08198271988340827,-2.6858017310136363e-14,0.2886751345948196
24,2,1.6527790466783492,0.4999999999999873,0.308606699924184
24,3,1.6527790466783492,0.4999999999999873,0.3086066999241841
24,4,1.6527790466783499,0.49999999999998757,0.46291004988627615
24,5,0.08198271988449675,3.194690480047799e-13,0.28867513459465766
24,6,0.08198271988236812,-3.5791842015402777e-13,0.2886751345949737
24,7,-3.059609933707382,-3.4434805351311677e-13,0.2886751345949675
24,8,-3.059609933705253,3.333221306173766e-13,0.2886751345946515
24,9,1.652779046678354,0.4999999999999887,0.30860669992418327
25,0,-2.8966847823651527,0.0,0.28867513459480615
25,1,0.24490787122454824,-2.9402461055307175e-14,0.2886751345948201
25,2,1.8157041980194928,0.49999999999998584,0.3086066999241841
25,3,1.8157041980194928,0.49999999999998584,0.3086066999241842
25,4,1.8157041980194932,0.4999999999999861,0.46291004988627615
25,5,0.24490787122573238,3.477406451733445e-13,0.2886751345946432
25,6,0.24490787122341667,-3.895826089828201e-13,0.28867513459498856
25,7,-2.89668478236633,-3.7474002046932367e-13,0.28867513459498195
25,8,-2.896684782364014,3.624418757009981e-13,0.2886751345946365
25,9,1.815704198019498,0.49999999999998757,0.30860669992418327
26,0,-2.733759631024005,0.0,0.28867513459480554
26,1,0.4078330225656878,-3.1946904800477994e-14,0.28867513459482075
26,2,1.9786293493606362,0.49999999999998473,0.3086066999241842
26,3,1.9786293493606362,0.49999999999998473,0.3086066999241843
26,4,1.9786293493606366,0.49999999999998473,0.46291004988627615
26,5,0.4078330225669765,3.7827397011539426e-13,0.28867513459462757
26,6,0.4078330225644565,-4.237912415567833e-13,0.28867513459500477
26,7,-2.7337596310252863,-4.0781778915654424e-13,0.28867513459499755
26,8,-2.733759631022766,3.9438878050147607e-13,0.28867513459462024
26,9,1.9786293493606417,0.49999999999998646,0.30860669992418327
27,0,-2.5708344796828566,0.0,0.28867513459480487
27,1,0.570758173906827,-3.477406451733445e-14,0.2886751345948215
27,2,2.1415545007017798,0.499999999999983,0.30860669992418427
27,3,2.1415545007017793,0.499999999999983,0.3086066999241844
27,4,2.14155450070178,0.499999999999983,0.4629100498862761
27,5,0.5707581739082298,4.116344547743005e-13,0.2886751345946105
27,6,0.5707581739054868,-4.613924657909741e-13,0.2886751345950225
27,7,-2.570834479684252,-4.441467915181498e-13,0.28867513459501454
27,8,-2.570834479681508,4.2930420300465335e-13,0.2886751345946025
27,9,2.1415545007017855,0.49999999999998473,0.30860669992418327
28,0,-2.407909328341708,0.0,0.2886751345948041
28,1,0.7336833252479659,-3.7883940205876555e-14,0.2886751345948223
28,2,2.304479652042923,0.49999999999998135,0.3086066999241843
28,3,2.304479652042923,0.49999999999998135,0.30860669992418444
28,4,2.304479652042924,0.4999999999999816,0.462910049886276
28,5,0.7336833252494931,4.4838753109343447e-13,0.28867513459459204
28,6,0.7336833252465066,-5.023862816853929e-13,0.2886751345950417
28,7,-2.4079093283432274,-4.835856695682974e-13,0.28867513459503297
28,8,-2.40790932834024,4.673295011963728e-13,0.28867513459458327
28,9,2.304479652042929,0.49999999999998335,0.30860669992418327
29,0,-2.244984177000559,0.0,0.2886751345948034
29,1,0.8966084765891041,-4.1276531866104305e-14,0.2886751345948232
29,2,2.4674048033840665,0.4999999999999796,0.3086066999241843
29,3,2.4674048033840665,0.4999999999999796,0.30860669992418444
29,4,2.4674048033840674,0.4999999999999799,0.4629100498862759
29,5,0.8966084765907675,4.879677671294249e-13,0.28867513459457195
29,6,0.896608476587515,-5.473381211834106e-13,0.28867513459506267
29,7,-2.244984177002214,-5.266998552503584e-13,0.2886751345950531
29,8,-2.2449841769989605,5.088887490341627e-13,0.28867513459456234
29,9,2.467404803384073,0.4999999999999819,0.3086066999241832
30,0,-2.0820590256594094,0.0,0.28867513459480254
30,1,1.0595336279302419,-4.523455546970335e-14,0.28867513459482413
30,2,2.63032995472521,0.4999999999999777,0.3086066999241844
30,3,2.6303299547252097,0.4999999999999774,0.3086066999241844
30,4,2.630329954725211,0.49999999999997796,0.46291004988627577
30,5,1.0595336279320535,5.315060267690143e-13,0.28867513459455
30,6,1.0595336279285108,-5.962479842850273e-13,0.28867513459508554
30,7,-2.0820590256612124,-5.739134225218613e-13,0.28867513459507504
30,8,-2.0820590256576685,5.54123304503866e-13,0.2886751345945396
30,9,2.630329954725217,0.4999999999999796,0.30860669992418316
31,0,-1.9191338743182595,0.0,0.2886751345948017
31,1,1.222458779271379,-4.9192579073302394e-14,0.2886751345948252
31,2,2.7932551060663533,0.4999999999999757,0.3086066999241844
31,3,2.7932551060663533,0.4999999999999757,0.3086066999241843
31,4,2.7932551060663546,0.49999999999997596,0.46291004988627565
31,5,1.2224587792733526,5.790023100122029e-13,0.28867513459452615
31,6,1.2224587792694932,-6.493985869619287e-13,0.28867513459511046
31,7,-1.9191338743202235,-6.251556923898846e-13,0.28867513459509897
31,8,-1.9191338743163633,6.03598599548854e-13,0.2886751345945147
31,9,2.793255106066361,0.49999999999997796,0.30860669992418316
32,0,-1.756208722977109,0.0,0.2886751345948007
32,1,1.3853839306125157,-5.3716034620272726e-14,0.28867513459482635
32,2,2.956180257407497,0.4999999999999734,0.3086066999241844
32,3,2.9561802574074965,0.49999999999997313,0.3086066999241843
32,4,2.9561802574074982,0.4999999999999737,0.4629100498862755
32,5,1.3853839306146656,6.307393328306761e-13,0.2886751345945002
32,6,1.385383930610461,-7.076380771291718e-13,0.28867513459513755
32,7,-1.7562087229792491,-6.812041337765638e-13,0.28867513459512495
32,8,-1.7562087229750434,6.57526671147891e-13,0.2886751345944877
32,9,2.956180257407505,0.49999999999997596,0.30860669992418305
33,0,-1.593283571635958,0.0,0.2886751345947997
33,1,1.5483090819536516,-5.852220613892871e-14,0.2886751345948275
33,2,3.1191054087486405,0.49999999999997086,0.3086066999241843
33,3,3.11910540874864,0.49999999999997086,0.30860669992418427
33,4,3.1191054087486423,0.49999999999997147,0.4629100498862754
33,5,1.5483090819559941,6.872825271678052e-13,0.28867513459447197
33,6,1.5483090819514125,-7.712491707584421e-13,0.2886751345951671
33,7,-1.59328357163829,-7.423414626535849e-13,0.28867513459515326
33,8,-1.5932835716337075,7.163315932585054e-13,0.28867513459445826
33,9,3.119105408748649,0.4999999999999737,0.30860669992418305
34,0,-1.4303584202948065,0.0,0.28867513459479854
34,1,1.7112342332947865,-6.361109362927034e-14,0.2886751345948289
34,2,-3.0011547470898026,0.49999999999996836,0.3086066999241843
34,3,-3.0011547470898026,0.49999999999996836,0.30860669992418427
34,4,-3.0011547470898003,0.499999999999969,0.46291004988627527
34,5,1.7112342332973394,7.489146089952761e-13,0.28867513459444116
34,6,1.7112342332923467,-8.402318678497397e-13,0.2886751345951992
34,7,-1.4303584202973476,-8.08850394992633e-13,0.2886751345951841
34,8,-1.4303584202923543,7.805787978240684e-13,0.28867513459442623
34,9,-3.0011547470897937,0.4999999999999712,0.308606699924183
35,0,-1.2674332689536543,0.0,0.2886751345947972
35,1,1.874159384635921,-6.926541306298325e-14,0.28867513459483024
35,2,-2.838229595748659,0.4999999999999655,0.3086066999241843
35,3,-2.838229595748659,0.4999999999999655,0.30860669992418427
35,4,-2.8382295957486567,0.49999999999996636,0.4629100498862752
35,5,1.8741593846387026,8.159182942847741e-13,0.2886751345944076
35,6,1.8741593846332618,-9.157170322898072e-13,0.28867513459523425
35,7,-1.2674332689564236,-8.81508399715844e-13,0.28867513459521776
35,8,-1.267433268950982,8.506216798091872e-13,0.28867513459439126
35,9,-2.8382295957486496,0.49999999999996864,0.30860669992418294
36,0,-1.1045081176125011,0.0,0.28867513459479577
36,1,2.0370845359770544,-7.576788041175311e-14,0.2886751345948318
36,2,-2.6753044444075154,0.49999999999996253,0.3086066999241843
36,3,-2.6753044444075154,0.49999999999996253,0.30860669992418427
36,4,-2.6753044444075127,0.49999999999996336,0.46291004988627515
36,5,2.0370845359800858,8.894244469230421e-13,0.288675134594371
36,6,2.0370845359741563,-9.979873800503302e-13,0.2886751345952724
36,7,-1.1045081176155194,-9.607395507807464e-13,0.28867513459525435
36,8,-1.1045081176095892,9.268843131713902e-13,0.2886751345943532
36,9,-2.6753044444075056,0.49999999999996564,0.30860669992418294
37,0,-0.9415829662713473,0.0,0.28867513459479427
37,1,2.200009687318187,-8.255306373220861e-14,0.28867513459483346
37,2,-2.5123792930663718,0.4999999999999593,0.3086066999241843
37,3,-2.5123792930663718,0.4999999999999593,0.3086066999241843
37,4,-2.5123792930663686,0.49999999999996025,0.4629100498862751
37,5,2.2000096873214905,9.691503509383944e-13,0.2886751345943311
37,6,2.200009687315028,-1.0878910590463656e-12,0.28867513459531385
37,7,-0.9415829662746368,-1.0470386011377897e-12,0.2886751345952942
37,8,-0.941582966268174,1.010144166832813e-12,0.2886751345943116
37,9,-2.5123792930663615,0.49999999999996253,0.30860669992418294
38,0,-0.7786578149301925,0.0,0.2886751345947925
38,1,2.362934838659319,-8.962096302434976e-14,0.2886751345948353
38,2,-2.349454141725228,0.49999999999995576,0.30860669992418444
38,3,-2.3494541417252277,0.49999999999995587,0.3086066999241844
38,4,-2.3494541417252246,0.49999999999995687,0.4629100498862751
38,5,2.3629348386629188,1.0562268702175731e-12,0.28867513459428756
38,6,2.3629348386558755,-1.185710785249599e-12,0.2886751345953591
38,7,-0.7786578149337777,-1.1411830197091098e-12,0.28867513459533767
38,8,-0.7786578149267341,1.1008253147509838e-12,0.2886751345942663
38,9,-2.3494541417252175,0.49999999999995914,0.30860669992418294
39,0,-0.6157326635890367,0.0,0.2886751345947906
39,1,2.5258599900004493,-9.78197262032335e-14,0.2886751345948372
39,2,-2.1865289903840845,0.4999999999999518,0.3086066999241845
39,3,-2.186528990384084,0.4999999999999519,0.30860669992418444
39,4,-2.1865289903840806,0.4999999999999531,0.46291004988627515
39,5,2.525859990004373,1.1512194367039502e-12,0.2886751345942401
39,6,2.5258599899966963,-1.2925774225467732e-12,0.2886751345954084
39,7,-0.6157326635929443,-1.2438089174309992e-12,0.28867513459538496
39,8,-0.6157326635852673,1.1998465838338814e-12,0.2886751345942169
39,9,-2.1865289903840734,0.4999999999999553,0.3086066999241829
40,0,-0.4528075122478796,0.0,0.28867513459478855
40,1,2.6887851413415786,-1.0658392132548852e-13,0.2886751345948393
40,2,-2.023603839042941,0.49999999999994754,0.30860669992418455
40,3,-2.023603839042941,0.49999999999994754,0.30860669992418444
40,4,-2.0236038390429365,0.499999999999949,0.46291004988627527
40,5,2.6887851413458552,1.2546934823408967e-12,0.28867513459418837
40,6,2.6887851413374877,-1.4087736869095738e-12,0.28867513459546207
40,7,-0.452807512252139,-1.3558351212114365e-12,0.2886751345954366
40,8,-0.4528075122437714,1.3077027270319554e-12,0.2886751345941631
40,9,-2.0236038390429294,0.4999999999999512,0.3086066999241829
41,0,-0.2898823609067213,0.0,0.2886751345947862
41,1,2.851710292682707,-1.1591354839111484e-13,0.2886751345948416
41,2,-1.8606786877017976,0.4999999999999429,0.30860669992418466
41,3,-1.8606786877017971,0.4999999999999429,0.30860669992418455
41,4,-1.860678687701793,0.4999999999999443,0.4629100498862754
41,5,2.851710292687368,1.3674971550434694e-12,0.28867513459413197
41,6,2.8517102926782476,-1.5357131581964288e-12,0.2886751345955206
41,7,-0.28988236091136416,-1.4778977419867142e-12,0.28867513459549277
41,8,-0.28988236090224373,1.4252418922602626e-12,0.2886751345941044
41,9,-1.8606786877017853,0.4999999999999467,0.30860669992418294
42,0,-0.12695720956556164,0.0,0.28867513459478367
42,1,3.0146354440238343,-1.2637403934348373e-13,0.2886751345948441
42,2,-1.6977535363606542,0.4999999999999375,0.3086066999241847
42,3,-1.6977535363606537,0.4999999999999378,0.30860669992418466
42,4,-1.697753536360649,0.4999999999999392,0.4629100498862755
42,5,3.0146354440289143,1.4904786027267253e-12,0.28867513459407057
42,6,3.014635444018973,-1.673678552379024e-12,0.28867513459558436
42,7,-0.12695720957062245,-1.6109156066648105e-12,0.2886751345955541
42,8,-0.12695720956068124,1.553453585419703e-12,0.28867513459404043
42,9,-1.6977535363606415,0.4999999999999416,0.3086066999241828
43,0,0.0359679417755996,0.0,0.288675134594781
43,1,-3.105624711814627,-1.3796539418259522e-13,0.28867513459484684
