step,class_id,count,a2_norm,b2_norm,ab_norm
0,0,6,0.5981287906928875,0.40187120930711256,-0.49027618791570066
0,1,4,0.4018712093071119,0.5981287906928882,0.4902761879157006
1,0,6,0.7499096405907318,0.25009035940926816,-0.4330648583524311
1,1,4,0.2500903594092674,0.7499096405907326,0.4330648583524307
10,0,6,0.34535316998403925,0.6546468300159608,0.4754832888399072
10,1,4,0.6546468300159598,0.34535316998404014,-0.4754832888399074
50,0,6,0.14761755994588077,0.8523824400541192,0.35472047578551913
50,1,4,0.8523824400541182,0.14761755994588177,-0.35472047578552013
81,0,2,0.996860386623289,0.0031396133767109926,-0.055944224049992594
81,1,4,0.0031396133767055854,0.9968603866232945,0.05594422404994458
81,2,2,0.9968603866393665,0.0031396133606335797,-0.05594422390720342
81,3,2,0.9968603866072274,0.003139613392772477,-0.05594422419264031
82,0,2,0.9886235890735778,0.011376410926422234,0.10605181847029033
82,1,4,0.011376410926433017,0.9886235890735671,-0.10605181847034002
82,2,2,0.9886235890403552,0.011376410959644725,0.10605181862335977
82,3,2,0.9886235891067684,0.011376410893231503,0.10605181831736721
100,0,2,0.9896165491292698,0.010383450870730268,-0.10136880594514962
100,1,4,0.010383450870704372,0.9896165491292956,0.10136880594502454
100,2,2,0.9896165492792453,0.010383450720754677,-0.10136880522075978
100,3,2,0.9896165489793711,0.010383451020628787,-0.10136880666916717
200,0,1,0.7847284643410526,0.2152715356589474,0.4110105857444379
200,1,1,0.7847287350949674,0.2152712649050325,0.41101039817895096
200,2,4,0.21527140029849984,0.7847285997015001,-0.41101049197316475
200,3,1,0.7847252792569311,0.21527472074306878,0.41101279220002696
200,4,1,0.7847320554576207,0.21526794454237919,0.41100809796751975
200,5,1,0.784731920081842,0.2152680799181579,0.41100819175109815
200,6,1,0.7847251438787947,0.2152748561212053,0.41101288598193564
500,0,1,0.24781186227637939,0.7521881377236207,0.4317419868295093
500,1,1,0.0035347729896228284,0.9964652270103771,0.059348785746084654
500,2,1,0.9711809860094844,0.028819013990515487,-0.16729757446875898
500,3,1,0.911375698713717,0.08862430128628304,-0.2842006940663608
500,4,1,0.732256388301106,0.2677436116988941,-0.44278320891077827
500,5,1,0.45433691753316635,0.5456630824668336,0.49791051696025374
500,6,1,0.4879590171304049,0.5120409828695951,-0.49985499370470843
500,7,1,0.724573345428201,0.2754266545717991,-0.44672901464219444
500,8,1,0.6113681506779458,0.38863184932205425,0.4874393654749013
500,9,1,0.0008769485743706713,0.9991230514256293,-0.02960032999087308
1000,0,1,0.9716278310291399,0.028372168970860166,0.16603369838303647
1000,1,1,0.9740080816125595,0.025991918387440575,0.15911108875870722
1000,2,1,0.06942104595622618,0.9305789540437738,-0.25416877135983823
1000,3,1,0.0023933986578183143,0.9976066013421817,-0.048863793351346226
1000,4,1,0.023777186284593466,0.9762228137154065,-0.15235429661476965
1000,5,1,0.9560327850239525,0.043967214976047546,0.20502219144106712
1000,6,1,0.04891794711502337,0.9510820528849767,-0.21569650336775315
1000,7,1,0.011995880372055127,0.9880041196279449,-0.10886679579263123
1000,8,1,0.9897253005385788,0.010274699461421264,0.10084210436320104
1000,9,1,0.9744395538128361,0.025560446187164,0.15781986496597028
2000,0,1,0.005481392774701426,0.9945186072252986,0.07383323850374489
2000,1,1,0.0039072365474562545,0.9960927634525438,0.062385655803385426
2000,2,1,0.994119713737121,0.005880286262878983,-0.07645723311986628
2000,3,1,0.99639766795421,0.0036023320457899527,-0.05991122807639506
2000,4,1,0.9949430914426669,0.005056908557333094,-0.07093191265696891
2000,5,1,0.009204283077808965,0.990795716922191,0.0954964096227315
2000,6,1,0.9902238342701306,0.009776165729869432,-0.09839000108492507
2000,7,1,0.9928068885669312,0.007193111433068726,-0.08450663039655634
2000,8,1,0.00873133908748639,0.9912686609125135,0.09303280499493566
2000,9,1,0.004299316698412784,0.9957006833015872,0.06542807176082399
3000,0,1,0.9057464265223678,0.0942535734776323,-0.29218117215920825
3000,1,1,0.9100122028401433,0.08998779715985677,-0.2861642771594198
3000,2,1,0.09475636255198562,0.9052436374480144,0.29287812193453827
3000,3,1,0.08949760356258642,0.9105023964374135,0.2854606496859778
3000,4,1,0.09327330186827824,0.9067266981317217,0.29081504951922155
3000,5,1,0.8935184687780281,0.10648153122197188,-0.30845293762678955
3000,6,1,0.10752054205300202,0.892479457946998,0.309773909633511
3000,7,1,0.1024731822442587,0.8975268177557414,0.3032695651808695
3000,8,1,0.8940464350759684,0.10595356492403175,-0.3077781782451783
3000,9,1,0.9090476677076171,0.09095233229238293,-0.287541311019754
4000,0,1,0.2732533229222617,0.7267466770777382,0.4456298289322696
4000,1,1,0.26906408614132465,0.7309359138586754,0.4434733404504249
4000,2,1,0.7264103365771606,0.2735896634228395,-0.4458008069654169
4000,3,1,0.7312705366119424,0.26872946338805753,-0.4432989272434845
4000,4,1,0.7278188668361458,0.2721811331638543,-0.44508264840756767
4000,5,1,0.29144016947436713,0.7085598305256329,0.45442578832095265
4000,6,1,0.7074656212087227,0.2925343787912773,-0.45492638527181384
4000,7,1,0.7120844873235048,0.2879155126764952,-0.4527915306592275
4000,8,1,0.29109768806715614,0.7089023119328438,0.4542684493436814
4000,9,1,0.2701319413857124,0.7298680586142876,0.4440277870008795
5000,0,1,0.4970649376905614,0.5029350623094386,-0.49999138533502724
5000,1,1,0.5000553080617433,0.4999446919382568,-0.4999999969410183
5000,2,1,0.5030879036396789,0.4969120963603211,0.49999046476019127
5000,3,1,0.49979176450845003,0.50020823549155,0.4999999566379782
5000,4,1,0.5020523396287405,0.4979476603712596,0.49999578788430643
5000,5,1,0.4766931811662154,0.5233068188337846,-0.49945649680012083
5000,6,1,0.5241882910331603,0.4758117089668397,0.49941458386484383
5000,7,1,0.521048707705724,0.47895129229427613,0.49955675543817746
5000,8,1,0.4768456685296037,0.5231543314703964,-0.4994635891976101
5000,9,1,0.49917281743154895,0.5008271825684512,-0.4999993157685303
