step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi
5000,0,1,2,0.028950931165739095,0.10946395025372535,0.0008381564153633632,0.011982356405150059,0.0031690832889254912,0.012820512820513422,1.3122373439562385,-0.011144199989786696,0.0063381665778509825,0.8353962392016601
5000,1,1,3,0.037292631522512255,0.10691011390247201,0.0013907403658738747,0.01142977245463954,0.003986959483794704,0.012820512820513415,1.2351710709005377,-0.010039032088765667,0.007973918967589408,0.786334325991722
5000,2,1,4,0.10348363024718643,0.04595270494080856,0.010708861729136399,0.0021116510913770114,0.00475535272695269,0.01282051282051341,0.4179013486786416,0.008597210637759388,0.00951070545390538,0.26604426146790205
5000,3,1,5,-0.10464547913599484,0.043241606317428544,0.010950676303601931,0.0018698365169114762,-0.004525038611697371,0.012820512820513408,2.7497419165655086,0.009080839786690454,-0.009050077223394742,-0.24945992700646918
5000,4,1,6,0.10827899990703418,-0.033108473230366614,0.011724341820867509,0.0010961709996459028,-0.0035849523698329106,0.012820512820513412,-0.29674195894720395,0.010628170821221606,-0.007169904739665821,-0.18891179835687918
5000,5,1,7,-0.033854829144963974,-0.1080479678850033,0.001146149456434702,0.011674363364078705,0.0036579454922073414,0.012820512820513406,-1.8744385160818307,-0.010528213907644003,0.007315890984414683,0.806695378574958
5000,6,1,8,0.10105590833261013,-0.051070698170129866,0.010212296608928903,0.002608216211584506,-0.005160995792763044,0.01282051282051341,-0.4679349562429212,0.007604080397344397,-0.010321991585526089,-0.29789664532620264
5000,7,1,9,-0.0889760438470728,-0.07002696938920876,0.007916736378676223,0.00490377644183718,0.006230722698851864,0.012820512820513403,-2.4748093684473518,0.003012959936839043,0.012461445397703727,0.4244874232058892
5000,8,1,10,-0.016799199943068666,0.11197454934843998,0.0002822131187271983,0.01253829970178622,-0.0018810828430394523,0.012820512820513419,1.7197126297547753,-0.012256086583059022,-0.0037621656860789047,-0.9051969371078603
5000,9,1,11,0.10405762722516557,-0.04463768628392265,0.010827989783731519,0.0019925230367818965,-0.004644891719526309,0.012820512820513415,-0.40522915930065934,0.008835466746949622,-0.009289783439052618,-0.2579768951506921
5000,10,1,12,-0.10004705139543002,0.05301981070876801,0.010009412492919817,0.002811100327593591,-0.005304475726956084,0.012820512820513408,2.6542740789911683,0.007198312165326225,-0.010608951453912168,-0.3102366400314709
5000,11,1,13,0.030257271007462144,0.10911008373058106,0.0009155024488190092,0.01190501037169441,0.0033013733730830773,0.01282051282051342,1.3002841923036272,-0.0109895079228754,0.0066027467461661545,0.8277866265174996
5000,12,2,3,-0.10081817913630778,0.05153840874680517,0.010164305244360645,0.0026562075761527634,-0.005196008525435655,0.012820512820513408,2.669024019536222,0.007508097668207881,-0.01039201705087131,-0.3008465362392437
5000,13,2,4,0.05050380515605725,0.10134040894565415,0.0025506343352409947,0.010269878485272419,0.005118076267826478,0.012820512820513413,1.1084631674548426,-0.007719244150031425,0.010236152535652956,0.7056695693429501
